step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
14500	-994.550395947668449	-992.984661613886601	-1.565734333781881	0.000491107799153	0.000125708278578	0.255968809281012	0.314877937060164	1	2	3	4	4	6	6	5	6	8	8	8	8	10	7	12	10	10	11	11	12	15	15	15	14	13	15	15	13	15	14	16	17	20	17	17	17	20	20	20	20	21	20	20	23	21	21	22	21	22	24	23	25	24	23	23	26	24	25	24	24	25	25	27	26	24	26	26	25	28	27	27	26	28	26	27	28	27	28	30	30	30	29	31	29	32	31	31	33	33	31	35	38	0	1	2	1	2	5	5	4	1	6	2	7	15	7	6	1	1	0	10	7	11	29	15	20	17	4	16	15	16	16	9	13	0	15	16	15	24	29	27	26	19	43	24	24	21	27	19	26	37	27	44	30	42	32	46	30	44	44	21	27	26	60	38	46	34	42	39	61	21	68	66	41	23	50	50	20	53	45	62	59	23	30	50	30	46	87	64	76	60	40	31	74	84	1	1	1	2	1	1	1	1	3	1	4	1	1	2	1	4	3	1	1	3	3	1	5	2	2	5	1	4	1	1	5	3	1	6	3	5	1	3	3	3	5	1	2	2	6	3	3	4	2	4	2	4	2	5	1	3	2	2	6	4	5	1	2	3	3	2	3	1	7	1	2	3	5	3	2	7	1	3	2	2	6	9	3	10	4	1	1	1	4	7	8	3	5
15000	-971.183562681864373	-969.583227337045628	-1.600335344818794	0.000429934830419	0.000103131505672	0.239877065954029	0.304706994900230	0	2	4	4	3	5	5	6	7	8	7	9	7	10	9	11	10	11	10	10	11	15	14	14	15	12	16	14	14	15	16	16	17	20	16	17	17	19	19	19	19	19	21	21	21	23	20	23	20	23	24	24	23	24	23	24	26	25	25	22	24	25	23	27	24	24	26	26	26	27	26	25	27	25	27	27	28	29	29	26	30	28	30	30	29	31	32	32	34	31	33	34	38	0	1	5	5	2	5	4	5	4	13	7	7	6	1	13	7	9	0	15	9	4	9	15	17	29	17	24	19	12	26	20	15	0	15	9	19	17	17	14	20	23	22	31	14	31	14	28	60	27	24	38	31	16	36	27	30	53	61	63	27	42	42	30	62	32	40	63	30	46	44	48	28	47	45	67	58	69	60	71	39	72	67	50	45	56	37	50	68	77	44	63	69	56	1	1	1	1	1	1	1	2	2	1	1	4	1	3	1	3	1	1	1	1	4	4	3	1	1	1	2	2	2	2	3	5	1	6	5	3	3	3	5	4	3	1	2	6	2	6	4	1	2	5	2	2	6	3	5	7	1	1	1	4	3	2	4	1	2	2	2	7	1	3	1	4	4	2	1	1	1	5	2	4	2	1	3	7	3	7	4	3	5	5	4	3	7
15500	-949.472512750046235	-947.869936911040668	-1.602575839005526	0.000587681490475	0.000140403341681	0.238910607116404	0.401946158785523	0	2	2	4	4	5	5	6	7	9	6	9	7	10	9	10	9	9	10	9	10	15	16	13	12	13	15	16	15	16	14	15	17	20	14	17	17	19	17	20	19	21	20	20	22	22	22	21	21	23	21	24	26	25	24	22	25	25	22	25	25	25	25	27	26	25	26	27	27	29	27	26	27	28	26	28	29	28	27	30	29	29	30	30	28	29	30	32	34	31	33	33	36	0	1	1	2	3	5	2	5	4	13	4	9	6	7	13	4	7	0	10	9	7	35	19	25	14	7	24	15	20	25	20	15	0	19	25	15	27	20	9	39	15	14	31	37	43	44	23	14	37	40	43	40	31	23	31	30	40	43	24	51	56	39	51	62	23	39	44	17	66	67	44	28	32	61	50	31	44	55	39	57	34	75	79	62	50	71	63	49	86	46	86	63	34	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	3	2	1	1	2	3	1	2	1	1	4	1	4	5	2	2	4	1	7	2	4	2	5	3	2	5	4	2	2	1	1	4	5	2	2	1	2	5	4	5	3	3	2	5	2	2	3	1	1	6	3	4	7	1	2	2	4	6	2	1	7	3	2	5	3	3	2	2	3	2	1	3	5	3	4	2	3	5
16000	-1034.026803204356838	-1032.436032936477659	-1.590770267879288	0.000911217130456	0.000222428099526	0.244099997785295	0.334768281074629	-1	1	3	4	3	5	5	6	7	9	4	8	9	9	7	11	11	9	12	9	11	14	15	15	15	11	14	16	14	17	15	15	16	18	16	16	17	20	19	20	20	19	19	20	23	22	22	22	18	23	21	24	26	24	24	21	23	24	25	24	24	25	26	25	26	25	26	24	25	28	27	25	27	28	27	27	29	27	28	30	26	29	30	30	28	30	30	32	30	30	32	34	37	0	1	1	1	1	5	4	11	7	8	1	7	11	1	6	11	7	0	12	4	13	12	13	7	3	4	11	15	21	32	11	3	0	15	9	15	29	36	34	10	14	12	49	12	38	10	13	30	29	51	39	38	50	22	50	28	49	56	57	38	49	39	68	57	46	32	28	29	49	49	45	42	46	57	59	53	63	38	56	49	23	71	74	51	39	63	63	44	49	41	54	64	28	1	2	4	2	1	1	1	2	1	2	2	3	2	5	1	3	2	1	2	2	1	4	3	5	6	4	4	7	2	1	8	4	1	6	4	5	2	2	1	5	5	5	1	4	1	5	4	4	2	1	1	3	2	6	1	2	2	2	1	2	4	4	1	1	2	6	6	3	3	6	2	2	3	2	2	1	2	3	3	4	7	1	1	5	4	2	1	5	5	3	5	4	8
16500	-990.257739078117766	-988.631834855043053	-1.625904223074722	0.000595162618138	0.000136482593433	0.229319835073418	0.319138866015266	0	2	4	4	3	5	6	6	6	8	6	8	9	10	8	11	11	11	11	10	11	15	16	15	14	14	14	15	14	16	16	16	17	21	15	16	17	19	19	21	20	22	22	21	22	22	20	23	20	23	22	24	26	23	24	23	25	24	25	23	24	26	25	28	26	26	25	27	26	28	27	25	25	27	27	27	28	26	25	30	29	29	29	30	29	31	32	32	33	30	31	34	39	0	1	5	1	2	5	4	5	4	6	2	4	15	4	8	2	7	0	13	9	11	9	13	20	9	9	11	19	20	9	9	10	0	35	9	10	25	29	37	29	19	14	12	17	41	29	15	29	37	37	20	29	24	15	37	24	17	37	30	29	49	58	17	50	51	37	27	53	59	24	17	36	23	61	60	48	60	60	45	54	23	48	53	70	30	55	48	80	22	42	25	80	51	1	1	1	1	1	1	1	1	2	1	3	2	1	3	1	3	2	1	1	2	3	4	4	3	4	6	5	2	2	3	5	3	1	2	4	3	1	2	1	4	5	5	6	7	1	5	5	4	1	3	7	5	5	8	3	4	5	4	5	4	2	1	7	4	3	6	6	1	1	6	7	4	5	2	2	2	3	2	2	5	6	4	1	1	4	3	4	1	8	3	9	2	10
17000	-974.663883478326056	-972.988198856874305	-1.675684621451757	0.000614321872796	0.000129812945256	0.211310960922043	0.378389431620299	0	2	2	5	5	4	3	6	7	8	8	6	9	9	9	11	10	10	11	11	11	16	15	15	13	10	16	16	15	17	15	13	17	19	15	18	18	19	19	21	19	21	22	18	22	21	21	22	21	21	23	25	25	24	24	23	26	24	25	24	24	25	25	27	26	25	26	27	24	29	27	25	27	29	28	27	29	28	27	30	28	30	30	27	27	31	31	32	34	30	33	35	38	0	1	1	2	7	3	3	2	7	6	9	7	6	12	8	7	7	0	10	14	14	25	15	16	26	14	4	13	21	35	20	13	0	13	25	19	9	29	24	9	13	30	30	30	31	20	19	38	38	38	30	39	45	23	43	38	25	25	17	14	43	51	56	31	28	43	58	50	45	22	27	34	32	75	67	43	22	61	61	22	23	45	52	51	52	58	70	37	87	24	69	84	71	1	1	1	2	1	1	1	2	2	2	1	2	2	1	3	3	4	1	2	1	1	2	2	2	2	1	4	2	1	1	2	2	1	5	1	5	5	2	2	7	4	4	3	1	4	6	4	1	1	1	2	4	1	5	1	2	7	4	8	8	1	1	1	7	3	2	1	2	1	6	8	4	7	1	2	2	7	2	2	9	6	3	2	1	1	2	1	6	1	8	4	6	6
17500	-903.575076866215340	-901.980550133331008	-1.594526732884286	0.000530450394527	0.000128593079958	0.242422441919261	0.348834322002698	0	1	3	3	4	6	6	6	8	9	6	9	9	9	8	11	10	11	11	10	12	14	15	15	14	14	15	15	14	17	15	16	17	21	16	17	18	19	19	21	18	22	21	20	22	22	20	22	20	23	24	24	25	25	23	24	24	24	24	24	23	24	25	28	25	25	26	25	26	28	26	26	28	28	28	27	27	27	27	29	29	29	30	31	28	31	31	33	34	33	33	33	38	0	1	2	2	3	5	1	3	11	7	4	11	15	4	6	11	7	0	15	4	9	16	15	12	9	14	7	19	9	24	12	10	0	10	7	15	26	31	30	26	23	20	30	31	21	24	28	39	16	43	38	39	58	23	24	37	37	37	46	44	37	29	39	62	15	59	48	50	60	51	56	41	32	39	57	51	62	20	48	29	47	46	27	64	49	69	74	52	52	44	84	55	80	1	1	1	1	1	1	3	1	2	2	2	2	1	3	1	2	2	1	1	3	2	1	2	3	3	2	3	2	4	1	3	4	1	6	5	4	2	2	1	3	1	6	3	4	4	3	2	2	4	1	2	4	1	5	4	3	4	3	1	3	2	5	3	2	9	1	2	2	1	2	1	6	7	4	2	2	2	9	2	8	5	4	7	1	3	2	1	5	3	8	2	4	6
18000	-983.703096701848608	-982.077553157490797	-1.625543544357836	0.000561419530127	0.000128824405040	0.229461923083342	0.300818062380695	1	2	4	5	3	4	5	7	8	9	6	8	8	9	8	10	11	10	12	9	12	16	16	15	15	14	16	16	13	17	16	14	18	19	17	17	17	18	19	20	18	21	21	19	22	23	20	22	21	22	22	24	26	24	24	23	25	23	25	24	23	25	25	26	27	25	27	25	27	28	27	24	28	29	25	27	28	28	28	30	29	29	31	30	30	32	32	31	32	32	33	34	38	0	1	5	1	2	5	1	5	2	6	1	11	5	4	6	7	4	0	13	4	1	4	10	20	29	14	17	15	20	12	20	13	0	13	11	10	14	29	9	44	10	17	14	29	44	45	15	17	7	40	44	38	56	32	17	31	14	29	45	38	24	17	17	61	32	17	31	14	43	76	43	34	13	44	30	52	44	16	60	50	34	43	55	52	42	43	60	21	85	63	62	80	78	1	1	1	2	1	1	3	2	4	2	2	2	2	2	2	2	2	1	2	2	5	6	5	3	1	2	5	5	2	5	4	3	1	5	7	5	5	1	5	1	6	3	6	2	2	1	7	6	6	1	2	3	2	4	6	4	6	4	2	3	3	5	5	2	7	7	5	6	2	1	3	2	9	7	3	2	4	10	2	5	6	4	3	2	4	5	3	8	1	4	3	2	7
18500	-963.934332598866490	-962.394050792971029	-1.540281805895486	0.000458198682120	0.000123464070315	0.269455315201464	0.335736413583306	0	1	4	4	3	5	5	7	8	9	7	9	7	9	9	11	11	11	11	11	11	13	14	15	12	13	14	16	14	17	15	16	17	21	16	17	17	18	20	20	19	21	22	20	22	21	20	22	21	23	24	24	25	22	23	24	26	24	26	23	23	24	25	27	26	25	27	24	26	28	27	27	27	28	26	27	27	26	27	29	29	29	31	30	27	32	29	33	33	32	33	34	36	0	1	5	2	2	5	1	5	1	6	4	4	6	7	6	4	7	0	13	12	4	4	19	25	9	9	4	15	20	7	20	23	0	10	25	15	35	25	37	29	15	31	46	37	46	29	23	39	14	35	39	44	12	23	37	46	37	17	50	35	38	48	44	55	32	61	55	42	27	68	69	32	28	63	46	27	46	12	48	39	28	56	85	55	50	39	58	75	50	70	64	38	78	1	1	1	1	1	1	2	1	3	4	1	4	1	3	2	5	4	1	2	1	4	4	2	1	2	2	4	4	2	5	2	1	1	7	2	6	1	5	2	3	5	4	1	2	1	5	2	1	6	4	2	3	7	4	2	2	6	5	3	5	2	1	3	2	6	1	1	2	6	2	1	6	5	1	3	5	2	9	2	3	6	3	3	3	2	5	2	3	5	3	4	8	6
19000	-937.407507685752762	-935.772496604321987	-1.635011081430743	0.000650298797199	0.000146832424799	0.225792244167206	0.380060541417319	1	3	3	4	2	5	5	6	7	9	8	8	7	9	8	10	10	10	11	9	11	16	14	16	14	13	16	15	12	16	16	15	15	19	16	17	18	18	20	20	17	20	20	20	21	22	21	23	21	24	23	25	26	25	22	23	25	23	22	23	23	25	25	26	27	26	27	27	26	27	25	25	28	28	28	28	29	29	29	29	30	30	30	29	29	31	31	32	33	32	32	35	38	0	1	1	1	1	5	1	5	1	8	7	4	6	1	6	7	12	0	13	4	11	29	13	21	10	21	26	13	12	23	11	14	0	10	10	6	17	27	38	22	14	24	27	30	30	30	19	40	24	44	40	9	46	15	39	40	42	30	37	30	43	22	59	54	34	50	43	57	37	62	49	23	32	53	31	60	46	67	55	68	32	79	16	44	22	54	78	35	43	54	63	79	54	1	1	1	2	1	2	2	2	2	3	2	2	1	5	2	3	2	1	2	3	1	3	4	2	4	1	1	4	2	1	4	3	1	5	3	5	3	1	1	2	3	2	3	2	3	3	4	1	2	3	1	10	2	9	1	1	2	3	2	3	1	6	2	1	4	1	3	1	4	1	2	6	6	1	4	3	4	1	4	2	8	1	10	5	5	4	2	7	7	3	3	5	8
19500	-991.282133509199639	-989.703505139909566	-1.578628369290068	0.000552591365958	0.000137982356346	0.249700528901273	0.365926041151944	0	3	2	3	5	6	5	7	7	9	6	7	8	9	8	12	11	8	12	9	11	15	15	15	13	14	13	14	14	16	14	16	17	20	17	17	18	19	20	19	18	21	22	21	21	21	21	23	21	22	24	24	25	24	24	24	26	23	25	25	25	25	25	26	27	26	26	26	27	29	24	26	26	28	28	28	29	29	29	28	30	30	30	31	28	31	31	32	33	33	31	33	36	0	1	1	1	1	4	1	2	7	2	4	4	6	11	6	12	12	0	15	7	20	16	15	27	16	9	21	15	20	29	7	10	0	10	20	15	21	24	30	30	13	30	30	24	29	29	10	46	35	29	39	40	55	34	50	43	63	45	35	55	16	50	39	51	34	38	46	58	44	62	44	32	23	39	37	45	45	52	55	38	32	46	44	59	58	76	76	59	43	59	79	45	43	1	2	1	2	3	1	3	2	1	2	2	2	1	2	1	2	2	1	3	2	1	1	4	2	1	4	1	3	3	1	4	3	1	3	3	5	3	2	1	2	4	2	4	3	3	4	6	1	2	3	2	3	1	2	2	2	1	1	4	1	12	2	3	2	3	4	2	1	4	2	1	5	6	2	5	4	3	2	2	4	6	5	5	2	1	1	2	3	5	5	2	6	5
20000	-1009.267298282306115	-1007.593661938758260	-1.673636343547910	0.000625348565108	0.000132570750761	0.211994970737578	0.380847186163390	0	1	4	3	4	6	5	7	6	8	7	8	9	9	9	12	11	11	11	10	12	15	14	15	14	13	15	15	13	16	16	15	17	17	13	17	17	20	19	21	20	22	22	21	23	22	22	22	21	24	23	24	25	23	24	23	25	24	24	24	24	26	24	27	27	25	27	26	26	28	27	27	28	28	26	27	27	28	27	30	30	29	30	29	29	30	32	31	34	32	32	35	39	0	1	2	2	1	2	4	5	3	6	7	3	5	6	10	12	5	0	15	9	4	16	19	4	9	14	20	23	14	9	16	21	0	13	9	28	17	22	17	31	23	20	14	14	25	29	15	29	27	37	16	37	38	41	46	37	49	16	46	31	46	55	27	52	41	40	31	57	48	31	66	54	34	38	48	68	40	40	60	76	36	46	68	48	27	49	46	75	70	49	52	53	67	1	1	2	1	3	3	1	1	2	2	2	2	2	1	1	2	2	1	1	2	6	2	1	6	4	2	2	1	2	5	2	2	1	5	3	2	2	2	3	4	3	6	6	6	4	4	7	2	3	5	4	3	2	2	1	5	2	6	1	4	1	1	4	2	2	2	6	1	2	5	1	3	7	4	1	1	3	3	2	1	8	4	1	3	9	3	6	2	3	5	2	5	5
20500	-1011.405399861770093	-1009.822358388756015	-1.583041473014082	0.000645805604392	0.000159922491023	0.247632553721620	0.262878258879886	1	3	4	5	4	5	4	6	8	8	7	8	9	9	8	11	11	8	12	10	10	16	15	14	14	13	15	14	14	17	16	15	17	20	16	17	17	18	20	19	20	20	21	20	22	23	21	22	21	23	23	23	25	24	25	23	25	23	26	24	25	24	25	26	26	26	26	26	26	29	27	27	27	29	27	27	29	29	28	30	30	30	30	29	30	30	31	32	33	32	31	34	38	0	1	2	5	2	5	2	5	1	5	7	1	6	1	6	4	1	0	10	11	4	7	14	20	12	5	5	10	20	20	20	10	0	17	4	17	20	16	38	24	10	38	42	9	38	43	15	29	31	42	22	42	37	32	16	9	41	9	16	41	35	42	49	21	28	29	30	60	48	68	45	32	13	42	57	53	51	21	40	35	28	51	45	62	31	41	30	51	9	70	45	79	80	1	1	1	1	1	1	1	1	3	2	2	4	3	4	2	2	5	1	3	1	4	5	3	2	3	5	6	2	2	3	3	4	1	6	4	3	4	3	1	2	8	1	1	6	2	1	5	4	2	1	4	2	3	5	6	8	3	6	7	2	4	2	3	8	5	6	4	1	2	1	1	5	6	3	2	1	3	7	4	7	9	4	3	3	8	4	4	4	13	2	5	3	7
21000	-1001.072539274414794	-999.457046382418071	-1.615492891996688	0.000651730026368	0.000152177218952	0.233497326798837	0.318356055958835	-1	2	3	4	3	5	6	7	5	9	8	8	8	9	8	11	9	10	11	11	12	13	15	16	13	12	15	15	14	15	15	15	16	20	16	18	18	17	20	20	17	21	21	20	22	22	21	22	22	23	22	24	25	23	24	23	24	25	25	24	25	25	24	27	24	26	25	26	27	29	27	26	25	27	27	27	28	26	28	30	29	28	30	30	30	32	29	33	32	31	32	34	39	0	1	2	3	2	3	4	5	4	15	1	9	2	4	8	12	4	0	8	9	4	12	15	20	12	8	22	15	9	20	20	10	0	15	20	19	31	31	31	31	13	38	12	17	27	34	13	27	34	47	40	37	48	15	27	47	42	47	24	34	16	30	37	66	11	31	43	27	40	62	11	23	8	58	65	58	39	17	51	49	28	56	40	53	50	59	30	56	68	70	59	69	78	1	2	1	1	1	1	1	3	1	1	4	2	3	3	1	3	3	1	1	2	4	3	5	3	3	2	1	6	3	3	1	3	1	7	2	3	1	1	3	2	5	4	5	5	4	1	7	2	2	2	2	2	1	6	4	1	2	2	4	2	8	6	3	1	9	5	2	5	2	2	9	6	7	1	3	1	4	10	3	5	7	3	6	2	4	2	8	5	3	1	3	3	10
21500	-963.637233164826057	-961.993984442875103	-1.643248721950992	0.000638028615653	0.000142087171198	0.222697176446315	0.273055225203927	0	1	4	3	3	5	5	6	7	8	5	8	9	10	8	10	11	11	11	10	10	14	16	16	15	13	13	16	15	16	15	15	18	20	16	18	17	19	18	21	18	21	21	19	21	22	22	22	20	22	23	24	23	25	24	23	25	24	25	25	23	26	26	26	27	23	26	25	27	27	27	26	27	28	28	28	28	28	27	28	29	28	31	31	29	31	32	32	34	32	32	33	38	0	1	5	2	2	5	4	5	4	6	4	4	8	9	6	12	12	0	10	4	7	16	13	16	9	16	14	13	17	4	16	15	0	19	16	10	20	14	22	26	30	20	36	22	22	9	32	20	22	9	31	27	29	48	22	31	9	36	31	44	24	43	35	60	30	22	51	22	39	59	22	15	32	43	17	58	51	22	44	70	34	62	70	51	44	72	20	40	74	25	51	60	46	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	1	2	1	2	3	4	2	5	3	4	1	2	4	3	7	3	4	1	3	4	6	3	5	2	3	1	5	2	3	4	9	5	7	4	6	3	6	3	3	4	4	8	2	4	3	4	4	5	1	6	5	2	5	5	1	7	9	8	3	6	2	2	6	3	1	6	2	2	3	5	3	10	5	3	8	3	4	8
22000	-979.540531334324100	-977.988938349869159	-1.551592984454971	0.000516861961622	0.000136071802095	0.263265266548327	0.282169582780057	0	3	4	4	2	5	5	7	7	7	5	8	9	10	9	10	10	10	11	10	12	13	15	15	14	13	16	16	15	16	15	15	17	20	17	18	17	20	17	20	18	21	21	20	22	21	21	19	21	22	24	25	25	23	24	23	25	23	24	24	24	26	24	27	27	24	23	27	25	28	27	26	26	28	27	27	29	27	29	29	30	27	30	31	28	32	29	31	33	32	31	31	39	0	1	5	1	1	5	4	4	1	5	4	7	6	1	6	4	12	0	6	9	9	7	22	17	17	16	12	13	20	26	17	10	0	13	20	19	26	26	21	9	15	26	21	26	37	21	19	16	26	37	39	38	31	28	37	48	61	44	30	26	30	63	30	49	15	17	29	52	16	63	38	28	32	60	56	55	55	43	43	68	28	60	68	30	39	24	14	46	43	58	45	14	92	1	1	1	2	1	2	1	2	3	4	1	1	3	4	3	3	1	1	2	2	2	6	2	3	2	2	5	3	4	3	3	4	1	6	3	5	2	4	3	5	4	4	5	3	3	4	5	3	4	2	3	3	4	4	4	1	1	1	4	4	4	1	5	4	8	8	4	1	7	2	3	5	6	1	2	2	4	3	3	2	6	2	3	8	5	9	10	7	5	4	4	13	6
22500	-971.855050234762189	-970.218687431020498	-1.636362803741709	0.000778306304942	0.000175335494153	0.225278265176367	0.297459443485843	1	2	4	4	3	4	6	6	8	8	8	8	7	9	8	11	10	11	12	11	11	16	15	15	13	14	15	15	15	16	16	14	14	19	16	18	17	20	19	19	19	20	21	21	20	22	21	23	20	23	23	23	26	25	22	24	25	24	25	23	24	25	26	28	26	25	26	26	26	29	27	26	28	29	27	27	28	28	28	28	29	29	29	28	29	31	32	33	33	32	32	35	39	0	1	5	5	2	5	4	1	4	6	2	1	6	1	6	4	4	0	14	4	2	28	6	8	11	17	4	6	17	8	11	10	0	13	7	27	23	31	25	31	27	25	40	29	31	43	16	26	9	42	23	34	38	14	12	17	23	38	28	28	42	40	54	62	13	50	54	58	17	61	38	36	19	58	67	62	35	61	52	53	15	79	45	52	46	54	63	54	42	38	65	39	65	1	1	1	1	1	1	1	3	2	2	2	4	2	6	2	5	2	1	2	3	3	1	6	6	2	3	6	6	3	6	2	3	1	6	4	1	1	2	3	1	2	3	1	4	2	1	5	5	6	1	3	2	4	9	4	8	5	2	6	4	3	3	1	2	11	1	1	1	6	3	3	3	7	2	1	1	6	2	3	1	11	1	4	2	2	2	4	4	5	5	3	9	8
23000	-1099.116044254044027	-1097.501347640750510	-1.614696613293577	0.000853438056597	0.000199553845041	0.233823466739648	0.260096452072806	-1	1	3	4	2	4	6	6	8	8	8	8	7	9	8	11	10	10	10	11	11	15	16	16	14	13	13	16	15	17	15	16	17	21	17	15	18	20	19	20	18	21	21	21	22	23	22	23	21	22	23	25	26	24	24	23	26	23	23	24	23	25	26	28	24	26	26	27	25	27	27	26	25	28	25	27	27	29	29	27	29	29	30	30	28	30	31	32	33	32	33	34	38	0	1	5	3	2	5	5	4	3	8	2	4	5	12	6	1	2	0	7	13	12	12	5	15	12	13	8	6	13	32	4	26	0	6	12	10	15	30	11	12	19	14	22	20	36	30	7	13	35	30	50	54	28	10	50	11	20	30	14	30	28	14	55	34	29	54	46	52	61	22	55	48	40	63	30	54	63	49	8	28	35	22	30	71	50	77	63	58	22	68	63	20	92	1	2	1	1	1	2	3	1	3	1	4	1	4	1	4	6	6	1	3	3	2	3	4	4	4	4	3	7	5	1	6	3	1	8	5	4	5	2	4	7	4	7	4	5	5	3	9	8	2	2	1	1	4	9	1	8	5	4	7	4	3	10	1	2	4	1	1	1	1	7	2	2	2	1	2	1	1	4	13	4	7	7	6	2	2	2	2	5	8	3	4	11	3
23500	-1026.793042626590704	-1025.175877100076377	-1.617165526514274	0.000583901920122	0.000135941347331	0.232815379854519	0.282312590550660	0	2	3	4	4	5	5	7	8	9	7	8	9	10	8	11	11	8	11	10	12	16	14	16	13	14	16	15	14	17	15	16	17	20	14	17	17	19	19	21	19	20	21	21	22	23	22	23	21	23	23	24	25	24	23	23	25	24	26	25	23	23	25	28	26	25	27	27	26	27	28	25	26	27	27	26	28	26	28	29	29	30	30	31	29	32	31	33	33	32	32	34	38	0	1	2	2	3	5	4	2	4	6	4	1	15	4	6	1	4	0	15	9	9	20	15	14	14	21	9	15	17	14	29	23	0	10	21	15	31	14	37	39	10	21	21	21	37	17	23	25	9	37	31	40	37	10	37	25	38	21	39	55	43	43	51	51	10	37	38	62	55	9	24	34	32	43	45	40	45	25	17	66	34	70	49	63	45	74	64	59	69	62	55	22	30	1	1	1	1	1	1	1	3	2	3	1	4	1	2	1	5	2	1	1	1	2	5	2	4	3	1	5	5	2	5	1	2	1	5	1	6	1	5	1	1	6	4	3	4	4	6	5	7	6	4	3	1	5	8	3	10	2	8	4	1	1	1	1	2	8	3	4	2	2	8	8	2	7	3	2	2	3	5	8	2	6	1	4	3	3	3	1	3	4	5	6	9	9
