step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
50500	-781.055713172572382	-787.911201123531782	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686789553034824	0	8	7	4	7	12	12	16	14	14	23	29	36	36	39	33	39	41	44	45	37	42	43	42	41	40	48	43	43	50	41	45	50	55	51	53	48	45	52	54	52	45	53	55	49	48	54	57	55	60	56	52	69	58	61	59	67	63	59	64	59	55	59	64	55	63	64	56	68	60	63	65	68	69	63	65	71	70	73	70	70	78	75	78	74	77	74	80	82	88	82	86	93	95	88	91	97	98	94	0	1	1	1	1	3	5	5	5	7	8	11	12	11	16	12	12	0	13	17	12	15	13	14	12	13	18	15	17	19	21	22	22	26	24	29	19	12	20	28	28	22	0	25	23	17	24	34	25	34	35	31	66	39	36	68	68	43	25	50	34	46	65	51	14	70	61	43	66	34	61	47	62	61	68	34	34	62	53	67	76	74	80	80	81	73	78	85	83	91	73	77	92	92	73	92	0	0	95	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	2	3	2	2	1	3	2	2	2	1	1	2	2	2	2	1	2	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	3	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2
51000	-779.754406897308968	-786.609894848268368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636925926100709	0	5	3	8	10	5	13	14	14	16	24	29	33	26	39	35	42	39	44	39	44	41	42	44	42	45	45	45	49	49	48	49	49	50	49	54	42	51	50	52	52	47	52	54	59	54	49	52	56	56	55	55	70	58	68	56	63	60	57	61	54	62	62	62	64	54	68	62	68	68	63	66	59	69	69	63	66	69	66	73	66	77	77	78	73	81	74	73	84	88	85	90	84	88	95	93	95	95	97	0	1	1	1	1	3	4	5	5	8	8	14	12	11	11	12	13	0	37	11	15	16	20	14	16	17	18	16	15	15	16	42	42	22	24	33	20	37	28	31	28	28	0	32	32	15	24	15	17	61	47	31	70	34	39	43	58	43	44	50	34	46	50	51	34	42	61	43	66	66	61	64	46	61	43	66	73	73	76	67	76	74	80	80	81	73	78	79	83	91	87	93	86	93	94	92	0	0	94	1	1	1	1	1	1	1	1	2	1	2	1	1	1	4	2	2	1	1	2	1	2	1	3	1	1	2	3	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	3	1	1	2	1	1	1	2	2	1	2	2	2	1	2	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	3	2	1	2	1	2	2	1	1	2	1	1	1	2
51500	-787.442951663965346	-794.298439614924746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667320645527139	1	5	5	4	5	12	10	7	12	15	17	30	38	34	35	44	42	39	44	43	50	40	44	44	42	47	44	45	45	47	45	49	46	49	51	51	47	51	49	48	55	51	51	51	55	55	52	54	52	59	55	53	67	57	66	60	62	59	60	63	55	59	56	62	65	59	67	58	68	63	64	62	69	68	62	64	71	70	72	71	76	66	72	82	72	80	77	79	79	82	82	90	77	94	91	99	96	99	97	0	1	1	1	1	3	5	5	5	8	8	11	15	11	12	15	13	0	15	13	31	12	13	14	15	17	18	22	15	19	17	22	17	13	24	29	17	37	20	28	34	33	0	34	19	33	24	37	34	63	24	31	22	39	54	58	58	43	44	50	42	46	17	47	19	32	61	43	66	32	61	51	62	61	68	66	62	46	66	71	85	61	74	80	69	77	62	81	50	78	78	93	77	86	93	94	0	0	94	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	3	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	3	2	5	2	1	1	1	2	1	1	1	1	2	2	3	1	2	2	2	2	2	1	2	2	2	1	2	2	2	1	1	2	1	2	1	2	2	1	4	3	2	2	1	3	2	1	1	1	1
52000	-775.078160634383380	-781.933648585342780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691532913141791	-3	7	4	2	9	13	10	13	13	17	26	30	35	36	41	43	42	39	45	45	52	41	45	42	43	46	43	48	46	51	46	46	50	52	51	51	44	52	54	43	51	52	55	56	53	50	50	51	57	55	51	53	69	60	64	60	65	61	59	58	60	59	62	61	61	62	69	59	69	64	63	65	64	65	64	66	71	68	70	69	76	79	73	79	73	81	77	79	82	74	84	87	80	93	91	92	90	95	90	0	4	4	1	1	5	2	5	5	7	5	11	12	11	13	13	12	0	22	17	31	12	17	14	12	15	18	40	17	19	22	22	32	20	24	20	12	37	13	12	28	32	0	25	26	22	24	16	22	42	24	31	42	49	16	43	43	43	44	26	50	46	50	51	48	44	61	43	66	66	60	47	62	61	68	16	73	73	76	74	85	60	74	80	79	77	78	85	83	62	73	93	87	93	99	86	0	0	86	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	3	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	3	2	1	1	1	3	1	1	2	1	1	1	2	1	4	1	2	1	1	2	1	2	1	2	1	2	2	1	2	1	1	1	1	3	1	1	1	3	1	1	1	1	1	2	2	2	1	2	2	2	2	2	3	2	1	2	1	2	1	1	1
52500	-809.575083330731673	-816.430571281691073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626555340030836	-2	7	6	4	8	12	10	13	11	18	18	29	38	34	41	40	42	36	44	46	48	41	45	43	44	48	39	49	48	41	48	47	50	53	52	56	47	46	53	52	54	52	53	56	58	51	50	53	52	57	46	53	68	60	64	61	60	63	60	60	57	56	62	57	64	61	66	61	66	67	64	64	68	68	67	65	72	70	70	67	73	78	70	81	71	80	77	79	83	86	88	85	82	89	95	95	92	98	97	0	1	1	1	1	3	5	3	4	7	5	11	12	11	13	12	12	0	12	15	16	14	13	11	15	17	18	15	17	12	17	13	22	32	51	29	19	16	32	28	28	33	0	15	26	20	51	17	22	42	24	31	42	28	33	43	43	43	44	33	32	46	50	47	33	44	60	43	33	66	61	64	61	61	68	66	62	62	76	61	79	67	74	82	32	78	77	85	83	86	87	93	77	93	94	93	0	0	94	1	1	1	2	2	1	1	1	1	2	2	2	2	2	1	2	3	1	3	2	1	1	2	4	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	4	2	1	2	1	2	3	2	1	2	2	1	1	2	2	1	2	1	2	2	2	1	3	2	1	2	1	2	1	1	4	2	1	2	2	1	2	1	2	1	1	3	1	1	1
53000	-750.877118197097502	-757.732606148056902	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648070698928715	-1	4	6	6	2	10	13	7	13	7	15	31	38	32	39	44	35	37	44	40	51	44	43	39	46	48	46	47	44	51	45	48	51	49	51	51	52	50	50	54	55	51	52	52	59	55	57	56	57	53	54	54	68	56	69	55	56	62	57	61	58	61	61	60	65	61	66	59	67	59	64	67	67	64	68	65	72	73	72	71	75	77	75	74	71	82	80	80	82	85	85	89	91	93	91	97	93	97	96	0	1	1	1	1	3	10	5	5	5	8	11	17	11	17	17	14	0	13	17	23	13	13	14	13	22	18	14	13	16	12	16	32	22	24	29	19	19	20	33	33	34	0	25	15	22	35	16	39	16	24	16	66	39	49	43	43	43	44	50	50	46	50	47	22	70	61	57	66	34	61	64	62	61	68	70	73	73	53	67	85	61	80	67	76	77	78	79	83	87	78	86	86	92	77	92	0	0	86	1	1	1	1	1	1	1	1	2	1	1	3	1	3	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	4	2	1	3	2	2	2	2	2	1	2	1	1	2	1	2	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	3	1	1	1	3	1	1	1	3
53500	-763.430497830355876	-770.285985781315276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.845492861424407	0	7	6	5	7	9	15	14	13	8	26	32	41	37	40	45	38	36	47	43	52	46	46	46	44	49	44	46	49	47	38	43	51	54	44	56	51	52	49	51	53	49	53	53	56	49	50	56	50	58	55	56	59	56	67	54	63	60	57	62	61	58	60	60	64	63	64	57	70	62	67	65	64	68	64	66	73	72	71	72	71	67	74	73	74	82	80	82	81	75	83	86	89	91	95	96	95	92	96	0	1	1	1	1	3	10	4	5	4	7	11	17	11	17	13	12	0	15	13	42	32	17	35	17	13	18	15	16	13	12	15	42	42	14	29	16	30	20	16	28	22	0	25	16	32	24	37	20	40	35	31	34	39	65	43	58	43	44	50	50	34	50	47	44	34	61	43	66	34	67	64	62	61	58	66	73	73	70	67	76	60	82	61	81	77	90	85	83	73	87	86	92	92	94	93	0	0	94	1	1	1	1	2	1	2	3	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	3	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1
54000	-781.614934790705320	-788.470422741664720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686020982559309	-4	7	5	3	8	13	14	13	12	17	27	32	38	32	40	41	37	40	45	44	40	43	42	46	42	48	45	47	50	47	44	46	51	54	51	54	49	48	52	52	52	50	48	48	55	55	53	48	55	57	50	56	71	59	67	60	57	60	58	62	59	59	60	60	62	60	67	52	68	63	61	63	67	68	66	54	71	73	73	66	72	74	76	80	69	82	75	78	70	78	83	87	92	94	95	99	96	95	93	0	4	4	1	1	3	5	5	5	7	5	11	12	11	12	12	12	0	17	16	13	17	13	14	17	15	18	16	12	16	21	22	22	32	24	20	19	19	20	17	12	22	0	25	26	22	51	15	15	33	24	31	66	16	39	43	68	43	25	63	50	42	50	51	26	32	50	43	66	22	50	51	70	61	58	42	62	73	85	61	66	74	89	89	76	77	62	70	80	87	90	86	92	77	99	93	0	0	86	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	3	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	1	2	3	1	1	2	1	2	1	2	1	1	2	4	1	4	1	2	2	1	2	2	1	1	2	1	1	3	3	2	2	2	1	1	1	1	1	2	1	2	1	1	1
54500	-777.269875336914538	-784.125363287873938	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663379342659414	-1	5	6	7	5	10	11	15	15	15	22	28	38	39	40	46	39	40	44	42	43	41	43	43	45	47	47	40	47	51	46	47	47	49	50	55	51	50	51	47	54	43	54	57	52	50	53	55	56	52	55	52	70	59	62	59	65	61	59	57	55	58	61	57	64	65	64	62	68	61	61	64	61	61	67	64	67	67	76	59	73	75	74	75	77	77	76	80	81	77	81	85	92	90	98	94	88	91	96	0	1	1	1	1	3	5	4	5	7	8	11	12	7	12	12	12	0	12	12	13	17	14	11	28	17	18	12	14	19	21	42	22	17	16	29	19	14	42	15	40	22	0	34	15	33	35	14	39	34	47	31	66	20	37	43	43	43	34	50	50	46	50	47	19	70	74	43	70	34	61	64	46	61	68	34	73	62	76	34	76	67	80	80	76	77	73	81	80	87	90	86	86	92	99	93	0	0	93	1	1	1	2	1	1	2	1	2	1	2	1	2	5	2	2	2	1	3	2	1	1	1	3	1	1	1	2	1	2	1	1	1	3	1	2	2	2	1	2	2	1	1	2	2	1	1	2	1	1	1	2	1	2	3	1	3	2	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	2	2	2	2	3	3	1	2	1	1	1	3	1	1	1	1	1	1
55000	-784.124298643899351	-790.979786594858751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.757097318640811	-6	5	0	6	9	7	14	12	13	18	28	30	38	36	39	39	41	37	43	44	53	41	45	42	46	45	44	46	48	49	41	48	50	52	54	56	50	51	50	53	54	51	50	56	59	51	52	54	55	59	46	52	59	58	68	57	59	64	59	60	59	59	55	61	53	57	65	57	64	63	63	66	65	68	64	62	69	65	70	69	71	72	72	77	77	79	77	80	82	81	85	87	91	94	97	99	91	88	95	0	1	1	1	4	3	8	5	5	4	8	11	12	11	12	12	16	0	16	17	39	12	17	11	15	13	18	16	15	15	12	22	26	32	24	29	19	13	20	15	28	32	0	25	26	13	16	38	39	65	24	31	66	65	36	43	43	43	44	40	22	63	25	47	22	42	60	43	53	66	61	64	62	60	56	66	62	46	76	67	79	67	74	80	81	77	46	85	83	87	78	86	86	92	94	93	0	0	93	1	1	1	2	1	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	2	2	2	3	1	3	2	1	1	1	2	3	1	1	1	1	1	2	1	1	1	2	2	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	4	1	2	1	4	1	3	2	1	1	1	1	1
55500	-786.827048387102082	-793.682536338061482	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616448487280882	-1	6	3	2	9	12	11	15	14	18	21	26	37	36	41	44	39	36	48	45	46	43	45	35	48	44	42	46	48	51	46	47	51	55	48	57	43	47	53	52	54	47	47	56	57	49	55	55	51	56	55	54	69	55	70	58	63	63	58	54	58	60	63	62	60	61	67	58	69	66	64	62	62	66	68	63	67	70	74	70	68	76	75	81	65	81	76	81	76	81	86	89	85	90	96	98	97	93	94	0	4	1	1	4	3	1	5	5	8	8	11	12	12	17	13	13	0	37	13	17	15	17	11	37	17	18	17	16	37	17	20	22	42	20	29	12	37	15	28	28	22	0	37	26	16	35	37	20	60	35	31	32	20	20	43	43	68	16	33	50	33	50	51	33	33	61	43	66	76	61	51	46	61	58	66	73	62	76	67	85	74	50	80	76	77	34	81	80	78	90	93	86	93	92	92	0	0	92	1	1	1	1	2	2	2	1	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	3	2	4	2	2	1	3	1	1	4	1	2	2	1	2	2	1	1	1	2	3	1	1	1	1	2	1	1	1	1	4	2	1	2	3	2	1	1	1	1	1	2	2	3	1	1	1
56000	-759.113824061663991	-765.969312012623391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714239472690764	0	5	2	4	7	9	12	16	9	18	24	28	33	38	36	38	36	31	40	44	39	39	38	41	42	44	42	45	47	47	46	45	51	42	48	53	53	48	50	45	51	51	53	52	57	53	45	56	54	52	53	53	70	58	69	58	60	58	59	59	57	60	62	62	62	63	65	59	70	64	59	65	65	69	63	66	71	71	69	71	67	78	74	75	75	77	81	84	80	83	87	84	90	93	96	98	96	95	98	0	1	1	1	3	4	5	5	5	7	8	11	12	17	13	17	13	0	12	15	13	15	12	14	16	15	18	12	17	19	21	34	16	23	24	29	30	19	20	13	28	22	0	25	33	33	24	38	39	12	47	31	60	39	16	43	58	43	44	34	33	46	50	47	42	50	61	43	66	33	61	51	62	67	68	66	62	73	66	74	66	67	80	80	81	77	78	85	83	78	90	86	86	92	77	92	0	0	93	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	3	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	3	1	1	1	1	3	1	1	1	1	3	2	1	2	2	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	3	2	4	2	1	1	2
56500	-791.234324190672282	-798.089812141631683	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601186370227212	-6	3	4	7	7	8	12	10	12	19	25	31	39	38	38	40	38	37	45	35	47	44	45	42	46	46	44	46	47	46	46	50	52	46	50	54	46	53	52	49	50	47	55	52	53	47	53	57	56	54	53	55	59	61	59	58	62	67	57	62	58	56	57	56	57	62	65	60	68	65	64	65	66	69	67	62	71	66	71	64	74	69	73	73	75	82	80	81	80	83	87	90	88	94	94	94	93	96	95	0	1	1	1	1	3	5	5	4	7	10	11	12	11	12	12	12	0	13	12	16	13	13	14	16	16	18	13	20	13	13	22	34	22	24	29	17	37	20	28	15	22	0	25	17	15	35	37	13	32	35	31	33	42	20	43	68	43	44	50	41	46	22	47	42	65	50	43	70	66	61	64	62	63	68	34	73	62	76	50	76	67	80	80	79	77	62	79	83	87	90	86	86	92	77	93	0	0	86	1	2	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	4	1	1	2	1	2	1	2	2	1	1	2	2	2	5	1	1	2	1	3	1	2	2	1	2	1	2	2	1	1	1	1	2	2	1	4	1	2	2	1	2	1	2	2	1	2	3	2	1	1	1	2	2	1	4	1	1	1	1
57000	-809.159294450547236	-816.014782401506636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614569820158278	-2	7	3	9	7	11	12	16	14	18	27	29	41	30	34	44	33	36	40	48	48	43	45	42	46	45	44	48	46	49	49	47	48	51	51	45	48	46	53	51	53	49	55	52	55	53	55	54	54	52	58	51	67	58	65	58	66	63	58	62	54	62	63	59	64	62	63	61	68	69	61	63	66	69	63	61	69	66	72	72	70	77	70	77	75	79	68	82	83	79	83	81	89	93	92	95	93	97	99	0	1	1	1	1	3	5	4	5	7	8	8	15	8	12	15	12	0	12	16	12	12	12	11	15	13	18	15	12	19	29	19	22	42	24	13	15	19	20	28	28	22	0	25	26	34	24	37	15	33	47	31	67	13	49	43	68	43	25	61	50	32	50	35	22	33	61	43	66	76	34	47	46	61	68	42	73	62	76	74	76	74	74	80	53	77	46	85	84	87	87	86	92	92	92	86	0	0	86	1	2	1	2	2	1	1	1	2	1	2	2	1	2	1	2	1	1	2	1	3	2	3	1	2	1	2	2	3	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	3	2	1	1	2	3	2	1	2	2	1	2	2	2	2	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	3	3	1	1	2	3	1	2	2	2	3	1	1	3
57500	-774.614795819756523	-781.470283770715923	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616871804055334	-5	-1	5	9	7	13	12	14	13	18	20	29	35	32	39	38	39	33	45	44	49	45	38	42	39	47	43	43	49	49	48	50	49	51	46	52	55	50	55	47	54	43	47	53	59	54	54	55	49	56	51	54	66	57	60	57	62	55	60	58	60	58	63	61	59	60	63	60	68	66	64	67	68	65	67	64	69	70	73	69	72	79	77	74	76	80	79	80	82	86	82	86	88	92	93	98	93	98	91	0	1	1	3	1	4	4	1	5	7	8	11	12	11	14	13	13	0	15	15	16	17	13	11	12	15	18	17	20	19	25	42	42	28	24	29	19	19	20	28	40	16	0	25	17	32	51	22	25	22	24	21	22	39	39	43	56	43	44	33	50	46	61	51	34	17	61	58	66	32	61	64	62	61	58	15	46	73	76	74	76	67	80	80	81	73	73	85	60	91	87	87	92	93	93	93	0	0	93	1	1	2	1	2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	3	2	2	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	2	2	2	2	1	3	1	1	2	1	2	1	1	1	1	1	2	1	4	1	1	2	2	1	1	2	1	1	3	3	1	1	1	1	3	2	1	1	1	2	1	5	1	1	2	1	1	1	2	1	1	1
58000	-787.062293368700239	-793.917781319659639	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622120190192930	-1	5	5	2	9	10	14	15	14	18	25	28	36	34	41	44	41	39	46	43	50	44	46	42	45	41	48	48	51	45	46	50	47	52	49	49	47	46	51	52	55	49	55	53	55	51	49	57	57	57	51	57	60	58	70	58	59	67	59	62	58	56	60	62	66	59	68	59	65	65	63	62	65	63	67	61	65	72	65	67	72	77	72	77	75	81	75	80	79	85	87	91	84	88	95	99	94	96	98	0	1	1	1	4	3	5	5	5	8	8	8	12	12	13	15	12	0	12	12	31	12	15	14	17	13	18	12	17	17	17	22	22	42	24	20	17	17	17	17	28	22	0	17	20	17	11	19	19	28	24	31	19	42	20	43	43	43	44	61	50	46	61	51	66	34	60	43	42	66	61	47	62	61	68	40	62	73	76	60	79	74	80	80	79	77	73	81	80	87	87	86	86	93	92	94	0	0	95	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	3	2	1	2	2	2	2	1	1	3	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	2	3	2	2	1	2	3	1	3	1	1	3	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	2	2	2	2	3	1	2	2	2	2	1	2	1	1	1	1	1
58500	-776.947800345328119	-783.803288296287519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709778676394415	1	5	7	7	7	8	9	15	13	19	25	32	38	35	40	45	42	39	42	45	50	43	42	44	48	46	46	43	45	51	47	46	46	55	52	57	51	52	50	53	55	50	49	55	53	50	51	57	56	56	57	55	58	55	63	59	64	60	55	60	51	54	58	63	63	63	68	60	70	61	64	64	63	61	66	65	63	72	72	65	67	73	75	79	76	81	77	84	83	85	77	89	86	89	84	98	94	98	98	0	1	1	1	1	3	5	5	5	7	8	11	14	11	13	15	13	0	12	17	31	13	12	14	17	15	18	12	12	19	28	22	12	22	24	20	19	19	20	28	17	32	0	25	16	32	24	37	39	61	47	31	33	20	39	43	58	43	25	50	22	46	29	51	70	53	60	43	53	32	74	51	46	61	68	53	62	73	81	74	76	67	67	67	81	73	78	85	80	91	78	86	77	86	86	94	0	0	93	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	2	1	1	2	2	3	2	1	2	1	2	2	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	1	1	1	1	1	2	2	3	1	1	3	2	1	2	3	2	1	1	1	1	2
59000	-755.624511978378223	-762.479999929337623	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.768257133089123	-1	6	3	3	7	10	15	11	14	12	26	29	37	35	39	46	34	39	43	39	52	43	44	46	41	46	48	42	50	49	44	47	52	50	50	52	52	47	47	48	53	51	53	56	54	55	54	56	56	54	57	53	66	54	56	59	65	63	58	59	57	59	58	62	60	63	63	62	67	58	64	67	67	64	65	62	71	72	71	71	76	72	75	78	68	81	77	83	79	78	87	88	94	88	90	100	96	97	98	0	4	1	1	4	3	10	4	5	5	8	11	17	11	12	22	12	0	13	13	34	13	15	14	13	13	18	15	31	19	15	22	32	13	24	39	32	19	20	28	16	32	0	16	26	34	35	19	39	22	14	31	66	16	39	43	68	43	44	50	50	50	50	51	50	70	63	43	66	32	61	64	46	61	58	70	46	73	76	74	85	67	80	80	70	87	73	85	83	73	90	86	86	77	92	87	0	0	95	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	3	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	2	1	1	2	3	1	2	2	2	2	2	1	3	1	1	1
