step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
10500	-389.666560766955683	-388.042892287258724	-1.623668479696959	0.000085665762153	0.000019720565791	0.230203587705978	0.602261461564556	1	2	0	2	2	3	1	1	2	3	3	4	3	4	5	5	6	4	5	5	6	8	6	6	6	7	6	7	5	9	7	8	7	9	9	7	10	10	10	9	11	11	11	10	10	14	12	10	14	13	12	13	12	15	14	14	14	12	14	15	15	16	15	15	16	16	16	18	17	19	20	20	22	22	22	23	3	1	0	1	8	5	0	3	7	7	7	1	9	9	11	10	15	10	12	13	11	29	14	2	18	23	29	23	14	25	21	12	25	28	24	24	35	28	31	32	48	37	37	34	28	41	38	36	38	37	44	41	35	49	53	53	37	38	53	49	43	56	57	51	61	57	64	66	67	49	70	70	71	70	72	75	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	2	2	2	2	2	1	1	1	1	3	1	3	1	2	2	1	1	3	2	1	1	1	1	1	2	2	1	2	1	3	2	2	3	1	2	2	4	1	1	1	3	2	1	2	1	2	1	2	1	4	1	1	2	2	2	1
11000	-415.739309745517573	-414.026396610356755	-1.712913135160826	0.000128460266594	0.000025640933975	0.199602061046316	0.691235730184384	1	2	0	2	2	2	1	1	3	3	3	3	4	5	5	5	7	5	5	5	6	8	6	5	6	7	8	8	6	9	7	8	8	9	9	7	10	10	8	10	9	9	11	11	10	14	12	13	13	14	14	10	13	14	14	14	14	12	13	15	12	16	15	15	16	16	16	17	18	19	20	21	22	22	22	23	3	1	0	1	8	3	0	3	7	7	7	1	10	11	13	10	25	9	12	13	14	23	14	2	7	13	14	14	14	27	25	36	10	27	36	2	42	28	14	35	36	36	32	28	25	53	45	61	44	53	44	41	32	49	43	59	43	39	52	49	32	50	55	51	55	56	64	62	67	60	60	70	72	72	70	75	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	2	1	1	1	1	3	5	2	3	2	1	1	1	1	5	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	2	1	2	1	2	1	2	1	3	2	2	2	2	2	1	1	2	2	1	1	2	3	2	2	1	1	2	1
11500	-445.938763329427331	-444.288787233388462	-1.649976096038851	0.000112688067388	0.000024817719549	0.220233784501033	0.512024428641756	1	2	0	2	2	2	1	1	3	3	3	3	4	5	5	4	7	5	5	4	6	8	6	6	6	7	8	8	7	9	6	7	8	9	9	10	10	10	11	10	11	11	11	10	11	14	11	12	12	13	14	13	14	14	13	14	14	14	14	15	14	16	15	15	16	16	16	18	15	18	20	22	22	22	20	23	3	1	0	1	8	8	0	3	7	7	7	2	11	11	16	7	9	9	12	10	16	16	14	19	9	25	15	23	25	10	16	2	7	14	32	19	32	28	28	24	37	37	36	14	22	41	38	32	39	43	47	48	55	49	35	50	55	28	36	49	43	56	57	44	61	48	58	66	58	54	60	75	70	70	70	71	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	3	3	2	2	1	1	2	1	1	3	1	2	2	1	4	1	2	4	4	2	4	2	1	3	3	1	1	1	4	3	2	1	3	1	2	3	1	1	2	4	1	1	4	2	2	3	2	1	5	1	3	2	2	1	2	3	2	2	3	1	1
12000	-436.245355889939333	-434.116588096037958	-2.128767793901377	0.000126082114869	0.000015261066404	0.121040691771277	0.482832673609820	1	2	0	2	2	3	1	1	3	3	4	3	4	5	4	5	7	5	5	5	6	8	6	5	6	7	6	8	6	8	7	7	7	9	9	10	10	10	9	10	11	11	11	9	9	14	12	12	14	13	14	13	14	15	13	14	14	14	12	14	15	16	15	15	16	16	16	15	17	20	20	22	22	22	22	23	3	1	0	1	8	3	0	3	7	7	7	1	9	11	7	13	9	9	12	10	11	7	14	2	11	29	14	23	9	15	23	24	25	14	32	35	35	28	28	35	35	36	35	28	23	48	34	37	34	43	39	41	36	49	48	32	32	28	32	45	37	68	55	60	55	68	51	59	51	60	54	71	60	71	71	75	1	1	1	1	1	1	1	1	2	2	3	2	1	1	2	1	2	2	2	2	2	3	1	1	2	1	1	1	2	4	1	2	1	4	2	1	1	1	1	1	2	1	1	1	2	2	2	2	5	1	3	2	2	1	1	4	4	4	3	2	3	1	2	1	2	1	2	2	3	4	2	1	5	1	1	1
12500	-429.678215754285020	-427.930085082436847	-1.748130671848198	0.000128018941663	0.000024277213754	0.189637669536147	0.584082532069859	1	2	0	2	2	2	1	1	3	3	4	4	3	5	5	5	7	4	5	5	6	7	6	5	5	7	7	8	7	9	7	8	8	9	9	10	7	10	10	9	11	10	10	9	11	14	12	13	14	14	14	13	14	15	14	14	13	12	14	15	15	16	15	14	16	16	16	18	17	20	19	22	22	22	21	23	3	1	0	1	8	3	0	3	7	7	13	1	7	10	18	11	18	10	12	9	10	18	14	2	18	14	14	27	14	25	20	1	17	28	37	35	24	34	28	32	32	32	37	28	39	41	45	36	39	42	58	24	43	49	57	43	36	45	52	49	55	61	43	47	36	53	58	62	64	54	60	75	49	71	71	70	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	3	1	1	2	2	1	1	2	1	2	2	1	2	2	1	5	1	1	2	1	1	1	2	1	3	2	3	1	1	3	1	2	1	4	2	5	2	1	1	3	2	1	1	1	1	1	4	2	4	1	2	2	2	5	1	1	4	3	2	3
13000	-426.288033262055080	-424.560399977692612	-1.727633284362494	0.000113180721232	0.000022106096667	0.195316803310816	0.630674603309036	1	2	0	2	2	3	0	1	3	3	3	2	4	5	5	5	7	5	5	5	5	8	6	6	6	6	6	7	7	9	7	8	8	9	9	10	7	9	11	10	11	11	11	10	10	14	12	13	14	13	14	11	13	15	14	14	14	12	14	15	15	16	15	15	16	16	16	18	17	20	18	22	22	22	21	22	3	1	0	1	8	3	0	3	7	7	7	1	11	9	10	11	18	13	1	9	10	29	9	19	11	14	14	10	14	18	23	37	25	27	37	32	24	28	44	32	36	40	36	38	34	52	45	32	34	43	44	36	32	49	43	53	48	44	36	49	43	55	55	45	61	48	51	55	51	60	54	75	60	71	71	70	1	1	1	1	1	2	1	1	3	2	3	1	1	2	2	1	2	1	3	1	1	1	2	1	2	1	1	3	2	4	1	1	2	3	1	2	1	2	1	1	1	1	1	1	1	3	1	2	2	2	2	1	2	1	2	1	1	2	2	1	2	2	1	2	1	2	1	4	2	4	2	1	3	4	2	2
13500	-388.708410505565496	-387.145396396631156	-1.563014108934350	0.000119612238208	0.000030780606790	0.257336600766060	0.594528470078359	1	2	0	2	2	3	1	1	3	3	4	4	4	5	5	5	7	5	5	5	6	8	6	6	6	7	8	8	6	8	7	8	8	9	9	10	7	10	9	10	11	11	11	10	11	13	12	12	13	13	12	13	13	15	14	14	14	13	14	14	14	16	14	15	15	16	16	15	18	20	19	22	22	22	20	23	3	1	0	1	8	3	0	3	7	7	10	2	10	11	9	11	15	10	12	9	14	17	14	2	18	14	29	31	11	25	23	37	25	31	32	32	24	28	28	35	36	36	36	28	28	41	44	32	45	32	44	41	35	60	32	53	53	45	53	28	48	56	48	58	43	55	64	53	67	60	54	75	71	70	71	70	1	1	1	1	1	3	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	1	1	4	1	2	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	2	2	2	2	4	2	1	3	1	3	1	1	2	1	2	2	2	2	2	2	2	1	2	1	3	2	2	2	2	1	3
14000	-376.503508255159545	-374.744340204731145	-1.759168050428416	0.000075746074705	0.000014142445820	0.186708629790501	0.571871111298991	1	2	0	2	2	3	1	1	3	3	4	4	4	4	4	5	7	5	5	5	5	6	6	5	6	7	7	8	7	9	7	8	8	8	9	10	7	10	10	10	11	11	11	11	10	13	12	11	15	12	13	13	14	15	13	13	13	14	14	14	13	16	15	15	15	16	16	18	17	19	20	22	22	22	20	23	3	1	0	1	8	3	0	3	7	7	9	2	9	9	7	9	9	7	12	13	14	14	18	12	18	23	18	23	22	25	23	37	25	23	32	32	24	28	23	35	36	36	36	34	34	41	45	32	60	43	39	41	61	60	43	50	50	51	46	38	50	56	55	58	55	56	39	56	67	60	60	75	75	75	70	71	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	3	1	1	1	1	2	1	2	2	3	1	1	2	2	1	1	2	1	1	1	1	4	1	2	2	1	1	3	3	2	1	4	3	2	2	2	1	3
14500	-430.923483013989085	-429.124448837749696	-1.799034176239396	0.000123512678921	0.000021837704659	0.176805368081224	0.573483632438384	1	2	0	2	2	1	1	2	3	3	4	3	4	5	4	5	6	5	5	5	6	8	6	6	6	7	8	8	7	8	7	8	8	9	9	10	7	10	11	10	11	11	10	10	11	14	10	10	15	14	12	13	13	15	13	14	14	12	13	13	15	16	15	13	16	16	16	16	18	19	20	22	22	21	20	21	3	1	0	1	3	3	0	3	7	7	7	1	9	7	9	11	10	9	12	13	14	14	14	12	11	18	14	21	14	18	9	37	18	23	32	32	24	34	47	35	48	36	24	34	38	36	28	32	60	37	39	41	37	60	48	48	55	44	41	45	37	55	57	34	53	43	44	56	67	49	54	75	71	71	70	70	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	2	2	1	1	2	1	3	2	2	1	2	2	2	3	1	1	2	1	2	1	1	1	1	1	1	2	1	1	3	2	2	2	4	1	1	4	1	1	3	1	2	1	2	3	3	1	3	2	3	4	2	2	4	2	2	2	1	1	1
15000	-401.739069304057580	-399.785597705504301	-1.953471598553265	0.000114331342830	0.000016705186495	0.146112046630365	0.633771330002592	1	2	0	2	2	3	1	1	3	3	4	3	4	5	5	5	7	5	5	5	6	8	5	6	6	7	8	8	7	9	7	8	8	9	9	10	7	9	10	10	11	11	11	10	11	13	10	10	15	14	13	13	11	14	12	14	14	14	12	13	15	16	15	14	15	16	16	18	18	19	19	22	22	22	20	23	3	1	0	1	8	3	0	3	7	7	7	1	9	11	9	7	10	7	12	9	23	17	10	19	11	14	21	31	21	25	23	37	25	28	32	37	24	28	11	35	48	48	37	34	27	41	28	32	60	55	44	59	32	60	53	55	35	47	43	39	55	57	57	34	50	36	64	57	67	49	49	70	71	70	71	70	1	1	1	1	1	3	1	1	2	2	3	2	1	1	1	2	2	2	2	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	3	1	1	4	1	1	1	3	1	2	2	1	2	2	2	2	1	2	1	1	1	3	2	1	2	2	2	1	3	1	3	2	3	2	3	1	3	3	2	1	2
15500	-410.138146919516544	-408.348346163810334	-1.789800755706199	0.000116559218564	0.000020865313068	0.179010406256317	0.454359584423536	1	2	0	2	2	3	0	1	2	3	4	4	4	5	5	5	7	5	5	4	4	8	6	5	6	5	7	8	7	9	6	8	8	9	9	10	7	10	11	10	11	8	11	11	9	14	11	13	15	14	14	13	13	15	14	14	14	14	14	13	13	16	14	15	13	15	16	18	18	20	19	22	22	20	22	23	3	1	0	1	8	3	0	3	7	7	7	1	9	21	11	7	10	10	1	10	10	29	26	12	10	10	14	29	11	17	10	37	17	28	32	32	24	34	23	35	36	37	36	34	28	41	28	35	60	37	39	41	32	60	43	61	43	47	52	38	43	56	61	44	43	56	51	56	64	71	54	49	70	71	70	75	1	1	1	1	1	3	1	1	2	2	3	2	2	1	1	4	1	2	2	1	1	1	1	1	2	2	2	1	3	2	3	1	1	1	1	2	2	1	2	1	1	1	1	2	1	2	2	4	2	5	2	1	2	2	2	1	1	3	1	2	2	2	1	4	2	1	2	3	2	1	3	5	2	1	2	1
16000	-404.323418134937867	-402.678008802758768	-1.645409332179094	0.000113198553449	0.000025118742453	0.221899853730220	0.726268455259480	1	2	0	2	2	3	1	1	3	3	4	4	4	5	5	4	6	5	5	5	6	8	5	6	6	6	8	6	7	9	7	8	8	9	9	10	7	10	11	8	10	10	11	11	11	13	12	11	15	12	12	13	12	15	13	14	14	14	14	14	14	15	15	13	13	16	16	18	18	20	18	20	21	21	21	23	3	1	0	1	8	3	0	3	7	7	7	1	10	9	7	10	18	9	12	9	14	23	10	12	11	14	14	14	14	33	28	37	25	22	40	37	24	34	34	24	32	37	36	22	34	41	45	37	60	42	44	41	32	60	43	50	55	34	46	44	36	56	50	51	50	63	51	56	58	60	49	60	71	70	71	73	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	3	1	2	1	3	1	2	1	2	2	1	1	1	1	3	1	2	2	1	2	1	1	1	1	3	2	3	1	5	2	1	2	2
16500	-417.739090332850026	-415.801606206261738	-1.937484126588289	0.000121824152290	0.000018132006257	0.148837532756044	0.549196534792409	1	2	0	2	2	3	-1	1	1	3	3	3	4	5	5	5	7	5	5	5	6	8	6	6	6	7	7	8	7	9	7	8	8	9	7	10	10	10	11	10	11	11	11	10	11	14	9	13	15	14	13	13	13	15	14	14	14	14	14	14	15	16	15	15	13	16	16	17	18	19	20	19	21	22	22	23	3	1	0	1	8	5	0	3	7	9	9	1	11	11	9	10	11	10	12	9	14	14	14	12	11	14	13	23	21	25	23	35	25	28	24	32	2	34	34	35	35	36	36	28	47	36	28	32	39	43	44	41	40	60	43	65	53	38	65	38	43	56	37	51	36	56	51	56	67	60	49	49	72	72	73	71	1	1	1	1	1	1	1	1	2	2	2	1	1	1	4	2	2	2	2	2	1	3	1	2	2	1	1	1	1	2	1	1	2	1	1	2	5	1	2	1	4	1	1	1	2	3	1	2	3	2	2	2	3	1	2	1	1	4	1	2	3	2	4	2	3	2	1	3	2	4	3	3	2	2	1	2
17000	-422.055054369559514	-420.493226838734415	-1.561827530825103	0.000100944700635	0.000026037516802	0.257938422108696	0.600238502134726	1	2	0	2	2	3	1	1	2	3	4	4	4	5	5	5	6	4	5	5	6	8	5	3	5	7	8	8	7	9	7	8	8	9	7	10	9	10	9	10	11	11	11	11	11	14	12	10	15	14	14	12	12	15	14	12	14	12	14	14	13	15	15	15	16	16	14	17	17	19	20	19	22	20	20	23	3	1	0	1	8	5	0	3	7	7	7	1	9	11	9	11	10	7	12	11	9	14	18	1	11	9	11	26	21	11	14	35	26	21	24	32	35	39	28	32	36	36	36	34	39	41	23	32	60	43	58	41	48	60	43	37	43	44	52	34	43	56	56	58	53	62	58	62	64	49	49	60	70	70	70	72	1	1	1	1	1	1	1	1	1	2	2	2	2	1	3	1	2	2	1	1	4	2	1	2	1	4	3	1	1	4	1	1	1	3	3	2	2	1	1	2	1	1	1	2	2	2	3	1	1	2	2	1	1	1	2	2	2	1	2	2	2	2	3	2	3	1	2	2	2	3	4	4	2	1	1	2
17500	-404.367426590523564	-402.406220251829154	-1.961206338694437	0.000103850752611	0.000015040121742	0.144824388494313	0.612735139008701	1	2	0	2	2	1	1	3	3	3	4	4	4	5	5	5	7	5	5	5	6	8	6	6	6	7	8	8	6	9	6	8	7	9	9	10	9	10	11	7	11	11	11	9	10	14	11	13	15	14	13	12	11	15	12	14	14	14	14	14	14	16	15	15	16	16	15	18	18	17	20	21	22	22	21	23	3	1	0	1	6	3	0	6	7	7	7	2	9	10	11	11	9	11	12	10	14	14	10	12	9	9	14	23	18	25	16	24	25	23	32	37	32	28	27	24	36	24	37	23	28	41	44	53	60	53	39	41	36	60	32	37	55	51	41	34	55	50	56	58	61	50	51	62	67	60	49	70	75	71	71	75	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	2	1	1	1	1	2	2	2	1	1	3	2	1	2	1	2	1	3	1	1	1	2	2	1	1	3	2	3	1	2	2	2	1	3	2	1	1	1	2	4	1	1	2	3	1	1	1	1	1	2	1	2	2	2	2	4	1	2	1	1
18000	-395.521802722756888	-393.809219779778175	-1.712582942978730	0.000103586987258	0.000020686350802	0.199700284271861	0.656695911862107	1	2	0	2	2	3	1	1	3	3	3	4	4	5	5	5	5	5	4	4	6	8	5	6	6	7	7	8	7	7	6	8	8	9	9	10	10	10	11	10	11	11	10	11	11	14	12	13	15	14	13	13	13	15	14	14	13	13	14	14	12	15	15	15	16	16	16	18	18	20	20	22	22	21	21	23	3	1	0	1	8	3	0	3	7	7	7	4	9	10	9	20	7	11	1	10	9	14	9	2	18	9	14	23	17	17	10	24	30	28	32	35	35	28	28	32	36	37	32	28	34	41	39	36	38	48	44	41	43	60	32	43	43	44	52	39	37	56	57	58	55	62	58	66	67	60	60	49	75	70	71	72	1	1	1	1	1	3	1	1	2	2	2	1	1	1	2	1	3	1	2	1	1	2	2	1	1	2	2	2	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	2	2	3	1	2	4	1	1	2	2	1	4	2	1	2	1	1	1	1	1	2	2	1	2	2	1	4	2	6	1	1	1	1
18500	-364.766383588630390	-363.079129362221522	-1.687254226408854	0.000080918742425	0.000016792976309	0.207528883979865	0.555564415233312	1	2	0	2	2	3	1	1	3	3	3	4	4	5	5	4	7	4	5	5	6	6	5	6	5	7	7	8	7	9	7	8	7	9	9	10	10	10	11	10	11	11	11	11	11	14	9	12	15	13	14	13	14	15	14	14	14	12	14	14	13	15	15	15	16	16	16	17	18	20	20	22	22	22	21	23	3	1	0	1	8	3	0	3	7	7	7	1	10	9	9	11	11	10	12	10	23	14	10	12	9	23	22	23	14	25	23	24	25	28	32	32	35	34	28	32	36	32	37	47	47	52	28	36	60	43	58	41	36	60	50	50	43	44	52	38	37	56	61	58	53	56	28	56	67	60	49	75	75	71	70	72	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	3	1	1	2	1	1	2	2	2	2	1	2	1	2	1	2	2	1	1	1	1	1	2	2	1	2	1	2	2	1	1	2	1	2	2	2	3	1	1	1	1	1	1	3	3	1	1	2	1	2	5	2	1	3	3	1	1	2	1	1
19000	-399.735302398685292	-397.498322575343650	-2.236979823341667	0.000126878839027	0.000013819130253	0.108915957609275	0.620626085075031	1	2	0	2	2	1	1	2	3	3	4	3	4	5	5	5	7	5	5	5	4	8	6	6	6	7	8	8	6	8	7	7	8	9	8	10	10	10	11	10	11	11	11	11	11	13	11	12	15	12	14	13	14	15	14	12	14	13	14	13	15	16	15	15	16	14	16	18	18	19	20	21	22	22	22	22	3	1	0	1	3	3	0	3	7	7	7	1	10	21	9	10	16	10	12	9	9	14	14	1	18	18	14	23	14	25	23	24	25	28	32	32	32	28	34	35	32	37	32	28	28	50	34	43	60	37	39	41	48	60	36	43	50	44	41	47	57	56	57	58	59	43	58	62	51	54	60	70	70	70	71	72	1	1	1	1	2	1	1	2	2	2	1	2	1	1	2	2	2	2	2	2	1	2	1	4	1	2	2	2	1	2	1	1	2	1	1	2	2	1	2	2	3	1	4	2	3	1	2	1	2	2	2	1	2	2	3	1	1	2	2	2	1	1	1	2	1	2	2	2	2	1	3	2	2	2	1	1
19500	-390.777092116451740	-389.272118627486861	-1.504973488964865	0.000094465267656	0.000027510907212	0.291227748515513	0.612439501952914	1	2	0	2	2	3	2	3	3	3	3	2	4	5	5	3	7	4	5	5	6	8	6	4	6	7	6	8	7	9	7	7	8	7	9	9	9	10	11	7	11	11	11	11	10	14	12	12	15	14	13	13	14	15	13	14	14	14	14	13	15	15	15	15	16	16	16	18	18	19	20	22	22	22	21	23	3	1	0	1	3	5	0	3	7	7	7	1	9	9	7	7	9	11	24	13	14	23	7	12	18	14	14	34	14	25	14	24	25	27	32	32	32	34	23	24	37	37	35	28	28	52	45	37	60	55	39	41	36	60	48	55	35	51	41	39	50	43	57	51	50	53	58	57	67	49	49	75	70	75	70	75	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	1	2	3	2	2	2	1	1	1	2	2	1	2	1	2	2	2	2	3	2	2	1	2	2	2	1	2	3	2	1	1	2	2	2	1	1	3	1	3	2	1	3	1	2	2	2	2	1	2	1	2	1	2	1	1	2
20000	-396.868579853290157	-395.026677033658018	-1.841902819632131	0.000103040288482	0.000017227551498	0.167192384184016	0.547429860529311	1	2	0	2	2	3	1	1	3	3	4	4	4	4	5	5	6	5	5	5	6	7	6	6	6	7	7	7	7	9	7	8	8	9	9	9	10	10	11	10	10	10	11	10	11	13	12	13	15	14	14	13	13	14	14	14	13	14	14	13	15	16	15	15	16	16	16	18	18	20	19	22	21	22	20	23	3	1	0	1	8	3	0	3	7	7	7	2	9	9	10	10	11	7	12	10	11	14	14	12	11	14	23	23	9	29	23	12	25	28	32	32	36	34	22	32	36	24	37	28	38	41	45	41	60	43	44	41	35	60	43	48	37	44	41	39	43	61	50	58	43	37	39	62	51	60	49	75	75	70	71	70	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	2	1	2	2	2	2	2	2	2	1	1	3	1	1	1	2	1	1	1	1	1	3	1	1	2	1	2	1	2	1	3	2	3	4	2	4	1	3	1	3	2	3	1	4	1	1	1	4	6	4	2	3	4	4	2	1	2	1	2
20500	-406.682677577682114	-405.124376837154955	-1.558300740527152	0.000105113455292	0.000027302815196	0.259746148768601	0.549521508578877	1	2	0	2	2	1	1	1	3	3	4	3	4	5	4	5	7	5	5	5	6	8	6	6	6	7	5	8	6	9	7	8	7	9	9	10	10	10	11	10	11	11	11	11	10	14	12	13	15	14	14	13	14	15	14	14	13	14	13	14	15	16	15	14	16	16	15	18	18	20	19	22	22	21	21	23	3	1	0	1	8	3	0	3	7	7	7	1	10	10	9	11	18	10	12	13	27	14	9	2	18	14	9	29	18	25	9	24	25	28	24	32	35	34	34	24	36	32	37	34	28	59	34	36	45	43	47	41	43	60	43	43	24	44	41	38	42	56	53	47	55	61	44	65	51	49	60	75	75	71	70	70	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	1	2	2	2	1	1	2	2	4	1	2	2	2	1	3	2	2	1	1	3	2	1	1	2	1	1	3	1	2	2	1	3	2	2	3	2	2	1	1	2	3	3	3	2	2	4	2	1	2	2	1	3	2	2	3	3	1	1	2	1	1
21000	-401.969068821690598	-400.171768913178084	-1.797299908512501	0.000097453172426	0.000017270229209	0.177215669628585	0.591116032496122	1	2	0	2	2	3	1	3	2	3	4	4	4	5	5	5	7	4	4	5	6	7	6	6	6	6	8	8	5	9	6	7	8	9	8	10	9	10	10	10	11	10	11	11	9	14	12	12	15	14	14	13	14	15	14	14	13	13	14	14	13	16	14	15	16	16	16	18	17	20	20	22	22	22	21	23	3	1	0	1	3	3	0	5	7	7	7	2	10	11	18	13	11	7	2	13	14	14	13	12	18	13	14	22	9	25	14	24	25	28	24	32	32	34	11	32	36	37	36	34	28	32	45	37	60	43	39	41	37	60	48	61	48	39	52	38	37	50	61	51	53	50	58	56	51	60	49	75	75	70	71	70	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	2	2	1	2	2	1	2	2	1	1	2	1	2	1	2	1	3	1	1	1	1	1	1	3	2	3	1	2	1	2	2	1	2	1	1	1	1	3	3	2	1	1	2	2	2	2	2	3	3	1	1	1	1	2
21500	-357.449153953643815	-355.962660092092676	-1.486493861551158	0.000092294284431	0.000028101696752	0.304479274370349	0.672581990722906	1	2	0	2	2	3	2	1	3	3	3	4	4	5	5	5	6	5	5	5	6	8	6	6	6	7	7	8	6	9	7	7	8	9	9	9	10	10	11	10	10	11	11	11	10	12	12	11	15	14	12	13	14	14	14	14	11	14	14	13	13	16	15	15	15	15	16	18	18	19	20	22	22	21	20	22	3	1	0	1	8	3	0	3	7	7	7	1	9	9	10	9	10	11	12	13	14	27	16	19	18	29	14	27	14	33	14	24	25	28	32	32	36	28	45	36	36	37	37	34	34	41	34	32	60	43	44	41	37	60	43	61	37	51	41	38	43	56	50	51	50	50	58	62	64	49	70	75	70	75	70	70	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	3	3	1	2	1	3	2	1	3	1	1	2	2	3	1	1	1	2	1	1	1	2	3	3	1	2	2	1	1	2
22000	-412.831674941282870	-411.324099699240833	-1.507575242042020	0.000100264131555	0.000029024151791	0.289476918025580	0.601426930996960	1	2	0	2	2	3	1	1	3	3	4	4	4	5	5	5	7	4	5	4	6	8	6	6	5	7	8	8	7	6	7	8	8	9	9	10	8	10	11	10	11	11	11	11	10	14	12	11	15	12	13	13	13	15	14	13	14	14	14	14	14	16	15	15	15	15	16	18	17	18	20	20	22	22	20	23	3	1	0	1	8	5	0	3	7	7	9	2	10	9	11	10	15	10	12	10	14	23	14	19	7	14	14	23	11	25	16	24	30	28	32	32	24	28	28	24	24	36	32	34	34	36	45	36	60	43	47	24	48	60	50	43	50	51	48	39	36	61	61	51	61	56	64	62	58	49	70	70	71	75	70	71	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	2	2	1	1	1	2	2	2	1	4	3	1	2	2	1	2	2	1	1	1	1	3	1	1	1	2	1	1	3	3	2	2	1	2	1	1	1	2	2	2	2	2	2	2	2	1
