step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
14500	-500.208809016182386	-507.064296967141786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521492047977611	-1	2	3	5	6	9	8	8	7	7	10	8	9	10	10	11	9	12	10	12	13	11	13	15	14	12	12	12	12	14	15	13	15	13	14	13	14	14	14	15	16	14	15	15	14	15	17	14	16	17	16	16	16	18	16	17	17	18	17	16	17	17	16	17	19	18	19	16	19	18	20	19	19	18	19	19	19	20	22	20	22	21	21	23	23	25	26	27	30	32	33	36	0	1	2	3	2	9	5	3	3	5	10	4	8	8	5	11	10	14	7	15	15	13	15	11	12	6	15	13	14	7	38	20	25	14	28	6	28	27	0	21	17	28	42	16	29	28	28	19	4	11	22	36	31	33	30	23	39	41	32	34	63	21	43	23	41	49	15	26	24	53	49	19	46	64	62	70	43	29	9	58	58	68	69	74	65	79	66	25	78	79	57	90	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	4	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	3	2	6	4	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	5	2	2	1	2	5	2	1	1	1	2	4	7	1	2	4	1	2	1	1	4	7	4	5	9	2
15000	-472.197078980241770	-479.052566931201170	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675377576661778	-1	2	3	2	6	8	8	10	7	8	10	8	10	10	9	12	10	13	10	11	13	11	14	14	12	12	12	13	12	15	15	14	13	12	14	14	15	13	14	15	16	16	15	14	15	15	15	15	15	15	17	16	17	17	15	19	16	17	17	17	17	19	19	18	20	18	18	17	18	19	20	19	19	18	19	18	19	20	21	20	20	22	21	24	22	23	26	29	30	31	33	35	0	1	1	1	3	4	5	6	5	9	12	5	6	12	12	13	10	13	5	14	22	15	13	8	8	20	9	16	14	36	33	20	20	13	17	13	8	34	0	21	30	31	14	16	22	17	10	23	14	24	55	38	43	6	21	69	32	42	52	36	31	68	53	30	18	43	53	24	42	37	40	59	51	24	46	40	58	32	65	74	57	37	62	70	78	59	63	16	86	86	86	90	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	3	1	1	2	3	1	2	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	4	1	1	2	2	1	1	3	1	1	3	4	1	3	1	3	4	6	3	3	5	2
15500	-453.208671226255944	-460.064159177215345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643741014186745	0	2	4	5	6	7	9	10	8	7	9	8	10	10	9	12	10	12	10	11	12	12	14	13	14	12	13	14	12	12	16	14	14	13	13	13	15	15	13	15	15	14	15	15	13	14	17	15	15	17	16	15	17	18	16	17	17	17	18	16	17	18	18	17	20	18	19	18	18	17	20	20	19	17	17	16	20	21	22	19	21	21	21	22	21	26	26	29	28	31	32	36	0	1	2	3	2	3	10	6	1	3	6	6	9	11	3	14	12	8	12	3	19	10	24	8	29	13	10	30	20	19	32	20	16	11	13	21	24	27	0	26	28	13	13	29	22	16	52	24	28	37	8	10	48	21	28	45	33	31	5	14	52	45	56	46	80	31	58	74	25	46	52	28	44	37	44	21	31	67	65	53	73	55	63	68	31	79	52	52	86	86	79	90	1	1	1	1	2	2	1	1	4	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	4	1	3	1	2	2	1	7	3	1	3	1	2	1	1	1	1	2	2	3	3	2	1	1	2	1	1	1	1	2	2	1	1	3	2	7	6	1	3	4	1
16000	-480.224519837485786	-487.080007788445187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452409470818109	0	2	4	5	6	8	8	8	8	9	10	6	9	10	10	11	10	13	10	11	12	12	13	14	13	11	12	13	12	15	16	14	14	11	13	12	12	15	14	15	16	14	16	15	14	15	15	15	15	17	16	14	16	18	16	16	16	16	17	17	17	18	18	17	19	17	17	17	18	19	20	19	18	18	19	19	18	20	21	21	21	21	19	23	22	25	27	30	29	31	34	35	0	1	2	3	3	12	5	4	12	12	6	4	5	6	10	13	9	10	3	9	13	26	21	21	13	10	13	22	19	28	25	14	25	19	21	10	15	18	0	9	45	28	42	19	37	25	19	34	25	16	8	13	21	33	11	33	52	29	30	55	30	37	33	49	18	43	44	14	18	21	53	12	25	25	50	67	64	68	69	59	70	68	53	80	53	72	9	65	86	89	88	88	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	3	3	1	1	1	1	1	4	1	2	1	1	1	1	3	1	1	1	1	1	1	1	3	1	1	1	4	1	1	2	2	2	3	5	2	2	2	3	1	1	2	1	1	2	3	1	1	3	1	2	4	2	4	3	6	2	4	1	1	1	2	1	2	1	2	2	1	3	3	10	7	2	1	2	3
16500	-494.244216839656417	-501.099704790615817	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567707959529456	0	2	4	6	5	7	8	8	7	8	10	9	9	11	9	11	11	12	8	11	11	12	14	14	13	12	11	13	13	15	14	14	15	14	13	13	14	14	14	14	14	13	14	16	15	16	17	14	15	17	16	16	15	19	15	18	17	17	17	16	17	18	19	17	20	19	18	16	18	19	21	20	19	18	18	18	17	20	22	21	22	22	21	23	21	25	26	30	30	31	32	34	0	1	1	5	2	5	4	2	5	5	19	8	10	4	19	13	7	7	2	8	12	3	13	16	27	14	15	11	17	26	26	26	8	22	6	8	8	27	0	36	11	15	28	31	17	37	35	29	10	19	11	45	20	31	37	49	25	31	35	16	48	51	77	48	69	62	25	35	52	34	69	73	58	68	61	52	37	36	67	54	64	56	78	54	44	45	21	79	86	89	88	90	1	1	3	1	1	1	1	3	1	1	1	1	1	2	1	1	2	2	3	1	1	4	2	1	1	1	1	1	1	2	1	1	2	1	4	2	3	2	1	1	2	3	1	1	2	1	2	1	3	4	2	1	1	3	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	4	2	1	2	3	1	2	2	4	7	3	2	1	1	3
17000	-457.182519006919790	-464.038006957879190	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721481113912181	0	1	3	5	5	7	7	10	6	8	9	8	9	10	8	11	9	12	10	10	13	11	12	14	13	12	13	14	12	14	16	14	14	12	14	14	14	13	14	16	16	14	16	16	15	16	16	16	15	16	16	16	17	18	15	17	16	18	17	18	17	17	18	17	20	17	18	17	18	18	21	20	18	18	18	19	19	20	20	19	22	21	22	24	22	25	26	29	29	31	33	33	0	1	2	3	3	4	3	17	3	9	4	9	10	10	7	14	7	8	15	13	12	17	19	34	29	20	18	27	19	18	39	11	8	15	21	26	8	10	0	35	45	16	42	29	18	34	21	35	21	26	24	18	35	34	25	55	36	27	32	48	22	37	55	34	58	46	41	24	32	46	40	50	51	6	57	42	48	50	64	66	59	77	72	72	65	80	76	84	86	89	90	90	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	4	1	1	1	2	1	1	2	2	2	2	1	1	1	2	1	1	4	2	1	6	1	2	1	2	3	1	3	1	1	2	1	3	3	3	2	1	1	1
17500	-501.411074833927785	-508.266562784887185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514215752836823	-1	2	3	6	6	9	8	9	7	8	9	6	9	9	9	12	11	12	11	10	12	12	14	14	14	12	13	14	12	14	16	15	15	13	13	13	14	14	14	15	16	16	15	16	15	15	16	14	14	17	15	16	15	17	17	18	17	17	17	17	17	17	18	17	18	18	18	18	18	19	20	17	17	19	17	19	19	20	19	18	21	21	21	23	20	27	25	26	29	32	32	36	0	1	1	1	2	9	12	10	2	5	4	2	3	9	12	8	8	10	13	4	17	9	11	11	29	6	5	21	11	18	33	20	26	19	19	13	22	18	0	14	48	43	20	29	49	27	11	20	26	37	17	51	35	33	29	33	32	46	45	10	34	51	64	33	15	62	49	28	30	46	21	39	51	15	32	73	56	68	60	31	61	68	64	78	64	48	19	18	86	89	87	90	1	2	2	3	2	2	1	1	3	1	1	1	3	1	2	2	1	2	1	2	1	3	2	3	1	1	3	1	1	1	1	2	2	1	1	2	1	1	1	3	1	1	4	2	1	1	3	2	1	1	2	1	1	1	2	1	1	1	2	4	1	1	1	1	4	1	1	2	2	2	2	2	1	5	1	1	1	1	1	1	1	1	2	2	2	9	7	5	1	1	3	1
18000	-493.444708352930149	-500.300196303889550	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524818638820492	0	2	4	6	6	8	8	10	7	9	10	9	9	9	9	11	11	12	11	12	10	12	14	14	13	13	12	14	12	14	15	13	14	13	14	13	14	15	14	14	16	16	14	15	15	15	15	15	15	16	16	17	16	17	17	18	16	16	16	17	17	19	18	18	19	18	18	16	18	18	21	17	19	19	18	18	18	19	21	19	21	21	21	23	21	26	27	30	29	31	33	35	0	1	1	3	3	5	5	6	3	6	12	9	9	5	6	4	15	13	12	16	14	11	22	10	15	16	21	26	14	11	11	16	4	27	11	6	7	7	0	22	7	48	17	29	43	22	7	25	4	37	6	48	28	26	29	38	22	23	33	46	37	52	57	35	25	58	49	8	34	34	31	37	56	72	38	29	50	52	16	44	63	77	78	66	76	79	45	61	86	89	90	91	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	4	1	1	2	1	1	1	1	3	2	1	1	1	1	2	2	1	4	1	2	3	4	3	1	1	4	1	1	1	1	1	5	1	4	2	4	1	1	2	2	1	2	1	1	1	3	1	1	2	2	1	2	3	2	2	3	1	1	1	1	2	1	1	4	3	1	1	1	2	1	3	5	8	1	1	1	1
18500	-452.202994190707784	-459.058482141667184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674748104311896	-1	1	4	6	6	7	8	10	8	9	8	8	10	11	9	12	11	11	11	12	13	12	14	14	14	11	12	13	10	15	14	14	14	13	13	14	14	14	13	14	16	16	13	16	15	16	16	15	16	16	15	17	16	19	16	18	16	16	18	18	16	18	18	17	18	17	19	17	17	19	20	19	20	18	18	20	19	21	22	20	22	20	21	23	23	27	26	29	29	31	33	34	0	1	2	2	3	5	5	9	6	4	5	6	12	10	11	7	7	10	5	7	10	17	22	13	39	11	10	20	4	18	34	20	20	12	17	17	35	14	0	15	27	43	14	29	24	34	14	23	34	31	37	38	25	52	35	42	38	32	25	24	37	37	50	45	17	40	36	61	32	46	36	57	48	40	49	60	69	61	65	64	73	51	67	74	56	79	46	86	86	88	90	89	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	2	1	1	1	1	2	2	1	2	2	1	1	2	3	1	1	1	2	1	2	2	2	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	3	2	2	1	1	1	3	1	2	2	1	2	1	2	2	2	1	1	1	2	2	2	4	2	1	1	1	3
19000	-512.240383000118641	-519.095870951078041	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614954928437785	0	2	4	6	6	7	8	9	7	8	9	6	9	10	7	11	10	12	11	12	12	12	12	14	13	12	13	14	12	15	15	14	14	12	14	13	14	14	13	15	16	14	15	15	15	15	16	16	14	17	17	16	17	16	14	19	17	18	15	16	17	16	17	16	17	18	19	18	19	18	18	17	18	17	19	19	19	21	20	20	20	21	21	23	20	27	26	30	29	31	33	35	0	1	2	3	2	5	12	15	12	5	12	3	4	11	5	17	11	8	11	11	10	14	13	14	23	9	7	22	13	27	24	20	34	13	19	22	11	18	0	8	27	34	24	13	32	15	16	31	18	46	6	49	40	14	39	61	33	59	39	37	37	16	47	28	22	54	33	31	24	64	21	22	40	52	49	51	51	30	73	40	28	68	38	15	64	16	66	86	86	89	88	91	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	3	2	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	2	1	5	2	1	2	1	3	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1	4	2	2	1	1	1	1	2	1	2	3	1	3	6	2	6	5	1	1	1	1	1
19500	-494.162888477713295	-501.018376428672696	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584662978374942	-1	2	4	5	6	8	9	10	7	8	10	7	9	10	9	11	10	11	10	12	13	11	14	13	13	13	12	13	13	14	15	14	15	13	13	14	14	14	15	13	16	15	15	16	15	15	16	15	15	17	15	16	16	18	16	17	16	17	18	16	18	18	18	15	19	18	17	18	17	19	20	20	19	18	17	19	19	21	20	20	21	22	22	20	21	27	26	29	29	31	32	35	0	1	2	3	4	12	5	9	5	5	12	4	1	9	6	11	10	7	10	19	18	7	19	19	7	19	19	9	14	11	7	20	16	22	17	28	15	27	0	2	40	14	25	45	8	17	30	38	14	35	34	25	38	28	32	46	25	45	60	4	34	19	44	15	75	44	31	51	49	50	14	47	66	51	14	39	46	84	17	31	42	74	76	68	74	75	9	86	86	89	87	91	1	1	1	1	1	1	1	2	1	1	2	1	4	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	3	1	2	1	1	1	3	1	1	5	1	2	1	1	2	2	1	1	2	2	1	1	1	3	1	1	1	1	1	4	2	6	1	3	1	1	1	2	1	1	3	1	1	2	2	2	2	1	4	3	2	2	1	1	1	6	9	1	1	1	4	2
20000	-485.943481449465310	-492.798969400424710	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664971159263554	0	2	3	5	6	8	9	8	7	9	10	5	10	11	8	11	9	12	11	11	13	12	13	14	13	12	12	14	12	14	15	14	14	12	14	12	14	14	14	12	17	16	14	14	13	15	17	13	15	17	13	16	16	18	17	19	16	16	18	17	17	19	17	17	16	19	17	17	18	19	21	19	20	18	18	19	17	21	21	21	20	21	21	23	22	26	26	28	29	31	31	35	0	1	2	2	3	9	15	12	5	12	12	3	8	7	5	15	4	5	11	15	22	10	13	16	36	15	15	27	19	27	51	11	16	11	21	10	13	27	0	11	34	43	26	26	13	26	7	20	18	24	9	11	30	45	31	57	38	28	52	46	49	68	53	53	14	59	21	16	64	37	66	55	55	34	52	50	43	70	41	72	75	34	68	55	81	66	22	26	88	89	87	86	1	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	1	3	1	2	1	2	1	2	1	3	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	4	1	1	2	3	2	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	3	1	1	2	3	1	1	1	1	2	1	1	3	2	3	1	4	5	6	1	1	2	4
20500	-446.188227108801982	-453.043715059761382	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726966728234508	0	2	3	6	7	8	8	10	8	9	9	7	9	11	10	11	11	12	11	12	13	11	14	14	13	13	12	14	12	13	14	15	15	14	12	11	14	15	13	16	16	16	15	16	14	15	16	16	15	16	16	16	17	18	16	18	17	17	17	16	17	19	18	17	16	18	18	17	18	17	19	18	20	18	19	19	19	20	22	20	21	21	22	23	22	27	26	29	30	31	32	36	0	1	2	3	2	2	1	13	4	7	7	2	5	15	9	9	11	9	9	13	8	10	26	14	18	13	7	27	6	27	17	25	6	29	13	7	8	21	0	45	27	19	26	29	25	25	15	43	17	37	24	22	32	33	29	45	41	46	23	10	51	74	52	43	31	49	50	55	58	46	19	47	42	68	69	61	68	47	25	55	51	75	80	82	73	79	81	79	86	86	90	90	1	1	1	2	2	3	3	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	5	2	2	1	1	1	1	2	2	4	1	2	1	1
21000	-515.575333830120940	-522.430821781080340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637288337503036	-1	3	1	6	6	8	9	9	8	8	7	7	10	10	8	10	10	12	11	11	11	11	12	15	13	12	12	11	13	15	16	14	14	13	11	11	14	15	14	15	16	14	15	15	14	16	17	16	14	15	14	14	15	18	16	19	16	17	16	17	18	18	19	17	16	16	18	17	19	17	19	18	19	17	18	19	20	19	20	20	19	20	20	24	22	26	25	30	29	31	33	35	0	3	1	3	2	5	15	6	4	5	5	3	7	10	4	2	10	13	8	4	15	10	14	34	22	16	16	10	20	3	33	20	26	8	13	12	17	45	0	26	21	11	42	29	27	50	30	29	19	26	17	6	20	19	42	74	45	45	51	34	53	30	47	26	7	39	57	17	35	24	52	64	26	22	64	58	25	24	67	54	46	50	44	31	78	30	80	69	86	89	90	91	1	1	1	3	1	1	1	1	1	1	1	3	1	1	1	3	2	1	1	2	1	2	1	1	1	1	2	1	1	7	1	1	1	1	1	2	2	1	1	1	2	3	1	1	1	1	1	2	2	2	2	3	2	2	1	1	1	1	1	3	1	2	1	3	4	1	1	4	4	2	2	1	3	2	1	1	2	4	1	1	1	2	2	4	1	4	2	4	1	1	1	1
21500	-480.939788195028996	-487.795276145988396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645687003627942	0	2	4	6	6	7	8	8	7	8	10	8	10	10	10	9	10	12	9	11	13	12	13	14	14	12	11	13	13	15	16	15	15	14	14	13	15	14	13	15	17	14	15	15	15	15	15	15	16	16	17	17	16	18	17	19	15	18	17	16	17	16	17	17	19	18	18	18	19	18	20	19	19	18	18	20	19	19	21	20	21	22	21	24	22	27	23	30	29	31	33	35	0	1	1	2	2	1	5	6	5	5	8	4	6	7	10	3	19	17	9	7	27	10	15	28	23	13	16	22	20	21	34	13	42	39	22	6	24	17	0	36	21	22	42	29	35	12	15	36	4	37	24	35	22	28	17	41	28	33	57	14	36	7	26	30	30	60	60	31	55	46	62	60	31	53	46	32	38	62	23	54	60	74	77	70	47	55	72	79	86	89	90	89	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	3	2	1	5	1	2	2	1	2	4	2	1	1	1	3	2	4	2	1	2	1	1	1	1	1	3	2	1	1	1	2	1	1	3	1	3	2	1	2	3	3	2	5	1	1	1	2
22000	-488.498474677467357	-495.353962628426757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664731920009246	-1	1	3	5	6	9	9	10	7	9	9	8	10	11	10	12	10	11	10	10	12	12	14	13	14	13	9	12	12	13	15	14	14	13	14	13	12	14	14	15	17	16	16	14	14	16	15	15	15	17	15	15	16	19	16	18	16	15	16	16	17	17	19	16	19	19	19	17	19	19	20	19	18	18	18	20	19	20	21	19	20	22	21	23	23	25	27	30	29	31	32	36	0	1	1	3	4	9	12	6	5	12	9	3	12	10	27	17	11	9	27	3	14	11	10	13	26	14	12	13	20	15	21	4	28	28	15	11	13	15	0	36	55	52	20	18	29	36	21	36	26	14	21	44	31	64	26	43	36	45	36	13	40	15	46	35	55	49	22	51	42	26	4	25	35	50	47	75	62	41	31	36	66	74	71	63	46	79	73	79	84	89	87	88	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	4	1	2	3	1	1	1	1	1	1	2	1	4	1	1	3	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	3	2	1	1	2	2	1	2	4	6	3	2	1	1	1	1	1	2	4	1	2	1	2	3	2	5	3	3	1	2	2
22500	-471.260708936584706	-478.116196887544106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585448191120759	0	1	3	4	6	9	8	10	7	8	10	9	9	10	10	12	10	12	11	12	11	12	13	14	14	13	13	11	12	14	15	15	14	12	13	13	13	15	14	15	16	13	14	15	14	16	16	16	14	16	14	16	15	18	16	18	16	18	16	15	16	18	19	17	19	18	17	17	19	18	20	19	19	19	19	19	19	21	21	20	20	21	22	23	21	23	26	30	28	31	32	36	0	1	1	1	3	2	3	13	4	5	10	9	9	3	7	11	10	10	13	6	11	19	28	34	17	8	6	15	11	9	27	45	7	13	22	8	8	28	0	19	38	20	42	7	10	26	16	39	16	37	37	43	17	45	45	7	45	48	38	21	16	51	30	25	61	67	38	17	52	46	40	55	48	45	16	58	66	77	61	75	63	37	81	78	77	82	6	86	84	89	88	88	1	1	1	2	2	4	3	1	2	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	3	1	2	1	1	3	1	1	3	1	1	2	1	2	1	2	1	1	1	4	3	1	1	1	1	2	1	1	3	2	1	5	1	1	1	2	2	2	3	2	1	1	2	4	2	1	3	1	2	3	3	1	1	1	1	1	1	4	1	1	1	1	8	4	3	1	1	3
23000	-495.712328343150261	-502.567816294109662	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469735126965986	0	3	3	5	6	7	9	9	8	8	10	9	8	11	10	12	10	13	11	12	12	12	11	14	13	12	11	14	12	13	16	14	14	13	11	12	15	15	14	16	17	16	16	15	13	15	16	15	15	17	16	16	16	18	16	19	16	16	17	18	16	16	18	18	17	18	17	18	18	18	20	18	20	18	18	18	18	20	21	21	20	21	21	24	23	27	25	30	29	32	33	35	0	1	1	3	3	2	4	10	5	5	2	13	6	4	10	11	10	27	17	13	6	35	7	22	29	6	7	18	9	15	16	26	25	14	4	17	22	7	0	36	10	11	17	34	27	19	26	14	11	19	36	29	29	7	25	7	33	12	30	15	39	26	34	7	48	20	49	51	47	46	74	57	55	8	51	36	55	48	18	78	31	30	73	79	62	41	64	80	79	89	89	89	1	2	2	1	1	2	3	1	1	1	3	1	1	3	1	1	1	1	1	2	2	1	1	1	1	3	1	1	2	2	2	1	1	1	2	1	2	3	1	2	4	4	4	1	1	1	2	2	4	3	2	2	1	5	1	4	1	4	2	4	1	2	2	3	1	3	1	1	1	2	1	1	2	5	1	2	1	1	4	1	3	4	1	1	3	5	3	4	3	1	2	3
23500	-481.886272972763891	-488.741760923723291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555058754112178	-1	3	4	5	7	8	8	9	7	9	9	9	10	10	9	11	11	13	11	12	13	12	14	14	12	13	12	12	12	14	14	13	14	13	10	13	14	13	14	14	15	15	15	14	14	15	16	15	16	17	15	16	17	17	16	17	15	17	17	17	18	16	18	17	19	18	19	16	18	19	20	18	19	18	19	19	18	21	18	19	21	21	20	24	22	26	26	29	28	30	32	36	0	1	2	2	3	2	9	5	4	7	7	3	6	6	5	3	12	17	4	6	6	2	12	6	7	12	12	12	13	18	4	20	14	28	7	17	6	15	0	34	5	21	21	10	29	24	57	26	31	17	14	23	18	25	31	33	16	28	43	22	52	24	48	55	31	46	54	6	60	26	9	32	66	62	20	54	51	71	52	74	71	62	50	68	74	65	81	78	86	89	90	91	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	3	1	1	3	2	2	4	2	3	2	2	1	1	2	1	5	1	2	1	1	1	3	2	1	1	5	1	1	2	1	1	1	1	1	4	2	1	2	2	1	1	2	2	2	4	1	1	2	1	3	1	1	4	1	3	5	2	1	1	3	1	2	1	1	1	1	2	1	4	1	4	4	3	1	1	1	2
