step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
15500	-272.000938914949643	-281.051782295400983	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995826896255531	-1	4	1	5	5	5	6	4	3	12	6	8	6	7	7	8	9	6	8	9	6	9	10	9	11	11	11	11	10	10	11	9	16	9	8	10	12	12	7	11	12	11	13	13	11	15	21	11	11	6	10	12	12	14	15	14	12	8	11	14	13	14	15	12	13	9	11	18	14	9	15	12	13	12	12	18	14	12	15	16	15	14	16	16	23	29	25	0	9	1	2	9	8	6	3	3	32	8	14	6	2	50	50	5	9	18	14	2	14	70	14	24	70	70	36	16	12	70	19	79	21	11	20	45	36	7	20	27	35	67	15	22	73	43	24	12	2	50	25	25	37	74	78	66	6	58	48	52	74	61	34	41	16	20	84	78	14	78	26	20	51	59	77	43	34	82	69	64	58	60	56	47	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-269.062332072771653	-278.113175453222993	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998980779380158	-1	3	1	3	4	5	6	5	6	15	6	6	4	6	7	8	10	9	8	9	9	10	10	8	11	11	11	10	10	7	14	13	17	12	11	11	11	12	11	11	12	12	12	11	10	14	20	12	9	10	12	14	12	13	15	16	12	12	12	12	13	14	17	9	13	11	14	21	11	14	15	14	10	14	15	17	14	14	12	12	16	15	19	10	20	28	25	0	3	1	3	2	5	8	4	5	57	5	8	4	5	5	8	64	30	14	8	15	18	19	7	64	73	11	21	19	6	43	26	80	20	21	64	18	27	30	8	18	23	69	24	12	48	55	26	9	20	84	57	19	40	80	10	21	49	50	35	37	54	72	9	84	73	79	76	64	80	51	84	19	66	65	67	19	80	36	27	27	79	76	18	79	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-266.530467441703308	-275.581310822154649	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991089082597122	-1	4	2	5	5	4	4	4	6	6	3	7	7	7	5	7	9	7	6	7	9	11	9	6	10	11	11	5	7	9	12	13	16	11	11	10	11	12	10	9	12	11	15	13	10	15	16	11	11	12	12	11	11	14	14	15	12	13	13	13	14	12	17	9	12	12	14	21	12	13	14	12	13	13	14	19	14	9	14	16	16	15	19	21	21	23	27	0	11	1	6	6	3	3	11	28	2	3	5	5	7	2	7	19	6	8	15	12	78	16	2	14	17	36	11	19	29	26	22	46	45	64	17	40	36	30	4	64	30	61	18	23	44	60	30	23	52	49	30	21	32	69	67	34	53	16	48	32	37	57	9	36	35	37	76	26	26	23	42	38	40	72	46	42	9	72	56	61	60	74	76	33	85	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-262.372662243156128	-271.423505623607468	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997285359803287	0	3	2	5	5	3	6	2	5	15	6	9	5	4	7	7	9	8	8	9	11	11	8	7	10	10	11	12	9	11	14	13	14	11	10	12	11	9	11	12	13	9	11	13	12	15	21	11	10	11	10	10	12	14	15	15	9	12	11	14	12	11	16	12	13	13	14	20	15	16	18	14	13	14	14	19	11	10	14	17	16	11	19	22	22	22	24	0	1	1	14	3	1	6	1	2	79	4	18	3	3	13	4	16	16	15	18	35	52	9	11	16	29	19	15	16	57	65	52	30	25	20	34	12	23	51	30	40	7	24	48	62	45	81	78	16	49	17	19	35	32	73	72	11	59	17	32	21	42	79	29	34	30	27	66	36	57	81	58	26	58	50	80	51	16	27	55	69	23	81	76	76	83	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-263.489555315894677	-272.540398696346017	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992651394682654	0	3	1	2	5	4	6	5	5	14	4	9	7	6	7	8	9	7	7	8	10	10	7	8	11	10	11	11	9	7	15	9	16	11	11	11	11	10	11	12	9	13	12	13	10	15	17	13	11	10	12	10	13	14	12	15	10	13	13	14	10	13	17	13	14	14	15	20	15	15	17	13	14	14	14	18	12	15	8	11	15	17	17	17	20	26	27	0	4	1	3	6	2	6	2	2	49	1	19	5	9	4	7	20	11	8	14	6	14	5	23	29	30	32	17	19	14	59	9	56	26	18	41	61	30	16	49	13	36	22	49	79	60	27	37	7	79	57	24	29	48	57	58	24	52	27	64	9	40	62	36	45	40	55	84	42	43	67	51	43	51	44	47	45	59	23	24	42	46	54	75	63	68	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-254.023548319303416	-263.074391699754756	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998333228760963	-1	3	2	4	3	4	5	4	6	12	5	9	4	7	6	7	7	7	8	10	11	10	9	9	10	11	10	11	9	10	14	12	16	11	11	12	12	9	10	9	11	12	13	13	11	15	15	12	9	11	10	13	13	10	15	14	12	13	15	13	9	13	16	12	13	13	14	21	13	16	17	14	13	14	15	17	14	15	15	16	17	17	18	20	21	27	25	0	1	1	2	3	5	5	5	13	35	2	14	2	6	2	7	9	8	15	19	24	29	9	5	23	51	23	38	9	23	57	40	69	39	19	61	51	19	61	16	23	21	50	35	24	66	52	30	19	40	12	51	32	12	60	62	54	50	64	50	14	26	74	49	45	26	34	76	40	42	79	43	38	42	50	80	48	43	34	75	56	32	69	75	52	33	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-269.941331497388660	-278.992174877840000	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996113593829219	0	3	2	4	5	4	4	3	6	13	6	8	7	7	7	7	9	9	8	9	8	11	9	7	9	9	9	9	8	9	12	13	8	11	10	11	11	11	10	12	12	13	15	12	11	12	19	13	10	10	11	11	10	11	15	15	12	13	15	10	13	13	15	11	14	13	15	20	16	15	16	12	13	8	13	17	10	13	13	16	15	17	19	19	21	24	24	0	3	1	2	2	3	3	3	2	45	8	15	6	11	8	5	13	16	15	11	11	25	12	9	15	29	9	19	14	24	29	36	5	21	74	49	25	15	30	39	60	57	31	45	13	22	82	64	18	74	16	27	24	20	44	57	28	31	34	33	12	38	79	23	46	26	34	71	58	66	70	34	25	16	26	62	28	22	34	57	61	51	82	42	68	85	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-266.324368424343675	-275.375211804795015	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980336457613753	0	4	2	5	5	4	4	4	4	13	3	6	7	7	6	7	9	8	8	9	11	9	9	8	11	10	9	9	9	7	14	6	12	11	11	12	11	12	11	9	12	13	16	13	12	12	20	12	10	12	13	10	12	13	14	11	13	13	15	13	14	12	15	13	14	13	14	22	16	16	17	12	14	10	14	18	13	15	15	15	14	16	20	19	22	28	26	0	11	1	6	9	3	11	11	11	45	3	2	11	9	8	2	12	16	32	14	32	24	19	32	17	23	16	19	30	12	36	6	34	28	27	74	29	17	20	14	56	25	60	21	15	29	59	74	16	14	35	40	21	34	54	14	36	32	29	36	46	4	34	34	48	21	28	47	81	59	59	18	46	29	50	58	50	61	48	52	33	39	59	80	83	87	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-263.606159943593582	-272.657003324044922	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991306402677478	0	3	2	5	4	5	4	5	5	13	6	7	5	7	5	8	9	7	8	9	10	10	8	8	7	3	11	11	9	10	14	14	17	12	12	11	11	12	11	10	12	11	15	12	10	11	20	7	11	11	10	9	13	13	14	15	12	13	15	12	13	14	15	13	7	13	14	22	15	15	13	12	11	9	14	16	12	13	12	16	14	16	18	19	21	22	26	0	3	1	26	26	2	2	5	5	72	1	4	3	6	5	25	6	15	14	18	25	24	48	8	13	3	24	17	16	14	54	35	43	27	45	22	18	22	22	74	20	20	22	37	52	24	83	13	74	30	20	12	39	37	29	71	30	79	55	28	42	35	57	38	9	36	79	85	28	64	37	30	20	25	60	81	51	49	22	59	24	43	31	33	69	85	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-273.441798871818662	-282.492642252270002	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994985720599093	0	4	1	4	3	5	5	5	4	12	4	7	6	7	6	8	10	5	6	9	9	8	9	8	10	9	10	12	8	8	14	14	11	7	10	11	11	8	11	12	12	12	16	13	10	16	19	12	11	12	13	13	11	14	14	14	12	14	15	13	10	13	17	11	13	14	13	22	14	13	16	10	13	14	15	17	14	15	16	16	13	11	14	19	24	27	26	0	5	1	3	3	2	2	4	5	35	5	2	18	6	2	14	38	4	2	38	14	9	9	14	30	14	24	25	18	7	50	39	24	7	14	27	25	4	30	24	49	24	70	53	30	75	81	27	21	38	49	49	29	51	42	65	23	53	31	21	30	40	43	21	22	28	27	84	65	28	37	15	16	70	83	42	81	74	78	58	35	16	49	66	66	85	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-271.359925634908222	-280.410769015359563	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.956740718833872	-4	3	1	5	2	4	6	5	6	14	5	9	7	7	6	6	9	6	8	10	7	10	6	8	10	8	10	11	9	10	15	14	14	11	11	10	11	11	11	10	12	13	12	12	12	15	16	12	11	11	13	14	13	8	14	16	12	14	15	14	14	13	17	11	13	13	15	21	13	14	16	13	11	13	14	17	10	15	16	15	11	17	18	20	23	29	26	0	5	1	6	3	5	6	3	11	69	2	8	4	7	3	11	13	4	21	12	8	26	11	9	29	14	15	17	9	23	62	38	81	25	29	24	27	24	12	6	26	36	20	28	29	55	53	40	30	21	48	48	44	4	43	62	9	69	55	29	50	25	59	54	43	37	55	59	57	74	33	38	36	12	49	59	19	20	32	26	36	79	67	70	84	87	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-281.367429758704986	-290.418273139156327	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997229994433652	-1	1	2	4	5	4	5	4	5	14	3	9	6	8	7	7	10	8	8	6	10	8	8	8	9	10	5	10	10	9	15	14	16	11	10	11	11	11	9	10	13	11	16	12	11	16	21	10	11	10	12	8	13	13	15	16	12	13	12	7	14	14	16	10	12	13	13	21	11	12	18	13	14	14	13	16	14	11	16	16	14	17	15	15	24	23	22	0	1	2	11	11	2	8	3	8	51	2	60	6	7	9	6	23	6	5	9	16	6	7	16	19	16	6	14	23	20	74	58	84	40	39	14	17	60	22	24	26	48	52	24	29	10	56	25	28	18	64	27	38	45	81	84	40	57	50	8	53	9	53	9	16	24	34	77	39	64	63	49	75	78	49	77	44	64	67	61	70	80	39	29	68	47	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-250.256620773769839	-259.307464154221179	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994078477229928	0	2	1	5	4	5	6	4	6	9	6	8	6	8	7	7	10	3	7	9	11	10	9	7	10	10	11	11	9	10	12	14	16	12	11	10	11	9	10	11	12	13	16	11	11	16	21	13	9	10	13	14	13	14	13	13	12	14	12	12	12	12	15	13	14	11	12	19	16	14	18	14	12	15	13	17	14	14	16	16	17	17	19	19	23	28	25	0	3	1	18	2	8	18	18	18	15	5	16	5	13	9	8	10	1	4	12	36	16	9	4	7	14	24	17	24	38	37	73	55	66	36	24	30	16	29	23	39	61	37	15	39	61	71	30	24	49	41	26	31	53	40	40	45	64	40	25	36	44	73	66	64	38	26	76	77	26	33	60	26	34	36	46	73	20	63	78	43	77	75	33	68	85	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-288.567142603404875	-297.617985983856215	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966942583419332	0	4	2	5	5	4	6	2	6	14	4	8	6	8	7	5	9	3	8	10	9	10	9	9	8	11	11	7	8	9	11	13	16	10	11	11	12	11	9	11	11	11	15	12	10	16	20	10	7	12	11	14	9	11	12	15	12	12	14	12	14	13	13	11	14	13	13	18	12	16	17	14	12	12	12	18	13	15	15	14	16	17	18	22	22	24	18	0	3	1	18	18	3	6	1	16	66	3	2	11	15	9	18	15	8	4	25	28	39	15	29	11	23	29	11	49	28	39	74	37	21	48	23	54	17	16	20	17	5	74	4	6	72	36	25	13	64	34	63	5	21	53	75	22	17	34	54	36	73	31	30	77	73	40	71	19	78	70	66	35	20	36	22	54	30	63	77	10	10	34	61	43	84	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-257.795001007388692	-266.845844387840032	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999428710443683	0	3	2	4	5	4	6	5	6	13	5	8	6	7	6	5	9	7	7	10	9	9	8	8	10	9	10	9	9	9	14	14	16	10	7	9	12	10	10	12	13	13	16	11	11	16	19	13	11	12	12	8	11	12	14	13	13	13	15	13	12	11	12	13	12	11	8	19	14	14	13	13	14	12	13	18	14	15	15	17	12	15	19	21	24	22	27	0	3	1	2	6	2	5	2	4	81	6	19	5	13	8	2	23	15	8	36	24	12	5	14	12	35	12	11	24	52	62	10	78	26	6	16	28	52	21	44	50	44	71	27	21	59	80	62	23	28	29	13	35	49	40	40	51	24	58	63	27	36	38	61	25	27	9	46	37	37	81	38	57	28	40	74	39	54	70	33	17	41	76	68	86	47	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-253.563367439762942	-262.614210820214282	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990996254959379	-1	2	1	5	4	5	6	5	4	14	4	7	7	7	4	7	10	8	6	10	9	9	8	8	11	11	10	11	9	10	13	13	13	12	10	11	7	9	10	10	12	13	16	11	10	15	18	11	10	8	12	13	13	13	15	14	12	12	14	12	13	13	12	11	13	11	13	20	13	16	16	14	13	14	13	19	14	15	14	16	16	16	16	18	23	29	27	0	1	1	11	2	2	9	11	2	63	2	4	7	6	2	4	4	13	5	37	50	37	7	16	38	38	18	37	50	23	25	66	58	26	23	13	9	37	50	13	17	41	22	45	4	54	72	35	24	3	20	40	28	34	65	32	35	30	36	66	63	45	21	38	44	21	36	84	23	55	53	52	25	62	40	47	61	31	41	56	69	74	22	74	84	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-257.933749472241004	-266.984592852692344	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968303677869152	0	3	1	4	4	2	6	5	5	14	5	7	6	6	5	8	9	8	8	9	10	11	8	9	11	10	11	12	9	11	14	12	15	11	12	8	12	11	10	11	13	11	13	11	11	12	20	13	10	10	13	13	12	13	15	16	10	11	14	14	12	12	14	13	12	13	15	21	15	11	17	13	14	14	5	18	15	16	16	13	16	16	19	22	23	29	26	0	6	1	2	6	3	11	6	4	25	5	7	11	5	5	7	19	2	13	75	12	29	8	19	17	12	57	39	8	24	21	20	10	26	14	11	26	24	36	29	49	39	7	18	26	30	55	22	20	36	28	42	26	50	74	61	12	49	58	46	39	50	48	32	34	26	27	71	54	26	77	34	52	44	2	60	62	63	59	44	67	33	81	76	55	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-269.046761866662166	-278.097605247113506	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998756829971289	0	3	1	4	2	4	6	5	6	15	6	9	6	5	6	7	8	8	8	10	10	8	10	8	11	10	10	12	9	8	13	12	14	11	10	12	11	12	10	10	12	11	16	13	10	15	18	12	12	12	12	14	7	13	15	14	10	13	14	13	12	13	16	11	13	11	12	20	15	15	15	10	13	11	14	16	14	16	16	12	15	17	16	16	20	28	26	0	3	1	5	3	5	6	6	2	52	14	16	14	1	5	3	13	4	7	29	18	9	14	15	17	30	8	35	17	16	37	25	74	45	24	7	12	45	30	22	40	26	59	57	15	14	78	57	64	40	9	32	8	27	41	58	53	45	32	25	30	40	60	21	36	29	20	47	31	51	44	24	26	18	67	37	62	46	49	26	56	55	52	67	33	87	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-266.021488628678128	-275.072332009129468	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993804944618082	0	3	1	1	2	5	6	5	3	14	5	7	7	6	6	8	8	7	7	9	9	10	10	4	10	10	11	10	9	10	14	13	14	11	12	12	11	11	11	11	13	12	15	13	11	15	17	12	11	12	12	11	9	13	15	13	11	14	13	12	12	13	13	8	13	13	14	22	15	15	18	13	12	14	14	13	14	14	14	16	16	17	19	21	21	30	25	0	1	1	1	1	9	9	2	3	57	5	7	11	24	11	24	24	8	9	17	16	64	20	4	13	15	20	64	18	17	22	22	36	16	38	25	23	21	18	53	21	19	42	64	23	79	55	37	7	23	45	19	15	40	31	42	17	51	27	37	26	57	60	15	34	73	72	84	74	52	41	36	39	42	22	9	51	60	59	77	72	44	81	83	51	68	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-261.546250826522510	-270.597094206973850	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988445208371562	-1	4	1	3	4	3	6	4	5	15	3	7	7	7	6	8	8	7	6	8	11	6	10	7	9	10	11	9	9	8	12	13	17	11	11	10	11	11	9	11	11	10	16	8	11	14	20	13	10	11	13	14	12	14	14	15	11	13	14	11	12	13	16	12	14	12	14	17	12	16	15	12	14	14	9	18	14	16	14	17	16	12	16	21	19	24	27	0	3	1	1	6	3	5	11	4	32	3	15	9	15	11	7	7	9	4	4	24	8	30	9	16	39	17	20	13	22	49	35	43	49	20	22	25	26	16	13	26	25	10	15	29	41	33	26	19	26	37	82	37	62	50	64	39	27	72	16	57	60	74	30	32	49	82	79	27	59	54	23	57	69	30	81	27	59	60	59	41	57	32	43	33	47	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-263.237357863928253	-272.288201244379593	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980647869071103	0	4	1	5	4	5	4	2	5	14	6	8	7	8	2	7	10	8	6	9	11	10	9	9	11	11	10	12	9	10	14	14	14	12	11	11	11	12	8	10	11	12	13	7	11	14	21	7	11	12	12	12	12	13	15	15	11	14	15	14	14	13	16	13	14	13	14	18	15	15	15	14	14	14	14	18	15	16	15	15	13	13	15	21	23	27	24	0	15	1	2	8	2	3	3	15	36	2	2	19	44	3	4	18	13	6	3	12	12	48	16	40	22	14	37	4	39	42	82	50	44	22	30	30	22	19	44	30	22	22	5	44	53	76	9	13	12	36	30	20	35	73	29	11	25	53	35	64	35	54	26	54	24	34	74	21	52	82	82	41	53	36	69	61	70	36	22	49	30	64	32	84	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
