step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
16000	-501.299989763180577	-499.886765717721232	-1.413224045459343	0.000099715355745	0.000037909069162	0.380172831739889	0.588024654499377	0	2	5	4	4	4	7	5	5	6	6	7	6	9	9	8	9	8	9	9	11	11	9	12	13	12	12	12	13	12	15	13	15	16	14	14	17	17	18	18	17	16	18	19	17	17	20	16	19	18	18	19	19	20	20	20	20	20	21	20	22	22	22	22	23	22	21	22	23	26	24	28	26	26	25	27	26	27	27	29	29	29	30	0	1	6	2	2	2	1	4	5	8	9	8	9	18	7	7	10	13	9	11	15	17	13	20	22	17	23	20	19	15	30	23	25	28	28	30	21	36	34	35	36	36	36	43	32	31	36	36	24	24	41	37	46	21	46	50	40	51	37	51	58	54	54	50	58	54	0	57	67	68	64	68	75	64	68	77	64	64	71	64	77	75	72	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	2	1	1	1	3	1	1	4	2	1	2	1	1	2	1	1	2	2	2	3	3	1	1	1	4	2	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	3	1	1	2	1	2	3	2	3	2	2	1
16500	-488.370923759667733	-486.840699941309310	-1.530223818358432	0.000093948967099	0.000025859754325	0.275253205261642	0.576934132394094	-1	1	5	3	4	5	6	3	5	6	6	7	6	9	8	8	8	9	9	7	11	11	11	11	13	11	12	12	13	13	13	13	15	16	15	14	18	16	17	16	18	16	17	17	18	17	19	17	20	19	18	19	19	21	18	21	21	20	22	19	22	21	21	22	22	21	22	22	25	26	24	28	27	26	25	27	24	27	27	29	27	30	31	0	1	4	2	1	2	1	2	5	4	9	8	9	20	7	11	4	13	9	9	6	17	9	13	21	12	18	19	24	15	21	27	25	24	24	30	46	36	24	28	36	36	36	36	32	31	36	38	34	40	43	46	55	46	46	50	50	51	43	51	58	52	53	50	47	55	0	57	67	68	64	68	70	68	68	68	64	77	71	76	77	71	80	1	1	1	1	2	2	3	1	1	2	1	2	1	2	1	1	3	2	2	1	2	2	3	3	1	2	1	2	1	2	1	1	1	3	2	1	1	2	3	2	2	1	2	1	3	2	2	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	2	1	2	2	3	1	2	1	2	2	2	1
17000	-447.290788588974578	-445.884785662523427	-1.406002926451169	0.000077888113252	0.000030479739505	0.391327228667990	0.731085104861934	0	2	4	2	4	5	6	4	6	6	5	6	7	9	8	8	10	9	9	10	12	10	12	12	13	13	11	12	12	14	13	12	15	16	14	14	17	16	18	17	17	16	17	18	18	18	19	17	19	19	18	20	20	22	20	21	20	20	18	20	21	19	22	23	23	21	23	22	25	26	24	29	26	25	25	27	27	28	28	30	29	30	31	0	1	2	1	4	3	2	2	5	8	5	5	9	13	7	11	10	9	9	14	15	10	19	9	15	17	18	20	14	25	15	27	30	35	28	25	21	36	34	35	42	36	36	38	23	37	36	36	34	40	38	46	46	46	37	57	50	51	36	51	51	37	52	68	58	37	0	57	67	68	68	70	75	68	68	75	75	73	71	64	70	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	3	2	2	1	1	2	1	2	1	1	1	1	1	3	2	2	3	1	1	2	1	3	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	2	4	2	2	1
17500	-461.767977247138788	-460.363640858926942	-1.404336388211850	0.000085808043166	0.000033814762823	0.394074513010191	0.697234486532181	0	2	6	3	3	5	7	4	5	5	7	6	6	8	9	8	10	8	10	10	10	11	11	12	12	9	13	12	13	13	14	12	14	15	14	15	16	16	17	19	17	17	18	17	18	18	19	17	20	20	19	18	20	20	20	21	21	20	21	20	21	19	20	22	23	22	23	22	25	24	24	28	27	26	25	27	26	28	28	26	29	30	31	0	1	6	2	2	1	2	2	5	8	9	10	9	9	2	11	10	13	18	18	7	10	19	20	15	10	23	20	20	25	15	23	15	31	28	30	31	36	34	35	38	38	38	38	32	37	36	36	34	31	41	37	52	46	46	40	40	51	47	43	47	46	46	40	58	63	0	57	67	68	68	70	75	70	68	70	70	80	71	68	77	72	73	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	3	1	1	2	2	1	1	1	1	4	1	2	1	2	1	1	1	1	2	1	1	1	1	3	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	3
18000	-475.840301752679693	-474.336041724475251	-1.504260028204467	0.000115234470601	0.000033615333438	0.291712482061037	0.694361153312312	0	1	6	3	4	5	7	5	6	5	7	7	7	8	9	8	10	9	8	9	12	12	12	11	11	12	13	12	14	12	14	13	15	16	14	14	16	16	17	18	17	15	17	19	17	17	19	18	17	20	18	19	19	22	19	21	20	20	21	21	20	22	20	23	23	23	23	22	25	24	24	29	27	26	24	28	25	28	27	28	29	31	31	0	1	6	2	2	4	5	4	5	5	5	8	5	9	8	11	10	13	13	9	15	17	18	18	7	17	23	14	18	25	21	18	25	29	28	30	31	36	29	28	36	36	38	41	27	37	36	43	24	40	36	46	46	53	46	50	40	51	48	51	51	52	31	68	61	63	0	57	67	68	68	64	75	70	68	75	70	73	71	68	77	80	80	1	1	1	1	2	1	2	1	2	1	2	1	1	2	3	1	2	1	1	1	2	1	1	1	1	1	1	2	3	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	3	1	2	1	1	2	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	2	2	2	1	1
18500	-480.774610124550634	-479.292658311175842	-1.481951813374819	0.000106964926821	0.000032942978612	0.307979256291825	0.626009211017395	0	1	4	2	3	6	5	4	5	6	6	7	7	9	9	8	8	9	9	7	12	11	11	13	12	11	12	13	13	13	15	12	15	17	15	14	17	16	16	17	17	16	17	18	19	18	18	18	19	19	18	19	20	21	20	20	21	20	20	20	21	22	21	23	22	23	21	22	25	25	24	29	27	27	24	28	26	28	28	30	29	30	31	0	1	4	1	2	4	4	1	5	8	9	8	9	20	13	7	10	13	13	9	15	8	18	20	15	10	23	18	13	25	21	23	25	28	28	30	24	36	24	24	33	36	36	33	24	37	36	43	34	40	41	46	46	46	46	50	50	41	36	51	47	37	46	68	41	63	0	57	67	68	68	79	70	70	68	75	68	70	71	64	77	76	70	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	2	1	2	1	1	2	3	1	2	1	2	1	2	2	1	1	1	2	2	1	1	2	2	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	4	1	1	3	2	1	3	1	1	1	2	2	1	1	1	1	2	1	2	1	2	5	2	1	3
19000	-455.136222463063348	-453.714277458858021	-1.421945004205341	0.000097259875806	0.000035797439726	0.368059689873462	0.752844937090600	0	1	5	3	5	4	5	5	5	6	7	7	6	8	8	9	9	9	9	10	11	10	11	12	12	13	11	13	13	13	13	14	14	16	15	14	15	17	18	18	16	16	15	16	18	17	18	18	19	19	19	20	18	21	19	21	20	19	21	21	22	21	21	23	22	23	23	22	24	26	24	29	26	27	24	27	25	27	27	30	29	30	31	0	1	6	1	4	2	1	2	4	8	13	8	9	13	4	11	10	9	9	14	19	10	13	20	19	17	19	20	19	25	25	27	21	28	28	30	21	43	29	28	36	36	36	36	32	37	42	43	39	40	38	53	46	52	46	50	50	38	38	51	58	53	55	68	51	63	0	57	67	68	68	70	75	70	68	70	64	73	71	73	77	79	82	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	3	1	1	2	3	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	1
19500	-443.386866504712771	-441.979362683077341	-1.407503821635422	0.000083275057912	0.000032386673485	0.388912049977863	0.638103534946407	0	2	5	4	4	4	7	3	5	5	7	6	6	8	8	9	9	9	8	10	11	10	11	13	14	10	13	13	14	13	14	13	16	17	14	14	16	16	17	18	17	16	15	18	18	18	18	17	20	20	18	19	19	20	19	20	22	19	21	20	21	20	20	23	23	23	22	22	25	26	25	29	25	27	25	27	26	27	27	30	29	30	32	0	1	6	2	1	2	4	1	5	8	9	8	9	13	7	11	8	13	13	14	15	10	18	20	15	10	23	18	24	17	21	23	25	24	24	30	31	43	28	35	38	36	36	43	27	37	36	38	34	40	38	46	46	53	37	40	50	47	43	51	51	52	46	68	41	63	0	40	67	75	64	75	68	75	64	75	75	73	71	70	77	71	72	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	2	2	1	1	3	1	2	2	2	2	1	1	2	2	1	1	2	1	1	2	1	2	3	1	1	1	2	3	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	2	2	1
20000	-457.750155086312589	-456.313968989391810	-1.436186096920757	0.000090630073146	0.000031785873066	0.350721035109478	0.728090550876972	0	2	6	2	4	5	5	4	5	5	6	6	7	8	7	8	9	10	9	9	11	10	12	13	14	12	11	11	12	12	14	13	15	16	13	14	16	17	17	17	16	16	15	18	19	17	19	18	19	18	18	19	20	20	19	20	21	19	20	21	21	22	21	21	23	22	23	23	25	25	24	27	26	26	26	27	26	28	28	28	30	31	30	0	1	6	1	2	4	4	2	5	8	9	8	9	13	5	11	8	20	9	14	15	10	18	28	30	10	19	14	20	21	21	27	15	24	28	30	31	36	34	35	36	36	36	41	32	37	36	43	34	40	38	46	46	46	46	50	50	41	36	51	51	46	53	40	51	54	0	64	67	68	68	68	68	70	68	68	70	73	71	73	77	80	72	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	2	1	2	3	1	1	2	2	1	1	2	1	2	1	2	2	1	1	1	2	1	2	2	1	1	2	3	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	2	3	1	2	2	2	1	1	2	2	1	2	2	1	2	2	1	1	2	1	2	1	2
20500	-452.345621129062522	-450.844591221944540	-1.501029907118002	0.000097262468654	0.000028588605001	0.293932545580915	0.741962453221542	0	2	4	3	4	5	6	4	5	5	6	5	6	7	8	8	8	10	10	8	11	11	11	11	12	10	9	12	12	12	13	13	14	17	15	14	17	15	16	18	17	16	16	18	18	18	17	19	19	19	18	19	20	21	19	20	21	21	20	19	20	21	21	22	22	22	22	23	25	26	24	27	26	26	26	28	26	28	27	29	29	30	31	0	1	2	1	1	3	4	2	5	8	9	8	9	13	7	11	10	9	13	14	15	10	27	14	21	10	13	18	26	22	21	27	30	28	32	30	31	36	20	28	25	36	36	43	23	37	36	47	34	40	43	46	46	53	37	40	50	51	36	41	51	52	37	57	41	53	0	64	67	68	64	68	68	68	68	79	68	72	71	76	77	71	82	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	2	1	3	1	1	1	1	1	2	1	2	1	1	2	1	4	3	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	2	1	2	2	2	2	1	1	1	2	1	2	3	1
21000	-469.457399407743821	-468.007961441340683	-1.449437966403145	0.000080653921454	0.000027152274854	0.336651639064405	0.618217562328678	-1	1	4	2	4	5	7	4	5	5	6	6	7	8	8	8	8	9	9	9	12	10	11	11	12	13	13	13	13	13	15	14	15	16	14	14	17	17	17	18	18	17	17	18	18	18	19	18	18	19	19	19	19	22	20	21	21	20	19	18	22	21	21	22	23	22	21	23	24	26	24	27	26	26	25	25	26	27	28	29	29	29	30	0	1	2	1	4	3	8	2	5	4	9	8	9	4	4	11	10	9	9	9	15	10	20	20	15	17	23	19	18	7	21	28	25	24	28	25	21	36	28	35	38	36	36	38	32	37	36	36	34	40	41	46	46	46	46	50	50	51	43	38	51	52	53	57	58	53	0	64	67	68	64	75	75	68	68	68	75	70	71	70	77	71	76	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2	2	1	1	2	2	1	2	1	2	1	1	2	2	1	1	4	2	3	2	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	2	1	1	1	1	2	2	2	3	3
21500	-447.730306931687494	-446.264594894519007	-1.465712037168493	0.000091761007951	0.000029494182638	0.321423917373571	0.628334108903785	0	2	4	4	4	6	6	4	6	5	6	6	7	8	9	8	9	9	10	9	11	11	11	13	13	12	13	12	13	12	14	13	15	16	15	14	15	16	17	18	17	16	17	19	16	17	20	18	18	19	18	19	19	21	19	20	21	19	21	20	22	21	21	21	23	23	21	23	25	27	24	27	26	27	25	27	26	27	28	29	29	29	31	0	1	1	2	2	8	4	2	5	3	5	8	9	9	5	11	10	13	13	14	15	17	18	14	15	17	23	14	19	15	15	23	30	24	29	30	15	36	28	28	38	25	36	43	27	31	51	38	39	40	41	46	46	53	31	40	50	43	43	51	51	52	53	50	58	63	0	64	67	68	68	68	75	75	68	75	68	73	71	68	77	72	72	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	2	1	2	2	1	3	1	1	2	1	1	2	1	2	3	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	4	2	1	1
22000	-448.150827060859342	-446.578937764328543	-1.571889296530816	0.000109768747340	0.000027764179612	0.252933373889977	0.713866668405062	0	1	4	3	4	6	4	3	5	6	7	7	7	9	8	9	9	9	10	8	11	9	12	12	13	11	13	12	12	12	14	11	15	15	15	14	16	15	17	18	18	16	18	18	15	17	20	19	18	19	19	20	19	21	20	21	20	19	21	21	21	22	18	22	22	22	23	23	25	25	25	28	27	26	25	27	27	26	27	28	30	30	30	0	1	2	2	4	3	4	1	5	3	9	7	9	20	7	11	12	13	13	13	15	10	32	18	30	15	32	14	14	15	21	18	25	13	24	30	31	36	34	35	42	38	36	38	27	37	38	41	39	40	43	53	46	46	53	50	50	43	42	51	51	52	37	57	51	63	0	64	67	68	64	68	70	70	68	75	75	70	71	76	77	72	80	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	2	3	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1
22500	-456.257202109927221	-454.837012965458598	-1.420189144468633	0.000096833916644	0.000035866756664	0.370394567392503	0.669144577871008	0	2	6	3	3	4	6	4	5	5	7	6	6	8	8	9	8	9	9	10	12	11	9	12	13	12	13	11	13	12	15	13	16	16	14	14	18	17	17	17	17	16	17	19	18	17	19	18	18	19	19	19	19	21	19	19	21	19	21	20	21	21	21	22	23	22	21	24	24	26	24	28	26	26	24	27	25	27	28	29	29	30	31	0	1	6	1	2	2	2	2	5	8	13	8	9	9	7	11	7	9	13	14	15	10	9	18	15	10	18	23	20	15	21	19	21	24	24	30	46	36	24	28	25	36	36	43	29	31	36	38	35	40	38	46	37	53	37	40	50	43	47	51	43	52	37	50	58	63	0	57	67	75	64	70	64	75	64	75	68	73	71	70	77	79	72	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	3	1	1	1	2	1	2	3	2	1	1	1	2	2	2	2	1	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1
23000	-498.561197558882384	-496.969890141150643	-1.591307417731743	0.000094028444519	0.000022929642167	0.243858571566002	0.615461280507461	1	2	5	2	4	4	5	3	5	5	7	5	6	8	8	9	8	10	9	10	12	11	11	12	13	10	12	12	12	13	14	14	15	17	15	15	17	15	15	18	16	17	18	17	18	15	19	18	19	17	18	19	19	21	18	21	21	19	21	20	21	20	21	22	22	23	20	21	24	27	23	28	25	25	25	27	27	27	27	28	30	30	31	0	1	6	1	1	4	1	2	5	8	9	1	9	13	7	11	10	13	9	19	15	17	19	20	15	10	23	19	18	21	21	27	25	18	29	30	46	21	28	35	38	36	36	38	27	21	43	36	34	19	41	46	46	55	46	50	40	43	43	38	51	52	55	50	58	63	0	50	67	68	57	70	68	64	68	73	73	73	71	75	77	79	70	1	1	1	1	1	1	2	1	1	1	2	3	1	2	2	1	1	2	1	1	2	2	2	1	2	2	1	2	1	1	1	1	2	3	1	1	1	2	2	2	1	1	1	1	2	2	1	2	1	3	1	2	2	2	1	2	2	1	2	3	1	1	2	2	2	1	1	2	2	2	1	1	2	2	2	1	1	1	2	2	2	2	2
23500	-511.030882823727609	-509.532815340842319	-1.498067482885288	0.000095015359853	0.000028125146073	0.296006310099354	0.629874258262420	-1	2	5	3	4	4	5	4	4	5	7	7	6	7	7	9	8	7	9	9	11	9	10	12	13	12	12	11	14	14	14	13	14	15	14	15	17	14	17	18	17	15	17	19	19	15	20	18	20	19	18	19	20	21	20	20	21	21	21	21	22	21	22	23	22	22	21	23	25	24	25	27	26	26	26	26	25	27	28	29	29	30	31	0	1	8	2	4	4	2	1	2	4	9	7	9	9	7	14	8	13	18	14	15	10	19	23	8	17	23	14	19	21	21	23	21	35	24	38	46	25	34	35	36	25	36	36	27	21	41	43	34	40	36	46	46	55	37	40	50	44	36	36	47	52	53	57	51	46	0	57	67	68	70	68	70	70	68	70	57	68	71	71	72	79	75	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	4	2	1	2	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	3	2	2	1	2	1	2	3	3	1	2	1	1	1	4	4	2	1	2	1	3	3	1	1	3	1	1	2	2	1	2	1	2	2	2	3	1	1	2
24000	-464.287136865426532	-462.685280962328875	-1.601855903097665	0.000104536809361	0.000025007320964	0.239220243248264	0.729297300957864	0	2	5	2	4	3	6	4	5	5	6	6	6	8	8	8	10	10	9	8	11	12	11	13	12	12	12	12	13	13	14	12	14	16	13	15	18	14	18	18	17	17	17	18	18	16	19	17	18	19	19	20	19	19	19	20	20	21	20	20	21	21	21	22	23	22	23	22	25	26	24	29	26	27	24	28	26	28	27	29	29	30	32	0	1	6	1	2	1	4	4	5	8	9	8	9	9	7	11	7	14	14	13	15	23	13	23	15	17	11	18	28	25	25	19	30	28	14	38	46	25	34	27	38	38	38	41	34	31	36	36	34	40	41	54	46	46	46	50	50	47	43	51	51	53	54	57	58	52	0	40	67	75	64	75	75	70	68	75	75	73	71	70	77	76	70	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	2	3	1	3	2	2	2	4	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	2	1	1	1	2	1	1	2	2	1	1	3
24500	-488.853139553033145	-487.373437233684626	-1.479702319348513	0.000087715840489	0.000027170166188	0.309752104484240	0.606436574586285	0	2	5	3	3	5	5	3	5	6	4	7	6	8	8	8	10	9	10	7	12	10	9	12	11	12	12	13	14	12	14	13	15	16	15	14	17	16	17	17	17	16	17	19	18	17	19	18	20	19	18	19	20	22	20	20	21	19	21	20	20	22	21	23	21	19	23	22	25	25	24	28	26	26	26	28	27	28	28	28	30	30	31	0	1	2	1	2	2	2	2	4	8	5	8	9	20	7	5	10	13	13	9	25	10	9	14	15	17	23	19	28	15	21	27	36	24	19	30	31	15	35	35	36	36	42	38	28	31	43	36	34	40	36	37	52	63	52	50	50	38	43	38	51	46	53	68	58	46	0	57	67	68	68	71	70	68	68	75	70	73	71	75	77	64	80	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	3	3	1	1	2	2	2	2	1	2	2	1	2	1	1	1	1	3	2	1	3	1	1	2	1	1	2	2	2	1	2	3	1	2	1	1	1	1	1	1	2	2	2	1	3	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	1	2	3	1
25000	-497.842500067441733	-496.400472054324894	-1.442028013116826	0.000091257565396	0.000031420560902	0.344306368084994	0.658992275174449	0	1	4	3	2	5	5	4	4	6	6	5	5	8	9	9	9	9	7	9	11	11	11	11	11	13	13	13	14	13	14	13	16	16	15	14	17	15	17	18	17	16	18	17	18	16	19	19	19	19	18	19	19	21	19	20	22	20	20	19	22	22	21	23	21	23	23	23	25	25	24	28	27	27	25	28	26	27	28	28	28	30	30	0	1	4	2	1	8	8	5	5	8	9	8	9	13	7	11	10	9	13	14	19	10	18	9	15	10	23	24	23	25	15	13	25	29	24	25	46	36	35	35	38	36	38	38	27	21	38	43	29	35	33	46	46	55	46	50	40	51	38	36	59	53	55	50	58	53	0	50	67	57	68	70	64	70	68	70	70	68	71	75	77	71	81	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	2	2	3	1	3	1	1	1	1	2	3	2	1	2	2	1	1	1	2	1	1	2	1	2	2	2	1	2	4	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	1	3	2	2	2	2	1
25500	-507.575020444337838	-506.111937983688335	-1.463082460649488	0.000120919296916	0.000039148079371	0.323753779335164	0.557249600272835	0	2	3	1	5	5	5	3	6	5	7	6	7	7	8	9	9	6	9	10	11	11	11	11	14	13	13	12	13	12	15	13	16	16	13	14	18	16	18	17	16	15	16	18	17	17	19	19	19	19	18	19	19	21	19	21	21	19	21	20	21	21	22	23	21	21	21	23	25	26	23	29	27	26	26	28	27	28	26	29	29	30	31	0	1	4	1	2	3	1	4	5	8	18	7	18	18	12	11	8	7	9	14	15	12	20	13	30	8	23	14	9	21	21	23	25	29	20	15	31	25	34	29	36	30	30	38	32	31	38	43	24	24	36	46	46	46	46	50	28	36	38	36	47	52	53	57	44	53	0	57	67	57	57	68	70	57	68	79	68	73	68	76	75	70	72	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	2	1	3	1	2	1	4	1	3	3	1	2	1	1	1	1	2	2	1	1	2	1	1	3	2	2	1	1	2	4	4	2	1	2	2	1	1	3	3	2	3	1	1	2	1	1	1	1	1	2	2	2	3	1	3	2	1	2	1	2	1	2	1	1
26000	-480.186537611731296	-478.779191506288441	-1.407346105442851	0.000089594895095	0.000034867044894	0.389163298390504	0.711801391291238	-2	0	5	4	4	4	5	3	5	6	6	6	7	8	9	9	10	10	10	9	11	11	11	12	14	12	13	12	13	13	14	14	16	16	14	14	16	16	18	18	16	16	18	19	18	17	18	18	20	19	19	18	19	21	19	19	21	20	21	20	20	21	20	22	23	21	23	23	25	25	24	27	26	26	25	28	27	27	26	29	30	31	30	0	1	8	2	2	8	4	1	5	4	9	1	9	13	13	13	10	9	13	14	15	10	19	18	15	10	23	20	18	15	21	27	25	28	20	30	31	36	34	34	30	30	38	43	27	37	38	42	39	40	47	37	46	53	52	40	40	51	51	38	43	63	46	40	58	63	0	64	67	68	64	68	75	68	57	72	70	73	71	68	77	76	76	1	1	1	2	1	1	1	2	1	1	1	4	2	1	1	1	2	1	2	1	1	3	1	1	1	2	1	2	2	3	2	1	1	2	3	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	2	3	1	1	1	2	3	2	2	2
26500	-459.942243582301160	-458.412110566066758	-1.530133016234405	0.000083574246446	0.000023008566152	0.275306893340597	0.658869975695164	0	2	6	3	4	4	6	4	5	6	7	6	6	9	8	9	10	9	9	8	11	11	11	11	13	12	13	12	14	13	14	14	15	16	14	14	18	16	18	17	16	17	17	19	17	17	19	18	19	19	17	20	20	20	19	21	22	20	21	21	21	21	21	21	23	21	23	23	25	25	23	29	27	27	25	27	25	27	27	30	30	30	32	0	1	6	1	2	2	4	4	5	8	9	8	9	20	4	11	8	13	9	13	15	4	18	18	21	12	11	19	14	21	15	23	25	24	28	30	31	36	34	35	36	38	36	38	23	31	36	38	34	40	41	46	46	31	46	50	50	51	38	51	58	54	53	40	58	54	0	64	67	50	64	79	70	70	68	64	64	70	71	76	77	72	76	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	3	1	1	2	2	3	2	2	1	2	2	2	2	1	1	2	1	1	2	1	1	1	1	3	2	2	1	1	1	1	1	2	3	1	1	2	2	2	2	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	3	1	1	2	2	2	1	3
