step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22
33500	-154.022924052236107	-160.878412003195479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402600873454620	2	8	10	13	12	12	17	21	19	22	20	22	21	23	23	23	25	27	26	27	32	34	0	0	1	6	2	3	3	4	7	6	7	13	5	7	13	9	8	10	8	7	14	21	1	1	4	1	2	1	5	4	1	3	3	1	5	3	1	2	2	2	2	4	4	1
34000	-155.117523812999707	-161.973011763959079	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561638342041830	3	8	11	14	12	15	17	22	19	21	20	21	19	23	23	22	24	26	26	26	30	33	0	0	1	3	2	3	3	10	7	6	7	13	5	7	12	9	8	10	17	11	14	21	1	1	4	2	2	2	2	1	1	4	2	1	4	2	1	2	1	3	2	2	4	2
34500	-157.273283606978396	-164.128771557937768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.443999338411591	2	8	10	13	11	15	16	22	19	21	20	23	20	24	22	23	25	25	26	26	31	33	0	0	1	3	2	4	3	10	7	6	7	15	2	11	13	9	8	10	17	11	11	21	1	1	3	1	2	1	3	1	2	2	2	1	6	1	2	2	1	2	1	3	5	1
35000	-151.996069484206203	-158.851557435165574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482635369185065	3	9	11	13	11	15	16	22	19	20	19	22	20	23	23	23	24	26	27	27	31	33	0	0	1	3	2	3	3	10	7	6	7	13	5	11	12	9	8	10	17	16	14	21	1	1	4	1	1	2	2	1	1	2	2	1	5	2	1	3	1	4	2	2	4	1
35500	-167.997846541505595	-174.853334492464967	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.346452589973305	3	8	10	12	11	15	17	21	19	20	20	22	20	24	22	24	23	27	25	27	31	34	0	0	1	3	2	4	3	4	7	3	7	13	5	11	13	9	8	6	17	14	7	21	1	1	2	2	2	2	3	6	1	7	2	1	4	2	1	3	2	6	1	2	5	1
36000	-149.060837612486893	-155.916325563446264	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557907185672580	2	8	10	13	11	14	16	22	19	20	20	22	21	23	23	24	24	25	27	26	31	33	0	0	1	3	2	4	3	10	7	6	7	13	5	11	13	9	8	10	17	7	11	21	1	1	3	2	2	1	3	1	2	2	2	1	5	2	1	2	1	3	1	3	5	1
36500	-162.774282274761703	-169.629770225721074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561294641452734	2	9	10	13	11	15	16	21	20	21	20	23	20	24	21	23	24	25	26	27	30	34	0	0	1	3	2	4	3	4	7	6	4	13	5	11	13	9	8	10	17	14	14	21	1	1	3	3	1	1	2	4	2	4	3	2	4	2	1	2	1	2	1	1	4	2
37000	-158.013156069921422	-164.868644020880794	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.412850250913160	3	8	10	12	11	14	16	21	19	21	18	23	20	24	23	23	24	26	26	27	30	31	0	0	1	3	2	4	3	3	7	4	7	13	5	11	13	9	8	10	17	7	14	21	1	1	4	1	2	1	2	7	1	4	1	3	3	3	2	2	2	2	1	5	3	1
37500	-170.574325043451836	-177.429812994411208	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.376377741253000	1	7	11	12	11	13	16	21	19	22	19	22	20	21	23	22	25	25	26	28	32	33	0	0	1	3	2	4	3	4	7	6	7	13	5	7	13	9	8	10	17	7	11	21	1	1	4	1	2	1	3	5	2	5	1	1	5	2	2	1	2	2	1	8	7	1
38000	-155.594865647117928	-162.450353598077299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.337962104556481	1	8	10	12	12	14	15	21	19	21	20	22	21	22	23	23	23	26	26	28	32	34	0	0	1	3	2	4	3	3	7	6	7	13	5	11	13	9	8	8	17	11	14	21	1	1	5	1	2	1	3	3	2	4	3	1	4	1	1	2	1	2	2	3	6	1
38500	-151.091907598372757	-157.947395549332128	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558425912134132	2	7	11	13	11	14	16	22	19	22	19	22	21	23	23	24	25	26	27	25	31	33	0	0	1	3	2	3	3	4	7	3	7	13	5	11	13	9	8	8	17	14	14	21	1	1	3	1	2	1	2	5	1	5	2	1	4	2	1	2	2	2	1	1	3	1
39000	-159.704704749321138	-166.560192700280510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483891357004050	2	8	11	13	10	15	16	21	19	22	20	22	21	22	24	23	24	25	26	26	30	33	0	0	1	3	2	4	3	4	7	6	7	13	5	11	12	9	8	6	17	14	14	21	1	1	4	1	1	2	3	4	1	4	2	1	5	1	1	2	1	5	2	3	4	2
39500	-150.242286667863851	-157.097774618823223	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520589723885727	3	7	10	12	12	14	16	22	19	20	20	22	20	23	23	23	24	25	26	28	30	33	0	0	1	3	2	4	3	10	7	6	7	13	5	11	13	9	8	10	17	11	20	21	1	1	2	1	2	1	4	1	2	4	2	1	4	2	2	2	1	2	1	3	1	2
40000	-163.556649511603950	-170.412137462563322	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478497202055369	2	8	10	13	12	14	17	21	19	19	21	21	20	22	22	24	23	26	25	25	31	34	0	0	1	3	2	4	3	4	7	4	7	13	5	11	13	9	8	10	17	7	7	21	1	1	4	2	1	1	3	3	1	3	2	1	4	1	1	3	1	3	1	3	9	2
40500	-149.158454149081365	-156.013942100040737	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502607121155625	2	7	10	12	11	14	16	22	19	22	20	23	22	21	23	23	23	26	26	27	31	33	0	0	1	3	2	4	3	4	7	6	7	13	5	7	13	14	8	10	17	14	14	21	1	1	3	1	2	1	3	5	1	4	2	1	5	3	1	1	1	2	1	3	5	1
41000	-148.946042903078592	-155.801530854037964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492555011598077	2	8	11	13	12	15	16	21	18	21	19	23	21	24	23	24	25	26	26	28	30	33	0	0	1	3	2	3	3	4	7	6	7	13	5	7	13	9	8	10	8	14	14	21	1	1	4	2	3	2	3	3	1	4	1	1	4	3	1	3	2	2	3	1	3	2
41500	-160.098603876505535	-166.954091827464907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.464229368595077	3	9	10	14	11	15	17	21	18	22	21	23	21	23	24	23	25	26	25	27	30	34	0	0	1	3	2	3	3	4	7	6	7	13	5	11	13	9	8	10	8	14	14	21	1	1	4	2	1	2	3	2	1	2	2	1	5	1	3	3	2	2	2	2	3	2
42000	-162.483059431035315	-169.338547381994687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.337545175694890	2	8	11	13	12	15	16	22	19	22	20	22	21	23	23	24	25	25	26	27	31	33	0	0	1	3	2	3	3	3	7	6	7	13	5	11	12	9	8	10	8	14	7	14	1	1	5	1	1	2	3	4	2	5	3	1	4	2	1	2	2	2	2	2	6	4
42500	-155.545649462399780	-162.401137413359152	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.430036949551513	2	7	9	13	11	14	17	22	19	22	20	23	20	23	23	23	23	27	25	26	31	34	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	9	8	6	17	14	14	14	1	1	3	1	3	1	4	5	1	3	1	1	5	2	2	2	1	6	1	2	4	5
43000	-158.381959792946191	-165.237447743905562	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.398350634423194	3	7	11	12	11	14	15	21	19	21	19	23	21	23	24	23	24	26	26	28	32	33	0	0	1	3	2	4	3	3	7	6	7	13	5	11	13	9	8	6	8	14	14	14	1	1	3	1	2	1	2	3	2	4	3	1	4	3	1	2	2	6	3	4	3	5
43500	-176.000290255519303	-182.855778206478675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.301155569806604	2	8	10	12	12	14	15	21	18	22	19	23	21	24	24	22	23	27	27	27	30	33	0	0	1	3	2	4	3	6	7	6	7	13	5	7	13	9	8	6	8	7	11	20	1	1	3	1	1	2	3	4	2	6	2	1	5	4	1	2	2	7	3	5	6	3
44000	-164.753060306306196	-171.608548257265568	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522904941933998	3	8	11	13	11	13	16	20	19	22	20	22	21	22	23	23	23	26	26	27	30	33	0	0	1	3	2	3	3	4	7	6	7	13	5	11	13	9	8	10	8	11	11	11	1	1	2	1	1	1	2	4	1	4	2	1	4	1	1	2	2	2	2	2	4	7
44500	-164.843515217041244	-171.699003168000615	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439282072026497	2	9	9	13	11	14	16	20	20	20	19	22	21	21	23	24	25	26	26	28	32	32	0	0	1	3	2	3	3	4	11	6	7	13	5	7	12	9	8	10	8	14	14	14	1	1	4	2	1	3	3	4	1	3	2	1	4	2	1	2	2	3	3	4	4	4
45000	-162.784638480848685	-169.640126431808056	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.328066882836783	3	7	9	13	12	14	17	21	20	22	20	23	20	22	23	23	24	27	26	28	31	33	0	0	1	3	2	4	3	4	7	6	7	13	5	7	13	9	8	6	17	14	20	11	1	1	2	2	3	1	2	3	1	3	2	2	4	2	1	1	2	6	1	4	2	7
45500	-163.757848511587781	-170.613336462547153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.287194350265442	2	8	10	12	11	14	17	22	19	19	20	22	20	22	23	22	23	26	26	27	31	31	0	0	1	3	2	4	3	10	7	6	7	13	5	11	13	11	8	6	17	7	20	7	1	1	5	1	1	1	3	2	1	3	2	1	4	1	1	2	1	7	1	5	2	6
46000	-156.256289751302035	-163.111777702261406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554523095684132	2	8	10	13	10	12	16	22	19	20	20	23	20	23	22	22	24	25	26	27	30	34	0	0	1	6	2	3	3	10	7	6	7	13	5	7	13	9	8	10	17	14	14	11	1	1	3	1	1	1	3	1	1	3	2	1	4	2	1	1	1	2	1	2	2	6
46500	-149.753880860724450	-156.609368811683822	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550461379384068	2	8	10	14	11	13	16	22	19	20	20	22	21	23	22	23	24	27	26	27	31	34	0	0	1	6	2	3	3	10	7	6	7	13	5	11	13	9	8	10	17	7	14	21	1	1	5	1	1	2	3	1	2	4	2	1	4	2	1	3	1	3	1	5	4	2
47000	-151.363855678345743	-158.219343629305115	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538721550044107	3	9	10	14	11	14	16	22	19	20	20	22	20	23	23	23	23	26	27	27	32	34	0	0	1	3	2	3	3	10	7	6	7	13	5	11	13	9	8	10	17	14	14	21	1	1	3	2	1	2	2	1	1	2	2	1	4	2	2	2	1	4	2	1	5	1
47500	-162.910219989824441	-169.765707940783813	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590109872920757	2	9	11	13	11	14	17	22	19	21	20	23	22	23	24	23	24	25	26	28	31	34	0	0	1	3	2	3	3	10	7	6	7	13	5	11	13	9	8	10	17	16	11	21	1	1	3	1	1	1	3	1	1	3	2	1	6	1	1	2	1	3	1	3	6	2
48000	-148.671519661814074	-155.527007612773446	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.418088199871344	1	9	11	13	11	15	16	21	18	21	20	22	20	24	24	23	24	26	26	27	31	33	0	0	1	3	2	4	3	4	7	6	7	13	5	11	12	9	8	10	17	14	14	21	1	1	5	1	1	1	2	4	1	4	2	1	4	2	2	2	2	2	2	1	4	1
48500	-163.500175097390297	-170.355663048349669	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460139524000099	1	8	9	14	12	12	15	21	19	22	19	23	21	24	24	22	22	25	27	26	32	33	0	0	1	3	2	3	3	4	7	3	7	13	5	7	13	9	8	10	17	14	14	21	1	1	5	2	2	1	3	3	1	8	2	1	4	4	1	2	1	2	3	1	4	1
49000	-152.891435543992287	-159.746923494951659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.472848294261328	3	8	9	14	12	15	16	20	18	20	20	22	20	22	22	23	24	26	26	27	31	33	0	0	1	3	2	4	3	3	7	6	7	13	5	7	13	9	8	10	17	7	14	20	1	1	3	2	2	1	3	5	1	2	2	1	4	3	1	2	2	3	1	4	3	3
49500	-161.937420983589533	-168.792908934548905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427631155551645	2	8	11	13	10	13	17	22	19	21	20	23	21	22	23	24	25	26	26	27	32	34	0	0	1	3	2	3	3	4	7	6	7	13	5	11	13	9	8	6	17	7	7	11	1	1	4	1	1	1	2	4	1	4	2	1	6	1	1	2	2	6	1	5	6	7
50000	-158.035926794849672	-164.891414745809044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.279808715065911	3	8	10	14	12	14	17	20	19	20	20	22	21	23	23	24	25	27	25	28	31	34	0	0	1	3	2	3	3	4	7	6	7	13	5	7	13	9	8	6	8	7	7	14	1	1	3	2	3	3	4	3	1	3	2	1	3	3	1	2	2	7	2	5	7	8
50500	-168.387937894562668	-175.243425845522040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509875288231172	1	8	10	13	10	14	17	21	19	20	19	22	20	24	24	23	23	26	25	27	31	33	0	0	1	3	2	3	3	3	7	6	7	13	5	11	13	11	8	8	17	7	14	7	1	1	5	1	1	2	2	5	1	3	1	1	4	2	2	2	1	3	1	5	4	8
51000	-160.376648003147579	-167.232135954106951	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.268669663341687	2	8	10	13	11	15	17	21	19	22	18	23	21	23	24	24	24	27	27	27	31	34	0	0	1	3	2	4	3	3	11	6	3	13	5	7	13	9	8	8	17	14	14	14	1	1	5	2	2	1	3	5	1	5	4	2	6	4	2	2	2	4	2	2	4	5
51500	-167.959482990510566	-174.814970941469937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391716770575009	1	8	10	14	11	15	16	21	19	21	21	22	21	23	24	22	24	25	27	28	32	33	0	0	1	3	2	4	3	4	3	6	7	13	5	9	13	9	8	10	17	7	14	7	1	1	4	2	1	1	2	2	4	3	3	1	5	2	2	2	2	3	2	6	5	8
52000	-168.883213988737140	-175.738701939696512	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.307530811098836	1	8	11	13	11	14	16	21	20	21	21	21	20	23	24	23	24	26	26	27	32	31	0	0	1	3	2	3	3	4	7	6	7	13	5	11	13	9	8	6	17	14	11	11	1	1	5	1	1	1	3	5	2	3	2	1	6	1	2	2	1	6	2	2	5	4
52500	-157.770107642505593	-164.625595593464965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408861388173658	3	8	11	13	12	15	16	20	20	20	21	23	21	23	24	24	24	26	26	26	31	32	0	0	1	3	2	4	3	3	7	6	7	13	5	11	13	9	8	6	17	14	14	14	1	1	3	1	2	1	3	5	1	2	3	1	4	2	1	3	2	6	2	1	3	4
53000	-164.935328315745721	-171.790816266705093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.318493685860156	2	7	11	13	12	15	16	21	19	22	19	23	20	22	22	24	24	26	26	27	31	34	0	0	1	3	2	4	3	4	7	6	7	13	5	7	13	7	8	10	8	11	14	7	1	1	6	1	3	1	4	4	1	4	2	1	4	3	1	4	3	2	3	4	4	8
53500	-155.521232857206400	-162.376720808165771	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449904545910653	1	7	11	13	11	15	17	19	19	20	21	22	20	24	22	24	24	27	26	27	32	32	0	0	1	3	2	4	3	3	7	8	7	13	5	7	13	9	8	6	17	14	14	14	1	1	4	1	2	1	3	4	1	1	2	1	6	3	1	3	2	5	1	2	4	3
54000	-174.530341952548810	-181.385829903508181	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492904692036527	2	8	10	13	10	15	17	22	19	21	21	23	20	23	24	23	24	26	26	25	32	34	0	0	1	3	2	4	3	6	7	3	7	13	5	11	13	9	8	10	17	7	7	7	1	1	3	2	1	1	3	4	2	4	1	1	6	1	3	2	1	2	1	3	7	10
54500	-163.113524220849911	-169.969012171809283	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.312378723367677	3	8	10	14	12	13	17	22	20	22	19	22	21	24	23	24	24	27	26	26	29	33	0	0	1	6	2	3	3	4	3	6	7	13	5	11	13	7	8	10	8	7	14	9	1	1	5	1	2	1	5	4	5	4	1	1	5	2	1	3	1	3	2	4	3	7
55000	-161.176657613483997	-168.032145564443368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390224602024495	2	8	10	14	11	14	16	20	19	21	20	22	21	23	22	23	25	26	27	27	31	33	0	0	1	3	2	3	3	3	7	6	7	13	5	11	13	9	8	8	17	14	14	7	1	1	4	2	1	2	3	6	1	3	2	1	5	1	1	2	3	4	1	2	4	7
55500	-155.565576776469385	-162.421064727428757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.381556251518385	3	8	10	13	12	15	16	21	18	20	21	22	20	23	22	23	24	25	26	27	30	32	0	0	1	3	2	3	3	4	7	4	7	13	5	11	13	9	8	6	17	7	14	11	1	1	3	2	2	2	3	3	1	5	3	1	4	2	1	3	2	5	1	4	4	5
56000	-158.668207013411546	-165.523694964370918	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441109711890052	3	8	11	13	11	14	16	20	18	22	20	23	20	24	22	23	22	26	25	27	31	33	0	0	1	3	2	3	3	3	7	6	7	15	5	11	13	9	8	10	8	7	20	14	1	1	4	1	2	2	2	3	1	3	2	1	4	2	1	3	2	2	2	4	2	4
56500	-155.439466831199297	-162.294954782158669	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585481375342817	2	8	8	13	11	14	17	22	18	20	21	22	21	23	23	23	24	25	26	25	30	33	0	0	1	3	2	4	4	10	7	6	7	13	5	11	13	9	8	10	17	11	14	21	1	1	3	2	1	1	2	1	1	3	2	1	3	1	1	2	1	2	1	2	5	1
57000	-161.825667782093120	-168.681155733052492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550099980262278	2	8	9	14	12	15	16	22	19	21	19	22	21	24	24	23	23	26	26	26	31	32	0	0	1	3	2	3	3	10	7	6	7	13	5	9	12	9	8	10	17	14	14	14	1	1	2	3	2	3	3	1	1	2	1	1	3	3	1	2	1	2	3	1	4	3
57500	-168.370419365987686	-175.225907316947058	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572947237847814	3	7	11	12	10	14	16	21	18	20	19	23	22	23	23	22	24	26	26	24	32	34	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	9	8	8	17	11	14	21	1	1	2	1	2	1	2	6	1	2	2	1	6	1	1	2	1	3	1	2	3	1
58000	-153.173495756743193	-160.028983707702565	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467993729372279	2	9	11	13	11	15	16	21	20	21	21	22	20	23	22	23	22	26	26	28	30	32	0	0	1	3	2	3	3	4	7	6	7	13	5	11	13	9	8	10	17	11	14	21	1	1	4	1	1	2	2	3	2	3	2	1	5	1	1	2	1	2	2	4	4	1
58500	-160.028486708818605	-166.883974659777977	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520811281333968	2	7	11	13	9	13	17	21	19	22	20	21	20	23	22	23	24	27	26	28	32	34	0	0	1	3	2	3	3	3	7	8	7	13	2	11	13	9	8	10	17	7	14	21	1	1	4	1	1	1	2	4	1	1	2	1	6	1	1	2	1	2	1	5	4	1
59000	-161.736393673255691	-168.591881624215063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.381134308611198	2	9	11	13	11	15	16	21	18	20	20	22	21	24	23	23	25	23	27	28	32	34	0	0	1	3	2	3	3	10	3	6	7	13	5	11	13	9	8	10	17	11	20	21	1	1	4	1	1	2	3	1	3	2	2	1	5	3	1	3	2	2	2	5	2	1
59500	-157.439303792805305	-164.294791743764677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386969496876146	2	6	10	13	11	14	16	22	20	22	20	22	20	23	23	23	24	27	26	27	31	33	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	9	8	6	17	11	14	21	1	1	4	2	2	1	3	6	2	4	2	1	6	2	1	2	2	7	2	3	3	1
60000	-147.179985388166699	-154.035473339126071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.417937088444711	3	9	11	13	12	15	16	21	19	20	20	22	20	23	23	23	23	26	25	27	32	34	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	9	8	10	17	11	14	21	1	1	4	1	2	1	2	4	1	2	2	1	5	1	2	2	1	4	1	3	4	1
60500	-162.303967457243971	-169.159455408203343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390863407749075	3	8	8	13	12	15	16	20	19	21	21	22	19	23	23	24	24	27	26	27	28	32	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	7	8	8	8	7	14	21	1	1	4	2	2	1	4	4	3	3	2	1	3	1	2	4	2	3	4	5	2	2
61000	-157.349533963015688	-164.205021913975060	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500029936538145	2	8	11	13	10	15	16	21	19	20	21	22	20	23	23	24	25	26	24	28	30	32	0	0	1	3	2	3	3	10	7	6	7	13	5	11	12	9	19	10	8	11	11	21	1	1	4	1	1	2	2	1	1	2	3	1	6	1	1	3	1	4	1	4	4	1
61500	-151.871408330279849	-158.726896281239220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548098352509961	2	7	10	12	11	14	17	22	19	20	20	23	21	24	23	22	24	27	26	27	31	34	0	0	1	3	2	3	3	10	7	6	7	13	5	11	13	9	8	10	8	7	20	21	1	1	3	2	2	3	5	1	1	3	1	1	4	2	1	2	1	4	2	5	2	2
62000	-143.921980893711236	-150.777468844670608	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561737034590687	2	8	11	13	12	15	17	22	20	21	20	23	21	24	23	23	23	24	26	28	31	32	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	9	8	10	17	14	14	21	1	1	3	2	2	1	3	5	1	2	1	1	3	2	1	1	1	1	1	2	3	1
62500	-153.915829992001989	-160.771317942961360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.433488335935608	3	8	10	14	11	15	16	22	19	21	20	23	21	23	23	23	24	26	27	27	31	34	0	0	1	3	2	3	3	4	7	6	7	13	5	11	13	9	8	10	17	7	14	21	1	1	3	2	1	3	2	5	2	3	2	1	5	1	1	2	1	2	2	6	3	1
63000	-159.304012432375487	-166.159500383334858	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519200428770731	2	8	10	14	11	15	16	21	20	20	21	22	20	23	23	23	24	25	26	27	31	33	0	0	1	3	2	4	4	4	7	4	7	13	5	11	13	9	10	10	8	11	14	21	1	1	4	2	2	1	1	2	2	4	2	1	3	1	2	2	2	2	2	2	4	1
63500	-164.323215010766802	-171.178702961726174	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.321470965530701	2	9	11	12	11	14	15	22	18	22	20	22	20	23	24	23	25	26	27	27	31	33	0	0	1	3	2	4	3	3	7	6	7	13	5	7	12	9	8	10	17	14	11	21	1	1	5	1	1	2	1	7	1	4	3	1	4	3	2	2	2	1	1	2	4	1
64000	-165.735908775339254	-172.591396726298626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469744013714479	3	7	11	13	11	15	17	21	20	21	20	22	20	24	23	22	24	25	25	26	31	33	0	0	1	3	2	4	3	7	7	6	7	13	5	7	13	9	8	10	8	7	20	21	1	1	2	1	3	2	3	2	1	2	1	1	3	2	1	1	2	2	3	4	3	2
64500	-157.153770209081927	-164.009258160041298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540275872444364	2	9	10	13	12	14	16	20	19	21	20	23	21	23	22	22	24	26	25	26	30	32	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	9	8	10	17	11	14	21	1	1	3	2	1	1	4	4	2	3	2	1	5	1	1	2	2	2	1	4	4	1
65000	-160.913309141606646	-167.768797092566018	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487391861735007	2	5	11	13	10	15	15	21	18	22	21	22	20	24	23	22	23	26	26	25	30	33	0	0	1	3	2	4	3	3	7	6	7	13	5	11	13	9	8	8	17	11	11	21	1	1	3	1	2	1	2	5	2	4	3	1	5	1	2	2	1	3	2	2	4	1
65500	-150.110475198717182	-156.965963149676554	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.269281853128563	2	8	10	12	11	14	16	20	18	21	20	23	21	24	23	24	24	26	25	27	31	34	0	0	1	3	2	4	3	4	7	6	7	13	5	3	13	9	8	10	17	14	14	21	1	1	4	1	2	2	3	4	1	3	2	1	6	6	1	4	2	2	1	2	2	2
66000	-159.161856513441393	-166.017344464400765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.352260343133882	3	8	11	13	12	15	16	20	18	22	20	23	21	23	23	23	25	24	27	27	31	34	0	0	1	3	2	4	3	4	7	3	7	13	5	11	13	9	8	6	17	11	20	21	1	1	5	1	2	1	3	2	1	6	3	2	5	2	1	3	3	4	1	5	2	1
66500	-160.114505679925855	-166.969993630885227	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.362804783328192	2	8	10	13	11	15	16	22	19	20	19	21	20	23	23	23	23	25	27	27	32	34	0	0	1	3	2	4	3	4	7	6	7	13	5	9	13	9	8	6	17	7	14	20	1	1	4	2	2	1	2	5	2	3	2	1	3	2	1	2	1	6	2	6	5	4
67000	-159.830649168629350	-166.686137119588722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429617026436783	2	8	11	13	12	15	17	21	20	21	21	23	21	24	23	23	25	26	25	27	29	33	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	9	8	10	8	14	14	7	1	1	4	1	2	1	3	4	1	4	1	1	5	1	1	2	2	4	2	1	3	8
67500	-158.367963635243655	-165.223451586203026	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.383147188835670	1	9	11	12	12	14	16	20	19	20	21	22	21	24	23	23	23	27	27	26	31	32	0	0	1	3	2	4	3	3	7	6	7	13	5	16	13	9	8	10	17	7	11	11	1	1	5	1	2	1	3	4	1	3	3	1	5	1	1	2	2	3	3	5	4	5
68000	-153.037243754533961	-159.892731705493333	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501942003158316	3	9	10	14	10	14	17	22	19	21	20	22	20	24	24	23	24	27	26	28	31	33	0	0	1	3	2	3	3	4	7	6	7	13	5	11	12	9	8	10	17	14	14	14	1	1	4	2	1	2	3	3	1	3	2	1	5	2	1	2	1	2	1	3	2	6
