step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
76500	-451.669721161037785	-450.218471560327600	-1.451249600710189	0.000393235192940	0.000131676625064	0.334854630074133	0.591511561899507	-2	2	6	4	8	6	6	5	8	8	8	11	10	10	8	9	11	10	11	12	12	11	14	11	12	13	11	13	10	13	11	14	13	14	16	14	12	13	14	14	16	15	13	13	15	14	14	16	17	15	17	16	14	14	15	17	16	15	16	14	16	17	16	18	17	16	19	17	16	17	17	18	17	15	17	19	17	18	18	18	18	18	18	20	19	19	17	20	20	18	20	21	20	21	20	19	23	19	21	19	21	18	21	19	21	23	21	20	22	23	25	25	25	29	0	1	8	2	3	2	4	1	4	7	6	7	16	9	7	5	16	11	29	12	27	6	28	2	31	27	16	31	9	37	9	24	19	28	58	15	29	27	8	13	47	17	12	20	44	27	37	47	23	28	36	34	18	17	47	26	11	43	34	11	33	39	44	24	40	20	38	58	54	44	42	8	17	17	33	79	57	62	49	8	65	57	42	67	9	73	28	83	96	63	78	67	64	77	73	71	94	71	98	68	52	30	95	71	82	91	69	36	100	93	107	12	87	112	1	3	1	2	1	2	1	3	3	1	1	3	1	1	1	1	1	1	1	1	1	3	1	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	5	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	3	1	1	3	1	1	1	5	1	2	3	1	1	3	1	6	2	1	3	1	1	1	1	6	1	1	1	1	5	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	2	3	1	1	1	5	5	1
77000	-448.816352870214644	-447.266719022357393	-1.549633847857251	0.000280735463012	0.000074202263225	0.264313822090461	0.641571889017135	-1	3	5	4	8	6	6	6	8	9	8	11	10	8	10	9	12	11	11	11	13	13	14	11	13	12	11	12	10	14	11	13	13	12	15	12	13	14	14	15	15	14	14	14	15	14	15	15	16	15	17	17	15	14	16	17	16	16	17	15	13	16	16	18	18	17	18	16	16	18	18	18	17	16	16	19	17	19	18	19	17	17	18	17	18	19	19	20	19	18	20	20	20	22	17	20	21	20	20	21	21	20	20	20	22	24	21	21	22	22	26	24	25	26	0	1	4	2	7	4	2	3	6	11	6	10	9	7	7	2	16	29	5	8	12	12	18	16	17	5	7	18	5	27	16	14	13	15	21	31	19	26	10	29	20	12	26	16	34	34	24	32	44	37	55	47	32	17	35	68	50	20	39	19	31	38	38	45	42	53	62	34	22	47	48	53	12	50	21	54	48	66	69	55	48	55	46	22	19	81	66	74	50	68	87	51	70	72	38	80	98	60	39	31	72	95	67	83	101	109	77	86	92	93	104	55	2	88	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	3	1	1	2	1	1	1	3	1	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	3	1	3	3	1	1	1	1	1	1	1	2	3	1	1	3	2	1	1	1	1	3	1	1	1	3	3	6	1	2	1	1	1	1	1	1	1	1	3	3	7	2
77500	-491.612654647791942	-489.999257857566306	-1.613396790225622	0.000323769189060	0.000075877877480	0.234357931649322	0.598116280595241	0	2	6	4	7	6	5	7	9	8	8	11	9	9	9	10	9	11	12	10	12	12	13	11	12	12	11	13	11	14	12	13	13	11	14	13	13	13	14	13	16	14	15	14	13	15	15	15	17	16	18	17	14	15	14	18	18	17	16	15	14	16	17	18	17	18	18	17	15	17	17	19	17	16	16	20	18	18	18	18	18	18	18	19	17	20	18	20	20	17	20	22	20	22	19	22	22	20	21	21	22	18	21	20	22	22	21	21	22	23	23	26	24	28	0	1	7	2	7	4	4	6	8	6	7	20	6	10	2	5	6	4	12	11	20	16	27	14	34	10	15	3	20	25	9	15	15	14	21	16	31	8	20	16	3	21	55	24	20	36	33	36	50	44	75	69	21	32	14	71	46	47	33	4	33	42	41	55	39	74	75	50	32	59	75	43	14	26	45	60	59	41	26	59	35	41	47	73	54	85	68	68	49	47	68	62	84	81	78	91	90	47	81	44	52	4	84	87	87	48	53	29	67	104	51	108	90	85	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	3	2	1	1	2	1	3	2	2	4	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	4	1	1	1	3	1	1	1	1	1	1	1	1	4	3	2	2	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	1	1	2	3	1	3	2	7	1	1	2	3	3	4	1	1	2	2	3	6
78000	-486.410694206293613	-484.648748861408876	-1.761945344884750	0.000218843935220	0.000040701710347	0.185985096209285	0.684562055977639	0	4	5	2	8	5	6	8	9	8	7	10	9	10	10	10	10	11	11	10	13	12	14	11	11	13	10	11	12	13	11	13	13	13	16	14	12	13	14	13	16	14	15	14	13	14	15	15	16	15	16	16	14	16	13	17	16	17	16	15	16	16	16	19	17	17	19	17	16	17	18	19	15	16	16	19	17	18	18	18	17	17	19	19	19	19	17	18	17	17	17	20	20	21	19	21	22	20	20	20	21	20	20	21	22	22	22	21	22	22	26	24	25	30	0	4	4	1	11	4	3	3	7	2	6	13	5	5	8	10	10	2	14	11	25	24	20	20	13	14	11	14	19	14	8	19	17	24	40	18	12	18	22	31	36	24	45	29	8	14	25	40	26	21	42	38	29	44	17	40	25	45	30	26	23	33	32	44	29	73	47	73	25	52	35	51	12	55	26	56	51	75	42	53	47	52	82	69	58	63	19	2	38	63	16	86	67	84	62	67	88	68	67	61	84	76	53	77	93	35	81	63	42	86	106	110	48	94	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	2	3	2	2	1	1	2	1	3	3	1	1	2	2	1	2	1	3	2	1	1	1	1	2	2	1	1	1	2	1	2	3	7	3	1	4	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	3	3	5	2	2	1	4	4
78500	-484.868787564089359	-483.394579874791702	-1.474207689297653	0.000311760284519	0.000097954644816	0.314198599630124	0.696496658636892	0	4	6	2	8	6	5	7	9	9	7	11	9	11	11	8	12	11	12	10	12	9	12	11	12	12	12	12	12	13	10	12	13	13	16	14	12	13	14	13	15	14	14	12	15	15	14	14	16	14	18	16	13	15	16	17	18	16	16	14	17	17	16	18	17	17	17	16	16	17	17	18	17	16	15	19	18	17	18	19	18	18	19	17	18	19	18	19	19	17	20	22	20	21	19	21	23	22	20	21	20	19	21	20	22	21	22	21	23	23	26	25	25	29	0	1	2	1	3	1	2	6	8	8	3	8	7	5	5	4	31	13	14	8	18	3	16	3	20	31	10	8	7	37	8	16	25	14	40	28	18	15	30	27	13	20	3	24	15	37	32	29	36	33	45	48	18	33	43	68	30	41	33	7	69	75	9	60	43	39	20	43	39	46	35	44	31	39	28	56	58	39	84	56	58	43	74	42	58	50	45	70	81	63	65	93	64	67	79	70	91	78	61	54	62	36	89	39	95	95	104	80	85	103	97	98	93	97	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	3	1	2	1	1	1	1	2	2	1	1	2	2	3	1	1	1	1	1	2	1	1	1	1	1	3	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	4	1	1	1	3	1	1	1	1	3	3	1	1	1	1	2	1	1	1	2	3	1	1	2	1	1	1	1	2	2	1	2	1	2	1	2	2	4	2	2	1	2	1	1	1	1	2	1	1	1	2	2
79000	-452.185879500292913	-450.622667703350203	-1.563211796942726	0.000244589791400	0.000062917456930	0.257236643320488	0.631126660341730	0	2	5	4	7	6	5	7	8	8	8	11	9	10	10	10	11	10	12	11	11	13	13	11	11	12	12	13	11	14	11	12	12	14	14	13	9	13	14	14	15	15	14	13	13	14	13	15	16	16	18	15	14	15	16	17	17	16	16	12	16	17	16	18	17	17	17	17	16	17	17	17	18	16	15	19	18	17	19	19	16	18	20	19	18	19	19	17	19	18	18	21	20	21	19	21	22	22	20	21	21	20	22	17	23	22	21	20	23	22	25	23	25	29	0	1	4	1	4	2	1	3	8	5	4	13	5	13	10	6	11	11	14	4	10	25	14	13	15	37	10	21	37	33	13	14	29	16	26	12	11	29	27	28	25	31	2	19	14	60	31	44	21	40	52	37	44	44	22	18	32	35	40	8	31	75	47	35	46	55	55	75	27	27	29	5	55	28	27	88	52	43	67	66	53	50	55	68	40	65	54	61	64	30	78	72	77	79	53	93	108	90	71	78	89	71	57	33	64	79	102	72	69	74	44	8	82	111	1	1	1	2	2	2	3	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	6	1	1	1	2	1	3	1	2	2	1	1	2	4	3	1	1	3	2	1	2	1	1	1	1	1	2	2	4	4	1	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	2	3	1	1	1	4	3	4	10	3	3
79500	-478.256135524433944	-476.811177716598365	-1.444957807835588	0.000265857483169	0.000090715621584	0.341218988843678	0.640585739762362	0	2	4	1	7	5	6	7	8	8	7	10	8	9	8	10	12	10	11	12	12	12	13	12	12	13	11	13	11	13	12	14	14	13	16	14	13	14	14	14	15	13	14	15	15	13	15	14	17	16	18	16	14	14	14	17	16	16	16	15	16	18	16	18	17	17	19	17	14	17	16	18	17	16	17	19	15	16	19	17	17	19	20	19	18	19	18	19	19	17	20	22	21	21	19	21	22	22	21	19	21	20	21	21	23	23	21	21	22	23	25	26	24	29	0	4	2	1	3	2	3	3	3	5	7	11	7	2	1	5	12	7	5	4	12	12	16	29	10	31	10	18	10	17	14	14	16	27	30	31	19	21	14	29	46	18	12	39	19	29	48	14	53	38	56	21	21	28	42	28	17	32	46	7	32	24	24	41	34	44	50	61	19	59	36	78	19	21	22	87	21	54	32	31	24	68	50	61	49	42	71	71	48	55	52	95	77	89	68	91	102	93	51	23	62	2	74	74	69	76	91	57	72	83	106	26	26	99	1	1	1	1	1	1	1	1	2	1	1	1	1	4	3	2	1	1	2	3	2	1	1	1	2	1	2	2	1	1	2	3	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	2	3	1	2	2	2	2	1	1	1	2	1	1	1	2	2	3	1	2	1	2	2	2	1	2	2	1	3	1	1	3	1	2	1	3	1	1	1	1	1	1	4	1	7	2	2	4	2	1	2	1	2	1	8	5	4
80000	-448.398383202512605	-446.932980731600480	-1.465402470912145	0.000196031929316	0.000063062648764	0.321695802229359	0.686183444882779	-2	4	5	3	7	6	6	8	9	8	9	11	10	10	11	10	12	9	11	11	13	13	13	11	13	11	11	13	12	13	10	13	12	14	15	13	13	13	14	15	15	15	14	15	14	13	14	15	17	15	17	16	14	15	15	18	17	16	16	15	17	16	17	18	16	17	19	17	15	18	18	18	17	16	16	20	17	19	17	19	17	19	18	19	18	20	18	19	18	17	19	20	20	21	20	21	22	21	20	20	22	19	22	21	23	23	21	21	22	23	25	25	25	28	0	4	4	1	7	2	3	3	10	3	10	16	11	8	9	4	16	2	8	10	15	18	16	9	8	9	11	26	24	13	10	13	13	23	38	29	20	16	24	39	22	32	21	36	37	26	16	28	47	36	62	45	25	36	45	59	54	38	44	9	48	53	24	10	53	55	42	55	25	55	59	53	36	15	35	71	45	77	52	50	44	77	39	90	59	102	52	30	49	58	40	57	77	80	85	72	90	83	54	33	100	54	78	91	108	100	78	95	88	79	106	65	39	109	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	2	5	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	2	2	1	1	1	1	2	1	3	3	1	1	1	1	1	1	1	1	2	3	1	4	3	3
80500	-485.045242567825028	-483.138580775560001	-1.906661792265014	0.000263519141647	0.000040674228215	0.154350184812352	0.575008228976748	-1	4	6	3	7	3	5	8	9	8	8	11	8	10	9	8	11	10	10	10	13	11	13	12	12	12	11	12	9	14	12	10	14	13	15	13	12	13	14	13	15	14	15	14	14	15	15	15	16	15	18	16	14	14	14	18	17	16	15	16	14	16	17	19	17	16	19	16	15	18	17	18	17	16	17	19	18	18	17	15	18	18	20	18	19	16	18	19	17	18	19	21	20	21	19	22	22	20	21	21	21	21	22	21	21	23	22	21	23	23	25	23	26	30	0	6	7	1	7	1	1	4	10	2	7	19	3	10	13	7	5	4	29	5	11	11	13	9	18	32	10	17	5	31	3	7	23	18	9	18	32	16	37	12	38	40	11	24	26	61	36	24	17	36	53	40	19	27	24	50	42	80	21	9	28	34	69	73	33	21	68	61	61	52	19	30	68	80	62	53	66	54	34	12	47	58	72	57	11	59	48	58	66	33	81	88	35	83	45	100	48	70	64	29	53	55	43	59	46	108	21	90	92	108	102	80	40	113	1	1	1	2	1	2	2	2	1	2	2	1	1	1	1	1	2	3	1	1	1	1	2	1	2	1	2	1	1	1	2	3	1	2	3	1	1	3	1	1	1	1	3	1	1	1	1	2	3	1	1	2	1	2	1	1	2	1	1	4	1	2	1	1	2	2	2	1	1	1	4	2	1	1	1	3	1	2	2	2	2	1	1	1	5	1	2	1	1	2	1	1	2	1	3	1	3	1	1	6	4	3	3	2	4	1	5	2	1	1	2	3	7	2
81000	-445.011419060884180	-443.433182468214454	-1.578236592669723	0.000294121523671	0.000073496839529	0.249885960782001	0.536781309191729	-1	4	6	3	8	5	6	6	8	9	8	11	9	10	8	8	11	10	11	12	12	12	14	10	13	12	9	12	12	14	10	14	13	14	15	13	13	13	14	15	16	14	14	14	14	13	14	14	16	13	17	16	13	15	16	18	16	16	14	14	16	17	17	19	18	17	18	17	16	16	17	19	16	16	15	19	17	16	18	18	18	17	19	19	19	19	17	17	19	18	20	21	20	20	18	21	22	21	18	19	19	20	21	20	23	22	22	21	20	23	25	24	25	29	0	4	2	1	7	1	2	4	3	11	8	11	15	7	4	8	10	27	16	5	5	16	26	15	31	19	3	17	24	3	5	37	26	29	46	28	21	14	7	14	25	36	8	20	20	19	17	22	14	7	42	43	9	43	10	57	38	44	20	8	45	10	40	21	75	35	49	39	34	38	54	50	28	59	17	68	54	75	24	55	77	25	55	57	39	88	45	58	59	38	56	52	90	47	30	82	64	94	32	87	78	67	89	90	58	91	83	42	41	108	105	45	59	103	1	1	1	2	1	3	1	2	1	1	1	1	1	3	2	1	1	1	1	2	2	2	1	1	2	1	2	1	1	4	1	1	1	1	1	1	1	2	4	2	2	1	3	1	1	1	2	1	3	4	2	1	3	1	3	1	1	1	1	5	1	4	1	3	1	1	1	2	1	1	1	3	1	1	3	1	1	1	3	1	1	2	1	1	2	1	2	1	3	2	1	3	1	2	2	3	1	1	3	1	1	1	1	1	3	1	1	4	2	1	1	7	5	3
81500	-463.226714663890164	-461.498946810325208	-1.727767853564944	0.000250953801568	0.000049005869844	0.195278451801618	0.682910841781989	0	3	5	4	6	5	6	7	8	8	9	11	10	10	10	10	12	11	8	10	11	12	14	11	13	13	11	12	11	14	12	14	12	14	14	12	12	13	14	14	15	15	15	13	14	13	15	15	16	15	18	16	14	16	15	17	16	17	16	15	16	18	15	18	17	17	17	17	16	17	18	18	15	16	17	18	17	18	18	17	16	18	18	20	17	19	17	20	19	18	20	21	20	21	19	21	19	22	21	20	20	19	21	21	22	22	20	21	23	24	25	23	25	29	0	1	2	1	3	2	3	3	1	6	7	19	8	8	2	9	15	2	4	2	8	10	17	14	9	21	2	27	16	36	24	26	20	29	36	18	6	24	4	27	44	46	40	3	27	18	30	26	63	21	50	23	28	26	21	16	2	47	12	13	30	42	53	30	41	59	63	41	27	61	60	66	25	20	48	73	48	23	42	35	40	55	56	61	47	35	73	44	60	63	79	75	83	79	69	82	83	91	51	87	71	83	89	89	86	104	76	72	102	105	83	79	45	111	1	1	1	2	1	1	1	1	4	1	1	2	2	1	4	1	1	4	2	3	2	2	1	1	3	1	2	1	1	1	1	1	1	1	1	1	4	1	5	1	1	1	1	4	2	1	1	1	1	2	1	1	1	1	2	2	7	1	2	2	1	1	1	3	1	1	1	1	2	1	2	1	1	4	1	1	1	2	1	2	1	1	1	2	1	2	1	4	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	3	1	5	1
82000	-450.600771795046683	-449.089030311016245	-1.511741484030444	0.000299640382742	0.000085914924767	0.286726788893563	0.614221574078865	0	3	5	3	7	6	5	8	9	8	6	10	9	8	8	9	11	9	11	12	12	10	13	12	12	12	10	12	12	13	11	14	14	13	15	13	13	14	13	14	16	14	14	14	15	14	15	16	16	14	17	16	13	16	15	17	17	16	17	16	15	16	15	17	17	17	19	17	17	17	16	17	17	16	16	19	18	17	19	18	16	18	18	20	18	18	18	19	20	18	20	19	20	21	19	21	21	21	19	17	19	18	20	20	22	21	20	18	22	23	24	24	25	29	0	1	4	1	7	2	2	11	14	6	7	18	6	11	7	5	9	7	12	22	18	8	19	12	5	8	6	31	27	24	5	12	25	31	36	19	29	19	2	28	36	29	9	20	37	17	15	33	17	26	37	53	17	32	23	37	63	61	52	25	20	34	24	37	74	45	62	49	36	33	37	62	24	28	42	65	54	20	58	48	42	100	73	38	71	51	41	59	102	40	99	49	45	69	86	48	95	84	70	35	66	42	73	83	95	101	47	63	87	73	50	79	48	103	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	6	1	1	1	2	1	1	2	2	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	2	2	2	1	1	3	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	3	4	2	3	4
82500	-415.304714608117195	-413.833509536644954	-1.471205071472215	0.000326644932131	0.000103448986190	0.316701641487739	0.763668366129563	-1	4	6	4	6	6	4	6	8	8	8	9	10	10	10	9	11	9	12	11	13	13	13	11	11	12	9	9	10	13	12	12	13	14	15	13	12	13	13	14	14	13	14	14	14	15	15	15	15	15	17	15	15	15	12	17	17	16	16	15	16	18	14	18	17	17	18	17	16	16	17	17	17	15	16	19	17	19	19	19	17	18	20	20	18	19	18	20	19	19	20	22	19	19	20	22	21	21	18	20	21	19	21	19	23	22	21	21	21	22	25	24	25	27	0	1	4	1	4	2	1	4	6	8	8	5	10	11	10	5	12	8	12	11	19	20	25	16	29	29	10	11	18	14	29	8	19	25	55	9	16	24	13	31	17	24	14	26	17	30	33	26	21	39	49	45	23	30	18	61	36	30	34	23	40	66	32	22	53	50	72	59	22	34	44	46	12	38	27	70	47	85	99	62	40	25	87	82	56	87	13	54	87	22	93	89	49	87	99	87	93	78	40	2	90	13	87	68	109	100	100	72	77	91	91	104	93	112	1	3	1	2	1	1	3	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	4	1	3	1	1	1	1	1	1	3	1	1	1	1	3	3	1	3	1	2	2	1	1	2	1	1	2	6	1	5	1	1	1	1	1	2	2	1	2	4	4	1
83000	-471.384824234117104	-469.490256973064959	-1.894567261052168	0.000287793857251	0.000045072113959	0.156612494752711	0.569607565651826	-2	4	6	3	8	7	6	7	7	8	8	10	9	10	10	10	11	10	12	11	11	11	12	12	12	12	11	11	11	13	11	13	13	14	15	14	13	12	12	14	14	14	15	14	14	15	16	16	16	13	16	13	14	15	15	18	17	15	16	16	16	17	17	18	17	18	19	16	16	16	17	19	18	16	17	18	18	18	18	19	16	18	19	20	18	19	18	20	19	17	20	20	20	21	18	22	22	19	18	21	21	20	21	20	21	22	21	21	23	23	25	25	24	29	0	4	2	1	8	2	2	4	7	6	3	5	7	11	5	8	8	7	20	1	2	6	27	29	5	15	10	8	18	39	15	4	21	27	40	39	10	21	21	21	12	38	27	25	29	29	40	53	30	28	41	38	22	17	32	60	44	33	50	36	32	44	48	33	39	51	70	41	34	54	23	3	5	36	50	59	20	49	51	48	25	37	70	90	75	79	26	41	63	59	46	82	53	64	69	63	101	54	68	47	35	7	72	78	57	11	86	74	84	47	78	97	42	109	1	1	2	3	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	8	4	2	1	1	2	1	1	1	1	1	1	5	1	2	1	1	2	1	1	2	1	1	3	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	3	1	2	2	1	1	1	1	1	3	7	6	2	3	1	2	1	1	2	2	2	1	2	1	1	3	3	1	1	3	1	2	2	1	3	1	1	1	3	3	7	1	1	3	7	1	2	2	4	3	1	6	2
83500	-496.012051064339516	-494.597265281933801	-1.414785782405689	0.000190510911490	0.000071994786508	0.377903742861477	0.570880798778348	0	4	5	1	7	7	5	6	9	8	9	11	9	11	11	8	9	10	11	8	11	13	14	11	13	12	11	12	11	12	11	13	14	13	15	14	13	13	15	13	15	13	15	14	13	14	15	15	15	15	17	17	13	14	14	17	16	16	15	15	16	18	16	18	16	16	17	17	16	18	18	17	16	15	15	19	18	19	19	18	17	17	20	20	18	18	17	20	18	18	20	22	18	21	18	21	23	21	20	19	21	20	21	21	22	23	19	20	22	23	25	24	26	29	0	1	4	1	8	7	2	7	20	8	3	11	2	16	7	8	16	5	20	7	9	14	45	13	13	3	17	6	6	17	16	24	32	31	45	10	31	13	2	12	37	31	23	13	13	6	55	45	22	37	73	39	24	30	24	61	27	25	55	4	23	38	25	29	39	29	49	27	54	23	55	55	10	23	36	23	47	50	58	25	22	41	70	51	39	63	47	22	58	75	52	91	54	56	55	90	104	86	63	44	79	37	64	88	49	107	55	70	69	92	100	22	9	23	1	2	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	2	1	2	1	1	1	1	2	3	1	2	2	2	1	1	1	1	1	3	2	2	5	1	1	1	1	3	2	3	1	1	1	2	1	1	1	1	1	1	3	2	1	6	1	1	2	3	1	2	1	3	1	3	2	1	4	1	1	2	2	2	1	2	2	1	1	1	1	1	1	4	1	2	2	1	3	1	2	2	1	1	2	2	1	3	1	1	3	2	3	1	3	1	4	4	6	8
