step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20
73500	-127.887948136945454	-134.743436087904826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630311041632924	5	9	9	10	8	13	14	12	16	13	17	16	14	14	17	15	16	19	21	21	0	5	5	0	1	2	2	3	3	2	7	13	3	1	14	13	14	9	18	18	1	1	1	1	2	2	3	2	4	2	2	1	2	5	1	1	1	2	1	1
74000	-131.386851090255618	-138.242339041214990	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558115279818101	5	9	9	10	8	14	14	13	16	13	17	15	13	14	17	15	15	18	19	19	0	5	5	0	1	10	10	3	3	2	7	13	3	1	14	13	14	8	9	9	1	1	1	1	2	1	1	3	3	2	3	1	2	5	1	1	1	2	1	1
74500	-141.460563370046629	-148.316051321006000	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613740788891459	5	10	9	10	8	13	15	11	15	14	17	15	12	12	15	15	15	19	20	19	0	5	5	0	1	2	10	3	8	5	7	13	3	1	14	13	14	9	9	9	1	1	1	1	1	2	1	1	2	3	1	2	2	2	2	2	1	3	2	2
75000	-127.612526345744868	-134.468014296704240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.440117221545021	4	9	9	10	8	15	14	11	14	13	18	15	14	13	15	16	16	19	20	22	0	5	5	0	1	10	10	3	3	2	7	9	3	1	14	13	14	9	18	9	1	1	1	1	2	1	1	1	2	2	2	1	3	4	1	1	2	3	1	3
75500	-134.548811768251994	-141.404299719211366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695499500475990	4	9	9	8	8	14	15	12	16	13	16	14	13	13	15	15	16	19	19	21	0	5	5	0	1	10	10	3	12	2	10	3	3	1	14	13	14	9	9	18	1	1	1	1	1	1	1	1	1	2	2	3	3	4	1	2	2	1	1	1
76000	-129.913393496967785	-136.768881447927157	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647430642792966	4	10	9	10	8	12	14	13	15	12	17	16	12	13	16	16	16	19	21	21	0	5	5	0	1	2	10	3	8	5	7	13	3	1	14	8	14	9	18	18	1	2	1	1	2	1	1	2	1	2	1	2	2	3	1	2	2	2	1	1
76500	-142.373067110493963	-149.228555061453335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577908715100597	5	9	9	10	8	13	11	12	15	13	17	14	13	12	17	14	13	19	18	21	0	5	5	0	1	5	2	3	13	7	10	13	3	1	14	13	14	9	9	18	1	1	1	1	1	3	1	1	1	1	2	1	2	3	2	1	1	2	1	1
77000	-124.934398657442387	-131.789886608401758	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.808533449971771	4	10	9	11	8	14	14	13	13	13	18	15	14	14	16	16	17	19	21	22	0	5	5	0	1	10	10	3	3	2	7	8	8	1	14	13	14	9	18	18	1	1	1	1	3	1	1	2	2	1	2	1	1	4	1	1	1	2	1	1
77500	-138.324259246025235	-145.179747196984607	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612857908615863	5	10	9	11	8	15	12	11	14	13	17	15	12	13	16	14	15	19	21	20	0	5	5	0	1	10	5	3	3	7	7	16	3	1	14	13	14	9	18	9	1	1	1	1	1	1	2	2	2	1	2	1	1	4	1	2	1	3	1	4
78000	-142.423188782253220	-149.278676733212592	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732616451340091	5	10	9	8	8	13	15	12	16	14	17	12	14	13	17	16	17	19	21	21	0	5	5	0	1	2	6	3	8	6	10	3	12	2	14	13	14	9	18	18	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	1	2	2	1	1
78500	-139.214896645171791	-146.070384596131163	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605455623131901	5	10	9	8	8	12	14	12	16	13	17	15	14	14	15	15	16	19	21	21	0	5	5	0	1	5	5	3	3	2	7	8	3	1	14	13	14	9	18	18	1	1	1	1	1	3	3	1	3	2	2	2	2	4	1	1	1	1	1	1
79000	-123.772068560556420	-130.627556511515792	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546446688861940	5	10	9	11	8	14	15	11	15	13	17	15	13	14	16	14	17	20	19	20	0	5	5	0	1	10	6	3	8	2	7	13	3	1	14	13	14	9	9	9	1	1	1	1	1	1	1	1	2	1	1	1	2	4	1	1	2	2	2	2
79500	-136.162918013971932	-143.018405964931304	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514939880608460	5	10	9	10	8	15	14	12	15	13	17	15	12	13	17	15	17	19	20	20	0	5	5	0	1	2	2	3	3	2	6	3	3	1	14	13	14	9	9	18	1	2	1	1	2	2	2	2	2	2	2	2	1	4	1	1	2	2	2	1
80000	-134.531336474474358	-141.386824425433730	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649029071958949	5	10	9	9	8	13	14	11	13	12	18	15	13	13	16	15	16	17	19	20	0	5	5	0	1	10	2	3	3	2	6	13	8	1	14	13	14	9	18	9	1	1	1	1	2	1	2	1	2	1	2	1	2	4	2	1	2	2	1	3
80500	-142.652751148931458	-149.508239099890829	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570852431074105	4	10	9	11	8	14	15	11	16	11	17	15	13	14	16	16	17	19	20	22	0	5	5	0	1	10	5	3	12	5	10	3	8	1	14	13	14	8	9	18	1	1	1	1	2	2	3	2	1	2	3	3	2	4	1	2	2	4	3	2
81000	-145.534758982719694	-152.390246933679066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739741676108943	4	9	9	10	8	11	15	12	14	13	17	12	13	13	15	15	17	19	20	22	0	5	5	0	1	2	10	3	3	6	7	3	8	5	14	13	14	9	9	19	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	2	2	1
81500	-137.368324038434849	-144.223811989394221	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525449551628207	5	9	9	9	8	15	15	12	16	13	17	15	12	14	16	14	16	19	21	21	0	5	5	0	1	2	10	3	3	2	7	8	5	1	14	13	14	9	18	18	1	1	1	1	2	2	1	1	3	2	2	1	2	5	2	1	1	1	1	2
82000	-145.552979743131885	-152.408467694091257	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.835077554457207	4	10	9	10	8	14	15	11	15	13	17	13	11	13	17	16	15	19	20	21	0	5	5	0	1	10	2	3	8	2	7	5	3	1	14	13	14	9	18	18	1	1	1	1	1	1	3	1	2	2	1	2	1	4	2	2	2	2	1	1
82500	-141.164226675162610	-148.019714626121981	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696676003847485	4	9	9	10	8	13	15	12	15	14	17	15	12	15	17	16	16	19	20	21	0	5	5	0	1	2	6	3	8	6	7	8	3	6	14	13	14	9	12	18	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	3	3	1
83000	-140.961471792271368	-147.816959743230740	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751231865714693	4	9	9	9	8	13	12	12	15	14	15	16	12	13	16	15	16	19	20	21	0	5	5	0	1	7	2	3	3	6	6	9	3	7	14	13	14	9	18	18	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1
83500	-131.573301989006467	-138.428789939965839	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588964494955586	4	9	9	10	8	13	14	12	15	14	17	14	14	14	16	16	16	18	21	20	0	5	5	0	1	2	5	3	8	6	7	8	3	1	14	13	14	9	18	9	1	1	1	1	3	3	3	2	2	1	2	1	2	4	1	1	1	2	1	2
84000	-131.368250177934385	-138.223738128893757	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593807528043963	4	9	9	8	8	13	15	12	15	14	17	15	13	14	16	15	16	18	19	20	0	5	5	0	1	2	6	3	8	6	7	8	8	1	14	13	14	3	18	18	1	1	1	1	3	2	1	2	1	1	1	2	1	4	2	1	1	5	1	2
84500	-140.403170607440273	-147.258658558399645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552632090245643	4	9	9	10	8	14	14	13	15	13	17	16	11	12	16	15	15	18	19	21	0	5	5	0	1	2	2	3	3	2	7	8	3	1	14	13	14	12	9	9	1	1	1	1	2	3	2	3	4	2	2	2	2	3	2	2	2	1	2	3
85000	-132.259246878750133	-139.114734829709505	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735938278931880	4	9	9	10	8	14	15	11	15	13	17	16	13	13	15	16	16	19	18	22	0	5	5	0	1	10	10	3	8	2	7	9	3	5	14	13	14	9	9	18	1	1	1	1	2	1	1	1	2	2	1	1	1	3	2	1	2	2	2	2
85500	-127.341268921883852	-134.196756872843224	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657847671025430	4	9	9	11	8	15	15	12	16	11	17	13	14	14	16	15	16	20	20	19	0	5	5	0	1	10	2	3	8	2	7	3	12	1	14	13	14	9	9	9	1	1	1	1	3	2	2	2	2	1	1	2	1	4	1	1	1	2	2	2
86000	-128.876155113652715	-135.731643064612086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714022795317253	4	9	9	10	8	12	14	12	15	14	15	13	14	14	16	16	16	19	20	22	0	5	5	0	1	2	6	3	3	6	6	3	12	1	14	13	14	9	9	18	1	1	1	1	2	2	1	1	2	1	2	2	1	3	1	1	1	1	2	2
86500	-136.173452461166278	-143.028940412125650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537450383543002	2	10	9	9	8	13	14	11	14	14	17	12	14	14	15	16	17	19	20	21	0	5	5	0	1	5	6	3	3	6	7	3	12	1	14	13	14	9	18	18	1	1	1	1	2	4	1	1	2	1	2	1	1	5	1	1	2	2	1	1
87000	-127.291247864586722	-134.146735815546094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502390166119678	4	10	9	9	8	15	14	13	15	12	17	15	12	14	17	14	16	19	21	22	0	5	5	0	1	7	10	3	8	5	6	8	3	1	14	13	14	12	18	18	1	1	1	1	2	1	1	3	1	2	1	1	2	4	1	1	1	2	1	1
87500	-134.801468551346176	-141.656956502305547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.826830324057932	5	9	9	11	8	14	15	12	14	13	16	13	14	14	17	16	16	17	19	21	0	5	5	0	1	10	10	3	3	2	6	3	12	1	14	13	14	9	9	18	1	1	1	1	1	1	1	2	3	2	1	2	1	3	1	1	1	2	3	2
88000	-132.533610621039202	-139.389098571998574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584924080736773	4	9	9	10	8	14	15	13	16	12	18	13	14	14	16	15	16	19	21	20	0	5	5	0	1	2	10	3	8	5	7	3	12	1	14	13	14	9	20	9	1	1	1	1	2	3	2	2	1	2	1	1	1	3	2	1	1	2	1	2
88500	-137.228120150296689	-144.083608101256061	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591115840284950	5	9	9	11	8	15	13	11	16	12	17	16	13	14	17	16	15	20	20	22	0	5	5	0	1	7	10	3	8	2	7	13	3	1	14	13	14	8	9	18	1	1	1	1	2	2	1	1	2	2	2	2	3	4	2	1	1	4	2	1
89000	-136.652493410829265	-143.507981361788637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545576853639701	4	9	9	10	8	14	12	11	13	13	16	15	12	14	17	15	16	20	20	21	0	5	5	0	1	7	2	3	3	5	10	8	3	1	14	13	14	9	9	18	1	1	1	1	2	1	1	1	1	2	1	2	1	5	1	2	1	4	4	1
89500	-135.661648810163285	-142.517136761122657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620056602207134	4	10	9	11	8	14	15	13	14	13	18	15	13	12	16	16	16	17	20	21	0	5	5	0	1	10	10	3	8	2	7	13	3	5	14	13	14	9	18	18	1	1	1	1	2	1	1	3	1	2	2	2	2	2	3	2	2	2	2	2
90000	-121.421345477341589	-128.276833428300961	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538064666876074	4	9	9	11	8	14	14	12	15	12	17	16	14	14	16	16	16	19	21	22	0	5	5	0	1	2	10	3	8	2	7	13	8	1	14	13	14	9	18	18	1	1	1	1	2	2	1	2	1	2	2	1	1	3	1	1	1	3	1	2
90500	-124.341462400834587	-131.196950351793959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748464732268097	4	10	9	10	8	14	15	12	14	12	17	13	14	13	16	16	17	19	21	22	0	5	5	0	1	10	10	3	8	2	7	3	12	1	14	13	14	9	18	18	1	1	1	1	2	1	1	1	2	1	1	2	1	3	2	1	2	3	1	1
91000	-125.747055569110984	-132.602543520070355	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784894346273012	5	10	9	10	8	13	15	11	14	13	17	12	14	15	17	14	17	19	21	21	0	5	5	0	1	2	10	3	3	2	7	3	12	1	14	12	14	9	18	18	1	1	1	1	1	2	1	1	2	2	1	2	1	3	1	1	1	3	1	1
91500	-137.066129708831852	-143.921617659791224	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591424498430580	4	10	9	10	8	14	15	12	16	12	17	15	13	13	16	15	15	19	20	21	0	5	5	0	1	10	6	3	3	2	7	8	3	5	14	13	14	8	9	18	1	1	1	1	2	1	1	2	3	1	1	2	4	1	2	1	1	3	2	1
92000	-132.956118744093118	-139.811606695052490	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471539592327999	5	10	9	10	8	15	15	11	15	13	17	15	14	14	17	16	17	19	21	20	0	5	5	0	1	2	10	3	3	5	7	3	3	1	14	13	14	9	9	9	1	1	1	1	2	3	1	2	2	2	1	3	2	5	2	1	2	2	3	3
92500	-128.815050929613449	-135.670538880572821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563797913803055	5	9	9	10	8	11	15	11	15	13	17	16	13	14	16	15	16	19	20	21	0	5	5	0	1	5	2	3	8	6	7	13	8	1	14	13	14	3	18	18	1	1	1	1	2	1	3	2	2	1	1	2	1	5	1	2	1	3	1	1
93000	-128.832411754115554	-135.687899705074926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717054059450857	5	10	9	10	8	14	15	12	15	13	18	16	14	14	16	16	16	19	21	22	0	5	5	0	1	2	10	3	3	2	7	3	3	1	14	13	14	9	18	18	1	1	1	1	1	2	1	1	2	2	1	2	2	5	1	2	1	2	1	1
93500	-132.505662957161292	-139.361150908120663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608939461266755	4	10	9	9	8	13	15	12	15	13	17	14	13	14	16	15	16	19	21	22	0	5	5	0	1	2	10	5	8	2	6	8	3	1	14	13	14	9	9	18	1	1	1	1	2	2	2	2	2	2	2	2	2	5	1	1	1	2	3	2
94000	-133.804809126674030	-140.660297077633402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651171091527404	5	9	9	11	8	15	15	11	15	12	17	16	12	14	16	14	16	19	18	21	0	5	5	0	1	10	5	3	8	2	6	13	3	1	14	13	14	9	9	9	1	1	1	1	2	2	3	1	1	2	1	2	1	4	1	1	1	2	2	2
94500	-142.233950422378086	-149.089438373337458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557294397322354	4	10	9	10	8	14	14	11	15	14	16	15	13	11	16	14	15	19	20	22	0	5	5	0	1	2	2	3	3	5	10	3	3	1	14	13	14	12	18	9	1	1	1	1	2	1	2	1	4	5	1	3	2	3	2	1	2	2	1	3
95000	-132.143853739711517	-138.999341690670889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777592572794886	4	9	9	11	8	14	14	11	16	12	18	13	14	13	16	16	15	19	20	21	0	5	5	0	1	10	10	3	12	2	7	3	12	5	14	13	14	9	9	18	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1
95500	-131.621503505529290	-138.476991456488662	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754241332972700	5	9	9	10	8	11	14	11	16	13	17	14	14	14	16	15	16	19	21	22	0	5	5	0	1	2	2	3	12	6	7	8	3	1	14	13	14	9	18	9	1	1	1	1	1	1	2	1	1	2	1	2	3	3	1	1	1	2	1	2
96000	-128.094573829713369	-134.950061780672740	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602030723472441	5	9	9	10	8	12	15	11	15	13	17	15	12	15	16	15	16	20	21	22	0	5	5	0	1	2	10	3	3	6	7	13	3	1	14	13	14	9	18	18	1	1	1	1	1	1	1	1	2	1	1	3	2	4	1	2	1	2	1	1
96500	-132.694551320771041	-139.550039271730412	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699912924958516	5	10	7	11	9	15	15	12	15	13	17	16	13	14	17	14	16	19	20	22	0	5	1	0	1	10	10	3	8	2	7	8	8	5	14	13	14	9	9	9	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2	2	4
97000	-128.048737300783017	-134.904225251742389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488574506862902	4	10	9	10	8	15	15	10	14	13	17	15	12	13	16	16	16	19	21	22	0	5	5	0	1	10	10	3	3	2	7	3	3	1	14	13	14	9	18	18	1	1	1	1	2	1	1	1	2	2	1	2	2	5	2	2	2	3	1	2
97500	-140.577355584858793	-147.432843535818165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692888993418082	4	9	9	11	8	15	15	12	15	13	17	16	14	14	15	15	16	19	20	22	0	5	5	0	1	10	10	3	3	2	10	13	3	1	1	13	14	9	9	18	1	1	1	1	2	1	1	1	3	2	2	1	3	5	4	1	1	3	2	1
98000	-137.778630337543206	-144.634118288502577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414138610025238	4	9	9	11	8	15	12	13	15	13	17	13	14	14	17	15	16	18	19	22	0	5	5	0	1	10	2	3	3	2	7	3	12	1	14	12	14	8	9	9	1	1	1	1	1	2	1	2	3	2	2	2	1	4	2	1	1	3	1	3
98500	-122.736622279498135	-129.592110230457507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700144797576042	5	10	9	10	8	14	14	12	15	12	17	15	14	13	15	16	15	19	20	21	0	5	5	0	1	10	10	3	8	2	7	13	3	1	14	13	14	9	18	18	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1
99000	-148.080934660470405	-154.936422611429776	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492036033725410	5	9	9	10	8	13	14	12	15	13	17	15	13	12	16	15	17	18	21	22	0	5	5	0	1	5	10	3	8	2	7	13	8	5	10	13	14	8	18	18	1	1	1	1	2	3	1	1	2	3	1	1	1	2	1	1	4	2	1	2
99500	-122.163094702635306	-129.018582653594677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763726820519677	5	10	9	11	8	14	13	13	16	12	16	16	13	14	16	15	16	18	20	20	0	5	5	0	1	10	2	3	8	2	7	8	3	1	14	13	14	9	18	18	1	1	1	1	2	1	1	2	1	1	1	1	2	3	1	1	1	1	1	2
100000	-129.047105087080951	-135.902593038040322	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588018512249029	5	10	9	11	8	14	15	13	15	13	17	14	13	14	17	16	16	19	21	22	0	5	5	0	1	10	10	3	12	2	10	3	3	1	14	12	14	9	18	18	1	1	1	1	1	1	1	2	1	2	1	3	2	3	1	1	2	2	1	1
