step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
56500	-285.348390257771257	-283.792569934968640	-1.555820322802609	0.000110262137985	0.000028782264924	0.261034888763156	0.618724222584578	0	1	2	2	5	3	3	4	4	3	4	4	5	8	6	6	7	5	6	8	7	8	8	9	9	9	10	9	11	8	12	11	11	11	9	13	12	12	14	15	11	13	13	14	15	17	15	17	15	14	16	16	16	17	18	17	18	17	0	1	2	2	6	2	4	7	6	4	4	7	10	17	10	5	15	8	6	18	18	18	16	17	20	20	30	0	25	15	41	25	28	30	6	29	25	33	33	44	27	38	35	31	34	39	43	53	44	43	43	47	47	50	54	51	40	43	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	1	1	3	2	1	3	2	2	1	1	2	1	2	1	1	2	2	1	4	2	2	1	1	1	1	1	3	1	3	3	2	1	1	1	2	1	1	2	1	1	3	1
57000	-267.596698441040076	-266.081933753824273	-1.514764687215816	0.000062892836103	0.000017910054087	0.284770972290798	0.658385225183985	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	5	4	3	7	8	6	6	7	9	9	7	10	9	11	10	12	11	12	12	12	12	10	13	13	15	13	14	14	14	15	16	15	17	13	15	15	16	16	16	18	17	18	18	0	1	2	2	6	3	4	18	7	18	7	18	10	12	11	18	4	4	16	21	17	16	16	20	21	12	24	0	25	24	20	37	28	27	17	32	24	28	33	44	35	33	35	35	34	33	43	53	35	44	43	47	51	40	54	53	50	56	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	2	2	2	1	2	1	2	2	1	1	1	1	3	1	2	2	6	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1
57500	-330.418376478268044	-328.692763889110950	-1.725612589157083	0.000137592960879	0.000026953697131	0.195894448080892	0.576742629915166	0	1	2	2	4	3	3	3	3	4	3	4	5	7	6	6	6	5	6	8	7	6	8	9	6	9	10	8	11	10	12	10	12	11	12	12	10	10	13	15	13	14	14	14	15	15	15	15	15	15	16	16	16	16	18	17	18	18	0	1	2	2	6	3	4	4	4	4	2	7	10	7	18	8	7	4	18	21	16	7	14	20	11	16	20	0	32	22	27	25	38	12	30	20	25	28	33	44	34	38	27	31	27	42	26	43	35	35	43	47	48	40	50	53	54	51	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	3	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	3	2	1	2	2	1	1	2	3	1	1	5	1	3	1	2	1	2	1	1	1	2	1	2	2
58000	-285.058012465916761	-283.501830373612961	-1.556182092303820	0.000113069345269	0.000029493688564	0.260846018818997	0.701441587066732	0	1	2	2	4	3	3	3	4	4	5	4	5	8	6	6	7	6	7	8	7	8	8	9	9	8	10	9	11	7	12	8	12	11	12	13	12	13	14	15	13	13	13	14	13	16	14	17	15	15	16	16	15	15	18	16	16	18	0	1	2	2	6	2	4	4	7	7	12	7	10	18	4	11	7	4	16	17	11	16	19	30	30	30	26	0	25	18	24	18	28	21	20	34	32	33	38	41	31	33	35	41	24	38	43	53	35	31	43	47	43	44	54	53	49	53	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	4	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	3	2	2	2	1	1	2	1	1	1	1	1	3	1	2	3	2	2	2	1	1	2	1	1	2
58500	-288.108596645610362	-286.438075794829615	-1.670520850780726	0.000110661150966	0.000023575689194	0.213043954347403	0.708853754690299	0	1	2	2	2	3	3	4	4	4	4	5	5	8	6	6	6	4	7	8	7	8	7	9	9	9	10	9	11	9	11	11	12	10	12	12	12	13	14	15	12	14	13	13	12	17	14	17	15	14	15	16	16	17	18	16	18	18	0	1	2	2	2	5	4	7	7	4	4	18	9	16	12	11	11	4	16	17	17	12	10	17	20	21	30	0	25	20	34	25	28	30	20	25	32	33	38	44	24	38	31	31	27	39	43	56	44	20	47	47	43	40	54	43	44	56	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	3	2	3	1	1	1	1	1	1	1	2	3	1	2	2	1	1	1	1	2	1	2	2	1	2	1	1	2	3	1	2	2	2	1	2	2	2
59000	-286.667850229413091	-284.866027251448031	-1.801822977965045	0.000124305862774	0.000021896385912	0.176149261374312	0.701943400858085	0	1	2	2	5	3	3	4	4	3	4	5	5	8	6	6	7	6	7	8	7	5	8	9	9	9	10	9	11	10	10	10	11	12	11	12	12	13	14	15	13	14	14	14	15	15	15	17	14	15	16	16	16	17	18	17	17	17	0	1	2	2	6	2	4	4	7	4	7	8	7	18	11	4	15	12	4	17	13	8	11	14	19	15	24	0	32	24	21	25	28	30	31	25	25	33	38	41	26	38	35	41	36	39	43	51	31	44	41	47	43	50	57	53	50	43	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	3	1	1	4	1	1	1	2	1	2	3	1	1	1	1	2	1	2	1	1	2	2	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1
59500	-294.535242394919237	-293.039241646087646	-1.496000748831563	0.000095671647127	0.000028459935230	0.297475125438543	0.703418123246065	0	1	2	2	4	3	3	4	4	3	5	4	5	8	6	6	7	6	6	8	7	8	8	9	9	7	9	9	10	8	12	11	11	12	12	12	12	13	14	15	13	13	14	13	15	17	15	17	14	15	16	16	16	17	17	17	18	18	0	1	2	2	6	2	4	7	7	4	7	7	10	18	11	11	13	5	11	21	16	16	17	21	26	12	21	0	30	7	24	30	28	22	17	25	30	33	33	44	34	33	37	35	34	39	43	53	44	44	40	47	47	50	40	43	55	56	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	3	2	1	2	4	3	3	2	3	2	2	4	2	2	2	1	1	2	1	3	2	1	1	1	2	1	1	1	2	1	2	1	1
60000	-305.808299914017823	-304.182159679983727	-1.626140234034101	0.000119941139373	0.000027493742680	0.229226959359146	0.714247345726194	-3	0	1	2	3	2	3	4	4	4	4	5	5	8	4	6	7	6	7	8	7	8	8	9	9	9	10	9	11	9	12	11	11	12	12	13	12	13	14	15	12	14	13	13	13	16	15	17	15	15	16	16	16	16	17	17	18	18	0	1	2	3	6	3	6	5	5	7	6	15	4	12	7	12	16	7	16	17	18	5	19	17	17	11	30	0	25	21	30	30	28	24	20	25	30	28	33	44	21	38	35	41	30	39	41	51	44	31	43	47	43	40	54	51	55	53	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	4	1	2	1	2	1	1	2	1	2	1	2	3	4	2	1	2	2	2	4	1	1	1	1	2	2	1	2	2	3	1	2	1	1	1	1	2
60500	-274.022577111313240	-272.545387890328186	-1.477189220985082	0.000100402104205	0.000031301853665	0.311764916806001	0.623199801830770	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	6	7	5	4	8	6	8	8	9	9	9	8	9	11	10	10	10	11	12	12	13	12	13	14	13	11	14	14	13	15	16	15	17	15	14	16	16	15	17	18	17	18	18	0	1	2	2	6	2	4	7	4	7	7	4	10	11	18	5	21	10	7	17	8	16	16	27	27	20	21	0	25	24	17	25	28	30	20	25	25	33	38	31	20	38	40	31	27	39	40	53	50	31	53	43	43	44	54	53	54	48	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	2	1	2	2	3	3	2	2	1	2	2	1	1	2	5	2	2	2	1	4	1	2	1	3	1	1	1	1
61000	-292.954876137640440	-291.446477601339666	-1.508398536300767	0.000118588695766	0.000034263630969	0.288928305922596	0.680023816950741	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	6	7	6	4	8	6	7	7	9	9	9	8	8	11	9	12	11	11	10	12	13	10	13	14	14	13	14	13	12	15	17	15	17	15	15	16	16	16	17	18	17	16	17	0	1	2	2	6	3	4	7	6	4	2	9	10	17	12	7	21	12	4	21	12	21	11	21	18	27	21	0	24	27	24	37	28	30	17	32	24	33	38	41	27	33	31	21	34	39	31	43	40	44	43	47	31	50	54	53	50	53	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	3	3	1	2	1	2	1	2	1	2	1	3	2	1	1	1	1	2	2	1	3	2	2	2	2	1	2	2	1	3	2	1	1	1	1
61500	-309.192845716735064	-307.724400920304561	-1.468444796430484	0.000109734674194	0.000035010936077	0.319050804438746	0.674617835094030	-1	1	2	2	4	3	3	4	4	4	5	4	5	8	6	5	7	5	7	8	6	8	8	8	9	9	10	8	10	10	12	10	11	12	12	13	12	12	14	15	13	14	13	14	14	17	15	14	15	15	16	16	16	17	18	15	16	18	0	1	2	2	6	2	4	7	4	7	4	4	6	18	13	7	11	6	11	19	12	13	12	21	17	24	24	0	25	26	30	25	28	24	20	34	32	33	38	44	31	38	30	43	30	42	48	43	35	43	49	47	48	35	50	43	40	53	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2	3	1	2	1	1	1	1	1	1	1	3	3	4	1	2	1	2	1	1	2	2	1	2	3	1	1	3	2	1	1	2	4	2	1	1	1
62000	-304.885610593096089	-303.193902869620047	-1.691707723476016	0.000119275799660	0.000024583789232	0.206108777317893	0.616668351091746	-1	1	2	2	5	3	3	4	4	4	4	5	5	8	6	5	7	4	7	8	6	8	8	9	9	6	10	9	11	9	10	10	11	12	12	12	12	13	14	15	13	14	11	14	15	15	14	17	13	14	16	16	16	17	18	17	18	18	0	1	2	2	18	1	4	7	6	4	7	11	10	4	16	4	21	7	12	17	11	19	11	26	14	16	30	0	25	17	20	25	28	26	21	30	32	33	38	49	34	38	14	17	30	39	43	53	35	35	43	47	40	44	50	43	50	56	1	2	1	1	1	2	1	1	1	2	1	1	1	5	1	2	1	1	2	1	1	1	3	2	1	1	1	1	2	2	2	1	1	3	4	2	2	1	1	2	1	1	2	5	4	1	3	1	1	2	4	1	1	3	3	2	3	1
62500	-325.803276974488369	-324.112012527057743	-1.691264447430604	0.000117075979092	0.000024146834206	0.206249261317774	0.583866951842915	0	1	2	2	4	3	3	4	4	4	4	5	5	8	6	6	7	5	4	8	7	8	6	9	9	9	9	9	9	7	12	10	11	11	12	13	12	13	14	14	13	14	13	13	15	17	15	15	15	15	16	16	16	17	18	17	17	18	0	1	2	2	6	1	4	7	4	4	4	4	6	6	7	19	16	7	6	17	13	6	12	30	16	30	21	0	11	16	20	25	28	24	16	32	32	33	33	44	31	38	15	31	34	39	31	31	35	44	31	47	48	49	31	48	40	43	1	1	1	1	1	3	1	1	2	2	2	2	2	3	3	2	1	2	1	1	1	4	1	1	2	2	2	1	3	1	3	1	2	1	3	2	2	2	2	1	1	1	4	1	2	3	2	2	2	1	2	1	1	2	3	2	3	5
63000	-321.410095298603778	-319.878917166258532	-1.531178132345251	0.000125069171771	0.000034355307352	0.274690452211609	0.440269914221792	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	6	7	6	7	8	6	8	8	8	9	9	9	9	11	10	12	11	10	12	10	12	12	13	14	15	13	14	14	14	15	17	15	17	15	15	14	16	16	17	18	17	18	18	0	1	2	2	10	1	4	4	7	4	7	10	10	17	9	12	4	7	16	18	7	15	11	11	21	17	17	0	25	26	17	25	28	32	24	29	25	33	38	35	20	33	20	41	34	39	31	18	41	44	31	47	51	50	20	51	31	31	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	1	4	2	1	2	3	2	3	3	1	2	2	1	2	1	5	2	1	1	1	1	2	2	1	4	2	2	2	1	2	1	2	8	2	1	1	1	2	2	7	2	3	3
63500	-336.068548948195598	-334.644627432812740	-1.423921515382856	0.000110426029036	0.000040359430126	0.365488376954841	0.571836823545227	-1	1	1	2	5	3	3	4	4	4	5	3	5	8	6	6	6	6	7	8	7	5	7	7	9	9	10	9	11	10	12	11	12	11	12	13	12	12	13	14	12	14	14	12	15	16	15	17	13	15	16	16	16	17	18	17	18	18	0	1	1	2	6	2	4	4	7	6	12	4	10	18	4	11	5	11	16	17	17	8	15	12	24	22	16	0	25	26	32	24	28	20	20	15	29	28	38	49	24	33	49	21	34	39	44	35	44	40	47	44	31	50	53	53	50	48	1	2	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	2	1	1	1	2	2	2	4	1	2	1	1	3	2	3	3	5	1	2	1	1	2	2	1	3	4	1	3	5	1	1	1	1	3	2	2	1	2	1
64000	-277.306387617513167	-275.929858935647758	-1.376528681865397	0.000079412317241	0.000036258611983	0.456586751810509	0.673199628040016	0	1	2	2	4	3	3	4	4	4	4	5	5	6	6	6	7	5	7	7	6	8	8	9	9	9	10	9	11	10	12	11	12	12	11	13	12	13	14	14	13	14	14	13	15	17	15	17	14	15	16	13	15	17	18	17	17	18	0	1	2	2	6	2	4	7	7	4	7	4	10	11	4	11	21	7	16	12	6	19	19	21	15	21	18	0	25	25	24	27	28	24	24	32	29	33	38	44	31	38	52	35	34	39	52	53	44	44	43	15	43	40	54	51	40	56	1	1	1	1	1	2	1	1	1	2	1	2	1	1	4	2	1	2	1	2	1	1	1	2	2	2	2	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	2	1	1	2	1
64500	-346.864937671946564	-345.483697892057478	-1.381239779889080	0.000113975922638	0.000050448447838	0.442623728509239	0.530339823742009	0	1	2	2	5	3	3	4	4	4	5	5	5	7	5	6	7	6	7	8	7	7	8	9	9	8	10	8	11	10	12	11	11	12	12	13	10	13	13	15	13	14	11	13	12	17	14	17	14	15	16	16	15	15	18	17	18	18	0	1	2	2	2	2	4	7	4	7	4	6	10	10	4	10	18	15	12	21	18	18	16	10	21	11	11	0	37	21	30	37	28	24	43	32	25	33	33	11	43	38	16	43	14	38	31	41	44	44	47	31	31	44	50	43	54	56	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	2	1	1	1	2	2	2	3	4	1	1	3	2	1	2	2	1	2	1	1	1	8	2	1	4	2	2	3	2	3	1	2	2	3	3	2	1	5	2	1
65000	-344.703254381611771	-343.160534919811084	-1.542719461800706	0.000125718241300	0.000033704165680	0.268092882393727	0.444818530662369	0	1	2	2	4	2	3	4	3	4	5	5	4	8	6	5	7	6	7	7	6	6	8	8	9	9	9	9	11	10	11	10	12	12	9	10	12	10	14	15	13	14	14	14	14	17	15	17	14	15	16	16	16	17	18	17	17	17	0	1	2	2	2	2	4	7	4	4	7	7	7	11	4	9	21	6	10	21	4	10	15	16	16	10	10	0	32	17	22	26	38	15	21	24	36	28	38	41	20	33	35	17	30	39	44	53	26	43	35	47	47	50	50	53	50	44	1	1	1	1	2	1	1	1	1	2	2	1	1	3	3	1	1	3	3	1	3	2	2	2	3	4	3	1	1	3	4	1	2	4	2	2	1	1	1	1	3	2	5	3	3	2	1	1	4	1	6	1	1	2	1	1	2	3
65500	-303.791897015780592	-302.183311226809735	-1.608585788970873	0.000146532778341	0.000034634335902	0.236358965509708	0.690766680275883	0	1	2	2	5	3	3	4	4	4	4	5	5	7	6	6	6	6	7	8	7	8	7	9	9	9	10	9	11	10	12	8	12	12	10	12	12	10	14	15	13	13	14	14	15	17	14	17	15	15	16	16	15	16	18	16	17	18	0	1	2	2	6	1	4	7	4	7	1	10	11	18	9	9	5	12	16	21	17	11	16	18	32	18	21	0	26	32	35	12	38	27	26	25	25	28	42	41	26	33	41	36	37	33	41	53	44	41	43	47	43	49	57	44	50	56	1	1	1	1	2	1	1	1	2	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	2	2	2	2	2	1	1	2	2	1	1	1	2	1	1	2	2	2	1	2	1	1	2	2	1	1	1	2	2	1
66000	-329.600776373141855	-328.030957203056573	-1.569819170085277	0.000139066381560	0.000035315249214	0.253945265688155	0.651271978465775	0	1	2	2	5	3	3	4	4	4	4	5	5	8	6	6	6	4	6	7	7	8	8	8	9	7	10	9	11	10	12	11	12	11	12	10	12	13	14	13	13	13	14	14	15	16	14	17	15	15	15	16	16	17	18	17	16	18	0	1	2	2	6	1	4	7	7	6	7	18	10	4	11	18	12	7	10	19	19	15	16	21	20	15	24	0	20	24	19	36	28	24	20	25	18	33	38	34	37	33	40	11	44	39	14	51	35	40	44	35	43	57	50	43	50	53	1	1	1	1	2	3	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	5	1	3	2	2	1	7	1	1	2	1	1	1	5	1	2	5	1	2	2	1	3	2	1	2	1	1	2
66500	-277.846567587835125	-276.400863452545252	-1.445704135289886	0.000099989157368	0.000034040861088	0.340445524138360	0.663061596300034	0	1	2	2	5	3	3	4	4	4	4	5	5	8	6	6	7	6	7	8	7	8	8	9	9	9	10	9	11	10	12	11	11	11	11	13	12	13	14	13	13	13	14	14	14	17	15	17	14	15	16	16	16	17	18	17	18	18	0	1	2	2	6	2	4	7	7	4	7	11	10	15	12	12	15	6	16	10	10	18	10	21	17	20	21	0	25	18	17	25	28	24	24	25	32	33	33	31	32	33	31	40	34	33	31	51	40	31	43	47	43	50	54	43	54	56	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	3	4	2	1	2	2	2	1	2	2	1	2	2	2	1	1	3	2	1	1	2	2	1	1	2	1	3	1	1
67000	-291.101681030643874	-289.624852734138130	-1.476828296505768	0.000117808603447	0.000036762981618	0.312056849349690	0.613268462404904	0	1	2	2	5	3	3	4	3	4	4	4	5	7	6	6	6	4	7	7	7	8	8	9	9	9	10	9	11	8	12	11	12	12	11	13	10	13	14	14	13	14	14	14	15	17	15	17	15	15	16	16	15	17	18	14	18	18	0	1	2	2	2	2	4	7	4	4	4	7	10	17	18	11	6	7	11	11	4	17	19	30	30	17	24	0	25	15	27	25	28	27	22	29	25	33	38	31	20	33	41	41	27	39	35	53	35	44	43	43	43	50	50	41	50	56	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	3	1	3	2	3	2	1	1	1	2	1	1	2	2	1	1	2	1	2	2	1	1	1	2	3	1	1	1	3	3	2	1	2	1	2	2	1	2	2	1	2	2
67500	-242.541761507807394	-241.021892233693023	-1.519869274114363	0.000085356329812	0.000024031334168	0.281541324710567	0.793953055805789	0	1	2	2	5	3	3	3	4	4	5	5	5	5	6	6	6	4	7	8	7	8	8	9	9	9	10	9	11	8	12	11	12	12	11	13	12	13	13	14	13	14	14	13	15	17	15	17	15	15	16	16	16	17	18	15	18	17	0	1	2	2	6	2	4	4	7	7	7	7	10	7	11	12	18	7	16	21	17	11	19	30	30	30	24	0	25	21	20	25	28	24	20	29	29	33	33	34	31	38	44	35	27	39	40	53	40	40	43	47	56	50	54	43	54	56	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1	2	1	1	1	2	4	2	1	1	1	1	2	1	1	2	1	1	1	2
68000	-277.820090608145676	-276.107382555902404	-1.712708052243257	0.000115881662892	0.000023137287011	0.199663056547376	0.607754989458338	-1	0	1	2	5	3	3	4	4	4	4	5	5	8	6	5	7	6	7	8	7	7	8	8	9	9	10	9	11	10	11	11	12	12	12	13	12	13	14	13	13	13	14	14	13	17	15	17	15	15	15	16	15	17	18	17	18	18	0	1	2	2	3	2	4	4	7	6	7	11	6	5	12	7	15	12	18	17	15	18	16	17	24	14	24	0	25	21	21	25	28	30	17	5	25	33	33	31	35	28	40	31	27	38	43	53	44	44	44	47	43	50	54	53	50	56	1	1	1	2	4	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	2	2	4	2	1	2	2	1	4	1	2	2	3	1	2	1	1	1	1	1	2	1	2	2	1
68500	-280.064404258525599	-278.498863786048275	-1.565540472477313	0.000083270827072	0.000021322806389	0.256065745217936	0.641972946380210	0	1	2	2	3	2	3	4	4	3	4	5	5	8	5	6	7	6	6	8	6	8	6	8	9	9	7	9	11	9	11	11	12	12	12	13	12	10	14	14	13	14	13	14	14	17	14	16	15	15	16	16	15	17	18	16	17	18	0	1	2	2	1	1	4	4	7	4	7	7	10	12	8	11	21	11	12	17	12	16	12	27	24	24	12	0	25	27	17	25	38	31	21	37	30	28	33	35	31	33	35	35	35	39	35	43	44	35	43	47	43	35	54	53	50	53	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	1	4	1	1	1	1	2	1	1	1	2	1	2	1	3	1	3	2	2	2	2	1	1	2	2
69000	-283.625702060457115	-282.050263316497933	-1.575438743959188	0.000103548720150	0.000026013419882	0.251219134761948	0.642149421675063	0	1	2	2	5	3	3	4	4	4	4	4	5	8	6	6	6	5	7	8	7	8	8	9	9	9	7	9	11	10	12	11	12	11	12	13	12	11	14	14	13	14	13	14	13	16	14	16	15	15	15	16	16	17	18	17	18	18	0	1	2	2	12	2	4	4	4	7	6	7	10	16	6	11	18	8	16	17	17	12	19	27	27	27	17	0	25	27	21	24	38	25	20	37	32	28	33	41	35	33	16	35	31	33	31	43	40	35	47	47	51	50	54	53	50	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	2	2	3	2	1	2	2	1	1	1	1	1	1	2	4	2	1	4	2	3	1	2	1	2	1	2	1	1	3	2
69500	-290.304690011297566	-288.740224218494291	-1.564465792803262	0.000108878923029	0.000027938834338	0.256604616950686	0.684351896301615	-1	1	2	2	5	3	3	3	4	4	4	4	5	8	5	6	6	6	7	8	7	8	8	9	9	9	7	9	11	10	11	11	12	11	11	12	10	11	14	14	13	13	14	14	12	17	15	17	13	15	13	16	15	17	18	17	17	18	0	1	2	2	6	2	4	4	4	7	4	7	10	18	9	11	5	4	12	17	17	5	16	27	27	27	5	0	25	27	27	37	38	26	4	37	24	28	42	41	24	38	51	49	30	33	51	53	31	44	35	47	43	50	54	47	50	48	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	1	2	1	2	1	2	2	2	1	1	1	1	2	2	3	1	1	2	4	2	1	1	1	1	3	2	1	1	1	3	1	2	1	1	2	1	1	2	1	1	2	1
70000	-305.476796463747291	-303.934803219013986	-1.541993244733287	0.000130576845985	0.000035059503452	0.268497092169107	0.569566191686968	0	1	2	2	5	3	3	4	4	4	4	5	5	7	6	6	6	5	7	8	7	8	8	8	9	9	9	9	11	10	12	8	12	12	12	13	11	11	14	14	13	14	14	14	15	15	15	17	15	15	16	16	15	17	18	17	18	18	0	1	2	2	6	4	4	4	3	7	4	4	10	18	6	12	5	7	16	14	18	19	21	21	18	12	24	0	26	27	7	11	38	26	32	29	25	28	33	41	34	33	35	21	44	33	31	43	43	40	53	44	43	44	50	53	50	48	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	2	1	1	1	2	4	1	1	1	1	7	2	1	3	2	2	1	2	2	1	1	2	2	5	1	2	2	3	1	1	1	1	1	3	3	2	2	1
70500	-302.101246220869314	-300.483458008745345	-1.617788212123982	0.000133133931195	0.000030961970783	0.232562581945506	0.559469724419134	0	1	2	2	5	3	3	4	4	4	5	4	5	8	6	6	7	6	7	8	7	8	7	8	9	9	9	9	11	10	12	11	12	12	12	10	11	11	14	15	13	13	14	14	15	17	14	17	14	15	16	16	15	17	18	16	16	18	0	1	2	2	8	1	4	6	7	7	2	7	10	12	8	10	15	12	11	21	15	18	11	11	24	24	21	0	25	21	16	24	38	24	27	11	30	28	33	35	17	38	31	31	41	39	31	53	35	31	43	40	43	40	54	40	31	56	1	1	1	1	1	3	1	1	1	1	4	1	1	3	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	2	4	3	1	3	1	4	1	2	2	3	3	2	1	2	2	2	2	2	2	3	1	1	1	2	1	1	4	2
71000	-308.040301458005672	-306.437378104018535	-1.602923353987163	0.000117247289432	0.000027994133205	0.238761453169071	0.623852432027429	0	1	2	2	4	3	3	4	4	4	3	5	4	7	6	6	7	6	6	8	7	7	8	8	9	9	10	9	10	8	12	11	12	12	12	13	11	10	14	15	13	14	14	14	13	14	13	17	15	15	15	16	16	17	18	17	17	18	0	1	2	2	2	4	4	4	6	7	4	7	7	12	12	11	15	12	12	17	6	16	18	8	21	21	25	0	25	6	32	30	38	27	27	37	29	28	33	41	17	33	21	35	26	33	24	53	47	44	43	47	51	50	50	53	50	56	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	4	1	2	3	2	1	1	1	1	4	1	2	2	2	1	2	1	1	2	2	3	2	2	2	2	2	3	1	2	1	1	2	1	2	2	1	2	1
71500	-308.828918013277416	-307.293142086803925	-1.535775926473498	0.000137230812509	0.000037329091783	0.272016838639557	0.699835440315699	0	1	2	2	4	3	3	4	4	4	4	4	5	8	6	5	7	4	5	8	6	7	8	9	9	8	10	9	11	10	12	10	12	12	11	12	12	10	11	15	13	14	14	14	13	14	15	16	15	15	16	16	16	17	18	17	18	18	0	1	2	2	6	2	4	6	6	7	7	4	10	15	12	7	21	4	7	17	11	16	19	20	11	17	24	0	32	24	35	16	38	30	26	26	32	28	38	44	31	38	31	35	30	38	43	43	35	44	43	47	44	50	54	51	45	56	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	2	2	1	3	1	1	1	1	1	1	3	2	2	1	3	1	1	1	1	1	2	1	2	3	4	1	2	1	1	2	1	2	2	1	1	3	1
