step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
14500	-486.745261192149940	-495.796104572601280	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998893857018867	0	0	9	6	-5	-9	21	4	11	9	3	2	10	14	7	9	18	4	19	16	12	0	11	9	17	5	-2	1	2	5	10	5	11	4	15	17	9	19	9	9	24	15	21	12	18	11	16	11	5	17	18	13	16	15	17	9	20	15	25	24	15	25	17	19	18	12	27	24	18	23	21	11	19	19	15	22	16	22	15	26	22	20	23	24	23	28	30	29	24	29	30	36	29	35	38	5	5	11	1	6	0	47	22	18	12	27	27	29	39	49	30	10	22	66	56	49	27	15	12	46	28	5	6	2	27	12	22	4	5	2	34	32	32	34	27	55	9	54	16	66	27	21	49	2	48	16	3	21	72	42	18	20	3	75	43	13	38	72	23	9	32	35	81	37	47	35	1	48	58	31	74	40	73	33	69	54	14	69	58	50	79	7	51	53	84	76	73	25	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-483.520196269468556	-492.571039649919896	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983081504610336	-1	1	9	9	2	-6	21	5	10	1	3	11	8	11	6	9	14	13	24	14	11	6	6	2	21	6	8	7	11	10	10	11	9	23	17	14	4	20	17	15	26	12	16	6	21	13	18	6	12	14	20	19	13	16	19	14	16	17	18	19	13	30	19	20	19	17	23	18	26	25	20	20	20	16	14	17	23	25	11	24	20	26	24	26	28	24	38	30	25	25	36	30	33	28	32	6	6	15	22	6	0	43	5	48	1	6	5	10	24	2	44	14	23	56	2	15	2	10	6	61	5	1	5	8	8	10	23	37	14	36	79	2	50	75	27	7	48	42	2	66	3	31	24	8	27	48	75	15	22	13	33	61	23	22	30	1	89	17	36	56	29	33	16	71	71	29	54	3	31	32	32	29	75	13	20	49	64	63	55	38	51	95	77	52	81	49	71	80	80	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-500.689232848133827	-509.740076228585167	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995674542976412	5	-1	3	-4	0	-6	15	9	-1	5	9	7	8	14	3	11	13	7	20	10	11	4	8	14	20	15	8	-1	10	5	14	11	9	9	18	16	9	20	13	7	25	17	23	12	6	4	14	9	11	12	22	17	14	13	12	9	24	16	14	24	14	11	16	10	23	14	28	15	26	4	20	15	17	16	17	16	22	25	21	24	20	26	21	20	26	30	38	25	21	29	37	33	30	42	29	4	6	9	6	6	0	39	15	4	2	30	2	3	16	5	1	5	70	56	40	37	4	46	12	8	50	10	6	30	2	27	70	15	15	18	49	10	53	8	4	34	37	75	45	5	2	23	5	30	1	62	16	11	8	15	70	35	27	13	76	8	13	16	3	76	8	26	56	53	4	7	18	34	45	54	66	55	79	20	62	31	89	34	68	44	53	90	38	62	78	42	85	88	95	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-478.079563784480683	-487.130407164932024	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981751959883122	3	3	7	6	-1	-4	13	8	12	11	4	11	12	1	4	2	13	12	26	18	6	5	9	12	20	12	7	2	10	7	16	8	9	15	14	13	13	11	14	13	20	17	13	12	16	13	15	15	10	16	17	17	10	15	13	14	20	13	23	26	18	25	10	19	20	14	19	20	30	26	21	13	22	21	16	24	20	28	17	28	16	17	18	19	25	25	38	31	26	27	32	40	30	46	38	5	6	6	14	6	0	29	16	30	3	6	27	16	6	6	5	53	32	17	27	14	28	22	32	75	21	16	6	3	16	72	1	15	17	32	3	30	1	15	30	43	10	21	30	38	29	9	10	28	33	7	7	14	53	3	6	34	28	57	41	26	26	2	13	10	4	58	50	70	75	52	3	84	83	30	24	24	75	23	82	18	18	10	31	41	20	60	13	79	83	81	91	50	95	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-502.912246330514790	-511.963089710966130	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997623865803684	7	-3	8	3	0	-6	17	7	14	9	3	9	10	8	5	8	18	12	23	13	-1	1	9	10	15	12	7	9	2	11	12	13	-1	19	16	17	3	15	4	5	19	19	20	8	14	8	18	17	14	15	19	13	14	20	15	11	21	10	27	17	14	27	19	19	18	16	28	8	21	29	14	16	16	23	14	16	25	28	21	18	17	24	22	22	9	20	35	24	27	15	38	37	32	42	37	2	6	5	5	6	0	1	11	16	40	6	22	4	40	29	22	26	46	75	16	2	33	33	29	68	11	29	40	33	33	14	4	2	16	31	53	33	56	5	22	48	25	13	22	44	11	90	58	46	10	26	1	11	60	15	46	80	40	73	16	14	63	52	22	13	31	76	21	56	90	1	24	24	48	23	39	41	69	36	3	14	13	76	52	21	12	63	64	20	12	59	59	45	93	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-488.842759936524715	-497.893603316976055	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992152017459734	2	6	6	-2	-1	-6	18	0	13	7	1	13	12	8	9	0	17	9	18	11	9	5	9	5	20	16	10	6	13	13	15	7	5	18	17	16	13	15	5	10	23	19	12	6	16	10	13	14	7	16	14	15	15	18	15	12	20	16	19	23	17	18	18	17	20	18	23	25	21	23	20	14	24	18	18	9	21	20	20	21	21	31	24	23	24	27	37	27	24	22	34	25	27	34	33	4	1	11	6	4	0	52	6	22	5	6	22	21	1	33	6	72	5	23	28	33	16	8	8	64	20	8	1	76	39	28	1	16	39	53	27	28	56	8	44	31	38	39	8	12	44	24	10	1	51	21	11	10	40	21	2	28	48	47	42	27	44	45	40	26	9	64	31	14	9	19	28	66	13	2	28	45	35	27	43	21	57	81	62	50	30	85	19	75	13	86	48	80	86	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-490.187828251237477	-499.238671631688817	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987204770941935	6	3	6	8	1	-7	17	6	13	10	3	7	9	17	3	9	16	12	23	4	7	6	8	16	17	11	7	-1	-1	9	9	11	12	16	14	11	8	15	9	11	23	12	14	13	17	11	14	10	11	18	17	11	10	13	2	18	16	11	24	27	14	24	17	17	24	18	21	24	19	25	23	21	20	16	18	24	21	23	18	25	20	27	24	20	30	22	28	33	18	25	27	27	29	41	36	15	28	28	2	28	0	21	55	5	3	28	28	15	9	6	15	49	2	51	5	29	28	28	53	13	4	55	6	6	11	2	20	27	3	15	11	29	31	29	5	33	53	12	2	1	4	4	4	8	49	10	22	27	16	6	26	53	20	17	56	53	14	58	42	27	47	47	40	35	74	72	45	36	39	35	73	57	39	31	89	7	66	53	64	7	13	64	93	21	77	81	81	75	95	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-494.337018151444113	-503.387861531895453	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996937899790284	2	4	12	-2	2	-12	17	-1	13	7	10	2	-8	14	-7	10	15	9	15	9	12	5	8	11	14	18	11	8	2	5	10	5	9	17	18	14	10	17	5	13	24	18	17	13	15	15	13	7	8	18	21	14	4	20	11	1	21	19	22	20	15	25	7	19	21	15	23	25	23	26	19	22	22	18	18	19	22	23	16	26	17	27	14	22	20	28	39	32	23	24	31	32	34	46	36	13	8	22	15	15	0	47	13	27	1	48	15	6	32	6	12	5	5	23	8	1	8	29	53	37	16	10	22	15	4	12	1	30	48	24	11	56	21	8	12	26	56	36	32	24	48	56	53	8	40	79	37	8	19	56	13	45	83	3	25	30	24	5	48	11	39	74	25	35	43	11	45	35	36	46	40	61	76	18	52	24	89	28	55	9	35	92	59	28	18	72	26	59	87	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-492.448933353334041	-501.499776733785382	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996308768410628	2	2	7	7	-3	-10	13	6	6	11	0	7	11	13	5	5	11	6	20	13	3	9	15	15	19	13	4	5	6	2	12	8	10	20	13	19	9	16	11	16	16	18	22	14	13	12	16	-4	11	17	10	15	13	19	10	14	21	19	26	28	11	23	18	18	14	11	23	16	16	25	20	20	20	18	19	14	24	19	18	23	23	26	11	26	22	21	24	31	25	25	13	31	28	43	37	48	5	5	30	6	0	21	11	5	8	48	30	16	4	11	1	15	30	7	32	5	1	51	55	30	22	1	48	48	6	32	1	30	13	33	20	27	46	15	9	55	66	58	9	37	32	4	6	15	13	2	51	2	53	29	21	44	7	33	67	1	38	55	16	55	9	14	7	83	69	49	55	76	39	40	30	10	40	76	51	34	40	1	71	37	3	25	60	25	75	28	72	71	92	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-499.098174015778795	-508.149017396230136	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995332659304036	4	4	10	3	3	-4	21	1	11	11	7	12	9	7	10	7	14	12	21	11	7	5	11	14	21	12	6	8	6	11	13	12	-2	12	8	18	16	14	10	6	15	15	6	7	19	9	18	14	13	19	18	12	12	21	6	16	20	11	24	29	13	25	11	15	14	14	21	28	26	17	20	19	24	17	15	22	23	20	20	22	23	22	17	22	23	28	34	30	17	20	30	38	31	48	38	8	8	33	8	6	0	26	33	29	29	5	46	4	4	11	5	26	16	27	28	1	33	22	5	61	44	6	5	8	44	8	2	6	11	43	14	46	13	40	8	26	9	6	2	18	5	52	34	40	31	41	33	15	20	33	29	9	11	48	67	28	84	8	40	14	13	74	45	7	18	63	31	31	61	49	53	32	56	12	36	67	50	18	75	29	45	69	67	11	49	36	75	30	87	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-484.826324572015722	-493.877167952467062	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998591141952536	-2	3	2	1	2	-5	9	4	11	11	7	9	7	-1	7	10	14	11	18	12	7	8	11	9	21	16	9	7	12	9	17	6	3	18	16	15	15	18	10	7	26	13	22	8	20	5	16	10	12	17	18	16	12	17	10	13	22	16	23	29	9	27	18	20	20	17	27	27	30	28	15	6	25	17	18	23	18	21	19	26	10	31	10	19	28	22	40	29	26	18	32	37	23	36	40	6	1	14	6	14	0	2	4	2	44	1	3	5	6	5	4	30	32	83	32	46	14	4	8	38	18	3	14	11	1	55	14	1	53	24	39	30	29	22	4	51	46	50	4	74	6	9	40	61	10	32	27	22	55	13	32	53	3	35	80	28	9	30	61	83	42	25	31	66	57	44	14	43	56	39	90	10	52	81	77	32	68	8	83	56	53	94	45	12	12	43	80	64	91	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-485.058374013814728	-494.109217394266068	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987451465394983	0	0	9	6	-1	-5	13	4	4	11	1	8	8	11	6	13	12	13	22	15	8	9	8	15	19	11	9	9	7	13	16	9	9	20	16	20	11	20	5	6	11	18	20	13	19	8	15	16	6	18	16	13	6	12	15	10	20	16	20	20	6	22	17	13	19	13	21	23	25	22	24	20	14	18	14	21	19	27	6	15	9	24	16	13	23	22	34	30	27	25	34	34	35	31	43	6	6	15	1	6	0	49	6	5	29	6	79	39	28	1	26	79	27	55	12	39	5	9	12	47	49	53	5	9	23	46	11	15	24	21	31	5	39	5	2	49	41	28	61	52	11	49	21	2	81	22	49	1	21	29	1	18	27	14	18	6	41	17	27	20	21	52	57	77	37	83	66	13	10	11	37	7	43	11	84	9	83	40	39	74	75	85	70	45	80	85	69	88	57	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-498.097925170118970	-507.148768550570310	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979718553532004	7	2	11	3	7	-7	21	0	7	6	-5	4	2	10	7	5	15	9	21	11	10	8	11	13	19	17	4	9	8	8	6	6	7	21	14	19	9	19	13	12	20	13	16	10	14	10	14	14	10	14	16	13	11	20	11	14	24	15	20	27	1	24	17	13	23	15	18	22	27	25	26	19	17	23	10	16	23	26	21	11	19	22	24	21	24	25	33	35	20	15	36	29	22	39	38	4	11	1	11	4	0	18	11	2	6	6	6	6	13	16	11	32	10	3	4	9	31	31	27	55	30	2	2	2	27	8	27	2	63	21	40	10	23	22	9	5	31	3	27	31	16	13	3	2	37	23	1	12	23	29	40	3	22	50	74	6	20	35	10	17	30	75	67	82	64	54	22	18	52	33	3	63	89	14	4	66	76	41	66	41	47	34	78	35	75	60	56	24	76	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-497.636105856364338	-506.686949236815678	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986484536025856	5	3	3	3	4	-7	17	8	13	0	10	11	0	5	-4	13	11	10	22	17	7	4	13	10	15	13	8	10	8	3	13	12	12	22	18	10	11	18	12	12	21	18	23	-4	12	-1	16	7	10	19	16	16	9	16	18	16	21	14	27	23	14	24	19	13	14	19	28	24	26	18	21	19	15	14	7	22	25	23	22	24	20	27	20	20	25	26	30	28	23	16	33	22	32	47	37	46	6	13	15	46	0	10	4	1	15	4	22	15	13	6	3	21	1	9	16	46	15	8	4	21	29	1	30	1	15	29	29	75	38	18	2	2	32	28	36	42	24	31	6	2	6	3	14	10	74	23	29	75	12	33	40	21	3	83	81	1	56	37	18	21	11	43	83	40	9	50	25	3	14	6	47	50	74	33	25	49	50	70	74	84	52	92	76	72	32	77	26	92	87	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-492.467499223314178	-501.518342603765518	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995460843635432	1	2	9	8	6	-4	13	2	7	8	2	12	9	11	10	8	14	5	10	14	12	9	14	12	22	15	9	7	10	8	5	10	-2	23	9	19	14	17	8	15	20	9	22	5	20	7	14	16	12	19	20	15	8	21	13	11	23	15	21	25	15	29	19	10	20	13	16	25	26	23	20	14	18	16	15	16	28	25	19	24	21	28	15	24	25	21	39	30	23	29	28	31	31	28	29	33	33	1	31	1	0	46	33	8	8	6	30	11	18	1	8	5	33	4	29	46	5	30	8	48	66	9	11	31	33	2	1	6	20	1	27	29	10	11	9	27	11	76	1	27	44	22	23	27	37	56	19	44	39	13	46	61	18	32	37	46	70	56	44	38	19	17	50	50	14	26	28	30	39	27	5	57	76	17	53	3	83	32	81	58	58	34	78	40	78	72	70	34	23	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-495.552429953127103	-504.603273333578443	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982660478933662	3	4	9	4	0	-6	19	5	5	4	6	12	10	13	3	10	13	10	21	12	2	9	-1	5	19	13	6	10	7	6	16	9	7	13	19	18	13	15	10	9	21	14	9	16	7	7	20	11	10	10	16	16	13	8	12	17	10	13	23	24	12	25	22	21	14	19	28	22	23	21	17	16	23	22	10	14	27	24	22	27	15	21	22	26	26	24	36	29	25	16	30	34	30	43	36	5	6	10	23	6	0	40	21	23	5	15	24	2	75	23	23	46	9	34	4	5	9	6	5	61	40	1	10	15	1	10	5	2	2	28	37	32	20	24	1	81	24	4	55	23	5	36	46	11	8	22	75	46	21	22	20	11	5	44	24	24	71	51	38	3	29	82	58	71	51	33	48	76	32	1	4	71	38	70	60	75	44	36	47	56	47	85	17	64	3	60	26	25	73	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-492.300112092646543	-501.350955473097883	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998160042080801	1	5	7	8	5	-6	15	4	1	7	7	11	10	13	4	2	8	8	18	11	8	7	11	14	20	16	9	3	5	4	7	0	11	13	16	13	10	10	15	14	27	14	22	13	12	0	13	10	11	15	21	15	7	18	16	16	22	13	16	25	14	29	17	13	18	7	23	27	25	18	20	14	21	23	13	8	20	20	14	23	12	27	22	14	25	27	39	33	21	21	37	36	24	47	36	6	1	6	1	46	0	37	1	6	15	9	17	30	76	46	32	16	16	13	2	46	8	11	48	64	10	30	46	6	32	8	6	5	22	64	66	1	53	10	27	81	9	76	27	3	6	21	32	22	76	54	37	8	42	27	48	7	11	53	72	13	78	22	11	12	8	50	73	56	9	35	48	76	18	31	6	50	42	4	58	30	52	84	38	36	25	89	78	58	75	25	82	49	92	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-498.787776236727495	-507.838619617178836	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995451783772995	7	-3	9	4	-2	-9	16	3	12	9	7	12	6	9	8	14	12	11	20	17	5	0	3	12	22	16	6	7	11	11	9	6	7	17	19	16	3	18	14	12	23	6	19	6	16	12	18	12	8	19	19	12	11	17	16	14	18	16	23	2	12	19	12	17	20	9	22	24	22	17	20	15	23	11	17	22	22	27	7	14	21	29	16	25	29	29	37	28	26	27	25	36	34	43	34	22	6	22	5	6	0	79	5	79	4	23	13	2	79	27	32	33	49	17	79	22	5	2	28	52	44	60	2	42	5	4	22	22	63	40	39	2	53	53	11	55	60	16	22	15	18	12	33	22	72	58	33	28	10	79	46	24	21	40	6	23	21	44	49	75	32	79	35	43	44	12	21	46	44	39	64	21	36	4	1	7	71	9	35	41	64	82	70	57	73	63	86	86	50	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-515.349126947563377	-524.399970328014774	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977440756124627	2	6	1	8	7	-7	17	3	10	4	8	4	12	9	8	5	13	12	19	8	-1	5	10	11	18	17	10	9	8	11	2	12	7	20	4	9	3	17	14	13	20	7	16	-1	19	8	15	9	13	13	18	17	9	20	13	14	22	17	14	26	10	28	21	17	16	15	14	27	6	24	26	15	16	22	12	15	22	12	21	20	19	32	25	20	17	30	39	22	14	25	34	34	29	47	37	44	44	6	22	1	0	37	3	15	44	16	3	5	6	22	37	10	8	40	35	6	31	16	6	18	3	42	8	1	29	44	42	35	46	31	10	6	37	27	14	78	8	13	6	30	2	20	8	3	3	9	42	16	26	22	29	59	78	61	76	31	81	43	5	28	23	35	79	37	17	45	2	59	69	15	35	23	16	36	39	89	84	45	23	13	34	91	58	27	79	60	60	63	95	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
