step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
53500	-164.917482781316693	-163.543537135375772	-1.373945645940934	0.000055700156246	0.000025920860650	0.465364235882082	0.655062876348217	-2	2	4	4	4	6	5	5	6	6	8	7	4	6	9	9	7	9	9	10	13	12	12	11	13	13	12	14	15	14	0	1	2	2	2	4	5	13	5	5	10	7	2	2	9	11	8	14	7	17	16	19	8	10	24	11	9	23	24	23	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	4	1	2	2	3	2	1	3	3	1	2	2
54000	-135.505127029084719	-134.072832240090378	-1.432294788994332	0.000060910970640	0.000021635702380	0.355202062170476	0.832645609882954	-1	2	4	4	4	6	5	5	6	6	8	8	6	7	10	10	8	10	10	12	12	12	11	11	15	13	12	14	16	14	0	1	2	2	2	4	5	2	5	5	7	7	8	13	9	11	8	14	12	23	11	24	17	15	22	16	24	23	27	20	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	1	2	2	1	1	2	1
54500	-153.276149807115758	-151.858081300100196	-1.418068507015555	0.000067404559911	0.000025160862747	0.373281314801550	0.627535640918619	0	1	3	3	4	7	5	6	5	7	9	9	7	8	9	10	8	10	9	12	11	11	11	12	14	13	13	13	15	15	0	1	2	2	2	4	5	2	5	5	7	5	3	8	9	11	3	8	9	3	16	15	13	22	24	11	24	23	27	23	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	2	2	2	4	1	1	2	1	2	3	1	1	1	2
55000	-150.216635179962196	-148.846344087392794	-1.370291092569397	0.000050578464507	0.000034224931066	0.676670029419670	0.722015902125080	0	2	4	4	3	5	4	6	5	8	6	9	6	8	10	9	8	10	10	10	12	12	12	10	13	13	12	12	14	15	0	1	2	2	2	4	5	3	5	5	7	10	3	13	9	11	2	14	9	17	11	24	8	10	24	16	10	17	27	28	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	3	1	2	2	2	1	2	1	2	2	2	2	1	1
55500	-163.364861476958936	-161.994308061330003	-1.370553415628923	0.000046887687601	0.000022442554983	0.478644952039660	0.601332070381851	0	2	3	4	4	6	5	6	6	6	8	9	6	7	9	7	9	9	10	11	12	12	12	10	14	13	12	13	16	15	0	1	2	2	2	2	2	3	5	5	16	7	2	3	9	10	2	14	9	13	16	24	20	9	24	16	5	20	27	28	1	1	1	1	1	2	2	2	1	2	1	1	2	2	2	1	3	1	2	2	3	2	1	2	2	2	4	1	2	1
56000	-156.258976990976123	-154.820322605557266	-1.438654385418869	0.000046092047987	0.000016038509970	0.347966963285577	0.632833036065755	0	2	3	4	4	7	5	6	6	6	8	7	7	7	8	9	9	10	11	11	12	10	13	8	14	14	12	14	16	16	0	1	2	2	2	4	5	2	5	5	7	7	2	8	9	11	8	14	22	17	16	24	17	9	24	11	24	23	27	28	1	1	1	1	1	2	1	2	1	1	2	2	3	1	1	1	2	1	1	1	1	2	2	1	2	5	2	1	2	1
56500	-162.000827224550136	-160.573559609089642	-1.427267615460482	0.000069186290481	0.000024994584716	0.361264992561176	0.790569338330104	0	1	3	4	3	6	4	5	6	6	8	9	6	7	9	10	7	10	11	11	11	11	12	12	15	12	12	14	16	15	0	1	2	2	2	4	5	2	5	5	10	17	3	3	9	11	3	13	15	8	16	15	20	9	22	11	22	19	27	20	1	1	1	2	1	2	1	2	1	2	1	1	1	2	2	1	2	2	1	3	1	1	1	3	2	2	1	1	2	2
57000	-139.340542943351522	-137.879473462552653	-1.461069480798883	0.000071420590810	0.000023252346941	0.325569232593665	0.963376618393500	0	3	2	5	4	7	5	4	5	7	7	9	6	8	8	9	8	9	10	10	12	12	12	11	15	13	12	14	15	15	0	3	1	2	3	8	5	2	5	5	7	9	8	2	9	11	13	6	15	6	12	19	20	12	22	21	24	20	27	28	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
57500	-150.934356883370953	-149.521735197813513	-1.412621685557445	0.000081485563544	0.000031050947825	0.381060723817275	0.870164425800873	0	2	3	5	4	6	5	5	5	7	9	8	5	8	9	9	7	9	9	11	13	11	13	12	13	11	13	14	16	15	0	1	2	3	3	4	5	3	5	7	12	10	2	3	9	7	13	14	9	17	11	16	20	20	22	15	22	23	27	23	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1
58000	-168.684999712757588	-167.317135449686077	-1.367864263071514	0.000080839808305	0.000039714961014	0.491279752473341	0.645036685097149	1	2	3	5	4	6	5	5	6	7	9	8	7	7	9	8	6	9	10	10	11	12	12	10	14	13	12	11	15	15	0	1	2	3	2	4	5	3	5	5	10	5	2	8	12	7	4	17	9	2	11	19	17	10	24	16	11	13	20	23	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	2	1	2	2	3	1	2	3	1	2	3	1	2	2	2
58500	-153.808571693903872	-152.443995967505487	-1.364575726398374	0.000041534762767	0.000026369079657	0.634867708398661	0.559851322784937	-1	1	3	3	4	6	5	4	5	7	7	9	7	7	10	9	8	8	10	12	12	10	12	11	14	13	12	14	15	15	0	1	2	2	3	4	5	3	5	5	7	11	3	3	9	11	13	3	9	13	11	10	13	22	10	21	22	20	27	20	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	2	2	2	2	2	2	1	4	1	1	1	2	2
59000	-151.744107779838430	-150.329589600890159	-1.414518178948283	0.000069489776670	0.000026287234625	0.378289237419318	0.725524057244217	-1	2	4	3	4	6	5	5	5	7	8	8	6	7	9	9	8	7	11	11	10	12	13	11	15	14	13	15	15	14	0	1	2	2	2	4	5	2	5	5	7	7	3	8	9	7	13	13	9	14	11	24	17	15	24	10	22	20	27	20	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	3	1	2	4	1	2	1	2
59500	-165.872308476443749	-164.455275543356748	-1.417032933086989	0.000090050090372	0.000033743457478	0.374718751958014	0.735926327027251	0	2	3	4	4	6	5	5	6	6	6	8	5	7	9	10	7	9	7	12	12	10	13	12	14	13	11	13	15	14	0	1	2	3	3	13	5	2	7	5	7	9	2	3	19	11	3	14	8	15	16	15	15	22	24	15	9	20	27	20	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	1	2	3	2	1	2	1
60000	-141.778736391096345	-140.386118276412333	-1.392618114684022	0.000052546153977	0.000041032345159	0.780881987602989	0.816459393803708	-1	2	3	4	4	6	5	5	5	8	8	8	7	8	8	9	8	10	10	11	12	12	11	11	13	12	12	13	14	15	0	1	2	2	2	4	5	3	5	5	7	7	3	3	9	11	8	14	15	13	16	24	14	10	22	12	19	23	27	28	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1
60500	-130.512858789602376	-129.147314019124792	-1.365544770477573	0.000058643747672	0.000029595594685	0.504667519727205	0.709577189331568	0	2	3	4	4	6	5	4	5	7	7	8	6	7	9	10	8	9	11	10	12	12	12	11	13	13	13	14	15	15	0	1	2	2	2	4	5	2	5	9	7	7	8	3	9	11	8	14	10	17	11	19	20	15	24	21	19	19	25	28	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1
61000	-137.465388667561911	-136.060243683343970	-1.405144984217928	0.000053418804359	0.000020979310884	0.392732692832560	0.711765603859174	0	3	4	5	4	6	5	5	6	8	9	8	6	7	8	10	9	9	10	11	13	11	12	11	13	11	12	13	14	15	0	1	2	2	2	4	5	3	5	5	7	7	3	8	9	12	2	14	9	13	16	19	20	19	22	16	24	20	25	28	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1
61500	-146.507109082212338	-144.934770989173813	-1.572338093038514	0.000037833472711	0.000048603055887	1.284657537451424	0.820988851820498	0	2	3	4	4	5	5	5	6	6	7	8	6	6	9	9	7	8	10	11	12	12	12	12	15	13	10	15	16	15	0	1	2	2	3	4	5	3	5	5	7	14	3	2	9	11	6	14	15	17	16	27	20	27	24	21	15	23	22	23	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1
62000	-176.328583193221391	-174.784369713791534	-1.544213479429867	0.000097700181047	0.000026111912198	0.267265750361817	0.430833952170366	-1	2	3	4	4	5	5	6	6	7	9	8	6	7	10	9	9	9	10	11	12	11	13	12	14	14	12	14	15	15	0	1	2	2	3	4	5	3	5	5	7	7	3	3	9	9	14	8	9	8	16	7	20	17	10	11	9	23	16	28	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	2	2	3	1	1	5	3	2	1	3	1
62500	-170.829500494872093	-169.463993238505282	-1.365507256366814	0.000056761543083	0.000036497016118	0.642988441389090	0.587692293824978	-1	2	1	3	3	6	5	5	4	7	7	8	6	6	9	10	8	8	10	12	12	11	12	9	14	14	13	14	15	16	0	3	1	2	3	4	5	2	5	7	7	9	3	2	9	11	13	8	5	13	24	12	13	10	24	21	15	23	25	28	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	2	1	1	3	2	2	1	2	2	3	1	3	1	1	1
63000	-179.486400332822058	-178.125320404777028	-1.361079928045018	0.000082409310604	0.000048280534228	0.585862615209589	0.663587374652201	-2	0	3	4	4	6	5	6	5	7	8	7	7	8	9	9	8	9	8	11	12	12	13	11	14	14	12	13	14	16	0	1	2	2	2	4	5	3	5	8	7	7	4	3	10	11	8	5	9	4	11	19	21	5	27	24	20	20	27	24	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	3	2	3	1	4	1	2	1	2	1	2
63500	-153.384281113338830	-152.020978273519631	-1.363302839819211	0.000055811458702	0.000029125362340	0.521852734500747	0.746125076132415	0	2	3	5	3	7	4	5	5	7	8	9	6	7	9	9	7	9	9	8	11	11	11	10	14	13	12	14	15	15	0	1	2	3	2	4	5	2	5	5	7	10	3	3	9	7	8	14	9	8	16	24	5	10	22	21	22	23	27	28	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	2	1	1	1	4	2	1	1	1	3	2	1
64000	-156.344282530089799	-154.854970791984556	-1.489311738105240	0.000061440672561	0.000018577155244	0.302359242977990	0.583390536000191	1	2	3	4	4	6	5	4	6	7	8	8	5	6	9	10	7	10	11	10	12	11	13	11	14	14	13	14	16	16	0	1	2	2	3	4	5	3	5	5	7	10	3	8	9	11	3	14	9	17	11	16	8	9	24	21	15	23	27	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	3	3	2	1	1	1	2	2
64500	-161.756601486164328	-160.338797230281102	-1.417804255883222	0.000054051118834	0.000020196002881	0.373646342885793	0.631480256043837	1	2	3	4	3	6	5	5	5	6	7	8	6	7	9	10	7	9	10	12	11	11	12	9	15	13	13	15	15	14	0	1	2	2	2	4	5	2	5	5	7	9	3	13	10	7	13	14	15	8	11	24	2	10	22	11	24	30	24	23	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	3	2	1	3	2	2	2	2	1	2	2
65000	-149.027728162077949	-147.600818196613460	-1.426909965464488	0.000061112355069	0.000022104885157	0.361708939742797	0.796213568950762	0	2	3	4	4	7	5	5	6	7	7	9	6	8	8	9	7	10	9	11	11	10	13	10	12	12	12	13	15	15	0	1	2	2	2	4	5	2	5	5	7	7	2	17	9	11	8	14	5	14	11	10	20	7	22	24	24	20	27	28	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	2
65500	-159.215569809758023	-157.769965200138813	-1.445604609619215	0.000078458959307	0.000026719070733	0.340548370367914	0.705086934291328	0	2	3	3	3	5	5	5	5	7	9	8	6	8	8	10	6	9	10	10	10	11	12	11	14	14	13	12	16	15	0	1	2	2	2	4	5	4	5	5	10	7	2	17	9	11	3	13	8	13	11	15	17	15	23	23	22	20	27	28	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	3	2	1	2	3	2	1	1	1	1	2	2
66000	-160.480692101295602	-159.117557349390950	-1.363134751904653	0.000075114054231	0.000039317881303	0.523442406418667	0.669697111191079	0	2	4	5	4	6	5	6	6	7	9	8	6	6	8	8	8	9	11	11	11	10	11	12	14	14	12	15	16	15	0	1	2	2	2	3	5	3	5	5	16	7	2	3	9	7	13	13	18	18	11	12	13	15	27	21	15	20	27	23	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	1	1	2	3	2	1	2	1	2	2	2
66500	-152.113816292921456	-150.702203263473166	-1.411613029448299	0.000070718625246	0.000027054389774	0.382563853301355	0.681879995734025	1	3	2	3	4	6	5	4	6	7	9	8	6	6	9	8	8	9	11	11	12	11	12	10	13	13	12	13	15	15	0	3	1	3	3	4	5	1	5	5	16	7	3	3	9	7	3	14	9	17	16	24	17	10	24	16	24	20	27	28	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	3	1	2	1	2	1	3	1	2	2	1	1	1	1
67000	-144.221899750203278	-142.861013533557696	-1.360886216645593	0.000048258432502	0.000027141510689	0.562420063845714	0.880576215478272	0	3	2	4	4	6	5	5	5	8	8	8	7	6	9	10	9	8	10	11	13	10	11	11	13	13	13	13	12	15	0	3	1	2	3	4	5	2	5	5	7	7	2	8	9	11	13	14	15	17	11	15	17	22	24	16	15	20	19	20	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1
67500	-161.479125763710130	-160.062952466443619	-1.416173297266515	0.000043918626758	0.000016510167867	0.375926322965640	0.606932228188492	1	3	2	5	4	7	5	5	6	7	8	7	7	8	8	9	6	10	10	11	12	11	12	10	15	13	12	14	14	15	0	3	1	2	3	4	5	3	5	5	7	7	8	8	9	7	2	14	11	8	15	24	17	15	22	11	24	23	19	20	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	2	2	1	1	4	3	1	2	1	2	2	1	1	2	3
68000	-153.238764722508904	-151.877641750065351	-1.361122972443546	0.000057450472322	0.000033736261348	0.587223394065903	0.671300599628884	1	2	3	4	4	7	5	5	5	6	8	8	7	7	7	10	7	9	8	10	12	12	12	10	15	14	12	14	14	16	0	1	2	2	2	8	5	2	5	8	10	7	3	3	9	7	3	14	15	17	11	24	20	15	22	16	24	23	24	28	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	1	2	1	2	2	2	2	1	1	3	1
68500	-157.461468461473032	-156.055610595247884	-1.405857866225137	0.000052013661166	0.000020366654710	0.391563567204176	0.613033339943381	-1	1	3	4	3	3	5	3	5	7	8	8	5	7	9	10	7	9	9	11	12	11	12	10	15	14	12	13	15	15	0	1	2	6	2	2	5	2	5	13	7	5	8	8	9	19	13	14	5	13	16	24	20	19	22	21	22	20	22	28	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	2	1	3	4	1	1	1	1	2	1	1	1	2	1
69000	-134.862278237592335	-133.476695840193656	-1.385582397398685	0.000075488744545	0.000032569438037	0.431447604986546	0.737578804974974	0	2	3	5	4	4	5	5	5	7	8	9	5	7	8	10	9	10	10	11	13	10	13	12	14	13	12	14	14	16	0	1	2	6	3	2	5	2	5	5	7	15	3	8	9	11	15	14	9	17	11	15	20	22	24	19	22	23	27	28	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1
69500	-172.694470169580200	-171.319700060962958	-1.374770108617246	0.000044860719897	0.000020746157619	0.462457081980467	0.474831937739649	0	1	3	4	3	6	4	6	5	6	9	7	5	7	10	9	5	9	8	10	12	10	13	12	15	13	12	14	16	15	0	1	2	2	2	4	5	2	5	5	5	7	2	8	10	7	2	13	9	8	16	19	8	22	24	11	22	20	27	23	1	1	1	1	1	1	1	2	2	1	3	2	2	1	3	2	2	2	2	2	1	2	4	2	1	2	1	2	1	2
70000	-134.878322394402034	-133.280967015078261	-1.597355379323772	0.000064358693953	0.000015521749721	0.241175648030376	0.810423848846478	0	2	3	5	4	6	5	5	5	7	9	9	6	7	8	7	8	9	10	11	12	11	12	10	13	11	13	14	15	14	0	1	2	3	3	4	5	2	5	5	16	10	3	8	9	7	6	13	15	17	11	24	13	15	22	11	22	20	27	23	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	3	1	1	1	2	1	1	1
70500	-163.834051669761351	-162.416381588272799	-1.417670081488554	0.000059995840338	0.000022428373871	0.373832148099344	0.776247498669856	0	3	4	5	4	7	5	5	6	7	8	9	6	8	8	10	7	9	10	12	11	12	11	10	13	14	13	13	16	15	0	1	2	3	2	13	5	1	5	5	10	7	2	13	9	11	8	14	9	23	16	12	13	9	24	11	22	23	27	28	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	2	2	4	1	2	2	1
71000	-155.901385942500781	-154.128734171561604	-1.772651770939163	0.000060732192776	0.000011128859292	0.183244812728524	0.593220123218545	0	1	3	4	2	6	5	5	6	7	7	8	6	7	9	10	8	8	10	9	12	11	12	11	13	13	12	13	15	15	0	1	2	2	2	4	5	2	5	7	7	11	3	13	10	11	13	6	15	2	16	10	13	10	27	21	22	23	27	28	1	1	1	1	1	2	2	2	2	1	2	1	2	1	1	1	1	1	1	4	1	2	3	2	1	1	1	1	2	1
71500	-156.700467275288503	-155.314401597323496	-1.386065677965006	0.000056636926208	0.000042733043229	0.754508517496640	0.722709671220843	1	2	3	5	4	4	4	5	5	7	7	7	7	6	6	9	7	10	10	10	11	11	12	10	14	13	12	14	16	16	0	1	2	6	2	2	2	2	5	7	7	7	3	3	5	11	3	14	10	8	16	24	20	9	24	21	24	20	27	28	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	2	1	1	1	2	2	1	1	2	2	1
72000	-145.464779553193807	-144.103915366545721	-1.360864186648088	0.000076036019952	0.000043760129600	0.575518413875458	0.810364746047575	0	2	3	4	4	6	5	6	6	5	8	8	6	7	9	9	7	10	10	11	11	12	11	11	14	13	13	14	16	14	0	1	2	2	2	4	5	3	5	5	7	8	5	8	9	11	3	13	10	17	11	24	14	15	24	21	22	20	27	20	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	1	1	2	1	1
72500	-152.343742315095483	-150.982902986826218	-1.360839328269265	0.000072615915003	0.000041572625880	0.572500200240543	0.633090987602181	0	2	3	4	3	6	4	6	5	7	8	8	7	7	9	9	7	9	9	11	13	10	12	9	14	12	13	14	14	16	0	1	2	2	2	4	5	2	5	5	7	7	2	3	9	11	8	14	7	14	16	10	20	10	22	16	24	20	27	28	1	1	1	1	1	1	1	2	1	3	2	1	2	2	2	1	1	1	3	1	2	1	1	1	2	1	2	1	1	1
73000	-158.452158107792371	-156.642946645963093	-1.809211461829287	0.000079201163019	0.000013815265061	0.174432603440502	0.774511713692656	0	2	4	5	3	6	4	4	5	8	8	8	6	8	9	9	8	10	8	12	13	10	13	11	12	14	13	14	16	16	0	1	2	2	2	4	5	2	5	2	7	7	8	3	9	7	6	14	9	14	16	10	20	22	22	16	24	14	27	28	1	1	2	1	1	1	1	1	2	3	2	2	1	2	2	2	1	1	2	2	2	1	1	1	1	2	1	2	1	1
73500	-146.179711103591984	-144.725473514979114	-1.454237588612866	0.000056935374663	0.000018899705855	0.331950144641844	0.730704807504242	0	2	4	5	4	6	5	5	6	6	7	8	6	6	9	9	8	8	10	10	12	10	13	11	15	13	12	15	15	15	0	1	2	3	2	4	5	2	5	5	7	7	3	3	12	11	13	8	9	17	11	10	20	9	24	7	22	20	27	23	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	2	1	2	2	3	1	2	1	1
74000	-155.336967836700438	-153.708477884725426	-1.628489951975026	0.000081461686354	0.000018598238577	0.228306574658774	0.743881812497057	1	2	4	5	4	7	5	4	6	7	7	8	4	7	10	10	6	8	10	10	11	10	12	12	15	12	12	14	14	15	0	1	2	8	2	4	5	2	5	9	7	7	2	1	9	11	8	17	9	8	11	9	20	22	24	16	22	23	27	20	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2
74500	-134.800191572534459	-133.262739333507454	-1.537452239027014	0.000054254139820	0.000014705977033	0.271057233270394	0.823726546158049	0	1	3	5	5	6	4	3	6	7	8	9	6	7	8	10	8	9	9	11	12	10	12	11	12	13	13	14	15	16	0	1	2	3	7	4	3	2	5	5	7	11	3	3	10	11	8	14	15	17	16	15	20	22	22	16	24	23	27	28	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1
75000	-138.890494685084747	-137.496610935580435	-1.393883749504317	0.000073723847775	0.000030460910163	0.413175805154561	0.800506915245798	1	2	3	4	5	6	4	4	6	7	8	6	6	7	9	10	8	9	10	11	12	10	12	12	14	13	13	14	16	16	0	1	2	2	7	4	3	2	5	5	7	7	2	13	9	11	13	14	9	17	16	11	20	16	22	21	22	20	27	28	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1
75500	-178.738346442901104	-177.261618726977815	-1.476727715923292	0.000061036704122	0.000063483764989	1.040091628511275	0.606839641341666	-2	3	2	5	4	7	5	5	5	8	9	8	5	7	8	9	9	10	9	11	10	11	12	11	14	12	13	13	15	14	0	3	1	3	3	4	5	2	5	5	15	5	2	8	9	10	14	13	2	13	16	12	8	19	22	16	24	17	24	20	1	1	1	2	1	2	1	1	1	2	1	3	1	1	2	1	1	2	3	2	1	1	3	1	2	2	2	2	2	1
76000	-144.829302398360255	-143.467841957294326	-1.361460441065933	0.000049036576699	0.000029206146090	0.595599204845232	0.745092136826751	0	2	4	4	4	7	5	6	6	6	7	7	6	7	10	10	8	10	9	9	12	12	12	10	15	12	13	14	14	16	0	1	2	2	2	4	5	3	5	5	7	7	3	3	19	11	13	13	9	14	11	24	3	19	22	16	24	23	27	28	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	2	1	2	1	4	1	1	1	2	1	1	1
76500	-166.298499629314762	-164.936183998690922	-1.362315630623853	0.000068532281091	0.000036478247130	0.532278315403206	0.797748617156762	1	2	4	3	4	6	5	5	5	6	7	9	7	6	8	10	9	8	9	10	13	12	13	10	13	14	11	13	15	14	0	1	2	2	2	4	5	3	5	5	7	7	3	3	9	11	3	14	9	17	17	24	17	19	24	16	9	20	21	23	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	1	2	2	3	2	2	1
77000	-149.643908614197073	-148.280144567434149	-1.363764046762912	0.000078751438468	0.000040775287995	0.517771977101557	0.722861977870113	0	2	3	4	4	6	5	5	6	7	9	9	7	7	9	10	9	10	10	12	13	11	13	12	14	12	13	15	15	16	0	1	2	2	2	4	5	3	5	5	9	7	8	8	5	11	8	14	7	8	16	10	17	10	24	16	24	20	27	20	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	3	3	2	2	2	2	1	1	1	1	1	2
77500	-160.058332325518251	-158.689064350094640	-1.369267975423615	0.000052690845735	0.000035314936833	0.670229075665160	0.772334801886244	0	3	2	4	4	6	5	5	5	6	8	8	7	8	10	9	6	9	9	10	13	11	12	12	14	12	11	14	14	15	0	3	1	2	3	4	5	3	5	5	7	7	3	8	9	11	3	13	9	8	16	19	20	22	22	11	19	23	26	20	1	1	1	1	1	1	1	3	1	1	2	2	2	2	3	1	2	1	2	2	1	1	1	1	2	2	1	1	1	3
78000	-162.972317537625059	-161.604550091806885	-1.367767445818174	0.000052761274525	0.000025947102456	0.491783086934437	0.612198982428815	0	2	1	5	3	6	4	4	4	7	8	7	5	5	9	9	8	6	9	12	12	11	13	12	14	12	13	15	15	16	0	3	1	8	3	4	5	3	5	5	7	7	2	3	9	11	13	13	10	13	16	10	17	19	24	11	19	23	22	20	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	4	2	2	2	1	1	2	3	1	2	2
78500	-153.506524860989657	-152.134448570674977	-1.372076290314688	0.000051887315669	0.000024511016073	0.472389364464871	0.758211827908503	-1	3	1	5	4	6	5	5	6	7	7	8	5	7	9	9	7	10	10	11	12	12	13	11	14	11	13	12	15	15	0	3	1	2	2	4	5	2	5	5	7	7	2	2	10	11	8	17	9	8	16	15	17	7	24	16	24	20	27	23	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	4	3	2	1	1	1	1	2
79000	-164.172964229710175	-162.718645790166761	-1.454318439543427	0.000043010416382	0.000042074699239	0.978244406321278	0.704536184530045	-1	2	1	4	3	6	4	5	6	6	9	8	6	6	9	7	8	8	10	11	11	10	12	11	15	14	12	13	16	16	0	3	1	3	3	4	5	2	5	5	16	13	2	8	12	10	13	8	9	17	11	10	13	10	24	12	24	23	27	28	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	1	2	3	2	2	3	1	1	2	2
79500	-145.098357198371900	-143.719340597794599	-1.379016600577289	0.000047245060206	0.000034166014911	0.723165866698330	0.680616800063270	1	3	2	5	3	7	5	5	5	6	8	8	5	7	9	7	8	9	9	10	12	10	12	11	14	12	13	14	14	15	0	3	1	2	3	4	5	3	5	5	16	7	2	13	9	7	8	17	9	2	16	15	20	22	24	11	22	23	27	28	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	3	2	1	1	1	2	2	1	1	1	1
80000	-136.004673419875985	-134.478572388635484	-1.526101031240488	0.000061937422261	0.000017201029630	0.277716265905864	0.759288196793234	0	3	2	5	4	7	5	4	6	7	7	9	6	6	8	9	8	9	10	11	12	11	12	10	14	14	12	14	14	16	0	3	1	2	2	4	5	2	5	5	7	10	2	8	9	9	14	8	15	8	11	24	20	16	24	21	24	23	27	28	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	1	1	1
80500	-146.583464807472325	-145.179463548574319	-1.404001258898019	0.000037736835645	0.000031044729128	0.822663813692029	0.629630610547214	0	3	2	4	3	6	5	5	5	7	7	8	7	8	9	9	9	10	10	11	12	12	12	11	15	14	12	14	14	13	0	3	1	3	3	4	5	3	5	5	7	10	2	2	9	11	3	14	9	17	16	24	17	19	24	16	24	17	27	20	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	4	1	2	1	1	1	1	1	2	3	1	2	1	1
