step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
14000	-589.112507526767558	-595.967995477726959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512541511883374	0	2	3	3	4	5	2	4	4	5	4	5	5	4	3	5	6	6	4	5	6	6	7	6	5	7	5	5	8	8	8	6	8	6	8	8	7	8	9	7	7	10	11	9	9	9	9	10	10	8	8	8	9	8	8	8	9	10	11	9	10	10	10	10	10	11	9	12	8	9	12	11	12	12	11	14	12	14	13	11	12	12	11	13	12	14	13	12	10	15	15	15	17	14	13	15	16	16	19	16	0	1	1	1	1	15	1	7	4	19	1	2	14	1	1	7	8	10	7	14	2	3	9	11	2	6	11	4	4	26	34	6	20	14	20	5	4	4	19	25	16	17	69	15	31	23	40	69	23	4	6	27	4	16	1	4	1	29	37	28	57	54	19	8	44	33	27	6	4	23	64	44	4	48	48	20	45	63	41	16	16	47	5	6	4	6	50	4	1	48	32	80	84	10	74	51	83	53	98	95	1	1	2	2	2	1	1	1	1	1	1	2	1	2	2	3	1	1	1	1	3	2	1	2	2	1	1	1	2	1	1	1	1	1	2	3	2	1	3	1	1	2	1	4	1	1	1	2	2	1	1	1	3	2	4	4	3	1	2	3	1	1	3	2	1	2	2	5	2	1	1	1	5	1	1	4	1	1	3	3	4	2	3	4	4	5	3	6	5	3	3	1	1	3	1	3	2	3	1	1
14500	-556.315644210994947	-563.171132161954347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611155401816346	0	2	4	2	3	5	5	4	4	1	5	4	4	3	4	5	7	5	5	6	5	7	5	5	6	6	7	5	7	7	7	7	9	5	8	7	7	7	8	9	8	9	11	9	9	10	9	8	9	6	9	8	7	9	8	9	9	11	8	8	10	10	10	11	9	9	8	11	11	9	11	11	11	14	11	11	13	11	13	11	12	12	12	13	13	13	14	12	12	14	16	14	15	17	15	15	14	18	19	18	0	1	4	1	1	5	3	1	4	1	10	1	4	2	5	12	6	4	5	7	4	6	4	4	5	28	12	1	4	15	11	1	31	4	30	8	1	4	4	1	21	23	65	30	29	67	60	32	38	6	1	1	19	1	5	1	39	26	1	16	52	59	35	66	48	32	20	1	66	6	46	32	27	89	26	40	83	26	68	25	3	47	71	58	78	60	76	70	70	26	97	40	68	36	47	74	79	68	94	89	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	2	1	4	1	1	1	2	2	2	3	2	1	2	1	1	1	1	1	1	1	1	4	3	1	5	2	2	1	5	4	2	1	1	1	1	1	1	1	5	1	3	1	2	2	1	3	1	1	3	1	2	2	1	1	1	1	2	2	2	1	4	1	2	2	4	3	1	1	4	1	2
15000	-559.892509748123643	-566.747997699083044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540000452981177	0	2	2	4	3	4	6	2	3	4	3	2	4	4	6	4	6	6	5	4	6	5	6	5	6	6	7	4	7	7	7	4	8	7	9	6	5	8	8	7	8	9	11	10	10	10	11	8	9	9	9	6	8	10	8	8	10	11	9	9	10	10	9	8	9	9	10	10	11	10	12	11	12	13	11	13	13	12	13	12	12	12	12	13	13	14	14	13	12	12	15	14	16	16	15	16	16	16	20	17	0	1	1	11	1	2	16	1	1	11	1	1	1	1	9	1	32	11	9	1	13	1	6	1	24	11	17	1	12	1	24	1	3	19	26	28	1	2	1	4	9	31	70	33	30	34	70	16	17	30	19	16	24	38	7	1	16	65	1	20	33	53	31	34	17	30	27	25	16	27	58	39	60	46	40	66	68	1	48	40	1	46	63	35	63	38	84	58	67	62	87	80	68	25	58	18	90	55	81	91	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	3	1	1	1	3	3	4	2	1	3	1	1	2	3	3	5	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	4	3	1	4	3	1	1	1	1	2	2	1	2	2	2	1	1	1	2	2	2	2	5	3	2	5	1	1	2	2	3	1	1	1	1	1	1	3	4	2	5	2	4	4	1
15500	-581.423972557485740	-588.279460508445140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575989635961432	0	2	3	2	2	5	5	4	4	5	5	4	4	4	5	4	6	5	5	5	6	6	6	6	5	7	6	4	7	6	7	6	9	7	7	7	4	9	8	8	6	8	10	8	8	8	11	8	7	8	9	7	7	9	9	8	8	10	12	10	10	8	10	10	9	10	8	11	9	9	12	10	11	13	12	10	14	12	14	10	12	13	12	13	11	12	12	12	13	14	15	14	16	15	15	16	16	14	20	18	0	1	4	1	1	5	3	4	1	5	4	1	1	4	4	5	14	4	3	1	16	3	4	1	28	1	8	1	16	5	22	4	23	4	6	16	1	6	1	27	25	21	48	16	27	27	40	27	32	20	15	1	20	1	1	6	1	56	56	32	16	36	67	34	26	9	20	36	28	19	51	57	4	49	68	1	88	9	1	40	76	22	63	1	55	38	72	1	21	85	43	80	94	78	9	76	91	68	55	97	1	1	1	1	1	3	1	1	2	2	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	2	2	1	2	1	2	1	2	2	2	4	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	4	3	2	1	3	2	4	1	1	2	1	2	3	2	2	1	1	1	3	3	1	5	1	4	4	2	2	3	1	5	1	1	1	4	4	2	2	2	1	2	5	2	1	1	4	1
16000	-640.453802617236761	-647.309290568196161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482418693213240	0	2	4	3	3	5	5	4	5	4	3	3	5	2	4	5	7	3	5	5	5	7	7	6	6	6	7	4	6	7	8	6	9	7	8	8	7	9	8	7	7	9	11	10	9	10	11	9	9	8	9	9	8	8	10	9	8	8	11	9	9	10	10	11	10	11	10	11	9	9	11	11	11	14	12	13	14	14	13	11	12	12	12	13	11	13	14	10	12	13	15	14	16	16	15	15	16	16	19	17	0	1	1	2	14	1	1	1	4	5	1	1	1	1	5	12	21	1	18	1	4	16	9	16	8	5	13	1	4	4	25	16	21	10	26	25	1	28	7	3	4	20	17	1	6	23	70	24	31	1	6	19	25	1	31	16	1	7	16	6	39	56	50	53	48	48	41	36	1	21	48	4	49	33	48	17	68	44	82	70	67	70	57	20	1	60	44	20	33	6	89	40	87	20	48	82	89	87	76	95	1	1	1	1	1	3	2	2	1	1	2	1	2	1	1	1	1	2	1	3	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	3	2	2	2	2	2	4	2	2	1	2	1	3	1	2	1	4	1	3	3	1	3	2	1	1	1	2	1	1	3	1	5	2	1	2	1	3	2	4	2	4	1	1	1	2	2	4	4	1	3	4	2	4	2	4	1	4	3	2	2	1	3	1
16500	-634.058861057396484	-640.914349008355885	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584531914970827	0	2	3	3	2	4	4	3	5	4	5	5	5	4	5	4	7	6	6	5	6	6	6	7	6	5	6	5	7	6	7	5	6	6	7	6	7	8	6	8	6	10	11	9	9	9	10	7	9	7	8	8	9	8	10	9	9	9	11	9	10	8	10	9	8	9	10	11	9	10	11	10	11	13	10	12	12	13	13	11	10	12	12	12	13	14	11	12	10	15	15	14	16	15	14	14	17	17	20	18	0	1	2	2	1	2	4	1	10	1	4	1	3	2	6	5	41	6	16	7	20	9	9	33	32	5	10	1	12	16	5	10	6	6	1	16	6	14	1	20	12	33	21	40	12	31	14	9	18	4	25	4	65	1	36	52	31	50	37	9	1	22	64	27	1	10	22	55	1	16	6	4	61	35	31	70	11	65	67	67	7	47	43	44	35	38	49	17	17	78	58	46	55	68	3	83	15	68	55	95	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	3	1	2	2	3	1	1	2	3	1	3	1	3	1	1	2	1	4	1	3	2	1	1	1	2	2	5	1	1	2	4	2	3	1	4	2	3	3	1	2	1	1	4	2	1	1	4	1	1	2	2	3	1	2	2	1	2	2	3	3	5	1	4	2	6	2
17000	-649.620400439364744	-656.475888390324144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527574901463864	0	3	3	2	4	5	4	4	4	5	4	5	5	5	5	5	7	4	6	5	6	6	6	6	5	6	7	5	5	7	8	6	8	4	9	7	4	8	8	8	8	10	11	9	8	9	10	9	9	8	10	8	8	9	8	8	9	11	9	8	8	8	11	8	9	10	11	10	8	10	8	10	12	13	11	13	14	12	13	9	11	10	13	13	11	12	14	11	13	15	15	15	16	17	15	15	16	17	21	18	0	1	4	1	4	7	4	4	4	2	4	1	4	4	1	37	9	4	12	2	4	16	4	4	2	4	7	1	4	4	24	15	19	4	5	26	4	4	23	25	20	38	72	5	4	15	64	17	61	28	1	4	34	62	1	25	1	22	1	4	4	19	47	26	10	4	40	1	7	33	12	31	28	48	60	67	76	4	16	55	80	27	85	26	35	38	42	38	31	84	47	58	78	91	66	89	27	36	94	95	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	3	3	2	1	2	1	1	5	2	2	1	3	1	2	2	3	2	3	1	1	1	2	4	2	5	2	1	1	1	5	2	2	1	1	6	4	1	1	1	1	3	1	2	2	1	2	1	3	1	2	1	2	1	5	5	2	2
17500	-536.198072063517202	-543.053560014476602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553203245852126	0	3	3	3	3	5	5	4	3	2	3	4	5	3	6	5	6	5	6	5	5	6	7	7	3	6	6	5	8	7	7	5	7	7	8	8	5	7	7	9	7	9	11	9	9	9	9	10	9	7	11	7	8	9	8	10	10	10	11	10	9	9	10	11	8	10	11	10	11	10	10	8	12	14	12	14	13	13	14	12	13	13	13	12	12	14	13	12	12	14	14	14	16	17	14	13	16	17	20	17	0	10	1	1	10	14	25	1	1	1	1	4	3	1	28	4	13	5	14	1	1	25	8	6	1	4	21	14	12	16	28	1	19	4	26	25	1	16	16	33	21	1	63	6	1	15	19	22	31	1	1	19	21	10	16	37	4	65	1	19	31	29	36	41	31	25	1	36	46	22	19	1	42	15	49	66	48	6	33	1	69	66	51	35	1	60	46	48	42	23	19	69	96	97	80	67	91	36	94	95	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	4	3	1	2	1	2	1	1	1	2	2	1	3	1	2	2	2	3	1	1	1	1	5	1	2	3	2	1	2	1	3	6	1	2	2	2	2	4	1	4	2	1	1	1	2	1	2	5	2	1	2	2	2	2	3	1	3	2	4	5	5	2	2	1	2	5	2	2	2	1	4	4	1	1	1	1	1	1	5	1	2
18000	-622.962759516253072	-629.818247467212473	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553344063425462	0	2	2	4	3	4	6	4	5	4	5	4	6	4	5	5	6	4	6	5	6	7	6	7	5	7	6	4	8	8	9	5	7	6	8	6	7	8	8	7	7	8	11	8	9	8	11	8	7	8	10	7	9	10	9	10	9	10	9	9	10	8	10	10	9	10	10	12	9	10	11	10	10	13	10	13	13	12	11	10	13	12	11	14	13	12	14	12	12	14	16	15	13	16	14	16	16	15	21	16	0	1	1	3	1	2	1	3	4	1	1	1	9	2	1	14	18	1	9	1	16	1	1	20	10	15	14	2	4	27	21	3	9	10	1	4	25	28	23	9	19	21	9	16	48	32	23	41	28	27	35	1	1	25	27	35	39	69	1	27	35	27	24	38	1	40	9	25	3	62	49	39	25	65	11	70	51	69	6	4	1	23	4	26	1	64	50	1	48	67	81	77	62	5	67	71	84	93	98	95	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	1	1	2	1	3	1	2	3	1	1	1	1	1	3	1	1	1	1	1	4	2	1	1	1	1	1	1	4	2	1	1	3	1	2	1	2	2	3	3	2	1	1	1	4	1	1	1	2	1	3	2	3	3	3	1	2	1	3	2	2	2	2	2	3	4	6	3	4	4	6	1	3	5	2	2	1	1	3	7	2	2	1	1	3	1
18500	-570.630551287986009	-577.486039238945409	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581888821755705	0	1	3	2	3	5	5	5	4	3	5	3	5	4	6	4	7	4	3	5	5	7	6	6	6	7	6	6	7	8	8	5	8	7	8	7	6	7	8	8	8	9	11	10	8	9	9	10	9	7	10	9	8	7	8	9	7	8	9	9	10	9	10	10	9	10	10	12	9	11	11	11	13	12	11	13	12	12	11	11	12	12	12	14	12	14	13	12	13	13	16	14	15	17	15	14	17	17	20	18	0	1	2	1	1	5	19	1	1	4	4	1	4	19	4	10	8	4	1	12	9	16	6	19	3	16	18	4	8	13	24	3	21	24	20	1	1	14	28	1	23	19	41	16	16	23	9	30	37	6	28	58	16	1	16	37	19	24	19	38	39	27	24	56	5	54	21	58	7	21	30	40	58	53	58	1	48	54	58	1	58	71	79	87	54	40	26	1	70	80	68	12	48	80	89	82	93	93	54	95	1	1	2	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	1	1	1	1	2	3	1	1	3	2	2	2	3	2	2	2	1	1	1	3	1	2	5	3	1	2	1	2	1	1	1	2	1	2	2	2	1	2	2	3	1	2	2	2	7	1	3	1	5	2	1	1	1	2	3	3	5	1	1	2	3	2	4	1	1	1	1	5	2
19000	-518.141319806953788	-524.996807757913189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453610156339731	-1	1	4	4	3	3	5	3	4	4	4	5	5	4	5	5	4	5	5	5	5	4	5	6	5	7	5	5	6	7	9	7	8	6	8	6	6	8	8	8	7	6	11	9	9	10	10	9	9	8	9	7	6	8	10	10	9	9	11	10	10	10	10	10	10	10	9	10	11	10	11	9	13	13	10	13	14	13	14	12	12	11	13	13	12	13	13	13	12	13	15	15	16	16	14	15	16	17	20	17	0	1	6	2	1	1	17	1	1	5	1	17	8	1	6	22	1	4	17	1	6	6	1	17	2	1	5	1	4	15	26	3	21	19	5	17	17	11	17	17	23	1	66	25	17	23	14	21	24	17	30	6	17	27	6	1	26	42	19	24	25	25	38	54	35	17	26	6	40	8	6	17	26	82	35	4	76	9	80	28	62	11	55	35	63	63	55	1	58	46	95	69	17	49	31	59	86	62	68	95	1	1	1	1	2	2	1	2	3	1	4	1	1	2	1	1	2	1	1	3	1	1	3	1	2	5	1	3	1	2	2	2	2	1	2	1	1	2	3	3	2	2	1	2	3	3	3	2	1	2	1	2	1	2	5	5	1	1	2	2	3	3	2	1	1	3	1	3	3	3	3	2	2	1	1	5	1	3	1	3	1	4	1	3	1	1	2	6	1	2	1	2	7	2	2	2	2	3	6	2
19500	-575.800036058161254	-582.655524009120654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507909201991017	0	3	4	3	2	3	6	4	4	4	4	4	5	5	6	4	6	5	5	6	5	5	6	4	5	6	6	5	6	8	8	6	8	6	7	8	4	9	7	7	7	9	11	9	10	9	10	10	9	8	9	8	9	10	8	9	9	10	11	8	10	9	11	11	9	10	10	11	8	11	9	10	12	13	10	11	13	13	12	12	12	12	11	14	12	13	13	11	12	11	15	14	16	17	13	15	16	17	21	19	0	1	1	5	1	5	19	1	1	1	5	1	6	1	14	1	6	6	12	2	9	1	16	1	5	4	18	2	8	15	24	1	17	10	1	10	1	60	1	16	21	8	49	27	29	24	31	46	35	24	16	40	34	1	17	1	39	29	37	15	57	15	32	72	34	17	8	36	16	48	1	39	30	1	16	1	51	68	69	14	40	88	57	19	4	6	83	16	67	1	74	76	68	68	14	84	59	87	36	64	1	1	2	1	1	1	1	2	1	2	1	2	1	3	1	2	3	1	1	2	1	2	1	2	1	2	1	1	1	1	2	3	1	2	3	2	1	1	3	2	1	3	1	2	2	4	1	1	1	1	2	1	2	4	1	3	1	2	3	1	1	2	3	1	1	3	3	2	3	1	3	1	2	6	4	5	2	1	2	4	3	1	1	4	5	6	1	3	1	4	1	2	2	3	4	1	3	2	6	4
20000	-531.865842498052984	-538.721330449012385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386411405313504	0	2	3	4	4	4	6	4	5	4	3	4	5	4	5	2	5	6	6	6	4	7	6	7	6	4	5	5	6	7	7	6	6	6	8	6	6	9	7	7	6	9	11	8	8	8	10	9	8	8	9	9	7	8	9	8	10	9	11	10	10	10	10	10	10	9	10	12	11	10	12	9	11	14	12	13	13	13	12	11	13	11	12	13	13	12	12	12	11	14	15	14	16	15	15	15	16	18	21	18	0	1	1	2	16	1	1	16	16	16	16	3	1	16	14	1	4	11	9	16	16	9	21	6	11	1	11	16	3	15	6	1	16	28	5	16	16	14	1	16	9	33	37	6	8	19	21	16	23	32	1	6	1	20	1	1	16	25	56	25	27	10	55	66	10	16	4	47	16	4	16	16	48	66	31	16	73	4	30	6	80	31	64	16	14	31	63	16	4	84	74	69	87	52	31	77	70	76	68	95	1	1	3	1	2	3	3	1	2	1	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	2	3	2	1	2	2	2	2	3	3	1	2	2	2	2	1	5	3	1	1	4	2	3	1	4	3	4	1	2	2	3	3	1	1	2	4	2	1	5	2	5	3	1	3	2	6	1	4	3	4	1	2	1	4	4	4	2	5	4	1	1	2	2	2	5	1	4	2	5	1
20500	-636.966221648213264	-643.821709599172664	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539148212767472	0	2	4	3	3	4	6	2	2	4	5	4	6	4	4	4	5	5	6	5	4	6	6	7	4	6	6	5	8	7	9	7	8	5	8	6	6	8	8	8	6	9	11	10	9	9	11	9	10	8	10	9	8	10	7	9	9	10	11	8	10	10	11	11	9	9	11	9	9	9	11	10	11	14	12	12	12	10	13	12	13	11	13	13	12	13	14	12	12	13	15	14	16	15	14	15	16	18	20	18	0	1	9	9	1	2	20	1	1	1	16	8	1	2	4	2	4	1	28	1	1	21	1	17	8	10	6	14	6	17	30	17	16	5	17	1	6	16	13	30	16	4	45	10	1	24	27	37	53	1	38	1	1	53	25	1	1	46	37	28	17	31	62	42	28	1	23	55	50	23	48	53	3	64	61	47	66	25	17	47	76	46	43	1	53	30	49	21	17	78	52	66	43	27	47	40	77	94	43	96	1	1	1	1	1	1	1	2	1	3	1	1	3	2	1	1	1	3	1	2	3	1	2	1	1	1	1	1	2	1	1	1	2	1	1	3	1	2	1	1	2	2	1	3	5	1	3	1	1	4	1	3	4	1	1	5	4	1	1	1	4	1	1	1	2	4	2	1	1	1	1	1	4	1	1	1	1	3	4	1	1	1	2	8	2	2	2	3	4	2	4	2	2	4	1	3	2	1	5	2
21000	-583.552498337401516	-590.407986288360917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444135427669901	0	2	4	3	4	3	5	4	4	4	2	3	6	5	5	4	6	6	5	6	6	6	6	7	5	6	7	5	8	7	8	6	8	6	7	6	7	9	8	8	7	10	11	7	9	10	10	10	8	7	9	7	9	8	8	8	9	10	11	9	11	10	10	11	9	9	9	12	9	10	11	7	10	13	12	14	13	12	13	10	11	13	13	13	12	14	13	13	11	14	16	11	16	16	14	16	16	17	20	19	0	1	1	2	1	1	1	1	1	1	1	1	6	10	16	2	2	10	16	1	1	1	9	4	4	1	6	4	13	15	34	1	23	19	17	25	1	20	4	1	23	49	57	6	17	34	27	25	5	16	16	4	34	4	5	1	39	56	69	14	5	10	69	69	1	10	9	6	6	13	1	1	27	27	4	7	47	19	1	40	20	47	42	5	1	71	89	20	42	35	95	25	68	6	74	70	54	71	27	79	1	1	2	1	2	1	2	1	2	2	1	1	2	1	1	1	2	1	1	3	2	3	1	2	1	2	2	1	1	1	1	3	1	1	1	1	3	1	2	4	1	1	1	2	2	1	2	3	2	1	3	2	2	3	1	2	1	1	2	2	3	3	1	1	4	2	2	3	3	2	5	2	2	3	6	4	1	3	8	1	3	2	2	5	5	1	1	4	1	2	1	3	1	3	1	2	4	2	5	2
21500	-556.214508892452500	-563.069996843411900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453908853799525	0	2	4	4	4	5	6	5	4	3	4	4	5	3	6	4	6	5	2	5	5	7	6	6	2	6	7	5	7	7	8	6	8	7	8	6	5	9	7	7	7	10	10	9	10	9	8	7	9	8	10	9	9	10	8	9	10	11	12	9	9	8	8	10	9	10	10	11	10	9	10	9	11	12	11	14	12	13	13	11	10	13	12	13	12	14	13	12	12	14	15	14	14	16	13	16	16	17	20	18	0	1	25	19	25	10	19	25	1	25	25	25	1	19	19	2	10	19	1	19	19	25	19	10	1	11	6	1	8	25	41	9	6	4	10	1	1	15	1	16	23	25	34	4	25	50	21	16	27	25	15	34	16	1	1	25	13	20	48	27	1	15	20	13	1	15	63	44	46	40	25	63	44	70	42	43	71	25	62	31	48	1	16	54	25	6	43	70	64	87	82	64	36	68	42	84	85	36	68	95	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	2	2	2	1	1	1	2	1	2	1	1	2	1	3	2	2	2	3	2	1	4	1	2	4	1	1	3	1	3	2	1	3	4	4	3	3	4	4	1	6	1	2	3	5	2	2	2	1	1	3	1	1	2	1	2	1	5	3	2	2	7	4	2	4	4	2	2	1	1	2	2	4	3	1	1	3	5	4	3
22000	-606.564042569555340	-613.419530520514741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450699200251532	0	3	2	3	3	5	5	2	2	4	4	4	5	4	6	4	6	5	4	4	5	7	6	5	5	5	6	5	7	7	8	6	9	7	9	7	7	8	8	9	7	9	11	9	8	8	9	9	9	8	10	8	8	8	7	9	6	11	11	9	10	9	10	11	8	10	10	11	8	10	12	10	11	13	11	13	12	12	13	9	12	12	12	14	12	13	13	13	13	14	15	12	17	16	15	15	16	16	20	18	0	1	1	8	3	5	1	1	1	5	2	8	4	2	14	3	24	1	8	3	9	16	9	10	9	5	11	4	12	7	17	11	21	6	25	15	1	15	23	23	4	41	44	27	6	15	9	29	17	16	46	6	10	1	7	54	1	23	1	11	27	21	20	57	26	7	80	5	13	41	33	1	47	47	25	47	5	31	1	1	69	32	28	27	54	73	67	80	42	1	71	6	68	53	40	42	71	1	94	89	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	3	1	1	2	2	1	1	2	2	1	2	1	1	2	1	2	3	4	1	1	2	2	4	2	4	2	3	2	1	3	1	5	1	2	1	3	1	2	2	3	5	1	6	5	2	3	2	3	2	2	1	2	2	5	2	3	3	4	3	3	2	8	3	3
22500	-527.014364933383831	-533.869852884343231	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.413610314938825	0	2	3	2	3	5	5	2	4	5	3	4	2	4	5	4	6	5	6	6	5	6	7	7	5	5	6	4	7	7	8	6	7	6	8	6	5	9	8	8	8	10	11	9	10	10	10	8	9	9	10	8	7	9	9	7	9	9	11	10	11	7	11	10	9	10	9	11	10	11	12	10	11	13	11	14	14	13	13	10	12	12	12	14	10	12	12	12	13	13	14	14	14	16	15	15	15	17	19	18	0	1	13	1	1	13	11	1	4	1	1	1	1	1	8	3	1	4	15	2	4	9	20	17	14	1	26	1	1	4	18	14	6	4	26	6	4	40	4	13	16	67	58	27	27	17	9	13	6	30	30	27	1	25	36	37	1	53	37	7	72	10	54	58	27	48	12	55	1	32	41	4	17	48	16	66	56	35	4	48	4	16	47	85	17	28	61	47	48	1	89	80	4	55	89	82	89	5	93	95	1	1	1	1	2	2	2	1	1	2	2	3	1	2	1	1	3	3	1	1	2	1	1	1	1	3	1	2	3	2	1	1	1	2	2	1	1	1	4	3	3	1	1	1	2	2	4	3	2	1	3	1	4	2	1	1	3	1	2	3	1	1	2	1	2	1	3	1	5	3	3	3	3	3	4	3	3	2	5	1	3	4	1	3	2	5	1	2	2	5	1	2	7	3	1	1	1	7	2	2
