step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
21500	-416.543766226807350	-423.399254177766750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710911605932130	0	0	2	4	2	3	4	5	3	4	3	5	6	7	5	7	5	5	7	7	7	8	7	6	8	9	7	9	9	10	9	11	11	10	12	10	13	12	11	12	10	14	11	15	16	16	18	17	19	19	19	21	20	21	21	22	23	22	24	25	28	26	25	25	26	27	28	25	27	29	29	28	27	29	32	28	33	33	38	0	0	1	6	2	3	2	10	3	3	2	9	10	24	6	15	10	0	8	9	12	15	6	7	23	17	17	15	19	15	25	27	28	25	29	22	36	32	31	19	15	41	28	35	36	35	35	42	46	37	41	48	0	51	48	49	52	51	53	56	65	58	56	57	68	56	64	57	64	76	64	65	60	68	70	68	74	72	78	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	2	1	1	2	2	3	1	2	2	4	2	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	3
22000	-397.261879801949988	-404.117367752909388	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708042980058092	0	1	3	2	2	2	4	5	4	3	4	6	6	5	5	8	5	5	7	6	8	7	6	9	7	9	8	9	9	9	9	11	12	10	13	12	11	12	12	12	12	14	14	14	17	17	17	16	20	19	19	19	21	21	22	22	22	23	24	25	28	25	26	26	26	28	28	24	27	27	30	27	28	29	32	29	32	34	36	0	0	6	1	2	1	5	3	6	6	2	9	17	5	3	23	10	0	10	9	12	15	3	14	23	17	17	15	19	15	25	17	28	25	29	15	30	32	34	29	37	30	37	35	43	29	44	42	46	45	48	48	0	52	52	49	52	45	53	56	65	58	60	57	68	63	64	57	64	68	67	68	63	68	61	70	74	77	78	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	2	2	1	2	1	2	1	2	1	3	1	2	2	2	1	1	1	2	1	2	2	1	1	4	2	1	2	1	1	2	1	1	1	1	3	2	2	2	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1
22500	-415.408781668367169	-422.264269619326569	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647673299140753	-1	1	2	3	3	1	5	5	4	4	5	5	6	5	5	6	5	5	6	8	8	7	8	7	6	8	8	9	8	10	9	10	11	11	12	10	11	12	12	12	12	14	13	14	16	17	17	19	19	20	20	18	20	20	21	21	22	24	25	25	28	25	26	26	25	28	28	26	27	27	31	28	29	29	31	30	32	34	38	0	0	6	1	2	1	2	10	3	6	5	9	10	5	4	6	6	0	10	9	12	15	16	5	17	10	17	26	19	22	25	27	28	25	29	22	22	32	34	29	22	43	36	40	43	35	44	37	46	48	52	45	0	52	52	49	55	48	53	56	68	48	60	57	57	63	69	65	64	48	64	68	66	68	76	72	72	74	78	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	3	1	1	2	2	1	1	1	1	3	2	1	1	2	1	1	1	2	2	1	2	2	1	2	2	1	2	1	1	2	2	4	1	1	1	1	1	1	1	1	1	2	2	2	1	3	1	2	2	1	1	1	1	4	2	2	1	1	1	1	2	2	2
23000	-421.170589872297739	-428.026077823257140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625474640331824	0	1	3	3	3	2	2	4	4	3	4	5	7	6	6	5	5	3	6	8	8	8	6	8	6	10	8	9	9	10	9	11	13	11	12	10	12	13	12	13	12	14	14	14	15	17	18	19	21	18	19	20	20	21	21	22	22	23	24	26	27	22	26	26	24	24	27	26	27	28	31	28	28	29	31	29	32	35	38	0	0	6	1	2	1	2	3	6	6	7	9	10	5	16	3	10	0	6	9	12	15	16	5	16	17	17	15	19	22	25	27	28	31	29	22	30	27	31	19	15	37	30	35	42	44	44	50	46	43	50	45	0	51	52	46	48	48	53	66	68	52	56	65	48	56	64	65	64	65	64	68	63	68	74	68	65	72	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	3	1	2	2	2	2	2	2	2	2	1	1	2	1	2	2	3	3	1	3	1	1	2	2	1	2	2	1	2	1	1	1	2	1	2	2	1	1	1	2	1	3	2	1	1	1	2	2	1	2	2	1	1	3	3	2
23500	-441.512370552811603	-448.367858503771004	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618274776593611	0	-1	3	3	2	2	3	4	3	3	4	5	6	5	5	6	5	5	6	7	7	7	7	9	8	9	8	10	8	8	10	11	12	10	13	11	10	13	12	12	12	15	13	15	16	19	17	17	21	18	19	21	19	21	22	23	23	24	25	24	28	22	25	25	27	28	28	25	28	27	30	29	28	28	32	30	32	35	38	0	0	6	1	2	1	2	6	6	6	2	10	10	7	3	3	10	0	6	9	12	15	16	14	16	17	17	30	19	15	25	26	28	25	29	30	30	26	34	19	30	43	37	29	15	44	44	41	46	48	36	48	0	51	52	49	52	62	53	46	65	51	56	57	68	63	64	51	65	68	67	70	63	70	70	68	72	72	78	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	2	2	2	2	1	1	2	1	2	1	1	2	2	1	2	1	3	2	1	2	2	5	1	2	2	1	1	4	2	1	1	1	2	1	2	2	2	1	1	1	1	2	2	2	2	1	1	1	2	2	1	2	2	2	2	2
24000	-445.968311828882179	-452.823799779841579	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568296070991131	0	0	2	3	2	1	5	3	3	4	4	5	5	6	5	6	5	4	6	7	6	7	7	9	8	9	8	10	9	9	9	12	13	11	12	11	12	13	11	12	12	14	14	13	16	17	17	17	20	18	20	20	20	22	21	22	22	24	26	25	27	23	24	25	26	28	27	24	27	28	30	28	28	30	32	30	31	36	38	0	0	6	1	2	1	5	3	6	8	2	9	10	7	8	8	10	0	6	9	12	15	16	14	16	17	17	15	19	22	16	26	28	25	29	30	22	32	31	29	22	44	41	19	42	44	44	36	46	45	48	50	0	52	52	46	52	62	53	56	68	51	56	50	64	63	65	57	64	64	67	64	56	65	65	70	72	74	78	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	2	1	2	1	2	1	2	2	2	1	1	2	2	3	1	1	2	2	1	1	3	1	2	2	3	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	6	1	2	1	2	1	1	2	2	3	2	5	1	1	2	2
24500	-440.056031520218198	-446.911519471177598	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632713320625320	-3	1	1	2	3	3	3	3	3	4	4	5	6	7	5	7	6	5	6	6	7	7	7	8	8	9	8	9	10	8	10	11	12	10	13	10	12	12	11	12	12	15	13	14	15	18	19	19	20	20	19	21	21	22	21	22	22	23	24	25	28	24	26	26	26	27	28	24	28	27	30	28	28	29	31	28	32	36	38	0	0	1	1	2	1	2	3	3	6	2	9	10	5	6	3	8	0	10	9	12	15	8	7	16	10	17	6	19	22	25	27	26	25	29	22	36	32	31	16	22	22	28	35	36	35	44	42	46	42	45	36	0	48	48	46	50	48	53	56	65	58	60	51	68	56	64	52	64	64	64	68	63	72	70	64	72	77	78	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	3	1	1	1	2	1	1	3	2	1	3	1	3	2	1	1	2	2	1	2	2	2	1	1	2	2	5	2	1	1	3	2	2	2	2	2	6	1	2	1	2	1	3	2	2	1	1	1	3	1	3	1	2	1	1	2	1	1	1	2	1	2	2	1
25000	-417.548786294996717	-424.404274245956117	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665340787690404	-1	0	2	2	2	3	3	5	4	4	3	5	6	6	5	6	5	6	7	7	7	7	8	9	7	8	7	9	10	9	9	10	10	11	13	10	11	13	12	12	12	14	14	13	17	17	18	18	20	20	19	20	20	21	21	23	21	22	24	26	27	25	26	25	26	28	27	27	28	28	30	28	28	30	32	30	32	36	38	0	0	1	1	2	3	2	6	3	3	2	3	10	5	6	10	10	0	3	9	12	8	16	2	16	15	17	22	19	22	25	27	28	31	40	22	30	32	34	26	36	41	37	29	41	29	35	45	46	48	48	48	0	51	37	49	45	52	53	46	65	58	56	57	64	60	64	65	67	68	67	65	60	68	70	70	72	72	78	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	4	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1	2	1	1	2	1	1	4	1	2	1	2	4	1	2	2	2	1	2	2	1	1	1	1	1	1	2	2	1	2	4	1
25500	-403.324016364270904	-410.179504315230304	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698899176193467	0	0	2	1	2	3	3	4	4	4	3	5	7	7	6	6	6	5	5	7	7	8	8	6	7	7	8	9	9	10	9	11	12	9	12	11	10	12	11	11	11	13	13	14	16	18	16	17	20	19	19	20	20	21	21	22	22	23	26	25	26	26	23	27	25	27	27	26	27	28	31	28	29	29	31	29	32	34	38	0	0	1	1	2	3	2	6	3	6	2	9	10	24	8	8	10	0	3	9	12	15	16	11	16	17	17	22	19	22	25	27	28	25	19	22	22	32	34	19	22	22	37	40	43	35	44	43	46	45	45	48	0	48	52	49	51	52	53	56	57	58	49	57	57	60	61	65	61	68	64	61	66	65	70	61	72	72	78	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	3	2	1	1	2	2	2	1	2	2	2	3	1	2	2	2	2	2	1	2	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2
26000	-413.867163732907443	-420.722651683866843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647411728831833	0	0	2	3	2	4	4	4	4	3	3	5	6	6	4	6	5	5	4	8	7	6	7	8	7	9	8	9	8	10	8	11	12	10	12	11	10	11	11	11	12	14	13	14	15	17	16	17	21	19	20	20	20	22	21	22	22	23	25	26	28	25	24	26	25	27	28	26	28	28	30	28	29	28	32	29	33	34	38	0	0	1	1	2	10	5	3	3	3	2	6	10	5	3	3	10	0	3	9	12	15	3	11	16	17	17	15	19	22	25	6	28	31	40	22	20	26	16	29	22	28	30	40	30	44	44	45	46	48	48	48	0	51	42	49	52	55	53	56	65	58	56	57	52	60	64	65	64	68	67	68	63	65	70	74	72	74	78	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	3	1	2	2	2	2	2	1	3	2	1	1	2	2	2	1	1	2	2	1	1	2	2	1	1	2	1	1	2	1	1	3	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	3	3	2
26500	-412.520672658224498	-419.376160609183898	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682982217252030	0	1	2	3	3	4	3	4	3	3	4	6	6	6	5	6	5	6	6	7	7	7	7	7	8	10	9	9	10	9	9	10	12	10	13	10	11	12	12	12	13	15	13	15	16	18	18	19	20	20	19	18	21	21	21	22	23	23	23	24	28	26	25	25	26	28	27	27	27	28	29	29	28	28	31	30	32	35	39	0	0	1	1	2	3	2	3	3	3	2	9	10	5	8	3	10	0	6	9	9	15	19	5	16	8	17	15	19	22	25	27	36	25	29	22	30	27	25	19	15	43	37	40	36	44	44	45	44	52	45	43	0	48	52	49	43	48	53	56	68	58	56	57	57	63	64	65	64	65	67	74	56	68	70	70	72	72	78	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	1	3	1	2	2	2	2	1	1	1	1	1	2	2	1	2	2	3	4	1	2	1	3	1	2	2	4	1	2	2	1	1	2	2	5	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	3	2
27000	-458.839892423228946	-465.695380374188346	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669281151698621	1	0	2	3	2	3	4	4	5	4	5	4	6	6	5	6	5	6	6	8	8	7	7	6	6	9	8	8	8	9	8	11	10	10	11	9	13	12	11	12	12	14	14	14	16	18	19	15	20	18	19	17	21	21	21	23	23	23	26	25	28	26	25	25	25	28	28	27	28	28	30	29	27	30	32	28	33	35	37	0	0	1	1	2	3	5	3	12	3	7	6	10	5	6	6	10	0	6	9	12	15	16	7	6	6	17	16	19	22	25	17	28	25	10	22	30	27	31	29	22	22	36	35	48	40	40	41	46	48	45	45	0	50	52	49	52	51	53	56	68	58	46	57	57	73	64	65	64	65	67	65	63	61	70	68	68	72	78	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	2	1	1	2	2	3	2	1	1	2	1	4	2	2	3	2	2	3	1	2	3	2	2	1	1	3	3	3	1	2	2	1	1	1	2	2	3	2	3	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	2	1	3	2	1
27500	-445.906806691243276	-452.762294642202676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477960596322153	1	0	2	4	2	3	4	3	4	3	4	5	6	6	5	8	5	6	7	6	7	8	6	8	7	7	7	10	10	9	10	11	12	11	12	10	13	13	12	9	12	14	14	15	17	17	18	19	20	19	19	19	20	21	21	23	22	22	26	25	27	24	25	26	24	28	27	26	27	28	30	29	29	27	32	30	32	35	37	0	0	1	1	2	3	2	3	8	3	2	9	10	2	3	23	10	0	8	9	12	15	8	2	23	17	6	15	19	22	25	27	28	25	40	15	3	32	25	19	22	22	36	35	43	44	44	45	46	45	37	45	0	52	43	46	51	55	53	56	65	58	56	57	57	63	68	65	64	74	64	61	63	65	70	74	61	77	78	1	1	1	1	1	1	2	1	1	1	2	1	1	3	2	1	1	1	2	2	1	1	2	4	1	1	2	2	3	1	2	3	1	2	2	3	6	1	2	1	2	3	3	2	1	1	2	1	2	1	3	1	1	1	3	3	1	1	3	1	2	2	1	3	1	2	1	2	1	1	1	2	2	2	2	1	4	2	1
28000	-439.882706226157211	-446.738194177116611	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594356240572793	1	0	2	3	3	3	3	4	4	3	5	5	6	5	5	7	5	5	6	7	8	8	8	7	6	9	9	9	9	10	10	11	12	8	13	12	11	11	12	12	9	15	14	15	16	17	18	18	20	19	19	20	20	22	20	23	22	23	26	26	28	26	24	25	24	27	28	26	27	29	30	28	29	29	30	29	31	35	38	0	0	1	1	2	3	2	3	3	3	5	9	10	7	3	15	10	0	8	9	12	15	16	5	15	17	17	15	19	22	34	20	28	25	40	22	30	27	34	29	15	22	36	29	41	35	44	36	46	45	42	50	0	55	42	49	55	55	53	56	68	42	56	65	57	56	64	65	64	68	67	65	56	65	68	65	74	77	78	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	3	1	2	2	3	1	1	2	2	2	1	1	2	1	2	2	2	2	4	1	2	3	2	1	3	2	1	2	1	1	1	3	2	1	1	3	2	1	5	1	1	1	2	2	1	1	2	2	2	3	2	3	3	2	2	1
28500	-443.457773874349925	-450.313261825309326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611584291932894	1	0	2	3	2	3	4	3	4	4	5	5	6	7	4	5	6	4	6	7	8	7	8	8	7	8	8	8	9	8	10	10	12	9	13	11	12	13	11	12	12	15	13	13	17	17	19	17	20	20	18	20	19	21	21	21	23	23	25	24	28	26	25	27	25	28	28	26	28	28	30	28	28	29	29	29	32	35	37	0	0	1	1	2	3	5	3	3	8	7	9	10	11	8	6	10	0	8	9	12	8	16	5	16	8	17	15	19	22	25	26	28	25	19	15	30	26	34	19	30	43	30	40	42	44	44	36	46	45	48	48	0	51	51	49	52	50	53	56	65	58	56	65	54	60	64	57	64	65	67	65	63	64	68	65	70	74	78	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	3	1	3	2	2	2	1	2	2	2	1	4	3	2	2	1	4	2	1	2	1	2	2	3	2	2	2	1	2	1	1	1	1	3	1	3	2	2	2	2	1	2	2	1	2	1	1	1	1	2	1	1	2	3	3	1
29000	-435.667218855281760	-442.522706806241160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616830195290086	0	0	2	3	2	3	5	5	4	4	3	6	6	6	6	6	6	6	7	7	7	8	7	8	6	9	8	8	9	9	9	9	12	9	13	11	12	12	11	11	13	13	13	14	16	19	18	17	20	19	19	20	20	21	22	22	23	23	26	25	27	25	25	26	26	27	28	27	28	28	30	29	28	29	32	29	31	34	38	0	0	1	1	2	3	5	4	3	3	2	9	10	5	3	6	10	0	6	9	12	15	8	5	3	17	17	15	19	22	25	27	36	16	40	22	22	32	25	29	30	22	36	29	42	44	40	41	47	45	45	41	0	43	50	46	50	52	53	56	52	58	56	57	52	63	64	57	64	68	61	65	63	70	70	61	61	72	78	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	2	2	1	3	1	2	3	2	1	1	2	3	2	1	2	1	2	1	4	2	2	3	2	2	2	2	1	2	1	4	1	2	3	1	1	1	1	2	1	2	1	2	3	2
29500	-451.231707764325904	-458.087195715285304	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600473608585907	0	1	1	3	2	3	4	4	4	3	3	5	6	5	4	4	5	4	5	7	7	8	6	7	6	8	8	7	7	9	8	12	12	10	12	10	12	11	12	12	12	15	14	14	16	18	17	18	20	19	20	21	20	21	21	22	22	22	24	26	26	26	25	25	27	28	28	27	28	28	31	28	27	29	31	29	32	34	38	0	0	1	1	2	3	2	6	3	3	2	16	16	5	3	4	10	0	3	12	12	15	16	14	19	17	17	15	8	26	25	38	28	31	29	28	22	27	34	19	30	41	30	35	37	44	44	43	44	48	45	22	0	51	48	46	48	45	53	63	57	58	46	57	64	73	64	48	61	65	64	65	63	61	70	68	72	72	78	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	2	2	2	1	1	1	1	3	1	2	2	2	1	1	3	1	2	2	1	3	2	2	2	2	1	2	5	1	1	1	2	2	3	2	1	2	2	3	1	2	1	2	5	1	1	3	1	1	2	2	1	2	4	2
30000	-439.015510664121678	-445.870998615081078	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634308833164946	0	0	2	3	2	3	4	4	5	4	5	4	6	6	4	6	5	5	7	7	7	6	8	8	6	9	8	10	10	8	9	11	13	9	12	10	12	12	11	12	12	14	14	15	17	18	17	17	20	20	18	20	20	20	22	22	23	24	25	26	27	26	24	24	26	26	28	27	28	28	29	27	27	30	32	30	32	35	37	0	0	1	1	2	3	2	3	12	3	2	6	10	7	3	8	10	0	4	9	12	15	16	7	8	3	17	22	19	22	25	27	36	25	19	22	36	27	31	19	22	36	15	35	37	47	44	36	46	48	45	45	0	51	43	46	52	48	53	63	65	58	56	57	64	56	64	65	64	65	67	64	66	65	70	61	72	77	78	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	3	1	1	1	2	2	1	2	2	2	1	1	2	1	2	3	2	4	2	2	1	1	5	1	1	1	2	1	2	4	2	1	3	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	2	1	2	2	1
30500	-405.157230936137239	-412.012718887096639	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735050640359114	0	0	2	4	2	3	3	4	5	3	5	5	6	6	6	6	5	2	5	7	7	7	7	7	7	9	7	8	9	8	9	11	11	11	12	10	12	12	11	11	13	15	14	15	15	18	19	17	20	17	19	20	18	22	21	22	22	23	23	24	27	25	25	26	24	27	28	26	28	29	31	28	28	30	31	28	31	34	37	0	0	1	1	2	3	2	3	8	3	7	8	10	5	4	4	10	0	6	12	12	15	16	11	16	17	17	15	19	22	25	27	28	31	40	22	36	32	25	36	36	43	37	35	41	44	44	42	46	43	45	48	0	51	48	49	52	48	53	56	68	58	56	65	50	63	64	65	64	68	64	68	63	68	70	65	72	77	78	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	3	2	1	1	1	2	1	3	1	1	1	2	1	2	1	2	2	1	2	2	2	1
31000	-421.905684592866521	-428.761172543825921	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651200725178407	0	1	3	4	2	2	3	5	4	4	5	6	7	7	6	8	6	3	6	7	8	7	6	6	7	9	9	9	10	10	10	12	12	11	11	10	11	13	11	12	11	12	14	15	17	16	18	17	19	19	19	20	21	21	20	22	22	22	24	25	27	25	24	26	24	27	27	26	27	29	31	27	29	29	31	28	32	36	38	0	0	6	1	2	1	2	6	6	6	7	9	10	11	3	23	10	0	8	9	12	15	8	5	3	17	17	15	19	15	25	26	28	31	29	22	22	27	31	35	22	15	41	40	43	44	44	43	46	48	48	48	0	51	48	49	52	52	53	49	68	58	56	65	51	63	65	65	64	68	67	64	60	68	70	65	72	77	78	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	1	2	1	1	1	2	2	1	1	1	2	3	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	2	3	1	2	1	1	3	2	2	1	1	1	2	1	2	2	2	1	2	2	1
31500	-423.007716867084980	-429.863204818044380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658817167636033	0	0	3	3	2	1	4	4	4	4	5	5	6	7	5	6	5	5	6	6	7	7	7	8	7	10	8	8	9	10	9	12	12	10	12	11	12	12	12	13	11	15	13	14	16	19	19	19	20	19	20	20	20	21	20	22	22	24	24	26	27	25	24	25	23	26	28	26	27	27	30	28	25	27	31	30	33	35	38	0	0	6	1	2	1	5	3	6	3	7	9	10	5	9	3	10	0	8	9	12	15	16	7	8	17	17	15	19	22	16	26	28	25	8	22	30	27	31	29	22	43	41	35	37	40	44	42	46	45	50	42	0	48	45	49	52	52	53	56	65	45	56	52	52	63	69	65	64	65	64	61	63	65	70	74	72	72	78	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	2	2	3	2	1	2	1	2	2	2	1	1	2	4	3	2	1	2	1	3	1	1	2	1	1	2	2	2	2	3	1	2	1	2	1	2	1	2	2	1	1	2	2	2	3	3	1
32000	-431.271122986619559	-438.126610937578960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613240843643429	0	0	2	4	3	4	3	5	4	3	5	5	7	6	5	6	4	5	7	8	7	7	7	9	8	9	8	9	10	10	10	11	10	10	13	9	12	12	11	13	12	13	14	14	14	18	18	18	20	20	18	21	21	20	21	22	22	23	24	25	25	25	25	26	24	27	27	26	28	28	30	29	29	30	32	30	32	35	38	0	0	1	1	2	3	2	3	3	3	2	9	8	2	3	6	10	0	4	9	12	15	16	11	16	15	17	15	19	36	25	26	28	25	29	22	36	26	34	29	36	37	36	35	41	44	44	45	46	51	43	51	0	48	51	49	52	48	53	49	65	48	56	65	57	60	65	65	67	65	64	68	66	68	68	70	72	72	77	1	1	1	2	3	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	2	1	2	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	3	1	1	2	1	2	1	1	2	2	1	1	2	1	1	5	2	2	1	4	2	1	1	1	2	2	1	2	2	1	1	2	2	1	2	4	2
32500	-437.426029827011803	-444.281517777971203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642083214968877	0	0	2	3	2	3	5	4	4	3	3	5	6	6	6	5	5	6	6	5	8	7	6	9	7	9	8	8	9	10	9	12	12	10	9	11	11	12	11	12	10	15	14	14	17	17	16	16	20	19	18	20	20	22	19	22	22	23	25	26	27	25	24	25	24	28	28	27	27	29	30	29	26	29	31	30	32	36	37	0	0	1	1	2	3	2	3	6	3	2	9	10	2	6	8	10	0	3	9	12	15	3	7	23	17	17	15	19	22	25	27	41	25	19	22	22	8	31	19	22	40	22	40	42	40	40	43	44	51	48	48	0	52	48	49	52	50	53	56	65	55	56	65	57	63	64	65	64	68	67	61	63	65	70	68	72	77	77	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	2	1	2	2	1	2	1	3	2	2	2	4	1	2	2	1	4	1	1	3	2	1	3	1	1	2	1	1	1	1	1	3	2	2	1	3	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	3	2
