step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34
73500	-181.579986455385637	-179.555605705998232	-2.024380749387396	0.000138146928607	0.000018649539194	0.134997856135689	0.779256706602047	1	2	5	5	3	6	5	5	6	6	6	9	7	7	6	8	8	7	7	9	9	10	8	10	10	9	13	12	11	12	11	12	14	16	0	1	5	2	1	8	5	5	2	7	5	17	6	10	4	10	5	15	0	13	6	13	10	17	19	19	16	3	22	16	26	12	23	32	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	2	2	2	3	2
74000	-201.069065524103195	-199.626983872600135	-1.442081651503063	0.000103978953227	0.000035794660681	0.344249096286950	0.668755307323992	0	2	5	5	3	5	4	5	4	6	5	10	8	7	8	9	6	7	7	7	8	10	8	8	12	9	13	11	11	12	11	12	14	15	0	1	1	2	1	5	1	5	1	7	1	13	5	9	18	6	5	3	0	8	11	6	10	17	19	19	10	16	22	23	26	28	27	12	1	1	2	2	2	1	1	1	2	1	3	1	3	1	1	3	2	1	1	2	1	2	1	1	3	1	3	1	1	2	1	1	1	2
74500	-190.095013008577439	-188.388453991252959	-1.706559017324492	0.000168258160846	0.000033905531056	0.201508984083594	0.679662321679709	0	2	2	4	3	5	5	4	7	6	5	8	7	8	7	8	7	9	8	7	9	10	8	9	11	9	13	11	11	12	12	11	14	15	0	1	1	2	3	5	8	3	5	8	3	11	6	10	5	20	5	15	0	8	11	7	10	17	19	19	21	11	9	23	26	21	30	24	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	2	2	3	1	1	2	1	2	3	2	2	2	1	1	3
75000	-184.416604010426767	-182.749179624494587	-1.667424385932170	0.000113025990967	0.000024198520441	0.214096954457147	0.696729242042476	1	3	3	4	4	5	5	5	6	6	6	10	7	7	8	8	6	8	7	6	9	9	8	8	9	9	12	11	12	11	11	12	15	16	0	1	1	2	3	3	5	3	4	7	7	5	6	10	11	10	5	11	0	8	17	13	10	17	19	19	30	13	22	23	26	12	30	32	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	2	1	1	1	2
75500	-183.472173255323128	-181.924101071257780	-1.548072184065347	0.000091209375246	0.000024184764033	0.265156558388457	0.613372253816770	-1	3	2	5	3	6	5	4	6	6	5	10	8	8	9	8	7	7	7	8	7	10	8	9	11	9	12	11	11	11	12	10	15	14	0	1	1	2	3	3	5	5	2	7	5	21	6	10	18	10	11	11	0	11	6	13	10	17	19	19	20	32	12	23	26	20	30	13	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	3
76000	-186.255115784713581	-184.710203018657666	-1.544912766055919	0.000111595318885	0.000029782629711	0.266880636284880	0.583331712559162	1	2	5	4	3	5	4	3	7	5	5	9	8	8	8	9	7	7	8	9	9	9	8	10	10	10	13	11	10	11	11	11	13	16	0	1	8	1	1	5	5	1	3	7	5	5	17	10	18	10	11	5	0	3	3	17	10	17	19	19	16	12	12	23	26	12	23	28	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	2	1	2	2	1	2	1	1	1	2	1	1	2	1	2	3	2
76500	-172.175514102570503	-170.503319123248076	-1.672194979322434	0.000095999469683	0.000020397869482	0.212478980862159	0.676950418305922	0	2	5	5	3	5	4	4	7	6	6	8	7	8	9	8	8	8	8	8	9	10	8	10	12	9	13	12	12	11	11	11	14	16	0	1	8	2	1	5	5	5	4	7	3	6	6	10	18	10	11	11	0	3	6	6	10	17	31	19	16	12	22	23	26	21	23	32	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	2	1	2	1	2	2	2
77000	-169.122852769256127	-167.280596024018308	-1.842256745237809	0.000120582280135	0.000020151349725	0.167117006767689	0.801076193314700	0	2	5	5	2	5	4	4	7	5	5	10	7	7	9	7	8	8	8	7	9	10	9	8	11	9	14	12	11	12	11	11	14	16	0	1	8	2	1	5	5	5	2	7	8	6	6	10	18	10	11	11	0	3	6	13	16	11	19	19	16	32	21	23	26	21	30	12	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	2	1	3	1	1	2	1	1	1	3
77500	-165.581713957789674	-163.991194011322392	-1.590519946467273	0.000064899023853	0.000015849164853	0.244212684758646	0.756245251821729	0	2	5	4	3	5	4	4	5	6	5	9	7	7	6	8	8	8	7	8	9	10	9	9	11	9	13	11	11	10	11	10	15	14	0	1	5	2	1	8	5	5	4	7	8	6	6	10	11	10	11	15	0	3	6	13	10	11	26	19	23	32	22	16	26	12	23	32	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2
78000	-159.093787847465393	-157.467969639291312	-1.625818208174079	0.000071582142633	0.000016417629521	0.229353703544494	0.724129256430838	0	1	6	3	3	5	4	4	7	6	5	9	8	8	6	8	7	9	8	8	8	10	9	9	11	9	13	12	11	12	12	11	14	17	0	1	5	2	1	8	5	5	4	7	5	3	6	10	11	10	11	15	0	3	6	21	16	17	19	19	30	32	22	23	26	12	30	32	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3
78500	-191.271507803860942	-189.831919713516385	-1.439588090344552	0.000069056801460	0.000023958713747	0.346942129389687	0.687785113020435	0	1	5	4	3	5	4	2	7	6	5	10	6	8	9	8	8	8	7	7	10	8	7	9	10	8	13	11	10	10	11	11	15	17	0	1	8	2	8	5	8	1	4	7	8	16	6	10	18	10	11	11	0	5	20	3	10	20	19	19	16	21	22	23	26	20	30	28	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	3	1	1	3	1	2	2	4
79000	-155.931409880064763	-154.213332713150265	-1.718077166914486	0.000116669550871	0.000023109680210	0.198078076396021	0.865825254815242	1	2	5	4	3	5	5	5	7	6	4	7	7	7	6	8	7	9	8	9	8	10	8	9	12	9	13	10	12	12	11	11	14	15	0	1	5	2	1	5	5	5	1	7	5	6	6	10	11	10	11	15	0	9	12	9	10	17	19	19	30	21	22	23	26	28	30	28	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2
79500	-184.093861673326359	-182.588122160991361	-1.505739512334993	0.000118275120041	0.000034383704565	0.290709530063816	0.837282564492287	0	1	2	4	4	5	3	4	6	6	5	10	7	8	6	9	6	8	8	8	8	10	9	9	10	10	14	11	11	12	11	12	14	14	0	1	1	2	3	3	3	3	2	7	3	21	11	10	11	10	11	15	0	5	7	13	6	17	19	19	30	21	13	16	26	28	30	28	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	2
80000	-169.021475029492763	-167.648896888792819	-1.372578140699940	0.000084794235242	0.000039890505947	0.470438890485682	0.815090601003845	0	2	2	4	3	6	4	3	6	6	5	8	8	7	6	9	7	8	8	7	9	8	9	10	12	10	14	11	11	11	11	10	13	15	0	1	1	2	3	8	8	3	2	7	5	6	6	10	11	10	11	15	0	11	12	20	10	17	19	19	16	32	22	16	26	21	23	32	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	2
80500	-163.578107588339179	-162.088108878052367	-1.489998710286808	0.000095348849609	0.000028780874573	0.301848157485512	0.780974274850355	0	3	4	5	2	5	4	4	7	6	5	10	6	8	8	8	7	7	7	8	10	9	9	10	9	9	13	11	11	11	11	12	14	15	0	1	5	2	1	3	5	5	4	7	8	6	6	10	18	10	11	11	0	6	3	13	16	17	19	19	16	21	22	10	26	28	23	32	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	2	1
81000	-182.504654875217398	-181.143799903052667	-1.360854972164745	0.000115950556019	0.000065510253936	0.564984388050658	0.763050356837252	0	2	6	4	2	6	4	4	6	7	6	8	8	7	9	8	7	8	8	8	9	10	6	9	10	10	13	10	11	11	12	11	15	15	0	1	8	2	1	5	5	5	4	23	5	11	3	6	18	10	11	6	0	8	10	6	7	6	19	19	16	6	22	23	26	28	27	32	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	3	1	1	1	2
81500	-169.265689570833359	-167.901485709516294	-1.364203861317067	0.000071177100948	0.000044939632050	0.631377668548801	0.802152525692416	0	2	4	5	3	5	4	5	6	6	5	7	7	8	7	8	7	8	8	8	9	9	8	10	11	9	11	9	11	11	12	11	13	15	0	1	5	2	1	3	5	5	2	7	5	6	6	10	11	10	11	15	0	3	12	13	7	17	19	19	23	12	22	23	26	28	30	32	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2
82000	-187.580946026108904	-186.140141137978901	-1.440804888130008	0.000092010715404	0.000031800755202	0.345620127636050	0.811251226049506	0	3	5	4	2	6	4	4	6	6	6	10	7	8	8	8	8	6	7	5	8	10	9	10	12	9	14	12	12	11	11	10	14	16	0	1	8	2	1	20	5	5	8	8	3	20	20	6	18	10	11	8	0	5	20	13	16	17	26	19	16	12	22	23	26	21	30	28	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	2	2	3	1	1	1	1	1	2	2
82500	-173.108255191742813	-171.543037268738715	-1.565217923004097	0.000092806282844	0.000023779495106	0.256227211960496	0.760604383608428	0	1	5	3	3	5	5	4	5	6	6	7	7	7	8	7	6	9	8	9	10	10	8	9	11	10	11	11	12	12	11	10	14	15	0	1	5	2	1	5	5	5	4	7	8	6	6	10	11	10	5	15	0	11	12	20	16	17	19	19	16	32	20	23	26	11	30	28	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	2
83000	-163.477747965561065	-161.100822501276213	-2.376925464284859	0.000119262678472	0.000011437456095	0.095901385429043	0.867741718791947	0	2	4	4	2	5	4	4	7	6	5	10	8	8	8	8	6	7	8	8	8	10	9	8	11	9	11	12	12	11	11	11	15	16	0	1	5	2	1	8	5	5	2	7	3	21	6	10	18	10	11	11	0	8	6	21	16	17	19	19	16	12	22	23	26	21	27	28	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2
83500	-171.434395764903456	-169.906037384027456	-1.528358380875998	0.000126286562264	0.000034900705107	0.276361193790558	0.766718576432003	0	2	5	5	2	5	4	5	7	6	6	10	7	8	9	8	7	8	9	8	8	11	8	9	11	10	13	11	11	11	11	12	13	16	0	1	5	2	1	5	5	5	4	7	5	20	8	10	18	7	11	3	0	8	11	6	10	17	26	19	30	12	16	10	26	12	30	32	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	2
84000	-171.831758413458346	-170.463027085962523	-1.368731327495837	0.000095649968590	0.000046575764571	0.486939674490820	0.781647764086555	-1	2	4	5	3	6	4	5	7	5	6	10	7	6	9	8	7	8	7	8	8	10	8	9	11	9	13	12	11	11	11	11	14	16	0	1	5	2	1	3	5	5	2	7	3	21	3	10	18	10	11	11	0	11	6	3	10	9	19	19	30	12	13	16	26	21	30	28	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	2	1	1	2	1	2
84500	-198.486076356427844	-196.983356115152787	-1.502720241275057	0.000105804384626	0.000030975876395	0.292765526727438	0.779010304460578	-1	3	5	3	3	4	5	2	6	5	4	9	8	7	7	9	5	9	8	9	7	10	8	9	12	9	12	12	12	11	11	10	13	15	0	1	5	1	8	8	8	1	2	8	8	2	3	10	11	10	11	15	0	13	7	13	10	17	19	19	23	32	13	23	26	12	30	29	1	2	2	2	1	1	1	1	1	2	1	3	2	1	2	2	1	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	1	2
85000	-163.813743397817177	-162.342726491094652	-1.471016906722513	0.000104293274222	0.000033046397502	0.316860293714485	0.766713169661109	1	2	5	4	2	5	4	4	6	6	5	7	7	8	8	8	7	7	8	8	10	10	9	9	11	9	13	9	11	11	11	11	12	15	0	1	5	2	1	8	5	5	4	7	7	6	6	10	18	10	11	11	0	3	12	13	10	17	26	19	10	12	13	23	26	28	23	28	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	3	1	2	1	1	1	2	3
85500	-175.449817988611443	-174.028530570201724	-1.421287418409716	0.000092250524126	0.000034033839987	0.368928418674083	0.703308089559542	1	2	6	4	4	6	4	2	6	6	5	9	5	7	9	8	6	7	8	7	8	10	8	9	10	9	13	11	11	12	11	11	15	15	0	1	5	2	8	5	8	1	2	7	8	6	8	10	18	10	11	7	0	3	5	6	10	17	19	19	30	22	22	23	26	12	10	28	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	4	2
86000	-190.082859971732773	-188.539599418421972	-1.543260553310789	0.000091743828917	0.000024568321402	0.267792631852959	0.758076454269558	-1	1	5	4	3	6	5	4	5	6	5	9	8	8	8	9	8	7	8	6	8	11	9	7	11	10	14	11	10	12	11	12	14	16	0	1	5	2	1	3	5	1	2	7	8	21	6	10	18	10	8	8	0	3	6	3	6	5	19	19	16	12	13	23	26	12	30	32	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	3	2	2	1	1	1	1	1	2	1	2	1	1
86500	-180.012022133614977	-178.261285652973669	-1.750736480641301	0.000121043572145	0.000022869766400	0.188938297136319	0.737229231802169	-1	3	6	5	3	5	3	2	7	5	5	9	7	6	9	7	7	8	8	7	9	9	8	9	12	9	14	11	12	11	11	12	13	16	0	1	5	2	8	5	8	1	3	8	5	13	6	10	18	10	11	11	0	5	3	13	10	3	19	19	16	21	3	23	26	28	30	28	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	3	1	3	2	1	1	1	2
87000	-180.107751737037773	-178.597563130726286	-1.510188606311484	0.000065279400995	0.000018783774666	0.287744286551770	0.747973991782561	0	2	5	4	4	5	4	3	6	7	5	9	7	7	8	9	7	6	8	8	8	9	8	9	9	9	13	11	11	12	11	11	14	14	0	1	5	2	8	5	8	1	2	7	8	6	6	8	18	10	11	11	0	5	6	13	7	17	19	19	30	21	22	23	26	12	30	28	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	2	1	1
87500	-190.059383866356399	-188.495496678270825	-1.563887188085565	0.000142748017338	0.000036671366654	0.256895803789958	0.799498395853583	0	2	3	5	4	6	2	4	6	6	5	9	7	8	8	8	7	9	7	8	8	10	8	9	10	9	12	12	12	11	12	9	14	16	0	1	7	5	3	8	1	3	2	5	5	20	6	10	6	10	11	15	0	8	4	21	10	17	19	19	16	21	22	23	26	21	30	21	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	2	3	2	2	2	1	1	4
88000	-161.645064975563088	-160.003664220215569	-1.641400755347529	0.000086103443266	0.000019234117193	0.223383833019314	0.793472388705901	1	2	6	4	3	5	4	4	6	5	5	10	8	7	9	8	7	7	7	7	9	10	6	10	11	10	13	11	11	10	12	12	13	16	0	1	8	2	1	8	5	5	4	7	5	21	6	10	18	10	11	11	0	8	6	13	10	17	19	19	16	12	22	23	26	28	16	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	2	1
88500	-170.652211655902448	-169.286288534032849	-1.365923121869602	0.000064939003671	0.000032616411783	0.502262275969380	0.902648173332354	-1	1	4	3	4	6	5	5	5	6	6	10	8	8	9	8	8	8	8	7	8	9	8	10	12	9	11	12	10	11	11	11	15	16	0	1	1	2	4	8	5	3	4	3	5	21	6	10	18	10	11	5	0	8	6	13	10	17	19	19	16	32	22	23	26	21	30	28	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2
89000	-191.955057270041152	-190.537053465510837	-1.418003804530315	0.000111213855463	0.000041523981913	0.373370581752344	0.779363315575686	0	2	2	3	3	5	4	3	4	6	6	9	8	7	9	9	7	7	8	6	8	10	9	9	11	10	13	12	11	10	11	10	15	16	0	1	1	2	3	3	5	3	2	7	4	21	6	10	18	20	11	11	0	5	6	11	10	17	19	19	23	32	21	10	26	12	23	32	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	2	1	1	2	2	2	1	2	1	1	3	3
89500	-159.110184323533304	-157.433766695646057	-1.676417627887233	0.000077252879393	0.000016305553106	0.211067253855936	0.761424649806668	1	3	6	5	3	5	5	4	6	6	5	9	8	8	8	8	7	9	9	8	9	10	7	9	11	10	13	10	11	12	12	12	14	16	0	1	8	2	1	5	5	5	2	7	5	6	6	10	11	10	11	15	0	7	13	13	10	17	19	19	10	12	22	23	26	28	30	32	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2
90000	-162.115291212986818	-160.606501731254127	-1.508789481732681	0.000097950259598	0.000028275173500	0.288668693848161	0.933193523114441	0	2	5	4	3	5	5	4	6	7	5	10	7	8	7	8	7	8	7	8	9	9	9	10	12	9	12	11	10	11	11	11	14	16	0	1	5	2	1	5	5	5	4	7	8	20	6	10	11	11	11	15	0	6	20	13	10	15	26	19	16	12	22	23	26	21	27	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3
90500	-160.548548100917316	-159.149413116071884	-1.399134984845420	0.000078723179737	0.000031736445902	0.403139786884277	0.692643969492735	0	2	5	4	3	5	5	5	6	6	5	9	8	7	8	9	7	9	8	8	9	9	8	9	11	9	13	11	11	10	11	12	15	15	0	1	5	2	1	5	5	5	2	7	5	6	6	10	11	10	11	15	0	8	17	13	10	17	19	19	16	21	12	23	26	28	30	32	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	3	2
91000	-176.494314487689820	-174.902397335105178	-1.591917152584652	0.000117427557537	0.000028603609325	0.243585150924777	0.579250351124287	1	2	5	4	3	5	5	4	6	6	5	9	8	7	6	8	8	8	8	7	9	10	9	9	11	9	12	12	11	11	12	11	14	16	0	1	8	2	1	5	5	5	4	5	8	13	6	10	11	10	11	15	0	6	8	20	10	11	19	19	16	12	13	23	25	3	30	28	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	4	2	2	2	2	1	2	1	1	1	1	3	2	2
91500	-164.123048095638694	-162.757861725437863	-1.365186370200836	0.000092911638155	0.000047110657812	0.507047973189825	0.781251802729682	0	2	4	4	3	5	5	4	6	7	6	9	8	8	9	9	7	8	8	7	8	10	8	9	11	9	13	11	11	11	11	12	14	16	0	1	5	2	1	8	5	5	4	7	8	21	6	10	18	10	11	10	0	8	6	13	10	17	19	19	16	12	13	16	19	28	30	28	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	2	2
92000	-180.346847137554988	-178.982814007032204	-1.364033130522793	0.000061236437188	0.000031570591823	0.515552394499429	0.730563404357791	0	2	6	5	3	4	4	4	7	6	5	8	6	7	9	7	7	8	8	5	9	10	8	10	11	10	13	10	12	10	12	12	14	15	0	1	5	2	1	5	5	5	4	7	8	6	5	5	18	10	11	11	0	8	12	6	10	17	19	19	30	12	22	23	26	28	23	32	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	3	2
92500	-146.637536414479399	-145.183107276711809	-1.454429137767583	0.000087181646758	0.000028923940925	0.331766398100771	0.929276458395879	1	3	5	4	3	5	4	4	6	6	5	10	7	8	6	8	7	8	8	7	9	10	8	8	12	9	13	12	11	11	11	10	13	16	0	1	5	2	1	8	5	5	2	7	5	21	6	10	11	10	11	15	0	3	17	13	10	17	19	19	30	32	21	23	26	21	30	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2
93000	-161.815430324811075	-160.452513236137833	-1.362917088673245	0.000057740152169	0.000030348081645	0.525597534910372	0.773574004986844	0	1	5	4	2	6	4	4	6	6	5	8	8	7	7	9	7	9	8	7	9	10	8	10	12	9	13	11	12	11	11	9	14	17	0	1	5	2	1	3	5	5	4	7	8	6	5	10	11	10	11	15	0	3	12	13	10	17	19	19	16	32	13	23	26	12	30	28	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	2	2
93500	-182.540946118954963	-181.025117731287139	-1.515828387667814	0.000096052936907	0.000027287731893	0.284090552267668	0.618650922193083	0	2	5	5	2	6	4	4	6	5	4	9	7	7	7	7	7	9	7	6	8	9	8	10	11	9	12	12	12	12	11	11	14	16	0	1	5	2	1	5	5	5	2	7	5	21	3	10	3	10	8	15	0	5	13	13	16	17	19	19	10	12	21	23	26	20	23	12	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	2	2	1	3	4	3
94000	-188.199145907808798	-186.269453248367057	-1.929692659441734	0.000127496311035	0.000019149704384	0.150198105563467	0.598138325634375	0	2	5	4	3	5	5	4	5	7	5	9	7	8	9	6	7	6	7	7	9	10	9	9	11	9	13	10	11	12	11	12	15	17	0	1	5	2	1	8	5	5	2	16	8	6	6	5	18	5	11	5	0	8	6	13	16	17	19	19	10	6	12	23	26	21	30	12	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	2	2	2	1	1	1	2	2	1	1	1	1	1	3
94500	-172.266733524290117	-170.715473411275440	-1.551260113014667	0.000122346465837	0.000032231289338	0.263442749387030	0.814977513613596	1	2	5	4	3	5	5	4	7	7	5	9	7	8	9	6	7	8	8	9	9	10	8	9	11	9	14	10	11	11	10	11	13	15	0	1	8	1	1	5	5	5	4	16	8	3	11	13	18	7	11	11	0	17	7	13	10	17	31	19	30	12	21	23	26	28	30	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	2
95000	-172.438212157821880	-171.023877815651929	-1.414334342169939	0.000068704593295	0.000026008456864	0.378554847885471	0.825673476995682	0	3	5	4	3	5	5	5	5	6	5	7	7	7	8	9	8	7	7	8	10	9	8	10	12	9	13	10	11	11	11	11	14	15	0	1	5	2	1	5	5	5	4	5	5	6	6	10	18	23	18	11	0	11	12	13	10	17	19	19	16	12	20	23	26	28	30	28	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2
95500	-169.268180774553542	-167.652931150739676	-1.615249623813875	0.000121046751938	0.000028276141430	0.233596862180485	0.883524059929473	0	2	5	4	3	5	5	4	7	6	5	8	7	8	9	9	7	9	8	7	8	8	8	8	11	9	12	12	11	12	10	11	15	16	0	1	8	2	2	5	8	5	4	7	5	13	6	10	11	10	11	21	0	6	6	13	10	17	26	19	16	21	21	23	26	21	30	28	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2
96000	-162.076054867365002	-160.508083571658204	-1.567971295706792	0.000074104894672	0.000018886092135	0.254856203739837	0.725354408900364	1	3	6	5	3	6	4	4	6	6	5	10	7	8	7	8	8	8	7	8	8	10	8	9	11	9	14	11	11	12	11	11	15	17	0	1	5	2	1	7	5	1	4	8	5	21	6	10	8	10	8	15	0	3	6	6	10	17	19	19	16	21	22	23	26	12	30	32	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	3
96500	-187.240982932680396	-185.455173478963331	-1.785809453717052	0.000139456176246	0.000025099251615	0.179979490983436	0.723545119857091	1	2	4	4	3	6	4	4	6	6	5	10	7	6	7	8	7	9	7	7	9	9	8	9	11	9	13	10	11	12	11	12	15	15	0	1	5	2	1	5	5	5	4	11	5	17	6	7	11	10	5	15	0	8	6	13	10	17	19	19	24	21	20	23	26	21	27	12	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	3	1	2	1	2	2	2	2	1	3
97000	-170.634613995837412	-168.858211294775003	-1.776402701062402	0.000128001074763	0.000023334940177	0.182302689411551	0.852331151776622	1	3	4	5	3	6	4	5	6	6	5	8	7	8	8	8	6	6	8	7	10	10	8	9	11	10	13	12	10	12	12	12	13	15	0	1	5	2	1	3	5	5	2	7	5	13	3	10	18	10	11	5	0	3	12	13	10	18	26	19	16	12	12	23	26	21	23	32	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1
97500	-205.718554847108891	-204.258733742646086	-1.459821104462818	0.000118013155076	0.000038556012768	0.326709448137082	0.635624610198753	1	2	5	4	3	6	5	2	6	6	5	8	8	8	9	8	8	8	7	9	10	10	9	10	12	9	14	11	11	12	12	12	14	15	0	1	5	2	8	3	5	1	2	7	8	9	6	7	18	11	11	11	0	7	13	20	10	11	19	19	10	8	13	10	26	17	30	27	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	4	4	2	3	2	2	1	1
98000	-185.520467500320251	-184.158975165437113	-1.361492334883129	0.000076764569465	0.000045771726123	0.596261093385522	0.709171665109728	0	2	6	4	3	5	5	4	6	6	5	7	7	8	8	9	7	9	7	9	8	9	9	9	10	10	11	10	11	11	12	12	14	15	0	1	5	2	1	8	5	5	2	7	5	6	8	10	11	10	11	15	0	3	12	6	10	15	19	19	10	21	22	16	26	28	16	32	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	2
