step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
14500	-814.548930916289464	-812.842366705322434	-1.706564210966977	0.000643804042505	0.000129731285704	0.201507410856031	0.560457574930736	0	2	1	1	2	2	4	4	4	5	5	4	7	7	5	6	7	6	7	8	6	8	9	8	8	8	8	11	7	9	8	9	7	11	9	9	9	10	10	10	10	10	10	8	12	11	10	12	13	11	11	14	11	11	12	13	12	12	12	14	13	11	13	11	16	14	15	16	14	15	13	14	13	14	16	14	15	14	16	15	16	18	15	18	19	16	20	20	21	16	21	20	0	1	1	1	4	3	3	4	3	8	8	6	15	21	6	9	21	7	15	13	8	11	27	7	14	33	21	32	1	33	0	24	9	5	33	44	0	44	14	44	20	27	23	1	39	41	26	8	16	8	4	7	33	21	33	44	13	25	51	26	50	2	43	21	70	10	49	56	39	57	38	34	46	49	78	53	21	57	57	56	57	52	51	48	44	0	0	83	64	71	0	54	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	5	2	1	1	2	4	1	1	1	1	2	1	1	1	1	3	1	1	1	5	5	4	4	4	2	3	2	1	3	2	1	3	2	5	2	2	1	3	1	1	1	2	2	1	1	1	1	2	4	1	3	1	2	2	2	3	8	1	1	3	6	2	1	4
15000	-838.615478902695827	-836.970686429756597	-1.644792472939213	0.000717253147833	0.000159321211219	0.222126890205995	0.526422303523047	0	2	2	1	3	1	3	4	5	5	4	4	6	7	5	6	6	7	5	7	6	8	9	9	8	8	7	9	8	8	8	10	8	9	8	8	10	11	10	9	11	11	8	9	11	11	12	13	13	12	10	11	10	13	12	13	13	13	12	12	12	13	12	12	15	16	15	14	15	14	15	14	15	14	16	16	14	14	13	16	17	18	16	15	18	18	19	19	21	17	21	20	0	1	6	1	1	1	1	4	11	7	1	7	9	17	1	4	10	16	4	9	15	2	25	13	19	21	10	8	27	21	0	27	13	8	15	16	0	36	20	30	36	4	1	21	23	39	14	24	39	30	13	21	21	3	19	32	52	44	16	8	32	32	26	5	54	11	49	61	22	17	26	40	72	60	50	30	15	39	52	51	24	62	22	38	43	0	0	83	83	64	0	83	1	2	1	1	2	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1	2	1	2	2	1	1	4	1	2	1	2	1	2	2	1	1	1	2	1	2	5	5	2	1	1	3	3	2	1	2	3	3	5	4	2	1	1	2	3	1	1	2	3	1	5	1	1	3	3	4	2	1	1	2	6	6	2	1	4	4	2	2	2	5	1	1	2	4	4	1	2
15500	-844.614342436154288	-842.966377059400429	-1.647965376753839	0.000643796298320	0.000142255911796	0.220964165477244	0.576539178151644	0	2	4	2	3	2	4	5	3	4	5	3	6	5	4	6	6	7	7	6	5	9	8	8	9	8	7	11	8	9	8	9	10	9	8	10	9	10	11	10	10	11	8	10	11	11	11	10	14	13	11	14	10	12	12	13	13	14	12	12	12	12	11	12	16	17	14	13	14	15	12	15	14	16	14	16	15	14	15	15	16	16	14	18	20	16	20	19	21	20	20	22	0	1	9	1	2	1	1	5	1	6	5	1	6	6	1	11	21	8	11	3	5	20	7	20	24	19	2	41	6	21	0	11	1	5	11	11	0	13	32	7	13	34	2	21	32	4	8	15	60	46	41	5	34	48	43	33	48	25	24	41	14	41	5	43	42	21	61	33	42	47	25	23	27	36	50	63	63	9	59	36	24	63	44	40	81	0	0	54	83	33	0	85	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	3	1	2	2	1	1	6	3	1	4	1	1	1	3	2	1	3	2	1	3	2	3	2	1	1	8	1	2	1	2	1	3	2	1	4	1	4	2	2	5	2	1	2	2	2	2	3	4	1	2	2	4	2	3	4	3	2	5	2	1	1	5	3	4	1	2
16000	-810.881508324635888	-809.244777690002934	-1.636730634633008	0.000505717746922	0.000113856697659	0.225138821707687	0.519450223517785	0	2	3	1	3	1	4	4	4	3	5	4	7	4	5	5	6	6	7	7	6	9	9	7	7	9	7	11	6	8	7	8	9	11	10	10	8	10	11	10	10	11	8	10	10	12	11	13	13	13	11	13	12	11	13	14	11	13	12	11	10	14	13	12	15	13	15	16	16	14	13	15	15	15	15	15	14	14	15	17	16	18	15	17	19	17	19	19	20	20	21	22	0	1	2	1	4	1	1	1	4	6	5	10	1	5	9	4	11	8	15	15	5	20	24	9	14	25	9	14	14	8	0	11	17	11	16	9	0	30	8	33	15	43	16	21	33	61	25	41	41	28	14	54	41	33	29	51	26	28	47	8	33	51	27	21	28	13	41	55	70	41	46	39	13	41	14	62	52	43	34	75	58	53	44	68	64	0	0	34	33	60	0	41	1	1	1	1	1	1	1	2	2	1	2	1	4	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	2	2	4	3	2	1	1	2	1	3	1	1	2	1	1	3	1	2	1	4	2	1	1	4	2	1	1	1	2	1	2	3	5	3	3	2	1	1	3	1	1	5	2	5	1	1	3	2	2	2	3	3	1	4	1	1	6	5	4	1	5
16500	-844.239547096809815	-842.513890020244844	-1.725657076564955	0.000553793906502	0.000108478089152	0.195881695119145	0.496005484062029	0	2	1	2	3	3	2	5	4	5	5	5	6	7	6	6	6	6	8	7	7	9	9	8	9	7	8	11	8	8	8	10	10	9	9	7	9	11	11	11	10	10	9	8	11	11	10	14	14	12	12	14	11	13	13	12	13	14	9	14	11	13	12	12	15	17	13	15	16	14	15	14	15	14	14	15	15	13	15	17	16	17	16	17	19	18	19	20	20	19	21	21	0	1	1	1	2	3	3	1	7	6	4	6	5	15	10	6	9	10	16	8	11	17	16	2	16	15	2	33	16	21	0	17	4	1	4	4	0	4	16	1	4	8	24	21	20	9	16	9	64	17	24	38	5	5	50	27	42	32	9	16	27	46	9	44	39	44	46	32	51	13	61	35	24	32	51	30	27	59	59	47	70	35	70	26	64	0	0	52	52	60	0	85	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	2	1	4	1	1	1	1	3	2	4	4	2	1	4	4	6	3	2	1	1	3	5	2	5	2	4	1	2	6	7	1	2	1	3	3	4	1	1	3	3	2	7	1	2	3	3	2	2	2	4	1	3	3	1	3	5	1	4	1	9	2	1	1	4	4	2	1	1
17000	-786.033763684663199	-784.402231087604150	-1.631532597059087	0.000582344184501	0.000132265620550	0.227126197994015	0.596713085048028	1	2	2	2	3	3	3	5	4	4	5	4	7	6	5	6	5	5	8	7	7	8	8	7	9	9	6	10	8	9	7	10	9	10	9	9	10	10	10	10	11	9	9	9	10	11	12	13	14	13	11	14	12	12	13	14	12	14	12	13	11	13	12	13	16	17	13	14	15	11	15	14	14	12	15	15	13	14	15	14	16	17	15	16	19	16	19	19	21	19	20	20	0	1	1	1	2	1	3	9	4	7	5	6	8	18	4	4	10	7	18	18	2	21	11	27	14	20	2	16	4	5	0	21	16	18	18	9	0	44	27	44	38	17	23	5	20	32	29	70	26	32	42	51	21	11	30	38	45	59	36	61	25	11	42	11	39	75	51	47	72	28	72	19	74	25	6	39	11	54	64	47	19	52	33	68	62	0	0	66	76	72	0	88	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	3	2	3	3	1	2	1	2	3	3	1	1	4	1	1	3	1	3	2	1	2	1	1	1	2	1	3	4	2	2	1	1	1	1	1	4	2	4	3	1	2	1	1	1	1	3	1	2	4	2	3	1	1	1	3	2	3	1	2	1	1	1	3	3	1	1
17500	-804.346658889538617	-802.567112405882085	-1.779546483656501	0.000612038808760	0.000111097311286	0.181520043657165	0.485724493920516	0	1	2	2	2	3	3	3	5	4	5	3	6	6	6	6	4	6	7	6	6	9	9	9	7	8	6	10	8	8	8	9	10	11	10	10	10	9	10	11	9	11	8	10	12	12	12	13	13	13	10	13	11	12	13	12	12	13	11	14	12	13	12	12	15	17	14	14	16	14	15	15	14	16	16	15	11	13	15	16	17	18	16	17	19	18	18	20	21	19	21	22	0	1	1	1	2	3	3	4	3	12	6	3	12	6	1	6	2	12	9	4	5	8	20	5	13	21	17	3	11	15	0	13	2	21	2	24	0	20	32	21	13	27	20	15	36	22	25	35	29	32	27	15	30	28	29	24	16	19	20	25	24	23	29	35	29	22	15	57	22	16	25	24	40	73	16	53	30	57	40	61	70	53	60	60	52	0	0	76	52	47	0	44	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	3	2	2	2	3	1	1	1	3	2	1	1	2	4	3	4	1	1	1	1	2	1	3	1	2	1	3	3	2	2	2	2	3	2	1	4	1	3	5	2	4	1	2	3	1	4	3	5	1	6	3	4	3	2	1	4	2	2	1	2	2	1	2	1	2	3	1	1	3	3	3	1	7
18000	-867.253968181867663	-865.494326043562296	-1.759642138305320	0.000744492105870	0.000138910869257	0.186584744366664	0.506495506851059	0	1	4	2	3	2	3	4	5	4	5	4	7	6	5	7	7	6	7	7	5	7	9	8	9	8	7	10	7	8	8	9	10	8	10	9	11	11	10	10	10	10	9	9	11	11	11	13	13	13	12	13	11	11	13	14	12	12	12	13	11	13	9	13	15	16	14	15	15	14	14	14	14	15	15	15	14	14	15	15	16	17	16	17	19	18	19	19	22	19	20	22	0	1	1	1	2	1	1	4	5	6	5	6	8	11	3	5	3	6	8	9	5	5	16	22	14	14	15	8	7	2	0	16	29	11	16	19	0	22	34	17	20	3	17	21	30	29	9	3	27	58	34	21	24	27	47	58	44	36	24	20	13	16	9	28	19	11	52	70	1	22	25	47	30	78	41	11	47	27	34	47	23	30	62	56	48	0	0	33	83	40	0	28	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	3	2	1	4	2	3	1	1	3	1	2	1	1	2	1	2	2	3	1	2	2	3	3	2	3	1	2	6	2	1	1	2	1	2	1	3	2	2	3	2	4	5	1	1	7	3	3	2	5	1	2	5	2	3	3	2	3	5	1	1	3	1	1	3	3	4	1	9
18500	-785.222795332387250	-783.630257810120838	-1.592537522266412	0.000608593714425	0.000148075503612	0.243307645318285	0.554763662399480	0	1	4	2	3	2	4	5	4	4	5	4	7	5	6	7	5	7	7	7	5	8	8	8	8	7	6	11	7	8	7	8	10	10	9	9	10	11	9	11	11	12	10	9	11	11	11	13	12	11	11	14	10	12	12	14	13	12	12	13	12	14	13	13	15	16	13	14	15	14	14	13	15	13	14	16	14	14	15	17	17	16	15	17	18	17	19	20	21	20	20	19	0	1	6	1	2	1	6	9	6	6	5	6	8	3	9	10	10	8	8	3	5	1	16	27	26	21	9	13	27	27	0	19	18	21	27	27	0	20	20	35	24	36	17	27	23	25	26	3	4	4	16	63	22	43	38	46	51	13	43	58	32	10	14	44	75	52	41	61	38	16	43	50	25	26	18	74	44	27	35	46	77	52	44	47	22	0	0	76	53	73	0	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	2	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	2	2	2	3	2	1	2	3	5	4	3	2	1	1	1	1	2	1	3	1	1	2	3	5	3	1	2	1	1	3	3	1	1	3	3	2	2	4	5	3	2	1	1	2	3	4	1	1	2	5	2	1	2
19000	-902.002564571469748	-900.293325217574534	-1.709239353895233	0.000734255747603	0.000147365320102	0.200700260886691	0.602248070272796	0	1	4	2	2	3	4	4	4	5	6	4	6	5	6	6	6	6	7	7	7	8	8	8	9	8	8	11	8	9	8	8	10	11	8	10	10	9	9	10	10	9	8	8	10	10	12	13	13	11	12	15	11	12	12	13	12	12	12	14	11	13	12	12	14	16	14	14	15	14	14	14	14	14	14	14	14	14	15	16	17	16	16	16	20	17	19	18	20	17	21	21	0	1	6	1	2	5	1	4	5	6	4	6	7	6	3	4	7	5	18	7	14	18	6	17	32	12	18	18	11	18	0	15	1	16	11	18	0	20	15	18	44	27	13	9	38	22	24	23	38	39	39	38	5	11	24	46	41	53	39	41	26	22	40	28	34	24	54	21	51	27	54	59	49	47	48	29	16	39	56	61	40	62	64	54	34	0	0	48	84	54	0	82	1	1	1	2	1	1	3	1	1	1	3	1	1	1	1	2	1	3	1	1	1	1	4	1	1	1	1	2	1	2	1	1	4	3	1	2	1	2	2	2	1	1	1	3	1	1	1	2	3	1	1	2	3	4	2	3	1	1	2	2	2	2	1	1	1	3	1	3	1	3	1	1	1	1	1	2	5	1	1	3	5	2	2	2	6	1	1	2	2	3	1	2
19500	-835.780289097373839	-834.123375477209834	-1.656913620164007	0.000726959920535	0.000158296473367	0.217751307734407	0.537802043287290	0	2	1	2	2	3	3	3	4	5	5	4	7	7	4	6	6	6	6	7	6	6	8	8	7	7	7	11	8	8	8	9	9	10	9	9	10	9	10	10	11	12	9	9	12	12	10	13	14	12	11	14	10	11	13	11	12	13	13	12	12	10	12	11	16	14	15	15	13	15	14	14	14	15	14	14	14	14	15	16	16	15	16	17	20	17	19	17	21	20	20	21	0	1	1	1	1	3	3	4	7	9	5	6	10	2	8	9	2	3	4	11	5	9	25	10	8	22	9	15	9	11	0	2	16	33	17	13	0	23	36	43	44	32	5	22	56	14	21	54	16	18	8	29	1	43	33	14	26	8	25	14	4	5	19	32	33	32	58	63	33	32	58	19	40	18	57	50	58	54	27	72	33	30	70	73	83	0	0	74	66	57	0	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	3	2	1	1	2	1	1	4	3	1	1	3	3	1	2	1	1	1	1	1	1	1	3	3	1	2	2	1	4	3	4	3	3	2	2	2	2	4	2	2	3	5	3	1	4	2	1	1	3	2	1	4	2	4	1	1	1	2	5	2	3	3	1	2	2	1	1	1	4	5	1	4
20000	-869.099869908464711	-867.369393999319186	-1.730475909145535	0.000648246042701	0.000126090177180	0.194509752276997	0.371142156177982	0	2	3	2	3	2	4	4	5	4	5	5	6	6	4	5	6	4	7	7	7	9	8	8	8	8	6	11	8	8	8	9	9	10	9	9	11	10	10	9	11	10	9	8	11	11	10	10	11	12	11	14	12	12	13	14	12	13	12	13	13	13	12	12	15	16	13	15	15	14	14	15	15	15	15	15	14	14	15	16	15	18	17	17	20	17	20	19	21	20	20	22	0	1	1	1	1	1	3	4	15	5	8	6	10	6	4	6	4	4	12	12	4	16	4	19	8	12	3	14	3	11	0	4	4	17	21	15	0	1	15	44	17	44	1	5	19	8	23	4	14	30	32	36	17	26	26	19	13	13	33	25	30	23	26	21	45	33	9	47	78	24	24	28	38	62	39	29	54	62	27	73	13	34	29	75	34	0	0	48	62	61	0	53	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	3	1	2	2	1	2	4	1	1	2	4	1	1	3	1	3	3	1	2	1	5	3	3	3	1	3	2	2	1	4	2	1	4	4	3	4	2	3	3	4	2	3	3	4	3	4	1	3	2	3	2	1	4	4	1	1	6	1	5	8	4	1	6	1	1	5	4	4	1	5
20500	-812.408198845311858	-810.677571861633851	-1.730626983678026	0.000686658619834	0.000133532469887	0.194467040870495	0.596921184900206	0	1	2	2	3	2	4	4	5	3	4	4	6	6	5	6	6	7	7	7	6	8	8	8	8	8	8	10	9	7	8	9	9	11	9	10	8	10	9	9	11	12	10	9	12	11	11	13	10	11	11	14	11	11	12	14	12	13	12	13	12	13	13	11	15	15	14	16	15	14	14	14	14	16	16	15	15	13	15	16	16	17	16	18	17	17	18	18	21	19	20	22	0	1	1	1	2	1	4	4	12	6	5	6	5	9	8	15	11	15	8	17	11	17	30	21	13	14	16	9	19	13	0	19	2	40	22	14	0	33	23	2	23	13	24	14	44	30	25	15	27	36	49	30	22	11	39	36	39	47	28	47	25	34	33	21	43	62	64	52	73	43	25	42	25	70	39	73	62	54	78	73	38	62	54	68	42	0	0	44	75	73	0	33	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	4	1	3	1	3	2	2	2	4	1	1	1	6	2	3	2	2	2	1	2	1	3	1	2	4	2	1	1	1	1	2	3	1	3	1	4	1	1	1	1	1	3	2	3	1	2	1	1	3	2	3	1	6
21000	-747.730212264477245	-745.841343513494849	-1.888868750982380	0.000488055430233	0.000076965796941	0.157698884539182	0.520907587297504	0	2	2	1	2	2	3	3	5	4	5	4	7	6	6	7	7	7	6	7	6	7	6	9	8	7	8	10	8	9	8	8	9	10	9	9	8	10	10	9	10	10	10	8	11	11	10	12	13	13	11	12	11	12	12	13	12	14	12	13	12	13	13	12	16	16	15	16	15	14	14	14	15	15	12	15	14	13	15	16	16	16	17	14	18	18	17	19	21	20	21	22	0	1	4	1	1	1	3	4	8	6	5	6	1	2	8	11	11	21	8	8	5	9	8	14	26	21	16	44	9	5	0	15	20	21	9	29	0	23	30	26	33	16	20	6	30	25	25	2	43	75	24	33	21	21	36	46	36	34	14	25	30	11	16	21	42	53	48	60	43	16	61	39	61	46	43	21	11	30	50	61	38	34	76	13	48	0	0	48	83	84	0	65	1	1	1	1	2	1	1	1	1	1	2	1	3	3	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	3	1	1	2	3	1	1	1	1	1	1	1	2	2	2	1	3	1	5	1	1	2	2	2	2	1	1	1	2	2	3	2	3	3	3	4	2	2	2	3	3	1	2	1	3	1	3	4	2	1	2	3	3	1	2	3	1	1	5	2	4	1	2
21500	-790.902305754447980	-789.300405466180791	-1.601900288267221	0.000490428735960	0.000117311107200	0.239201128723687	0.572925968648805	-1	1	3	2	2	2	3	5	4	4	4	4	6	6	6	6	6	5	7	7	7	8	9	7	9	8	8	11	8	7	8	9	9	10	10	8	10	10	10	10	8	12	7	8	10	11	11	12	13	12	11	14	11	13	12	11	11	12	11	12	10	12	12	11	15	17	14	16	16	14	15	13	13	15	14	16	12	14	15	17	17	17	15	16	18	17	19	20	21	19	20	22	0	1	1	1	2	1	1	2	6	3	5	3	9	5	6	9	7	4	5	7	4	21	36	7	19	1	10	8	30	9	0	29	19	14	17	19	0	8	27	27	24	6	7	2	36	26	19	64	38	19	15	63	33	53	36	61	8	9	15	26	27	17	14	27	19	65	38	56	75	19	25	6	25	63	30	52	30	63	50	60	58	54	62	60	65	0	0	83	83	72	0	82	1	1	1	2	1	3	2	2	1	1	1	1	1	2	2	1	2	1	3	2	3	1	1	1	1	4	3	2	1	2	1	1	1	2	2	1	1	2	1	1	1	5	2	3	1	1	2	1	1	3	1	1	1	1	2	1	3	3	2	3	1	3	4	2	6	1	2	3	1	2	4	6	2	1	4	2	3	1	1	2	3	2	2	3	2	1	1	2	2	2	1	4
22000	-824.846009783331624	-823.275475044250925	-1.570534739080720	0.000690608188041	0.000175134416719	0.253594468978947	0.518056297197053	0	2	2	2	2	1	3	4	4	4	5	3	6	7	5	6	5	5	8	7	5	8	9	8	8	6	6	11	9	9	9	9	10	10	9	9	10	11	10	9	10	11	9	8	12	10	11	14	12	12	11	14	11	11	13	12	13	13	13	12	13	13	12	12	15	17	11	14	15	14	14	14	14	16	15	15	14	14	15	17	16	17	17	18	19	17	19	16	22	19	20	22	0	1	6	1	1	1	3	4	12	4	5	4	9	9	4	11	4	8	11	26	5	16	16	2	26	10	10	15	44	5	0	3	17	11	9	13	0	26	43	19	11	24	16	2	20	15	43	24	9	14	4	43	24	21	46	25	16	51	34	51	24	33	32	5	27	73	17	47	49	24	57	13	26	54	45	41	53	36	35	81	39	30	62	71	51	0	0	73	72	72	0	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	2	1	3	1	4	2	2	2	2	1	3	1	1	3	1	2	2	3	2	1	3	3	3	3	3	1	3	1	2	3	1	1	1	3	1	1	3	5	2	2	2	2	2	1	4	5	3	3	4	2	2	3	1	3	3	3	2	5	1	1	2	4	3	1	7
22500	-789.422289002155367	-787.689745249368684	-1.732543752786733	0.000602848027097	0.000116908330890	0.193926703969806	0.486741649915339	0	2	4	1	3	2	3	4	3	4	5	5	6	6	5	5	7	6	7	7	6	8	8	7	8	9	7	9	8	7	8	9	9	11	10	9	10	10	10	11	9	11	9	9	11	11	10	13	14	11	12	14	11	12	12	13	11	12	10	14	11	13	12	11	15	16	14	15	15	14	15	15	14	15	15	15	15	12	15	16	15	18	16	17	19	15	20	19	22	18	21	22	0	1	6	1	2	1	6	7	2	6	9	7	9	9	7	5	15	3	10	9	5	14	17	2	15	27	7	15	13	8	0	25	4	14	21	25	0	25	33	4	3	17	3	10	15	26	8	53	57	16	41	27	20	64	24	50	23	33	15	33	24	53	23	30	21	54	36	56	20	15	61	51	25	56	17	11	34	59	16	33	63	44	33	68	79	0	0	79	53	40	0	33	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	1	1	2	1	2	2	1	1	1	1	4	1	2	1	1	1	1	5	2	2	2	2	2	1	3	2	2	3	2	3	2	1	2	1	2	1	2	3	2	1	3	2	4	2	2	1	3	4	2	2	3	1	3	5	4	1	5	6	2	4	3	1	2	1	1	3	6	3	1	9
23000	-866.535936718246717	-864.868723655654890	-1.667213062591798	0.000817243932829	0.000175028480578	0.214169201565654	0.440096018957312	0	1	3	1	3	2	4	4	4	5	5	4	6	7	6	6	7	7	7	7	6	7	8	8	8	8	7	10	7	8	8	10	8	9	8	9	9	10	10	10	9	12	9	9	11	10	11	13	13	11	11	15	10	12	12	12	10	13	13	13	11	13	12	10	14	17	14	15	14	15	14	14	14	14	14	15	14	14	15	17	15	18	15	17	19	18	19	19	22	19	20	22	0	1	4	1	6	1	3	4	6	6	4	6	9	5	9	7	7	21	7	21	5	15	21	21	15	21	16	26	5	27	0	21	5	5	19	15	0	14	36	6	10	43	20	10	10	41	32	51	45	34	44	42	7	5	24	44	20	34	20	45	8	29	34	10	40	78	13	67	45	4	58	42	56	47	19	17	9	29	9	30	35	67	33	74	44	0	0	17	61	59	0	54	1	1	1	1	1	1	1	2	1	2	3	1	1	3	2	1	3	1	2	1	2	1	2	1	1	1	1	1	2	1	1	2	2	3	1	1	1	1	1	2	2	3	1	3	2	1	1	1	1	1	1	3	3	2	2	2	1	2	4	1	4	2	1	2	2	2	4	1	2	5	1	2	1	2	3	4	6	3	5	4	4	1	5	3	5	1	1	10	7	3	1	4
23500	-841.032550203160440	-839.381364402720465	-1.651185800440012	0.000548941423874	0.000120655540580	0.219796749402668	0.429049607300306	-1	1	3	2	3	2	4	5	3	4	5	5	6	6	5	6	6	7	7	7	6	8	9	9	8	8	8	11	8	6	8	9	8	11	9	9	11	9	9	10	10	10	8	8	11	10	10	14	13	12	8	14	12	11	12	13	12	10	12	10	12	13	12	12	15	14	14	16	15	14	14	14	14	15	15	16	14	15	15	15	17	17	16	17	19	17	19	20	21	20	21	20	0	1	1	1	1	2	2	2	2	6	2	6	15	11	5	11	9	4	14	2	4	20	44	43	3	14	16	24	18	8	0	21	12	11	21	7	0	11	4	18	8	21	7	16	21	20	20	44	41	39	21	50	33	11	5	38	15	11	21	5	43	58	38	41	42	54	6	38	38	41	58	55	56	24	16	18	53	41	7	38	38	53	48	71	34	0	0	52	64	46	0	77	1	1	2	2	3	1	2	2	1	1	2	2	1	1	1	1	1	3	1	3	3	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	2	3	1	3	2	3	2	3	2	1	3	1	1	1	2	2	2	3	2	5	2	4	4	3	2	2	1	2	1	5	3	2	3	3	1	1	2	4	4	2	2	5	3	4	3	1	2	2	1	1	5	4	5	1	3
