step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
14000	-490.619621409412559	-497.475109360371960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761162450818069	1	3	2	4	4	5	5	5	7	6	6	5	8	8	6	6	9	8	9	8	10	9	11	10	11	10	11	12	13	11	12	12	14	13	13	13	13	15	14	13	13	15	13	14	17	16	13	14	15	16	14	15	15	15	16	16	15	15	17	15	16	18	19	16	17	17	17	18	17	19	17	18	20	19	21	18	18	18	20	22	20	20	20	20	22	20	21	21	23	23	23	22	23	24	25	24	28	0	1	1	1	3	2	2	2	12	5	5	5	4	2	8	6	9	11	14	4	14	18	19	6	17	17	6	24	22	21	20	27	23	23	26	30	24	27	22	24	30	30	23	36	56	43	23	35	35	44	36	40	36	43	52	31	47	34	39	40	53	59	46	51	42	54	57	58	58	46	35	55	72	45	44	67	69	55	70	84	72	74	56	72	73	76	79	82	80	87	83	79	52	79	94	79	96	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	4	1	1	1	2	1	1	1	2	1	2	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	3	1	2	3
14500	-496.726497118824909	-503.581985069784309	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694716903875776	1	2	3	4	5	6	6	7	7	6	6	6	8	8	7	7	8	8	10	9	11	10	11	10	10	11	12	12	12	10	11	12	14	12	13	12	13	14	15	12	13	14	14	15	16	16	14	15	15	16	15	16	15	14	17	15	15	17	18	16	17	20	19	17	18	14	18	19	18	18	17	19	19	20	20	19	19	18	20	20	19	19	19	20	22	20	20	21	22	23	23	23	23	25	25	24	28	0	1	2	1	3	2	4	4	12	5	5	4	8	12	12	4	16	6	13	4	16	18	19	18	20	17	22	22	24	16	20	18	23	23	26	30	11	27	29	22	30	30	23	36	31	43	23	35	26	36	36	40	41	13	39	31	43	50	39	40	53	52	46	51	44	34	57	64	58	33	49	40	55	56	69	57	58	40	70	60	55	45	45	55	62	76	70	45	72	87	88	79	85	96	92	79	94	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	1	2	2	1	2	1	3	1	2	1	1	2	2	1	2	2	1	1	1	2	1	1	2	1	3	2	2	1	2	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2
15000	-489.651050129224132	-496.506538080183532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.795174410306447	1	3	3	5	4	3	5	7	5	7	6	7	7	5	7	4	8	9	11	7	11	8	10	10	10	11	11	12	13	12	11	12	14	12	13	11	13	11	14	13	14	14	14	13	17	16	16	14	15	15	15	15	15	15	15	16	14	18	16	16	16	18	19	16	17	16	18	18	16	18	19	19	19	18	19	19	19	17	20	20	19	19	20	20	23	20	21	22	22	22	22	23	23	25	25	23	29	0	1	1	6	3	1	6	16	2	5	5	4	4	6	14	2	9	10	13	16	17	11	13	18	20	17	22	24	24	36	25	38	19	23	26	13	24	22	37	18	36	36	34	19	25	33	19	35	26	44	44	37	36	41	40	31	34	69	29	29	53	59	46	51	50	43	57	69	41	46	49	55	55	45	69	57	69	40	70	73	52	56	45	60	84	76	79	82	84	87	82	79	84	96	92	79	94	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	4	1	2	1	2	2	1	1	2	1	1	3	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	3	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	2
15500	-518.910155151375989	-525.765643102335389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631310001939308	1	3	2	5	5	4	4	7	7	7	6	7	7	7	7	7	7	7	10	9	9	10	11	9	11	10	10	13	12	11	13	13	14	13	12	12	12	14	14	12	14	13	15	13	17	15	14	15	15	15	14	15	15	14	15	14	16	16	17	15	15	20	17	16	18	16	18	18	17	18	19	18	19	18	20	19	18	18	20	21	21	21	19	21	20	20	19	22	22	21	23	22	23	25	25	22	29	0	1	1	3	3	1	1	4	4	11	5	4	4	2	4	6	6	11	8	14	5	18	19	18	20	2	10	24	27	13	20	27	13	23	9	30	18	37	29	22	44	30	23	36	31	33	34	26	35	44	44	29	30	23	40	20	47	33	40	37	30	39	33	51	50	54	57	58	58	33	35	60	59	45	69	57	58	52	87	72	73	74	74	72	72	76	70	82	80	87	83	79	55	79	92	90	94	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	2	2	1	3	1	3	1	3	1	1	1	1	1	2	1	3	1	1	2	2	1	1	3	2	1	2	2	1	1	2	2	1	3	1	1	2	1	1	1	1	2	3	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	2	2	1	2
16000	-495.183892379672386	-502.039380330631786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711198300851524	0	2	2	5	4	5	4	7	6	7	6	7	8	6	5	7	8	8	10	7	10	10	10	10	10	10	11	11	13	12	12	12	14	14	14	13	12	14	15	14	14	14	13	14	18	16	15	14	14	16	15	15	14	15	16	16	15	17	17	15	16	20	18	16	18	17	17	19	16	19	19	18	18	18	19	18	19	19	21	21	20	19	20	22	23	21	21	20	23	22	23	22	22	26	25	22	28	0	1	1	2	3	2	2	4	4	11	5	3	4	1	2	4	9	12	13	6	17	18	12	10	4	17	10	24	22	23	12	27	43	19	21	30	22	32	29	37	30	43	19	36	56	43	43	26	21	44	36	40	36	34	40	31	23	69	55	40	36	59	46	51	53	34	57	58	43	46	21	55	55	56	69	57	58	40	70	72	72	56	56	73	73	76	70	82	80	87	82	79	81	96	92	79	94	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	2	2	2	1	3	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	1	1	2	2	5	2	1	1	2	1	1	2	2	2	1	1	2	4	2	1	1	1	1	1	2	1	1	2	2	1	1
16500	-517.017434944138927	-523.872922895098327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679166014779300	1	2	3	4	4	5	5	7	6	6	6	7	8	6	4	7	7	8	10	7	10	10	11	10	11	10	10	12	12	12	10	12	14	12	14	13	12	13	14	13	13	14	14	14	14	16	15	15	16	16	14	16	15	15	16	15	16	17	17	15	16	19	19	16	16	16	18	19	18	19	20	17	20	18	20	19	20	18	21	20	21	20	21	20	23	21	21	22	22	22	22	23	24	24	23	25	28	0	1	2	2	3	1	1	9	4	5	5	14	4	4	1	1	9	10	13	4	17	9	7	18	20	17	11	18	24	13	20	27	23	19	17	23	24	27	29	29	23	30	34	23	25	23	43	26	26	36	23	40	36	19	40	45	43	51	52	40	30	72	46	51	30	54	57	58	50	46	48	60	55	56	44	57	58	72	70	55	72	74	74	55	78	67	70	82	80	87	82	79	81	79	79	94	96	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	3	1	1	1	2	1	2	4	1	2	1	1	2	1	3	1	1	2	1	4	1	1	2	1	1	1	1	1	2	2	2	1	3	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	3	1	1	2	3	1	2	1	2	2	2	1	2	2	3	2	1	2	1	1	1	1	2	2	1	1	2
17000	-521.177083800640389	-528.032571751599789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640097562825355	1	3	3	4	4	5	4	6	6	7	6	7	8	7	7	6	8	7	10	8	9	9	10	10	10	10	11	11	12	11	12	13	14	13	13	13	13	14	14	12	13	15	12	14	15	16	16	15	16	15	15	16	16	14	15	16	15	17	18	15	17	20	19	16	15	17	18	18	17	18	19	18	20	19	19	19	19	19	20	19	19	21	19	20	21	20	21	21	21	23	22	21	24	25	25	23	28	0	1	1	1	3	2	1	2	4	5	5	4	1	16	1	2	8	5	15	16	17	18	14	18	20	17	24	18	22	19	20	27	23	43	26	30	12	27	24	22	30	13	19	36	31	34	41	35	35	44	36	5	36	43	24	45	19	23	52	37	53	72	70	51	41	54	57	69	44	57	49	52	72	56	58	57	58	60	70	72	72	74	45	72	72	76	79	56	80	87	45	79	84	96	92	79	94	1	1	1	1	1	2	1	2	1	2	1	1	4	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	3	2	2	2	1	3	1	1	2	1	1	1	1	1	1	4	2	1	2	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	2	1	2	1	1	3	1	2	4	1	2	1	3	1	1
17500	-544.459702098303410	-551.315190049262810	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608159739709377	2	3	3	4	5	5	6	6	7	6	7	6	8	6	7	6	8	8	10	9	9	11	10	9	7	10	11	12	12	10	12	12	13	14	13	11	14	14	14	13	14	14	14	14	17	16	15	13	15	15	15	16	13	16	16	15	15	15	17	15	16	20	17	17	17	17	19	18	17	19	19	18	19	19	21	18	19	19	20	20	19	18	21	21	23	20	21	21	23	23	22	23	23	25	26	24	28	0	1	1	1	3	2	6	1	12	5	10	1	8	4	14	1	8	16	13	25	17	24	13	18	14	17	18	18	24	8	20	27	30	23	21	30	24	32	24	29	30	30	23	36	56	33	23	26	13	23	44	40	30	23	37	31	34	36	29	40	53	38	33	51	54	43	57	50	58	63	49	29	72	82	51	54	58	52	70	72	55	31	45	55	73	76	79	82	84	87	82	79	55	79	92	79	94	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	3	2	3	2	1	2	2	2	1	2	1	4	1	2	2	2	2	1	1	2	3	4	2	1	2	1	4	1	2	1	1	3	1	1	4	2	1	1	1	2	2	2	1	2	3	1	1	2	1	2	1	1	1	2	3	2	2	2	1	1	1	1	1	2	2	4	2	1	2	1
18000	-497.653932710219408	-504.509420661178808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745351905827287	2	3	3	5	5	5	5	8	6	6	6	7	9	7	8	8	7	8	9	8	10	11	10	10	10	11	11	12	12	12	13	12	14	12	13	12	13	14	14	13	14	14	14	14	17	16	14	15	14	15	14	16	15	16	16	16	15	17	18	14	16	20	18	16	17	16	18	18	18	19	16	19	20	19	19	20	18	18	20	20	21	19	19	21	22	21	21	21	22	22	21	21	23	25	23	23	27	0	1	1	3	3	2	2	2	6	5	5	4	16	6	12	12	9	11	14	4	8	18	19	18	20	17	18	22	18	23	16	27	34	23	26	13	29	27	37	24	30	30	23	36	31	23	23	35	26	44	36	40	44	43	60	31	36	64	52	27	53	52	46	51	41	41	57	64	58	34	26	55	55	45	58	57	64	55	70	40	72	56	45	52	72	67	79	82	80	87	82	79	73	79	92	70	94	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	1	1	2	1	2	1	2	1	1	2	1	2	1	2	4	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	3	3	2	2	2	1	3	1	1	1	4	1	2	1	2	2	1	1	1	1	1	1	1	1	3	1	2	1
18500	-523.399154219660431	-530.254642170619832	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681764267240889	1	3	3	4	4	5	4	6	7	6	6	7	8	7	8	6	8	8	9	7	10	10	10	9	11	11	11	11	12	12	11	12	15	13	13	12	13	15	14	12	15	14	14	13	18	16	15	14	15	15	15	16	16	16	14	16	16	17	15	16	16	19	16	17	17	17	19	18	17	18	19	18	19	19	20	20	20	19	20	21	20	19	20	20	22	20	20	21	22	22	23	22	23	25	25	23	29	0	1	1	1	3	2	3	1	8	5	5	4	16	16	6	6	14	5	4	16	17	10	19	5	20	19	24	24	22	23	20	27	43	23	26	23	18	27	29	18	30	34	23	36	56	33	43	35	35	44	34	59	44	43	40	31	47	30	55	59	50	55	23	36	50	30	57	69	41	63	49	29	60	56	64	57	64	72	70	72	72	56	56	40	72	67	34	82	84	87	82	79	73	96	92	79	94	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	3	1	1	2	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	4	3	2	3	2	1	2	1	3	3	2	1	2	1	1	1	1	1	1	2	2	4	2	1	3	2	1	1	2	1	2	1	2	2	2
19000	-509.221307622640893	-516.076795573600293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772352160196238	0	2	3	5	4	4	5	8	8	5	6	7	8	6	4	6	8	8	9	6	10	10	11	10	10	10	11	12	13	12	13	13	14	13	13	11	13	14	14	12	15	14	13	13	17	16	14	15	16	16	14	16	15	15	15	15	15	16	17	14	16	21	18	17	18	17	19	18	18	18	18	18	18	18	20	17	20	17	20	21	20	21	20	20	22	20	21	20	22	21	22	22	23	25	26	22	28	0	1	2	2	2	1	2	4	4	5	10	4	16	6	1	4	4	5	13	6	17	20	19	18	4	17	24	24	40	36	25	27	17	23	26	19	24	27	29	22	30	30	23	36	56	43	34	35	26	44	36	60	44	23	22	25	33	51	55	40	53	39	46	51	53	54	57	50	58	46	49	78	52	56	58	34	58	55	70	59	73	88	74	52	73	57	79	74	80	79	88	46	73	96	92	79	94	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	3	2	1	1	1	2	2	2	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	3	2	2	1	1	1	1	1	2	2	2	2	1	2
19500	-533.267676730547691	-540.123164681507092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668319194416239	0	2	3	3	5	5	5	7	7	6	6	7	9	5	8	6	7	8	11	8	9	11	10	10	10	8	10	11	12	12	12	12	14	13	14	12	14	14	14	13	15	14	13	14	16	16	15	12	16	15	14	14	14	16	16	15	15	18	17	15	16	19	18	16	17	16	19	18	17	18	19	17	20	19	20	19	20	18	20	22	20	21	20	20	22	20	21	21	22	22	22	22	24	25	25	23	28	0	1	1	2	3	3	2	6	7	5	5	14	6	4	14	4	6	10	23	2	17	5	7	11	20	17	18	18	28	16	20	27	23	30	48	8	28	27	22	28	23	30	23	30	56	33	43	9	35	44	30	22	36	23	40	31	23	69	52	52	41	38	46	51	50	43	57	64	44	46	35	24	72	56	69	47	58	72	70	84	55	45	56	78	73	19	79	83	84	87	83	79	72	96	92	92	96	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	3	2	2	1	1	1	2	1	3	2	1	2	1	2	3	1	2	2	1	2	1	2	1	1	2	2	2	1	1	1	2	1	3	2	1	2	1	2	1	1	3	1	2	1	2	2	1	1	1	2	3	1	2	2	2	1	1	1	1	2	2	3	2	2	4	1	1	1	1	1	2	4	1	2	1	2
20000	-537.391255303619459	-544.246743254578860	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546659370420835	2	3	3	4	4	5	5	7	8	6	7	6	6	8	7	7	9	9	8	8	10	10	10	9	11	10	12	13	12	12	13	13	14	13	13	11	13	14	15	13	15	14	14	13	17	16	14	14	15	14	15	16	15	15	17	16	15	18	17	15	16	18	18	17	17	15	18	18	18	18	18	19	18	20	19	19	19	18	20	19	19	21	19	21	22	20	21	21	22	23	21	21	23	25	26	24	28	0	1	1	2	3	2	1	4	6	5	5	4	4	16	6	4	8	5	6	8	17	10	19	5	20	17	24	24	5	36	20	27	19	23	26	23	19	22	37	22	36	36	23	36	56	33	23	35	35	36	43	37	44	47	40	31	33	51	39	40	30	10	46	51	30	47	57	51	51	46	35	55	55	56	51	57	65	60	70	52	55	56	56	55	81	76	79	74	72	87	56	79	73	79	92	79	90	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	2	2	1	1	2	3	1	2	1	3	2	2	1	2	2	1	2	2	1	1	1	1	1	3	1	1	2	1	2	1	1	2	2	1	2	1	1	2	6	1	1	4	1	2	2	3	1	3	1	1	2	1	2	1	2	1	2	1	3	2	2	2	1	1	1	1	1	2	1	3	3	2	2	3
20500	-515.431389027023556	-522.286876977982956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524808791161752	1	3	3	5	5	5	5	6	7	7	6	6	8	7	8	7	8	8	11	7	10	10	10	10	10	10	11	13	13	11	13	13	14	13	13	13	13	15	15	14	15	15	13	14	17	16	14	14	15	15	13	14	15	16	16	15	14	17	18	16	17	21	17	16	17	17	18	19	18	19	19	19	19	19	20	19	19	19	20	22	20	20	20	21	21	20	21	21	23	22	22	22	23	25	24	24	28	0	1	1	2	3	1	2	4	4	5	5	4	16	4	12	4	6	10	13	6	12	18	13	18	20	17	18	22	18	12	25	27	30	13	26	30	3	27	28	18	30	30	13	23	56	19	23	35	21	36	30	18	36	47	52	31	43	64	52	52	44	28	33	51	44	34	57	58	58	34	49	55	55	56	58	57	51	55	46	81	72	56	56	55	39	76	70	74	80	79	82	79	78	87	92	79	79	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	2	2	3	2	2	1	2	2	2	1	5	2	1	3	2	2	3	3	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	4	2	2	2	2	2	1	1	3	2	2	2	2	2	3	2	2	3	1	1	3	3	2	3	1	1	1	1	1	1	1	2	2	1	2	4
21000	-509.044111274104807	-515.899599225064208	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620482145124009	2	3	3	5	5	5	5	8	6	6	6	7	7	7	7	7	8	8	9	9	10	10	10	10	9	10	11	11	10	13	13	12	14	12	13	12	14	14	14	14	14	14	14	13	17	16	15	14	16	15	15	15	15	14	16	15	15	16	16	16	17	21	18	17	17	16	18	18	18	18	19	19	19	18	19	19	20	18	20	21	20	20	21	22	21	21	22	21	23	22	22	22	23	25	24	25	27	0	1	1	2	3	2	2	2	1	5	5	4	4	6	2	1	4	11	12	8	12	10	13	11	12	9	18	18	18	23	25	22	23	12	21	23	24	27	24	22	23	36	16	36	31	43	34	26	35	36	36	39	44	34	40	31	34	36	37	29	53	72	46	58	50	54	41	64	58	46	49	37	55	56	58	57	69	55	46	72	72	74	74	60	73	67	79	82	80	79	82	79	73	46	92	46	79	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	3	1	2	1	1	1	2	2	2	2	3	1	1	2	2	2	2	3	1	3	1	2	1	1	2	2	1	2	1	2	1	1	1	2	2	1	3	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	2	1	2	2	1	1	1	1	3	1	2	1	1	1	1	2	1	2	4	1	3	4
21500	-504.973144007075007	-511.828631958034407	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683470558028329	1	3	3	5	5	5	4	6	6	7	6	7	8	6	8	7	8	9	10	8	8	9	10	8	10	11	11	12	13	11	13	12	14	13	13	12	13	14	14	13	15	13	15	13	17	16	16	13	15	15	14	14	12	14	16	15	14	16	16	15	16	21	18	16	16	17	18	16	15	18	19	18	19	17	19	20	19	18	20	21	20	18	20	21	21	19	21	22	23	22	22	22	23	25	23	24	28	0	1	1	2	3	2	2	2	4	11	5	4	4	1	12	4	4	24	13	14	16	24	14	11	20	21	24	24	18	23	25	27	23	23	26	30	24	27	29	22	30	30	44	36	56	33	57	26	35	36	44	40	23	34	29	31	23	69	40	29	41	67	34	51	41	54	57	69	51	46	49	55	72	56	58	67	69	55	70	55	73	56	56	72	73	57	79	45	80	79	82	79	85	96	92	79	96	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	3	1	1	1	1	1	3	1	1	2	1	2	2	1	2	1	2	2	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	3	1	1	2	2	1	2	1	2	3	1	2	3	2	1	3	1	2	1	1	2	1	1	1	1	2	3
22000	-473.728996813960691	-480.584484764920091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679345021890929	0	2	3	4	4	5	4	8	7	6	7	6	8	7	7	6	8	8	9	8	10	10	10	10	9	10	11	12	12	11	12	13	14	13	14	13	12	15	15	13	15	15	14	15	17	16	15	15	16	16	13	16	15	14	17	15	15	18	18	14	17	20	18	17	16	17	17	18	16	18	19	18	20	19	21	19	19	19	20	21	21	20	20	21	23	17	21	22	23	23	22	22	24	24	25	22	29	0	1	2	2	3	4	2	9	12	5	10	4	14	5	6	2	16	10	13	12	17	18	19	5	20	17	24	22	10	23	20	27	23	23	21	30	11	27	29	24	30	30	23	36	56	33	19	35	26	30	30	40	36	36	52	31	36	65	40	29	65	59	46	51	36	54	47	69	51	46	35	55	59	56	77	86	64	55	70	72	73	74	45	72	73	47	79	83	80	87	82	79	73	96	92	79	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	3	1	2	1	2	2	2	2	2	2	2	1	2	2	2	1	1	1	3	1	3	3	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	4
22500	-526.891796502860416	-533.747284453819816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612090480895043	1	3	4	3	5	5	5	6	6	6	6	8	7	7	6	7	9	8	8	8	9	10	10	10	11	10	11	13	13	12	13	12	14	13	13	11	12	15	14	13	15	15	14	15	17	16	16	14	15	15	14	15	16	15	16	15	15	17	17	14	17	21	18	17	17	17	18	19	17	17	19	19	19	20	20	20	20	18	20	21	21	19	20	21	22	19	22	21	22	23	23	22	23	24	26	23	25	0	1	4	1	3	1	4	2	2	5	5	14	4	9	4	1	13	15	14	6	13	5	6	18	20	21	24	37	24	19	25	27	34	23	26	19	22	27	13	24	30	30	23	36	56	33	34	26	17	30	23	29	44	34	52	20	43	50	37	40	36	52	46	41	50	54	43	58	51	46	49	55	29	45	58	86	69	55	70	72	73	56	45	55	73	57	79	45	80	87	83	79	73	79	92	92	87	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	3	2	1	2	1	1	1	2	2	1	1	1	2	2	2	2	2	3	2	2	2	2	2	1	1	2	2	3	2	2	1	1	1	1	3	1	1	2	1	3	3	1	1	1	1	2	1	2	1	2	2	3	2	2	1	2	1	1	1	1	1	1	2	3	3	1	2	1	1	2	1	2	2	2	1	1
