step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
14500	-530.310268890467455	-537.165756841426855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.384576388721965	1	2	3	5	5	6	4	7	7	5	6	9	9	10	9	9	13	8	9	10	10	10	11	12	14	11	14	13	12	14	13	15	15	17	18	19	17	20	18	19	21	19	21	21	22	18	21	22	22	22	20	23	22	23	22	24	24	23	24	22	24	25	24	25	25	23	25	24	25	25	25	26	26	28	28	28	28	27	30	31	31	31	31	32	33	34	38	41	39	41	41	43	46	45	49	0	1	1	2	7	1	1	7	4	1	2	1	3	6	7	11	0	0	0	6	19	4	0	13	11	15	23	11	6	26	1	8	31	4	34	0	20	24	12	0	28	15	7	4	33	1	0	42	38	5	46	51	47	40	38	39	43	45	0	43	11	52	11	61	50	0	53	44	49	51	48	65	51	48	70	44	70	61	72	11	77	73	38	61	80	0	86	46	87	89	0	78	87	91	82	1	1	1	2	1	2	1	1	2	3	1	4	3	2	3	2	1	1	1	2	1	2	1	1	4	1	3	3	3	2	6	4	1	6	1	1	3	5	5	1	4	5	12	6	5	7	1	2	1	8	1	2	1	3	1	3	2	1	1	1	10	1	8	1	2	1	2	1	2	3	1	1	4	3	2	3	2	1	1	13	1	3	5	3	1	1	3	14	1	1	1	7	4	2	10
15000	-735.145567039441516	-742.001054990400917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.383811264340813	1	2	3	5	4	4	5	7	6	7	7	8	10	8	11	10	12	10	9	11	10	9	11	13	13	11	14	13	12	12	14	15	16	17	18	19	16	19	20	18	20	19	20	20	20	21	17	20	22	22	20	21	22	22	22	24	22	24	24	22	24	23	23	25	25	25	26	23	25	25	27	26	25	27	28	29	28	28	30	30	30	31	32	32	33	36	39	40	41	41	40	43	45	44	49	0	1	1	3	3	2	5	7	2	4	6	9	12	7	14	12	0	0	0	3	3	11	0	11	16	2	30	26	22	19	12	20	17	4	32	0	2	12	37	0	23	5	37	22	21	38	0	8	43	32	36	43	34	52	47	44	8	28	0	25	38	57	29	63	60	0	53	38	49	35	49	58	54	47	70	20	58	56	45	74	41	80	45	70	5	0	78	57	86	91	0	90	84	91	62	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	5	3	2	1	2	2	6	1	1	3	2	2	2	2	7	1	1	7	4	2	1	6	8	4	6	7	1	1	7	1	4	1	1	2	1	2	2	7	6	1	4	2	1	8	1	1	1	2	3	1	4	3	1	1	3	2	9	2	2	4	1	5	1	5	3	12	1	5	12	2	1	1	1	6	2	13
15500	-593.521963797488297	-600.377451748447697	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.361908641669752	0	1	3	4	4	6	4	7	5	6	8	8	10	9	10	10	12	10	9	11	10	9	11	13	13	12	14	13	12	12	13	13	15	16	19	17	18	18	18	18	20	20	18	21	21	22	19	22	23	23	22	22	21	23	21	24	22	26	25	22	24	25	21	25	24	25	24	24	24	25	27	24	26	27	28	29	27	28	31	32	30	31	32	32	32	36	38	40	41	41	42	42	44	44	49	0	1	2	2	2	5	1	5	7	3	8	10	8	9	14	14	0	0	0	13	22	9	0	4	16	22	21	13	6	16	4	16	19	29	33	0	16	24	24	0	43	26	5	2	38	37	0	16	36	39	42	16	40	47	29	53	2	14	0	47	63	57	4	49	13	0	60	44	53	2	35	34	52	40	50	39	69	73	48	75	75	73	50	1	57	0	7	52	72	88	0	88	91	91	84	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	4	2	1	2	2	5	1	4	2	3	2	2	1	6	2	3	1	1	3	3	8	1	1	1	5	3	3	1	6	2	2	5	1	10	9	1	2	2	1	8	1	9	1	1	1	2	9	4	3	2	7	2	4	1	1	4	2	2	3	4	13	5	1	16	6	8	1	1	1	2	2	7
16000	-516.841881983142343	-523.697369934101744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478712786472459	1	2	3	5	5	5	4	7	6	8	7	8	9	9	9	9	13	8	8	11	11	10	10	10	13	11	13	13	10	13	13	15	15	16	18	19	17	18	19	18	20	18	21	22	21	18	20	22	20	22	22	21	22	23	22	24	23	24	23	21	24	25	24	24	24	25	25	24	25	26	26	27	27	27	27	28	28	29	30	30	32	31	31	30	34	36	38	40	41	41	42	44	44	45	48	0	1	1	1	7	2	1	3	3	7	6	9	19	19	9	7	0	0	0	12	16	13	0	16	7	4	19	10	8	15	12	31	28	21	28	0	2	21	5	0	37	34	16	52	46	21	0	34	42	32	47	20	36	48	21	59	2	50	0	23	48	47	42	60	49	0	48	41	48	31	51	44	58	69	55	54	65	71	55	5	73	66	36	75	84	0	70	77	68	88	0	91	90	91	87	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	4	4	3	2	3	2	3	1	1	3	2	1	6	3	5	1	1	1	5	1	1	3	1	3	1	3	1	5	1	1	5	1	9	1	1	7	2	3	3	1	2	1	1	2	2	11	1	2	2	1	2	2	2	2	5	13	2	3	6	1	2	1	5	6	9	1	1	1	1	2	4
16500	-788.299684399086004	-795.155172350045405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.413734529276512	1	2	3	5	5	5	4	7	7	8	7	9	10	10	10	9	11	9	7	11	11	9	11	13	11	12	14	13	13	13	12	14	15	18	16	20	18	18	19	19	20	17	20	21	22	21	20	21	22	23	22	23	22	22	23	24	24	25	25	22	24	25	23	25	25	25	25	23	25	24	26	26	26	26	28	27	27	29	30	31	30	32	31	32	32	36	39	39	42	40	41	44	46	44	48	0	1	2	2	1	2	3	4	2	5	4	19	8	7	4	4	0	0	0	12	9	19	0	16	5	1	21	21	19	25	2	31	17	11	32	0	5	20	31	0	8	28	27	14	32	38	0	47	33	2	44	27	36	41	54	54	2	32	0	42	45	60	39	39	38	0	50	54	56	42	53	69	56	52	69	54	66	65	52	20	59	78	75	50	70	0	57	55	80	86	0	87	89	91	91	1	1	1	1	1	2	1	1	3	2	1	1	2	3	2	2	1	1	1	1	1	1	1	3	2	5	2	1	2	1	6	1	1	5	1	1	5	2	5	1	6	2	2	4	5	1	1	1	5	10	1	7	1	1	1	1	7	9	1	2	1	1	4	3	3	1	1	1	1	4	2	1	1	2	2	3	1	2	4	13	3	1	2	4	4	1	4	14	6	2	1	1	2	1	4
17000	-507.192704254833075	-514.048192205792475	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.379179184677674	1	2	3	4	4	5	5	8	7	7	8	8	7	10	10	9	13	9	8	11	11	9	11	11	13	10	13	13	12	12	14	16	15	16	17	19	14	19	19	18	21	18	19	21	21	21	20	22	23	23	21	21	22	22	22	23	22	24	24	21	24	25	24	25	24	24	25	25	24	25	26	25	26	27	28	27	29	28	29	31	32	31	32	31	33	36	39	40	41	42	42	43	44	44	49	0	1	1	2	2	2	5	7	1	5	3	7	4	16	7	5	0	0	0	16	13	9	0	22	7	4	16	14	19	9	4	7	17	20	28	0	11	1	4	0	47	34	14	13	27	43	0	35	35	51	32	11	32	43	40	52	2	13	0	38	46	69	60	54	43	0	56	27	46	63	61	45	44	61	63	69	76	76	62	8	56	79	78	43	31	0	86	58	86	86	0	86	82	91	88	1	1	1	1	1	2	1	2	3	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	3	2	2	1	2	2	6	4	2	2	2	1	2	9	5	1	1	1	6	7	5	1	1	2	3	1	2	4	2	2	2	1	11	5	1	1	2	1	2	1	2	1	1	7	1	1	1	2	2	2	1	2	1	1	2	12	4	1	2	7	8	1	2	9	3	2	1	3	6	1	5
17500	-577.583384517980221	-584.438872468939621	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.323853424092209	1	2	3	4	3	5	5	7	7	7	6	7	9	9	10	9	11	10	8	9	10	10	11	11	12	11	13	13	12	13	12	16	14	18	18	19	15	18	20	19	20	19	19	22	21	21	21	22	22	22	21	22	23	23	23	23	23	25	24	22	25	24	21	25	22	26	26	23	25	25	27	26	26	26	28	27	28	29	30	28	31	31	31	32	33	35	38	41	41	42	41	42	46	45	50	0	1	1	3	1	1	3	4	11	7	7	11	8	12	1	11	0	0	0	4	14	7	0	1	22	7	8	23	8	22	4	8	24	2	32	0	7	31	1	0	29	34	14	14	13	32	0	42	46	16	35	63	46	45	45	39	63	43	0	29	60	35	33	39	41	0	39	45	37	57	72	63	56	55	57	2	58	63	53	2	56	78	32	39	2	0	86	86	64	84	0	50	91	91	93	1	1	1	1	1	3	2	1	1	2	1	1	1	1	5	2	1	1	1	2	1	3	1	5	1	5	3	1	2	1	3	4	1	8	1	1	4	4	10	1	4	1	6	9	5	3	1	1	1	6	1	1	1	1	1	2	2	5	1	6	2	3	6	4	1	1	4	1	5	1	1	2	2	2	3	10	1	4	4	12	4	1	6	6	14	1	2	4	5	6	1	10	3	2	2
18000	-525.585983475175908	-532.441471426135308	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.332861465145337	1	2	3	4	4	6	5	8	6	7	8	8	9	8	10	9	9	8	10	10	10	9	11	13	13	11	14	14	12	14	14	15	14	14	17	20	16	18	20	18	21	18	19	20	21	22	20	21	23	21	21	23	23	22	23	23	23	25	24	22	25	25	22	24	25	25	23	23	25	26	26	25	24	26	27	28	29	28	30	31	30	31	32	33	33	35	38	39	41	42	42	45	44	44	49	0	1	1	2	2	1	1	3	5	2	9	6	7	4	14	14	0	0	0	8	22	5	0	21	21	7	8	8	13	29	2	22	17	8	27	0	1	4	8	0	14	32	34	13	21	21	0	42	46	22	43	39	13	45	50	50	39	2	0	20	56	30	21	54	67	0	25	1	35	5	50	73	35	36	53	38	72	70	72	42	53	44	39	75	5	0	70	86	51	34	0	79	83	91	90	1	1	1	1	1	2	2	3	1	3	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	3	3	3	1	1	6	6	3	3	1	1	8	5	7	1	7	1	3	6	4	5	1	1	1	7	1	1	7	1	1	1	2	9	1	6	1	4	5	1	1	1	5	10	3	8	2	1	4	3	2	4	2	1	4	6	4	6	5	4	17	1	7	3	9	13	1	7	5	1	4
18500	-534.744999394666365	-541.600487345625766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.293317345823616	0	2	3	4	4	5	4	7	6	7	8	7	8	10	10	10	11	8	9	10	10	10	12	12	14	11	12	14	11	14	14	15	16	18	19	19	17	18	19	18	20	19	18	20	21	20	20	22	22	22	21	22	22	22	23	23	21	26	24	23	24	25	23	25	25	24	26	25	26	25	25	26	26	27	28	28	28	28	28	30	32	31	29	32	33	37	38	40	41	40	43	43	43	45	49	0	1	2	1	2	5	2	4	7	1	5	4	6	13	11	10	0	0	0	9	10	12	0	4	7	1	11	11	11	29	29	5	20	8	25	0	5	22	22	0	40	34	12	22	42	43	0	42	15	1	46	44	16	37	30	46	12	16	0	31	28	56	22	45	30	0	52	13	54	2	25	53	61	60	63	71	64	58	46	61	75	83	74	73	72	0	80	86	61	35	0	79	57	91	92	1	1	1	2	1	1	1	2	1	3	3	3	1	1	1	1	1	1	1	2	2	2	1	5	4	4	2	2	1	2	2	6	3	7	3	1	6	5	4	1	1	1	6	5	2	1	1	2	7	10	1	1	8	2	4	2	7	7	1	3	3	1	6	2	5	1	2	9	1	10	5	2	1	3	2	2	2	1	3	3	1	1	1	4	3	1	4	2	10	10	1	7	10	1	4
19000	-485.729299064317900	-492.584787015277300	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.409730244144853	1	2	3	4	5	6	5	6	6	6	7	9	9	8	10	9	11	9	9	10	10	9	12	12	10	11	14	13	10	13	13	15	15	17	19	17	17	19	19	18	20	19	20	22	20	21	21	22	23	22	21	20	22	22	20	23	24	26	23	22	25	25	23	26	24	24	25	24	26	26	24	25	27	27	28	27	26	28	31	32	31	32	30	33	34	37	39	39	40	41	42	44	45	44	49	0	1	1	1	4	4	4	1	4	2	5	5	5	4	1	10	0	0	0	12	7	8	0	22	11	11	21	13	9	29	15	5	26	28	37	0	11	37	37	0	37	34	37	39	39	7	0	45	60	34	43	38	41	51	33	48	63	53	0	47	40	50	50	55	53	0	56	12	51	14	56	44	35	64	57	37	48	66	76	57	59	65	75	83	70	0	84	86	80	79	0	78	68	91	84	1	1	2	1	1	1	1	3	1	2	1	1	1	3	4	2	1	1	1	1	2	2	1	2	1	3	2	2	2	1	1	3	2	2	1	1	6	1	1	1	2	1	3	1	1	6	1	1	1	2	1	1	1	1	3	1	1	3	1	1	3	2	1	3	1	1	1	7	2	10	1	2	3	1	2	6	2	2	3	4	4	3	1	2	3	1	4	1	4	5	1	9	12	1	7
19500	-695.609187281046957	-702.464675232006357	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.406748003718541	0	1	2	3	5	5	4	7	6	8	7	8	7	9	9	9	12	9	10	10	9	10	11	10	13	11	14	13	12	14	10	16	16	18	19	19	15	17	19	19	21	20	19	19	21	21	19	21	22	23	22	21	23	23	22	24	24	24	24	23	24	26	22	25	23	24	25	25	24	25	26	27	27	27	29	28	29	27	29	30	29	32	31	33	33	37	36	40	39	41	42	43	46	43	50	0	1	1	2	4	1	3	6	7	1	6	11	6	13	4	6	0	0	0	11	7	7	0	16	16	14	29	22	19	23	5	8	27	13	28	0	1	24	37	0	43	10	27	32	5	37	0	34	32	48	34	38	39	32	29	45	31	49	0	52	26	36	1	54	63	0	63	56	45	43	54	55	56	69	34	45	56	68	57	53	58	75	72	57	57	0	41	86	80	75	0	77	89	91	90	1	1	1	1	2	3	2	1	1	4	1	1	1	1	3	2	1	1	1	1	3	2	1	1	2	1	1	2	1	1	3	4	1	5	5	1	8	3	3	1	1	5	4	1	6	4	1	2	3	1	3	2	3	4	6	1	9	1	1	1	6	4	7	1	1	1	1	1	1	3	2	3	2	2	8	3	3	2	3	2	2	2	2	5	4	1	8	2	4	5	1	7	5	1	5
20000	-628.873724697672060	-635.729212648631460	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420989220139292	1	2	2	4	5	6	5	7	6	8	6	9	9	9	10	10	11	8	9	8	10	7	12	11	13	11	13	13	13	15	12	15	14	17	18	19	16	19	19	18	20	20	21	21	21	22	20	22	23	23	22	20	22	20	22	23	21	25	24	22	24	25	23	24	22	25	24	23	24	26	25	24	27	28	28	28	29	28	31	32	31	31	32	32	34	35	38	40	42	39	42	44	44	44	50	0	1	1	2	4	2	2	6	4	1	3	4	11	11	5	18	0	0	0	9	18	2	0	2	12	2	20	21	1	21	5	8	20	13	19	0	33	2	1	0	33	17	22	32	31	13	0	54	36	24	43	12	57	17	38	60	31	33	0	41	53	63	22	34	28	0	65	45	36	39	39	45	66	36	65	44	73	41	46	75	73	73	75	63	84	0	57	86	87	83	0	85	43	91	94	1	1	1	1	1	1	2	1	1	4	2	2	2	1	3	1	1	1	1	1	1	2	1	5	4	4	2	1	3	2	3	3	3	3	5	1	1	10	8	1	3	4	8	3	4	6	1	1	2	8	1	4	1	5	2	1	4	5	1	1	1	1	5	2	5	1	1	2	3	3	3	2	1	5	3	3	1	5	4	2	2	2	2	5	1	1	9	2	1	4	1	4	10	1	3
20500	-937.339956602160896	-944.195444553120296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.406165667559202	0	2	2	4	5	6	4	8	6	7	6	9	9	9	10	9	12	8	9	10	11	9	11	11	13	12	12	13	11	13	13	15	13	17	19	17	17	19	19	18	20	19	20	22	21	21	21	22	22	22	21	23	23	21	23	23	23	25	24	22	25	26	24	25	25	25	25	24	23	25	26	27	26	27	29	27	28	28	31	31	31	30	31	32	34	36	38	40	42	39	41	44	44	44	50	0	1	1	2	7	4	3	9	2	5	3	7	1	18	8	10	0	0	0	14	14	10	0	13	16	2	20	14	19	14	22	5	15	9	34	0	12	2	28	0	16	37	27	45	38	27	0	35	43	13	29	2	35	40	47	41	11	52	0	45	50	57	28	19	69	0	68	48	42	63	43	65	35	70	70	56	53	56	45	74	46	64	61	70	84	0	78	86	88	70	0	79	85	91	94	1	1	1	2	1	1	1	1	2	1	3	3	5	1	1	1	1	1	1	1	1	1	1	1	2	6	2	2	2	2	2	4	1	4	1	1	5	7	4	1	6	1	3	1	1	4	1	2	1	6	5	11	2	1	1	1	6	1	1	1	1	1	5	7	1	1	1	1	2	1	2	1	4	1	4	1	1	2	5	1	6	3	3	5	1	1	5	2	1	6	1	4	5	1	4
21000	-703.688949881833196	-710.544437832792596	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.360247146203296	1	2	2	4	4	3	3	5	6	6	5	8	8	9	10	9	12	8	9	11	10	9	12	12	12	11	12	14	12	14	10	15	15	18	19	19	17	19	19	18	21	20	21	21	21	21	19	21	22	22	21	21	22	22	23	24	23	25	23	23	25	25	22	25	22	26	25	24	26	25	26	26	26	27	27	27	29	28	28	31	31	31	30	32	33	36	37	40	42	42	42	43	44	44	49	0	1	1	1	2	2	3	3	3	4	7	9	4	2	11	3	0	0	0	9	7	4	0	2	16	12	16	15	19	3	12	25	17	12	34	0	27	20	8	0	21	17	8	8	29	22	0	40	31	1	18	2	33	51	43	43	1	60	0	41	63	47	24	53	41	0	52	65	54	55	47	59	53	72	56	46	44	7	45	61	74	68	58	78	84	0	77	86	87	73	0	88	83	91	88	1	1	1	1	1	1	1	2	2	2	1	1	2	3	2	3	1	1	1	2	4	3	1	5	1	2	1	2	2	7	1	2	1	6	1	1	3	3	5	1	4	3	8	7	7	3	1	1	6	10	6	11	2	1	1	2	8	1	1	1	1	4	6	2	1	1	2	2	2	1	3	1	2	1	2	3	4	14	3	2	2	3	3	2	1	1	4	2	2	8	1	1	6	1	5
21500	-525.767733784881102	-532.623221735840502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.415938777051587	1	2	2	5	4	6	4	8	4	7	7	8	9	10	11	8	13	9	9	11	10	8	10	11	14	12	14	12	12	13	13	16	16	15	17	20	18	19	19	19	19	18	20	22	20	21	21	23	23	22	22	23	23	22	23	24	21	25	23	23	23	24	23	25	24	26	24	24	25	25	26	26	27	27	28	25	28	28	30	32	30	32	31	31	34	37	38	39	40	42	42	45	45	43	48	0	1	1	7	2	1	3	11	2	1	2	3	11	12	12	9	0	0	0	22	6	2	0	13	11	21	24	21	8	8	2	1	28	29	27	0	5	12	31	0	28	26	30	30	39	33	0	57	57	37	43	33	31	39	39	19	32	34	0	31	39	49	57	51	54	0	52	20	55	20	58	58	64	62	48	25	70	63	46	74	77	77	61	75	84	0	86	86	87	85	0	91	75	91	91	1	1	1	1	1	3	1	1	1	3	3	2	1	1	1	2	1	1	1	2	2	2	1	1	3	1	2	1	2	2	6	9	2	2	1	1	6	7	3	1	3	3	2	6	1	2	1	1	1	3	1	6	7	1	2	6	3	8	1	6	2	1	2	1	1	1	1	6	1	7	1	1	1	3	3	3	1	2	4	2	1	3	3	1	2	1	1	2	1	4	1	1	7	1	2
22000	-702.425908380839246	-709.281396331798646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.436780993092175	0	2	2	4	3	6	4	8	7	8	8	9	10	9	10	8	13	6	9	11	11	9	12	11	13	11	14	12	13	15	14	16	15	17	18	19	16	17	19	19	20	20	21	21	20	21	19	23	23	23	21	23	22	22	22	24	23	26	24	21	24	25	24	25	24	25	25	23	26	26	27	26	26	27	28	28	27	29	29	31	31	31	30	32	32	35	37	40	41	40	42	43	45	44	48	0	1	1	2	1	7	5	18	1	5	4	7	19	7	11	3	0	0	0	9	22	18	0	14	16	12	17	7	9	24	4	7	17	12	22	0	7	28	21	0	40	31	5	2	7	38	0	34	27	34	21	43	39	36	42	51	28	37	0	40	46	61	43	36	47	0	48	12	48	48	48	67	63	61	74	65	56	74	72	72	56	60	42	74	78	0	86	86	87	49	0	81	71	91	93	1	1	1	1	1	1	1	1	2	3	2	3	1	2	1	2	1	1	1	2	1	1	1	1	2	2	1	2	3	2	5	3	1	2	5	1	4	1	3	1	1	3	8	11	8	2	1	3	4	4	3	1	2	1	1	1	6	5	1	1	2	1	2	3	3	1	1	5	2	2	3	1	1	1	1	1	1	1	2	3	3	5	4	3	2	1	1	3	2	7	1	5	11	1	1
22500	-551.977663089749512	-558.833151040708913	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.316521211946589	1	2	3	5	4	4	3	8	7	6	6	8	9	8	10	10	12	7	8	9	10	10	12	12	12	11	13	14	10	15	11	15	15	16	17	19	17	18	18	19	21	19	21	22	22	21	20	23	22	23	21	22	22	23	23	24	20	25	24	23	24	25	21	26	25	25	25	24	24	25	26	26	26	26	28	28	27	28	29	31	32	32	30	33	33	36	39	41	41	40	41	45	44	44	49	0	1	1	6	1	2	1	2	3	5	4	7	2	10	8	1	0	0	0	19	10	6	0	13	11	7	14	3	19	24	11	27	24	7	31	0	2	16	5	0	35	25	27	39	2	8	0	49	46	5	34	38	38	45	44	45	33	57	0	57	57	46	1	65	52	0	28	45	30	48	35	46	25	25	1	5	63	37	56	50	52	79	70	57	62	0	86	86	87	53	0	71	80	91	86	1	1	1	1	2	1	1	3	2	1	1	3	4	1	1	4	1	1	1	1	2	4	1	1	2	5	3	6	2	1	3	1	1	4	3	1	7	3	7	1	2	3	3	2	7	5	1	1	1	9	2	2	2	1	1	1	4	2	1	2	3	2	6	1	2	1	6	1	4	1	4	3	6	8	7	14	3	5	2	4	5	2	2	7	4	1	2	3	1	8	1	9	6	1	6
23000	-677.022080278191766	-683.877568229151166	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.378535638532496	0	2	3	3	5	4	5	7	6	7	7	7	10	9	9	9	12	9	6	9	11	9	11	13	12	12	14	13	12	13	12	14	15	17	19	19	18	18	18	18	20	20	20	20	21	21	19	22	22	22	20	21	22	22	22	23	24	23	25	22	24	26	21	26	25	25	25	23	25	25	26	27	26	27	27	29	29	29	31	31	31	30	32	33	32	37	39	41	41	42	42	45	45	44	49	0	1	2	1	4	1	1	5	1	7	6	5	22	3	8	8	0	0	0	11	8	19	0	5	12	6	3	23	18	16	12	4	26	30	21	0	31	8	24	0	19	40	21	27	14	2	0	44	36	41	5	4	41	46	39	41	32	34	0	43	58	43	11	46	61	0	34	55	60	63	67	44	41	68	70	44	62	72	51	52	82	62	81	73	63	0	86	86	87	79	0	84	59	91	94	1	1	1	2	1	3	3	1	2	1	1	1	1	3	2	1	1	1	1	1	2	3	1	4	2	2	4	2	2	2	2	5	1	2	3	1	5	7	3	1	6	1	6	3	4	6	1	1	2	1	7	9	1	1	1	2	7	4	1	1	1	3	5	2	1	1	4	1	2	2	1	4	4	2	1	6	1	1	9	3	1	2	1	4	6	1	1	1	1	5	1	6	11	1	1
23500	-673.748658885392615	-680.604146836352015	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.346511089639952	0	1	1	4	5	5	5	7	3	7	8	7	10	9	10	9	12	9	9	9	9	10	11	11	13	12	13	13	13	15	13	15	15	18	15	20	16	17	20	17	21	19	20	22	21	22	19	23	23	22	20	21	23	23	21	23	24	26	24	22	25	25	23	24	24	26	26	24	25	26	25	26	25	27	29	28	28	27	28	32	29	31	31	32	33	36	39	40	41	40	42	44	44	45	49	0	1	1	9	1	1	3	3	2	1	6	7	21	10	7	8	0	0	0	3	5	10	0	13	13	15	17	15	24	14	12	2	26	4	22	0	1	13	7	0	36	12	13	38	13	39	0	17	42	34	14	30	40	40	27	60	5	63	0	39	46	50	31	63	29	0	68	2	44	56	54	44	63	62	30	38	48	57	15	71	54	45	39	39	37	0	86	87	48	85	0	91	79	92	83	1	1	1	1	3	2	3	3	1	2	2	1	1	1	3	1	1	1	1	4	2	1	1	1	2	1	1	1	1	4	3	4	1	5	2	1	6	4	8	1	1	5	3	3	7	1	1	5	2	2	6	3	2	3	4	1	9	2	1	1	2	2	9	1	4	1	1	9	1	3	1	2	1	1	5	6	3	1	7	3	4	7	7	7	10	1	2	1	8	4	1	1	7	1	8
