step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13
48000	-61.289437915939786	-67.228635135025002	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.579790262736864	0	1	6	4	3	3	5	5	5	5	7	8	9	0	1	4	1	2	1	5	6	6	6	8	9	10	1	1	1	2	1	1	1	1	1	1	1	2	2
48500	-63.726924857246388	-69.666122076331604	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.686250396642996	1	2	5	4	3	3	5	5	6	5	7	9	8	0	1	1	2	1	2	5	6	6	6	8	9	10	1	1	2	1	2	1	1	1	1	1	1	1	2
49000	-70.182268058171886	-76.121465277257101	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.785139554300190	0	2	4	4	4	2	6	6	6	7	4	9	9	0	1	2	2	6	1	5	11	11	6	6	10	10	1	1	1	1	1	2	1	1	1	2	2	1	1
49500	-69.807437391141491	-75.746634610226707	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.569057182555727	-1	2	5	4	3	3	6	6	4	7	7	8	9	0	1	2	2	2	2	5	6	2	6	8	8	10	1	1	1	1	1	1	1	2	1	2	1	1	1
50000	-67.060792333249566	-72.999989552334782	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.778269694049486	1	2	4	4	3	4	6	6	5	6	7	9	9	0	1	2	2	2	1	5	6	6	6	8	9	10	1	1	1	1	1	2	1	2	1	1	1	2	2
50500	-58.483291967360699	-64.422489186445915	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.903489194618539	0	2	4	5	2	4	5	5	5	6	6	8	9	0	1	2	2	1	1	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-60.413296171788900	-66.352493390874116	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.997163148553275	0	2	5	4	4	3	5	6	5	6	4	7	8	0	1	1	2	2	1	5	11	6	6	6	9	10	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-77.586126170399083	-83.525323389484299	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.747784609509726	0	3	6	4	2	3	6	4	5	5	6	9	9	0	1	1	1	1	1	5	6	6	2	8	9	10	1	1	3	2	1	3	3	1	1	1	1	2	2
52000	-56.436919436308379	-62.376116655393595	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.870037873389380	1	3	5	4	3	3	5	5	5	6	6	7	9	0	1	1	1	1	1	5	6	6	6	8	9	10	1	1	2	1	1	1	1	1	1	2	1	1	1
52500	-68.350441714906765	-74.289638933991981	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.710535500388739	0	2	6	4	3	3	4	4	5	6	6	8	9	0	1	2	2	1	1	5	1	6	6	8	9	10	1	1	2	1	1	1	1	3	1	2	1	1	1
53000	-79.594199968972461	-85.533397188057677	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.731139554027696	0	1	6	3	2	3	5	6	5	5	4	8	7	0	1	1	2	1	2	5	9	6	2	6	9	10	1	1	2	1	1	1	2	1	1	1	1	2	1
53500	-74.130915456884068	-80.070112675969284	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.824507631274538	0	2	5	4	3	4	5	5	5	5	6	8	10	0	1	4	1	1	2	5	6	6	6	8	2	10	1	1	1	2	1	1	2	1	1	1	1	4	2
54000	-64.199795698374786	-70.138992917460001	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.716374833031579	1	2	5	4	2	3	5	5	6	5	6	9	9	0	1	2	1	1	2	5	6	6	6	8	9	10	1	1	2	1	1	1	2	1	1	1	1	1	2
54500	-74.223127445927105	-80.162324665012321	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.383081666340042	1	2	3	4	3	2	6	5	6	6	7	8	8	0	1	1	2	1	1	5	6	6	6	8	10	10	1	1	2	1	1	1	2	2	2	2	1	1	1
55000	-62.942526749398127	-68.881723968483342	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.830301023069678	0	2	6	4	3	3	6	5	5	6	6	9	9	0	1	2	2	1	1	5	6	6	6	8	9	10	1	1	2	1	1	1	2	1	1	2	1	2	2
55500	-69.719810896376757	-75.659008115461972	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.789860561992529	0	2	5	4	3	4	5	6	6	6	7	8	9	0	1	2	1	1	2	5	4	4	6	4	9	10	1	1	1	2	1	2	1	1	1	1	1	1	3
56000	-61.466008796203013	-67.405206015288229	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.767069910741753	0	2	3	5	3	4	5	6	5	6	6	8	8	0	1	2	2	2	2	5	6	6	6	6	9	10	1	1	1	1	1	1	1	1	1	1	1	2	1
56500	-75.577853808309712	-81.517051027394928	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.616436325216767	0	2	4	4	2	3	6	4	4	6	6	9	10	0	1	1	1	1	1	5	6	6	3	8	9	6	1	1	2	2	2	2	2	1	1	1	2	2	3
57000	-63.183384623299233	-69.122581842384449	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.776020432856413	1	2	4	4	3	3	6	5	6	6	6	9	9	0	1	2	1	1	1	5	6	6	6	8	9	10	1	1	1	1	1	1	2	1	1	2	1	2	2
57500	-63.936484872694606	-69.875682091779822	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.723420125555886	1	2	5	4	4	4	6	5	5	7	7	8	9	0	1	1	2	2	2	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	2	1	2	2
58000	-61.734442952824793	-67.673640171910009	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.927163949054122	0	1	5	3	2	3	5	5	4	6	6	6	9	0	1	2	1	1	2	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-68.013977167902112	-73.953174386987328	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.870007041969283	1	3	5	5	3	4	6	5	5	5	7	7	10	0	1	2	2	1	2	5	6	6	2	6	9	10	1	1	1	1	1	1	2	1	1	1	1	1	3
59000	-65.962565627884857	-71.901762846970072	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.796573494275856	0	2	6	4	3	2	5	4	4	5	6	9	9	0	1	4	2	1	1	5	2	2	6	8	9	10	1	2	1	1	1	1	1	1	1	1	1	2	2
59500	-63.755193905320112	-69.694391124405328	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.883978774003566	1	2	5	3	3	3	6	4	6	5	6	8	9	0	1	2	2	1	1	5	6	3	6	8	9	10	1	1	2	1	1	1	2	1	1	1	1	1	2
60000	-60.330573175820604	-66.269770394905819	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.810734517370397	1	3	5	5	3	3	6	5	6	6	6	8	10	0	1	1	2	1	1	5	6	3	6	8	9	10	1	1	2	1	1	1	1	1	1	1	1	1	2
60500	-61.058481338515790	-66.997678557601006	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.756917655402333	1	3	5	4	3	3	6	5	5	4	7	7	8	0	1	2	6	1	1	5	6	6	6	8	9	10	1	1	1	1	1	1	2	1	1	1	1	1	2
61000	-61.000258954831196	-66.939456173916412	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.892367524726460	0	2	4	4	2	3	5	4	5	5	6	8	9	0	1	1	2	1	2	5	6	6	6	8	9	10	1	1	1	1	1	1	2	1	1	1	1	1	2
61500	-70.962478347706224	-76.901675566791440	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.794476795970356	1	2	4	5	2	3	4	6	6	7	6	8	9	0	1	1	2	1	1	5	6	6	11	6	9	10	1	1	1	1	1	1	1	2	2	1	2	1	1
62000	-61.589445514753280	-67.528642733838495	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.852599507047719	0	2	4	5	4	3	6	5	5	7	6	8	9	0	1	2	6	2	2	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	2	2	1	2	1
62500	-69.835343990960567	-75.774541210045783	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.733198667761899	0	2	6	5	3	3	6	4	6	5	5	8	9	0	1	6	1	1	1	5	6	8	6	8	9	10	1	1	1	2	1	2	1	1	1	1	1	1	2
63000	-62.080971272614960	-68.020168491700176	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.619788653773925	1	3	5	4	3	3	6	5	5	7	7	7	9	0	1	4	2	1	1	5	6	6	3	8	9	10	1	1	1	1	1	1	2	1	1	1	1	1	1
63500	-61.984557392083630	-67.923754611168846	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.881573873967498	0	2	5	4	3	3	4	4	5	7	7	8	9	0	1	1	2	1	2	5	6	6	6	8	9	10	1	1	2	1	1	1	1	1	1	2	1	2	1
64000	-66.081460080225455	-72.020657299310670	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.840539746968273	0	1	5	1	3	3	6	4	5	7	6	9	9	0	1	6	1	1	2	5	6	6	6	8	9	10	1	1	1	1	1	1	2	1	1	2	1	2	1
64500	-62.714457214166544	-68.653654433251759	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.760562052827465	0	2	4	3	3	4	4	5	5	6	6	8	9	0	1	4	2	2	1	5	6	6	6	8	9	10	1	1	1	1	1	2	1	1	1	1	1	2	2
65000	-59.462131532502951	-65.401328751588167	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.909822866518004	0	2	5	4	3	3	5	4	5	5	5	7	9	0	1	1	2	1	2	5	6	6	6	8	9	10	1	1	2	1	1	1	1	1	1	1	1	1	2
65500	-73.947516365921743	-79.886713585006959	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.840759881489001	-1	2	4	4	3	2	5	5	5	4	7	8	8	0	1	2	2	2	1	5	6	6	6	8	9	10	1	1	1	1	1	2	1	2	2	2	1	2	2
66000	-65.644680828365054	-71.583878047450270	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.854513731570940	0	2	4	3	3	3	5	5	5	5	7	8	7	0	1	2	1	2	2	5	6	6	6	8	9	10	1	1	2	1	1	1	1	2	1	1	1	1	1
66500	-67.558097532483018	-73.497294751568234	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.776424095270259	0	2	4	4	3	4	5	6	6	7	7	9	10	0	1	1	2	2	1	5	6	6	6	3	9	10	1	1	2	1	1	1	1	1	1	1	1	2	1
67000	-67.093790406918245	-73.032987626003461	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.753067246712598	0	2	5	4	3	4	5	5	5	6	6	9	9	0	1	1	2	1	1	5	2	6	3	8	9	10	1	1	2	1	2	2	1	2	1	1	1	1	1
67500	-63.375374588821330	-69.314571807906546	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.840581517240334	0	2	5	4	2	4	5	5	6	7	6	8	9	0	1	2	2	1	1	5	6	6	6	8	9	10	1	1	1	1	1	1	2	1	1	2	1	2	1
68000	-62.195937669743444	-68.135134888828659	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.753157816808700	0	2	5	4	3	3	5	4	5	6	6	8	9	0	1	2	2	1	1	5	6	6	3	8	9	10	1	1	1	1	1	2	1	1	1	1	1	2	2
68500	-67.821953980525706	-73.761151199610921	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.657605817163823	0	2	6	4	3	2	5	5	5	6	7	8	9	0	1	8	6	1	1	5	6	6	6	8	9	10	1	1	1	1	1	1	1	2	1	2	2	2	2
69000	-61.507536145247428	-67.446733364332644	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.759960719734513	0	2	5	4	3	3	5	4	5	5	6	9	9	0	1	6	1	2	1	5	2	6	6	8	9	10	1	1	1	2	1	2	1	1	1	1	1	2	2
69500	-58.999888646724798	-64.939085865810014	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.999262702288811	1	3	6	4	3	4	4	5	5	5	6	8	8	0	1	2	1	1	2	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-68.156968131495503	-74.096165350580719	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.527012671950349	0	3	6	4	3	3	5	5	6	6	7	8	9	0	1	6	2	1	1	5	6	6	6	6	9	10	1	1	1	1	1	2	1	1	2	2	2	1	2
70500	-62.353431621171026	-68.292628840256242	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.764775671803949	0	2	5	4	3	3	6	5	5	4	6	9	9	0	1	2	2	2	1	5	6	6	6	8	9	10	1	1	1	1	1	1	2	1	1	1	1	2	2
71000	-55.654592850775991	-61.593790069861207	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.967006005357236	1	2	3	4	3	4	5	5	5	6	7	7	8	0	1	1	2	1	3	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-63.383433430615938	-69.322630649701154	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.671654951658757	1	2	6	3	3	3	5	5	6	6	6	9	8	0	1	1	1	1	1	5	6	6	6	8	9	10	1	1	2	1	1	1	1	1	2	1	1	2	1
72000	-60.050954210102702	-65.990151429187918	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.928763758398288	1	3	5	2	3	3	5	5	4	6	7	6	10	0	1	2	1	1	1	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	1	1	1	2
72500	-66.737915564109414	-72.677112783194630	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.786825456133722	1	3	6	4	4	4	6	5	6	6	6	9	9	0	1	1	2	2	1	5	6	6	6	6	9	10	1	1	3	1	1	1	1	1	1	1	1	2	2
73000	-62.508010982728251	-68.447208201813467	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.878101565361383	0	2	6	4	2	3	4	5	6	6	7	8	9	0	1	2	2	1	2	5	6	6	4	8	9	10	1	1	2	2	1	1	1	1	1	1	1	1	2
73500	-64.812588326205528	-70.751785545290744	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.855023608614291	1	3	6	3	4	3	5	5	5	7	7	8	9	0	1	1	1	2	1	5	6	6	3	8	3	10	1	1	2	1	1	1	1	1	1	1	1	2	1
74000	-56.742047787264326	-62.681245006349542	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.985960777603112	0	2	5	5	3	4	4	5	6	7	6	8	10	0	1	2	2	1	2	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-53.844719086623151	-59.783916305708367	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.964144209862143	0	2	4	4	3	4	5	5	6	7	6	8	9	0	1	2	2	2	2	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	2	1	1	1
75000	-66.147090327371728	-72.086287546456944	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.702909054134370	0	2	3	4	4	3	5	5	4	6	7	8	9	0	1	1	2	2	2	5	3	6	6	8	9	10	1	1	2	1	1	1	1	1	1	2	2	2	1
75500	-67.358359547112116	-73.297556766197332	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.846283918413766	0	1	5	4	3	2	4	4	5	6	7	8	8	0	1	2	2	2	2	5	6	6	6	8	9	10	1	1	2	1	1	1	1	1	2	2	1	2	1
76000	-67.110685805634688	-73.049883024719904	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.841975287279860	1	2	5	4	3	3	5	5	6	6	7	8	10	0	1	2	2	1	1	5	6	6	6	9	9	10	1	1	1	2	1	1	1	1	2	2	1	1	2
76500	-56.942841174940881	-62.882038394026097	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.833092594823564	1	3	5	5	4	3	5	5	5	6	6	9	9	0	1	2	2	1	1	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	1	1	2	1
77000	-67.798218155548980	-73.737415374634196	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.711991630310687	1	2	4	5	3	3	5	5	6	6	7	8	10	0	1	2	2	1	1	5	6	6	6	8	9	10	1	1	1	2	1	1	2	1	2	1	2	1	2
77500	-71.884700076568208	-77.823897295653424	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.764899546158946	1	2	5	4	3	3	4	6	4	5	7	8	8	0	1	4	6	1	1	5	2	6	6	8	9	6	1	1	1	1	1	2	1	1	1	1	1	2	2
78000	-68.215442244576380	-74.154639463661596	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.750357298577079	1	2	6	4	3	3	5	5	6	5	6	8	9	0	1	1	2	2	1	5	6	6	6	6	3	10	1	1	3	1	1	1	1	2	2	1	1	1	2
78500	-58.313242096988731	-64.252439316073946	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.934308592279129	0	2	5	2	3	4	5	6	6	6	7	7	9	0	1	2	1	2	2	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	1	1	1	2
79000	-60.281616312398427	-66.220813531483643	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.716482009190643	1	3	5	4	4	3	6	5	5	7	7	9	9	0	1	2	1	1	1	5	6	6	6	8	9	10	1	1	1	2	1	1	1	1	1	2	1	1	1
79500	-61.130809661513965	-67.070006880599180	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.807672966304992	1	2	5	3	4	3	6	5	5	7	6	9	10	0	1	1	2	2	1	5	6	6	6	8	9	10	1	1	2	1	1	1	1	1	1	2	1	2	1
80000	-59.189877422051069	-65.129074641136285	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.963627313123418	0	2	4	4	4	4	6	5	6	7	6	8	10	0	1	1	2	2	2	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	1	1	1	2
80500	-68.597172047984174	-74.536369267069389	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.592694915465877	1	2	5	5	3	3	5	5	6	7	7	8	9	0	1	2	1	1	1	5	6	6	3	8	3	10	1	1	2	1	1	1	1	1	1	1	2	1	1
81000	-56.657250181705656	-62.596447400790872	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.975992476706042	1	3	6	5	3	3	4	5	5	6	6	7	7	0	1	2	2	1	1	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-66.679937781786094	-72.619135000871310	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.769097088915785	0	1	6	3	3	3	4	5	6	5	6	8	9	0	1	2	2	2	1	5	6	6	6	8	3	10	1	1	2	1	1	2	1	1	2	1	1	1	2
82000	-61.154900455255301	-67.094097674340517	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.868073692148667	1	3	4	4	4	3	5	5	5	5	6	7	9	0	1	1	2	2	1	5	6	6	4	8	9	10	1	1	1	1	1	1	1	1	1	1	1	1	2
82500	-59.302403158162932	-65.241600377248147	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.952936945530669	0	2	6	5	2	3	5	5	5	6	7	7	9	0	1	6	2	1	2	5	6	6	6	8	9	10	1	1	1	1	1	1	2	1	1	1	1	1	1
83000	-61.444232431752283	-67.383429650837499	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.875325477398196	1	3	4	3	3	3	4	5	5	6	6	8	9	0	1	1	1	1	1	5	6	6	6	8	9	10	1	1	2	1	1	1	1	1	1	1	1	2	2
83500	-54.476879317834815	-60.416076536920031	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.933322352530165	1	3	5	4	3	4	5	5	6	7	7	8	9	0	1	2	2	1	2	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	2	1	1	1
84000	-68.565740064263849	-74.504937283349065	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.606644508777719	1	2	5	3	3	4	5	5	6	7	6	9	8	0	1	2	1	2	1	5	6	6	6	8	9	3	1	1	2	1	1	1	1	1	1	1	1	1	2
84500	-63.929277677556883	-69.868474896642098	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.707828072601337	-1	1	5	3	3	3	5	5	5	6	6	9	9	0	1	1	2	2	2	5	6	6	6	8	9	10	1	1	3	1	1	1	1	1	1	2	1	3	2
85000	-59.132805308060938	-65.072002527146154	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.955312245794655	1	3	5	5	3	3	4	5	5	6	6	8	9	0	1	2	2	1	1	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	2	1	1	1	1
85500	-57.040094584193284	-62.979291803278500	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.884962177544669	1	3	5	3	3	3	5	6	6	5	7	8	9	0	1	2	1	1	1	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	1	1	1	2
86000	-70.146061021251029	-76.085258240336245	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.917952509563372	0	2	5	4	3	3	4	5	6	6	6	7	10	0	1	6	2	2	1	5	6	3	6	8	9	6	1	1	2	1	1	2	1	1	1	1	1	1	3
86500	-63.494554854219956	-69.433752073305172	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.765754751931301	0	2	5	4	3	4	5	5	6	7	7	7	8	0	1	2	1	2	2	5	6	6	6	8	9	10	1	1	1	2	1	1	2	1	1	2	1	1	1
87000	-72.342545594912821	-78.281742813998036	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.748281784778620	0	2	6	3	3	4	5	5	5	7	6	9	10	0	1	2	1	1	1	5	1	6	6	8	6	10	1	1	2	1	1	2	1	2	1	2	1	3	2
87500	-63.614904569963358	-69.554101789048573	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.637695639852496	1	2	5	3	3	3	5	5	5	6	6	8	10	0	1	1	2	1	2	5	6	6	6	8	9	10	1	1	2	1	1	1	2	1	1	1	1	2	2
88000	-68.600096704941606	-74.539293924026822	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.899197614003550	1	2	4	4	4	3	6	6	6	7	7	8	10	0	1	1	2	2	2	5	6	6	4	8	9	10	1	1	1	1	1	1	2	1	1	1	1	1	2
88500	-70.040990368168607	-75.980187587253823	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.606368749432165	0	2	4	4	4	3	6	5	5	7	5	8	9	0	1	6	6	6	1	5	6	6	6	6	9	10	1	1	1	1	1	2	1	1	1	4	1	1	1
89000	-72.782237216176725	-78.721434435261941	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.801068311016414	1	2	5	4	4	3	5	5	4	7	7	7	10	0	1	5	1	2	1	5	6	6	6	8	9	10	1	1	1	2	1	1	1	1	1	2	2	1	2
89500	-70.605948396478709	-76.545145615563925	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.570385669866532	-1	2	5	4	3	2	5	4	5	6	6	8	9	0	1	2	2	1	1	5	6	6	6	8	9	10	1	1	1	1	3	2	1	1	1	2	1	2	3
90000	-66.392080875885298	-72.331278094970514	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.718877235607080	0	1	5	3	3	2	6	5	5	6	6	8	9	0	1	1	1	2	2	5	6	6	6	8	9	10	1	1	2	1	1	1	2	1	1	2	1	2	1
90500	-65.872946440824379	-71.812143659909594	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.785005397321568	0	2	4	1	4	3	5	4	5	6	5	8	9	0	1	2	1	2	1	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	2	1	2	2
91000	-68.676127297833304	-74.615324516918520	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.721389206528748	1	2	6	5	3	3	5	5	5	6	6	7	10	0	1	1	1	1	1	5	6	6	6	6	9	10	1	1	2	2	1	2	1	1	1	2	1	2	2
91500	-67.714237918637096	-73.653435137722312	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.699448084916074	0	2	4	4	3	3	6	4	4	7	7	9	10	0	1	1	2	2	1	5	6	6	6	8	9	10	1	1	2	1	1	1	2	1	1	2	1	2	1
92000	-70.158338993450784	-76.097536212535999	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.744882479601385	0	2	4	4	3	4	6	4	5	7	7	8	9	0	1	2	1	2	1	5	1	6	6	8	9	10	1	1	1	1	1	2	2	2	1	2	2	1	1
92500	-64.149898824078520	-70.089096043163735	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.847674769771993	0	1	5	4	4	3	6	4	5	7	6	8	8	0	1	2	2	2	2	5	6	6	6	8	10	10	1	1	2	1	2	1	1	1	1	2	1	1	1
93000	-74.376627422895837	-80.315824641981052	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.647618220857838	0	3	5	2	3	1	4	5	5	5	7	8	9	0	1	2	1	1	1	5	6	6	6	8	10	10	1	2	1	1	2	1	1	2	2	2	1	2	2
93500	-63.522657500626494	-69.461854719711710	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.873842246739040	1	2	5	5	2	4	5	5	5	7	6	8	10	0	1	2	1	1	2	5	6	6	6	8	9	10	1	1	1	2	1	1	2	1	1	1	1	1	1
94000	-70.486735790967415	-76.425933010052631	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.575389987107355	0	2	5	4	3	3	5	5	5	7	7	6	9	0	1	2	1	2	2	5	6	6	8	4	6	10	1	1	2	2	1	1	1	2	1	1	1	2	1
94500	-62.087815600904023	-68.027012819989238	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.881538051185052	1	2	4	3	4	3	6	5	5	7	7	8	9	0	1	2	2	2	1	5	6	6	6	8	9	10	1	1	1	1	1	1	2	1	1	2	1	2	1
95000	-59.779716725834788	-65.718913944920004	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.837924261380558	1	2	5	4	2	3	5	5	6	6	7	8	9	0	1	2	2	1	2	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	2	1	1	2
95500	-68.290768212390361	-74.229965431475577	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.905784013493420	1	2	5	2	3	4	5	5	5	5	7	6	10	0	1	2	1	2	2	5	6	6	6	8	9	10	1	1	1	1	1	1	2	1	1	1	1	1	2
96000	-74.161331169721663	-80.100528388806879	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.797013056471259	1	2	5	4	3	3	6	5	4	6	6	7	8	0	1	6	2	1	2	5	6	6	6	8	9	3	1	1	1	1	2	1	2	1	1	2	1	1	1
96500	-56.546655281299316	-62.485852500384532	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.807428973925655	0	2	5	4	3	3	5	5	5	6	7	9	8	0	1	2	2	1	2	5	6	6	6	8	9	10	1	1	1	1	1	1	1	1	1	2	1	2	1
