step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
23000	-506.576873924148231	-513.432361875107631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.288843147429913	2	3	4	6	8	10	11	11	13	12	14	13	15	15	17	19	14	19	18	16	18	19	17	18	19	18	18	18	20	20	21	20	20	19	20	23	23	23	22	22	22	24	25	25	25	26	25	26	25	26	27	28	27	28	25	27	27	28	28	30	29	31	29	31	32	31	34	32	33	33	35	34	38	41	0	1	1	2	1	1	4	4	7	1	6	4	11	1	20	15	6	23	8	5	17	1	8	8	15	20	20	20	23	14	18	28	9	9	24	39	8	15	15	29	20	1	35	38	15	26	41	1	22	41	38	35	1	46	33	41	46	10	14	54	55	49	54	42	10	39	70	12	42	55	15	1	36	62	1	1	1	2	3	3	2	4	1	6	2	3	1	5	1	1	2	1	3	5	2	10	3	2	1	1	1	1	2	3	1	1	6	4	2	1	8	3	1	1	3	8	3	1	4	4	2	11	3	2	2	3	9	1	4	3	1	6	5	1	2	4	1	3	11	4	1	8	3	6	9	12	5	5
23500	-453.234149352533620	-460.089637303493021	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.300455278099175	2	4	5	5	7	10	11	12	13	12	11	15	14	16	17	19	16	16	17	16	16	20	18	19	19	18	17	17	19	21	20	20	20	19	21	23	22	23	23	22	22	24	23	24	25	26	25	24	25	27	26	27	24	26	27	23	29	27	28	30	31	30	30	33	30	32	34	34	35	34	35	35	36	39	0	1	1	1	1	1	6	7	3	1	1	7	11	1	1	21	10	12	1	9	7	1	7	1	26	10	6	9	15	5	13	17	28	19	11	21	24	15	28	23	30	1	35	27	15	13	35	1	17	35	48	7	34	53	43	31	58	45	26	41	36	47	57	62	54	36	62	22	62	21	55	62	59	16	1	1	1	2	3	4	1	1	4	4	4	3	2	8	5	2	2	1	8	1	2	12	3	10	1	3	3	2	1	8	4	2	2	1	7	4	2	3	3	1	1	10	1	4	4	3	3	10	5	4	1	8	3	1	2	2	1	1	4	3	3	3	1	2	1	4	2	6	3	8	4	2	5	11
24000	-458.665920830683774	-465.521408781643174	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.306640415122475	2	4	4	5	7	10	11	11	14	11	13	14	14	16	16	18	15	18	17	16	16	19	19	17	19	19	18	18	19	20	20	20	17	19	18	23	23	22	23	23	22	23	25	25	25	25	25	24	24	26	25	27	25	27	28	27	30	28	28	30	30	27	30	31	31	33	33	33	34	33	33	35	37	39	0	1	1	2	1	1	1	6	2	1	7	6	10	1	12	10	1	33	9	7	9	1	20	1	21	21	14	12	14	15	27	22	17	18	11	21	25	22	19	22	13	1	25	30	8	24	14	1	29	41	36	35	41	28	50	44	45	1	24	48	42	33	43	36	35	61	62	62	61	33	25	68	57	64	1	1	1	1	2	4	3	1	5	7	1	2	1	6	1	3	8	1	3	2	1	10	3	9	1	1	1	2	1	2	2	1	1	1	3	4	2	2	2	3	4	9	2	3	6	4	4	10	3	2	1	5	2	3	2	1	2	12	4	3	4	7	2	2	6	2	3	4	3	5	6	1	3	4
24500	-474.092702159161149	-480.948190110120549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.263112499201890	2	4	4	4	8	10	12	11	15	11	13	14	14	16	16	20	16	18	17	17	16	20	18	16	18	18	18	18	19	21	20	20	19	19	20	22	22	23	21	23	21	25	24	25	25	26	25	23	26	25	27	26	24	26	27	26	27	28	29	31	31	31	31	30	32	33	34	32	34	34	34	35	37	39	0	1	1	1	1	1	10	4	3	5	8	10	6	10	12	25	1	13	10	15	13	1	5	1	11	14	15	17	24	18	19	12	8	15	7	26	14	25	35	11	8	13	48	30	27	50	24	1	32	53	50	36	41	26	50	29	48	1	22	42	64	36	37	1	61	22	62	56	42	34	50	68	67	25	1	1	1	2	3	4	1	5	4	2	1	2	2	4	1	1	8	2	3	1	1	9	4	7	3	1	2	1	3	2	2	3	4	2	4	2	3	2	1	5	3	8	1	3	3	1	5	10	3	1	1	3	2	5	1	4	2	13	3	3	1	4	5	11	1	7	2	2	6	8	5	2	2	9
25000	-401.484963000546884	-408.340450951506284	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.397268913131007	1	2	5	3	8	10	12	12	14	12	14	14	15	16	16	17	16	18	17	16	16	19	18	17	19	16	18	18	19	20	20	19	20	17	21	23	21	22	21	22	23	25	23	25	25	24	25	24	25	26	26	28	26	28	27	27	28	28	27	30	30	30	30	31	32	31	32	34	34	34	34	36	36	39	0	1	1	1	1	1	5	6	2	1	8	7	8	7	9	1	1	26	17	5	13	1	34	1	24	10	21	9	20	16	28	19	10	12	22	25	19	35	31	29	9	36	7	32	11	16	41	1	39	46	9	36	46	51	36	44	44	1	50	58	49	36	47	40	66	36	55	66	66	51	65	68	68	70	1	1	2	1	3	4	1	1	7	5	1	1	2	2	1	6	7	1	1	5	1	9	1	8	1	2	1	2	2	1	1	1	4	2	1	2	1	1	1	2	5	1	6	3	5	3	1	10	2	1	4	3	1	1	2	1	2	12	1	1	2	3	3	5	1	2	2	1	3	4	1	1	1	2
25500	-408.796056347966385	-415.651544298925785	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.370007840245892	2	3	4	5	8	11	10	11	14	12	13	15	13	13	17	20	14	19	18	17	17	18	17	18	19	18	16	18	19	21	20	21	19	20	20	23	21	20	23	22	23	25	24	25	25	25	24	26	26	24	26	27	26	28	26	26	29	28	28	31	31	31	30	33	32	31	33	35	34	33	35	34	38	41	0	1	1	1	4	5	5	2	10	1	8	14	10	6	11	26	1	27	5	12	13	7	17	1	12	14	13	21	22	12	23	22	21	29	22	11	22	15	35	2	31	36	40	24	14	50	31	42	40	41	47	41	50	42	45	39	58	1	42	54	36	32	56	48	34	36	66	54	66	66	57	62	72	71	1	1	1	1	1	2	1	5	1	5	1	1	1	1	2	1	6	2	5	1	2	4	1	8	2	2	1	1	1	2	2	1	2	1	1	5	2	2	2	10	3	1	1	4	7	1	3	1	2	1	1	2	1	1	1	2	1	12	1	1	5	5	2	3	6	3	1	3	1	1	4	2	2	3
26000	-420.424393145503132	-427.279881096462532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.389205271873907	1	4	5	6	8	11	11	12	13	12	14	14	13	16	16	18	16	17	17	17	17	19	17	18	18	18	18	18	20	20	21	21	19	19	19	22	21	21	21	22	22	23	23	24	25	25	26	25	26	26	26	28	24	27	28	27	30	27	28	30	31	30	30	31	31	32	33	33	34	35	35	34	37	38	0	1	1	1	4	1	4	7	7	5	8	8	6	10	12	6	1	15	9	12	10	6	8	1	17	17	20	14	22	21	29	16	8	20	16	25	20	35	26	25	9	24	9	7	18	53	39	32	45	41	39	49	41	48	11	50	36	37	46	54	55	36	16	42	38	48	62	55	66	61	49	68	72	65	1	1	2	3	1	4	3	1	1	1	1	1	2	1	2	2	7	1	2	1	2	4	2	8	1	1	1	1	1	2	1	2	4	1	1	2	3	1	1	2	3	3	4	7	3	1	2	2	1	3	2	1	1	1	7	1	5	4	2	2	1	4	5	4	5	3	1	3	1	1	5	1	2	3
26500	-421.399134378801477	-428.254622329760878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.370265045389734	2	3	4	5	8	9	10	11	15	13	13	14	14	16	17	18	15	19	17	17	17	20	19	17	17	15	17	17	18	20	20	20	17	19	20	22	22	23	23	23	23	24	24	24	25	26	24	26	25	27	26	27	27	26	27	25	29	29	28	30	30	31	30	33	33	32	33	35	34	35	34	36	38	40	0	1	1	2	1	5	4	7	12	6	7	6	11	11	12	14	1	16	26	26	14	29	20	1	17	11	14	7	24	8	26	14	9	25	17	24	14	23	19	19	12	36	12	30	31	24	36	42	43	41	43	38	41	37	47	39	19	52	43	40	43	48	51	36	57	36	36	55	62	62	59	62	72	60	1	1	1	2	3	1	2	1	1	2	1	3	1	2	2	1	6	1	1	1	1	1	1	7	1	1	1	2	1	4	3	3	1	1	3	1	3	2	4	3	2	1	4	2	4	4	1	1	1	2	1	1	2	3	3	1	7	1	1	2	4	3	2	6	2	7	6	4	1	2	3	2	1	4
27000	-418.902397384354344	-425.757885335313745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530203656203200	2	4	5	5	7	9	9	11	14	11	14	15	15	16	16	18	15	18	17	16	16	19	18	17	19	17	18	18	19	20	21	21	19	20	20	22	22	22	23	22	22	24	23	24	25	25	25	26	23	27	26	28	26	26	27	26	29	28	29	29	31	29	31	32	31	30	33	34	35	34	34	36	37	40	0	1	1	1	1	1	4	3	7	5	6	8	8	9	9	15	10	9	14	8	11	17	9	9	24	15	21	20	19	16	22	15	24	23	26	33	18	35	28	16	22	36	32	25	37	41	39	36	16	41	45	43	41	36	48	43	56	18	45	46	22	48	59	36	59	62	48	48	61	62	57	54	55	73	1	1	2	2	2	3	2	4	2	2	1	2	2	1	2	2	2	2	1	2	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	3	2	1	1	2	1	2	1	3	3	3	1	3	3	2	1	2	2	5	2	2	6	1	1	5	1	1	4	4	2	3	3	7	4	1
27500	-427.811467314616777	-434.666955265576178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517582620093070	1	2	4	6	7	9	11	12	15	12	13	13	15	15	15	19	15	18	16	16	16	19	18	19	20	18	18	18	18	20	20	20	20	19	21	23	22	22	22	22	22	25	25	24	25	26	25	26	25	27	27	27	27	28	27	24	30	27	29	30	28	30	30	31	32	32	33	33	33	34	34	35	38	40	0	1	1	2	1	1	6	5	6	6	7	7	11	11	10	29	11	13	10	13	11	29	21	28	6	21	15	19	21	18	28	15	16	29	29	13	32	22	33	31	7	36	31	39	11	49	35	36	41	40	42	45	46	44	43	35	48	40	46	53	47	48	46	48	63	42	48	32	62	48	67	64	51	73	1	1	1	2	2	4	1	3	4	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	5	1	2	1	1	1	2	3	1	1	2	3	1	2	1	1	4	1	2	1	6	1	1	2	1	2	1	1	1	2	1	1	2	4	1	2	2	1	2	2	1	2	3	5	2	5	1	2	4	1
28000	-424.131710474409147	-430.987198425368547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.375276544470543	2	4	4	6	7	10	11	10	15	12	14	14	14	16	16	19	16	17	17	15	17	19	19	18	19	18	17	18	18	21	20	20	20	19	20	24	23	22	22	22	22	23	24	24	25	24	24	26	26	26	25	28	26	27	28	26	29	27	28	30	31	30	28	31	30	31	34	34	35	34	35	32	38	41	0	1	1	1	1	1	4	5	7	8	6	10	10	10	1	24	1	12	12	8	17	14	27	20	21	12	10	8	9	18	17	24	19	19	24	42	14	27	33	29	7	15	33	34	34	39	39	38	40	46	36	39	41	20	53	44	56	33	56	63	20	48	27	63	37	51	66	64	70	61	51	52	68	64	1	1	1	2	2	6	3	1	2	1	2	1	1	2	6	1	7	2	2	2	1	2	2	2	1	2	2	5	2	2	3	1	2	1	1	1	3	3	1	2	5	4	2	2	3	1	1	2	1	2	1	3	2	5	1	1	1	3	1	1	8	2	4	1	2	4	2	2	1	1	5	1	3	5
28500	-465.399845040239654	-472.255332991199055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.318128381926513	2	3	4	5	8	9	11	12	15	13	14	13	13	16	16	19	16	17	15	17	16	18	16	17	19	18	18	18	20	20	19	20	19	17	21	23	22	21	22	23	22	24	22	24	25	23	26	22	25	26	26	27	27	27	27	27	29	29	27	29	31	30	31	32	32	32	33	34	34	34	34	35	36	41	0	1	1	1	1	1	1	7	4	1	13	3	7	13	6	17	1	17	10	21	12	14	1	1	20	14	21	15	27	22	24	27	8	9	31	24	29	25	32	33	18	13	33	26	34	1	43	1	27	43	19	30	41	51	28	45	7	23	46	43	36	42	51	28	51	36	66	42	62	60	56	27	70	40	1	1	1	1	3	4	5	1	4	5	1	5	2	2	3	1	8	1	1	1	2	1	6	8	2	1	1	1	1	1	1	1	3	1	1	3	1	1	1	2	1	6	2	4	5	8	2	8	4	2	6	2	2	1	5	1	8	6	2	3	3	3	3	9	3	5	1	6	2	4	3	9	1	8
29000	-420.955332873175166	-427.810820824134566	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.360978079460877	1	3	4	5	6	11	11	10	14	13	14	14	15	16	17	19	16	19	18	16	17	19	17	17	17	19	18	19	20	21	20	20	20	20	20	23	23	23	22	23	22	23	24	22	24	24	25	26	25	27	26	28	25	27	28	25	29	26	27	30	30	30	29	31	31	32	33	33	34	33	34	35	37	39	0	1	1	1	1	5	5	3	7	6	7	1	11	10	7	19	1	10	7	10	11	21	11	1	7	25	11	6	16	17	23	25	25	27	12	28	15	39	29	23	33	12	28	34	10	1	44	42	43	40	46	38	41	30	38	38	5	21	43	47	55	59	45	43	37	62	61	48	57	62	51	66	69	71	1	1	2	2	3	2	2	4	1	1	1	6	1	1	3	1	7	3	2	1	1	1	1	9	3	1	1	5	1	2	2	2	1	1	3	3	2	1	1	3	1	3	3	1	5	9	2	2	1	2	1	3	1	2	2	1	11	4	1	3	1	1	2	2	4	2	1	4	3	3	3	2	2	2
29500	-414.227368610292274	-421.082856561251674	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.406863028275193	1	3	5	6	8	9	10	12	14	12	13	14	14	15	16	18	16	17	15	16	17	19	17	18	20	18	19	19	19	20	20	20	19	18	21	24	22	22	20	21	22	25	23	24	24	24	25	23	26	26	26	28	25	27	27	25	30	28	28	30	30	30	28	32	32	31	34	34	33	34	34	36	36	40	0	1	1	1	1	1	4	7	1	1	8	8	5	1	9	8	11	15	1	12	15	18	13	12	8	5	11	6	23	33	13	28	2	11	20	13	27	10	20	30	19	48	28	18	37	41	41	27	44	46	40	48	41	46	36	10	27	38	55	47	55	36	45	62	59	31	61	62	36	48	53	68	68	69	1	1	2	2	3	4	3	1	5	6	1	1	2	6	1	3	2	1	7	1	1	1	1	3	4	4	3	5	1	1	4	1	8	3	3	5	1	5	3	1	4	1	1	5	1	1	1	1	1	1	2	3	2	2	2	6	5	3	1	2	1	3	3	1	1	6	2	2	5	5	4	2	1	3
30000	-466.302181600038352	-473.157669550997753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504302099123360	1	3	5	5	7	10	12	10	14	12	13	13	14	16	16	20	15	18	17	15	17	19	19	18	19	18	18	16	17	21	20	20	19	18	20	21	22	22	23	21	22	25	24	24	26	25	26	23	25	25	26	26	27	27	28	25	28	29	28	30	30	31	29	33	31	32	33	35	35	35	32	35	37	41	0	1	1	2	1	5	4	4	3	6	8	7	5	10	13	24	12	15	14	12	10	13	13	13	15	14	28	17	17	15	24	27	29	28	28	28	28	30	22	35	13	48	37	30	15	12	23	34	44	41	23	26	46	50	45	32	51	25	47	63	42	59	51	62	23	56	61	62	66	21	54	66	66	72	1	1	2	1	3	2	3	3	4	1	1	1	5	1	1	2	1	1	1	1	2	1	3	3	2	2	1	1	1	2	1	1	1	1	2	2	2	1	2	1	3	1	1	2	6	4	3	2	1	1	3	3	1	2	1	2	1	4	1	1	2	1	2	1	6	4	2	2	1	5	1	1	2	3
30500	-434.800974845230371	-441.656462796189771	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556167081527714	2	4	3	5	7	10	10	12	14	12	13	15	14	17	15	19	14	17	16	15	17	20	19	18	19	18	19	18	19	20	21	21	20	20	20	23	19	22	20	22	22	25	24	24	24	23	26	25	26	27	26	27	23	26	27	27	29	29	26	30	30	31	29	32	32	30	34	34	34	33	35	34	38	39	0	1	1	1	4	1	5	2	7	1	7	13	10	15	10	24	1	20	5	17	2	11	11	9	18	14	15	9	26	19	37	33	23	23	25	32	6	33	26	16	21	36	22	27	22	34	39	12	38	41	14	51	21	35	48	45	55	37	46	54	36	43	54	48	41	36	62	70	70	61	65	55	64	70	1	1	1	2	1	4	1	3	3	4	2	1	1	1	1	1	7	1	4	1	8	5	3	2	1	1	3	2	1	3	1	1	1	1	1	1	3	1	1	1	1	1	2	3	2	1	3	4	2	2	4	1	2	4	1	1	1	5	1	2	3	4	2	2	4	2	1	1	1	3	1	6	3	3
31000	-385.304860323947594	-392.160348274906994	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532917495910254	2	4	3	5	7	10	12	11	14	12	14	15	14	17	16	19	16	19	17	15	17	20	16	18	20	18	17	17	18	19	20	20	18	20	20	22	21	22	23	23	23	24	24	25	25	25	24	25	25	23	27	28	27	27	28	26	28	25	27	30	31	30	29	33	33	32	34	33	34	33	32	35	37	40	0	1	1	1	1	1	6	6	10	6	7	13	4	11	13	24	9	19	10	11	10	29	13	13	16	15	12	20	14	15	29	26	20	30	24	20	14	24	34	36	32	36	36	28	25	39	38	36	34	23	58	37	50	42	42	43	45	9	58	54	48	42	48	54	63	62	64	42	66	62	56	62	72	64	1	1	1	2	3	4	1	1	1	1	1	1	5	2	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	4	2	2	2	1	2	1	1	4	3	1	1	1	2	3	1	4	3	1	2	1	1	5	1	1	3	3	2	4	1	1	1	5	1	2	3	2	1	4
31500	-418.237517624644738	-425.093005575604138	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.424035429505688	0	3	5	6	7	10	10	12	15	12	13	14	14	16	16	20	15	18	15	16	17	18	18	17	19	19	18	17	20	20	19	21	20	19	19	23	20	22	22	23	22	25	23	24	26	25	26	25	26	26	26	27	24	28	27	25	29	28	29	31	30	30	30	33	32	31	33	34	34	34	31	34	37	39	0	1	1	1	1	4	5	7	10	6	7	5	8	10	8	8	11	11	10	10	6	7	20	11	21	21	14	5	35	18	27	19	18	23	23	31	9	35	22	15	23	36	37	20	56	34	30	25	43	53	34	41	41	41	51	44	52	37	58	41	48	36	51	62	66	61	48	42	62	66	59	61	51	73	1	1	2	2	3	2	2	1	1	1	2	4	1	3	1	5	1	2	2	1	3	5	1	2	1	1	1	5	1	1	1	4	1	1	1	2	2	2	2	3	3	1	2	3	1	2	3	2	2	1	3	3	1	4	1	1	1	4	1	5	3	3	2	3	1	1	3	5	2	1	1	2	6	1
32000	-413.468881649010257	-420.324369599969657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533359201638122	1	3	4	5	8	9	11	11	13	12	14	14	14	17	15	19	14	17	17	14	16	19	17	19	20	17	18	18	20	18	20	21	20	19	21	24	22	22	22	22	21	22	24	24	26	25	25	24	24	26	25	25	26	27	26	26	28	28	28	30	31	30	31	32	33	32	31	34	35	35	34	35	37	40	0	1	1	2	1	1	6	6	8	5	7	10	9	10	1	30	7	15	12	10	11	10	9	15	27	15	11	14	2	23	16	33	28	23	24	42	20	19	24	41	26	29	38	30	37	41	35	42	14	39	27	25	52	39	10	41	45	37	52	53	48	48	62	26	61	48	20	36	66	66	50	68	66	73	1	1	1	1	3	4	1	2	1	3	1	1	1	3	6	1	1	1	2	1	1	3	2	2	1	1	2	1	9	1	1	1	1	1	1	1	3	2	2	1	2	1	1	3	2	2	2	1	3	2	4	3	1	3	5	2	1	3	2	2	3	4	1	7	1	4	10	4	1	2	4	1	1	1
32500	-411.418225774215557	-418.273713725174957	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512396990501579	1	3	4	5	8	10	11	11	14	11	13	14	14	17	16	19	15	18	18	16	18	18	16	18	20	18	19	19	18	20	20	20	20	20	20	22	20	22	22	22	22	25	24	22	25	23	25	26	25	27	26	27	27	27	28	26	29	28	28	30	31	28	30	32	32	30	33	33	33	34	35	35	37	41	0	1	1	2	4	1	6	4	8	6	2	6	10	8	9	24	10	14	17	12	23	15	6	20	8	9	19	14	13	10	20	28	26	9	16	21	20	28	31	35	23	36	37	30	37	41	22	42	35	46	33	27	46	43	48	31	10	19	54	51	52	48	21	55	62	18	61	66	62	48	70	68	68	70	1	1	2	1	2	4	1	3	2	1	5	2	2	2	1	1	1	1	1	1	1	1	3	1	4	2	1	1	2	4	3	1	1	2	1	2	2	2	1	1	3	2	2	2	3	1	3	1	2	2	3	4	3	1	1	3	7	6	1	3	2	1	5	2	2	4	1	2	3	5	1	1	2	3
33000	-431.141234745368990	-437.996722696328391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420553109824836	1	3	4	4	7	10	11	11	13	12	13	15	15	16	17	19	15	18	16	17	18	20	18	17	19	18	17	18	18	21	20	20	20	19	20	23	22	22	22	23	22	24	25	22	26	25	26	25	24	27	26	28	26	27	27	27	29	28	28	30	29	31	31	32	32	33	33	34	34	35	34	35	38	40	0	1	1	1	1	1	6	3	8	5	8	11	7	10	14	24	10	24	10	13	15	15	14	7	10	17	10	14	20	15	18	8	29	10	18	24	19	35	33	21	26	1	25	28	30	41	31	39	14	46	34	37	13	25	30	48	55	29	46	59	42	61	54	34	61	52	43	67	66	69	62	68	68	73	1	1	2	1	3	6	1	3	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	3	3	1	1	1	1	2	1	5	2	3	1	5	3	1	1	2	2	8	3	2	2	1	3	2	4	2	5	3	6	3	2	1	1	5	1	1	2	1	2	7	2	2	5	1	1	1	1	1	2	2
33500	-500.074336799470075	-506.929824750429475	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475336568927746	2	4	5	6	7	10	12	11	14	12	12	13	14	16	17	19	14	18	18	16	16	18	18	19	19	18	18	17	20	21	21	20	17	19	20	23	21	21	21	20	21	24	23	23	22	26	25	24	25	26	26	27	27	26	26	27	29	26	28	31	31	29	30	32	33	33	32	34	34	35	34	36	35	39	0	1	1	1	1	5	8	3	10	5	6	6	10	8	8	13	11	12	13	4	13	8	20	7	19	10	14	9	33	19	27	22	13	26	13	13	29	40	34	16	33	1	33	40	37	41	44	29	29	41	42	48	41	49	42	25	56	29	50	19	56	48	46	48	42	62	48	62	62	66	62	66	62	63	1	1	2	2	2	2	1	4	2	3	1	2	1	2	4	3	2	2	2	5	2	4	1	5	1	3	1	1	2	2	2	1	2	1	4	4	1	1	1	1	2	8	3	2	1	2	1	2	2	2	1	1	3	1	1	4	1	3	1	7	1	3	2	4	3	1	4	4	3	2	2	2	3	5
34000	-415.905812262735196	-422.761300213694597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439779726791464	2	4	4	5	7	10	10	11	14	11	13	15	13	15	16	20	14	17	17	16	16	17	17	17	20	18	19	16	19	20	21	20	18	19	21	23	22	23	23	21	23	23	23	24	25	23	24	25	25	27	26	28	26	28	27	26	29	26	28	30	29	28	29	33	32	31	31	35	34	34	34	35	36	41	0	1	1	1	1	1	2	6	11	1	10	17	8	17	13	26	8	12	14	13	13	11	7	9	26	17	9	12	19	26	22	12	22	22	20	13	8	40	29	29	21	1	35	30	29	21	30	13	33	46	36	48	46	58	48	35	49	37	44	54	48	36	41	48	12	62	61	55	36	64	61	62	36	60	1	1	1	1	4	3	3	1	1	5	1	1	1	1	1	1	2	1	1	2	2	2	3	1	1	3	2	1	1	2	2	3	1	1	3	4	5	1	3	1	3	10	1	2	2	3	3	3	3	2	2	1	1	1	1	2	1	2	1	2	2	3	3	4	9	1	1	3	7	1	2	3	6	5
34500	-458.712039897669172	-465.567527848628572	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.310017791609572	2	4	3	5	7	10	12	12	15	12	14	14	14	16	17	18	15	19	17	16	17	19	18	18	18	19	18	18	20	20	21	20	19	19	21	23	22	23	21	21	21	24	25	23	25	23	25	26	26	26	27	28	26	27	28	27	30	28	28	29	28	29	30	33	32	32	33	32	33	35	34	34	37	41	0	1	1	2	1	1	5	5	5	1	7	2	10	1	1	20	12	21	17	17	14	21	10	9	3	4	12	21	3	7	27	19	11	24	10	31	18	40	9	16	1	1	30	21	27	12	38	18	9	1	35	31	45	40	24	43	50	49	42	51	48	54	48	51	58	48	42	12	36	72	57	48	48	71	1	1	1	1	3	4	2	3	4	5	1	6	1	6	6	1	1	1	1	1	1	1	3	2	7	8	2	1	7	5	2	1	2	1	4	2	2	1	2	2	8	9	2	2	4	4	2	4	4	12	4	3	1	3	5	1	2	1	1	1	1	1	2	3	1	4	4	7	5	1	2	4	5	4
