step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23
66000	-161.128876039135520	-167.984363990094892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496563615369928	0	13	12	13	15	15	17	16	17	17	14	19	22	21	19	22	28	30	29	30	35	44	45	0	3	1	3	3	0	11	3	5	3	0	6	7	3	6	0	14	17	17	19	17	21	18	1	1	6	1	1	1	2	2	2	2	1	3	2	3	2	1	3	2	1	1	3	4	7
66500	-153.527741547959380	-160.383229498918752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477142007832203	1	13	12	14	13	14	17	16	16	16	16	20	21	20	20	20	27	31	29	30	33	44	44	0	3	1	3	3	0	11	3	5	3	0	6	7	10	6	0	10	19	17	19	17	21	21	1	1	5	1	1	1	1	2	2	2	1	2	2	2	2	1	5	1	1	1	3	6	5
67000	-157.110665649146313	-163.966153600105685	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538514931368860	0	14	12	13	15	15	18	16	16	16	15	19	21	20	20	21	27	31	30	29	34	44	44	0	4	1	3	3	0	11	3	5	3	0	6	7	10	6	0	10	19	20	17	18	21	21	1	1	7	1	1	1	2	2	1	2	1	2	2	2	3	1	6	1	1	1	2	6	4
67500	-158.899272756465194	-165.754760707424566	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.378019273494974	1	12	11	13	15	16	18	17	17	16	18	19	22	20	22	22	27	30	29	28	35	44	45	0	3	1	2	3	0	3	4	5	3	0	6	11	10	6	0	14	19	20	17	17	17	21	1	1	4	1	2	1	4	2	1	3	1	1	2	2	4	1	3	1	1	1	5	7	5
68000	-157.553468779735226	-164.408956730694598	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.394580507097745	1	13	11	14	15	16	17	16	15	17	15	19	21	20	20	21	26	31	30	29	35	44	46	0	3	1	2	3	0	11	3	3	3	0	6	11	10	6	0	10	19	17	17	17	21	17	1	1	5	1	2	1	1	3	2	3	1	2	4	2	3	1	4	1	2	2	4	3	7
68500	-150.535236000146938	-157.390723951106310	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479700663777587	0	13	12	14	15	15	17	16	17	14	16	19	21	21	21	22	28	31	29	31	36	43	43	0	3	1	2	3	0	11	3	5	3	0	6	11	10	6	0	14	19	17	19	17	21	21	1	1	5	1	2	1	1	2	1	1	1	2	3	3	3	1	6	1	1	1	3	2	3
69000	-159.391632653848433	-166.247120604807805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519043120692545	1	12	10	13	13	15	17	17	15	15	16	20	22	20	20	20	27	31	29	31	36	42	45	0	3	1	2	3	0	11	4	3	3	0	6	11	10	6	0	14	19	17	19	18	21	22	1	1	5	1	1	1	1	3	4	2	1	3	3	3	3	1	4	1	1	1	2	3	2
69500	-146.231109449623148	-153.086597400582519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599688550170963	1	13	12	14	15	16	17	16	16	17	16	18	20	20	21	22	27	31	29	29	35	43	45	0	3	1	2	3	0	11	3	5	3	0	6	7	10	6	0	10	19	17	17	18	21	22	1	1	5	1	2	1	1	1	1	3	1	1	2	2	2	1	5	2	1	1	1	4	1
70000	-159.521781890751612	-166.377269841710984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502704535261684	1	14	12	13	15	15	18	16	17	16	16	19	22	20	21	22	27	30	28	30	35	42	44	0	3	1	3	3	0	11	4	5	3	0	6	7	10	6	0	14	19	17	17	18	21	22	1	1	6	1	2	1	2	2	2	3	1	2	2	2	2	1	4	1	1	3	2	3	1
70500	-158.041661767509908	-164.897149718469279	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629492869358802	1	13	11	13	15	15	18	17	16	16	17	19	20	21	21	22	26	31	27	30	35	42	44	0	3	1	3	3	0	11	4	5	3	0	6	11	10	6	0	10	19	17	19	17	21	22	1	1	4	1	1	1	1	1	1	2	1	2	2	2	2	1	6	2	1	1	4	3	1
71000	-153.270635661699629	-160.126123612659001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574100647508302	1	12	11	13	13	16	18	17	16	17	15	20	22	19	20	21	28	29	29	30	34	43	45	0	3	1	2	3	0	11	3	5	3	0	6	11	10	6	0	13	17	17	17	17	21	22	1	1	5	1	1	1	2	4	2	2	1	2	4	1	2	1	3	1	1	1	3	4	1
71500	-149.169432244308041	-156.024920195267413	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463501816803061	0	12	10	13	15	15	17	16	17	15	16	20	21	20	20	20	27	30	29	30	35	42	45	0	3	1	2	4	0	11	4	5	3	0	6	7	10	6	0	14	17	17	17	18	21	21	1	1	5	1	1	1	1	2	1	2	1	2	2	2	2	1	3	2	1	1	2	3	5
72000	-145.922361330537569	-152.777849281496941	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626093349922745	0	13	11	14	15	16	18	17	17	16	16	19	21	19	21	21	27	30	29	30	35	43	45	0	3	1	2	3	0	11	4	5	3	0	6	11	10	6	0	10	19	17	19	18	21	21	1	1	6	1	2	1	1	2	1	3	1	2	2	1	2	1	6	1	1	1	2	4	4
72500	-159.010160687287367	-165.865648638246739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504359982169080	1	13	11	14	13	15	18	16	17	16	17	18	22	21	21	21	27	29	30	31	36	43	45	0	3	1	2	3	0	11	3	5	3	0	6	7	10	6	0	14	17	18	17	20	21	22	1	1	5	1	1	1	1	3	3	2	1	2	2	2	3	1	2	2	1	1	2	4	2
73000	-160.517276714253285	-167.372764665212657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.433058848461796	-1	13	12	14	15	15	18	15	16	14	15	19	22	18	21	22	27	30	29	30	35	44	45	0	3	1	2	3	0	11	3	5	3	0	6	11	3	6	0	3	19	17	19	17	21	22	1	1	6	1	3	1	2	1	1	1	1	2	4	2	2	1	7	1	1	1	3	5	1
73500	-153.423182053551699	-160.278670004511071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491797554624590	0	13	12	14	16	15	18	15	15	16	17	20	19	20	20	20	27	31	29	31	36	42	45	0	3	1	2	9	0	11	4	3	3	0	6	7	3	6	0	14	19	17	19	17	21	22	1	1	6	1	1	1	1	1	2	2	1	2	1	3	3	1	4	1	1	1	7	3	2
74000	-168.822056061210958	-175.677544012170330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620289301974712	0	14	12	13	15	15	17	15	16	16	18	19	20	21	19	20	27	31	28	30	35	40	46	0	3	1	3	3	0	3	4	3	3	0	6	7	10	6	0	14	17	17	19	18	21	21	1	1	5	1	2	1	3	1	2	2	1	3	2	2	2	1	3	2	1	1	4	3	7
74500	-150.680557504385092	-157.536045455344464	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.431916988984855	1	12	10	14	16	15	18	15	15	17	16	19	21	20	21	21	27	30	29	31	35	43	45	0	3	1	2	9	0	11	3	3	3	0	6	7	10	6	0	10	19	17	19	17	21	21	1	1	5	1	1	1	2	3	3	4	1	2	2	1	2	1	4	1	1	2	4	3	4
75000	-159.531503498353544	-166.386991449312916	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454103927293946	-1	14	12	13	15	14	18	16	17	16	15	20	22	19	21	22	26	30	29	31	35	42	46	0	3	1	3	3	0	11	3	5	3	0	6	11	10	6	0	14	17	17	19	17	21	22	1	1	6	1	2	1	2	1	1	2	1	2	3	2	4	1	3	3	2	1	3	4	2
75500	-166.446577973245724	-173.302065924205095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.393516280020257	-2	12	11	13	15	16	18	16	15	17	16	19	21	20	20	21	26	30	29	30	36	42	45	0	3	1	2	3	0	11	2	3	3	0	6	11	10	6	0	14	17	17	19	18	21	21	1	1	7	1	2	1	2	2	2	2	1	2	2	1	2	1	4	2	2	1	3	4	4
76000	-150.541442050278533	-157.396930001237905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591318641218741	1	13	12	14	16	15	18	16	15	17	15	18	21	19	21	21	27	31	29	30	35	44	44	0	3	1	2	9	0	11	3	3	3	0	6	7	10	6	0	10	19	17	19	17	21	21	1	1	5	1	1	1	2	2	1	3	1	2	2	1	3	1	4	1	1	1	2	5	4
76500	-156.645325195171068	-163.500813146130440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473167900330372	1	13	12	14	14	16	17	17	17	16	15	20	20	20	22	20	26	30	29	30	36	43	45	0	3	1	3	3	0	11	3	5	3	0	6	7	10	6	0	10	17	17	17	18	21	18	1	1	4	1	1	1	1	2	1	2	1	2	2	2	2	1	4	2	2	2	2	3	5
77000	-162.606109705223105	-169.461597656182477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507285870894070	1	13	11	13	15	15	18	16	15	17	17	19	20	20	22	20	27	31	28	31	36	44	45	0	3	1	3	3	0	11	3	3	3	0	6	11	10	12	0	10	19	17	19	18	18	21	1	1	4	1	1	1	1	2	1	2	1	2	2	1	2	1	5	2	1	2	2	5	5
77500	-154.298337689503967	-161.153825640463339	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.472744657133132	1	13	11	14	15	16	18	17	17	16	17	19	22	20	18	21	26	30	28	30	34	43	46	0	3	1	2	3	0	11	4	5	3	0	6	7	10	6	0	14	19	17	19	17	17	22	1	1	4	1	1	1	1	1	2	2	1	1	2	2	2	1	3	1	1	1	3	9	2
78000	-148.681964440828239	-155.537452391787610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552650416700108	1	13	11	14	15	16	18	16	16	16	17	19	21	20	20	21	28	31	30	31	36	42	46	0	3	1	2	3	0	11	4	5	3	0	6	7	10	6	0	3	19	17	19	18	21	22	1	1	6	1	2	1	1	1	1	2	1	2	2	2	2	1	6	1	1	1	2	3	2
78500	-153.537238387692668	-160.392726338652039	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581705282748855	1	14	12	14	15	14	18	16	16	16	14	19	21	20	21	21	27	31	29	31	35	44	45	0	3	1	3	3	0	11	3	5	3	0	6	7	10	6	0	14	17	17	19	17	21	21	1	1	5	1	2	1	2	2	1	3	1	3	2	2	3	1	4	2	1	1	3	4	4
79000	-152.125413220522915	-158.980901171482287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429956487655848	1	13	11	14	15	15	18	17	16	16	17	19	21	21	21	21	26	31	29	30	36	43	45	0	3	1	3	3	0	11	4	3	3	0	6	11	10	6	0	10	19	17	19	18	21	21	1	1	4	2	2	1	1	1	3	2	1	2	2	2	2	1	5	2	2	1	2	3	3
79500	-165.076322358605069	-171.931810309564440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504288330726101	0	13	11	14	15	16	18	15	17	17	17	20	21	19	21	21	26	31	28	29	36	44	43	0	3	1	3	3	0	11	4	5	4	0	6	7	10	6	0	14	20	17	17	17	21	21	1	1	4	2	2	1	1	1	1	1	1	2	2	1	2	1	3	1	1	2	7	4	5
80000	-151.577596066396524	-158.433084017355895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.472951101367662	-2	13	11	14	14	15	17	16	16	16	15	20	20	19	19	22	27	31	30	29	35	43	45	0	3	1	2	3	0	11	4	5	3	0	6	7	10	6	0	14	19	20	17	17	21	21	1	1	6	1	2	1	1	1	1	2	1	2	2	2	2	1	4	1	1	1	3	4	3
80500	-160.645467851199896	-167.500955802159268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.435573688421129	1	13	12	14	15	14	16	15	16	15	18	20	21	19	21	21	27	31	30	29	36	42	45	0	3	1	3	3	0	3	3	5	3	0	6	11	10	6	0	10	19	20	17	18	21	21	1	1	5	1	1	1	2	2	1	1	1	3	1	2	4	1	6	1	1	1	2	2	4
81000	-160.052768979995392	-166.908256930954764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469310366306413	0	13	12	14	15	15	17	16	17	16	15	20	21	20	21	20	27	31	30	29	36	43	46	0	3	1	2	2	0	11	4	5	3	0	6	11	10	6	0	3	19	20	17	18	21	17	1	1	6	1	1	1	2	2	1	2	1	3	2	2	2	1	8	1	1	1	2	4	7
81500	-162.098445959675360	-168.953933910634731	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408667790768110	1	12	11	14	15	15	18	16	17	15	16	19	22	20	22	21	26	28	30	28	34	43	45	0	3	1	2	3	0	11	3	5	3	0	6	7	10	12	0	14	14	20	17	19	18	22	1	1	4	1	2	1	1	2	1	2	1	2	2	3	2	1	3	3	2	2	2	5	1
82000	-152.101745692135523	-158.957233643094895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.407499199638105	0	13	12	14	15	14	17	17	17	17	16	19	21	20	22	19	27	31	30	29	36	41	44	0	3	1	2	3	0	11	3	5	3	0	6	11	3	12	0	14	17	20	17	18	21	22	1	1	5	1	2	1	1	3	1	2	1	3	2	4	2	1	2	2	1	1	3	3	2
82500	-164.509206444389804	-171.364694395349176	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.369749487934584	0	13	11	14	14	14	18	15	16	16	15	19	22	20	22	22	27	30	28	31	35	42	46	0	3	1	2	3	0	11	4	5	3	0	6	11	10	6	0	3	19	17	19	18	17	22	1	1	6	1	2	1	2	1	2	2	1	2	3	3	4	1	7	1	1	2	1	6	3
83000	-157.930245359550781	-164.785733310510153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416785835771303	1	13	12	13	15	13	18	15	17	16	17	18	21	20	21	22	24	30	28	30	36	43	45	0	3	1	3	3	0	11	4	5	3	0	6	11	10	6	0	14	19	17	19	18	17	22	1	1	5	1	2	1	1	1	1	2	1	3	2	2	4	1	2	1	1	1	4	11	1
83500	-147.125674390366015	-153.981162341325387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483742557765303	1	14	12	13	15	16	18	16	16	16	17	19	21	20	21	21	27	29	29	30	36	44	45	0	4	1	3	3	0	11	4	5	3	0	6	11	10	6	0	14	17	17	19	18	17	22	1	1	4	1	2	1	1	2	1	2	1	2	2	2	3	1	4	1	1	1	2	8	1
84000	-149.828671110443452	-156.684159061402823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542758324592808	1	13	12	14	15	14	18	17	16	15	17	18	21	19	21	20	27	30	29	30	34	44	45	0	3	1	2	3	0	11	4	5	3	0	6	7	10	12	0	3	19	17	19	18	21	22	1	1	7	1	2	1	1	1	1	2	1	2	2	2	2	1	7	1	1	1	2	4	1
84500	-153.148190467308240	-160.003678418267612	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585418104530489	0	13	11	14	15	16	18	16	17	16	17	20	21	20	20	20	26	30	28	31	35	42	45	0	3	1	2	3	0	11	3	3	3	0	6	7	10	6	0	14	17	17	19	18	21	22	1	1	6	1	2	1	1	2	3	2	1	2	1	2	3	1	4	2	1	2	2	4	2
85000	-144.088053221967130	-150.943541172926501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565899274094933	0	13	12	14	14	16	17	16	17	16	17	18	21	20	22	20	28	31	29	30	36	44	45	0	3	1	2	3	0	3	3	5	3	0	6	11	10	12	0	14	17	17	19	17	21	22	1	1	5	1	1	1	2	2	2	2	1	1	2	2	2	1	3	2	1	1	4	5	1
85500	-152.900709300060100	-159.756197251019472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549224228427969	1	13	12	14	16	16	18	17	15	16	16	20	21	21	22	19	26	31	30	31	35	42	46	0	3	1	2	9	0	11	4	3	3	0	6	11	10	6	0	14	17	17	17	18	21	22	1	1	6	1	1	1	1	1	1	2	1	2	2	4	2	1	3	2	2	2	2	3	2
86000	-166.776692517726559	-173.632180468685931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471920941663296	0	13	12	14	16	16	17	17	16	14	14	20	22	18	20	22	26	31	28	30	34	42	45	0	3	1	2	3	0	11	4	3	3	0	6	11	3	6	0	3	19	17	19	17	21	22	1	1	7	1	2	1	2	2	2	1	1	2	4	2	2	1	8	1	1	1	3	4	1
86500	-159.338972893678090	-166.194460844637462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.403692602873507	1	14	11	12	14	16	18	16	16	15	17	20	21	20	21	22	26	31	29	31	34	44	45	0	4	1	3	3	0	11	3	5	3	0	6	7	10	6	0	3	19	17	19	17	21	21	1	1	7	1	1	1	1	3	1	2	1	2	2	2	2	1	8	1	1	1	3	4	6
87000	-157.914139049219983	-164.769627000179355	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480462012113920	0	13	12	14	14	16	18	16	16	15	17	20	21	20	20	22	26	31	29	29	36	41	46	0	3	1	2	3	0	11	4	5	3	0	6	11	10	6	0	3	19	17	17	18	21	21	1	1	5	1	2	1	1	2	1	1	1	2	2	3	2	1	6	1	2	1	2	3	4
87500	-152.285328807515214	-159.140816758474585	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556833512561123	0	14	12	13	15	15	17	16	16	16	16	19	21	21	21	21	27	31	29	31	35	42	46	0	3	1	3	3	0	11	3	5	3	0	6	11	10	12	0	14	19	17	19	18	21	17	1	1	7	1	1	1	1	2	1	2	1	2	2	2	2	1	3	1	1	1	2	5	8
88000	-166.322860399343654	-173.178348350303025	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524926386726443	1	14	12	13	14	16	17	16	17	16	16	20	22	20	21	21	25	30	29	31	35	43	45	0	3	1	3	3	0	11	3	5	3	0	6	7	10	6	0	3	19	17	19	18	21	21	1	1	3	1	2	1	1	2	2	3	1	2	3	2	2	1	6	1	1	1	4	3	4
88500	-153.037640565478910	-159.893128516438281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490512122451314	-2	13	11	14	15	15	18	17	16	17	16	19	22	20	22	21	25	30	29	30	35	43	46	0	3	1	2	3	0	11	4	3	3	0	6	11	10	6	0	10	19	17	19	17	21	21	1	1	5	1	2	1	1	1	2	3	1	1	3	2	3	1	4	1	2	1	5	4	4
89000	-153.227789229736146	-160.083277180695518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468532120375867	0	13	12	14	15	14	18	16	17	17	16	19	21	20	20	21	26	29	28	30	35	43	45	0	3	1	2	3	0	11	3	5	3	0	6	7	10	6	0	14	17	17	19	18	21	21	1	1	7	1	2	1	1	2	1	3	1	2	3	1	3	1	2	2	1	1	3	3	4
89500	-171.208584706779902	-178.064072657739274	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610575971247365	-1	14	12	13	15	16	17	14	16	16	15	20	22	20	21	21	25	31	27	31	35	42	45	0	4	1	3	2	0	11	3	3	3	0	6	7	10	6	0	10	17	17	19	18	21	21	1	1	7	1	1	1	1	1	2	2	1	3	2	2	3	1	3	3	1	3	2	2	3
90000	-170.684233548859112	-177.539721499818484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386059310754270	0	12	11	13	15	16	17	14	17	16	16	20	21	21	19	22	25	31	29	29	34	43	46	0	3	1	2	3	0	11	3	5	3	0	6	11	10	6	0	3	20	17	17	19	21	21	1	1	6	1	2	1	1	2	1	2	1	2	2	2	2	1	6	2	3	2	1	4	5
90500	-150.877474172221554	-157.732962123180926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569023435676095	0	13	12	14	14	15	18	17	16	16	16	20	19	21	21	21	26	31	29	31	36	43	46	0	3	1	2	3	0	11	3	5	3	0	6	11	10	12	0	14	19	17	19	18	21	18	1	1	5	1	1	1	2	2	1	2	1	3	2	3	1	1	3	1	1	1	3	3	6
91000	-146.535171900668729	-153.390659851628101	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514639137054034	1	13	12	14	15	16	18	16	16	16	17	19	21	20	22	20	27	29	29	31	36	43	44	0	3	1	3	3	0	11	3	3	3	0	6	11	10	6	0	14	17	17	19	18	21	21	1	1	5	1	2	1	1	2	2	2	1	2	2	2	4	1	3	1	1	1	4	2	4
91500	-166.165791036987173	-173.021278987946545	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577101893730664	-1	13	12	13	16	16	17	15	14	16	15	20	21	20	22	21	26	30	28	30	36	43	44	0	3	1	3	3	0	11	4	3	3	0	6	11	10	6	0	10	19	17	19	18	21	21	1	1	7	1	2	1	1	1	1	3	1	4	2	2	3	1	4	1	2	1	3	4	5
92000	-161.947496034176368	-168.802983985135739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.428427579880624	-1	12	11	14	16	15	18	16	17	16	17	20	21	20	20	22	28	31	30	31	34	43	45	0	3	1	2	3	0	11	3	3	3	0	6	11	10	6	0	10	19	17	17	17	21	21	1	1	7	1	2	1	1	2	3	2	1	3	2	2	3	1	6	1	2	1	3	4	4
92500	-158.682922653149973	-165.538410604109345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455838922011535	-1	13	12	14	15	15	18	17	16	16	16	19	22	18	22	21	27	30	29	31	36	43	44	0	3	1	2	3	0	11	4	3	3	0	6	11	10	6	0	14	19	17	19	18	21	21	1	1	6	1	1	1	2	1	2	2	1	2	2	1	4	1	5	1	1	2	3	3	3
93000	-148.637419570658466	-155.492907521617838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.376551206213508	0	13	12	14	15	15	18	16	16	16	17	20	21	20	21	21	26	30	29	30	35	43	45	0	3	1	2	3	0	11	4	3	3	0	6	3	10	6	0	14	19	17	19	17	17	21	1	1	6	1	2	1	1	1	2	2	1	2	5	2	3	1	3	1	2	1	5	8	5
93500	-155.144298626507009	-161.999786577466381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.437028648630638	1	13	12	14	15	16	17	16	16	16	16	19	19	21	21	21	26	31	29	31	36	44	45	0	3	1	2	3	0	11	4	5	3	0	6	11	10	6	0	10	19	17	19	17	21	21	1	1	3	1	2	1	1	2	1	3	1	1	2	3	3	1	5	1	1	1	3	3	4
94000	-161.287273176252143	-168.142761127211514	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451835401052378	0	13	12	14	14	15	17	16	17	16	17	19	22	20	22	22	26	29	29	30	35	43	45	0	3	1	2	3	0	3	4	5	3	0	6	3	10	6	0	14	17	17	19	19	21	21	1	1	5	1	1	1	2	1	2	2	1	3	5	3	4	1	4	1	1	1	5	3	5
94500	-156.629457951932494	-163.484945902891866	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477721293207940	-1	13	12	14	15	15	18	17	16	15	15	19	21	20	21	21	27	30	29	31	36	42	45	0	3	1	2	3	0	11	4	3	3	0	6	7	10	6	0	10	19	17	19	18	21	21	1	1	5	1	1	1	2	3	2	2	1	2	2	2	3	1	4	1	1	1	4	2	3
95000	-159.482798353211905	-166.338286304171277	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578109079424244	-2	13	12	14	15	15	17	16	16	17	15	19	21	20	21	22	27	29	30	30	36	43	45	0	3	1	2	3	0	11	4	3	3	0	6	11	10	6	0	10	17	17	17	17	21	21	1	1	8	1	2	1	2	1	2	3	1	3	3	1	2	1	4	1	2	2	4	3	4
95500	-169.082847145278265	-175.938335096237637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506927143051969	0	12	11	13	14	15	17	17	17	17	16	19	20	19	20	20	27	30	28	30	36	43	44	0	3	1	2	4	0	3	3	5	3	0	6	7	10	6	0	14	17	17	19	18	21	21	1	1	4	1	1	1	3	4	1	4	1	2	2	1	2	1	3	1	1	1	3	2	4
96000	-151.797441825588152	-158.652929776547523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652258429965695	1	13	12	14	14	15	17	16	16	16	15	19	20	21	21	21	27	30	29	30	36	44	44	0	3	1	2	3	0	11	3	3	3	0	6	7	10	6	0	10	19	17	19	18	21	21	1	1	5	1	1	1	1	2	2	2	1	2	2	1	3	1	4	1	1	1	4	3	4
96500	-158.808598521215345	-165.664086472174716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414221785132547	0	13	12	14	15	16	18	16	17	16	17	20	21	19	20	21	26	31	28	31	35	43	45	0	3	1	2	4	0	11	3	5	3	0	6	10	10	6	0	10	19	17	19	17	21	17	1	1	8	1	1	1	1	2	1	3	1	2	3	1	2	1	5	2	1	2	4	4	7
97000	-153.184001567100523	-160.039489518059895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465120677729785	1	13	12	14	16	15	18	17	15	17	15	19	21	20	20	21	28	30	29	31	35	43	45	0	3	1	2	9	0	11	2	3	3	0	6	7	10	6	0	14	17	17	19	18	21	21	1	1	6	1	1	1	1	2	2	2	1	2	2	2	3	1	4	1	1	1	2	5	4
97500	-154.858910480613417	-161.714398431572789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529943028986658	-1	13	12	14	15	16	18	16	14	16	17	19	21	20	22	21	26	31	29	30	33	40	45	0	3	1	2	9	0	11	3	3	3	0	6	7	3	6	0	14	19	17	19	18	21	18	1	1	6	1	1	1	1	2	1	2	1	1	2	3	2	1	3	1	2	1	1	3	7
98000	-155.446175578120375	-162.301663529079747	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482832993352328	0	13	12	14	15	15	18	16	16	17	16	19	20	21	21	21	28	30	29	30	35	43	44	0	3	1	2	3	0	11	4	3	3	0	6	7	10	6	0	10	17	17	19	18	21	21	1	1	6	1	2	1	2	1	3	2	1	3	2	2	2	1	4	1	1	1	2	4	4
98500	-153.330124691242020	-160.185612642201392	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451016784838729	1	13	12	13	14	15	17	14	15	16	18	18	21	20	21	21	27	31	30	31	35	44	45	0	3	1	3	3	0	3	3	5	3	0	6	7	10	6	0	14	17	17	19	18	21	18	1	1	6	1	1	1	2	1	1	2	1	2	2	2	3	1	2	2	2	1	2	5	7
99000	-146.785444462787638	-153.640932413747009	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.363980601105166	0	13	12	14	14	15	18	17	16	17	17	18	21	21	19	21	27	30	29	31	36	43	45	0	3	1	2	3	0	11	3	5	3	0	6	11	10	6	0	10	19	17	19	17	21	17	1	1	5	1	1	1	1	2	1	2	1	2	2	2	2	1	6	1	1	1	4	4	10
