step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
25500	-193.465636784101662	-192.003554699582793	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.910242904334390	-1	2	6	3	5	6	6	6	8	8	9	10	12	11	13	12	13	15	13	14	14	12	14	15	15	16	17	14	14	14	17	17	18	16	15	17	17	20	17	18	18	21	19	18	20	21	19	20	20	20	21	23	22	24	22	25	26	33	34	36	39	41	45	44	48	47	0	1	5	1	2	4	2	5	3	5	9	11	7	11	14	10	14	23	13	15	15	12	15	13	16	35	23	15	19	16	29	25	21	15	17	23	18	47	25	32	34	47	41	18	41	40	27	40	47	33	44	47	38	52	27	55	56	57	58	58	60	61	64	62	63	63	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1
26000	-218.420292673702306	-216.958210589183437	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.766355442594744	0	3	4	6	5	5	7	5	8	8	8	9	11	12	15	12	12	14	13	14	15	13	15	14	14	15	17	13	13	15	15	16	18	14	15	17	17	18	17	18	18	20	18	18	18	20	20	19	22	21	20	22	22	23	23	24	25	32	34	34	39	41	46	44	47	48	0	1	2	3	2	3	3	2	5	7	6	9	7	13	28	12	11	14	17	17	34	12	24	28	16	14	26	14	13	13	28	31	35	13	20	24	18	24	28	28	21	39	23	30	21	40	27	36	51	51	38	45	51	33	50	53	55	53	58	58	60	61	62	62	64	65	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	4	1	1	2	1	2	1	2	1
26500	-182.333404777637980	-180.871322693119112	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.795693710517814	0	3	5	6	4	5	7	7	8	9	9	9	11	13	13	12	10	14	13	14	15	14	15	14	14	15	16	14	13	15	17	16	18	15	16	17	18	20	17	17	18	20	19	17	19	20	20	19	21	20	20	21	22	22	23	24	26	32	34	36	40	41	47	44	47	49	0	1	2	5	2	2	6	3	4	7	6	8	12	13	10	17	3	14	8	15	20	14	15	14	15	14	20	11	17	15	30	24	35	19	18	26	22	35	21	32	39	31	36	27	40	37	40	39	48	41	41	43	47	42	53	55	55	57	58	59	60	61	64	62	64	65	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1
27000	-205.468172603029899	-204.006090518511030	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.893971681934652	0	3	5	5	6	6	6	7	8	9	8	9	11	11	14	12	13	14	13	14	14	14	13	13	14	16	16	15	14	16	17	17	17	16	16	16	17	18	16	18	18	20	19	19	19	21	18	19	22	21	19	22	21	23	22	25	25	31	34	36	39	39	46	45	48	48	0	1	2	2	3	3	4	7	3	3	6	4	9	6	16	9	14	24	16	17	24	13	14	13	14	13	14	23	23	20	27	20	25	25	22	20	27	37	22	23	27	43	33	31	37	35	31	35	50	44	26	41	51	52	42	52	54	57	58	59	60	60	64	62	63	64	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1
27500	-231.172528663304320	-229.710446578785451	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.553564538088215	-1	3	4	7	6	5	7	6	8	9	9	8	12	11	15	11	12	14	13	11	14	13	13	13	14	16	16	14	13	15	16	16	16	16	16	17	18	20	18	17	18	20	20	17	19	21	18	21	21	20	20	23	23	23	23	24	25	32	34	37	39	40	46	45	47	49	0	1	2	6	6	2	3	2	7	8	8	4	3	6	24	10	12	13	9	10	13	14	20	20	13	25	18	9	10	16	25	25	19	7	18	15	36	21	19	26	36	39	40	25	18	43	26	50	47	47	37	28	43	43	41	51	52	55	58	59	60	61	64	62	63	65	1	2	1	1	1	1	2	2	1	1	1	1	3	3	1	1	2	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	2	3	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	4	2	2	3	2	1	4	1	1	1	1	1	2	1	2
28000	-213.006742997179856	-211.544660912660987	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.751715252151496	-1	1	3	7	5	5	7	7	8	8	9	10	12	11	14	13	12	15	13	14	14	13	13	13	14	16	17	13	14	16	16	17	17	16	15	17	16	19	17	18	18	20	19	16	19	20	19	20	20	21	21	21	22	23	23	25	26	30	34	36	38	41	46	47	48	49	0	1	1	5	3	3	6	5	4	6	4	7	12	12	24	5	10	23	13	17	13	7	10	13	12	21	44	13	14	35	15	26	30	28	21	22	20	30	22	15	31	27	32	28	21	38	21	41	33	38	26	41	46	33	52	55	55	57	58	59	60	61	62	63	63	65	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	2	1	1	1	3	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1
28500	-191.420620039661344	-189.958537955142475	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.751792480695610	-1	3	5	6	4	5	6	6	8	7	8	9	11	13	15	12	12	15	13	11	13	14	13	15	14	16	17	14	14	15	18	16	17	16	17	17	18	19	17	19	18	20	19	18	20	18	20	20	21	20	20	22	23	24	23	25	27	32	35	36	39	40	45	46	47	48	0	1	1	5	1	2	2	6	7	8	7	11	8	16	29	13	8	16	13	12	12	17	20	19	16	28	15	20	21	19	15	20	19	25	19	24	14	31	15	34	28	37	46	39	46	15	41	46	39	37	41	50	42	52	49	49	56	57	58	59	59	60	61	63	63	64	1	2	3	1	2	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1
29000	-200.536371113108146	-199.074289028589277	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.752696205538912	0	3	5	4	6	6	4	6	7	8	8	10	11	12	14	11	12	13	13	10	13	14	14	14	15	16	16	15	14	15	16	16	18	15	17	18	17	19	17	18	18	20	19	19	20	21	19	20	22	19	21	23	23	22	20	25	26	33	34	36	39	41	44	44	46	49	0	1	2	2	3	2	2	7	3	5	8	3	11	20	14	7	16	13	16	11	13	21	17	16	23	23	18	15	17	18	29	24	31	22	27	27	21	39	26	37	26	36	41	26	40	38	37	36	45	39	41	50	54	41	36	52	48	48	58	58	60	61	61	62	63	65	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	5	1	1	1	1	2	1	1	1
29500	-236.480670817172182	-235.018588732653313	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.655459878496045	-2	4	5	7	6	6	7	7	9	9	9	10	11	11	14	11	12	14	12	13	15	14	13	15	15	15	16	15	14	16	18	16	16	16	16	17	16	18	17	19	18	20	19	19	20	20	19	20	19	20	20	21	21	23	23	25	26	31	32	36	39	41	46	45	47	48	0	1	2	3	3	3	6	3	6	4	3	8	10	10	13	8	13	11	16	14	13	17	19	16	13	22	15	20	19	22	20	23	18	17	22	21	22	27	32	34	36	37	23	41	23	40	26	35	18	41	43	40	25	28	41	51	42	48	58	59	60	61	62	62	64	65	1	2	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	3	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	5	1	2	1	2	1	1	1	3	4	2	2	3	4	1	2	1	1	3	2	1	1
30000	-189.705036631407779	-188.242954546888910	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.882285893400016	0	3	5	7	5	6	6	6	8	9	8	10	11	12	13	11	12	15	13	13	14	13	13	13	15	16	16	14	14	13	16	17	18	17	15	16	16	19	18	18	18	20	17	19	20	19	19	20	21	20	19	22	22	22	23	25	25	32	34	35	40	41	44	43	47	47	0	1	2	7	2	5	5	5	8	8	7	9	12	12	13	9	12	19	12	16	14	16	16	16	19	29	23	15	14	14	29	35	36	36	30	30	21	19	21	43	27	36	26	43	41	43	43	26	44	40	43	49	47	50	42	55	55	57	58	58	60	61	62	61	63	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	2	2
30500	-201.836285659685473	-200.374203575166604	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.910611226054323	-1	3	6	6	6	5	5	7	8	6	8	9	10	12	14	12	12	13	12	11	14	13	14	15	14	15	15	14	14	14	16	16	15	17	17	17	17	17	16	17	17	20	19	16	19	19	20	21	19	20	20	22	22	22	23	26	26	30	34	36	39	41	44	47	47	48	0	1	2	6	6	2	2	5	10	7	6	7	11	12	14	11	13	20	13	4	19	13	17	15	14	25	18	18	22	17	24	23	18	31	21	15	33	28	28	33	44	46	40	23	35	34	41	34	40	41	31	47	45	45	42	54	52	56	58	59	59	61	62	63	63	64	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	2	1	1	1	2	1
31000	-169.632716527231651	-168.170634442712782	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.928480951853069	-1	3	4	4	6	6	7	7	8	9	8	10	11	13	14	12	11	15	13	14	14	13	15	15	15	15	17	15	15	15	16	14	17	17	16	17	16	18	16	18	19	20	18	18	19	20	19	21	21	21	20	22	23	24	23	25	24	32	35	37	39	41	44	46	48	48	0	1	2	2	3	3	6	5	7	8	6	8	10	13	16	12	10	14	17	16	17	13	15	19	21	20	35	14	22	22	32	17	31	25	14	25	23	31	21	30	33	23	30	27	40	44	33	44	40	47	44	42	50	50	48	55	52	56	58	59	60	61	62	63	63	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1
31500	-205.557108917254624	-204.095026832735755	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.784135988382353	-1	2	4	5	4	6	7	7	8	8	8	9	11	12	15	13	12	14	12	14	14	12	13	15	14	15	17	14	14	15	18	15	18	16	16	17	17	19	17	18	18	20	19	18	20	20	19	20	21	20	20	22	23	24	23	25	27	32	34	36	38	40	45	46	47	47	0	1	2	2	2	3	3	2	6	6	8	7	9	6	23	17	8	17	12	19	17	12	11	18	19	13	15	13	16	8	30	12	34	29	21	26	20	41	26	24	27	39	15	34	36	24	31	33	47	34	31	46	49	51	52	44	56	57	58	59	60	61	61	63	64	64	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	4	1	1	1
32000	-219.863146157561431	-218.401064073042562	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.664427333867814	-1	2	5	7	6	5	7	4	9	8	9	9	11	12	15	12	10	14	13	13	14	14	15	14	14	16	16	13	14	14	17	15	17	17	17	17	17	18	17	17	18	19	18	18	18	20	19	21	21	20	20	22	23	23	23	24	27	31	34	35	38	40	46	47	48	49	0	1	8	8	8	8	8	2	7	4	7	7	12	11	18	10	5	28	16	13	9	13	19	20	14	18	30	12	17	19	27	25	22	14	13	9	20	26	21	30	37	37	27	37	22	27	14	38	47	29	43	50	51	49	51	53	54	55	58	58	60	61	61	63	63	65	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	4	4	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	3	1	2	1	1	3	1	1	1
32500	-194.188406309128027	-192.726324224609158	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.802609095459946	-1	3	6	5	4	5	7	7	9	8	7	10	11	12	15	12	12	14	14	10	14	12	12	15	15	16	16	14	14	14	17	16	17	17	17	18	16	20	17	19	18	20	18	17	18	20	19	21	20	20	19	22	21	23	23	25	25	32	34	35	38	40	45	46	47	48	0	1	6	1	2	5	6	3	5	7	4	11	9	12	16	9	20	14	22	10	22	9	20	17	19	29	29	23	14	17	18	18	15	37	32	26	29	41	25	34	32	44	33	25	27	39	44	47	45	35	44	47	47	48	47	41	50	57	58	58	60	61	62	63	63	63	1	2	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	2	1	2	1	1	2	1	1	2
33000	-199.573409820661709	-198.111327736142840	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.733898920680223	0	2	5	7	6	5	6	6	9	8	9	9	11	12	15	10	12	15	13	14	15	13	14	14	14	14	17	14	14	14	16	16	17	15	17	16	17	19	17	18	18	20	18	18	19	20	19	20	22	20	20	22	20	22	23	25	26	32	34	36	39	41	45	46	47	48	0	1	1	8	2	1	6	1	3	8	4	10	11	9	19	8	16	24	13	19	19	17	10	19	17	14	36	14	17	13	18	34	34	22	34	22	28	39	24	32	24	37	21	31	37	28	44	40	42	35	43	48	40	53	36	54	54	52	58	59	60	61	62	63	64	64	1	1	2	1	2	3	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	3	2	2	4	1	1	2	1	2	1	1	1
33500	-182.538502743085559	-181.076420658566690	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.848427257447441	-2	3	5	7	5	4	6	6	8	7	8	10	11	12	14	12	12	12	13	13	15	13	13	15	15	16	17	14	13	15	16	15	17	16	16	17	17	19	17	18	18	21	19	18	19	20	18	19	20	19	20	22	22	23	23	24	26	32	34	35	39	41	44	46	48	49	0	1	6	2	2	2	6	6	7	3	3	11	9	12	17	12	12	12	16	16	14	12	16	18	23	18	32	23	13	17	29	20	15	24	13	21	35	36	25	34	19	40	41	33	35	38	35	27	48	35	40	45	51	52	52	52	56	57	58	59	60	61	61	63	64	65	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1
34000	-204.624068037246701	-203.161985952727832	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.850172695577055	0	2	5	5	5	6	5	6	8	8	8	9	10	13	14	12	13	14	12	12	15	11	15	14	14	15	17	14	14	15	17	16	17	16	17	16	17	19	17	18	18	21	19	19	19	21	18	21	22	21	18	22	22	20	24	24	26	30	32	36	38	40	45	47	48	47	0	1	2	2	2	7	2	3	8	4	8	3	10	20	12	13	13	19	8	10	25	11	14	20	20	25	24	22	14	29	24	23	29	26	30	25	15	51	23	37	36	45	33	32	51	43	24	44	46	44	35	45	54	38	38	42	56	57	57	59	60	61	62	63	66	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	3	1	1	1
34500	-208.369942453881038	-206.907860369362169	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.697695998220600	0	3	5	6	4	6	6	7	8	8	8	10	12	12	14	11	12	14	12	13	14	13	14	14	14	15	15	12	15	16	18	17	17	15	16	18	17	19	18	18	17	19	19	18	20	20	20	20	21	19	20	22	22	24	23	25	27	30	34	36	39	39	45	46	47	47	0	1	2	2	1	5	5	6	4	4	7	11	7	12	20	9	11	12	12	16	17	14	17	20	11	25	22	16	22	23	25	29	26	16	21	30	34	30	35	15	27	39	15	24	29	34	44	30	38	24	44	35	42	45	45	52	56	57	46	59	60	60	60	63	64	63	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	3	2	2	3	1	2	1	2	1	2	1	2	1	1	1	2	6	1	1	1	4	1	1	1
35000	-210.305298073536420	-208.843215989017551	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.696370836463769	0	3	5	6	6	4	6	7	8	8	8	9	12	11	14	12	12	15	12	13	14	13	14	13	15	14	16	15	15	15	17	15	17	16	16	16	17	19	17	18	18	21	19	18	18	20	19	19	20	20	20	22	22	22	24	24	26	32	34	36	38	41	45	46	48	46	0	1	1	2	1	1	2	2	7	5	4	8	8	8	11	12	14	20	8	17	14	17	17	13	21	12	22	26	23	23	29	16	29	21	21	26	34	45	28	26	32	21	37	35	39	45	25	35	45	41	44	50	46	50	46	38	43	57	58	59	60	61	61	63	64	63	1	1	1	1	3	2	2	2	1	1	1	1	2	2	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	4	1	1	1	1	2	2	1	1	1	1	1	1	2	2	3	2	1	1	1	1	3	1	1	1
35500	-221.327641257397488	-219.865559172878619	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.748868576558746	-1	4	3	6	5	5	6	6	8	8	7	9	11	12	14	12	12	14	13	13	14	13	14	12	14	14	16	15	14	15	17	16	17	17	17	17	18	20	18	18	17	19	19	19	19	18	19	21	20	19	21	22	22	22	23	25	26	32	34	36	38	39	46	45	47	49	0	1	1	6	2	2	5	2	6	3	4	11	9	10	14	6	13	24	12	13	14	24	24	13	13	13	22	21	20	24	27	29	21	23	18	26	22	45	18	34	30	32	18	34	27	32	29	47	44	27	50	38	50	47	49	47	49	56	58	58	59	60	62	61	63	65	1	3	2	1	1	1	1	1	2	3	1	1	1	2	1	4	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	2	1	3	3	3	1	1	2	1	3	3	1	1
36000	-196.155589491702642	-194.693507407183773	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.704600917412802	0	2	5	6	3	6	4	7	9	7	7	9	11	12	14	12	12	15	12	13	15	13	15	14	15	16	17	13	13	16	16	16	17	16	17	18	16	19	18	18	18	20	20	18	20	20	20	18	21	20	20	23	22	23	23	25	27	32	34	37	39	41	46	44	47	48	0	1	5	3	1	3	2	3	8	5	3	8	9	9	20	12	9	15	13	16	15	19	29	19	28	28	20	16	14	29	21	18	21	15	32	29	29	40	37	33	30	44	40	32	48	36	37	30	45	24	41	53	42	50	38	53	54	57	58	59	59	61	64	62	63	63	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1
36500	-210.810045813965502	-209.347963729446633	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.832584258325861	0	4	5	7	5	6	7	6	7	9	8	9	11	12	15	12	12	13	13	14	14	14	14	15	13	16	15	14	14	14	16	16	18	16	16	17	17	17	18	18	19	21	19	18	20	19	19	19	19	21	20	22	21	23	23	25	26	32	34	36	39	41	46	45	47	49	0	1	2	3	1	3	5	2	3	7	8	8	10	13	29	9	6	16	16	25	14	14	18	4	16	25	13	14	18	25	24	23	24	20	21	25	15	25	26	35	37	43	34	37	46	33	31	37	31	51	40	49	36	53	26	55	54	57	58	59	59	61	64	61	63	65	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	3	1	1	3	1	1
37000	-201.465919995687869	-200.003837911169001	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.789018581892938	-1	2	6	6	4	4	6	6	8	9	8	9	10	12	14	11	11	13	13	13	12	13	15	14	13	15	16	14	14	15	17	15	17	16	16	18	17	17	16	17	18	20	19	17	19	21	17	21	21	19	20	23	22	23	22	25	26	32	34	37	39	41	46	45	48	48	0	1	5	5	2	2	6	5	3	3	3	11	8	12	20	12	9	10	17	21	13	21	22	14	16	22	24	21	17	22	23	24	25	30	25	35	29	39	24	29	47	37	29	25	35	50	26	40	35	37	33	45	51	53	51	46	53	54	58	59	60	61	64	61	63	63	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	2	1	1	2	1	1	1	2	3	4	1	2	2	1	1	3	1	1
37500	-197.963735490324098	-196.501653405805229	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.897342175339480	-1	3	6	6	3	6	4	6	9	8	8	10	11	12	14	12	11	15	12	13	13	13	13	15	14	14	16	14	15	14	16	15	17	17	16	17	17	18	18	18	17	20	18	16	18	20	18	20	22	20	21	22	23	24	23	26	26	32	34	36	38	39	45	44	46	47	0	1	7	7	1	7	2	7	11	4	3	11	4	11	21	9	9	28	11	13	12	13	12	20	13	16	22	14	26	13	28	14	30	35	32	35	30	35	27	28	30	43	32	26	34	30	31	45	51	34	46	50	48	52	50	54	52	57	58	59	60	61	64	61	64	63	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1
38000	-196.488679889987395	-195.026597805468526	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.842398340000791	0	2	4	6	5	5	7	7	9	8	8	7	11	11	14	13	12	14	11	13	15	13	14	14	14	16	16	14	15	14	17	17	17	16	16	18	18	19	18	19	18	19	18	18	19	21	20	20	20	19	21	21	22	23	20	26	26	31	33	37	39	40	46	45	47	49	0	1	2	6	3	2	6	6	10	4	4	4	7	9	20	13	13	17	9	14	30	19	13	19	17	28	24	13	24	14	26	27	34	29	23	35	21	32	18	32	29	31	34	34	34	55	50	39	39	15	45	36	46	52	45	53	52	56	58	59	60	61	64	62	64	63	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1
38500	-181.171593030240416	-179.709510945721547	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.947965398425028	0	4	5	7	6	5	7	7	8	8	7	10	11	13	12	11	12	13	14	13	15	14	15	14	13	15	16	13	14	15	18	15	16	15	16	17	17	19	17	17	17	20	19	19	20	21	18	21	21	20	20	20	23	23	23	25	25	30	35	36	38	41	46	45	47	48	0	1	2	5	3	2	2	5	8	7	6	10	12	13	16	10	12	16	14	9	20	15	17	13	15	19	17	16	15	18	41	19	23	20	19	33	28	36	23	21	23	43	47	37	47	43	41	38	42	27	44	31	48	46	38	54	55	57	58	59	60	61	64	62	64	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
