step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
53500	-161.693073661717477	-160.270180571247010	-1.422893090470462	0.000077069116699	0.000068209889630	0.885048285896566	0.836153096741233	0	2	1	2	6	7	4	6	8	9	9	12	10	12	14	12	13	16	14	15	18	14	18	17	20	19	19	21	20	24	0	1	1	1	7	4	2	7	5	8	7	9	11	9	16	13	13	17	17	19	18	14	19	20	27	24	22	26	26	28	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1
54000	-166.578308811349189	-165.059749466664414	-1.518559344684774	0.000090937296770	0.000025677201482	0.282361609532327	0.708169649294149	0	1	1	2	7	3	5	7	7	9	9	12	11	12	14	13	13	15	14	14	16	16	17	19	18	20	19	20	22	24	0	1	1	1	2	4	2	7	7	8	5	5	11	11	14	13	12	16	16	17	18	16	19	23	18	24	25	24	26	24	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	3
54500	-186.202778480766312	-184.710657342976361	-1.492121137789941	0.000096160055234	0.000028875236208	0.300283065954400	0.775273488174091	-1	1	1	2	6	5	5	8	8	8	9	13	11	9	13	13	13	15	15	13	17	16	17	18	19	20	20	21	22	23	0	1	1	1	7	4	2	5	5	7	5	9	11	5	13	13	14	13	20	14	13	13	19	20	13	24	25	24	26	26	1	1	1	2	1	2	2	2	1	1	1	2	1	2	1	2	3	2	1	1	2	3	1	2	4	1	1	1	1	2
55000	-160.733467625083904	-159.280923218357941	-1.452544406725967	0.000108275862230	0.000036119430352	0.333587095105709	0.695963738544991	0	1	2	3	6	5	5	7	8	10	10	12	11	12	13	11	14	15	14	15	17	17	17	18	18	20	19	20	22	23	0	1	1	1	7	4	2	7	7	8	5	10	11	13	16	9	11	13	16	19	18	19	19	23	22	23	25	24	28	28	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	1	1	2
55500	-150.386061134301968	-149.023980443886160	-1.362080690415798	0.000063727589133	0.000038651389179	0.606509515027301	0.946755191802730	0	2	1	1	6	6	4	8	7	10	9	12	10	13	13	12	12	15	14	15	16	15	17	18	18	19	20	20	22	24	0	1	1	1	7	4	2	5	7	8	9	11	11	11	16	13	13	16	17	19	18	13	19	20	22	24	25	26	24	28	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2
56000	-159.741826224538983	-158.356834602027419	-1.384991622511566	0.000088317328005	0.000038231750009	0.432890700749786	0.800486001511570	0	1	1	2	7	5	6	8	8	10	9	11	11	12	14	13	13	13	14	14	17	16	18	17	19	19	20	20	22	24	0	1	1	1	7	4	2	7	5	8	7	5	11	12	18	13	13	13	13	17	17	15	19	20	22	24	25	26	26	28	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	2	2
56500	-182.735702184173761	-181.369504542771068	-1.366197641402682	0.000099679283117	0.000064647324805	0.648553267877474	0.493270735384530	0	2	2	2	6	6	4	6	8	9	9	12	10	13	14	12	13	16	14	14	18	16	17	18	20	20	18	20	22	23	0	1	1	1	2	4	4	7	3	8	9	13	5	16	16	11	9	15	16	17	18	15	17	23	27	23	18	24	24	28	1	1	1	1	2	3	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	2	2
57000	-199.034948370215545	-197.658323334391298	-1.376625035824255	0.000156134697367	0.000071240664746	0.456276957957290	0.566073857134353	0	1	1	3	5	6	6	7	7	11	8	13	9	12	13	12	14	14	14	13	17	16	18	18	18	21	19	21	22	23	0	1	1	1	4	4	4	5	5	8	5	9	9	13	10	13	12	16	16	16	18	16	20	19	22	23	15	22	20	23	1	1	1	1	1	2	1	1	1	2	2	3	1	1	1	2	1	1	1	1	1	3	2	3	2	2	4	2	5	3
57500	-197.817979008845157	-196.454153903425265	-1.363825105419880	0.000111442918534	0.000057644833543	0.517258829018217	0.661651238299519	0	2	2	2	7	5	5	7	7	10	9	10	11	12	12	9	13	14	15	15	17	16	17	18	20	19	20	19	23	22	0	1	1	1	2	4	2	7	7	8	7	9	16	11	16	5	13	15	17	15	17	13	18	20	22	24	18	19	28	24	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	4	2	1	2
58000	-187.184514276537726	-185.823264583590429	-1.361249692947300	0.000138722131980	0.000081949076015	0.590742622289102	0.658045573699656	-1	1	1	2	6	6	3	8	7	11	9	11	11	12	13	12	13	15	14	14	17	17	17	18	19	19	17	20	22	24	0	1	1	1	7	3	2	9	5	8	5	11	6	6	13	13	13	16	17	14	13	18	17	17	27	17	18	20	26	29	1	1	1	2	1	2	1	1	1	2	2	1	2	3	1	1	1	2	1	1	2	1	2	3	1	3	1	3	1	1
58500	-166.234036316443451	-164.821416990100744	-1.412619326342699	0.000095893504547	0.000036541583088	0.381064215560750	0.680079330240056	0	2	2	2	6	6	4	7	6	10	9	12	10	11	12	13	13	14	15	15	17	16	17	18	19	20	20	20	23	24	0	1	1	1	7	1	2	7	7	8	7	10	11	11	13	13	14	13	16	17	16	16	19	20	22	24	22	24	26	28	1	1	1	2	1	3	1	2	1	2	2	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	2	1	1	2
59000	-175.679404577922128	-174.286479967036570	-1.392924610885554	0.000064092777175	0.000050124819832	0.782066592227887	0.757782227062151	-1	2	0	2	6	4	5	8	7	9	9	11	11	11	14	13	13	14	14	15	17	17	15	17	20	20	18	21	22	24	0	1	1	1	2	4	2	7	7	8	9	8	11	11	13	13	13	13	16	19	18	18	16	20	22	24	13	26	26	28	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	4	1	1	1
59500	-152.687878020556411	-151.323132604041916	-1.364745416514506	0.000087561887753	0.000044668130727	0.510132111960778	0.786421429662506	0	2	1	1	6	6	5	7	7	8	8	12	10	11	12	12	11	14	13	15	15	17	17	18	18	20	20	20	22	23	0	1	1	1	7	4	2	5	7	5	7	11	11	11	13	13	13	16	17	19	18	21	19	20	22	24	25	24	26	28	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2
60000	-167.068828874797646	-165.589877330414851	-1.478951544382801	0.000130619086921	0.000040537609040	0.310349811774771	0.767850508669214	0	2	2	2	7	6	5	6	7	10	9	12	9	13	14	12	13	14	14	14	17	15	16	18	18	20	19	21	22	23	0	1	1	1	7	4	2	2	2	9	5	5	9	11	16	13	13	16	16	16	18	16	19	19	22	24	25	26	24	28	1	1	1	1	1	1	1	3	2	1	1	2	1	2	2	1	2	1	1	1	2	2	2	1	2	1	1	1	2	1
60500	-179.920251233700043	-178.540220681857932	-1.380030551842117	0.000078310993253	0.000034926602739	0.445998719820981	0.541424694246685	0	2	2	2	5	6	6	7	8	11	7	13	9	11	13	13	12	15	14	15	17	16	18	17	18	21	20	20	22	23	0	1	1	1	2	4	5	7	5	8	7	14	9	11	13	13	13	13	17	16	18	18	20	18	16	24	25	24	18	28	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	3	1	3	1	2	1	1	2	1	2	2	1	1	4	1
61000	-160.874594183645740	-159.504324367829952	-1.370269815815790	0.000090670829707	0.000043510430555	0.479872420887339	0.705566092057086	0	1	2	2	6	6	4	7	8	10	8	12	11	12	14	12	13	15	14	15	17	15	17	18	19	20	20	20	22	23	0	1	1	1	7	4	4	7	7	9	7	9	11	9	12	13	13	16	17	19	18	14	18	20	22	20	25	24	26	28	1	1	1	2	1	1	1	2	2	1	2	2	2	2	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	2
61500	-175.870688980522516	-174.507726386780661	-1.362962593741857	0.000105992423699	0.000055660571336	0.525137263532719	0.871098917206281	0	1	2	3	4	5	5	8	8	10	9	12	11	11	13	12	14	14	13	13	18	16	16	18	20	19	19	21	23	23	0	1	1	1	2	4	5	7	7	8	5	10	11	11	13	13	19	16	13	13	13	18	17	20	26	17	24	26	26	28	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	3	1	2	1	1	2	1
62000	-147.025743764294987	-145.610122136638807	-1.415621627656193	0.000085902232796	0.000074031743766	0.861813964041039	0.746793503934490	0	2	1	2	6	7	4	7	7	10	9	12	11	11	14	13	13	15	15	15	17	16	16	18	19	20	20	21	22	23	0	1	1	1	7	7	2	7	5	5	7	10	11	8	16	13	13	16	17	17	16	13	19	23	22	24	25	26	26	28	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1
62500	-170.154546854541394	-168.770997107810047	-1.383549746731350	0.000054776041264	0.000040739471491	0.743746180832136	0.663712684135389	-1	1	0	2	7	4	5	8	6	10	10	13	10	13	13	12	12	15	14	14	17	16	17	17	18	19	19	20	20	24	0	1	1	1	7	1	2	7	7	8	5	11	7	11	17	11	13	15	17	17	18	16	19	17	22	24	25	24	26	28	1	1	1	2	1	2	2	1	1	1	2	2	3	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2
63000	-183.892629820776904	-182.531795313347942	-1.360834507428960	0.000082658521029	0.000047227179780	0.571352828386961	0.749334901623682	1	2	2	3	5	7	6	8	8	10	10	13	10	13	13	13	14	15	14	15	17	17	16	17	20	20	17	19	22	23	0	1	1	1	2	4	5	7	4	8	7	10	9	11	13	13	16	15	13	19	15	18	19	19	27	17	16	24	24	28	1	1	1	1	1	2	1	1	3	1	2	2	2	1	1	2	1	1	1	1	2	1	1	1	2	4	1	1	2	2
63500	-194.061615320260074	-192.677687448548795	-1.383927871711266	0.000143431213900	0.000062471019405	0.435546891828445	0.675705456294200	-1	2	1	1	4	7	5	7	7	11	8	11	10	13	14	13	13	13	15	14	17	15	15	18	20	20	19	20	21	22	0	1	1	1	2	7	5	7	7	8	7	9	8	11	13	11	7	13	16	13	16	16	14	19	13	24	22	24	24	28	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2	2	3	2	1	2	2	1	1	1	3	1	2	1	1	1
64000	-180.143588084311119	-178.782754610647430	-1.360833473663686	0.000073127965695	0.000041580334868	0.568596903699741	0.737181549455326	-1	1	2	3	6	6	4	8	8	9	9	12	10	13	13	12	12	16	13	14	18	15	16	18	17	21	19	19	22	24	0	1	1	2	2	4	2	7	7	8	8	9	7	11	13	13	13	16	13	13	17	13	19	20	22	28	25	24	26	28	1	1	2	1	2	2	1	2	2	1	1	2	3	2	1	1	1	2	1	2	3	2	2	2	1	1	1	1	1	2
64500	-195.538928666605784	-194.165372025812928	-1.373556640792853	0.000101039102409	0.000047162442667	0.466774165081371	0.520045290303404	-1	1	1	2	7	5	4	7	8	10	8	12	11	12	14	13	13	15	14	15	17	16	17	15	20	19	19	20	22	23	0	1	1	1	7	1	2	2	2	5	7	10	9	13	16	14	9	16	14	17	18	18	20	17	21	24	21	26	26	28	1	1	1	2	2	3	2	3	4	2	3	1	2	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	2
65000	-185.656110105490541	-184.295277936633198	-1.360832168857353	0.000067545225583	0.000038466356551	0.569490385419831	0.680174880770934	-2	1	1	0	5	7	5	8	7	7	8	12	11	13	14	13	13	14	14	15	16	16	15	18	20	20	20	21	22	23	0	1	1	1	2	5	2	10	7	7	9	9	11	11	13	13	13	11	14	17	16	18	18	19	22	20	22	24	26	28	1	2	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	1	2	2	3	2	2	1	1
65500	-160.432117505604168	-159.063025993470262	-1.369091512133908	0.000064998644698	0.000043489674508	0.669085866473298	0.816831247950378	-1	2	1	2	7	5	6	8	7	11	9	12	11	13	14	13	13	14	14	15	17	15	16	17	17	19	19	20	22	24	0	1	1	1	7	3	2	5	2	8	9	11	11	11	16	13	13	13	17	19	22	18	19	20	22	20	25	26	26	28	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2
66000	-158.828545108483695	-157.258855882692728	-1.569689225790971	0.000054942321775	0.000070222528851	1.278113603180838	0.780955980136771	0	2	1	3	6	5	5	8	7	9	9	11	11	12	13	13	13	15	15	14	16	16	17	18	17	20	19	19	22	23	0	1	1	1	6	4	2	7	2	7	9	8	11	11	13	13	13	16	20	17	16	16	19	20	22	24	25	24	26	28	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
66500	-191.302624149130395	-189.926490532265575	-1.376133616864809	0.000127379850930	0.000090318762661	0.709050623011022	0.623419883137483	0	1	2	2	7	6	4	8	7	10	9	12	10	12	13	11	12	16	15	14	15	15	17	18	17	19	19	21	23	24	0	1	1	1	2	4	2	7	2	8	9	10	5	10	16	11	16	16	17	17	14	16	22	21	22	20	25	26	26	28	1	1	1	1	3	3	1	2	2	2	1	1	2	2	2	1	1	2	2	1	1	2	2	2	1	2	1	1	2	2
67000	-188.429841131005332	-187.059635643460183	-1.370205487545144	0.000079744811165	0.000038289777536	0.480153842947603	0.553534434638557	0	1	1	2	7	3	6	8	8	11	8	12	11	13	13	11	13	16	15	14	17	16	18	17	20	21	20	19	23	24	0	1	1	1	3	4	2	7	7	8	7	7	11	5	13	11	5	15	16	17	14	16	18	18	22	24	22	24	26	28	1	1	1	1	3	1	2	1	1	2	2	3	2	3	1	1	2	2	1	1	2	3	1	1	2	2	2	1	1	2
67500	-151.450886044061065	-150.006557816744106	-1.444328227316963	0.000092846350222	0.000031741893145	0.341875507967730	0.942455528233531	0	2	2	1	7	5	4	8	8	10	9	13	10	12	14	12	12	14	14	15	17	15	18	17	19	20	20	21	22	23	0	1	1	1	7	4	2	5	7	5	9	10	11	11	16	13	13	16	17	19	18	16	19	20	22	23	25	26	26	28	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1
68000	-160.815433088263973	-159.288115472252628	-1.527317616011347	0.000106871098143	0.000029601583522	0.276983993207306	0.769991046318663	0	1	2	2	6	7	5	7	8	11	9	11	10	12	12	13	12	14	14	15	16	17	16	17	18	19	19	21	23	23	0	1	1	1	7	4	2	5	7	11	7	7	11	11	11	13	13	16	17	19	18	16	19	20	22	24	25	26	24	28	1	1	1	1	1	3	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1
68500	-157.127913278813963	-155.765700747172957	-1.362212531640997	0.000097290618247	0.000059197708241	0.608462658660459	0.817194521874465	0	1	1	3	7	5	5	8	7	10	9	12	11	12	12	12	13	14	14	14	17	16	17	17	19	19	20	21	21	22	0	1	1	1	7	2	2	9	7	8	5	7	11	11	13	13	16	13	12	17	17	18	19	20	21	24	25	26	26	28	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
69000	-179.279785763819604	-177.918953651276354	-1.360832112543259	0.000094284302697	0.000053737476643	0.569951467067896	0.793912306169515	0	1	1	2	6	6	4	7	7	9	9	12	9	12	13	11	13	14	15	14	17	16	17	18	18	21	20	20	21	24	0	1	1	1	7	4	2	7	5	8	9	5	9	11	11	13	16	16	15	17	15	15	15	20	17	24	25	24	23	26	1	1	1	1	1	2	2	1	1	1	1	3	1	2	3	1	1	2	1	1	3	2	2	1	2	2	1	1	2	2
69500	-204.301133583003434	-202.762098575369521	-1.539035007633920	0.000101626002382	0.000027455121690	0.270158434318614	0.703952613650000	-1	1	1	2	7	7	4	7	5	9	9	12	10	12	13	12	13	12	14	15	17	15	17	18	20	19	20	20	22	23	0	1	1	1	9	4	2	9	7	5	9	5	9	11	13	9	18	11	17	19	13	11	19	17	22	24	16	24	26	28	1	2	1	2	1	3	2	2	1	1	1	2	4	1	1	3	1	1	1	1	4	2	1	2	3	1	4	1	1	2
70000	-167.993876906324658	-166.439874377889794	-1.554002528434854	0.000104688639959	0.000027427236005	0.261988655268815	0.748059870365380	-1	1	1	3	5	7	6	8	7	10	9	13	10	13	14	11	12	14	14	15	17	16	17	19	18	20	20	19	22	23	0	1	1	3	4	4	5	5	7	8	7	8	11	16	16	13	13	14	17	19	16	15	19	20	22	28	25	19	26	24	1	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	3	2	1
70500	-175.411964248765287	-173.972357621972378	-1.439606626792908	0.000137824517851	0.000047814340287	0.346921875963094	0.676827071609661	0	2	2	2	7	7	5	7	7	11	9	12	10	12	13	11	12	15	15	14	18	16	17	19	18	19	19	20	22	24	0	1	1	1	7	3	2	7	7	9	9	10	7	11	13	5	13	15	17	17	13	16	19	19	22	18	25	26	26	28	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	2	2	4	2	1	2	2	2	1	1	1	2
71000	-176.183482589246864	-174.811281767606431	-1.372200821640430	0.000090490381473	0.000042702466589	0.471900614123176	0.646546638227358	0	1	1	3	7	5	5	7	7	9	9	12	10	13	13	12	13	14	15	15	14	16	17	16	18	20	20	21	21	24	0	1	1	1	7	4	2	7	7	8	5	9	11	11	16	13	13	13	18	17	16	16	17	13	22	20	25	24	17	26	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	2	3	1	3	1	2	4	2
71500	-182.953670661439986	-181.576532219596515	-1.377138441843457	0.000146968873130	0.000066818730150	0.454645454695521	0.625267368901851	-1	1	1	2	7	6	4	8	6	10	9	12	11	12	13	13	13	15	14	15	18	17	16	18	19	19	18	20	22	24	0	1	1	1	4	4	2	5	3	8	9	13	9	13	13	9	11	15	15	17	18	18	19	17	27	23	22	24	24	17	1	1	1	1	2	2	2	1	2	1	2	1	2	1	1	3	2	1	1	1	1	2	1	2	1	2	1	1	2	5
72000	-162.912234161029630	-161.494671840394204	-1.417562320635426	0.000080086113790	0.000029950733101	0.373981601600339	0.706678397449687	0	2	1	2	6	6	4	7	8	10	8	12	10	12	12	12	12	15	13	15	17	15	17	18	18	20	20	21	21	23	0	1	1	1	7	4	2	7	2	8	7	10	9	13	9	9	13	17	13	19	18	15	19	16	18	24	25	26	26	28	1	1	1	1	1	2	1	1	3	2	2	1	2	1	2	2	1	2	1	1	1	1	2	3	1	1	1	1	1	1
72500	-176.677525723938174	-175.256743876331029	-1.420781847607136	0.000080441139029	0.000070658408044	0.878386468631110	0.760585295097096	0	2	2	2	5	7	4	8	8	7	10	13	11	12	14	13	14	15	13	15	18	16	17	18	18	19	20	19	23	24	0	1	1	1	2	4	2	10	5	7	9	14	9	7	13	13	19	17	13	19	23	13	19	17	22	20	25	23	26	28	1	1	1	1	2	2	1	1	2	1	1	1	1	4	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2
73000	-176.628827785643523	-175.209544954864072	-1.419282830779437	0.000081011704620	0.000030105500396	0.371619144883752	0.601049970461293	0	1	1	2	3	5	5	7	7	9	9	12	9	12	14	11	13	15	15	14	17	17	17	19	19	20	19	21	21	23	0	1	1	1	2	4	5	7	5	8	9	9	9	11	16	13	13	13	16	16	17	18	19	19	22	24	17	24	24	26	1	1	1	1	1	2	1	2	2	1	1	3	1	2	2	1	2	2	3	2	2	1	1	2	1	1	2	1	1	2
73500	-179.590179969929494	-178.217086505920975	-1.373093464008529	0.000114323359747	0.000053559014413	0.468487057515594	0.698357691739165	0	1	2	2	3	5	5	7	7	10	9	12	11	13	12	12	13	15	14	13	17	15	18	17	17	21	19	19	23	23	0	1	1	1	2	4	5	5	1	11	8	13	9	11	11	11	13	16	17	16	18	15	19	13	18	28	25	24	26	26	1	1	1	1	1	2	1	3	3	1	1	1	2	2	1	2	1	2	1	1	2	1	2	3	1	1	1	2	1	1
74000	-177.740444331885612	-176.373145704911536	-1.367298626974077	0.000081688874158	0.000053654882190	0.656819949388391	0.460832868390958	0	1	1	3	5	6	6	7	7	11	10	12	10	12	13	11	14	14	13	14	17	15	17	16	20	20	20	21	22	24	0	1	1	1	2	4	2	7	7	7	5	9	7	11	16	13	19	16	16	19	16	13	22	20	21	24	22	26	26	28	1	1	1	1	2	2	2	1	1	2	2	2	2	1	2	1	1	2	1	1	3	2	1	1	2	2	3	1	1	2
74500	-148.266980057889299	-146.803630001898284	-1.463350055991023	0.000090385679747	0.000029241082652	0.323514551569106	0.798856904385337	0	2	2	2	6	5	5	8	7	10	9	12	10	12	13	12	13	14	14	15	18	15	17	17	18	19	20	21	22	23	0	1	1	1	7	4	2	7	5	8	5	8	11	11	13	13	13	16	17	19	18	17	19	20	22	24	25	26	26	28	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1
75000	-178.419822380591086	-177.042639252078686	-1.377183128512405	0.000072257916175	0.000032841580293	0.454504946058520	0.633658969330962	0	2	2	2	7	6	5	8	6	9	8	11	10	13	13	12	13	14	13	14	16	16	17	19	19	21	20	20	21	22	0	1	1	1	7	4	2	7	7	8	7	5	11	11	13	13	13	13	16	16	18	15	15	19	16	28	25	17	24	26	1	1	1	1	2	2	1	2	1	1	1	2	1	2	2	2	2	2	1	1	1	1	2	3	3	1	1	4	1	1
75500	-160.152398135595860	-158.788212526676801	-1.364185608919066	0.000063501494511	0.000040082272669	0.631202036697527	0.722895089909132	-2	0	0	3	6	5	5	8	7	11	9	12	10	12	12	13	14	16	14	15	18	16	16	18	18	19	20	20	22	23	0	1	1	1	7	4	4	7	7	8	5	9	11	11	13	13	16	16	14	19	18	16	19	20	22	24	25	26	26	28	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2
76000	-175.526705422149661	-174.156674559800990	-1.370030862348680	0.000072891771938	0.000049206353513	0.675060465742506	0.735316047813770	0	1	2	2	5	6	4	7	8	9	8	13	9	12	14	12	14	15	15	12	17	16	16	18	20	20	19	19	22	24	0	1	1	1	7	4	2	5	5	8	7	11	11	11	13	13	16	13	20	13	18	16	13	23	27	24	22	24	26	28	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	1	3	2	1	1	2	3	1	1	1	2	1	1	3
76500	-180.190104516914857	-178.655473321865088	-1.534631195049776	0.000096981771872	0.000026444674058	0.272676746855408	0.569750732267137	0	2	2	2	6	5	5	6	7	10	10	12	11	13	14	12	12	15	15	14	17	15	16	18	19	18	18	21	23	22	0	1	1	1	2	4	2	7	2	8	9	10	11	11	13	13	13	16	20	17	18	14	19	18	22	20	22	26	28	24	1	1	1	1	2	1	2	1	2	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2
77000	-205.058128578606556	-203.696103834927044	-1.362024743679502	0.000095310771174	0.000057725122597	0.605651616139874	0.577078406105201	-1	1	1	3	4	5	5	8	6	10	10	11	11	9	13	12	12	15	13	15	17	17	17	18	18	20	19	21	21	23	0	1	1	2	2	4	2	7	6	2	14	14	11	7	14	5	13	17	13	19	18	18	17	16	15	21	22	26	24	28	1	1	1	1	2	2	2	1	1	5	1	1	1	2	1	4	1	2	1	1	2	2	3	3	2	2	2	1	2	1
77500	-179.481345411838390	-178.114457670910269	-1.366887740928119	0.000066821265486	0.000043688531817	0.653811799269593	0.626709152348206	0	1	2	2	6	7	5	8	7	11	8	12	9	12	13	12	13	13	15	14	17	17	16	18	19	21	19	20	23	23	0	1	1	1	7	4	2	7	5	8	5	5	11	7	13	13	13	16	18	17	13	16	19	19	22	24	21	24	24	28	1	1	1	1	1	2	3	2	1	2	1	3	1	3	1	2	3	1	1	1	5	3	1	2	1	1	1	1	1	2
78000	-175.456427842777742	-174.091869069765409	-1.364558773012342	0.000091286754800	0.000046692778903	0.511495660081932	0.668460813916051	1	2	2	3	6	7	5	6	8	10	10	11	10	12	13	12	14	14	14	15	17	16	16	19	18	21	19	20	23	23	0	1	1	1	7	3	2	7	1	7	5	5	9	10	11	13	16	16	15	16	22	15	20	17	22	19	25	24	26	28	1	1	1	1	1	3	1	1	2	3	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	3	1	1	1	2
78500	-170.559659500021411	-169.194026952495847	-1.365632547525560	0.000120595862013	0.000060792387656	0.504100112902882	0.576486820614981	0	2	2	2	6	5	5	8	8	9	8	10	10	11	12	13	13	15	13	15	18	17	17	19	19	21	20	20	20	24	0	1	1	1	2	1	2	7	5	8	5	9	11	11	13	13	13	19	13	19	17	18	20	18	22	28	25	24	24	28	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	1	1	2
79000	-167.496175151030741	-166.048273510765739	-1.447901640265013	0.000128476712164	0.000043450524673	0.338197669767061	0.645787001099030	0	2	1	2	7	5	5	7	7	9	10	12	10	12	12	11	13	15	14	14	17	15	17	18	18	21	19	19	23	22	0	1	1	1	7	3	2	7	7	8	5	5	5	16	13	9	13	13	16	16	22	16	19	23	22	24	25	20	26	24	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	1	1	2	2	1	2	2	1	2	1	2
79500	-159.774830695331730	-158.398053944194260	-1.376776751137458	0.000109059559247	0.000049708420186	0.455791500800217	0.709093849644291	0	2	1	2	7	6	4	8	8	11	8	12	10	12	14	13	12	15	14	15	16	15	17	17	18	20	19	21	22	23	0	1	1	1	7	4	2	5	7	8	5	7	11	5	14	13	13	16	17	16	15	16	19	20	18	20	25	26	28	26	1	1	1	1	1	2	1	1	2	1	1	3	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
80000	-139.172797996748727	-137.806721899229586	-1.366076097519138	0.000098847529572	0.000049554086410	0.501318410525555	0.854908884372053	0	2	1	2	6	6	5	8	7	10	9	12	10	12	14	12	12	14	14	13	17	16	17	19	18	20	20	20	22	23	0	1	1	1	7	4	2	5	5	8	9	5	11	11	17	13	13	13	17	17	18	18	19	23	22	24	25	24	26	28	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
80500	-167.848446122485882	-166.486355930069919	-1.362090192415958	0.000061260641863	0.000037163977629	0.606653415620719	0.693625446282897	0	2	2	3	4	7	6	7	7	11	9	10	10	12	13	12	13	14	14	15	16	16	17	18	19	20	20	19	23	22	0	1	1	1	2	4	2	7	5	8	7	9	7	11	16	13	13	16	13	13	18	16	17	19	22	20	25	24	26	28	1	1	1	1	1	3	2	1	1	2	1	2	2	2	1	1	2	1	2	2	1	2	2	3	1	2	1	1	1	2
