step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
30000	-241.181793619258798	-248.037281570218170	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682984773935348	-3	1	2	2	3	6	5	5	6	6	4	6	7	7	10	8	7	8	9	8	8	8	8	9	8	8	9	8	10	10	9	9	10	11	12	12	12	11	13	12	13	14	11	16	15	15	16	17	17	17	19	17	17	18	17	19	21	0	1	2	2	3	0	0	5	0	0	0	7	7	6	16	14	12	17	13	13	14	12	12	23	12	12	28	12	14	12	22	17	18	24	38	31	38	33	38	31	35	30	31	46	41	39	42	46	47	45	50	47	42	55	45	55	56	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	2	2	1	1	2	2	1	2	1	1	2	2	1	1	2	1	2	2	2	2	1	2	2	1	2	1	1	2	2
30500	-226.830586902242516	-233.686074853201887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711757354019042	0	1	1	2	3	6	5	4	5	6	6	6	7	7	10	8	7	8	9	8	8	8	8	9	7	8	9	8	10	10	9	10	10	9	11	11	12	13	13	13	13	14	13	16	15	15	17	17	17	17	20	17	16	18	19	21	21	0	1	1	2	4	0	0	4	0	0	0	7	7	6	10	11	12	12	13	13	11	17	13	23	12	12	28	7	16	26	28	12	23	17	30	31	35	37	37	36	33	39	31	42	42	33	46	46	44	46	48	46	46	50	54	55	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	2	1	2	1	1	1	1	1	1	3	2	2	1	1	1	2	1	2	1	1	1	2	3	1	3	2	1	4	2	2	1	2	2	2	1	1	1	1	2
31000	-233.006157948611389	-239.861645899570760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783532592946790	0	1	2	2	3	5	4	6	6	6	6	6	7	7	10	8	7	7	9	8	8	7	8	9	8	7	9	9	9	10	10	10	10	11	12	12	12	11	12	12	13	14	13	15	15	13	16	17	16	17	17	15	16	18	17	20	20	0	1	2	2	4	0	0	4	0	0	0	7	7	9	14	14	12	12	20	13	11	12	18	18	18	12	13	13	21	23	22	23	24	32	38	31	38	33	38	31	37	46	36	46	46	37	52	45	42	45	42	46	45	51	45	55	54	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	2
31500	-276.708448911394157	-283.563936862353557	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556868143490783	0	1	1	2	3	6	5	6	5	5	6	6	7	7	10	8	7	8	9	8	8	8	8	9	8	8	9	10	9	10	10	9	10	10	10	12	12	12	13	12	13	13	14	16	14	14	17	17	17	17	19	15	15	18	19	21	20	0	1	1	2	2	0	0	4	0	0	0	7	7	9	11	10	12	17	13	13	9	12	12	17	17	12	13	7	9	32	12	22	26	7	23	31	30	30	18	28	35	35	40	39	42	42	52	44	53	39	54	42	46	46	50	50	45	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	3	1	1	2	1	3	1	2	2	1	2	1	4	2	1	4	1	2	3	2	2	2	2	2	1	3	1	2	2	1	1	2	1	2	3	1	1	1	4	1	3	2
32000	-238.834621798981658	-245.690109749941030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762536308866980	0	1	2	2	3	6	5	6	5	5	6	6	7	7	10	8	7	7	9	7	7	8	8	9	8	7	9	10	10	10	10	10	10	10	11	12	12	13	13	13	13	14	14	14	15	15	17	17	16	17	20	16	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	12	10	6	11	12	12	7	7	9	17	18	12	17	12	13	13	16	17	18	26	24	18	33	31	35	35	37	31	35	38	36	41	42	42	52	44	45	38	46	42	49	42	50	55	55	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	3	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	2	1	2	4	1	1	4	2	1	1
32500	-233.899367923502979	-240.754855874462351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616444923681723	0	1	2	2	3	6	5	4	6	5	6	6	7	7	10	8	7	8	9	8	8	7	8	9	8	7	9	10	10	10	10	9	10	10	11	12	12	13	12	13	13	14	14	16	15	15	15	17	17	17	20	17	15	18	19	20	21	0	1	2	2	2	0	0	4	0	0	0	7	7	9	10	14	12	12	23	7	11	12	17	12	17	12	13	19	14	23	18	23	13	23	33	31	35	37	35	31	35	39	31	42	42	42	35	42	46	46	42	47	37	50	54	55	56	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	1	1	1	3	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	3	1	2	2	5	2	2	1	1	1	1
33000	-229.356452346151258	-236.211940297110630	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.793049109660858	0	1	2	2	3	6	4	6	4	6	6	6	7	7	10	8	7	8	8	8	7	8	8	9	8	8	9	10	10	10	10	7	10	11	12	12	12	11	13	13	13	14	11	15	15	15	16	16	17	17	20	17	17	17	19	20	18	0	1	1	2	2	0	0	4	0	0	0	7	7	11	21	6	7	17	13	7	6	12	32	23	12	17	20	20	21	24	26	12	23	24	38	31	38	33	38	31	37	39	31	39	42	42	42	44	44	46	49	47	45	46	54	55	54	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1
33500	-220.838360756614435	-227.693848707573807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785262239914903	0	1	1	2	3	6	5	6	6	6	6	6	7	7	9	8	7	8	9	8	8	7	8	9	7	8	8	9	10	9	10	10	10	11	12	12	12	13	13	13	13	14	11	16	15	13	16	17	17	17	17	17	17	18	19	21	20	0	1	1	2	4	0	0	2	0	0	0	7	7	6	16	14	12	12	13	13	6	12	17	18	12	17	13	27	9	23	23	24	30	17	33	31	33	30	35	43	37	34	31	45	46	35	39	42	44	47	45	47	47	50	54	55	54	1	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	3	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1
34000	-231.006953974258522	-237.862441925217894	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622688704673996	0	1	2	2	3	6	5	4	5	5	6	6	7	7	10	8	7	8	9	8	8	7	8	9	8	7	9	10	7	9	10	10	8	11	12	12	10	11	13	13	13	13	12	16	15	15	15	17	17	17	20	17	17	18	19	21	21	0	1	1	2	3	0	0	4	0	0	0	7	7	11	16	14	12	17	13	13	9	12	17	22	17	12	13	27	6	17	13	23	17	23	37	31	24	37	35	31	38	35	31	46	42	42	35	44	45	45	46	45	47	50	54	55	55	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2	1	1	1	2	1	1	1	1	2	2	3	1	2	1	2	1	2	1	1	2	2
34500	-230.751588293761245	-237.607076244720616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694077268092910	0	1	2	2	3	6	5	4	6	6	6	6	7	7	9	8	7	8	9	8	8	7	7	9	8	8	9	9	9	10	9	10	10	11	12	12	11	13	13	11	13	14	13	16	14	15	14	17	16	17	20	16	17	17	19	21	20	0	1	1	2	3	0	0	3	0	0	0	7	7	11	14	6	12	17	13	13	14	12	12	17	17	17	13	13	21	23	22	26	17	17	37	40	33	33	35	24	35	39	40	45	38	42	39	44	38	39	50	47	49	38	50	55	55	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	2	1	3	2	2	3	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	3	2	2	1	2	1	2	1
35000	-265.015989507209781	-271.871477458169181	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694796055902684	0	1	2	2	3	5	4	3	6	6	6	6	7	6	8	8	7	8	9	8	8	8	8	9	8	8	9	9	10	10	10	9	10	11	12	12	12	13	10	11	12	14	14	16	14	15	16	17	17	16	17	17	15	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	14	14	12	12	13	13	6	17	12	12	12	12	13	7	14	28	22	12	28	22	39	31	39	41	32	31	39	35	31	46	37	42	42	44	24	37	47	41	45	49	51	55	50	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	1	2	2	4	3	1	1	2	1	3	2	2	2	1	1	1	2	1	3	1	2	1	2	1	3	3	1	4	1	1	1	2	2
35500	-222.800295750590351	-229.655783701549723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687398224527088	0	1	2	2	3	6	5	6	6	6	6	6	7	7	10	8	7	8	9	7	8	8	8	9	8	8	8	10	7	9	10	9	10	11	12	12	11	13	13	12	13	14	14	16	15	14	16	17	17	17	20	17	17	18	19	21	20	0	1	1	2	2	0	0	2	0	0	0	7	7	6	16	6	12	17	13	7	6	17	13	23	12	17	13	32	6	18	22	18	30	32	37	31	33	37	33	31	35	41	31	45	46	38	42	44	47	45	53	41	46	50	50	55	54	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	1	1	4	1	1	1	2	1	1	2	2	3	3	1	2	2	1
36000	-253.243482293955225	-260.098970244914597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688904582648675	0	1	2	2	3	6	5	3	6	6	6	6	7	7	10	8	7	8	9	8	8	8	8	9	8	8	9	10	9	9	10	10	10	11	12	11	11	13	13	13	13	13	13	16	15	15	17	15	17	17	20	14	16	18	19	21	20	0	1	1	2	2	0	0	4	0	0	0	7	7	9	11	11	12	13	13	7	6	12	17	17	17	17	13	27	14	18	24	25	12	33	37	31	30	37	37	31	37	37	31	39	35	39	52	39	53	42	38	34	39	50	54	54	54	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	2	2	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	3	1	2	2	3	1	2	2	2	1	2	6	2	2	1	1	1	1
36500	-242.429290740069206	-249.284778691028578	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633553942518096	0	1	2	2	3	6	4	6	6	6	6	6	7	7	9	8	7	7	9	8	8	8	7	9	8	8	9	10	10	10	10	9	10	9	12	12	11	13	13	13	13	14	14	16	15	15	17	17	17	17	20	16	16	18	19	21	19	0	1	2	2	2	0	0	4	0	0	0	7	7	9	9	14	12	12	13	13	9	18	12	23	18	23	13	32	6	32	13	17	24	17	37	31	33	37	37	17	37	39	30	46	37	42	52	42	45	46	45	45	42	50	54	51	50	1	1	1	1	2	1	1	3	1	1	1	2	2	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	3	2	1	1	1	2	1	2	2	5	2	1	3	1	1	1	1	3	1	1	2	1	2	1	1	1	1
37000	-252.268789298737971	-259.124277249697343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608482108141716	0	1	2	2	3	6	5	6	6	6	5	6	7	6	10	8	7	7	8	8	8	8	8	9	8	8	9	10	8	10	10	8	10	10	12	12	11	13	13	13	13	14	13	15	15	15	15	16	17	17	19	17	16	18	19	21	21	0	1	1	2	1	0	0	2	0	0	0	7	7	11	6	11	12	12	13	13	11	18	17	18	12	12	13	19	6	24	22	12	32	32	37	31	24	33	33	31	37	38	31	38	37	35	42	46	41	46	52	47	42	38	54	55	54	1	1	2	1	1	1	1	3	1	1	1	1	2	1	3	3	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	1	2	1	2	2	2	1	2	2	1	3	1	2	3	1	1	3	1	2	2	2	3	1	2	3
37500	-236.488277792311521	-243.343765743270893	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725933725552658	0	1	1	2	3	6	5	6	6	5	6	6	6	7	10	8	7	8	9	7	8	8	8	9	8	8	9	10	9	9	9	9	9	11	10	11	11	13	12	13	13	14	11	16	15	14	17	17	17	16	19	17	17	18	19	21	21	0	1	1	2	4	0	0	4	0	0	0	7	7	9	21	10	12	12	23	13	9	17	12	12	17	12	13	24	14	17	26	18	17	18	23	31	33	37	34	43	37	39	31	46	46	38	45	44	45	42	44	42	42	50	54	55	54	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	2	2	1	2	1	2	2	2	2	1	1	1	2	1	1	2	2	2	1	1	1	2	1
38000	-238.222010016900526	-245.077497967859898	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568778908009697	0	1	1	2	2	6	4	6	6	6	6	6	7	7	10	8	7	7	9	8	7	7	8	9	8	8	8	10	9	10	10	10	10	11	11	12	12	13	12	13	13	13	13	16	15	15	16	17	17	17	20	17	17	18	19	21	21	0	1	1	2	2	0	0	5	0	0	0	7	7	11	16	11	7	12	13	17	9	12	18	23	17	17	13	24	21	24	24	24	18	26	33	31	35	35	24	31	35	35	31	46	39	38	45	46	46	45	46	45	45	37	54	55	54	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	3	2	2	2	2	1	3	1	1	2	1	2	3	2	2	2	1	1	1
38500	-225.417272403340007	-232.272760354299379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709832445502222	0	1	2	2	2	6	5	6	6	6	5	6	7	7	10	8	7	7	8	8	7	8	8	9	8	8	9	10	9	10	10	9	10	11	11	12	12	13	13	13	12	14	13	16	15	15	17	17	17	16	19	15	17	18	19	21	21	0	1	1	2	2	0	0	2	0	0	0	7	7	9	16	6	12	12	13	13	9	17	17	23	17	12	13	19	9	17	13	23	26	24	33	31	35	37	37	31	35	37	30	45	37	42	52	42	42	46	45	42	42	50	54	55	51	1	1	2	1	1	1	1	3	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	3	2	1	1	2	1	2	1	1	1	1	1	2	3	1	2	1	2	3	2	1	4	1	2	2	1	1	2
39000	-241.907061744601350	-248.762549695560722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653101015917300	0	1	2	2	3	6	5	5	6	6	6	6	7	7	10	8	7	8	9	8	8	8	8	9	8	8	9	10	7	10	10	10	10	11	12	11	12	12	12	13	13	13	14	16	15	15	16	17	17	17	19	17	14	18	19	21	18	0	1	2	2	2	0	0	4	0	0	0	7	7	9	14	11	12	12	13	13	11	17	12	12	12	12	13	13	11	24	12	17	24	28	33	24	34	33	33	31	37	35	36	46	42	42	46	44	46	46	49	47	39	37	57	55	38	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	2	2	2	2	1	1	3	2	1	1	2	1	1	2	2	3	1	1	2	1	1	2	1	1	2	2	2	1	2	3	1	1	3
39500	-236.245260112972829	-243.100748063932201	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662681867598586	0	1	2	2	3	6	5	5	6	6	6	6	7	7	10	8	7	7	9	8	8	8	8	9	7	8	9	10	9	9	10	10	10	9	10	12	11	13	13	13	13	14	14	15	15	15	14	16	17	17	17	16	17	18	19	20	21	0	1	2	2	2	0	0	3	0	0	0	7	7	6	10	9	12	12	13	13	9	18	17	12	12	17	7	13	21	18	26	18	34	12	34	32	35	37	35	31	37	39	31	42	42	42	41	44	42	42	45	47	46	51	54	55	54	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	2	1	2	2	2	1	3	1	1	1	2	2	2	2	1	3	1	1	1	1	1	1	2	2	2	2	1	1	1	3
40000	-214.458656780801135	-221.314144731760507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777143510827133	0	1	1	2	3	3	5	4	6	6	5	6	7	7	10	8	7	8	9	8	7	8	8	9	8	8	9	10	9	8	10	10	9	10	12	12	12	13	11	13	13	14	14	16	15	15	15	17	16	17	20	17	17	18	19	20	21	0	1	1	2	4	0	0	4	0	0	0	7	7	11	14	9	12	12	20	7	11	12	17	18	17	17	20	20	9	12	22	24	13	18	39	31	39	35	33	36	35	38	40	46	42	35	42	44	42	46	45	47	49	50	54	55	54	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	1	2
40500	-235.462578188579840	-242.318066139539212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727753102826588	0	1	2	2	3	4	3	5	6	6	6	6	7	7	9	7	7	7	9	8	8	8	8	9	8	8	9	10	9	8	10	10	10	10	11	12	12	13	13	11	13	14	14	16	15	15	17	14	16	17	20	17	17	18	19	20	21	0	1	1	2	3	0	0	5	0	0	0	7	12	11	21	6	12	12	13	13	11	17	17	23	17	12	13	13	21	17	24	26	26	18	33	40	35	35	35	33	35	38	40	48	39	42	39	38	46	39	46	45	49	50	50	55	54	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	2	2	1	2	1	3	1	1	1	2	1	1	3	2	2	1	1	1	1	3
41000	-277.493217613906324	-284.348705564865725	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627878374938631	0	1	2	2	3	6	4	6	6	5	3	6	6	7	8	8	7	8	9	7	8	8	8	9	8	8	9	10	10	9	10	9	10	11	12	10	12	13	11	13	13	13	14	14	15	15	14	17	17	15	19	17	16	16	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	9	14	6	12	17	18	13	11	12	17	23	12	12	13	24	14	22	17	23	30	32	24	26	39	39	24	36	37	18	31	35	42	47	39	44	44	38	48	39	45	50	54	54	55	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	4	1	1	1	2	2	2	1	3	1	2	1	1	2	2	1	1	2	2	2	1	2	3	1	2	1	3	3	2	1	2	3	1	1	2	4	2
41500	-245.131738786953832	-251.987226737913204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649121911152630	0	1	2	2	3	6	4	6	6	6	6	6	7	7	10	8	6	7	9	7	8	8	8	9	8	8	9	10	7	10	10	10	10	9	11	12	12	13	13	12	12	14	14	15	15	14	17	16	17	16	20	17	17	18	19	21	21	0	1	1	2	2	0	0	2	0	0	0	7	7	6	10	9	7	7	23	7	11	12	17	26	18	18	13	12	6	26	34	34	22	26	33	31	35	37	41	31	35	37	40	42	42	39	42	44	46	44	45	46	44	49	54	55	54	1	1	2	1	1	1	1	2	1	1	1	2	3	1	3	2	2	2	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	4	3	2	1	1	1	3
42000	-257.743063378000898	-264.598551328960298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670364122012895	0	1	2	2	2	6	3	6	6	6	5	6	7	7	7	8	7	8	9	8	8	8	8	9	8	8	9	10	10	9	9	10	10	11	12	11	12	12	13	13	13	14	14	16	13	15	16	16	17	16	18	17	16	18	19	21	20	0	1	2	2	2	0	0	4	0	0	0	7	12	6	6	11	12	17	18	12	14	17	12	22	12	13	13	7	14	20	25	17	30	17	30	31	32	34	38	36	38	45	36	45	37	45	35	46	44	46	47	44	39	50	54	55	54	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	2	1	1	4	2	1	1	1	1	1	3	2	2	1	1	2	1	1	3	2	1	2	2	1	1	1	1	1	3	1	1	2	2
42500	-255.796840140652392	-262.652328091611764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530470537130327	0	1	2	2	3	6	5	5	6	6	6	6	6	7	9	8	7	8	9	8	7	7	8	9	7	8	9	8	7	10	9	10	10	11	11	11	12	13	13	13	12	14	12	16	12	15	16	17	15	14	18	17	17	18	19	21	20	0	1	2	2	2	0	0	4	0	0	0	7	7	6	10	21	12	17	13	7	9	12	12	7	12	12	20	13	6	22	26	18	12	12	32	31	35	37	37	31	35	45	36	41	35	45	49	46	41	38	45	47	49	50	50	51	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	3	1	1	2	3	1	2	1	2	1	2	1	2	2	2	1	2	1	1	1	3	1	2	1	3	1	1	1	2	2	1	4	1	1	3	3	3	2
43000	-257.641926815660270	-264.497414766619670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644212734848479	0	1	2	2	2	6	5	6	6	5	6	6	7	7	9	8	7	8	8	8	8	8	8	9	8	8	8	8	9	10	10	10	10	10	12	12	11	13	13	12	13	14	14	16	15	14	15	16	17	17	19	17	16	18	17	21	20	0	1	1	2	2	0	0	3	0	0	0	7	7	6	11	11	7	12	13	13	11	12	12	23	17	12	13	13	16	26	18	24	23	24	37	31	23	37	37	31	37	39	31	37	42	41	46	39	53	41	55	47	39	39	42	54	45	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	2	1	1	1	2	2	1	2	1	1	2	2	2	2	2	2	1	3	3	1	1	1	3	1	3	2	2	2	3	3	2	2
43500	-246.852296623802488	-253.707784574761860	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603843595002969	-1	1	2	2	3	6	5	3	6	6	4	6	7	7	10	8	7	8	9	8	8	7	8	9	8	8	8	10	9	9	10	10	10	11	11	12	12	13	13	13	13	14	12	14	13	15	17	17	16	15	19	17	17	18	18	21	21	0	1	1	2	4	0	0	4	0	0	0	7	7	6	29	14	12	17	13	7	14	12	17	23	12	12	13	13	14	18	24	18	30	26	33	31	35	35	35	31	35	45	31	39	37	45	46	44	45	45	41	42	49	42	50	50	49	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	1	3	1	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	1	2	1	2	3	1	3	3	1	4	3	3	2
44000	-268.903044548878256	-275.758532499837656	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612740153338292	0	1	1	2	3	6	5	6	6	5	5	6	7	7	9	8	7	6	8	8	8	8	8	9	8	8	9	10	10	10	10	10	10	10	12	12	12	12	13	13	13	13	13	16	14	15	16	16	17	16	17	17	16	18	18	20	20	0	1	1	2	2	0	0	4	0	0	0	7	7	6	21	6	18	7	7	13	6	17	17	12	12	18	19	13	9	23	26	18	19	17	33	31	34	33	37	37	37	37	31	37	35	38	42	38	47	45	46	53	24	50	50	54	46	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	3	1	2	1	2	2	2	2	3	2	2	2	2	2	2	1	1	1	1	3	3	1	3	3	3	1	2	2	1	4	2	1	2	2
44500	-268.159246752603337	-275.014734703562738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557042972574251	0	1	2	2	3	5	4	3	6	6	6	6	7	7	10	8	5	7	9	8	8	8	8	9	8	8	8	7	10	9	10	10	10	9	9	11	12	11	11	13	13	14	14	16	12	15	17	16	14	16	20	16	17	18	19	20	21	0	1	1	2	2	0	0	4	0	0	0	17	7	11	6	10	7	17	28	13	9	12	12	28	12	17	13	7	11	22	18	17	35	18	22	31	35	35	35	36	38	45	36	46	23	45	52	49	38	42	52	42	49	50	50	55	54	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	2	2	1	2	4	1	2	4	1	2	1	1	1	2	2	2	2	2	2	1	2	2	1	1	3	2	2	2	2	2	1	1	2
45000	-269.393887338818274	-276.249375289777674	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592549526458158	0	1	1	2	2	4	3	6	6	5	6	6	4	7	10	8	5	8	9	7	8	8	7	9	8	7	8	10	10	10	10	9	10	11	12	11	11	13	13	13	13	13	14	15	15	15	16	17	15	16	19	17	17	18	19	19	21	0	1	1	2	2	0	0	4	0	0	0	17	7	9	14	9	7	12	27	13	14	23	17	12	12	17	13	19	9	12	22	12	12	12	37	31	33	37	32	36	37	35	36	41	42	34	46	44	42	44	44	47	45	50	50	44	54	1	1	1	1	1	1	1	3	1	1	1	1	1	1	3	2	2	2	1	2	1	1	1	2	2	2	3	1	2	4	2	2	3	2	1	1	1	2	4	2	2	1	2	2	2	3	1	2	1	1	2	1	2	1	3	1	2
