step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
35000	-420.395161240869470	-419.014630306473578	-1.380530934395864	0.000095885259851	0.000042629290786	0.444586486515831	0.356153118971490	0	3	4	5	8	11	11	11	15	13	13	14	14	17	16	19	15	17	17	15	18	19	19	19	20	17	18	18	19	19	20	20	18	20	20	24	21	22	22	22	20	25	24	24	25	23	26	25	25	26	26	26	26	27	26	27	29	28	29	29	30	30	30	31	31	32	33	34	35	34	34	35	36	41	0	1	1	2	2	2	2	4	6	7	6	10	1	20	10	20	5	10	6	11	15	2	14	28	10	7	15	7	26	6	6	16	18	10	20	12	29	34	32	2	12	31	22	34	41	29	48	43	15	2	39	28	33	12	1	55	36	19	2	39	48	54	9	60	61	65	63	67	68	4	61	60	42	72	1	1	2	1	3	3	3	4	3	1	1	1	6	1	2	2	3	2	3	1	1	9	1	1	3	4	1	4	1	3	6	1	1	4	2	5	2	1	1	9	3	3	2	2	3	2	1	1	6	9	2	5	4	7	14	1	2	4	12	3	3	2	7	1	1	1	1	1	1	16	1	3	4	2
35500	-443.721088644911731	-442.270296620007400	-1.450792024904319	0.000090489697109	0.000030341728829	0.335305894467511	0.251705861382152	2	3	5	5	7	10	12	12	15	12	13	15	14	16	16	19	14	18	17	17	18	20	18	16	19	18	18	18	19	18	21	21	19	19	17	24	23	22	21	23	22	23	24	24	24	25	26	26	25	27	25	28	26	27	27	27	28	29	29	31	31	29	30	33	33	33	34	34	33	34	35	34	37	40	0	1	1	2	1	4	1	3	8	6	1	5	10	10	1	2	1	17	2	4	3	1	9	8	26	3	8	20	8	24	9	33	17	12	6	3	39	18	27	3	26	24	24	8	29	10	43	22	42	3	23	14	3	10	1	29	46	56	1	53	52	10	21	58	61	46	56	57	61	57	66	15	41	68	1	1	1	1	3	3	5	3	2	1	5	3	1	1	6	8	6	3	9	5	6	11	2	2	1	7	3	1	2	1	3	1	3	2	3	8	1	3	2	10	2	4	4	5	3	6	1	2	1	11	3	7	10	7	14	5	2	2	14	2	1	5	6	2	1	5	4	2	1	3	1	8	6	4
36000	-505.395708626698251	-503.926488248854241	-1.469220377844001	0.000098390345351	0.000031326104990	0.318385964382702	0.269980166106430	1	3	5	6	7	10	11	12	14	13	13	15	14	16	15	19	16	18	17	17	15	19	18	18	18	18	18	19	19	20	20	21	16	20	21	24	22	22	21	22	21	25	22	24	26	24	25	26	26	27	25	27	26	25	26	27	29	27	28	29	31	30	29	31	32	33	33	34	35	32	34	33	36	39	0	1	1	1	2	5	1	5	3	7	1	7	2	13	5	3	3	7	1	1	7	17	14	19	14	1	3	17	17	8	20	13	2	27	13	13	30	17	1	6	3	39	39	37	42	24	32	3	51	39	30	35	1	3	39	31	39	37	25	37	47	32	52	14	51	61	44	63	40	50	45	19	37	59	1	1	2	4	1	1	5	2	6	1	5	2	5	1	3	6	4	3	9	9	2	1	1	1	1	11	6	3	2	6	2	3	6	2	3	7	1	3	9	7	5	1	1	1	1	3	2	10	1	4	3	3	13	9	3	4	6	2	4	3	4	5	1	8	3	1	5	3	8	3	7	7	7	5
36500	-444.411674202778443	-442.963522712257429	-1.448151490521023	0.000110156380092	0.000037226779575	0.337944833919720	0.294390571280110	2	4	3	5	8	10	11	12	15	12	11	14	15	16	16	19	15	17	17	15	16	19	19	18	19	17	18	17	19	21	20	20	20	19	20	24	22	22	21	22	22	24	24	24	24	25	26	25	25	25	27	27	24	26	27	27	27	29	29	31	30	30	30	32	31	32	33	34	35	35	34	34	37	39	0	1	1	1	2	5	6	5	1	6	2	10	2	10	2	3	2	7	8	11	2	8	26	8	26	12	2	7	1	8	21	29	3	18	13	9	35	33	13	1	20	20	37	29	27	53	53	3	42	11	50	53	3	36	20	39	43	48	2	61	18	56	54	56	25	47	66	64	29	67	15	61	52	60	1	1	1	1	2	1	1	2	6	1	4	2	5	2	7	7	4	3	2	2	8	3	1	2	1	1	9	3	9	5	2	1	8	1	4	4	1	1	2	7	4	5	1	3	4	1	1	12	1	7	2	2	11	1	8	3	2	3	9	1	6	2	2	2	6	3	1	1	6	1	6	2	5	4
37000	-451.185028747712465	-449.782281623505867	-1.402747124206607	0.000086863291239	0.000034464083049	0.396762344106157	0.293504260283084	1	3	5	5	7	8	11	11	13	10	13	15	14	15	16	19	15	19	17	16	14	19	17	18	20	19	19	18	20	20	20	21	20	20	20	23	22	21	23	22	22	23	23	24	25	25	25	22	25	25	26	27	26	27	27	26	27	28	28	30	29	31	28	32	32	33	33	34	31	35	33	35	37	40	0	1	1	2	3	4	6	6	7	5	2	8	9	9	3	2	8	20	1	6	10	3	15	15	15	9	3	20	3	21	11	26	24	15	3	23	32	28	27	20	25	23	22	29	19	36	48	1	39	33	26	32	23	46	38	43	50	22	34	58	54	2	53	61	46	38	27	67	40	65	46	14	51	66	1	1	2	1	1	2	1	2	2	2	5	2	1	1	6	11	2	2	7	4	2	9	1	1	2	3	5	1	8	4	5	2	1	2	5	3	1	1	3	5	1	3	1	2	5	1	1	8	1	3	4	3	4	1	3	1	1	4	4	1	1	12	1	1	3	6	6	1	4	2	5	10	7	3
37500	-427.838092602059305	-426.454630111980919	-1.383462490078403	0.000100058438787	0.000043698861463	0.436733392934199	0.320474435849315	0	4	4	6	8	9	11	12	15	12	12	15	15	16	16	18	16	18	14	16	16	19	19	18	19	19	19	19	20	20	20	20	19	19	20	21	22	22	23	21	21	24	23	24	25	25	25	24	25	26	27	27	27	28	27	26	30	27	27	30	31	30	29	32	32	32	33	34	33	33	33	34	38	40	0	1	1	2	1	5	1	5	2	6	2	4	1	11	7	12	11	20	5	5	19	6	20	1	9	2	1	5	15	19	6	20	24	12	3	3	9	15	34	3	34	26	31	24	36	37	26	2	41	37	36	22	24	55	24	20	54	45	32	16	37	1	12	57	51	47	55	64	58	63	61	62	60	61	1	2	2	1	5	1	5	3	6	2	2	4	7	2	2	1	2	1	3	4	1	5	2	9	2	8	9	5	2	4	6	1	1	3	8	7	4	3	2	9	1	2	2	3	2	2	3	12	2	2	3	4	5	1	4	6	1	1	4	5	4	16	7	1	3	2	2	1	4	2	1	3	4	4
38000	-439.246716590181450	-437.879622051792694	-1.367094538388774	0.000075671536170	0.000037487541969	0.495398188884394	0.296372775939953	1	3	4	6	7	11	10	11	14	13	13	15	13	16	15	19	15	19	17	17	18	19	17	18	20	17	16	18	19	21	20	19	19	18	20	23	22	22	21	21	21	23	23	24	25	26	24	24	25	26	26	27	24	27	25	27	30	28	28	31	31	31	31	32	33	32	33	34	34	35	34	35	38	40	0	1	1	2	2	3	3	7	5	8	3	9	2	7	3	1	3	11	2	11	10	11	27	27	23	3	15	6	9	11	27	13	2	14	2	2	5	25	20	2	13	40	37	8	36	16	24	34	14	44	25	38	14	18	38	44	48	8	28	56	20	1	55	44	66	54	48	40	60	60	59	21	72	70	1	1	2	1	2	3	3	1	4	1	5	1	5	3	6	8	6	2	7	2	3	3	1	1	2	6	1	3	4	3	2	2	8	1	9	8	8	1	2	4	4	2	1	8	1	3	2	2	5	1	3	2	3	3	1	2	3	8	6	2	9	15	3	3	1	3	5	7	1	2	3	9	1	3
38500	-432.633245043740033	-431.243093546221132	-1.390151497518916	0.000097629103033	0.000041098944854	0.420970218680156	0.331599125148696	2	4	4	6	8	11	10	11	14	13	13	14	14	16	16	18	16	19	18	17	16	19	18	19	19	18	18	17	19	21	21	20	19	18	20	23	23	23	21	22	20	24	24	23	25	25	25	26	25	27	26	27	26	28	27	24	29	25	28	31	30	30	30	31	32	33	34	34	35	34	34	36	37	41	0	1	1	3	2	7	2	5	1	8	5	4	8	12	2	12	5	27	8	8	1	13	8	4	10	10	10	10	17	34	3	17	34	2	12	24	19	10	18	3	34	40	30	1	38	32	23	46	10	14	56	47	37	34	46	32	29	11	24	25	47	46	38	39	60	34	39	51	38	10	63	69	66	70	1	1	1	1	2	1	3	2	7	1	2	4	1	1	6	3	4	1	3	3	7	3	3	5	3	2	2	2	2	2	7	2	1	7	3	1	2	7	1	9	1	1	2	12	1	2	3	1	5	6	1	1	1	6	1	1	4	6	3	6	3	4	3	4	1	5	7	3	6	10	3	1	2	3
39000	-439.864744893632917	-438.325257422557513	-1.539487471075416	0.000117251400476	0.000031646478567	0.269902776755121	0.313200398544829	1	3	5	6	8	11	12	11	14	13	13	15	14	16	16	19	14	16	14	16	15	20	17	18	18	17	18	19	19	19	20	20	20	17	20	23	22	23	22	21	22	23	24	23	26	25	24	26	25	26	26	27	27	28	27	27	29	28	28	30	30	30	30	31	32	32	33	34	34	33	34	35	37	41	0	1	2	3	3	3	6	3	7	1	2	19	3	11	8	15	3	19	2	9	9	7	11	3	21	3	19	26	34	13	8	24	6	4	18	25	24	21	11	3	24	24	39	8	36	27	41	24	30	2	43	20	28	34	32	32	55	20	34	41	8	14	54	45	44	55	61	24	54	37	64	71	69	42	1	2	1	1	2	2	1	4	1	6	5	1	4	2	3	1	3	1	7	1	1	3	2	6	2	6	2	1	1	2	3	1	6	7	1	3	2	4	5	9	2	2	1	9	2	4	1	4	4	12	1	5	4	7	6	4	1	5	6	4	9	9	2	2	5	2	2	9	2	5	2	1	1	6
39500	-481.289434579430747	-479.831968352880438	-1.457466226550334	0.000089272744682	0.000088122231158	0.987112376475966	0.403825324552051	1	4	4	5	7	11	12	12	14	10	13	14	15	15	15	20	16	16	16	16	17	20	18	19	19	18	17	19	16	19	20	19	19	20	20	23	22	22	23	23	22	23	24	25	25	26	26	26	26	26	26	27	27	25	28	27	28	28	26	30	30	30	31	33	31	32	33	35	33	34	32	35	38	41	0	1	1	2	3	10	10	4	5	4	7	8	2	7	6	24	1	6	6	12	7	19	20	14	6	7	8	18	2	21	18	15	1	23	20	24	24	35	25	1	12	25	17	39	34	39	41	54	42	20	36	49	25	32	37	43	54	38	37	55	49	54	33	58	45	60	22	63	60	67	62	18	72	65	1	1	2	1	1	1	1	3	3	2	1	1	5	1	3	1	7	4	3	1	3	2	1	3	4	4	2	2	5	1	3	2	7	1	2	2	1	1	2	9	6	2	4	1	4	2	2	1	1	5	1	1	5	3	3	1	1	2	3	1	1	1	4	2	3	1	8	2	1	1	1	8	2	4
40000	-449.868813515921318	-448.507390947364456	-1.361422568556875	0.000089558498179	0.000053268680086	0.594792020509241	0.381094024648968	1	4	5	6	8	11	11	9	15	13	12	14	13	16	17	20	15	18	17	17	18	19	19	18	16	19	18	18	19	20	21	21	19	19	21	23	23	22	22	22	22	25	23	24	24	26	25	25	24	26	27	27	26	28	27	25	30	28	28	30	30	29	30	32	32	32	33	34	34	35	35	36	37	41	0	1	1	3	2	2	3	5	5	8	2	11	2	10	3	8	7	14	4	6	8	1	19	13	7	21	9	12	5	33	9	30	2	18	12	28	22	16	20	2	21	37	35	30	12	42	32	20	43	3	56	37	41	52	43	41	31	11	45	12	23	22	47	53	51	31	63	51	67	61	48	66	71	69	1	1	2	1	2	2	5	1	3	2	4	1	3	2	7	5	2	1	3	4	3	10	1	2	3	1	1	2	5	1	2	1	5	1	4	2	2	1	3	8	2	1	1	2	5	1	3	4	1	8	1	2	3	1	2	1	3	6	1	9	4	3	3	4	3	6	2	3	1	2	6	3	2	3
40500	-418.400444496203704	-417.008560033464619	-1.391884462739078	0.000068010176065	0.000028378931408	0.417274782245315	0.345931338289890	2	4	5	5	6	10	12	11	15	10	13	15	14	16	16	19	15	18	17	16	17	19	18	17	20	18	19	18	19	21	20	18	19	19	19	21	23	22	22	23	23	24	24	25	26	25	24	25	26	26	27	28	26	27	26	26	29	28	28	30	30	31	31	30	32	32	32	33	33	34	34	35	37	39	0	1	2	2	1	5	10	4	1	2	5	11	10	13	7	1	2	10	1	17	6	3	21	12	14	10	2	15	13	1	19	19	19	14	10	16	36	35	22	3	33	38	36	32	25	9	30	27	41	34	19	53	33	55	30	32	55	56	36	59	56	54	37	59	64	55	60	66	51	47	51	67	51	26	1	2	1	1	2	2	1	2	7	3	4	1	3	1	2	10	5	3	10	1	2	6	1	1	2	4	9	1	3	7	1	1	1	2	3	1	1	2	2	9	2	1	2	3	3	4	2	5	2	5	6	1	5	1	2	4	1	1	4	1	2	2	5	1	1	2	1	1	3	4	3	2	4	8
41000	-431.359741189743545	-429.996860873745391	-1.362880315998180	0.000117573988712	0.000072571504699	0.617241155925819	0.371262575808991	2	4	4	4	8	10	12	10	14	12	13	14	14	15	15	20	15	18	17	15	18	19	16	17	20	19	18	19	19	21	21	20	19	19	20	24	22	21	23	22	22	25	24	24	24	24	26	26	25	26	27	27	26	26	27	26	29	27	28	31	31	29	29	32	32	32	33	33	35	35	33	35	34	40	0	1	1	1	1	5	5	3	3	6	2	6	3	12	7	1	10	17	7	13	6	24	13	8	20	17	8	11	2	3	34	18	10	3	12	10	38	29	33	34	28	46	40	10	41	32	38	38	32	44	46	54	35	29	34	28	12	24	12	41	37	25	52	57	22	29	61	64	62	58	36	68	66	57	1	1	1	1	2	2	1	3	5	1	4	2	3	1	1	8	2	1	3	1	5	1	2	3	3	2	3	3	7	8	2	1	5	9	4	5	1	1	1	1	2	1	1	6	2	2	3	3	3	1	2	1	2	3	5	3	7	4	7	4	5	4	1	1	6	7	1	1	3	5	3	1	2	6
41500	-431.676206303800427	-430.198898814500467	-1.477307489299964	0.000067710556694	0.000070531140778	1.041656489361375	0.324648301836768	2	4	5	4	6	10	10	11	15	11	14	14	14	16	15	18	16	17	18	15	17	18	19	17	19	19	18	18	19	20	20	20	18	20	20	22	23	22	22	22	22	24	23	25	25	25	25	26	25	26	26	28	27	27	27	27	29	28	28	30	29	29	31	32	31	33	32	32	34	34	35	35	38	40	0	1	4	1	2	1	2	1	2	4	6	5	8	12	6	1	6	9	1	7	11	12	24	2	24	24	18	21	2	13	3	14	12	14	8	25	30	14	8	8	24	39	16	24	32	39	34	47	22	25	34	38	23	47	24	21	58	23	10	31	9	24	55	55	22	38	40	40	67	45	66	60	72	72	1	1	1	1	2	4	3	4	6	4	3	4	1	1	3	7	3	1	7	2	2	2	1	7	1	1	1	1	7	5	6	3	2	2	8	2	2	3	5	7	3	1	3	3	3	1	3	1	3	4	2	3	3	1	3	6	1	4	10	6	7	5	3	1	4	5	5	5	1	4	1	2	2	2
42000	-515.825242816355626	-514.401910830394286	-1.423331985961344	0.000110540179793	0.000040485248901	0.366249168196991	0.269102801309074	2	4	5	4	7	10	11	11	12	13	12	14	14	17	15	18	15	18	17	16	17	19	18	16	20	18	18	19	19	20	19	21	19	19	20	22	22	21	22	23	22	24	25	22	26	25	24	25	25	26	27	27	26	26	28	27	28	27	27	30	29	31	31	33	32	32	33	35	34	34	35	34	37	40	0	1	4	1	1	5	3	4	3	8	4	6	3	13	5	2	12	21	10	10	3	2	21	11	10	2	3	4	2	6	13	20	2	4	26	20	25	18	20	3	35	38	23	24	48	38	39	21	28	30	48	45	25	37	18	42	36	9	22	56	38	7	49	44	9	48	52	43	53	41	37	66	67	65	1	1	1	1	2	1	3	3	4	1	4	3	5	2	3	9	1	1	1	2	6	8	1	2	3	8	6	8	4	6	3	3	8	6	2	2	1	2	3	8	1	2	3	3	1	2	1	3	3	3	1	1	2	3	6	2	3	6	3	2	3	11	4	5	10	3	3	5	4	6	5	1	2	5
42500	-435.699011557319864	-434.322899945798042	-1.376111611521816	0.000093930767040	0.000043014774013	0.457941262153176	0.290866153339326	1	4	3	5	7	11	12	10	14	13	14	14	13	16	15	20	15	18	16	16	17	18	17	17	18	19	18	18	20	20	20	21	19	19	21	23	23	21	23	23	22	24	25	23	25	25	24	26	25	26	25	27	25	27	27	26	29	29	28	30	31	31	31	33	31	33	34	34	35	32	35	36	37	41	0	1	1	3	4	1	2	4	1	4	13	10	8	7	2	1	11	1	2	11	10	6	4	9	20	23	23	1	3	8	15	16	12	28	3	30	14	23	14	2	34	9	28	28	35	28	22	12	37	18	27	51	37	51	51	16	49	12	46	44	32	3	16	59	55	55	61	59	61	62	48	60	71	47	1	1	1	1	1	5	3	4	6	4	1	1	1	3	5	9	1	8	6	1	3	3	6	1	1	1	1	9	8	5	2	1	3	1	9	2	4	2	5	5	2	4	4	2	1	3	3	4	1	4	3	1	1	1	1	3	2	9	2	3	4	13	5	2	1	4	2	4	1	1	5	4	1	8
43000	-441.880745548631523	-440.517996639534374	-1.362748909097133	0.000097553390122	0.000051444534775	0.527347483373999	0.259944201529191	2	4	4	5	7	10	12	12	14	12	12	14	12	16	16	18	15	18	18	17	17	18	18	18	19	18	17	19	20	20	20	21	17	19	20	23	22	23	22	22	22	23	24	24	25	24	25	24	25	26	26	28	26	28	27	24	28	28	27	30	29	29	31	33	32	33	33	35	34	35	34	35	37	40	0	1	1	2	1	5	1	6	4	5	3	10	2	17	1	2	1	9	3	6	10	9	15	12	21	7	2	33	27	2	27	24	3	21	1	2	15	18	30	1	24	29	26	3	41	33	33	31	36	10	46	30	10	51	19	27	55	1	24	52	46	2	22	63	21	59	29	45	12	33	44	66	64	73	1	1	1	1	2	2	5	1	4	3	5	1	5	1	9	7	6	2	5	3	2	2	1	2	1	3	6	1	1	7	1	1	5	1	10	10	3	2	1	10	3	2	3	12	2	3	5	2	1	8	2	2	6	1	3	2	1	11	4	1	3	11	6	1	8	3	5	4	8	10	5	1	3	2
43500	-464.190464472830570	-462.829492789032543	-1.360971683798033	0.000110442999484	0.000061627795933	0.558005452776129	0.290064334461324	1	3	4	5	8	10	10	11	15	13	11	15	15	17	17	19	15	19	18	17	16	19	17	18	20	18	18	18	19	18	20	20	19	20	20	24	21	22	23	21	22	23	23	24	24	26	25	25	26	26	25	27	26	27	27	26	30	28	29	30	29	28	30	33	32	32	34	33	33	34	34	36	36	40	0	1	1	2	1	3	3	7	1	8	2	11	2	21	11	2	11	14	10	17	1	14	17	10	21	1	6	4	6	3	3	18	5	15	1	2	33	16	40	6	18	29	33	2	19	16	42	42	37	25	11	45	25	47	34	37	58	12	35	22	38	3	54	37	40	57	55	53	62	41	37	68	58	66	1	1	1	1	3	3	2	1	9	2	4	2	8	1	3	7	2	1	3	2	9	1	1	2	1	8	4	6	3	8	6	1	7	1	9	10	1	2	2	4	1	2	2	11	3	4	1	1	2	2	6	2	3	1	4	3	1	7	5	4	4	11	2	5	5	1	4	4	3	8	6	1	3	4
44000	-435.429647911687368	-434.059513885506249	-1.370134026181135	0.000118951272405	0.000057152256152	0.480467799934343	0.300905754786424	2	4	5	3	8	9	11	11	13	13	14	15	15	14	17	20	15	18	18	16	17	20	18	18	19	18	18	19	20	19	20	20	19	17	20	23	22	21	22	19	22	24	24	25	23	25	26	25	26	26	26	27	27	28	27	27	29	29	27	30	30	30	30	33	32	32	34	35	35	34	35	36	38	38	0	1	4	1	3	1	3	6	6	6	6	8	8	4	3	10	10	9	2	13	2	20	6	20	10	17	13	11	5	6	1	9	12	9	9	16	31	34	8	8	31	29	32	3	7	32	26	6	16	30	29	16	32	32	25	36	40	25	31	55	36	23	56	60	57	14	52	39	62	56	51	67	69	67	1	1	1	1	3	4	3	2	2	2	2	2	3	6	7	5	1	2	8	1	6	1	4	1	3	2	1	3	6	5	9	3	1	3	4	2	1	1	5	4	1	2	2	11	6	3	4	8	3	2	3	4	4	3	4	2	5	6	4	1	4	7	2	2	1	9	3	5	3	4	5	1	1	2
44500	-415.632009139576326	-414.227617944881786	-1.404391194694546	0.000098441062902	0.000038784107998	0.393983027555478	0.377980496056219	1	3	4	5	6	9	11	12	14	12	13	14	14	17	17	18	16	18	15	17	17	19	18	16	19	16	15	19	19	20	19	20	20	20	21	24	21	22	22	22	23	25	24	22	26	23	25	26	25	25	25	27	26	27	27	26	29	28	28	30	31	30	30	32	32	32	34	34	34	34	35	35	37	40	0	1	1	1	2	5	3	3	5	3	3	7	10	9	3	3	10	11	2	8	10	10	24	8	21	13	10	15	12	14	23	25	15	18	21	32	15	34	18	1	34	6	19	1	36	25	41	36	43	6	40	50	41	34	14	43	35	21	28	54	54	45	53	61	63	55	57	66	56	65	48	13	46	64	1	1	2	2	2	2	3	4	5	5	6	2	1	2	8	8	2	3	4	2	3	4	1	2	1	1	1	1	4	1	1	1	1	1	2	1	3	1	2	11	1	8	4	10	1	2	1	2	1	6	2	1	2	3	4	2	4	6	5	2	2	2	2	1	1	2	3	1	4	2	4	10	6	4
45000	-434.487257875009050	-433.123261890631511	-1.363995984377549	0.000104517648489	0.000053915694131	0.515852536970074	0.282982635153302	-1	2	5	4	8	11	11	11	12	13	14	14	13	16	16	19	16	18	17	17	17	19	17	19	20	18	18	17	19	19	21	20	19	18	19	21	22	23	21	22	21	24	22	24	26	25	26	24	26	26	26	27	26	26	25	25	29	29	28	30	31	29	30	32	32	32	34	34	35	34	34	36	36	39	0	1	2	1	3	4	3	3	2	6	3	5	3	11	3	23	3	8	8	13	8	21	12	18	16	10	15	12	18	8	3	27	3	5	19	3	21	11	11	1	11	31	20	2	56	33	48	23	25	6	42	25	55	17	3	10	43	29	44	35	52	45	54	57	60	8	62	24	56	55	57	50	59	38	1	2	2	2	1	4	2	4	4	1	5	3	3	1	5	1	5	3	2	2	3	2	1	1	1	3	1	1	1	4	7	1	8	5	1	10	3	5	4	11	3	1	2	11	1	4	1	3	3	9	1	5	1	5	11	5	3	5	3	5	2	2	2	1	1	9	2	7	4	5	3	4	4	7
45500	-421.481461620014500	-420.091336625346173	-1.390124994668335	0.000124236894731	0.000052307189888	0.421027827533617	0.318535789585118	1	3	5	5	7	10	11	12	11	12	13	15	15	17	16	18	16	18	17	16	17	19	18	19	18	18	17	17	16	20	21	19	17	19	21	23	23	22	22	22	22	23	24	25	25	23	24	25	26	26	26	27	26	27	27	26	30	28	28	30	30	30	28	32	32	33	33	34	34	34	33	36	37	40	0	1	2	1	2	1	1	7	3	6	1	3	2	5	3	12	6	8	1	6	3	29	10	28	28	15	12	17	3	2	32	28	9	10	24	1	17	30	26	3	12	31	24	12	37	23	24	14	45	2	39	8	12	24	32	43	50	39	32	18	34	11	8	52	39	44	40	41	45	53	50	67	62	72	1	1	1	2	2	5	5	1	4	1	6	6	8	6	5	2	5	3	7	3	6	2	3	1	1	1	1	1	6	7	1	1	2	3	1	10	4	1	2	6	3	1	3	6	1	3	2	5	1	11	2	7	4	3	5	1	2	3	5	7	6	7	9	3	5	3	6	6	4	4	4	1	4	2
46000	-435.100122682606127	-433.693197078239280	-1.406925604366829	0.000136286724500	0.000053129479892	0.389836061338696	0.305162546755041	1	4	5	5	6	11	11	10	15	12	13	13	14	16	15	19	15	17	16	16	17	20	18	18	18	18	19	19	19	20	20	21	20	20	21	21	21	23	22	23	22	25	25	25	25	26	24	23	24	27	23	27	27	27	26	27	28	27	25	30	31	30	31	33	32	31	33	34	34	35	34	35	37	40	0	1	2	1	2	5	2	2	1	1	1	8	1	6	3	20	3	13	3	2	5	20	9	7	5	20	17	15	3	16	24	28	20	16	20	3	27	21	34	20	20	40	29	30	41	48	48	20	17	12	16	42	36	27	29	38	12	21	29	46	2	32	50	33	56	23	61	55	50	65	46	35	69	71	1	2	1	2	1	2	4	2	7	5	6	3	7	2	3	1	5	3	5	4	5	2	1	4	5	1	2	2	8	1	1	1	3	1	2	7	2	3	1	6	2	1	3	3	1	2	1	4	4	9	2	1	2	5	4	2	7	5	4	3	11	5	2	6	2	7	1	5	2	1	4	6	2	4
46500	-478.815020889958191	-477.453949032911225	-1.361071857046966	0.000094928686527	0.000052628236698	0.554397607541332	0.313222348486238	1	3	4	6	7	9	11	11	13	13	12	15	13	17	16	17	15	18	17	16	17	20	17	19	20	18	18	19	20	21	20	21	19	19	21	24	21	23	22	21	22	23	23	21	24	24	26	24	25	26	25	26	25	27	27	26	29	29	28	28	28	27	29	32	33	32	33	34	34	34	34	35	37	40	0	1	1	1	2	5	1	1	6	11	5	10	3	8	6	2	6	23	8	11	10	3	12	12	17	3	8	18	8	10	1	7	13	26	27	24	26	26	25	8	6	21	40	10	24	39	36	10	32	2	33	35	39	48	45	9	29	29	32	40	10	12	61	55	15	6	66	16	64	63	56	61	65	73	1	1	2	2	2	1	5	5	1	1	2	1	4	2	2	8	4	1	3	2	3	9	1	2	3	6	3	1	4	6	11	4	3	1	1	1	1	2	1	4	5	3	1	3	3	1	1	4	2	9	2	2	2	2	1	7	4	3	4	3	9	6	1	3	7	11	1	6	2	3	2	4	2	2
