step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
51000	-422.522654490512025	-420.593302852511840	-1.929351638000182	0.000185465159421	0.000027867652189	0.150258152400824	0.753643698128384	0	1	4	2	4	1	6	6	5	3	4	5	7	3	5	6	8	10	7	5	7	8	8	10	8	9	9	8	10	9	9	8	9	11	10	9	11	9	9	9	11	7	11	11	11	10	12	11	11	12	12	12	12	12	11	13	12	12	11	12	12	10	12	15	14	13	14	13	15	14	14	14	14	16	14	15	15	15	16	14	17	14	13	15	15	16	17	17	18	16	17	18	17	19	18	20	20	23	25	29	28	29	30	32	32	33	32	30	33	33	34	34	35	37	35	0	1	14	6	14	1	3	3	5	4	6	4	20	1	14	3	7	32	20	3	12	12	16	22	7	32	42	12	22	21	17	3	13	33	28	5	30	28	28	5	39	3	38	36	42	7	30	39	24	24	49	31	34	36	17	26	25	29	23	45	36	7	48	45	47	27	63	25	61	51	25	44	40	37	57	61	17	82	75	40	58	52	54	57	52	65	25	64	86	51	72	27	64	47	65	92	81	96	98	99	99	99	99	103	100	0	102	101	0	107	107	109	112	115	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	2	1	2	1	3	1	1	4	2	2	1	1	1	4	1	1	2	3	1	1	2	1	1	4	1	2	2	1	5	1	3	1	1	1	1	1	3	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1
51500	-461.827470045274879	-460.382671451722729	-1.444798593552136	0.000122354442014	0.000041769930052	0.341384663801841	0.658333316252996	0	1	4	2	3	2	5	6	3	3	4	4	7	5	4	6	8	9	7	5	7	8	8	8	9	7	8	9	10	8	9	9	9	9	10	10	10	9	9	10	11	9	11	12	11	10	11	11	8	12	12	11	11	9	11	13	11	13	13	11	11	12	12	13	14	14	13	13	14	15	14	14	14	15	13	12	15	16	15	16	17	14	15	19	14	17	18	18	17	16	19	19	16	20	18	20	21	21	26	29	29	31	28	31	32	34	32	32	33	33	33	34	35	36	37	0	1	1	1	1	1	11	6	2	2	4	10	8	4	4	15	19	14	8	11	9	10	20	8	12	5	5	17	14	8	17	23	27	20	25	39	6	12	21	23	31	23	36	45	21	6	34	38	8	41	28	34	33	26	39	34	40	40	22	18	15	10	34	52	44	58	31	50	75	56	57	21	57	72	53	43	43	66	68	82	78	76	71	81	4	67	78	73	40	66	93	82	13	89	25	90	77	84	91	97	99	100	89	99	104	0	99	101	0	107	105	109	104	105	100	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	2	2	2	1	2	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	2	3	1	1	1	1	2	2	1	1	1	1	1	1	5	1	3	2	1	1	1	1	2	1	1	1	1	3	1	1	1	1	3	1	1	1	1	2	1	1	4	3	1	2	2	1	1	2	3	2	5	2	2	1	4	3	1	1	5	2	1	1	3	2	1	1	1	1	1	3	3
52000	-407.637048406012298	-406.217314686521831	-1.419733719490444	0.000230935226355	0.000085678871400	0.371008237902199	0.737248109233013	0	1	3	2	3	2	6	5	4	2	4	5	6	5	6	5	9	10	7	5	7	8	9	9	9	7	9	8	9	9	11	6	9	10	10	10	12	8	10	10	11	9	12	11	11	10	12	12	11	13	12	13	13	12	12	12	13	12	13	13	14	12	12	15	14	13	14	14	15	14	14	13	14	15	14	16	14	14	15	17	17	16	15	17	14	16	18	17	18	16	16	19	18	19	19	20	21	22	28	30	29	31	30	31	33	34	32	32	33	33	32	34	34	35	36	0	1	4	1	4	1	6	3	4	1	10	4	5	3	20	5	21	13	2	10	14	5	21	20	21	8	7	13	19	5	36	14	22	21	28	11	39	3	28	38	27	14	24	29	38	32	35	25	17	30	23	35	29	40	46	18	18	46	47	44	43	17	24	40	54	45	44	45	41	13	14	33	17	48	37	71	36	62	35	75	64	52	35	85	56	61	64	59	52	67	75	65	70	51	57	95	68	96	92	95	99	100	98	100	104	0	100	104	0	103	103	100	102	105	106	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	3	1	1	1	3	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	4	4	1	3	1	1	1	1	1	3	1	1	2	2	1	2	2	2	2	2	1	1	2	2	3	2	1	3	1	3	4	1	1	4	1	1	1	1	1	1	2	1	2	1	1	1
52500	-426.263808954936621	-424.609354623591003	-1.654454331345595	0.000137835255100	0.000030134198096	0.218624749337117	0.635929230963713	0	1	3	2	2	3	5	6	5	3	4	5	7	5	4	7	9	10	8	5	6	8	8	9	6	9	8	8	10	9	10	9	10	9	11	10	11	9	11	10	11	8	11	11	11	11	11	11	11	12	13	12	13	11	11	13	13	12	12	11	13	11	12	14	14	13	15	13	16	13	14	13	14	14	14	15	15	16	17	15	17	14	15	18	13	17	18	16	15	15	19	18	17	20	19	19	20	23	27	29	30	30	29	31	31	34	33	31	34	34	33	34	36	34	37	0	1	2	2	1	2	2	6	3	1	10	11	7	11	4	4	8	19	10	6	15	16	3	3	15	14	14	20	14	21	22	28	34	13	32	32	33	23	10	42	30	7	13	25	26	13	8	30	27	28	18	40	55	26	34	45	42	45	18	42	30	18	48	63	50	63	68	30	83	55	60	26	18	19	14	60	65	74	71	54	77	27	72	69	11	59	80	82	29	85	64	19	82	87	80	69	72	97	98	73	103	100	99	101	102	0	108	100	0	99	105	111	114	100	101	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	3	1	3	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	5	1	1	1	1	1	1	3	1	1	4	2	2	1	3	1	2	4	2	1	2	2	2	1	2	8	1	1	2	1	1	1	1	1	1	4	1	1	1	1	3
53000	-455.751335254572950	-454.320618190494656	-1.430717064078322	0.000120726861732	0.000043107969787	0.357070242430988	0.634589055971799	-2	0	4	2	4	2	5	4	5	3	5	4	6	6	5	6	9	9	6	6	7	8	8	9	9	8	8	7	11	10	11	9	9	10	7	10	11	10	10	10	12	6	10	11	11	11	11	11	10	12	12	12	12	11	12	13	14	13	12	10	12	13	12	15	13	13	13	13	16	14	15	13	15	14	15	15	15	16	16	16	17	14	13	18	14	17	16	18	17	16	18	19	17	19	20	19	20	22	28	29	29	30	30	32	31	31	32	32	33	34	33	34	34	35	36	0	1	6	2	1	2	12	4	10	6	5	4	5	9	5	7	14	7	4	3	19	10	20	13	22	4	4	19	18	20	33	2	21	28	7	32	17	5	11	13	25	7	27	20	18	9	18	27	18	24	9	34	45	35	49	52	55	43	54	28	32	40	34	62	25	59	22	32	51	41	50	31	39	24	53	62	52	73	62	77	76	56	37	30	31	73	47	85	47	74	57	91	54	37	84	69	47	44	95	98	99	100	99	102	99	0	105	103	0	105	106	104	104	104	110	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	3	1	2	1	3	2	1	2	2	1	4	1	1	1	1	1	3	2	2	2	1	1	2	1	3	1	2	1	1	4	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	3	2	1	1	1	2	4	1	1	1	1	1	1	1	1	1	3	1	1	1	2	3	1	2	1	4	4	2	1	4	5	4	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
53500	-447.908156532664293	-446.435065301807811	-1.473091230856459	0.000184952542503	0.000058282813113	0.315123070621618	0.637749229448374	-1	1	2	3	3	1	3	5	5	3	5	4	6	4	6	7	8	9	7	5	8	7	7	9	8	9	8	8	10	9	10	8	9	11	10	10	12	9	9	10	11	9	11	12	11	9	12	11	11	12	11	12	12	11	12	13	13	12	12	12	13	12	12	14	15	13	14	13	15	15	14	15	15	14	13	15	15	15	16	16	17	14	16	19	15	18	17	17	19	15	19	18	17	20	18	19	21	21	27	29	29	29	30	32	32	32	32	31	34	33	31	33	35	35	36	0	1	6	6	1	1	1	2	3	1	5	1	9	5	5	7	13	16	20	10	8	13	12	22	13	15	3	15	38	17	19	11	23	10	7	32	28	32	14	15	46	15	11	46	18	10	34	28	11	43	25	40	35	38	35	47	23	24	7	48	23	40	34	58	25	39	62	19	40	53	13	66	54	36	32	56	66	50	85	57	69	66	71	15	55	61	58	85	51	74	59	80	46	86	28	70	12	91	97	98	99	99	102	108	108	0	102	70	0	101	101	104	110	112	114	1	1	1	1	2	1	2	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	3	1	1	1	2	2	1	3	4	1	2	1	3	1	1	1	4	1	1	3	1	2	3	1	1	1	1	1	1	1	2	1	5	1	4	1	1	1	4	2	1	3	1	2	4	1	2	1	3	1	1	2	1	1	1	1	1	6	1	2	3	1	5	1	2	1	4	1	5	2	7	1	2	5	1	1	1	1	1	1	1	6	1	2	1	1	1	1	1
54000	-483.990181345335884	-482.519305333589102	-1.470876011746805	0.000131247699816	0.000041602794952	0.316979230953288	0.683553100289932	0	1	3	2	4	2	6	6	4	4	3	4	6	5	3	6	8	9	7	5	7	9	8	9	8	9	8	8	10	8	10	9	9	7	11	9	11	10	11	9	10	9	11	12	11	10	11	12	10	13	12	12	12	11	13	14	12	13	12	12	13	12	12	11	12	13	14	13	15	14	14	14	14	15	15	15	15	14	16	15	17	15	15	19	15	17	17	16	17	17	19	17	16	19	19	19	19	22	28	28	29	30	31	31	33	34	31	33	34	34	33	35	36	36	36	0	1	1	2	11	2	9	9	6	6	2	1	9	2	6	14	13	23	4	15	16	21	34	34	13	21	7	7	5	16	28	15	17	11	40	21	18	22	32	21	21	2	32	29	18	23	16	49	28	59	29	15	32	26	46	53	36	10	45	54	7	31	46	40	34	43	68	29	63	31	15	59	11	58	60	50	46	50	70	45	83	55	50	18	31	46	7	31	56	70	92	85	50	77	58	86	44	91	97	91	100	100	101	101	101	0	101	96	0	103	103	105	109	107	106	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	3	1	1	1	1	5	2	1	1	1	1	3	1	1	3	1	1	1	3	1	1	1	1	2	4	1	4	1	2	1	2	1	1	1	1	2	1	4	3	3	4	2	1	2	1	2	1	2	2	1	3	1	4	4	1	1	1	1	2	1	1	6	1	1	1	1	1	3	1
54500	-430.840755559538707	-429.257746757237157	-1.583008802301548	0.000239202100744	0.000059237855958	0.247647724554447	0.765432095902199	0	1	4	3	2	3	6	5	4	4	5	5	6	6	6	7	8	10	7	6	8	8	8	10	9	9	8	9	11	9	10	10	9	11	11	8	11	9	9	10	11	10	8	12	10	11	11	12	10	11	12	12	11	12	12	14	14	12	11	12	14	12	9	14	14	13	13	13	16	14	14	14	14	15	14	16	15	16	16	15	17	16	14	17	15	17	16	17	19	16	15	17	18	21	18	19	22	23	26	29	29	30	31	31	31	34	32	33	33	32	34	35	36	34	36	0	1	2	2	1	2	2	5	6	5	4	4	8	10	10	9	20	14	13	11	7	14	8	27	8	15	15	22	30	27	43	16	36	11	17	16	39	21	15	28	63	27	7	18	30	39	28	38	9	63	53	37	28	23	26	62	58	39	33	28	44	63	5	35	30	34	41	45	70	44	41	58	15	47	40	80	34	77	74	54	91	70	62	56	30	66	57	63	77	64	73	80	61	89	48	47	89	52	98	97	98	101	100	101	101	0	104	101	0	105	103	109	114	110	114	1	1	2	1	1	1	2	3	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	3	1	4	2	2	1	2	1	1	1	1	2	1	1	3	1	1	3	2	1	1	1	1	1	2	3	1	4	1	2	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1
55000	-482.346689960951437	-480.464647005384791	-1.882042955566662	0.000296248158558	0.000047108773863	0.159017946618579	0.526640501011664	0	1	4	2	3	2	5	5	5	3	4	4	5	5	6	6	8	9	7	4	7	9	9	10	7	9	7	8	10	9	9	8	9	9	9	8	12	10	7	8	10	8	8	11	11	10	10	12	12	12	13	12	10	11	12	14	13	11	12	12	14	10	12	13	13	14	15	13	14	14	14	13	14	13	12	16	15	15	16	15	18	16	14	19	16	17	16	17	18	17	17	18	16	21	20	19	22	21	26	28	29	30	28	31	32	34	31	33	33	34	33	34	35	36	36	0	1	10	2	6	1	2	12	4	4	2	4	12	5	9	1	13	39	15	10	11	36	15	28	3	21	4	12	25	13	27	10	19	19	36	20	58	26	3	16	21	11	9	16	30	20	40	30	32	53	54	46	15	8	47	43	26	8	9	38	50	20	62	58	23	46	29	32	57	52	3	48	36	7	2	44	66	60	47	33	82	62	64	62	23	45	51	79	20	70	78	7	64	89	35	88	69	89	90	92	92	103	99	103	102	0	101	101	0	108	102	102	110	106	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	1	1	1	1	2	1	2	2	1	2	1	3	1	2	1	1	1	1	3	3	1	3	1	3	4	1	1	4	1	1	3	2	2	4	1	1	4	1	4	3	5	3	1	1	3	3	1	3	1	5	4	4	1	1	4	2	1	5	2	2	4	2	3	1	3	4	5	1	2	1	1	1	1	1	1	1	1	2	1	1	1
55500	-510.285958754214676	-508.355026664511229	-1.930932089703442	0.000233335709904	0.000034995741266	0.149980220687285	0.683315632083701	0	1	3	2	3	2	5	5	5	4	5	5	6	5	5	7	9	8	8	6	7	8	8	9	8	8	8	8	10	9	10	8	9	10	11	10	10	9	11	10	11	10	12	10	11	12	9	8	10	12	11	13	11	12	12	12	14	13	13	13	13	10	12	14	14	13	15	14	16	14	13	14	13	15	13	15	13	16	16	16	17	14	15	19	15	17	17	17	18	16	19	17	17	20	18	19	20	22	27	29	29	31	28	32	30	33	30	33	32	34	33	35	35	36	37	0	1	6	2	4	1	10	3	4	4	6	3	6	2	3	9	28	12	15	1	11	11	5	16	11	14	9	8	19	19	28	7	20	9	62	9	32	1	25	23	62	11	44	13	62	36	28	11	23	30	29	27	22	51	36	40	37	53	7	23	19	48	25	50	50	54	52	63	65	50	53	58	14	20	7	63	37	64	66	65	71	45	46	71	63	61	63	67	44	56	55	46	80	92	3	63	82	97	89	94	99	101	99	105	99	0	100	101	0	104	96	111	104	105	113	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	2	1	2	1	2	3	1	2	1	1	1	1	1	1	1	2	1	4	1	1	1	4	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	3	3	1	2	1	1	1	1	1	1	1	1	1	3	4	3	2	2	1	2	1	2	1	1	2	1	2	4	1	4	2	3	3	1	2	8	3	3	1	4	3	1	1	1	1	1	1	1	2	1	1	6	1	1	3	1
56000	-462.447286983385141	-460.914091112838207	-1.533195870546940	0.000190284094167	0.000052044512911	0.273509528679649	0.725838763883134	0	1	3	3	2	2	5	6	5	4	4	5	6	5	5	6	8	9	8	5	7	8	7	10	8	8	8	8	10	9	9	10	7	10	10	9	11	8	11	10	11	10	11	10	11	11	11	11	11	13	10	12	12	11	13	13	14	13	11	12	13	10	12	14	14	13	15	14	16	13	14	14	14	15	14	15	15	14	17	16	17	15	14	18	12	18	16	17	16	16	18	19	17	20	19	19	21	22	28	29	30	30	30	31	31	33	32	33	33	32	34	34	34	35	37	0	1	6	2	1	1	3	11	5	1	4	2	7	6	4	5	14	19	16	6	3	16	4	19	15	14	7	16	25	27	28	38	12	13	25	33	18	5	51	28	29	9	23	26	51	25	31	15	10	41	19	59	19	22	7	43	63	85	8	34	11	7	18	85	48	37	47	19	68	49	13	37	53	30	50	56	73	63	67	85	67	42	39	40	10	65	85	83	2	50	52	72	76	88	81	90	95	94	98	94	99	99	99	101	99	0	101	104	0	101	71	106	106	108	113	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	3	1	1	1	3	1	1	1	1	1	3	3	1	1	1	2	2	3	1	1	1	1	1	3	2	1	1	1	1	2	2	1	1	4	1	2	2	1	1	1	1	1	1	1	2	1	4	3	1	2	1	6	2	3	2	1	2	1	1	1	1	3	5	1	1	1	1	1	1	1	1	1	1	9	1	1	1	2
56500	-483.019362497393274	-481.388811877772469	-1.630550619620809	0.000167425891841	0.000038090353816	0.227505754322389	0.630432314005412	0	1	4	1	3	3	5	5	5	3	4	5	6	4	5	6	7	8	7	5	7	8	7	10	8	8	8	9	10	10	10	9	8	10	8	10	12	9	11	11	11	9	12	11	11	11	10	11	12	12	13	13	13	10	12	13	13	13	12	13	13	11	12	14	13	13	14	14	14	15	14	14	14	15	14	15	16	16	15	16	17	13	14	18	14	17	18	17	17	16	19	18	17	21	19	20	21	21	27	30	29	31	31	30	32	34	31	32	33	34	33	34	34	33	37	0	1	4	1	2	1	6	4	5	1	4	5	8	10	5	11	20	19	20	6	20	21	9	18	21	3	6	18	15	27	18	10	14	8	13	12	47	21	17	22	9	20	28	42	31	11	23	27	21	38	21	34	54	19	19	50	40	25	31	30	55	31	47	37	39	28	37	23	42	39	3	46	27	50	41	66	52	68	83	64	55	55	50	68	35	56	76	69	21	64	83	21	85	77	40	84	96	88	98	97	99	101	104	101	101	0	101	104	0	109	94	108	108	107	103	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	3	3	1	2	1	1	3	1	2	1	2	1	1	1	2	2	2	2	1	1	2	1	1	2	1	4	2	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	4	2	2	4	2	3	3	1	1	1	1	1	1	2	1	1	1	2	2	2	2	3	2	2	6	1	2	3	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	6	1	1	1	3
57000	-496.276044762393155	-494.802577674317888	-1.473467088075262	0.000262690111297	0.000082697744898	0.314811031483247	0.530514591754886	0	1	3	3	3	2	6	6	3	4	4	5	6	5	5	6	8	10	7	6	8	7	9	9	8	9	9	8	8	9	9	8	9	10	11	10	12	10	10	11	12	9	11	11	11	12	11	11	11	12	13	12	10	12	12	11	13	13	11	13	14	13	13	13	14	13	14	12	16	14	15	14	15	14	15	13	14	15	16	15	16	15	16	19	14	18	14	17	19	16	18	19	17	21	19	20	22	19	26	27	29	31	31	32	32	32	32	32	32	33	33	34	35	37	34	0	1	1	6	2	2	11	15	6	6	4	5	10	3	5	15	12	8	12	14	8	15	29	14	3	8	14	16	22	14	22	14	19	5	33	17	8	21	22	31	56	10	20	32	23	36	20	38	23	36	22	56	17	25	30	29	47	41	3	22	18	30	56	44	42	48	23	7	75	54	28	66	32	36	49	18	51	44	48	57	74	41	64	54	24	50	36	72	58	70	69	10	73	88	57	55	66	51	62	92	100	101	101	100	101	0	96	103	0	108	71	110	115	110	104	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	1	2	1	3	1	1	3	1	2	1	1	3	3	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	2	3	1	1	2	1	2	4	1	2	4	1	3	2	2	2	1	2	1	1	1	1	1	3	2	3	1	1	2	1	1	6	1	2	2	5	4	3	6	3	1	1	1	4	2	1	4	1	1	1	7	1	1	2	1
57500	-468.324896741965972	-466.869807537811539	-1.455089204154433	0.000244118032823	0.000080836129924	0.331135430633536	0.544905045190975	0	1	3	3	4	1	6	5	4	3	4	4	6	6	5	6	7	9	7	5	7	7	8	10	7	9	6	8	8	10	11	10	7	9	10	9	11	9	10	8	11	9	11	11	11	11	11	10	11	12	13	12	11	11	12	10	13	13	12	13	14	12	13	13	14	12	15	13	16	14	13	14	15	15	14	16	15	15	16	16	15	15	16	18	16	17	18	17	17	16	17	19	17	20	20	19	19	22	27	27	29	31	29	30	33	34	32	33	34	33	32	35	35	36	36	0	1	2	2	2	1	6	11	6	1	4	6	6	11	3	9	8	22	11	3	10	15	19	22	20	23	10	12	19	16	40	22	2	22	20	13	38	22	28	2	38	3	33	8	10	21	30	40	3	44	52	43	19	23	30	14	59	59	3	49	45	20	35	35	31	30	32	33	45	32	22	52	64	40	22	31	46	50	54	38	60	51	70	76	33	82	83	52	9	65	52	13	74	89	30	49	84	18	60	98	99	103	99	99	107	0	83	107	0	103	99	108	108	105	106	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	1	3	1	2	1	1	1	1	5	1	3	2	3	3	2	1	1	3	1	1	1	1	1	1	2	1	1	5	1	2	3	2	2	1	1	1	3	2	3	3	1	1	3	4	2	2	2	2	3	1	1	1	1	3	1	1	2	7	1	3	6	1	1	4	4	1	6	6	2	1	1	1	3	1	1	6	1	1	2	1	1	1	1	1
58000	-459.168707537071839	-457.695284897693455	-1.473422639378402	0.000144456562785	0.000045481843961	0.314847889806683	0.499590444371306	0	1	3	3	4	2	5	6	3	4	3	5	6	5	6	6	9	8	7	5	7	9	8	10	7	8	6	8	10	9	10	7	8	10	11	9	11	10	10	9	11	9	12	10	12	11	10	12	9	13	13	11	12	10	12	14	13	12	12	11	12	11	13	15	14	13	15	11	15	14	15	15	14	15	15	15	16	15	16	17	17	14	16	18	14	18	17	16	18	14	17	18	18	20	19	16	21	22	27	29	29	31	30	31	33	34	29	33	34	33	33	34	36	34	36	0	1	2	2	4	1	11	11	2	11	1	11	9	4	14	20	33	25	12	10	15	27	21	19	2	5	4	11	8	28	40	4	25	5	54	21	22	21	17	5	44	8	8	32	7	13	21	34	32	37	46	31	21	17	8	39	21	68	24	49	3	7	11	90	53	40	90	40	68	43	90	50	17	11	54	55	61	66	75	76	45	50	76	90	20	77	38	82	8	43	85	32	22	92	70	85	95	37	92	99	99	99	101	101	99	0	93	103	0	101	104	104	109	110	109	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	1	2	1	3	1	1	1	2	1	3	1	2	4	1	4	3	2	1	1	1	1	1	3	1	3	2	2	1	1	1	5	2	5	1	1	2	1	2	2	1	1	1	2	5	3	2	2	1	1	1	2	1	1	2	3	1	4	2	4	1	2	6	3	1	3	1	1	5	5	1	1	2	1	1	3	1	5	1	1	2	1	1	1	1	1
