step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
24500	-648.065596805031760	-646.397337323749980	-1.668259481281778	0.000226736629018	0.000048478997123	0.213811933841143	0.647581233891660	1	4	6	6	6	8	8	9	8	8	10	8	8	10	10	11	10	10	10	11	11	12	12	11	12	12	13	12	12	15	12	13	12	13	12	14	13	13	13	13	13	14	16	15	15	14	17	16	16	14	15	16	16	17	16	17	16	17	17	18	16	18	18	17	17	19	19	19	20	18	19	18	18	18	19	20	20	18	20	19	21	20	20	19	22	19	20	22	20	22	22	22	22	20	22	23	23	23	21	23	23	24	22	27	0	0	2	2	2	5	5	13	4	4	2	5	2	7	13	5	13	10	8	15	18	16	21	8	19	11	17	15	18	27	8	22	8	7	8	16	15	15	33	28	29	3	18	20	35	23	45	39	29	16	34	46	25	45	36	22	16	17	45	64	51	39	43	55	34	64	54	40	56	22	72	36	51	52	78	0	62	22	48	37	62	56	64	56	58	39	74	33	49	84	99	63	69	73	89	77	87	70	42	91	84	93	34	84	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	1	1	1	2	1	1	1	4	3	2	2	1	1	2	2	1	1	1	1	1	1	2	2	4	1	1	1	4	1	1	2	1	1	3	2	3	1	3	2	1	1	1	1	2	2	3	1	2	1	1	3	3	1	4	3	2	1	2	1	1	1	1	1	2	3	1	2	1	3	4
25000	-689.210164780015134	-687.245243457795254	-1.964921322219910	0.000226922067147	0.000032725087610	0.144212892212994	0.522572787253587	1	5	7	6	6	7	9	8	9	10	9	9	10	10	10	12	10	11	11	10	13	10	11	12	11	12	12	12	12	14	12	12	13	13	12	12	14	15	12	14	15	14	16	16	16	15	17	17	17	16	14	15	15	14	16	15	17	16	17	17	14	17	19	18	16	18	18	20	17	18	19	17	18	19	19	19	20	19	21	21	21	20	20	20	22	21	21	20	22	22	22	22	20	21	23	23	24	20	23	23	22	25	24	26	0	0	5	2	2	2	5	3	4	11	5	3	6	3	7	13	3	5	5	11	25	8	7	15	20	12	17	7	17	16	14	20	8	14	8	7	8	3	22	32	21	23	46	16	40	35	56	26	37	51	29	39	29	18	8	22	35	36	30	61	26	28	62	44	30	60	44	30	20	44	33	45	38	62	28	0	45	61	83	75	34	33	67	65	49	68	52	23	61	25	82	62	42	43	81	80	90	45	64	82	84	83	69	101	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	3	3	1	1	1	1	1	1	1	1	2	1	1	2	1	3	2	2	1	3	5	1	2	1	2	1	3	1	1	1	2	2	1	1	2	1	2	4	3	2	1	2	2	1	2	1	2	1	1	1	3	4	1	2	1	2	1	3	1	2	2	1	1	4	3	1	2	3	1	3	5	3	7	1	2	3	2	1	1	1	2	2	2	1	2	3	1
25500	-636.659169597737673	-634.955334222665215	-1.703835375072457	0.000198253890246	0.000040114166656	0.202337349374929	0.577823912333038	0	5	7	7	7	8	9	8	6	9	10	9	10	9	9	11	12	10	10	10	12	11	10	11	12	13	13	12	11	14	13	12	13	12	12	14	13	16	13	14	14	14	16	16	16	13	16	17	16	14	15	16	17	16	15	16	18	17	17	18	16	18	20	19	17	20	19	19	21	19	18	18	19	18	18	20	20	19	19	20	20	19	21	19	20	21	22	21	22	21	21	20	21	21	24	23	24	22	22	23	23	24	25	28	0	0	2	9	2	3	3	4	2	8	8	3	8	8	8	5	11	12	3	15	12	15	3	6	20	18	23	14	18	25	14	18	3	23	12	29	32	16	29	25	21	20	29	31	15	18	11	27	21	22	50	33	43	19	36	42	43	50	39	51	13	49	30	30	27	60	46	43	33	36	40	36	55	16	46	0	37	54	55	84	13	61	70	56	62	79	46	35	75	61	37	74	42	68	87	80	54	75	90	67	80	99	100	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	2	1	3	2	4	3	1	2	1	1	1	2	1	1	1	2	2	1	2	1	2	2	2	1	3	2	5	2	2	2	2	2	3	1	3	2	2	1	5	1	1	1	1	2	4	4	2	3	4	1	2	1	1	1	3	3	1	2	2	1	1	3
26000	-675.298904825196132	-673.704439588279342	-1.594465236916833	0.000210845356130	0.000051119393973	0.242449703000857	0.557912378632621	-1	5	6	7	6	7	8	9	8	9	10	8	8	10	9	11	10	10	10	11	12	10	12	12	10	13	13	12	12	15	12	13	14	12	12	14	14	16	14	14	13	15	14	14	16	15	16	16	17	17	12	15	16	17	15	15	17	16	17	17	17	17	18	18	18	19	19	19	21	19	17	18	19	18	19	21	18	19	19	21	22	20	20	21	21	20	21	20	22	20	22	22	22	21	23	23	24	20	22	22	24	24	24	28	0	0	2	5	2	5	6	5	4	2	5	3	5	8	5	4	9	12	12	6	12	6	4	17	7	22	28	16	18	37	14	16	20	20	3	24	34	36	13	24	17	25	35	27	24	33	15	39	12	19	19	16	25	52	29	21	27	15	36	39	37	22	44	30	56	45	30	29	65	57	53	35	60	22	32	0	23	62	52	65	98	30	72	56	45	55	88	28	98	62	47	63	84	55	55	80	67	74	45	69	96	93	69	99	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	3	1	1	1	2	2	2	3	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	2	1	3	1	4	2	1	3	2	1	1	1	2	3	1	2	2	5	2	1	2	2	1	3	2	1	1	3	1	3	2	1	2	1	2	1	1	2	1	4	2	2	1	5	1	2	3	2	1	4	3	1	4	1	4	1	1	1	1	3
26500	-684.232789187857634	-682.534731872816224	-1.698057315041371	0.000219588924677	0.000044821844119	0.204117052739240	0.590923928053468	0	4	5	6	6	8	9	8	8	10	8	8	10	9	10	11	11	11	10	12	12	11	11	11	12	14	12	12	12	15	12	12	14	13	10	13	15	15	13	11	14	15	15	14	15	14	16	16	14	13	14	13	17	16	16	16	18	18	18	17	16	17	19	17	18	19	19	20	20	18	19	19	19	19	19	20	19	19	21	20	21	19	21	20	21	18	21	20	22	20	22	21	20	20	23	23	25	22	22	24	23	24	24	27	0	0	2	2	2	2	12	4	4	12	3	3	2	11	11	11	7	12	6	23	19	19	14	35	23	23	10	9	12	27	14	22	15	22	3	8	10	28	12	13	17	4	10	31	33	28	20	35	13	8	15	18	28	50	33	8	29	50	51	51	33	49	61	42	61	45	42	55	11	19	33	10	30	70	54	0	37	50	55	56	77	27	74	11	70	43	42	25	72	65	13	63	77	25	82	80	87	57	56	83	56	91	93	77	1	1	1	1	1	2	1	1	1	1	2	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	2	2	2	1	2	1	1	3	1	1	1	1	2	2	2	3	2	1	2	2	1	3	2	3	2	2	1	1	2	1	1	2	2	3	6	3	2	3	2	1	1	1	3	3	2	2	1	4	2	7	2	1	3	2	1	1	5	1	1	3	2	1	2	2	4	2	4	1	2	3
27000	-688.590364688946806	-686.938610366061312	-1.651754322885462	0.000194508097677	0.000042712416432	0.219591970421608	0.597476377519463	0	4	6	6	6	7	9	9	8	9	10	8	9	7	9	10	12	11	10	11	13	12	11	11	12	13	13	12	12	14	12	12	13	11	12	13	15	15	14	14	14	14	15	14	16	15	16	16	16	15	14	15	16	16	16	16	17	16	18	17	17	16	19	18	16	17	17	20	20	19	18	18	17	19	19	21	19	19	21	20	21	19	19	21	21	21	22	22	21	21	23	22	22	21	24	22	22	21	23	23	23	25	24	27	0	0	2	2	2	3	2	14	4	6	5	3	3	2	4	2	18	12	12	10	16	7	11	19	15	12	13	5	14	17	34	8	22	13	23	28	10	21	28	18	16	29	29	17	50	33	27	28	42	18	26	18	42	17	12	17	35	40	26	51	40	44	36	65	22	50	36	25	17	44	35	40	58	71	57	0	56	40	64	61	55	27	67	56	64	38	74	48	75	82	15	78	37	30	71	22	39	70	37	77	90	100	44	47	1	1	1	1	2	1	3	1	1	1	1	1	2	2	2	2	1	2	1	1	2	2	1	1	1	2	2	4	2	2	1	1	1	1	1	1	3	1	2	1	2	1	2	1	1	1	2	3	2	1	1	2	1	2	5	1	2	1	2	1	2	1	3	2	2	1	2	5	4	2	3	2	1	1	1	1	1	2	1	2	2	3	1	2	2	3	1	4	1	1	7	1	5	3	3	5	4	1	4	2	1	1	5	5
27500	-673.245368107484978	-671.571880167321069	-1.673487940163918	0.000183300991952	0.000038868004236	0.212044702116728	0.568643304614971	0	5	6	7	6	7	8	8	9	9	10	9	10	10	9	10	12	10	11	11	11	11	11	12	11	13	13	12	12	14	13	12	14	13	13	14	15	15	11	14	15	14	15	15	16	14	14	16	16	16	15	15	16	16	14	16	17	18	16	16	17	17	17	18	18	18	18	19	20	17	19	17	18	18	20	20	19	20	20	20	22	19	21	20	21	20	21	20	22	22	21	22	21	22	23	24	24	22	22	22	24	24	23	27	0	0	2	3	2	5	5	6	4	5	10	5	3	7	4	3	7	12	12	8	12	2	13	8	8	21	19	13	23	39	22	20	27	14	10	29	30	26	16	12	17	13	29	27	44	27	3	52	18	30	10	29	40	23	10	7	40	45	42	16	41	35	22	30	11	59	45	43	22	12	56	30	44	49	33	0	44	63	24	37	69	11	82	82	45	73	44	68	74	74	80	75	45	74	63	64	83	71	27	54	90	45	56	80	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	4	2	2	1	1	1	1	4	1	3	1	3	2	1	3	2	5	1	1	1	5	1	2	4	1	5	1	1	1	4	3	1	2	2	1	3	1	2	2	5	2	1	5	2	1	1	1	3	1	2	2	1	1	2	2	3	4	1	1	5	3	1	5	3	4
28000	-703.277866423693581	-701.719330116004130	-1.558536307689437	0.000215049081120	0.000055832011914	0.259624508149206	0.637498618461750	0	5	7	7	6	7	9	7	8	9	9	8	10	9	8	11	12	8	10	11	13	10	11	11	12	12	13	12	12	13	12	13	13	13	12	13	13	15	13	14	12	14	15	15	16	15	15	16	16	16	15	15	16	17	17	16	17	16	16	18	15	19	20	18	17	18	18	20	21	18	18	18	19	18	19	21	19	19	20	20	20	19	21	21	20	21	21	21	19	21	21	21	21	22	23	23	24	23	22	22	24	25	24	28	0	0	2	2	2	2	5	5	2	12	6	2	9	6	5	2	14	2	18	12	18	11	10	3	9	9	25	7	8	20	8	25	26	7	18	26	22	29	22	12	15	28	39	42	30	39	19	20	28	29	17	9	38	47	21	40	18	16	21	48	36	10	45	52	56	40	30	55	64	49	39	22	55	20	52	0	65	45	46	65	74	56	74	64	72	20	75	43	26	42	17	78	82	55	68	62	73	72	82	64	69	90	69	64	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	5	1	2	1	1	3	1	1	1	2	1	1	3	2	1	2	1	1	3	2	1	1	2	1	3	2	1	2	1	2	2	3	3	1	2	2	2	1	1	2	1	4	2	1	1	1	4	2	2	1	2	2	2	1	1	2	3	1	3	2	1	1	1	2	2	1	1	1	1	1	5	1	2	2	3	4	1	1	2	2	2	3	3	2	2	1	2	1	3
28500	-660.187218043336543	-658.567875466870760	-1.619342576465797	0.000232496807879	0.000053923930292	0.231934067327753	0.600729055738680	-2	5	7	7	7	6	7	8	9	9	10	9	8	10	9	10	11	10	10	10	12	12	11	11	12	10	12	12	13	13	13	13	12	14	12	13	14	14	14	14	14	14	15	15	16	16	16	16	16	16	15	15	16	16	16	15	18	17	18	16	14	18	17	17	18	19	18	20	19	18	19	16	18	18	18	20	19	19	20	20	21	19	20	20	20	20	20	21	21	22	23	22	22	21	24	23	22	22	23	23	23	24	24	27	0	0	2	2	2	2	2	5	4	5	8	6	3	8	3	7	18	7	8	8	17	16	12	16	20	15	12	14	25	18	15	3	19	7	15	18	32	24	28	28	29	22	36	32	44	22	23	21	61	12	23	61	17	61	34	20	61	72	53	42	25	45	48	52	42	74	29	57	61	51	48	23	60	58	54	0	61	22	43	37	83	27	67	44	74	55	61	67	73	40	83	78	47	55	55	81	67	70	90	77	93	90	100	56	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	3	1	3	1	2	1	2	1	1	1	1	1	1	1	2	3	3	1	2	3	1	2	2	1	2	3	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	1	1	1	1	2	3	2	2	1	2	1	1	1	2	4	3	2	3	1	1	3	3	4	1	1	3	1	2	1	1	1	5
29000	-659.269530431676230	-657.710854693899591	-1.558675737776686	0.000211838237621	0.000054983159236	0.259552571119341	0.589631423063572	1	5	6	6	7	7	9	9	8	10	10	9	8	10	9	10	10	11	10	12	12	11	12	11	12	13	13	13	13	14	13	13	13	12	13	11	13	15	13	15	13	13	14	15	16	14	17	15	16	15	16	15	17	16	15	16	17	18	18	17	16	18	19	18	18	18	16	20	20	18	19	18	19	17	19	19	19	19	21	21	21	20	20	19	21	20	22	21	21	22	22	22	21	21	23	24	23	22	22	23	23	24	23	26	0	0	2	2	3	2	2	13	4	13	7	2	3	5	9	3	13	10	6	22	10	7	16	10	17	36	13	14	10	33	22	22	10	10	18	10	17	4	21	28	17	7	23	32	27	35	46	8	48	39	23	27	45	12	27	39	40	49	29	50	28	41	49	55	56	61	27	48	54	38	70	28	45	29	65	0	37	74	54	65	73	56	72	20	75	48	53	73	83	44	44	81	20	54	48	91	81	58	48	82	75	74	54	101	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	2	4	1	1	3	1	1	1	1	1	2	4	1	1	2	1	1	3	1	2	1	1	2	1	1	2	3	2	1	1	2	2	1	2	1	2	1	2	1	1	4	2	3	2	1	1	1	4	1	2	2	1	1	4	2	1	4	2	4	1	1	2	2	1	1	3	4	2
29500	-746.579762488949655	-745.004548401347847	-1.575214087601768	0.000225481355853	0.000056669523067	0.251326868481573	0.563774208294337	0	4	7	6	6	7	8	9	8	9	10	8	10	9	9	11	12	10	10	12	13	11	10	11	12	13	13	11	12	11	12	11	14	11	12	13	15	14	12	14	15	11	15	15	16	15	16	16	16	15	14	15	17	17	17	17	17	15	18	18	17	17	20	18	18	19	18	20	19	16	19	18	19	17	20	21	20	19	20	20	21	18	20	20	21	21	21	20	22	20	21	20	22	21	23	22	24	22	21	24	22	24	24	28	0	0	2	2	2	5	2	5	4	5	3	6	12	12	3	15	3	3	12	30	6	9	9	5	13	19	35	6	30	14	42	15	15	14	3	18	32	17	34	39	36	12	24	51	31	36	30	18	24	24	15	27	36	52	10	32	51	33	12	51	41	70	67	50	15	70	10	45	20	42	57	49	53	27	64	0	82	36	40	59	67	42	45	32	22	39	40	41	85	24	56	40	80	44	78	85	54	72	69	93	69	67	75	65	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	3	1	2	3	1	2	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	2	2	1	1	1	2	2	2	1	3	2	1	1	4	3	2	1	6	3	1	1	1	3	3	2	5	2	3	3	2	1	1	2	1	1	1	3	2	1	2	3	3	3	7	5	2	2	1	3	1	2	1	2	2	1	4	2	1	1	2	2	3	4
30000	-729.497274088456038	-727.860512115571737	-1.636761972884315	0.000254174817133	0.000057221601289	0.225126949768287	0.546764352303333	1	5	7	6	6	7	9	8	8	9	9	8	9	9	9	12	12	11	10	11	11	11	11	11	11	12	11	12	11	15	13	12	14	12	13	13	13	15	13	15	14	15	14	15	16	16	17	16	16	15	16	14	16	16	15	15	16	17	17	16	16	19	19	18	17	20	18	19	18	19	19	19	19	18	18	20	17	20	20	20	20	20	19	20	21	19	20	22	21	21	22	22	22	21	23	24	23	21	22	24	23	23	25	27	0	0	5	2	2	5	2	6	4	4	5	5	2	5	9	11	9	11	7	7	12	15	19	5	12	19	5	11	12	15	24	14	29	19	29	5	20	16	20	34	23	33	17	17	36	33	19	15	35	27	33	12	12	23	22	37	52	18	52	11	52	30	49	58	27	65	53	26	48	42	25	48	69	53	51	0	33	42	73	36	53	52	52	56	61	33	48	33	58	39	56	22	75	71	29	56	18	35	40	47	84	74	95	44	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	2	2	1	2	2	1	3	2	2	2	1	1	4	1	1	1	1	2	1	1	2	1	1	5	3	2	2	2	3	3	2	1	1	1	2	1	3	1	3	1	1	5	1	1	2	1	1	4	2	1	1	1	1	2	3	1	5	2	3	3	3	2	2	2	3	2	3	3	7	2	1	8	3	5	3	3	3	1	2	2	3
30500	-710.114481925675932	-708.297028934713808	-1.817452990962086	0.000227026064807	0.000039174215235	0.172553822260717	0.532763982243922	0	5	7	7	6	7	8	8	9	9	9	8	9	10	9	11	11	10	9	11	13	9	12	12	12	13	12	12	12	15	12	11	13	12	12	13	15	15	14	13	14	15	16	15	16	13	16	17	16	16	15	15	17	16	15	15	17	17	18	17	16	18	19	18	17	20	18	20	20	16	19	18	18	18	20	20	19	19	20	18	20	20	20	19	20	20	21	21	19	22	21	22	20	21	24	23	23	23	20	23	23	25	24	28	0	0	5	5	2	5	5	2	4	8	6	5	5	7	1	13	5	12	12	11	19	8	15	17	14	3	32	14	18	14	14	11	12	22	8	18	28	8	8	18	21	20	39	25	56	23	16	44	40	21	33	27	21	29	26	25	40	56	33	19	15	52	70	43	37	59	50	40	77	40	26	45	50	52	73	0	32	49	42	44	73	22	26	30	70	26	44	43	73	80	44	60	45	26	83	91	74	85	39	65	30	69	69	102	1	1	1	1	1	1	1	2	1	1	2	1	2	1	5	1	2	1	1	2	2	1	1	1	1	3	1	1	1	2	1	1	3	2	2	1	1	2	3	2	1	2	1	1	1	1	2	1	2	1	1	1	3	2	1	3	2	1	4	5	3	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	4	2	2	1	1	6	3	2	2	3	3	2	1	2	2	1	1	4	2	1	3	2	3	3	4	2	1	1
31000	-695.087296095772331	-693.211107606383393	-1.876188489388900	0.000253893274268	0.000040664832751	0.160165064901116	0.512976677246039	1	5	7	7	7	7	8	9	9	10	9	9	10	9	10	11	12	11	8	12	12	11	11	11	11	13	11	13	13	14	13	12	10	14	13	14	14	14	13	14	13	13	16	15	17	16	16	16	16	16	15	16	17	16	17	16	16	16	18	16	16	19	20	18	17	18	18	19	18	19	17	18	17	18	20	20	19	18	20	20	21	18	20	19	20	18	21	22	21	21	22	22	19	21	24	23	24	23	20	23	23	25	24	27	0	0	2	2	2	2	2	6	4	19	3	3	2	7	7	13	23	7	2	19	15	9	7	5	33	25	8	22	5	35	3	24	12	2	27	23	22	25	24	13	18	21	30	26	28	26	38	29	20	38	42	10	19	20	38	29	21	42	58	51	34	72	46	49	20	30	18	64	4	73	35	71	29	26	66	0	22	29	68	73	32	56	93	27	30	49	53	83	99	36	75	78	22	61	67	65	74	83	22	20	84	64	82	81	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	3	1	3	1	1	4	1	2	1	2	1	2	1	1	1	1	2	1	1	1	2	2	1	3	3	2	2	2	2	2	1	1	1	1	2	1	2	1	3	1	7	1	2	1	2	2	1	1	3	1	1	2	3	1	1	3	3	1	3	2	1	3	1	2	4	3	3	3	2	2	5	6	2	3	2	3
31500	-729.188359150635392	-727.536845819318160	-1.651513331317267	0.000236377078470	0.000051927015605	0.219678726637710	0.543912240317469	1	4	7	7	6	8	8	8	8	9	10	9	8	9	9	11	10	11	10	10	12	11	11	10	12	13	12	11	12	15	13	11	14	14	13	13	14	14	13	14	13	14	15	15	15	15	16	15	16	17	15	16	15	16	16	16	18	18	18	18	15	18	17	19	16	20	18	20	20	17	19	18	19	18	19	19	19	18	20	20	20	20	21	21	22	20	22	21	20	20	21	23	21	21	22	22	24	23	20	22	23	25	24	26	0	0	2	2	2	2	3	5	4	6	8	5	2	8	5	13	13	14	5	8	6	24	14	12	28	27	28	6	28	25	25	11	6	9	6	29	17	16	11	20	9	13	36	29	34	35	23	12	33	53	18	38	3	27	43	44	49	42	18	34	36	50	33	78	34	59	52	54	45	54	50	41	67	53	60	0	45	63	75	8	57	21	73	82	74	59	64	33	72	47	30	74	39	74	6	90	61	89	73	42	56	100	59	102	1	1	1	1	2	2	1	1	1	1	1	2	3	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	3	4	2	1	2	2	1	2	3	2	1	2	1	1	3	4	1	1	2	1	5	2	1	1	2	3	3	3	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	6	1	4	1	1	1	1	1	2	1	3	4	3	4	2	6	1	5	1	1	3	3	2	3	1
32000	-715.579893024562580	-714.089547023833006	-1.490346000729621	0.000225332798826	0.000067958260667	0.301590629600291	0.516888602116218	0	5	6	6	7	8	8	9	8	10	9	9	9	9	9	9	10	9	11	11	10	11	11	10	11	14	9	13	12	15	12	13	12	13	11	13	14	14	13	14	15	13	15	16	17	15	14	15	16	15	14	15	16	17	17	16	17	17	17	17	17	17	20	19	18	20	19	20	20	18	17	18	19	17	19	20	18	19	21	20	21	19	19	21	21	21	20	21	21	22	22	23	21	19	23	24	24	22	23	23	24	25	24	26	0	0	2	2	2	3	3	3	4	15	6	3	2	5	6	2	7	3	16	15	8	11	14	13	17	29	3	29	23	28	22	22	17	2	10	27	11	29	6	33	47	17	29	11	38	10	19	8	8	19	25	3	36	36	26	39	30	18	33	39	51	46	53	54	56	48	52	52	32	61	36	57	57	29	52	0	10	49	53	65	94	34	26	56	8	83	53	19	71	81	64	78	55	54	47	85	67	88	56	65	44	30	54	100	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	5	1	2	2	1	2	1	1	1	1	3	1	3	2	2	4	2	2	4	2	2	2	1	2	3	2	3	2	1	2	1	1	3	2	4	4	1	2	1	1	3	1	1	3	1	3	1	1	3	2	3	6	2	2	4	2	1	1	2	1	1	3	1	2	1	5	3	5	4	3	1
32500	-695.001658623231947	-693.335016367085586	-1.666642256146403	0.000211706462662	0.000045382370174	0.214364595221264	0.490676105591130	0	4	6	7	6	6	8	9	9	8	9	8	9	9	10	10	9	9	10	11	12	11	12	11	11	12	12	13	13	14	12	12	14	13	13	13	12	15	13	14	15	14	15	15	16	15	16	17	17	15	15	16	16	16	16	16	17	17	17	16	16	18	20	18	18	16	18	19	20	19	18	18	18	18	19	20	19	19	20	20	21	19	20	20	21	20	21	22	21	20	22	22	21	21	23	23	23	23	22	22	24	25	25	27	0	0	2	2	2	2	5	10	4	6	5	6	6	10	17	18	7	2	12	11	22	19	17	10	18	9	14	15	6	25	18	20	35	20	11	12	17	27	2	26	8	21	40	39	41	10	41	25	29	26	29	22	12	42	35	23	53	26	30	25	42	39	40	28	30	41	41	44	49	48	51	35	47	61	48	0	32	13	72	39	71	29	71	56	41	46	15	75	57	8	69	45	84	68	55	80	54	57	56	15	75	72	91	82	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	3	1	2	1	1	1	2	2	2	1	4	1	3	1	1	2	1	4	1	3	2	1	1	2	5	1	2	1	1	2	2	2	1	3	3	2	3	1	1	2	2	1	2	3	1	1	1	1	3	5	1	4	1	5	1	2	3	2	4	1	1	5	1	4	1	1	3	1	3	2	3	5	3	4	2	4
