step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
51500	-842.467319692761976	-840.512798743052372	-1.954520949709568	0.000179087865536	0.000026135401189	0.145936192333386	0.500656992449199	-1	1	2	2	3	3	5	4	4	5	4	4	6	6	7	7	6	9	7	8	9	9	10	8	10	10	10	10	9	9	10	12	12	10	9	11	12	11	11	12	12	12	14	12	12	12	15	12	13	13	13	16	14	12	15	15	15	14	15	14	15	17	14	17	16	16	13	16	19	18	19	17	17	19	18	17	18	20	17	19	20	20	18	18	19	20	21	18	19	20	21	20	21	20	18	21	19	22	22	20	24	23	24	25	25	27	25	26	26	29	27	29	31	30	34	36	0	1	2	1	0	3	5	2	3	8	4	0	8	11	7	14	11	12	13	19	9	17	9	6	13	0	5	16	3	2	11	28	16	11	16	22	36	8	26	36	11	35	13	23	21	27	54	30	22	2	34	28	67	36	29	41	30	29	34	38	26	37	44	35	54	38	39	41	59	66	64	36	67	88	68	38	29	42	65	67	76	43	68	50	37	51	40	65	66	23	79	65	26	68	68	84	60	90	92	95	69	96	84	77	65	102	94	102	84	109	107	108	114	112	113	113	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	3	1	5	2	5	3	3	1	3	4	1	1	1	4	1	1	4	1	2	1	1	2	1	1	1	7	1	3	1	1	3	1	2	3	3	2	3	2	1	4	2	2	1	3	2	1	1	2	3	1	1	3	4	3	1	3	2	3	1	2	4	3	4	1	1	4	2	2	5	2	1	2	2	1	2	1	2	1	4	4	5	2	2	2	4	1	1	1	1	1	2	2
52000	-878.685761882234033	-876.989622896610626	-1.696138985623418	0.000158154284497	0.000032376517041	0.204714764091021	0.440893181639494	-1	1	3	3	3	2	5	4	5	6	4	4	6	6	7	6	5	8	7	9	9	11	8	8	10	9	10	10	7	10	11	12	12	9	10	9	10	12	12	12	11	12	13	12	10	12	14	12	13	13	12	14	15	14	16	16	14	16	15	14	14	17	15	15	15	17	13	16	17	18	15	17	17	20	17	21	17	19	18	19	19	19	19	19	18	21	21	19	21	20	20	21	21	20	20	21	20	19	20	22	24	23	25	24	24	26	25	26	26	29	28	29	31	28	33	37	0	1	6	6	0	1	5	2	6	11	1	0	6	2	5	8	4	12	4	29	9	36	8	13	19	0	5	20	9	4	25	8	30	16	14	19	23	24	26	34	9	2	25	25	2	7	11	34	23	30	28	35	67	38	47	42	3	31	57	9	39	30	31	28	43	11	39	23	38	69	47	44	61	88	60	77	60	64	30	39	50	25	70	57	36	79	44	47	68	79	79	88	73	81	77	84	70	49	79	95	95	96	84	81	30	103	81	84	96	106	107	109	114	108	106	112	1	1	1	1	1	1	2	2	1	1	4	1	1	2	2	2	1	2	1	1	2	1	3	2	1	1	4	1	1	4	1	4	1	2	3	1	1	2	2	1	3	6	2	1	5	4	5	2	3	2	1	3	1	1	1	2	6	3	1	4	1	3	2	2	1	6	1	3	4	1	1	2	2	1	2	3	2	2	4	3	3	5	1	2	5	2	5	3	2	2	1	1	3	1	2	2	1	3	2	1	2	1	3	2	7	1	2	4	2	2	2	2	2	1	2	3
52500	-862.081105877605978	-860.151016510327167	-1.930089367278801	0.000189671917936	0.000028475123797	0.150128306321702	0.516352946433307	0	2	3	1	4	4	6	5	4	6	5	4	7	6	8	6	7	8	6	9	10	11	10	10	10	9	11	8	8	11	11	12	12	10	10	10	12	13	12	12	11	12	13	11	13	12	16	12	13	11	12	15	14	15	13	15	15	17	15	15	14	17	14	15	16	17	15	16	18	19	18	17	17	18	18	20	18	19	18	18	20	20	18	18	20	20	21	18	20	20	21	20	21	21	21	21	22	22	21	22	23	23	24	23	24	26	26	27	26	29	28	29	30	32	32	36	0	1	1	1	0	3	5	1	2	6	2	0	2	1	5	9	3	12	6	6	3	17	3	19	19	0	7	9	13	3	6	25	30	17	29	4	11	40	26	29	23	8	19	13	21	8	64	34	21	17	14	32	39	17	6	49	49	40	50	30	39	22	20	16	37	43	39	60	60	77	32	9	53	55	68	77	68	52	42	73	69	30	60	31	50	72	85	55	75	43	21	65	61	66	72	84	85	54	79	85	91	96	84	95	74	96	94	96	96	106	107	109	108	108	109	108	1	1	1	1	1	1	1	2	1	2	1	1	2	3	2	1	2	2	1	3	3	2	3	3	2	1	2	3	1	3	4	1	1	2	1	4	3	1	2	2	1	2	3	2	1	2	1	1	2	2	3	2	1	3	4	1	2	3	2	2	2	3	2	4	2	2	2	1	1	1	3	6	1	3	1	1	1	3	2	1	1	3	1	4	5	3	1	3	1	3	6	2	4	2	2	2	2	3	2	1	1	1	3	1	2	2	2	2	2	1	1	1	2	2	2	4
53000	-836.192661567208347	-834.384354925001503	-1.808306642206875	0.000205818842778	0.000035944443112	0.174641168064520	0.535938321742792	0	1	3	2	2	4	5	5	5	6	4	3	7	7	7	5	7	8	8	9	10	11	9	8	10	10	10	9	9	10	11	12	12	9	9	8	11	13	12	13	10	14	13	11	13	11	16	13	12	14	13	16	15	14	15	16	15	17	14	15	15	17	12	17	16	17	14	16	19	17	19	17	17	19	18	19	19	20	18	19	18	19	19	18	20	20	21	19	20	22	21	22	21	21	20	20	22	22	21	21	23	22	25	24	25	27	25	27	25	28	28	29	29	31	33	37	0	1	1	2	0	3	5	2	2	4	4	0	16	16	5	2	16	12	3	13	14	34	4	13	19	0	15	1	13	19	13	8	35	17	11	9	30	16	26	16	35	23	29	29	29	35	45	22	23	19	36	40	67	30	43	29	35	54	28	29	67	47	25	28	28	38	39	35	66	59	35	38	53	65	38	70	38	64	49	61	50	65	66	56	66	52	57	64	66	28	64	72	67	69	81	84	85	28	57	95	66	84	102	90	91	102	101	102	96	106	107	108	108	113	108	112	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	2	3	2	1	2	5	2	1	3	2	1	4	1	4	1	3	2	1	2	1	2	1	1	2	2	2	1	2	1	4	2	1	3	4	1	1	2	4	3	1	1	3	2	2	5	2	1	2	3	1	4	1	2	2	2	1	2	1	2	3	3	1	1	6	2	3	4	1	1	2	1	7	2	1	2	2	2	1	2	1	1	2	2	1	1	1	1	1	3	3
53500	-827.355567591546901	-825.453566519845936	-1.902001071700966	0.000168600894602	0.000026169403762	0.155215094344766	0.545412485569376	0	2	3	3	3	3	5	5	5	5	5	4	5	7	8	5	7	7	8	9	10	10	9	9	10	8	9	9	7	10	10	12	13	9	9	8	11	13	9	11	11	14	13	11	12	11	15	13	11	12	14	16	14	14	15	15	13	15	16	14	16	17	14	16	16	19	16	16	18	18	18	17	17	20	18	20	17	19	18	20	20	18	18	19	18	19	19	19	20	19	20	21	21	21	21	20	21	20	20	20	25	23	25	22	24	27	25	26	27	30	27	28	29	30	33	35	0	1	1	2	0	2	5	2	3	2	4	0	6	3	5	3	9	12	9	29	19	23	17	11	17	0	7	8	9	19	19	20	19	17	14	2	28	24	26	30	28	30	31	3	21	10	9	34	19	29	33	48	39	30	31	33	30	31	50	50	53	40	25	29	40	70	53	60	60	77	51	24	53	54	77	77	68	52	42	67	85	58	77	72	60	33	63	72	75	28	20	79	73	85	100	84	85	51	65	85	68	84	84	68	65	103	104	96	103	106	107	109	109	109	112	112	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	2	1	2	1	1	2	1	1	2	2	1	1	3	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	4	1	3	4	2	1	3	1	2	2	2	2	1	2	2	2	1	1	3	2	3	3	1	2	1	2	1	2	4	2	3	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	5	7	2	2	2	1	1	2	2	2	1	4	3	3	4	5	1	2	2	1	1	2	1	2	2	3	4
54000	-893.916797530879535	-892.188110254453136	-1.728687276426383	0.000240913877524	0.000046982255940	0.195016810252266	0.410449058410749	-1	1	4	2	4	4	6	6	3	6	4	3	6	7	7	5	7	6	7	8	10	10	10	9	10	9	10	10	10	11	11	12	12	8	11	9	12	13	12	12	11	12	12	12	13	12	15	12	14	13	13	15	14	14	15	15	16	15	16	14	16	15	14	17	15	18	16	16	17	18	18	17	16	19	18	20	18	18	18	20	20	19	19	19	19	21	19	19	21	22	18	22	21	21	19	20	21	22	21	21	25	24	25	25	25	26	25	24	27	30	26	29	31	31	34	36	0	1	9	1	0	9	5	6	2	1	1	0	3	16	5	9	8	12	1	8	14	8	4	13	34	0	7	6	8	36	25	36	13	4	29	17	30	42	26	1	13	14	6	25	41	7	30	19	20	19	21	22	26	30	41	29	37	44	50	34	53	33	25	54	28	60	53	42	11	68	40	42	53	42	60	59	68	52	20	67	29	55	77	56	91	91	58	43	77	6	43	59	73	75	48	23	70	78	48	59	76	90	108	66	99	102	68	90	102	106	85	109	109	109	109	112	1	1	1	1	1	1	2	1	2	3	3	1	1	1	2	1	1	2	4	1	2	2	5	2	1	1	2	4	3	1	1	2	4	3	1	1	1	1	2	5	3	2	3	1	1	2	2	2	4	2	3	3	2	1	2	3	2	2	2	3	1	1	3	2	2	1	1	2	7	1	3	2	1	4	2	2	1	2	5	2	4	2	1	2	1	1	2	3	1	10	4	3	3	2	2	3	1	2	3	2	2	2	1	2	2	1	4	1	1	3	3	1	2	2	2	4
54500	-851.346394075822786	-849.300695272492135	-2.045698803330630	0.000204378907676	0.000026964751604	0.131935099908871	0.524828575442925	0	2	2	2	4	3	6	6	4	6	5	3	6	4	7	5	7	9	8	9	11	10	8	9	11	10	11	8	10	11	11	10	12	10	10	10	12	12	11	13	12	12	12	11	13	12	15	12	12	12	13	15	13	14	14	15	16	15	15	15	16	17	15	16	16	17	17	16	18	19	18	16	18	20	18	20	18	20	19	18	19	17	17	20	20	20	21	19	20	22	20	21	21	21	20	21	21	21	20	21	23	23	24	24	23	25	25	24	27	29	29	29	30	31	32	36	0	1	1	1	0	2	5	14	2	14	6	0	1	4	5	4	4	12	13	3	23	17	3	2	6	0	5	14	19	34	17	28	32	13	9	28	17	9	26	50	35	30	20	6	33	3	54	11	30	17	35	35	39	25	31	24	19	43	23	37	53	23	55	38	35	60	53	25	72	77	21	20	61	40	52	66	66	64	52	61	60	37	50	52	83	51	82	65	50	92	54	62	53	81	81	84	89	45	79	95	85	96	84	101	79	84	95	102	102	106	75	109	109	109	109	112	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	1	3	2	2	3	3	4	1	4	2	1	1	2	1	2	2	3	1	3	3	1	1	1	1	2	4	1	5	1	3	1	3	1	3	1	2	1	3	4	1	4	2	1	3	1	2	3	1	3	3	1	1	5	4	2	5	1	2	1	2	2	2	2	3	3	3	1	4	3	1	4	1	2	2	3	1	1	1	1	4	1	1	1	2	2	1	1	2	3	1	1	2	4	1	2	2	2	3
55000	-776.488024705070643	-774.663660403632321	-1.824364301438372	0.000161954657013	0.000027695337697	0.171006738603505	0.530741019184648	0	2	3	2	3	4	6	6	3	6	4	5	6	6	7	6	7	8	8	10	10	10	9	10	10	9	11	9	10	9	11	11	11	10	10	8	11	12	11	13	12	13	13	11	12	12	15	13	14	12	13	15	14	14	16	14	15	14	15	14	16	18	15	17	14	19	17	16	19	18	17	17	18	20	18	19	17	19	18	19	19	18	19	19	21	20	20	19	20	22	20	20	21	21	19	21	21	21	20	20	24	24	24	23	24	25	24	25	26	29	29	29	31	31	34	36	0	1	2	1	0	3	5	11	2	4	4	0	6	9	5	1	4	12	13	13	16	17	2	19	19	0	15	14	36	14	13	9	21	17	8	17	29	20	26	8	34	37	44	19	21	30	49	36	36	17	21	28	39	30	58	20	29	44	50	23	53	41	43	35	36	70	53	49	68	77	51	63	67	88	68	77	60	52	65	53	60	72	70	56	95	45	63	62	66	91	40	49	61	69	60	84	70	32	79	81	104	96	84	85	79	102	95	102	103	96	101	109	109	109	112	112	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	2	2	1	3	2	2	1	2	2	1	1	2	5	1	2	2	1	1	2	1	3	1	1	1	1	1	1	1	3	3	2	2	3	1	3	1	2	2	2	2	2	2	3	2	4	3	1	3	1	2	1	2	1	1	1	1	2	1	2	3	3	3	1	1	2	1	5	2	1	1	1	3	3	3	1	2	1	1	5	2	1	1	2	2	1	3	1	2	1	1	4	2	2	2	3	3	4
55500	-777.592474415849438	-775.797237102028930	-1.795237313820452	0.000148095290004	0.000026317414948	0.177705955045657	0.583432723699440	-1	1	3	1	3	4	5	4	4	5	5	4	7	5	7	6	7	8	7	9	8	10	10	9	11	9	11	9	10	11	8	11	13	11	10	11	12	11	11	13	11	14	13	11	12	11	12	11	14	13	13	16	14	14	16	14	15	15	16	15	15	18	14	15	16	19	16	16	17	19	19	17	17	20	18	20	16	19	17	20	19	20	18	18	21	20	20	20	19	22	21	20	22	21	19	20	21	22	21	21	25	23	24	23	25	26	25	26	26	29	26	29	30	31	33	37	0	1	2	1	0	3	5	2	1	8	3	0	6	2	5	9	11	12	6	13	2	19	17	14	13	0	7	16	3	20	6	28	20	29	8	28	30	35	26	30	24	37	25	19	29	15	29	17	30	38	32	28	39	9	63	15	20	44	29	38	53	40	44	33	54	77	53	38	60	54	51	25	61	65	77	70	54	64	57	67	69	54	77	54	69	51	25	65	75	65	92	79	67	70	69	84	66	71	79	68	85	96	102	85	90	96	104	96	96	106	104	109	108	103	108	96	1	1	1	1	1	1	2	2	2	1	1	1	1	2	3	1	1	2	2	1	3	2	1	2	2	1	2	2	3	1	3	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	3	2	5	2	3	3	2	2	1	1	2	1	1	1	2	1	2	2	3	2	2	1	3	1	1	1	2	1	2	1	2	1	1	2	3	4	2	1	2	1	2	3	1	1	1	2	1	2	2	2	2	1	1	1	3	1	3	3	2	1	2	3	3	4	8
56000	-848.837538991399583	-846.908301378288115	-1.929237613111447	0.000182371302744	0.000027406438258	0.150278239203731	0.466417887033093	-1	1	4	3	3	3	6	6	3	6	5	5	6	5	8	5	7	7	7	8	11	10	9	9	9	9	9	10	8	11	10	9	11	10	11	10	11	12	11	12	12	14	13	12	12	13	14	13	14	13	13	15	13	13	16	14	15	16	15	14	16	17	14	16	16	17	15	13	18	18	17	16	18	19	16	21	17	19	18	19	19	19	19	19	20	19	20	19	20	22	20	21	19	19	20	20	21	23	19	22	24	23	24	24	25	25	24	25	27	30	29	29	30	31	33	36	0	1	2	2	0	2	5	16	2	14	4	0	3	2	5	9	13	12	13	9	32	4	11	9	20	0	5	6	11	20	19	17	23	9	20	29	1	35	26	13	34	36	6	25	35	27	28	37	23	22	22	43	39	19	37	7	32	20	22	68	67	42	44	16	54	60	53	28	50	60	51	44	61	62	43	77	68	16	62	53	20	58	77	34	59	52	72	65	66	65	40	88	61	69	68	84	77	21	79	95	37	96	96	85	74	96	95	96	102	106	107	108	112	113	113	112	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	2	1	4	2	3	1	1	3	4	1	2	2	1	2	4	3	1	5	1	1	2	2	2	5	2	1	3	2	1	2	1	2	1	1	3	3	3	3	4	4	1	1	1	1	5	2	2	1	1	2	2	2	2	2	2	1	2	2	7	1	2	6	2	2	4	2	3	2	1	2	3	2	1	2	1	3	1	1	6	1	1	5	2	2	2	4	3	2	3	2	3	2	2	1	1	2	4
56500	-847.574985115392224	-845.834422069327275	-1.740563046064959	0.000180620734138	0.000034624465727	0.191697071170041	0.587836607985226	0	2	4	2	2	2	4	4	4	6	5	3	7	7	7	6	8	8	7	9	10	10	10	9	10	10	9	9	8	11	10	11	11	10	8	8	10	11	11	12	11	13	12	11	13	13	16	12	13	13	12	15	13	14	15	15	14	16	15	15	15	16	13	16	15	19	16	16	18	18	18	18	17	20	19	20	18	19	18	18	20	19	19	19	21	20	19	19	21	21	21	22	20	21	21	21	22	22	21	22	24	24	25	25	23	26	25	26	27	29	29	29	30	31	33	36	0	1	1	1	0	1	5	1	4	4	4	0	9	8	5	9	11	12	3	9	36	3	11	11	29	0	5	16	9	37	24	36	16	1	16	1	13	23	26	37	8	37	19	36	33	36	57	11	30	23	34	34	39	40	13	27	37	44	23	42	53	48	25	33	57	77	53	38	40	68	64	43	61	49	60	70	68	52	40	67	70	72	70	64	81	71	55	54	68	72	65	90	80	60	60	41	75	51	62	81	94	96	102	81	88	102	70	102	102	102	107	109	109	109	113	108	1	1	2	1	1	1	2	1	1	3	1	1	2	2	3	1	1	3	1	2	1	2	1	3	1	1	3	2	2	1	1	2	3	6	1	3	1	1	1	2	3	2	3	2	1	2	1	3	1	2	1	2	1	1	4	2	2	3	2	1	1	2	2	2	1	1	1	2	4	2	1	3	2	3	2	1	1	2	2	2	1	1	1	2	1	2	2	2	2	1	3	1	1	3	3	3	2	4	2	1	1	2	1	2	2	1	2	1	2	2	3	1	2	2	3	5
57000	-862.270924364258576	-860.335742204745770	-1.935182159512840	0.000209415404778	0.000031252581698	0.149237262324488	0.461051361770254	0	2	4	3	3	4	5	5	4	5	5	5	5	7	8	6	7	9	7	10	11	9	9	9	11	8	11	9	9	11	10	9	10	11	11	10	10	13	11	12	12	13	13	11	12	12	15	12	11	13	13	15	14	14	15	15	13	16	14	14	15	15	15	16	15	18	17	16	18	16	16	17	17	19	19	21	19	18	16	19	19	19	18	18	20	20	20	20	21	22	21	22	21	20	20	21	21	22	22	20	24	24	22	25	25	26	25	24	26	29	28	29	30	30	33	36	0	1	4	2	0	2	5	3	2	4	4	0	6	1	7	8	4	12	13	23	33	9	4	13	3	0	7	16	19	28	11	3	23	17	22	29	9	34	26	30	28	30	19	6	9	25	49	17	19	37	32	43	39	48	37	14	49	57	34	50	53	42	25	14	13	50	53	25	37	50	51	54	61	58	60	77	70	21	20	61	65	43	70	25	49	65	14	36	77	25	25	56	67	68	68	84	77	51	14	68	81	96	96	66	34	96	81	84	108	96	75	109	109	109	112	109	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	2	2	1	1	1	3	3	2	4	1	3	2	1	1	3	2	1	2	1	1	3	1	1	1	2	1	3	3	4	1	2	2	2	1	2	2	1	1	3	5	1	2	2	1	1	1	2	6	4	3	1	2	4	1	2	2	1	2	3	1	2	2	3	2	2	3	1	2	3	3	6	5	2	6	6	3	2	2	2	2	1	4	7	2	2	2	1	4	5	3	3	2	1	3	3	2	2	2	2	4
57500	-839.615087297288483	-837.639584501919899	-1.975502795368559	0.000197629729077	0.000028161318410	0.142495355031691	0.569527486441144	-1	1	3	3	3	4	6	5	5	6	5	4	6	6	7	7	7	8	7	9	10	11	7	9	9	9	10	9	8	12	10	10	13	10	11	8	10	12	12	12	11	14	14	11	13	12	16	12	14	14	13	14	15	13	14	16	15	15	16	15	15	17	14	16	15	16	16	16	18	18	17	15	17	19	19	20	18	19	19	17	19	19	18	19	20	20	18	17	21	20	21	19	19	22	19	21	20	22	21	21	25	23	24	23	24	25	25	27	26	30	28	30	28	32	32	36	0	1	1	2	0	1	5	3	4	6	1	0	9	8	5	14	3	12	4	23	17	29	3	6	6	0	5	16	16	44	13	29	32	23	37	9	36	37	26	19	17	9	19	25	32	15	54	17	40	54	40	22	39	9	25	42	23	25	38	22	39	49	24	35	48	50	53	42	68	66	32	13	61	42	83	77	66	60	62	26	69	55	60	57	68	64	43	65	75	79	17	30	53	69	68	56	83	92	79	81	91	96	96	91	42	84	81	102	102	108	94	113	102	113	108	109	1	1	3	1	1	3	1	1	1	1	3	1	1	1	2	1	3	2	2	1	2	2	2	3	2	1	3	1	1	1	2	1	2	2	1	1	2	1	2	2	2	4	3	2	2	2	2	2	1	1	1	2	2	3	3	2	6	2	2	3	2	2	2	3	1	1	1	1	1	1	5	3	1	3	1	1	1	2	1	4	1	3	2	2	2	1	2	1	1	1	7	4	2	2	2	2	1	2	1	1	2	2	1	1	4	3	2	2	2	2	3	1	2	2	3	5
58000	-913.696935644313953	-912.025187132378278	-1.671748511935702	0.000171815955038	0.000036533115910	0.212629356230722	0.391267840515726	-1	1	2	3	2	4	5	6	4	5	3	5	6	5	7	6	5	9	7	9	9	10	10	8	10	10	10	8	8	11	9	11	12	11	10	10	12	11	11	12	10	14	13	11	11	12	15	11	14	14	13	14	14	13	15	15	14	15	15	13	16	16	15	16	15	19	17	16	18	18	19	16	18	17	19	21	17	20	18	19	19	19	18	20	20	19	19	20	21	21	20	22	21	21	21	21	21	22	22	21	25	23	24	24	25	26	25	27	26	29	27	27	31	31	33	36	0	1	2	1	0	3	5	9	3	4	3	0	1	4	5	14	11	12	1	4	14	20	4	13	29	0	15	1	13	35	9	9	31	22	14	16	4	22	26	30	8	24	20	8	41	28	57	17	8	38	21	2	39	20	44	13	30	11	20	4	53	20	44	20	40	59	39	50	8	37	32	20	61	72	77	66	37	37	11	39	68	72	68	46	77	51	36	74	81	71	37	42	39	66	58	56	66	37	42	66	95	84	84	85	91	56	76	102	102	102	94	109	108	112	108	109	1	1	1	2	1	1	2	2	1	1	1	1	3	1	2	1	1	2	5	3	2	1	4	1	1	1	2	6	1	1	3	3	1	1	2	2	4	1	1	1	2	3	2	2	1	2	1	3	4	1	2	6	2	2	2	6	2	8	3	4	1	3	2	2	1	2	2	1	7	3	4	5	1	1	2	1	2	3	8	4	1	1	1	5	1	4	4	2	1	2	3	2	4	1	2	4	1	5	5	2	2	2	1	2	3	5	2	2	2	2	3	1	3	2	3	5
58500	-919.340953827177600	-917.423671157069862	-1.917282670107751	0.000264468473048	0.000040307816583	0.152410667775495	0.447688753560598	0	1	3	3	4	3	6	5	5	5	5	3	6	5	7	6	7	7	5	7	10	11	9	9	10	9	10	9	10	12	11	11	12	9	10	10	11	11	12	12	11	13	14	11	10	10	16	10	11	13	13	13	14	14	15	15	14	17	15	14	15	18	13	16	15	18	17	16	17	17	18	17	16	19	18	19	17	17	18	19	20	17	19	18	20	21	20	20	20	21	19	21	22	21	21	20	21	21	22	21	24	24	24	25	21	27	26	25	27	30	27	30	31	32	33	37	0	1	1	2	0	2	5	3	1	3	4	0	1	6	5	14	16	12	6	11	23	11	3	19	24	0	5	2	23	19	8	23	21	11	20	20	20	11	26	20	29	35	30	23	8	13	41	13	34	49	31	45	26	2	25	13	42	65	40	38	39	42	22	35	33	64	39	60	48	60	40	37	61	78	77	70	31	31	47	67	77	50	42	72	22	23	62	64	75	64	37	72	61	85	78	30	66	33	28	81	81	84	56	99	79	102	86	84	108	106	94	109	109	109	109	112	1	1	2	1	1	1	2	1	3	2	1	1	3	2	1	1	1	2	1	1	1	3	3	2	1	1	3	5	1	3	4	1	2	2	1	1	2	3	2	3	1	1	1	1	2	2	3	2	1	2	1	2	2	5	2	4	1	1	1	1	1	3	1	4	1	1	2	1	3	1	2	3	1	2	1	1	3	4	1	1	1	2	4	1	5	8	1	2	1	2	3	2	3	1	3	7	2	3	7	1	2	4	4	1	1	2	1	3	1	2	3	2	2	2	2	3
