step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31
25500	-201.495954621276724	-199.493144244360764	-2.002810376915959	0.000211119543053	0.000029181265968	0.138221528645938	0.693641341867628	4	8	6	5	6	6	10	7	8	7	9	10	12	13	9	11	13	14	16	17	20	18	22	21	25	31	33	40	42	46	47	0	3	4	1	1	1	2	4	6	6	10	6	11	13	8	12	16	9	12	17	22	19	22	14	21	0	26	27	28	29	30	1	1	1	1	1	1	2	1	1	1	1	3	3	1	1	1	2	3	3	2	1	1	2	3	2	1	1	2	1	2	1
26000	-215.756866092367318	-214.235524994267479	-1.521341098099826	0.000155504298590	0.000043638627725	0.280626504354417	0.605422996359553	3	7	7	6	7	6	9	8	8	8	10	10	11	12	11	11	15	15	15	15	21	17	20	22	25	30	32	40	43	45	46	0	4	4	1	4	1	2	4	6	1	1	9	9	8	4	10	8	13	6	15	19	12	12	15	21	0	26	27	28	29	30	1	1	1	1	1	2	1	1	1	2	4	1	1	2	3	1	3	2	4	2	2	4	5	3	1	1	1	3	1	1	1
26500	-212.234362605763295	-210.514950321426539	-1.719412284336748	0.000148398446616	0.000029336554165	0.197687744270351	0.513168759498119	4	7	7	6	6	6	10	7	8	9	10	9	11	12	10	9	13	15	16	18	19	17	21	20	24	31	34	40	42	45	48	0	4	4	1	1	1	2	4	6	9	10	4	1	8	8	8	16	15	11	17	12	18	18	20	21	0	26	26	28	28	30	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	2	2	3	3	1	3	1	2	1	2	4	1	2	1
27000	-203.026482734363157	-201.481666902558288	-1.544815831804876	0.000226137952001	0.000060363895297	0.266933943474414	0.569901718770096	4	7	7	6	6	6	9	8	8	9	9	10	11	12	11	11	13	15	16	16	19	18	21	23	24	31	34	40	43	45	47	0	4	4	1	1	1	3	4	6	6	5	11	9	16	8	7	16	12	10	16	9	19	22	21	18	0	26	27	27	28	28	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	3	3	6	1	2	2	4	1	1	3	5	3	3
27500	-218.018059471898283	-216.280058088340581	-1.738001383557699	0.000206303453591	0.000039693593725	0.192403922638082	0.633450516696454	5	7	7	6	7	7	10	7	9	8	10	9	11	11	10	11	14	14	17	16	20	16	22	23	24	29	34	41	42	44	48	0	4	4	1	1	4	2	4	6	6	10	6	6	8	8	8	15	12	18	14	22	12	13	14	23	0	26	27	27	28	28	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	4	2	3	6	4	1	1	2	3	3	3	3
28000	-212.610063376889656	-210.711964057397836	-1.898099319491834	0.000220723408745	0.000034420882944	0.155945774575127	0.649499352481161	5	8	7	6	6	6	9	8	8	8	11	11	10	13	12	11	14	13	15	18	21	18	22	23	24	30	33	41	44	45	47	0	3	4	1	1	1	2	4	6	6	9	9	9	16	8	8	13	12	10	17	12	12	17	21	23	0	26	26	28	29	30	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	3	2	6	3	5	1	1	1	3	4	2	1	1
28500	-216.939033105936971	-215.457949139706244	-1.481083966230724	0.000155191673237	0.000047901468734	0.308660044284850	0.495802660351807	4	8	7	6	5	7	10	8	9	8	11	10	10	12	11	11	14	14	17	16	21	18	21	23	26	31	33	40	42	44	46	0	4	4	1	1	1	2	4	10	6	6	6	6	8	4	8	15	6	11	17	18	16	22	16	9	0	26	27	28	29	30	1	1	1	1	1	2	2	1	1	1	2	2	2	2	2	2	2	3	4	1	3	4	1	6	9	1	1	4	1	1	1
29000	-208.521281658839229	-206.982163610049668	-1.539118048789569	0.000147440272865	0.000039825308950	0.270111470740079	0.535553122566753	4	6	6	5	6	7	8	8	8	8	9	10	12	12	11	12	13	15	17	15	20	17	21	19	25	31	33	40	43	45	47	0	4	4	1	1	4	2	4	1	6	5	9	9	8	4	15	8	12	13	16	19	18	22	14	15	0	26	27	28	29	30	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	3	2	3	2	1	1	1	3	6	1	1	4	2	1	1
29500	-202.416511520085152	-200.444992454048275	-1.971519066036886	0.000141477638678	0.000020250800241	0.143137816199707	0.597163953092276	5	7	7	6	7	7	9	7	9	8	11	10	12	12	10	10	15	14	16	17	21	18	21	21	25	30	32	40	43	46	47	0	4	4	1	1	1	2	4	6	6	6	6	9	16	8	4	15	6	13	17	22	5	22	22	22	0	26	27	28	29	30	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	3	3	1	1	2	6	1	1	3	1	1	5	2	1	1
30000	-204.616914766322424	-202.896525148777755	-1.720389617544676	0.000196798896524	0.000038848684745	0.197402960236726	0.630684758369331	5	7	7	6	6	7	9	8	8	9	10	9	12	12	11	12	13	14	16	16	20	18	21	22	24	30	34	40	44	45	47	0	4	4	1	1	1	2	4	6	6	10	6	6	8	1	8	15	13	13	15	22	19	22	20	21	0	26	27	28	28	30	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	2	1	1	2	1	2	1	2	2	3	1	2	2	2	2	1
30500	-222.847267961012761	-221.224919346344791	-1.622348614667976	0.000157732734818	0.000036393465566	0.230728679170906	0.528663165987757	4	8	7	6	7	6	7	7	9	8	10	8	12	12	10	11	15	15	16	18	18	17	21	22	24	29	33	41	44	45	47	0	7	4	1	1	1	4	4	6	6	5	6	9	15	8	1	8	5	13	17	6	18	9	15	18	0	26	27	28	29	30	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	3	5	3	1	1	6	1	4	6	5	1	2	4	1	1	1
31000	-202.564678523837898	-201.112418093610472	-1.452260430227416	0.000170820518037	0.000057030806067	0.333863910040465	0.530669420333083	4	8	7	5	6	7	7	7	8	9	10	10	12	12	11	11	15	14	16	17	20	17	20	22	25	31	32	41	42	45	47	0	7	4	1	1	1	4	4	1	1	6	4	11	8	4	10	12	11	18	15	11	13	22	21	21	0	26	27	28	29	30	1	1	1	1	1	1	1	1	2	3	2	3	1	2	3	1	2	3	1	3	4	2	2	1	4	1	1	3	1	2	1
31500	-208.619059005601486	-207.111904805111919	-1.507154200489559	0.000122232748405	0.000035417975698	0.289758482572449	0.410396038933067	4	8	6	5	6	6	10	7	9	9	11	11	12	13	10	11	13	13	17	15	20	17	22	22	25	30	32	41	44	46	47	0	4	4	1	1	1	2	5	1	6	6	15	6	16	8	8	16	13	13	17	6	13	22	16	21	0	26	27	28	29	30	1	2	1	1	1	1	1	1	3	2	3	1	3	1	2	2	1	1	3	1	7	3	2	6	2	1	1	4	2	1	1
32000	-220.226643714735303	-218.353894097225378	-1.872749617509917	0.000159834388186	0.000025708688635	0.160845791240779	0.612747953319766	4	7	7	5	6	6	10	7	8	8	11	9	12	13	12	11	14	13	16	18	19	18	22	23	24	31	33	41	43	44	47	0	4	4	1	1	1	2	4	1	6	12	9	12	16	8	8	16	13	13	14	12	13	21	16	21	0	26	26	28	28	29	1	1	1	1	1	2	2	1	2	1	1	1	1	1	3	2	1	1	3	2	4	3	1	4	1	1	2	5	1	2	1
32500	-206.911227822982397	-205.304540787022091	-1.606687035960301	0.000203869051696	0.000048349337269	0.237158788284578	0.562156513627961	4	7	6	5	7	6	9	8	8	8	10	10	11	10	10	12	15	14	16	17	19	17	21	23	26	31	33	40	43	45	47	0	4	4	1	1	4	3	6	1	6	10	4	6	8	8	14	16	13	9	16	9	13	22	12	22	0	26	26	28	29	30	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	5	2	2	6	5	1	1	5	2	1	1
33000	-206.359353575788816	-204.680114157368166	-1.679239418420643	0.000173434292117	0.000036444496259	0.210134315505615	0.621145579638518	4	7	6	5	5	6	10	7	8	7	9	11	11	13	11	11	14	14	15	16	21	17	22	22	25	30	34	41	43	46	46	0	3	4	1	1	1	2	4	10	6	10	9	9	15	8	4	13	12	13	8	19	19	22	20	21	0	26	27	28	29	29	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	4	1	1	3	4	3	1	2	2	2	1	1	4	1	2	1
33500	-210.824217902626827	-209.034168603061829	-1.790049299565007	0.000127954353787	0.000022897480470	0.178950381856498	0.501133803306129	4	7	7	6	6	7	10	8	6	8	11	10	12	12	11	11	13	14	16	18	20	16	22	20	25	30	33	40	44	43	47	0	4	1	1	1	9	3	3	1	6	10	9	10	4	4	8	16	6	18	17	13	12	21	15	21	0	26	27	28	28	29	1	1	2	2	1	1	2	1	1	1	1	2	2	2	2	1	2	2	1	2	4	4	1	3	2	1	2	4	2	2	2
34000	-210.533585380704579	-208.794744900860024	-1.738840479844566	0.000191599193642	0.000036819968918	0.192171836522368	0.359589958551285	3	7	6	5	6	6	9	8	7	8	11	11	12	13	11	10	14	14	15	17	20	15	21	21	23	30	32	41	43	45	47	0	4	4	1	1	4	2	5	6	6	5	9	9	8	8	4	8	6	14	16	22	13	22	14	23	0	26	27	28	29	28	1	1	1	1	2	1	1	1	1	1	2	2	3	3	3	3	2	3	1	3	3	2	4	3	1	1	1	4	1	1	3
34500	-201.193771744345582	-199.629721197709216	-1.564050546636358	0.000135166094495	0.000034712480108	0.256813517012019	0.503627151514857	4	8	7	6	6	6	9	7	8	8	11	11	12	13	11	12	14	14	16	18	20	17	22	21	26	31	32	39	43	45	47	0	4	4	1	1	1	2	4	6	6	10	1	9	12	4	8	12	13	18	15	13	12	22	16	21	0	26	27	28	28	28	1	1	1	2	1	1	1	1	1	1	2	3	2	2	3	4	2	1	1	3	4	3	2	4	3	1	1	4	2	4	3
35000	-205.489014521524268	-203.815647606048628	-1.673366915475645	0.000180487938667	0.000038278834289	0.212085276012663	0.418208364974120	5	7	7	6	7	6	10	8	8	8	10	10	12	13	12	12	15	15	16	17	19	17	22	22	25	30	33	40	43	44	47	0	4	4	1	1	1	2	4	6	6	10	1	6	8	8	8	8	6	13	14	11	18	13	14	18	0	26	26	28	29	30	1	1	1	1	1	1	2	1	1	1	1	3	3	4	2	2	4	5	2	2	4	1	5	4	5	1	3	4	2	1	2
35500	-221.854558196402422	-220.368928423340122	-1.485629773062291	0.000215604476687	0.000065788929936	0.305137123993978	0.634779639407654	5	7	7	6	7	6	10	8	8	9	11	10	11	11	10	12	13	15	13	16	19	18	22	22	26	31	33	38	43	45	47	0	4	6	1	1	1	2	4	6	6	5	8	12	6	8	1	15	13	11	17	14	14	22	21	23	0	26	26	28	28	29	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	4	1	2	1	1	5	2	3	2	2	1	1	2	3	3	2
36000	-213.446151335955591	-211.773598289174203	-1.672553046781382	0.000133609002836	0.000028373012009	0.212358534277979	0.427670561010265	4	8	7	5	6	6	10	7	8	8	11	8	11	13	11	12	13	15	16	17	19	17	22	23	25	30	34	40	43	44	47	0	8	4	1	1	1	2	4	6	5	10	6	12	15	8	15	16	11	6	17	19	13	22	19	19	0	26	26	27	28	30	1	1	1	1	2	1	1	2	1	1	2	1	2	1	3	1	1	3	5	2	2	3	3	4	6	1	3	6	4	2	1
36500	-217.302459658906287	-215.216021349994548	-2.086438308911745	0.000226727809623	0.000028657687396	0.126396878460545	0.441306430586420	4	8	7	5	7	6	9	7	8	9	10	10	11	12	11	11	14	13	15	17	21	17	21	22	24	30	33	40	43	45	47	0	5	4	1	4	1	5	4	4	5	5	10	12	5	8	8	16	9	10	5	10	19	18	20	18	0	26	27	27	28	28	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	3	2	5	5	1	3	3	6	1	2	3	5	3	4
37000	-221.320279056507360	-219.357054971156742	-1.963224085350609	0.000174132940896	0.000025160765882	0.144491707038772	0.484988722581685	4	7	7	5	6	6	9	7	9	8	11	9	10	13	10	12	14	15	16	17	20	18	20	22	24	30	34	41	43	45	46	0	4	4	1	1	1	2	4	6	6	9	6	12	15	8	8	4	9	15	16	1	13	22	16	22	0	26	27	27	28	27	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	5	3	2	1	9	3	1	4	3	1	2	3	5	2	5
37500	-203.276512117090078	-201.573670832804709	-1.702841284285384	0.000153677201765	0.000031141357197	0.202641360198595	0.617555520501151	4	8	7	6	7	6	10	8	8	8	10	10	9	12	10	12	14	14	16	16	20	17	22	22	25	31	33	41	43	44	47	0	4	4	1	1	1	2	4	6	6	10	6	6	8	8	12	16	12	12	17	19	12	22	17	22	0	26	27	27	28	30	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	2	1	3	1	2	3	3	3	4	1	1	4	5	1	2
38000	-219.235911497433534	-217.603011075334592	-1.632900422098933	0.000113854781203	0.000025799459249	0.226599699869972	0.519928227124117	4	7	6	5	5	6	9	7	8	7	11	10	12	12	11	10	14	14	17	17	19	18	21	23	25	30	34	38	43	45	47	0	4	4	1	1	1	2	4	6	6	9	5	9	16	4	8	16	11	18	16	12	5	22	20	21	0	26	27	27	28	30	1	1	1	1	1	1	1	1	1	1	2	3	2	1	3	2	1	2	1	4	3	6	2	4	3	1	2	2	4	4	2
38500	-215.132759885765580	-213.532428369593788	-1.600331516171794	0.000169341829989	0.000040621502214	0.239878724687438	0.538198891664409	5	8	7	6	6	7	9	7	8	8	10	9	12	12	10	11	14	15	14	17	20	16	21	22	25	30	33	40	43	45	47	0	4	4	1	1	1	2	4	6	6	9	6	6	8	8	5	16	12	12	17	19	6	22	17	22	0	26	27	27	28	29	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	4	2	2	3	4	2	5	4	1	2	4	6	3	2
39000	-211.654559635487118	-210.074943526875813	-1.579616108611301	0.000196808297177	0.000049051391886	0.249234369634219	0.524140293993484	4	7	7	5	6	7	10	7	9	8	10	11	11	12	12	11	14	14	16	17	19	17	20	23	25	30	33	39	43	44	46	0	4	4	1	1	4	2	4	6	6	6	1	6	12	16	4	16	5	13	18	11	6	21	18	22	0	26	26	28	28	29	1	1	1	1	1	1	2	1	1	1	2	3	2	1	1	2	2	4	2	2	3	3	1	4	3	1	2	3	2	2	1
39500	-204.817115085162214	-203.202570972938474	-1.614544112223754	0.000189100881768	0.000044228056112	0.233886038493562	0.543496274890791	4	8	7	5	6	6	9	7	9	8	10	10	11	12	11	12	15	15	15	16	19	17	21	21	25	30	33	40	43	45	47	0	4	4	1	1	1	2	4	6	6	10	6	11	8	4	12	12	11	13	16	18	12	13	17	21	0	26	27	28	28	29	1	2	1	1	1	1	1	1	2	1	1	2	1	2	3	2	3	3	2	2	2	4	4	3	2	1	1	3	1	2	3
40000	-214.508709685147892	-213.095537496670431	-1.413172188477473	0.000150541034686	0.000057243075997	0.380248987367692	0.481449197342057	4	7	7	5	6	7	10	8	8	9	10	11	12	12	12	9	15	14	16	16	20	17	21	22	23	31	34	40	44	45	47	0	4	4	1	1	1	2	4	6	9	10	9	11	16	8	8	8	12	18	16	9	17	22	20	22	0	26	27	27	28	30	1	2	2	1	1	2	2	1	1	1	1	2	1	2	2	1	3	1	1	3	7	1	2	2	3	1	2	3	5	2	2
40500	-212.481963355110054	-210.610220733446965	-1.871742621663090	0.000176915907267	0.000028491618238	0.161046107601278	0.524598419357998	4	8	7	6	6	6	10	7	9	8	10	9	11	13	10	10	13	15	14	16	20	16	21	19	24	31	34	39	43	45	47	0	3	4	1	1	1	2	4	6	6	9	6	11	15	8	12	4	1	12	17	10	13	18	17	23	0	26	27	28	28	29	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	4	5	2	2	6	2	3	3	1	1	1	3	3	3	2
41000	-208.026168795037648	-206.228931985150012	-1.797236809887634	0.000215219387854	0.000038143467939	0.177230631121878	0.568320893032479	4	8	6	5	6	6	9	6	7	8	10	11	10	12	11	12	14	15	15	18	20	17	20	22	25	30	33	39	42	44	48	0	3	4	1	1	1	2	4	4	6	6	10	9	13	13	15	16	9	11	17	20	13	22	20	21	0	26	26	28	29	29	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	3	2	3	1	2	1	1	3	1	2	4	1	2	4
41500	-214.222983318948934	-212.589862047430785	-1.633121271518156	0.000136843457461	0.000030997086168	0.226514929856541	0.481207360521575	2	6	7	5	6	6	10	7	8	9	11	10	12	12	11	12	14	15	17	16	21	17	21	21	25	30	32	41	43	46	48	0	4	4	1	4	4	2	4	6	5	12	6	11	8	5	8	8	9	13	16	9	13	22	17	21	0	26	27	28	29	30	1	1	1	2	1	1	2	1	2	3	1	3	1	2	3	3	3	4	2	3	5	2	2	3	2	1	1	5	1	1	1
42000	-204.388420355304788	-202.755053272421350	-1.633367082883425	0.000149048529197	0.000033747665790	0.226420656225322	0.604000601557490	5	8	7	6	6	6	10	8	8	7	10	10	11	9	11	11	15	15	16	17	20	17	21	23	25	31	33	40	42	45	47	0	4	4	1	1	1	2	4	10	6	10	4	12	8	8	8	15	13	18	17	12	18	22	21	18	0	26	26	28	28	29	1	2	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	2	1	1	4	1	2	1	5	1	1	6	1	3	3
42500	-207.871862183124534	-206.384902507816406	-1.486959675308130	0.000137519907610	0.000041823402072	0.304126164708880	0.518311686575942	4	7	6	5	6	6	9	8	9	8	9	10	12	12	10	11	14	14	17	18	19	17	22	23	25	30	33	39	44	45	47	0	4	4	1	1	1	2	4	6	6	10	6	12	8	8	8	16	13	13	17	19	18	22	17	24	0	26	27	28	28	30	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	2	2	2	3	1	1	1	5	1	1	3	3	4	2	1
43000	-219.129540657420392	-217.343347910713874	-1.786192746706526	0.000135945883524	0.000024454761626	0.179886003106134	0.475164467465954	3	8	7	5	5	7	7	7	8	9	11	11	12	13	9	12	15	14	16	18	21	18	21	22	26	30	33	39	44	46	45	0	7	4	1	1	1	4	4	6	6	10	6	6	15	8	15	14	1	12	17	10	12	22	16	21	0	26	27	27	28	28	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	6	2	2	6	4	2	6	2	1	2	4	7	3	3
43500	-228.838522874845353	-227.336402858927642	-1.502120015917719	0.000170799992734	0.000050074901994	0.293178595573342	0.392850749186596	4	6	7	5	6	6	8	8	9	8	10	11	12	13	12	11	11	14	16	17	21	17	20	20	26	30	33	39	44	44	47	0	4	4	1	1	1	2	4	6	6	10	6	5	17	16	9	11	6	13	16	12	13	12	20	9	0	26	27	27	28	30	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	1	1	4	2	2	6	2	4	2	7	1	1	3	6	3	1
44000	-214.231587960997757	-212.123833231891297	-2.107754729106451	0.000193918739736	0.000023978369566	0.123651636755578	0.356347905120975	4	8	6	5	6	6	10	7	8	8	11	10	11	13	11	12	14	14	17	17	20	17	20	23	25	30	34	40	42	45	45	0	4	4	1	1	1	3	4	6	6	10	1	6	8	8	7	16	13	18	16	18	18	22	8	24	0	26	26	27	29	28	1	2	1	1	1	1	2	1	1	1	2	3	2	3	2	1	1	1	1	3	3	2	2	7	2	1	2	5	4	2	2
44500	-199.887892952703595	-198.336293813358736	-1.551599139344858	0.000196674277632	0.000051776861205	0.263261987423278	0.664398824138163	4	7	7	5	7	6	9	7	9	8	10	8	11	12	11	9	15	15	15	17	21	17	21	22	26	30	33	40	43	46	44	0	4	4	1	1	1	2	4	12	1	12	6	9	8	8	8	15	9	10	17	18	18	22	21	21	0	26	27	27	28	28	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	2	4	1	3	1	2	1	2	1	2	3	5	3	2
45000	-220.446060510926714	-218.841157224571475	-1.604903286355244	0.000208493817191	0.000049603903493	0.237915465126142	0.589226604446596	4	7	6	5	6	6	9	8	8	8	10	10	11	13	11	11	15	15	14	17	20	16	20	22	25	28	33	41	43	44	47	0	4	4	1	1	1	8	3	6	6	9	6	6	8	8	5	8	5	10	17	17	18	16	23	21	0	26	27	27	28	30	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	3	3	4	3	1	2	1	5	2	3	1	2	4	4	2	1
45500	-210.746241278379898	-208.978614689800736	-1.767626588579164	0.000137356200333	0.000025345163987	0.184521440790085	0.505907574036815	4	8	7	6	6	7	10	7	8	9	11	10	11	11	11	11	14	13	15	17	18	17	22	22	24	29	33	40	43	44	47	0	4	4	1	1	4	2	4	1	6	10	10	6	8	8	8	14	12	18	17	22	10	22	15	12	0	26	26	27	28	29	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	2	1	2	1	4	3	6	6	1	3	5	4	2	2
46000	-208.918178422124583	-207.312808087330467	-1.605370334794109	0.000129627312072	0.000030814595110	0.237716840826188	0.488022847550425	3	8	6	5	7	6	9	7	8	8	10	11	11	13	12	12	13	14	17	17	19	17	20	22	25	30	31	40	44	45	46	0	4	4	1	1	1	2	4	6	6	10	6	9	8	8	8	15	12	18	16	22	12	22	8	22	0	26	27	28	28	30	1	2	1	1	2	1	1	1	1	1	1	3	1	3	3	2	1	2	1	2	1	3	1	9	3	1	1	3	4	2	1
46500	-214.019272701883921	-211.993174120994610	-2.026098580889316	0.000170165877975	0.000022929277023	0.134746620743865	0.502362899894405	3	7	7	6	6	6	8	8	9	8	10	9	12	12	10	10	15	13	16	16	20	18	22	20	24	30	34	39	43	45	47	0	4	4	1	1	1	2	4	10	6	4	4	6	8	8	6	14	9	18	16	13	18	21	22	22	0	26	27	28	29	29	1	1	1	2	1	1	1	1	1	1	2	1	4	2	2	2	1	3	1	3	3	3	1	1	3	1	2	2	2	1	1
47000	-219.136396177785514	-217.523948029536854	-1.612448148248662	0.000134465442065	0.000031565713986	0.234749639025866	0.452452186383534	3	7	7	5	7	5	9	7	8	8	9	11	10	13	9	12	14	15	15	16	20	18	22	22	24	31	34	40	43	45	46	0	4	4	1	1	1	2	4	6	6	10	9	6	8	4	15	1	6	12	16	19	12	22	17	23	0	26	27	27	28	30	1	1	1	1	2	1	1	1	2	2	1	2	2	3	2	2	5	4	2	2	2	3	3	5	2	1	2	4	5	3	1
47500	-218.209930658829705	-216.623966722048237	-1.585963936781463	0.000166608151206	0.000041032872247	0.246283701905746	0.351610504914206	4	7	7	6	6	7	9	8	6	9	10	11	11	12	10	11	15	15	16	16	19	18	21	22	25	30	33	41	43	45	48	0	4	4	1	1	9	2	4	1	6	6	6	6	8	8	8	8	13	13	16	22	10	14	17	23	0	26	27	27	28	30	1	1	1	1	1	1	2	1	1	1	1	2	2	3	2	1	4	2	4	2	1	4	5	3	2	1	2	5	6	2	2
48000	-222.884967427867650	-221.308732470102086	-1.576234957765555	0.000172736613400	0.000043328930052	0.250838135580234	0.323450987694878	4	8	7	6	6	6	9	7	8	9	11	9	11	12	11	11	14	14	16	18	19	17	21	23	25	30	34	40	42	44	46	0	4	4	1	1	1	2	4	6	6	5	6	9	8	8	8	11	9	12	17	14	13	19	14	21	0	26	26	27	27	28	1	1	1	1	1	1	1	1	2	2	2	1	2	3	2	2	2	3	4	3	4	3	3	6	2	1	2	7	4	5	2
48500	-209.201319737142683	-206.809775271047556	-2.391544466095117	0.000220013349432	0.000020831794357	0.094684228983382	0.524690559391901	4	7	6	5	6	7	9	6	9	8	11	11	10	10	12	11	14	15	16	17	19	17	21	23	25	31	32	41	42	45	47	0	4	4	1	1	1	3	4	10	6	10	9	10	4	8	14	16	13	13	17	18	13	21	15	22	0	26	27	27	28	28	1	1	1	1	1	2	1	1	1	1	1	1	1	3	3	1	2	2	3	2	2	4	1	5	3	1	1	4	5	2	4
49000	-208.199287752706681	-206.525120359071707	-1.674167393634972	0.000163176166413	0.000034563519138	0.211817202827032	0.554145484712384	4	7	7	6	6	6	9	7	8	8	9	10	12	13	11	11	14	14	17	18	20	18	21	23	25	30	33	40	43	45	46	0	4	4	1	1	1	2	4	6	6	6	9	6	16	8	8	16	6	10	16	10	18	13	21	19	0	26	27	28	28	29	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	2	1	3	7	3	4	1	4	2	4	1	2	3	2	2	2
49500	-197.732521184977941	-196.105698402738653	-1.626822782239297	0.000215812502299	0.000049412172540	0.228958804580408	0.697418480127841	4	7	7	5	7	6	9	7	8	9	10	11	10	12	11	11	15	14	16	17	20	16	20	22	25	30	33	40	42	45	48	0	4	4	1	1	1	6	4	6	6	9	9	9	8	10	5	14	12	11	14	12	13	22	21	21	0	26	27	28	29	30	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	3	3	3	2	2	1	3	1	1	2	1	2	1
50000	-209.795152948456774	-208.192781236042890	-1.602371712413878	0.000211215071469	0.000050480045552	0.238998312006947	0.524753606774900	4	8	7	6	7	5	9	7	9	7	9	10	12	10	11	11	13	13	16	16	20	18	22	22	25	31	33	40	42	46	48	0	4	4	1	1	1	4	4	6	6	10	10	9	8	8	8	16	12	12	17	19	19	22	19	22	0	26	27	28	29	29	1	2	1	1	2	1	1	1	2	1	2	1	1	2	2	2	1	2	4	2	2	1	1	3	2	1	1	3	1	2	3
50500	-211.303691765104475	-209.456267931060523	-1.847423834043965	0.000188852233470	0.000031353913268	0.166023523748154	0.588446049857213	4	6	7	5	7	6	9	7	8	8	11	11	11	12	10	11	14	14	17	17	19	17	21	21	25	30	33	40	42	44	48	0	4	4	1	1	1	2	4	6	6	9	6	10	8	4	8	14	11	13	16	1	13	21	20	21	0	26	27	28	29	29	1	1	1	1	1	1	2	2	1	1	2	2	1	2	3	2	1	1	4	4	6	4	1	2	3	1	1	3	2	2	2
51000	-212.447338903483200	-210.880884507301886	-1.566454396181320	0.000140349487600	0.000035874659524	0.255609479859026	0.518498118032188	4	8	7	6	7	6	10	8	9	8	10	11	11	11	11	12	15	13	16	16	20	17	21	22	22	29	34	40	42	46	48	0	3	4	1	1	1	2	4	6	6	10	6	5	8	8	15	8	9	12	17	12	12	22	14	23	0	26	27	28	29	30	1	1	1	1	2	1	1	1	2	1	1	2	3	2	2	1	3	2	4	1	4	3	2	6	1	1	3	3	2	2	2
51500	-209.948065295444081	-208.351394407283635	-1.596670888160460	0.000142350019004	0.000034374124392	0.241476078698558	0.545043636149761	4	7	7	6	6	7	10	7	8	9	10	9	11	12	11	11	14	13	17	16	20	18	20	23	24	31	34	38	43	45	47	0	4	4	1	1	1	2	4	5	6	10	6	6	16	8	8	5	9	13	16	13	13	22	15	22	0	26	27	28	29	30	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	3	3	2	2	6	3	2	7	3	1	2	1	3	1	1
