step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
10500	-430.295654248507219	-428.790715337344807	-1.504938911162413	0.000288382471909	0.000083991739507	0.291251194815184	0.572524355537850	1	2	2	5	4	5	5	6	4	6	6	8	9	8	8	10	10	9	10	10	12	11	9	10	11	13	13	13	12	12	15	12	14	13	14	13	14	14	14	13	15	16	17	17	15	17	15	15	18	18	16	15	17	17	18	19	16	17	17	17	18	18	21	19	20	21	20	23	21	25	23	23	25	24	27	27	0	1	1	2	1	1	3	5	3	1	3	11	14	10	3	12	4	1	3	1	23	23	1	13	11	15	5	29	17	19	30	1	3	9	30	29	11	30	21	20	26	52	31	27	25	26	23	28	34	31	47	23	20	35	32	43	34	28	21	31	35	19	55	42	55	62	45	33	56	66	67	42	56	68	50	59	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	2	4	3	4	2	1	3	1	2	2	4	1	1	1	1	3	6	4	1	1	3	1	1	2	2	1	1	2	2	2	2	1	2	1	1	3	3	2	3	1	1	1	2	2	2	3	1	2	1	2	2	5	1	2	1	4	3	1	4	5
11000	-499.633870737220207	-498.008163287370394	-1.625707449849786	0.000288616763019	0.000066207914898	0.229397330235415	0.425172114707279	0	2	3	4	5	4	5	4	3	7	6	7	9	8	10	10	9	10	10	8	11	11	10	9	12	11	14	12	14	12	14	11	14	12	11	14	15	15	14	14	15	15	16	16	14	16	16	16	18	20	15	17	17	16	18	18	17	18	19	19	18	19	22	19	19	20	19	22	22	25	22	24	24	25	25	27	0	1	2	2	4	3	3	1	1	4	5	7	3	4	7	14	12	1	14	1	15	16	6	11	32	11	24	8	3	4	3	16	1	15	1	34	4	36	34	7	25	31	33	39	22	39	39	28	47	41	45	51	39	17	34	3	26	25	7	28	17	52	58	22	13	62	31	62	20	50	65	31	42	50	57	72	1	1	1	1	1	1	1	3	2	2	1	1	3	3	2	1	1	6	1	2	1	1	3	1	1	2	2	4	6	4	6	1	7	1	5	1	6	1	1	5	1	1	2	1	1	1	2	2	1	2	1	2	1	3	3	8	2	2	6	3	3	1	1	4	3	1	3	1	7	2	2	4	4	2	4	1
11500	-484.760612349450867	-483.152304550159840	-1.608307799291052	0.000373098056103	0.000088228625550	0.236475704193857	0.331273888355561	1	3	3	5	4	6	5	5	6	6	7	7	7	9	9	10	9	9	9	9	11	11	12	9	12	10	13	13	12	12	13	12	15	13	13	12	15	16	14	13	15	14	17	17	16	17	16	17	18	19	16	15	17	18	17	19	15	20	18	19	18	19	20	19	21	21	21	22	22	24	22	23	25	25	24	26	0	1	1	2	3	1	3	2	1	1	10	3	1	6	3	6	13	12	1	4	19	8	20	3	3	4	7	18	11	11	21	3	1	7	4	22	40	36	21	7	27	23	12	3	30	23	11	40	44	8	52	30	33	52	57	59	3	4	45	52	48	25	20	59	39	18	16	39	61	18	54	17	45	72	17	6	1	1	1	1	1	2	1	1	2	2	1	2	3	2	3	1	1	1	4	2	2	2	1	4	5	2	6	2	2	1	1	5	4	3	5	1	1	2	2	4	1	2	7	5	2	2	3	2	1	7	1	2	1	2	1	1	6	8	1	1	1	3	6	1	2	7	3	7	3	8	2	8	5	1	6	12
12000	-452.115141397694913	-450.303289519769805	-1.811851877925107	0.000257642992409	0.000044785204060	0.173826594860653	0.390972575509795	1	2	3	4	5	5	4	5	5	8	6	8	9	8	9	9	9	10	10	10	12	11	12	10	12	12	14	12	13	9	14	13	15	13	13	13	15	15	13	14	15	15	16	16	16	17	16	16	19	18	17	16	17	16	18	18	16	18	20	20	18	20	21	19	19	20	19	22	22	24	24	23	25	25	27	25	0	1	1	2	1	3	2	7	3	1	7	1	4	11	14	12	11	3	3	1	24	11	1	8	16	18	24	24	19	9	11	3	1	30	9	20	12	20	24	22	27	32	39	24	32	33	25	31	40	7	34	34	1	27	44	53	20	43	37	44	39	54	53	15	54	22	20	51	52	72	54	3	69	71	65	45	1	1	1	1	2	1	1	1	1	2	1	4	3	1	1	1	1	2	2	7	1	3	6	2	2	1	2	1	2	2	4	5	8	1	6	1	3	3	1	1	1	1	2	3	2	1	2	1	2	7	1	2	6	1	1	1	3	1	2	3	3	2	1	3	2	3	4	2	3	1	5	9	1	1	3	4
12500	-511.020719540869095	-509.494490974727341	-1.526228566141743	0.000233207652883	0.000064747605888	0.277639284507799	0.356012077921015	1	2	3	5	4	5	5	6	6	7	7	8	10	8	8	10	8	9	9	11	12	9	11	10	11	11	13	12	13	13	15	11	13	13	14	13	16	13	14	14	14	16	16	15	15	16	15	16	18	20	17	16	18	14	19	17	16	19	19	18	19	19	20	19	21	20	20	23	21	24	24	22	23	25	27	26	0	1	2	3	1	1	3	5	1	1	4	3	15	2	1	12	7	1	14	3	32	5	3	1	10	6	4	17	28	28	34	22	1	13	8	14	39	23	19	22	10	14	23	11	36	35	17	20	54	54	39	1	16	8	27	11	3	29	14	57	27	44	49	25	47	64	42	21	55	65	35	1	11	46	56	33	1	1	1	1	1	1	1	2	2	3	1	2	1	2	3	1	1	5	1	4	1	2	5	4	1	3	4	2	1	1	1	2	5	2	4	3	2	1	2	2	3	3	2	2	1	1	3	2	2	5	3	5	4	5	2	6	8	2	4	1	3	3	1	3	4	1	2	5	1	1	4	12	6	3	5	7
13000	-519.112690428363862	-517.426426173328423	-1.686264255035444	0.000274661437643	0.000057087612860	0.207847207638811	0.315700418823907	1	2	3	4	3	6	5	5	6	7	6	7	9	7	9	10	10	8	8	9	11	11	12	11	12	12	14	11	13	12	15	12	14	12	14	13	14	16	14	13	13	14	17	16	15	15	16	16	17	19	16	15	16	15	19	18	17	18	18	18	16	20	22	19	21	22	20	21	22	24	23	22	24	26	26	25	0	1	2	2	1	4	4	5	1	5	3	1	3	5	4	3	19	3	1	7	15	14	11	11	14	8	17	10	16	14	29	21	1	28	11	12	17	32	25	11	22	18	35	21	28	11	1	41	41	4	32	1	33	36	20	6	18	41	11	24	1	1	18	38	49	56	24	3	62	62	22	3	59	26	22	31	1	1	1	1	1	1	1	2	2	2	2	2	4	2	3	3	2	4	4	2	1	2	3	3	2	5	3	1	2	4	2	1	9	1	3	3	2	2	1	2	1	3	1	2	2	4	6	2	1	7	2	6	1	1	4	6	5	2	5	3	5	8	6	1	2	2	4	7	2	2	6	12	3	5	10	4
13500	-472.979582339916817	-471.199157975157789	-1.780424364759012	0.000318379948198	0.000057723118465	0.181302619062916	0.349871942256536	1	3	3	4	5	4	3	6	6	8	6	7	10	8	10	11	7	8	9	9	11	10	11	11	10	11	11	12	13	12	13	12	13	13	13	12	15	15	14	15	14	15	16	17	16	17	16	16	18	19	16	15	17	18	18	19	17	18	20	19	18	18	19	17	21	22	21	22	23	24	23	22	25	25	27	26	0	1	1	7	3	7	1	5	1	1	3	1	4	5	1	19	8	4	3	10	5	18	9	3	12	19	7	13	19	11	9	25	7	19	13	17	3	26	19	19	24	35	31	24	32	19	15	21	21	64	34	11	30	30	43	1	23	45	23	30	9	15	40	24	38	55	47	36	61	65	36	3	44	58	41	61	1	1	1	1	1	1	1	1	3	4	1	3	2	1	4	1	1	2	4	1	2	2	1	2	1	1	3	1	2	2	4	2	6	2	1	3	6	4	2	3	2	1	1	3	2	3	3	3	2	1	2	3	4	2	1	7	3	1	6	3	6	3	2	4	3	2	4	4	3	1	8	8	5	3	5	3
14000	-438.830924913328317	-437.246522716335335	-1.584402196992987	0.000208253001058	0.000051439012621	0.247002503493429	0.424575793367914	1	2	3	4	4	5	5	4	5	7	7	7	10	9	9	10	10	8	9	11	11	10	10	11	12	11	13	13	13	13	13	13	14	14	12	14	13	14	15	14	14	16	17	16	15	16	17	16	18	18	16	16	17	17	18	19	18	20	19	19	18	18	21	19	21	20	20	23	22	25	23	22	24	25	26	27	0	1	1	2	1	1	4	2	8	7	3	8	5	3	7	18	4	9	5	11	5	14	1	18	13	16	1	9	1	18	21	14	14	35	11	27	14	16	30	3	28	25	45	28	35	26	51	38	46	41	38	28	52	14	36	26	27	32	21	30	35	46	11	45	56	45	27	17	60	68	41	11	44	31	68	42	1	1	1	1	1	3	1	1	1	1	2	2	2	2	2	1	3	2	2	2	3	1	3	2	1	1	5	3	5	2	1	2	2	1	2	1	2	2	1	5	1	2	1	3	2	2	1	1	1	2	1	1	1	4	1	4	3	4	4	2	2	1	6	2	1	3	2	8	1	1	4	6	5	4	3	6
14500	-402.719817982757206	-401.049290621729881	-1.670527361027339	0.000240204598245	0.000051173608316	0.213041751449263	0.442492221611862	1	2	3	4	5	5	4	5	5	7	6	8	10	9	9	10	9	9	9	10	12	12	11	9	12	12	11	12	13	11	13	13	15	13	13	13	14	15	14	14	15	15	17	14	16	17	17	16	18	18	15	17	18	17	17	17	17	17	16	17	19	20	21	16	20	21	21	22	21	25	24	21	24	26	25	26	0	1	1	1	3	3	3	3	1	11	7	8	4	12	7	11	11	4	1	8	3	10	4	11	15	9	4	16	11	7	21	28	3	16	24	14	28	34	23	26	15	18	21	21	32	37	29	34	36	3	25	21	34	16	38	3	28	32	3	13	54	22	51	29	60	58	54	56	60	63	61	47	67	71	57	46	1	1	2	2	1	1	1	1	2	1	1	1	3	1	4	2	2	2	4	1	6	2	3	2	2	3	4	1	3	4	1	1	6	1	3	3	1	1	1	1	3	3	3	1	1	1	3	2	2	5	1	2	1	4	1	7	1	2	6	4	1	4	3	2	2	2	1	2	2	2	2	3	1	1	4	6
15000	-448.062589558674574	-446.445498720487478	-1.617090838187101	0.000228706343939	0.000053253298103	0.232845740900853	0.314738023193757	1	2	3	4	2	5	3	5	4	7	7	7	9	8	9	10	10	9	10	9	11	12	11	10	11	13	12	12	12	10	13	13	12	14	13	14	15	15	14	14	13	15	16	17	15	16	15	17	19	18	15	16	17	17	19	19	17	20	19	16	18	20	18	18	19	20	19	23	22	24	24	22	25	26	27	26	0	1	5	3	1	2	1	7	5	6	7	1	1	9	8	8	9	11	20	7	8	5	7	4	11	20	1	12	20	11	14	15	7	24	28	35	14	12	21	16	22	12	39	1	24	19	3	38	48	3	41	30	11	14	61	48	10	47	10	1	39	39	28	18	54	39	63	55	58	52	46	11	61	44	38	22	1	1	1	1	1	2	1	2	1	1	2	2	4	2	3	3	3	1	1	3	3	4	3	3	2	2	5	2	1	2	4	2	4	2	1	1	3	5	1	3	1	3	1	6	4	3	6	1	1	7	1	3	5	3	1	1	5	3	7	6	3	4	4	6	1	3	1	1	1	4	4	5	3	4	6	7
15500	-440.257824352927287	-438.654229292984553	-1.603595059942710	0.000205975395730	0.000049119719369	0.238473722527858	0.408963109928415	1	2	2	3	4	5	4	6	5	7	6	8	10	8	9	10	9	9	9	10	10	10	12	10	9	12	14	12	13	13	12	13	13	12	13	13	14	16	14	15	15	15	17	15	13	17	16	16	19	18	17	15	15	14	17	19	18	19	17	18	17	20	19	19	20	21	20	23	23	25	24	23	24	24	27	26	0	1	1	1	1	1	2	7	1	1	7	7	1	11	4	4	5	8	3	3	10	15	16	1	4	22	21	15	1	16	14	25	3	21	1	16	23	36	33	8	19	17	42	16	31	13	14	26	54	46	28	14	28	1	26	1	10	37	16	13	44	28	60	61	4	54	28	62	65	48	3	51	67	30	34	58	1	1	1	1	2	2	1	1	1	3	1	1	3	1	3	3	3	2	2	3	2	1	1	4	2	1	2	2	6	2	2	2	4	1	6	1	1	1	1	4	2	2	1	2	1	2	5	2	2	1	2	5	2	6	3	9	6	2	3	4	1	3	1	1	9	3	3	1	1	5	11	3	1	5	7	3
16000	-467.747737250158764	-466.089041001441501	-1.658696248717278	0.000233954076374	0.000050796723350	0.217122625674103	0.387329072771141	0	2	3	4	5	5	4	5	6	7	6	8	10	9	9	10	9	9	8	11	12	12	10	10	13	11	14	10	10	12	14	12	15	12	12	13	16	15	13	15	13	15	17	17	15	16	15	17	19	19	14	16	17	18	16	19	16	19	19	19	18	20	20	19	20	19	19	22	22	24	23	23	25	22	27	26	0	1	2	2	4	3	3	1	1	6	4	1	9	10	8	2	10	8	1	1	14	24	3	11	7	11	16	11	1	19	41	15	1	10	20	9	10	18	26	51	15	39	34	24	8	39	11	18	16	48	16	30	22	16	35	10	1	53	25	52	28	66	45	33	55	25	28	62	58	41	8	50	58	63	71	21	1	1	1	1	1	1	1	2	2	1	1	5	2	1	2	4	1	3	5	4	1	1	4	2	4	2	1	3	6	2	1	1	7	2	1	3	4	2	1	1	2	1	2	5	6	2	5	3	4	1	2	2	3	4	2	5	6	1	3	2	4	1	3	2	1	2	3	1	2	5	11	2	4	1	3	4
16500	-450.507098521496289	-448.655987883086311	-1.851110638409982	0.000287984587610	0.000047589798401	0.165251199016142	0.535722931261193	0	2	2	5	4	5	4	6	5	7	7	7	9	8	8	10	10	9	9	11	11	12	12	9	12	11	13	12	13	11	15	12	15	13	13	12	14	16	13	15	14	16	16	16	14	16	16	16	18	19	17	15	18	18	17	18	16	18	19	19	19	20	21	20	20	21	20	22	21	25	24	22	24	25	27	26	0	1	1	2	1	3	1	5	7	6	9	3	7	9	1	12	12	1	4	8	14	13	3	3	13	19	22	21	12	8	34	1	4	30	22	24	26	39	21	25	28	27	37	22	34	41	15	31	41	54	41	17	38	34	21	17	15	42	22	41	44	1	50	56	43	61	35	31	42	63	66	63	39	67	72	58	1	1	1	1	2	2	3	1	1	2	1	3	2	1	3	2	1	5	2	2	2	1	6	3	1	1	1	1	3	2	1	5	5	1	1	1	2	2	1	1	1	2	1	2	1	1	5	1	2	1	1	3	1	2	3	3	5	1	2	4	1	10	1	1	1	1	4	2	2	1	2	1	6	3	2	4
17000	-420.526289072467307	-418.849777130996472	-1.676511941470839	0.000290520903607	0.000061310351346	0.211035937811001	0.298557673261395	1	3	3	5	4	6	5	5	5	7	6	5	9	8	10	10	9	10	8	10	12	11	11	10	13	13	13	12	13	11	14	13	14	12	11	13	14	14	15	15	15	16	17	15	15	16	16	16	17	20	16	16	18	16	18	19	17	19	18	19	18	19	22	19	20	21	20	22	22	22	22	23	22	26	27	25	0	1	1	2	1	1	3	3	3	1	9	1	7	11	1	11	7	1	3	8	6	13	8	4	3	14	17	11	35	7	28	17	3	13	1	24	17	27	23	1	21	21	48	24	24	36	17	26	31	61	15	21	11	1	27	36	10	48	7	22	22	40	62	43	51	64	40	24	18	54	62	1	57	65	54	7	1	1	1	1	1	3	1	1	1	3	1	3	2	1	7	1	2	4	3	2	3	1	3	2	4	2	4	2	1	5	1	2	4	1	4	1	3	1	2	6	2	2	1	2	4	1	4	1	2	1	3	2	6	10	2	3	5	1	6	4	4	3	1	1	2	1	2	6	7	2	1	11	2	3	5	10
17500	-483.429711045402769	-481.817297758310190	-1.612413287092579	0.000363609346828	0.000085362406592	0.234764060210417	0.300446129854744	0	2	2	4	4	5	5	5	4	7	5	6	9	8	10	10	8	10	9	10	11	12	11	8	11	12	13	12	14	11	14	11	13	12	12	13	14	15	13	14	14	15	16	16	15	16	15	16	18	19	17	15	17	17	19	19	18	19	20	18	19	21	20	19	20	22	20	22	20	24	24	23	24	25	27	26	0	1	1	1	1	4	5	2	3	7	5	1	1	12	1	6	6	3	4	4	9	25	15	3	7	21	20	24	3	11	34	4	1	15	30	32	3	9	26	24	8	15	15	1	21	11	8	28	13	3	28	3	9	1	40	10	7	25	1	33	11	25	33	45	54	59	47	33	56	65	8	1	61	20	13	52	1	1	1	2	2	1	1	1	1	1	1	2	3	2	5	3	1	4	2	4	2	1	1	4	4	1	2	2	3	3	1	5	6	1	1	2	6	5	1	3	5	3	3	10	3	5	5	2	5	7	3	5	7	8	2	7	5	3	11	2	9	6	4	2	2	1	3	5	1	4	13	10	2	9	9	5
18000	-432.593192713567532	-431.051566355757302	-1.541626357810226	0.000227962680209	0.000061253991684	0.268701840266731	0.323683266999515	0	3	2	3	3	6	4	5	5	7	5	7	9	8	9	11	9	9	10	10	11	11	12	10	13	13	13	13	13	11	14	11	14	13	10	11	15	16	14	14	14	16	17	17	15	16	16	15	18	18	16	16	16	15	18	17	17	19	20	19	19	20	21	18	20	21	20	22	22	23	24	23	25	26	27	27	0	1	1	1	3	1	3	7	1	4	2	1	8	2	8	7	8	14	1	8	24	20	3	9	12	30	17	17	3	12	36	1	17	24	7	10	4	15	36	22	11	18	19	3	25	25	10	28	57	7	39	3	1	21	21	8	1	57	11	16	48	22	61	38	49	35	17	22	65	27	61	10	48	70	72	50	1	1	1	1	1	2	1	1	2	2	1	4	2	2	2	4	2	1	5	2	1	1	5	3	4	1	3	1	5	2	1	5	3	2	4	2	5	3	1	2	3	4	3	9	1	1	4	2	1	4	1	8	6	1	3	5	8	1	10	3	2	4	1	1	1	5	5	6	2	4	2	7	6	2	2	5
18500	-386.998012045753455	-385.024225809664642	-1.973786236088835	0.000275019888352	0.000039265023021	0.142771576472738	0.380178222066014	0	3	2	3	4	5	4	5	6	7	7	7	9	8	9	10	10	9	10	9	12	11	12	9	12	12	11	12	13	12	14	11	14	14	13	13	15	15	14	14	12	15	17	16	14	15	17	16	17	18	15	16	18	17	16	16	17	19	20	20	18	20	22	20	20	21	20	22	22	25	23	23	25	25	28	26	0	1	1	1	3	1	3	3	3	1	8	4	4	10	4	3	20	1	11	1	16	18	11	3	17	17	11	14	20	27	21	3	4	30	27	5	11	17	10	16	17	19	45	45	21	33	16	39	36	13	36	34	30	44	38	8	3	57	3	36	41	57	44	42	33	53	11	38	60	65	44	66	67	72	69	72	1	1	1	2	1	3	2	2	2	5	1	3	3	1	3	3	1	5	2	4	1	1	2	3	1	1	2	2	2	1	1	3	5	1	1	4	5	3	3	1	1	3	1	1	1	1	3	1	1	6	1	1	3	1	1	4	7	2	12	4	3	1	3	3	3	2	4	4	2	2	4	1	2	1	3	2
19000	-447.354127209657577	-445.620421727023654	-1.733705482633909	0.000269666137372	0.000052207531204	0.193600619314751	0.439571942411755	1	2	3	5	4	5	4	5	5	8	7	8	9	9	10	10	9	9	8	8	9	11	11	11	11	13	13	12	14	12	13	13	15	14	13	13	12	16	15	14	14	15	16	16	16	14	16	17	16	18	14	14	17	18	19	18	18	19	18	18	18	19	22	19	21	20	21	23	22	22	23	21	24	25	26	25	0	1	1	2	3	1	2	7	3	1	4	1	9	11	17	10	3	11	4	4	10	13	11	17	1	22	18	3	21	13	20	5	3	25	18	28	10	46	27	12	30	26	52	42	20	18	25	51	29	12	32	30	4	44	53	28	14	53	1	17	30	30	38	46	62	49	66	42	55	64	1	19	21	73	28	53	1	1	1	2	1	2	1	1	1	3	1	4	2	1	1	1	3	1	2	2	1	1	2	1	4	1	2	5	2	2	2	6	7	2	2	1	2	1	1	4	1	1	1	1	3	2	2	1	1	3	1	1	6	1	1	3	4	1	9	4	4	4	4	3	1	2	1	4	1	2	9	7	8	1	5	4
19500	-525.200902314325504	-523.573182003871807	-1.627720310453664	0.000230045956985	0.000052590159650	0.228607189361439	0.392897580271218	0	2	2	4	3	3	4	5	5	6	6	8	8	7	10	10	9	10	10	10	11	12	12	11	13	12	14	12	13	12	14	12	15	14	12	10	15	15	14	15	15	15	15	16	16	16	17	17	19	19	16	16	17	17	19	18	16	18	19	20	18	21	21	19	18	21	21	22	22	22	23	24	24	25	27	25	0	1	1	3	3	3	2	5	1	1	2	3	8	9	7	6	9	1	3	4	7	15	7	17	3	2	19	19	4	3	36	21	31	29	16	13	21	20	23	16	11	39	23	31	39	34	7	23	58	15	26	14	42	11	13	21	18	44	23	51	7	18	59	47	52	49	29	53	34	62	27	8	71	58	56	25	1	1	1	1	1	1	1	1	2	2	1	2	2	1	6	5	2	6	4	3	4	2	5	2	5	6	2	1	4	5	3	1	1	1	1	1	3	2	1	4	4	1	2	1	1	1	8	3	1	3	2	6	2	5	6	4	2	1	4	3	9	8	1	1	1	1	4	1	4	1	5	9	1	4	5	5
20000	-463.381866885128204	-461.538899198436980	-1.842967686691209	0.000251237604751	0.000041948082656	0.166965780054217	0.265607193782214	0	2	3	4	3	4	3	5	4	8	7	7	9	8	7	10	9	8	7	8	12	11	10	11	12	12	13	13	14	13	13	12	14	13	14	12	15	15	14	14	14	14	17	17	15	16	16	17	19	19	14	17	18	17	19	18	18	19	19	20	17	19	21	20	20	21	21	22	22	24	22	24	24	26	28	27	0	1	2	1	2	1	2	7	1	1	8	1	1	11	4	13	12	4	8	8	23	17	11	7	11	12	9	7	32	9	18	4	8	4	4	17	4	23	14	4	20	31	40	37	28	29	4	34	39	61	24	4	18	36	53	1	16	48	16	11	1	43	37	38	56	52	44	27	38	56	27	17	64	54	21	4	1	1	1	1	1	2	1	1	1	3	1	2	4	1	1	1	1	2	1	1	1	1	1	5	3	3	3	5	1	5	3	5	4	4	6	1	8	3	3	3	3	1	1	1	1	1	7	3	3	1	2	6	6	1	1	8	3	2	4	7	9	1	3	2	1	2	2	6	2	3	5	7	2	4	8	13
20500	-482.446297493107977	-480.831815058069708	-1.614482435038294	0.000254027133597	0.000059419831018	0.233911354968374	0.432478861237401	1	3	2	4	4	6	5	6	5	8	5	7	10	9	9	8	9	9	9	10	11	11	9	9	12	12	13	12	12	12	13	12	14	14	14	14	16	16	14	14	15	16	16	17	16	16	16	16	18	18	16	16	17	18	18	17	17	19	20	18	18	19	22	19	19	20	20	21	22	24	23	23	25	24	26	27	0	1	1	3	1	3	2	7	1	3	3	4	4	10	8	2	16	10	3	11	4	10	3	7	11	24	18	11	16	7	12	14	6	25	11	16	11	31	15	22	29	22	32	19	14	28	7	30	6	1	25	36	41	33	37	21	39	50	39	22	11	13	64	23	33	51	34	4	50	67	7	42	37	42	42	72	1	1	1	1	2	2	1	1	2	4	1	3	3	1	2	3	1	1	5	2	3	2	4	1	5	2	2	3	2	4	3	2	6	1	5	2	5	1	2	2	2	2	1	4	4	2	5	2	7	7	2	1	1	2	1	2	1	1	3	4	6	4	2	5	2	2	4	9	2	2	6	3	3	5	4	3
21000	-459.825763619051543	-458.143504894176658	-1.682258724874906	0.000253150546467	0.000052945215572	0.209145175909476	0.400118576963261	0	3	2	3	4	5	4	5	5	7	6	8	9	9	9	11	10	10	9	10	12	11	9	10	12	12	13	13	14	13	12	13	11	12	11	14	15	15	15	14	15	15	14	16	15	17	14	16	17	19	17	16	17	18	18	19	16	19	19	19	19	21	22	19	19	21	19	22	20	24	24	23	23	25	24	27	0	1	1	1	4	4	1	7	3	3	8	4	11	6	3	14	10	19	3	7	11	23	3	1	17	10	17	8	19	14	17	3	4	23	18	18	8	25	25	3	26	36	25	28	31	36	14	25	27	1	43	31	3	16	17	31	15	49	46	39	12	21	69	38	55	49	51	65	37	63	63	17	24	22	59	59	1	2	1	1	1	1	2	1	1	2	1	2	2	2	3	1	1	1	3	4	3	1	4	4	1	2	2	4	3	2	2	6	4	1	1	2	6	1	2	5	2	1	1	1	1	2	2	2	1	8	1	3	6	3	4	5	2	1	1	1	6	5	1	2	1	2	1	2	3	1	1	8	6	8	2	5
21500	-450.486599184121758	-448.864571345975037	-1.622027838146698	0.000276827950091	0.000063907580713	0.230856677196148	0.370243173050647	1	3	3	5	4	5	5	6	5	7	6	8	10	9	9	9	8	10	9	9	11	12	11	9	12	12	12	11	12	12	14	10	14	13	12	14	14	15	14	13	14	14	15	16	14	16	15	15	18	16	17	15	17	16	18	15	17	18	20	17	19	19	20	19	20	21	20	21	20	25	21	21	24	25	27	25	0	1	1	3	1	2	5	2	3	7	3	5	1	9	4	12	3	1	4	4	17	15	6	11	11	8	11	20	11	4	35	11	1	18	1	18	4	39	26	4	12	14	9	1	17	18	4	34	57	52	38	1	11	3	44	21	1	12	4	7	1	11	55	8	60	63	62	49	51	52	52	17	63	59	50	22	1	1	1	1	1	1	1	2	1	1	2	2	6	2	2	1	2	5	2	3	1	1	3	1	3	3	2	2	2	3	1	2	5	2	6	2	5	1	1	3	2	2	5	6	3	3	5	1	1	1	1	7	7	5	1	2	4	7	7	3	9	4	1	7	1	1	1	1	1	5	3	3	4	3	4	5
22000	-486.546583688934788	-484.744565977118384	-1.802017711816419	0.000338192693817	0.000059556956233	0.176103615842376	0.304601343045380	0	3	3	5	4	5	5	6	6	8	6	7	9	7	9	10	9	7	8	10	10	11	11	10	13	12	13	12	14	12	13	13	14	13	13	13	15	15	13	14	15	15	16	15	16	16	14	17	19	19	17	14	18	17	15	18	17	19	19	19	18	20	21	19	20	20	18	22	23	23	24	23	24	26	27	27	0	1	1	2	3	1	1	6	3	11	6	1	3	1	14	19	18	4	3	7	18	9	3	18	7	22	22	24	13	24	22	1	3	13	26	4	4	7	13	9	35	27	47	27	42	26	5	47	67	4	37	24	27	8	39	34	3	32	26	14	32	67	57	54	19	31	30	51	35	66	57	3	27	62	22	60	1	1	1	1	1	4	2	1	2	1	1	3	4	3	2	1	1	1	1	1	2	3	3	1	3	1	1	1	3	2	1	5	5	2	1	3	5	4	2	5	1	1	1	2	1	2	5	2	1	7	2	2	3	5	1	2	8	3	3	5	2	1	2	2	6	3	4	3	6	2	3	8	5	3	10	5
