step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
29500	-191.480081035041962	-190.119205829647711	-1.360875205394239	0.000126108716008	0.000071025293196	0.563206853930488	0.449441282327070	5	8	9	9	11	12	13	14	15	17	17	18	17	21	20	20	22	19	23	24	25	25	32	36	32	43	0	1	2	2	1	4	4	5	2	2	6	13	6	18	10	5	18	2	17	15	9	15	20	0	0	0	1	2	1	1	4	2	2	2	3	5	2	1	2	1	2	3	2	4	1	2	6	3	3	1	1	1
30000	-196.696566121120242	-195.284484186764786	-1.412081934355467	0.000274608741497	0.000104862780997	0.381862501629314	0.574848860005216	6	8	10	9	10	11	13	13	16	16	16	18	18	19	18	20	23	22	23	24	23	25	30	35	34	43	0	1	2	2	1	4	1	6	8	8	6	11	11	9	10	9	15	9	9	19	9	19	20	0	0	0	1	1	1	1	2	1	3	1	2	2	2	1	1	2	1	2	2	3	5	1	3	1	2	1	1	1
30500	-175.727860929369228	-174.269928177933224	-1.457932751436005	0.000262408790649	0.000086189645817	0.328455634447741	0.761137046999083	6	8	9	10	11	12	13	14	16	18	16	19	17	20	20	19	22	22	24	24	23	26	29	35	34	44	0	1	2	2	4	4	4	6	8	9	8	11	11	9	9	5	15	14	17	10	14	15	20	0	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	1	3	2	1	1	1
31000	-214.897221165492255	-213.374231926758881	-1.522989238733364	0.000283823392946	0.000079360017561	0.279610559007311	0.589230755990640	6	7	9	9	11	12	13	14	16	17	16	19	17	20	20	18	23	22	23	24	24	24	30	35	33	42	0	1	2	2	4	4	4	7	6	3	4	4	11	10	11	9	2	14	12	15	14	18	17	0	0	0	1	1	1	1	1	2	2	1	2	4	4	6	1	1	2	1	7	1	2	2	1	1	4	1	1	1
31500	-220.042533957357790	-218.678584962428886	-1.363948994928894	0.000190375704672	0.000098278602341	0.516235002308746	0.643639620499581	5	8	10	7	10	12	14	14	16	18	18	19	17	22	19	21	22	22	21	23	21	26	30	36	34	42	0	1	2	1	1	4	5	4	8	1	13	8	8	9	9	8	9	9	9	15	9	17	20	0	0	0	1	2	1	1	3	2	2	3	1	6	1	2	3	2	2	2	3	3	3	3	2	2	3	1	1	1
32000	-197.749737437273922	-196.363567987499721	-1.386169449774197	0.000244313079587	0.000105063235261	0.430035245919471	0.508447235909421	5	9	9	9	11	10	14	14	15	18	16	20	18	20	20	19	23	22	23	25	24	25	32	36	35	44	0	1	1	1	1	2	3	5	6	11	6	13	7	10	10	5	16	11	10	17	11	17	21	0	0	0	1	2	2	2	2	1	3	2	2	2	4	1	2	1	1	4	3	3	2	2	3	1	5	1	1	1
32500	-207.937640385866672	-206.573874936713821	-1.363765449152846	0.000177249484676	0.000091772715483	0.517760125794149	0.437404421134017	5	8	8	10	10	10	13	14	15	15	16	19	18	22	18	20	22	22	24	24	24	25	31	34	34	43	0	1	1	1	2	2	4	6	4	2	4	6	11	10	2	5	12	15	12	18	9	15	22	0	0	0	1	2	1	3	1	1	1	2	2	4	3	4	2	3	6	5	2	2	2	1	4	3	3	1	1	1
33000	-226.631759115959909	-225.250557170804655	-1.381201945155242	0.000222117739999	0.000098337610391	0.442727403903567	0.434934491220059	6	8	10	10	10	11	13	15	14	17	15	18	19	22	20	20	19	21	23	22	23	25	32	35	34	42	0	1	2	2	2	4	5	6	5	11	6	6	12	10	9	9	5	9	18	17	10	3	18	0	0	0	1	1	1	1	1	1	1	2	2	1	2	3	1	3	4	3	5	4	1	2	3	6	6	1	1	1
33500	-194.619766330572673	-193.159516393728808	-1.460249936843870	0.000252050392037	0.000082248205254	0.326316513890193	0.354611424499192	5	9	9	10	10	11	13	15	16	18	18	18	18	21	20	19	22	22	24	25	24	25	32	36	34	42	0	1	1	2	2	4	4	4	1	7	6	6	8	16	10	2	10	10	11	16	17	17	21	0	0	0	1	2	2	1	1	1	2	3	5	2	5	3	2	1	1	5	2	2	2	2	2	2	3	1	1	1
34000	-198.272913871192060	-196.689330357845989	-1.583583513346066	0.000302147073874	0.000074745491251	0.247381152141897	0.510404457989957	4	9	10	9	10	11	13	14	16	17	17	19	18	21	20	19	22	23	23	24	23	26	31	34	35	44	0	1	1	1	4	3	6	6	3	9	7	9	6	9	10	13	13	15	13	9	14	19	19	0	0	0	1	2	3	3	1	1	1	1	3	1	2	1	4	3	2	1	2	1	3	4	1	2	3	1	1	1
34500	-197.553233749024088	-196.079276212307292	-1.473957536716784	0.000190916500951	0.000060025122122	0.314405102872036	0.617302996101366	6	9	9	10	11	10	13	14	15	17	16	17	18	21	20	20	23	23	23	25	24	25	31	35	33	43	0	1	1	1	3	1	2	6	8	4	7	11	6	16	9	4	16	16	16	21	16	17	20	0	0	0	1	1	1	2	1	2	2	2	1	3	2	1	4	1	2	7	2	3	2	1	2	1	4	1	1	1
35000	-213.774041017746299	-212.134780869634540	-1.639260148111773	0.000421072037940	0.000094397917730	0.224184721910989	0.581397426622001	5	10	10	9	11	12	13	14	16	18	16	17	18	22	20	20	20	22	22	24	23	24	31	35	33	42	0	1	4	1	3	4	2	3	7	11	3	8	6	17	11	2	10	15	10	15	15	17	19	0	0	0	1	2	1	1	1	2	2	1	2	1	2	1	2	2	2	4	1	1	1	2	2	2	4	1	1	1
35500	-192.123966759182593	-190.699887077482600	-1.424079681700007	0.000225980603912	0.000082547355598	0.365285135842480	0.492812502468653	6	9	10	10	11	11	13	15	14	17	17	19	18	21	20	21	22	22	23	24	25	25	31	36	35	44	0	1	2	1	4	4	4	6	4	3	6	8	2	10	8	13	9	14	18	10	17	20	21	0	0	0	1	1	1	2	1	1	1	2	2	3	4	2	4	2	2	2	5	1	1	3	2	1	3	1	1	1
36000	-231.500836001771489	-230.100431407116275	-1.400404594655225	0.000329570386102	0.000132109468595	0.400853578374031	0.458010421411361	6	8	10	9	11	11	13	13	16	16	17	17	18	21	19	19	22	22	23	24	24	23	32	36	35	41	0	1	2	2	1	4	4	4	6	5	7	7	5	11	11	6	15	16	17	6	15	11	15	0	0	0	1	1	1	1	4	1	2	2	2	2	2	2	4	2	1	5	1	3	1	7	2	3	6	1	1	1
36500	-197.211208745610378	-195.756564223374710	-1.454644522235663	0.000197771660116	0.000065573197905	0.331560132866403	0.510743891892046	6	8	7	9	10	11	14	14	15	17	17	19	19	22	20	21	23	21	24	25	24	25	31	36	31	43	0	1	1	2	3	4	2	2	4	9	8	11	11	9	9	5	10	10	18	16	17	14	20	0	0	0	1	1	1	1	1	1	2	3	3	2	1	1	1	3	2	4	3	2	2	2	1	2	3	1	1	1
37000	-167.249271109389440	-165.883365809374709	-1.365905300014728	0.000154803969194	0.000100040136384	0.646237540967378	0.727473313585455	5	8	10	10	11	11	14	15	16	17	17	19	19	21	20	20	20	22	24	24	23	23	31	35	34	43	0	1	2	2	2	4	4	6	7	9	8	8	11	15	10	5	10	17	17	21	15	18	20	0	0	0	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	4	1	1	2	1	2	1	4	1	1	1
37500	-191.868358874298167	-190.407151829930854	-1.461207044367316	0.000171223642319	0.000055723752562	0.325444265800665	0.687014440891707	6	9	10	8	10	11	12	14	14	17	16	19	18	21	20	20	22	22	22	23	24	25	31	36	35	41	0	4	1	1	1	2	4	6	4	9	8	8	11	10	10	10	9	15	10	10	15	17	21	0	0	0	1	1	2	1	2	1	1	1	3	2	1	2	1	2	2	2	3	1	3	2	3	1	3	1	1	1
38000	-207.535817351171488	-206.139142865503374	-1.396674485668106	0.000391420815079	0.000159589997952	0.407719752767749	0.605173979208018	6	8	9	9	11	11	11	15	15	16	17	18	17	22	20	21	21	22	22	25	23	25	30	35	34	43	0	1	2	2	3	3	4	5	5	4	4	4	6	12	8	11	9	16	15	14	15	19	20	0	0	0	1	1	1	1	1	1	1	2	4	3	3	4	3	2	2	3	3	1	1	1	1	1	1	1	1	1
38500	-210.451309922196373	-209.088846743377132	-1.362463178819233	0.000190839077803	0.000101244267079	0.530521674304701	0.586350067048690	4	7	10	9	10	11	11	14	16	17	16	19	18	21	19	20	22	23	24	25	23	24	32	35	32	44	0	1	1	2	1	4	4	6	3	2	8	8	6	10	3	10	9	14	18	17	14	13	20	0	0	0	1	1	2	1	2	1	1	2	2	7	1	2	3	2	4	1	4	1	1	1	2	3	5	1	1	1
39000	-191.904085073348739	-190.533600210322959	-1.370484863025792	0.000164200242445	0.000078642017100	0.478939713663690	0.543031920515186	6	8	10	9	9	11	13	13	15	18	16	18	17	21	20	20	23	22	21	24	24	26	30	35	34	42	0	1	2	2	1	4	4	6	2	4	6	11	11	10	10	9	18	19	9	9	9	18	20	0	0	0	1	1	1	1	2	1	2	1	3	2	2	1	1	2	1	2	1	1	3	6	5	2	2	1	1	1
39500	-206.951741208584508	-205.358926076791761	-1.592815131792749	0.000232719021407	0.000056593469616	0.243183686809284	0.535317744750274	6	10	10	9	11	12	13	15	16	17	17	20	18	21	20	20	22	22	22	21	24	24	31	35	34	43	0	1	1	1	2	2	3	2	3	8	2	2	8	10	6	2	10	14	15	9	9	16	20	0	0	0	1	2	2	1	1	1	1	3	2	1	3	4	1	2	4	4	2	1	1	3	5	2	4	1	1	1
40000	-204.618665610643546	-203.183309845362658	-1.435355765280884	0.000227833833161	0.000080120632518	0.351662575335902	0.534158104709399	5	8	10	9	10	11	14	15	14	16	17	20	18	22	21	19	23	21	24	22	24	25	31	36	35	43	0	1	1	1	1	4	2	1	2	2	10	11	6	10	3	7	9	8	20	3	17	17	21	0	0	0	1	2	2	2	2	1	3	4	3	5	1	2	3	3	4	2	4	3	1	6	1	1	3	1	1	1
40500	-198.051984711358529	-196.602060396109920	-1.449924315248621	0.000283468819394	0.000095292715092	0.336166479599102	0.553095818761498	5	7	10	10	10	11	11	14	15	18	17	19	18	20	19	21	22	21	24	24	23	26	30	36	34	44	0	1	2	2	1	5	4	6	2	4	6	6	9	10	10	2	12	15	14	14	15	17	20	0	0	0	1	1	1	1	2	1	1	2	4	3	2	3	2	2	1	6	1	1	2	2	2	2	3	1	1	1
41000	-207.976423562847913	-206.356283733282709	-1.620139829565204	0.000425541749540	0.000098561037276	0.231613084691816	0.483645870914226	5	8	10	10	7	11	12	14	15	18	17	20	18	20	20	21	22	22	24	24	24	26	31	35	33	44	0	5	2	2	1	2	4	7	4	4	2	10	4	13	2	13	13	8	13	17	11	5	19	0	0	0	1	1	1	1	1	1	1	1	1	4	4	1	4	1	6	2	2	4	3	1	3	7	2	1	1	1
41500	-203.346755234302577	-201.865197532450026	-1.481557701852556	0.000280601082137	0.000086505926727	0.308287929853953	0.430164418693533	6	10	9	9	8	11	13	14	15	17	17	19	17	21	20	21	20	23	24	24	25	26	31	36	33	44	0	4	1	1	1	4	4	4	4	3	6	13	8	10	11	5	9	11	15	14	16	17	21	0	0	0	1	1	2	2	1	1	2	2	2	4	3	1	2	4	1	8	2	2	2	1	2	2	4	1	1	1
42000	-190.724543285640067	-189.277931214500398	-1.446612071139666	0.000172044412529	0.000058411055060	0.339511491256438	0.484063707357394	6	9	10	10	9	12	12	14	16	18	17	19	18	20	20	20	22	23	21	24	25	26	32	35	35	44	0	1	1	1	1	2	2	6	2	9	6	11	8	9	10	9	10	10	9	9	14	19	21	0	0	0	1	2	1	3	2	1	2	2	3	1	2	1	2	2	1	2	1	2	2	3	2	2	4	1	1	1
42500	-205.153939813351428	-203.635098931511692	-1.518840881839726	0.000318514143443	0.000089879856651	0.282184821305833	0.529748934621643	5	9	8	10	10	11	13	12	15	17	16	19	19	21	20	20	20	21	23	24	24	25	31	36	35	43	0	3	1	1	3	2	6	4	6	11	8	7	11	15	9	9	4	10	9	14	18	18	21	0	0	0	1	1	1	2	1	2	1	1	2	1	3	3	2	1	3	3	4	2	4	2	2	2	4	1	1	1
43000	-198.292488753335476	-196.854527910696419	-1.437960842639059	0.000217216080388	0.000075750666060	0.348734154139760	0.443181462266426	6	7	9	9	10	12	10	14	15	16	16	20	18	20	20	20	22	23	23	24	25	25	31	36	34	40	0	1	2	2	1	4	4	4	6	4	8	6	6	10	10	6	9	13	10	13	15	18	15	0	0	0	1	1	1	1	2	2	1	2	2	3	1	3	5	2	2	4	3	2	3	3	3	1	4	1	1	1
43500	-191.727984755753624	-190.322577892772500	-1.405406862981133	0.000135749511861	0.000053254767161	0.392301721243948	0.560846448768876	5	8	10	9	11	10	12	15	15	17	17	19	17	21	20	21	20	21	23	24	24	26	29	35	34	44	0	1	2	1	2	4	4	4	2	3	8	11	8	9	9	9	9	10	15	9	15	18	21	0	0	0	1	2	1	2	2	1	1	3	3	4	1	1	1	3	3	3	3	2	2	4	2	3	3	1	1	1
44000	-194.676827978598510	-193.288217460119228	-1.388610518479270	0.000232784818941	0.000098788697219	0.424377747948010	0.496642732654261	6	8	9	10	10	11	13	13	16	17	17	19	18	21	19	19	21	20	23	23	24	26	30	35	33	44	0	1	1	2	2	3	4	6	3	3	6	13	8	10	2	5	9	16	9	9	19	17	21	0	0	0	1	1	2	1	1	1	1	1	2	4	3	1	2	2	5	2	2	1	3	3	1	3	2	1	1	1
44500	-239.141037605716434	-237.734203374690594	-1.406834231025838	0.000251091808073	0.000097921488843	0.389982809853260	0.540516965633245	5	8	10	9	11	12	14	15	14	17	18	19	18	21	21	19	22	21	23	25	23	23	31	36	33	42	0	1	2	2	4	4	3	6	6	9	6	8	8	9	6	2	18	12	11	9	10	10	22	0	0	0	1	1	1	1	1	3	2	2	1	1	2	1	2	3	3	3	1	1	4	4	2	3	4	1	1	1
45000	-212.969670302859612	-211.334435260905650	-1.635235041953969	0.000394805749827	0.000089110388580	0.225706916930043	0.518865054854880	6	9	9	9	10	11	13	14	15	18	18	19	18	22	21	20	22	22	23	23	24	26	30	35	35	43	0	1	1	1	1	5	6	6	5	1	8	7	8	12	11	12	15	7	15	5	14	12	5	0	0	0	1	2	2	1	2	1	1	1	4	6	2	4	2	3	2	1	1	4	1	5	1	2	7	1	1	1
45500	-191.132247890755821	-189.718995871947243	-1.413252018808572	0.000165919885324	0.000063071420165	0.380131772886061	0.401181274530579	5	9	9	9	10	10	13	15	16	16	18	19	18	21	19	20	22	22	24	25	24	26	32	35	32	42	0	1	1	1	2	4	4	2	2	3	6	11	8	10	10	2	9	15	17	9	17	18	15	0	0	0	1	2	2	3	1	1	1	3	3	4	4	1	2	2	2	5	3	1	1	4	1	2	8	1	1	1
46000	-211.698395879423799	-210.159495579065265	-1.538900300358530	0.000291769962937	0.000078846356181	0.270234658109195	0.529984934115644	6	9	7	9	11	11	13	14	15	17	18	18	17	21	20	20	22	22	23	24	24	25	31	34	32	44	0	1	1	1	4	2	4	6	2	6	13	8	6	10	12	5	10	8	9	10	9	15	15	0	0	0	1	1	1	1	1	1	1	2	2	3	1	3	2	2	1	3	2	4	4	6	5	2	4	1	1	1
46500	-213.151377695132481	-211.650000351282699	-1.501377343849791	0.000389869541985	0.000114501456711	0.293691720897645	0.344511667888583	6	8	10	10	10	12	10	15	15	17	17	19	19	22	19	19	22	20	23	25	25	25	31	33	35	42	0	1	2	2	1	4	2	6	2	8	3	9	6	11	1	9	2	2	9	11	14	13	14	0	0	0	1	1	1	1	2	1	1	2	3	1	3	2	2	3	7	2	7	7	4	4	2	3	5	1	1	1
47000	-206.483159022345120	-204.936810071579572	-1.546348950765562	0.000344235436525	0.000091598885332	0.266093712653573	0.367196746494520	5	9	9	8	11	10	13	15	15	17	18	16	19	22	20	20	22	22	24	24	24	26	31	35	34	43	0	1	4	1	1	1	2	5	4	8	7	2	7	13	8	8	8	1	15	17	15	8	20	0	0	0	1	2	1	1	3	3	2	2	4	1	2	4	3	1	3	3	3	7	2	1	3	6	4	1	1	1
47500	-196.804618358989217	-195.258320127706611	-1.546298231282603	0.000253208969818	0.000067384328507	0.266121411713867	0.469239621277653	6	8	10	9	11	12	14	14	15	17	16	18	19	20	20	20	21	22	23	24	25	25	31	35	34	43	0	1	2	2	3	1	2	4	6	8	6	4	11	10	9	12	9	10	10	12	19	19	19	0	0	0	1	1	1	1	1	2	3	3	2	2	1	6	2	1	3	1	3	1	4	2	2	1	3	1	1	1
48000	-182.123116272519923	-180.756508823246435	-1.366607449273487	0.000131634050423	0.000065574232855	0.498155550518837	0.422279826992467	5	9	9	9	11	11	13	14	15	18	17	19	18	21	20	19	21	23	22	23	24	25	31	35	33	41	0	1	1	1	1	2	2	6	3	2	6	5	8	10	9	5	9	17	10	10	15	18	21	0	0	0	1	2	2	2	3	1	2	2	2	5	3	3	2	2	3	4	3	1	2	2	2	2	3	1	1	1
48500	-216.924843748360530	-215.504322792608235	-1.420520955752307	0.000309456861487	0.000114483435872	0.369949579795023	0.379948819324073	5	7	9	9	10	12	12	14	15	17	17	18	19	22	20	21	22	21	22	23	25	23	31	34	34	43	0	1	2	2	1	4	5	3	5	5	6	7	6	16	11	5	7	6	15	15	11	12	10	0	0	0	1	1	1	1	2	2	1	3	3	4	4	2	3	1	2	4	4	4	1	1	4	3	7	1	1	1
49000	-191.183888877862870	-189.644629414306252	-1.539259463556611	0.000245989081268	0.000066424809984	0.270031538153452	0.498865817508258	5	10	9	8	10	11	11	15	15	18	17	20	19	21	20	21	21	23	24	25	24	23	32	34	35	42	0	1	1	1	4	1	1	2	2	8	9	11	11	9	10	8	10	10	17	15	15	17	15	0	0	0	1	3	2	2	1	3	4	2	3	1	1	2	1	2	1	3	1	2	1	2	2	1	6	1	1	1
49500	-207.425651521078379	-205.806804040209784	-1.618847480868595	0.000305577144191	0.000070934805533	0.232133871532433	0.700402118388850	4	8	9	10	10	12	12	14	14	17	14	18	18	22	19	19	22	23	23	23	24	25	29	35	34	43	0	1	1	1	3	4	4	6	2	8	6	6	11	9	12	10	12	15	17	15	20	14	21	0	0	0	1	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	1
50000	-211.094526619505643	-209.732523387380382	-1.362003232125268	0.000226533757980	0.000121497950585	0.536334856528097	0.488078975253494	4	8	10	10	8	12	13	14	15	17	17	20	19	22	18	20	22	21	23	24	25	25	29	35	34	44	0	1	2	5	1	4	1	4	5	6	6	11	10	15	10	5	18	15	18	15	16	18	15	0	0	0	1	2	1	1	3	2	5	3	3	2	3	1	1	2	1	6	1	1	2	3	2	2	6	1	1	1
50500	-221.248723565709781	-219.854374647228752	-1.394348918481015	0.000322266750918	0.000132853080545	0.412245694494619	0.482771711757043	4	9	9	9	10	12	13	14	15	18	14	20	18	22	20	21	22	21	23	22	23	25	31	36	35	43	0	1	1	1	1	4	4	5	7	8	2	13	8	10	10	4	7	8	13	10	6	15	10	0	0	0	1	3	2	2	2	2	2	1	1	2	3	1	2	2	2	5	4	4	2	2	6	2	6	1	1	1
51000	-186.284006951309891	-184.683310005169318	-1.600696946140576	0.000264284317145	0.000063354372924	0.239720516177474	0.766665046633969	6	8	9	10	11	11	13	14	15	18	17	19	18	18	20	20	21	23	23	25	22	25	31	35	33	41	0	1	2	1	4	2	4	4	8	8	6	13	6	9	9	5	16	17	10	15	15	18	21	0	0	0	1	1	1	2	1	1	1	2	1	2	3	1	2	1	1	3	1	1	2	2	1	1	5	1	1	1
51500	-184.717189847170403	-183.346823323694593	-1.370366523475820	0.000158294167456	0.000075894368580	0.479451452948527	0.386394085507510	5	9	8	10	10	11	12	14	15	17	16	20	18	21	19	21	21	22	23	24	23	25	32	35	34	44	0	3	1	2	1	4	4	6	2	2	6	11	11	10	10	10	15	17	9	10	9	18	9	0	0	0	1	1	1	1	2	1	1	1	3	4	2	2	2	2	1	2	1	1	3	3	4	1	5	1	1	1
52000	-182.436779562948232	-180.813853768095726	-1.622925794852502	0.000205319461902	0.000047325878401	0.230498745529688	0.661062498083593	4	7	9	9	9	12	13	14	16	17	18	19	19	22	20	20	22	23	24	23	24	24	30	34	34	43	0	1	2	2	1	4	4	2	8	6	6	8	11	15	9	10	15	15	17	10	20	17	21	0	0	0	1	1	1	1	2	2	2	4	1	2	2	2	1	1	3	2	1	1	1	2	1	1	3	1	1	1
52500	-193.619187083145135	-192.250326257718172	-1.368860825426976	0.000290450572645	0.000141250621018	0.486315519133459	0.452417323101287	6	9	9	10	10	12	13	14	16	17	16	19	18	21	19	21	21	22	24	24	23	23	30	34	34	44	0	1	1	2	1	4	2	6	7	9	8	7	6	12	9	12	10	10	10	15	15	12	10	0	0	0	1	2	1	1	2	1	2	1	1	1	1	4	2	1	1	2	2	3	3	3	2	3	6	1	1	1
53000	-206.405322691526777	-205.004735153265642	-1.400587538261147	0.000175236983492	0.000070187362082	0.400528248568780	0.518332835557232	5	8	9	10	11	11	13	14	15	18	17	19	19	22	20	20	22	22	22	21	23	26	32	36	34	43	0	1	2	1	2	4	4	6	5	8	6	8	11	9	9	5	15	10	10	15	20	18	20	0	0	0	1	1	1	3	1	1	2	1	1	3	5	2	1	4	2	4	2	1	2	1	1	2	4	1	1	1
53500	-175.308054353796564	-173.701394067760305	-1.606660286036251	0.000272032406062	0.000064517952318	0.237170097682374	0.599626737257996	5	8	10	10	11	11	12	14	16	18	18	18	17	20	20	20	22	22	23	25	23	25	30	36	34	43	0	1	2	2	2	4	4	2	8	8	6	6	6	10	10	8	15	15	17	15	10	17	20	0	0	0	1	1	2	1	1	1	1	4	1	2	3	3	3	1	1	2	1	1	1	2	2	1	2	1	1	1
54000	-203.328227421872043	-201.911896642225884	-1.416330779646155	0.000307012395678	0.000115345819040	0.375704110529229	0.440568967466065	5	9	9	9	10	11	13	14	16	18	18	19	18	22	21	21	22	21	23	23	24	25	31	35	33	43	0	1	1	1	1	1	4	5	7	3	8	4	7	10	6	5	4	11	18	11	14	19	17	0	0	0	1	2	1	2	2	3	2	1	2	4	3	3	2	2	4	7	5	2	1	3	1	1	4	1	1	1
54500	-177.880996919640808	-176.414902848675922	-1.466094070964888	0.000188186221031	0.000060424573407	0.321089254443329	0.504641996701190	6	8	10	9	10	11	12	14	14	16	16	19	18	22	21	19	22	23	24	24	24	26	31	35	34	42	0	1	2	2	4	4	4	4	1	2	6	13	11	9	10	8	15	17	17	14	15	18	15	0	0	0	1	1	1	1	1	1	2	3	3	4	2	1	1	4	3	2	1	1	1	1	2	1	3	1	1	1
55000	-207.176208445673268	-205.657713497416779	-1.518494948256485	0.000173003311745	0.000048856495830	0.282402084314877	0.424779193085009	4	9	9	9	10	11	12	14	16	18	16	20	18	22	20	21	20	22	24	25	23	24	32	35	34	42	0	1	1	1	3	4	4	2	4	8	4	11	11	4	2	8	3	15	14	14	9	9	21	0	0	0	1	2	2	3	1	1	1	3	4	2	3	2	1	7	4	3	6	1	1	2	3	3	3	1	1	1
55500	-197.389853365845767	-195.840481419513537	-1.549371946332243	0.000334565335319	0.000088477383351	0.264454723817299	0.627672154660484	6	9	8	9	10	12	11	14	15	18	18	20	18	21	21	20	23	22	20	25	24	25	31	36	34	44	0	3	1	1	4	2	2	4	4	8	2	6	6	9	10	9	12	12	11	14	14	12	21	0	0	0	1	1	1	2	1	1	1	3	3	1	3	5	3	3	2	2	2	2	1	1	1	2	4	1	1	1
56000	-190.634004752427813	-189.248103004011853	-1.385901748415974	0.000192839301055	0.000083051387752	0.430676668591260	0.590656124873919	6	7	10	9	10	12	12	13	16	18	17	18	19	20	21	20	22	22	24	25	23	25	29	35	34	43	0	1	2	2	1	5	4	4	6	9	6	8	12	9	9	9	10	11	18	21	15	17	21	0	0	0	1	1	2	1	2	1	1	2	2	1	3	2	1	2	2	1	3	3	1	1	2	1	3	1	1	1
56500	-202.309135583599527	-200.916307369823443	-1.392828213776090	0.000377018218976	0.000156582788891	0.415318891793299	0.547365989694593	5	7	9	8	11	11	13	15	15	18	17	20	18	20	19	18	20	23	23	24	23	25	29	35	34	43	0	1	2	2	4	4	4	7	4	2	8	16	8	16	1	7	8	14	16	19	17	16	21	0	0	0	1	1	1	1	1	1	2	1	4	6	1	1	1	2	7	3	3	1	2	1	1	4	3	1	1	1
57000	-182.357424587341541	-180.849148563542570	-1.508276023798984	0.000242667190049	0.000070133191375	0.289009780682907	0.621247032266087	6	8	8	9	8	10	13	12	15	17	18	19	16	21	20	19	21	22	23	24	23	25	29	35	34	43	0	1	1	2	1	4	4	6	2	13	4	13	8	9	11	11	10	14	17	15	15	17	20	0	0	0	1	1	1	1	1	1	2	1	3	1	4	2	2	4	1	1	1	1	1	2	1	3	3	1	1	1
57500	-200.911384864531243	-199.318109974713593	-1.593274889817637	0.000205076027878	0.000049829106015	0.242978696881509	0.487283578565010	5	8	9	10	10	11	13	15	15	18	17	19	17	21	20	20	21	23	22	25	23	25	31	36	33	43	0	1	1	1	2	2	2	4	4	4	4	10	8	10	11	10	10	15	8	10	15	15	21	0	0	0	1	2	2	3	1	2	2	2	2	4	5	1	1	2	2	2	2	2	2	3	1	2	4	1	1	1
58000	-181.721954549401573	-180.128176672492259	-1.593777876909308	0.000287964312794	0.000069904737108	0.242754862327721	0.535595566909797	6	9	10	9	9	12	13	15	16	17	15	19	19	21	20	20	22	22	23	24	25	25	31	35	34	43	0	1	1	1	1	4	2	4	3	3	4	8	7	10	10	8	15	14	9	14	20	14	21	0	0	0	1	1	2	1	2	1	2	3	3	3	3	2	2	2	2	2	1	1	3	1	1	2	2	1	1	1
58500	-221.292434002691181	-219.742352959435635	-1.550081043255553	0.000257773826715	0.000068071270689	0.264073632129935	0.431305314643982	5	9	9	8	10	12	13	14	12	18	16	20	18	21	18	21	22	22	23	24	22	25	32	34	34	43	0	1	1	1	4	4	2	2	4	1	6	6	11	10	4	10	9	8	21	12	9	13	20	0	0	0	1	2	2	3	1	2	2	2	1	6	2	5	2	1	5	2	6	4	1	2	3	4	4	1	1	1
59000	-193.335103781513737	-191.892955366365612	-1.442148415148134	0.000191539146417	0.000065923531574	0.344177849841411	0.454895818928132	5	9	9	10	10	11	13	15	14	18	16	19	17	22	20	20	23	22	23	22	24	25	30	34	34	43	0	1	1	1	3	4	1	6	2	2	6	10	8	16	10	2	18	16	9	9	19	7	19	0	0	0	1	2	2	2	1	1	4	3	2	5	3	1	1	1	1	5	1	1	5	4	1	6	4	1	1	1
59500	-202.953163022984882	-201.282410472623980	-1.670752550360912	0.000376489535306	0.000080179312814	0.212965581496070	0.354682489261058	6	8	10	8	11	11	13	14	15	17	17	20	17	19	21	19	23	21	24	24	24	26	31	34	33	42	0	1	2	1	1	4	5	5	6	5	5	13	8	9	11	9	11	14	15	9	14	11	17	0	0	0	1	1	1	1	2	2	1	2	2	2	2	1	1	2	2	1	3	1	2	5	2	5	3	1	1	1
