step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
23500	-578.527625912465624	-585.383113863425024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621996274842679	-3	8	5	2	4	4	14	16	9	11	16	18	17	14	16	29	15	31	20	25	24	31	28	25	28	26	32	29	32	31	34	35	34	39	38	38	39	38	42	43	37	39	43	38	44	39	42	40	45	48	43	41	43	45	51	51	46	53	45	50	50	56	51	56	61	66	68	72	75	78	79	72	0	1	0	1	1	1	1	7	3	2	9	10	10	9	10	20	10	12	15	19	19	0	19	0	0	21	23	24	24	17	21	19	26	20	23	25	28	23	46	25	26	27	37	31	27	28	25	38	33	34	38	25	26	38	36	48	16	52	53	54	48	58	52	0	58	63	65	66	72	66	68	66	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	4	2	2	1	2	2	2	1	2	2	2	1	1	2	3	4	1	2	2	1	1	3	2	2	2	3	2	1	1	2	1	2	1	2	3	2	2	1	3	1	2
24000	-527.204841174517469	-534.060329125476869	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798604012658769	1	10	2	3	7	5	14	14	9	11	18	18	16	13	23	28	27	32	21	26	26	28	27	26	31	32	34	31	32	34	39	32	39	33	30	36	39	38	42	38	34	42	38	42	47	45	43	45	48	48	41	46	49	49	57	48	53	44	53	52	55	58	54	58	62	65	66	68	66	78	83	74	0	1	0	1	1	1	2	6	3	4	9	10	10	9	12	20	12	13	10	19	19	0	19	0	0	21	23	24	24	17	21	21	26	20	23	25	28	27	29	36	26	27	28	31	27	37	25	38	31	34	38	58	33	48	63	48	50	40	44	54	56	63	40	0	62	58	65	63	63	72	72	69	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	3	1	1	3	1	1	3	1	2	1
24500	-550.771071991532153	-557.626559942491554	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641667619401401	-2	13	2	4	8	3	12	15	7	15	14	13	18	16	21	28	21	27	24	26	30	26	31	26	30	32	37	31	38	32	34	33	39	35	36	37	33	41	43	40	39	41	43	39	46	41	45	44	47	44	36	48	48	44	51	54	50	38	55	48	49	60	52	58	63	68	71	76	74	79	82	83	0	1	0	1	4	1	1	6	3	12	9	4	10	11	8	19	10	13	10	12	19	0	19	0	0	20	23	24	24	17	19	21	26	19	23	25	28	51	29	58	26	23	28	31	27	37	25	51	34	34	34	58	33	51	40	61	34	25	44	54	45	63	58	0	62	55	65	66	66	69	70	70	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	2	1	2	2	2	1	2	2	3	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1
25000	-539.892057434065237	-546.747545385024637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646721513907434	-4	11	2	1	4	5	12	14	5	12	14	17	18	10	21	30	25	29	22	25	26	30	30	26	31	32	28	29	35	32	40	33	38	39	34	39	39	41	46	42	43	36	32	40	32	42	47	44	50	47	37	48	46	47	54	55	44	46	51	52	47	61	57	55	60	70	64	78	78	81	77	83	0	6	0	1	4	1	1	4	3	4	14	8	4	9	12	20	13	13	10	19	19	0	27	0	0	19	19	24	28	17	16	21	26	21	23	25	28	51	29	25	26	45	28	21	27	37	40	51	31	57	27	58	33	48	40	61	34	40	31	54	48	63	58	0	63	62	62	66	66	71	66	71	1	1	1	1	1	2	2	2	1	3	1	1	3	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	2	2	2	2	1	2	1	1	2	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2
25500	-564.421889179729646	-571.277377130689047	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635118110966325	-4	13	1	-2	4	1	13	11	6	17	14	13	18	13	19	27	26	28	23	20	26	31	30	29	27	31	29	32	38	31	34	34	39	38	35	38	36	35	43	43	45	39	42	37	44	42	38	42	44	48	45	46	46	39	55	55	45	52	50	51	55	57	55	56	61	63	69	74	72	81	74	84	0	6	0	1	1	1	1	6	3	6	9	4	12	9	12	20	12	13	20	12	20	0	19	0	0	20	20	24	24	17	16	26	26	16	23	25	28	27	24	36	26	27	28	31	27	37	25	42	31	57	48	47	26	27	40	45	16	52	44	54	38	58	52	0	63	63	65	66	55	71	66	71	1	2	1	1	1	1	3	2	1	3	1	2	1	1	2	2	2	2	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	3	1	1	2	1	2	3	1	1	3	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	3	1	2	1	1	1	3	1	2	2	2	1
26000	-548.358263999938345	-555.213751950897745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671779218009131	-1	12	-1	5	7	5	10	18	2	12	17	17	15	8	21	28	23	28	25	24	29	25	31	27	29	30	27	31	34	35	34	34	38	39	36	41	37	34	45	42	38	34	39	37	43	39	44	39	49	48	44	47	47	41	49	54	45	51	47	51	45	59	51	57	60	65	66	73	75	74	81	84	0	6	0	1	1	1	5	6	3	4	14	10	10	9	8	20	12	13	20	15	19	0	27	0	0	16	19	24	24	17	21	21	26	20	23	25	28	27	29	25	26	27	28	31	42	37	25	42	53	20	38	40	26	38	40	61	34	52	44	54	48	52	52	0	58	63	62	66	66	66	69	70	1	3	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	2	2	2	2	1	1	1	2	1	1	4	2	1	2	1	1	2	2	1	2	2	1	2	1	1	2	2	1	2	2	1	1	2
26500	-563.953067282881193	-570.808555233840593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637398152368689	-7	5	1	-2	5	2	7	11	9	17	13	13	15	12	21	25	26	28	23	22	28	24	28	28	35	33	33	31	32	33	41	39	39	36	35	38	33	34	44	42	44	38	44	40	38	38	48	40	48	44	45	48	47	44	56	56	46	52	56	52	44	60	53	54	55	66	71	68	74	79	82	84	0	4	0	1	4	4	4	6	3	7	9	6	12	9	13	20	12	13	10	12	19	0	20	0	0	21	23	24	24	17	21	21	26	16	23	25	28	27	29	25	26	27	28	34	23	37	36	38	31	16	38	40	26	48	63	51	50	52	44	54	48	65	58	0	52	63	65	52	66	66	69	70	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	3	2	1	2	1	1	2	1	1	3	2	1	1	1	1	2	3	3	2	1	1	1	1
27000	-538.079089819757883	-544.934577770717283	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729517922755391	-2	9	2	4	5	5	3	19	10	11	16	15	17	15	18	22	23	23	28	26	28	24	31	26	29	35	34	29	34	32	38	31	38	39	35	38	35	40	43	37	45	36	39	40	45	41	44	43	46	48	46	47	47	46	51	57	49	52	55	51	49	60	54	54	63	72	68	73	68	75	77	81	0	1	0	1	1	1	1	6	3	4	9	10	12	9	12	15	12	13	16	16	16	0	20	0	0	21	23	24	24	17	19	21	26	20	23	25	28	42	29	25	33	27	37	21	23	37	25	38	19	19	38	47	26	42	47	61	34	40	44	54	48	63	47	0	62	69	65	63	63	66	66	70	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	2	3	1	2	1	3	4	1	1	2	2	1	2	2	3	2	2	1	1	2	1	1	1	1	2	1	1	1	1
27500	-567.135208139064503	-573.990696090023903	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691984882550182	1	9	-2	3	5	5	10	14	9	12	15	14	19	15	20	19	30	31	26	27	25	25	33	30	32	29	30	32	35	35	39	34	29	35	36	36	38	40	45	42	39	39	42	41	42	43	49	45	50	44	37	45	41	44	53	54	42	51	52	53	55	55	49	59	58	69	67	73	74	77	80	80	0	1	0	1	1	1	1	6	3	4	9	4	12	9	12	10	15	13	16	16	16	0	16	0	0	19	19	24	24	17	16	21	20	20	27	25	28	51	29	36	26	27	28	19	35	37	25	38	53	57	23	40	33	38	40	45	42	63	44	54	48	52	52	0	62	55	65	66	63	66	66	70	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	2	2	2	1	1	4	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	2	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	1	2	1	1	3	2	2	2
28000	-561.203017509976235	-568.058505460935635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647606858615383	0	7	4	4	3	5	13	10	12	11	19	17	16	15	17	24	31	25	21	27	30	29	31	24	32	29	34	30	34	34	35	33	36	37	36	36	35	38	40	45	45	39	40	42	46	39	49	43	46	49	42	42	48	50	56	53	43	48	55	51	50	57	51	54	62	73	68	62	74	75	81	84	0	1	0	1	1	5	1	2	3	4	14	10	10	9	10	19	12	13	15	16	20	0	20	0	0	19	23	24	24	17	21	21	26	20	27	25	28	27	29	52	33	27	28	31	42	37	25	38	31	19	38	36	33	48	47	61	20	36	44	54	38	63	52	0	63	52	65	63	58	63	70	66	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	2	2	2	1	2	3	1	1	2	1	1	1	2	2	3	1	2	1	1	1	2	4	2	2	4	3	2	2
28500	-559.693904662882119	-566.549392613841519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635378012263207	-2	10	1	2	6	3	10	18	8	9	12	13	19	16	16	20	28	29	27	22	25	28	29	26	30	33	32	30	36	30	39	36	39	34	36	35	35	37	45	41	43	40	33	41	39	44	46	45	41	45	40	48	49	42	45	50	48	52	52	49	54	58	56	56	61	70	67	75	70	76	78	82	0	5	0	1	6	1	1	6	3	4	9	10	12	9	10	15	7	13	21	16	20	0	19	0	0	20	23	24	24	17	21	26	34	20	23	25	28	27	24	25	33	27	28	31	27	37	25	38	31	33	38	36	33	38	40	45	16	40	31	54	56	63	58	0	58	52	65	69	63	66	55	70	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	1	1	1	2	3	1	1	1	1	1	2	2	4	1	1	2	1	2	2	1	1	2	5	1	3	2	1	1	1	1	2	3	1	1	2	1	4	1
29000	-545.913597684814931	-552.769085635774331	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658445273345384	-1	3	3	3	4	1	13	21	9	15	19	8	17	11	21	30	27	24	22	19	26	30	33	30	33	34	29	34	33	33	35	32	39	39	36	39	38	34	45	42	39	36	41	39	44	42	45	43	49	46	41	47	48	46	57	53	38	48	50	48	50	55	53	56	61	69	66	73	69	77	80	84	0	1	0	1	1	1	1	10	3	2	9	4	10	3	10	20	10	13	20	10	19	0	27	0	0	21	19	24	24	17	16	21	26	16	23	25	28	27	29	25	31	27	28	16	27	37	25	38	31	57	38	40	26	45	63	61	20	36	44	54	51	40	40	0	62	47	65	66	58	68	70	70	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	3	1	2	2	2	1	1	1	3	1	1	1	2	3	2	1	1	2	2	1	2	3	1	1	4	1	1	2
29500	-525.034245065827008	-531.889733016786408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758342931020915	-2	13	4	3	5	5	10	20	9	16	12	14	18	16	19	28	26	26	26	20	32	28	31	24	32	30	35	29	37	33	36	38	33	38	38	37	40	41	37	39	39	39	37	40	48	36	49	46	50	43	39	48	47	41	54	52	46	52	55	50	50	60	55	59	62	67	68	77	77	76	80	73	0	7	0	1	1	1	5	12	3	12	9	4	7	11	10	20	12	13	20	12	19	0	16	0	0	19	23	24	24	17	21	21	26	26	23	25	46	51	24	36	26	27	28	31	42	28	36	38	53	34	27	40	41	51	47	61	34	52	53	54	48	52	47	0	62	58	65	62	66	72	69	66	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	3	1	1	1	2	1	1	2	1	3	1	1	1	2	1	2	1	1	1	1
30000	-562.585044286366042	-569.440532237325442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647598076793147	-2	8	2	2	4	2	2	11	10	17	13	15	20	17	24	30	27	30	24	20	29	28	32	25	27	33	32	28	34	33	33	35	37	38	39	36	33	41	43	40	43	39	39	37	39	42	44	43	51	43	37	49	48	44	51	47	51	52	52	52	54	57	56	58	62	68	71	77	77	70	72	81	0	1	0	1	1	1	1	1	3	12	9	8	10	11	8	20	12	13	20	12	19	0	19	0	0	21	20	24	24	17	21	21	26	16	23	25	28	51	29	36	26	27	28	31	27	37	25	51	31	34	27	36	26	45	52	38	50	47	44	54	48	47	40	0	62	52	62	71	66	63	66	70	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	2	1	2	2	3	1	2	2	3	1	2	1	1	1	3	1	1	2	2	1	2	2	1	2	4	1	1	3	2	1	2	2	1	2
30500	-535.159587356479619	-542.015075307439020	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741343507366017	-3	12	3	1	3	6	11	19	9	14	16	15	18	17	19	30	28	31	23	19	28	27	27	25	31	31	36	30	35	32	34	34	35	36	31	36	36	40	44	42	41	42	41	37	44	42	46	44	47	39	34	42	47	50	53	49	52	49	52	50	54	61	55	58	57	65	67	76	75	70	79	79	0	6	0	1	1	1	6	12	3	6	9	4	12	9	12	20	12	13	20	10	19	0	19	0	0	21	23	24	24	17	21	21	26	16	23	25	28	51	29	25	26	27	28	31	42	37	25	51	31	34	23	36	26	48	58	48	50	47	44	48	56	63	52	0	58	47	62	63	70	66	69	69	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	4	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	2	1	1	1	2	2	1	1	2	1	2	1	2	1	3	1	2	3	1	5	1	2	1	1
31000	-553.645022781655030	-560.500510732614430	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734426397211926	-3	12	0	1	4	3	13	9	10	14	19	11	17	4	20	30	23	29	22	20	30	25	28	25	29	34	33	28	30	33	38	34	40	30	34	34	37	38	42	42	43	38	42	37	46	44	47	44	46	46	45	46	47	51	57	51	44	53	55	53	53	57	54	51	62	68	64	75	73	76	82	83	0	6	0	1	1	1	1	6	14	4	9	4	10	3	13	20	10	13	20	10	19	0	19	0	0	21	23	24	24	17	16	21	26	20	23	25	28	27	29	36	21	27	28	21	27	37	25	42	31	19	38	40	31	51	40	48	34	52	44	54	48	47	52	0	62	63	65	52	58	66	69	70	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	2	2	2	2	1	2	4	2	1	2	2	2	1	2	2	2	1	1	2	2	1	1	1	1	5	2	1	2	2
31500	-544.313503993120776	-551.168991944080176	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672370040393457	-2	12	3	3	4	6	5	19	6	17	15	12	18	12	12	28	29	32	25	23	30	23	30	26	31	32	32	33	32	32	35	37	39	34	36	38	36	39	43	42	40	39	38	39	44	43	45	44	47	41	43	42	42	48	54	47	47	51	54	50	51	58	56	58	62	69	72	75	74	82	78	82	0	1	0	1	1	1	1	5	3	4	14	4	10	9	4	20	8	13	20	15	16	0	19	0	0	20	23	24	24	17	21	21	26	20	23	25	28	34	24	25	26	27	28	31	27	37	36	51	53	34	38	25	16	48	47	48	16	47	44	54	56	58	58	0	63	63	65	66	66	69	69	68	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	2	1	1	3	1	2	1	2	1	4	1	1	1	1	1	2	2	2	1	1	1	1	1
32000	-544.457675207800435	-551.313163158759835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737748219083662	-1	10	2	4	3	6	11	15	10	13	16	19	17	16	20	26	25	26	25	22	29	29	30	24	35	29	32	29	31	30	40	37	38	27	32	37	33	43	45	42	39	38	43	40	46	39	44	47	50	48	41	48	44	47	51	56	50	49	51	50	53	58	52	58	54	64	67	74	76	79	82	83	0	6	0	1	1	1	6	1	3	4	9	7	10	9	10	20	12	13	20	12	19	0	34	0	0	19	23	24	24	17	21	16	26	20	23	25	28	42	29	25	26	27	28	32	27	37	25	38	53	16	27	47	26	51	58	61	50	36	44	54	45	58	52	0	58	63	62	66	66	69	70	70	1	1	1	1	1	2	1	2	1	2	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	1	1	2	1	2	1	1	3	2	1	2	2	1	1	1	3	2	1	1	1	2	1	1	1	1	3	2	1	1	2
32500	-563.119222027317392	-569.974709978276792	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603057626359759	-2	14	2	3	6	4	13	18	9	9	16	14	19	13	24	29	28	32	22	16	28	27	31	28	36	32	33	32	34	25	34	34	36	30	36	40	40	39	44	41	42	37	45	42	49	40	43	44	49	47	44	43	41	48	54	54	47	53	53	50	47	61	55	58	59	71	64	78	73	77	81	75	0	6	0	1	4	1	10	12	3	1	14	4	12	3	12	20	30	10	20	12	19	0	19	0	0	16	23	24	24	12	21	16	26	19	23	25	28	27	29	25	26	27	28	53	23	28	36	38	41	20	38	36	26	51	40	61	34	52	50	54	48	58	52	0	63	40	65	72	58	72	66	66	1	1	1	2	1	1	1	1	2	2	1	2	1	3	1	2	1	6	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	4	2	1	1	1	6	2	1	2	1	3	2	2	2	1	1	1	1	2	1	1	4	1	1	2	1	2	2
33000	-568.648999597152510	-575.504487548111911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658785340163337	-3	8	-1	3	6	3	8	20	11	16	14	14	18	10	16	22	28	30	22	19	26	29	26	24	36	33	33	34	35	26	32	30	39	28	32	41	38	34	41	41	42	38	39	41	46	40	46	38	50	46	43	45	48	44	53	53	37	50	51	51	53	54	57	52	60	69	70	76	77	80	80	81	0	4	0	1	1	1	4	6	3	12	9	7	4	3	12	20	30	13	20	15	19	0	19	0	0	21	23	24	24	12	19	34	26	20	23	25	28	34	29	25	33	27	28	34	27	24	25	38	44	57	38	40	26	48	47	51	34	52	44	54	42	52	58	0	62	63	65	65	66	66	66	66	1	1	1	2	2	1	1	2	2	1	1	1	1	3	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	1	1	2	1	1	1	2	1	2	2	1	2	2	3	2	2	2	2	2
33500	-543.589292193903816	-550.444780144863216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665499798875440	-3	6	2	0	5	2	15	11	8	13	13	17	19	15	23	28	30	31	27	23	29	29	29	27	32	32	30	30	32	26	33	38	38	37	36	38	33	38	41	37	38	42	40	38	46	40	46	40	48	48	41	44	48	44	55	45	45	51	51	50	49	57	54	43	60	70	64	77	73	79	82	85	0	4	0	1	1	1	10	6	3	4	9	10	10	9	2	10	30	10	20	10	19	0	20	0	0	16	23	24	24	15	16	21	26	31	23	25	28	27	29	25	26	27	28	31	27	37	25	38	34	34	38	40	26	48	58	48	34	25	44	54	56	58	47	0	62	63	65	69	66	69	69	70	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	1	2	1	1	2	1	1	1	2	3	2	2	1	1	2	1	1	3	1	1	1	1	2	2
34000	-576.625653029544992	-583.481140980504392	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640511895292383	-3	8	3	3	5	2	13	12	8	10	18	13	17	15	24	25	26	29	25	22	29	27	32	29	34	33	35	33	34	23	33	37	40	39	37	38	41	41	43	39	43	41	41	41	41	43	45	39	50	45	45	45	44	49	55	48	49	47	54	52	52	57	55	56	62	68	69	77	72	71	76	79	0	5	0	1	1	1	1	2	3	4	9	4	12	9	4	20	30	13	20	10	19	0	20	0	0	21	21	24	24	10	20	31	26	16	23	25	28	27	29	25	26	27	28	21	27	37	25	27	33	34	45	40	33	27	40	38	50	47	44	54	56	58	58	0	62	47	66	63	63	63	66	70	1	1	1	1	1	1	2	1	2	2	2	2	1	2	3	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	1	2	2	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	4	1	5	3	2	2	2
34500	-554.863804390663745	-561.719292341623145	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697867566950682	0	8	5	4	7	4	11	16	9	15	15	10	15	12	20	25	30	29	27	21	31	32	33	29	34	35	29	31	32	27	38	35	37	28	37	41	34	32	40	43	42	35	44	41	44	40	45	41	51	48	45	48	44	49	54	48	44	52	55	51	52	61	55	57	57	69	68	78	74	68	81	79	0	1	0	1	1	1	2	6	3	12	14	4	12	3	10	20	30	13	20	12	20	0	27	0	0	20	20	24	24	10	26	19	26	20	23	25	28	27	29	25	34	27	46	31	42	37	25	38	31	57	38	25	33	48	52	48	19	52	44	54	56	65	58	0	58	58	65	52	66	58	70	69	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	1	2	2	2	1	1	1	2	1	2	1	2	2	2	3	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	4	1	2	2	1
35000	-551.910077545931017	-558.765565496890417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622204673280790	-1	10	2	4	2	2	11	13	10	17	16	17	19	16	23	29	25	32	25	22	28	31	32	26	31	34	27	30	37	31	36	32	41	38	38	38	34	33	39	40	44	38	42	39	46	42	46	43	51	42	39	43	43	47	51	54	51	52	55	52	55	55	55	54	62	68	70	75	75	69	77	81	0	1	0	1	1	1	1	1	3	2	9	2	10	9	10	20	12	13	20	10	19	0	27	0	0	21	20	24	24	17	32	20	26	16	23	25	28	27	24	25	31	38	28	31	27	37	25	51	34	34	38	40	26	48	25	51	50	52	44	54	48	52	52	0	62	63	62	70	70	47	69	69	1	2	1	1	1	1	2	3	2	2	1	2	1	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	2	1	2	2	2	2	1	2	1	3	2	3	1	2	1	2	1	2	1	2	2	2	2	2	1	1	1	1	1	1	3	2	1	1	3	1	1
35500	-539.593617248504415	-546.449105199463816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615482420619122	-1	13	4	3	4	2	10	7	9	15	15	17	20	16	24	29	27	30	23	21	29	32	32	27	30	33	34	31	38	34	37	35	39	28	39	39	34	42	39	44	41	39	36	40	44	42	43	41	49	44	37	49	45	50	48	51	45	54	53	52	45	60	55	58	62	72	70	71	75	79	81	83	0	1	0	1	1	1	1	6	3	2	9	6	10	9	12	20	2	13	20	10	20	0	34	0	0	21	23	24	24	17	16	21	16	20	23	25	28	51	24	36	26	27	28	31	42	37	25	51	31	34	27	47	26	48	47	61	16	40	44	54	48	63	52	0	58	58	65	58	66	66	69	70	1	4	1	1	1	1	2	1	1	1	1	3	1	1	2	1	4	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	3	1	1	1	1	2	1	2	2	1	2	1	1	1	1
