step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
24500	-588.015241186964204	-586.053642841233682	-1.961598345730524	0.000077286745391	0.000011188002339	0.144759651639936	0.730099087937577	-1	3	1	1	3	2	3	2	3	3	5	5	2	6	5	4	4	7	5	5	6	10	7	4	7	10	6	8	8	9	7	8	8	8	6	9	9	9	8	9	8	9	9	10	11	9	12	11	10	11	11	12	11	13	11	12	14	12	14	14	12	13	13	13	14	15	13	14	13	12	15	13	15	16	18	16	16	15	18	15	16	15	16	16	16	17	18	18	17	17	17	18	19	18	19	20	21	22	21	20	21	20	21	22	22	26	27	24	0	4	1	1	1	3	4	4	4	13	3	17	3	19	24	10	6	4	4	17	19	14	35	6	16	17	5	24	2	18	19	21	24	21	24	35	33	33	20	20	18	31	32	28	32	20	31	23	17	39	43	43	36	43	26	48	49	37	64	69	39	43	70	48	49	62	45	58	56	49	54	55	68	60	85	49	67	54	57	62	60	70	78	71	66	81	52	0	65	82	82	80	67	81	81	87	88	82	91	79	86	91	96	90	101	105	98	105	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	2	1	1	1	3	2	2	1	1	1	1	2	1	1	3	1	1	2	2	1	1	1	1	1	2	3	1	4	2	1	1	2	2	1	1	2	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	3	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	3	2	1	2	2	1	2	1	2	2	1
25000	-596.508007890381123	-594.397810788019228	-2.110197102361874	0.000121137182129	0.000014941472921	0.123343408345691	0.678525958097169	-1	2	2	1	1	3	3	3	3	4	4	4	5	6	5	5	4	7	5	6	6	9	7	4	6	10	7	9	7	9	7	9	9	9	9	9	10	11	7	7	8	9	9	8	12	10	12	10	10	11	10	11	11	11	10	12	15	11	14	13	13	13	13	14	13	14	13	14	12	14	15	14	17	15	18	16	17	16	17	14	16	15	17	17	16	17	18	18	17	18	17	19	19	18	19	20	21	22	21	19	21	21	21	22	21	24	26	26	0	5	5	1	1	5	4	2	4	3	3	6	3	7	24	3	6	8	9	17	16	21	15	6	16	20	7	15	2	8	19	21	23	21	23	23	23	36	6	17	29	27	21	24	51	40	18	28	39	40	43	43	36	43	20	48	61	35	48	69	39	43	50	48	49	67	54	58	48	63	62	55	37	60	83	63	66	80	65	43	69	70	66	71	54	69	71	0	61	91	70	83	66	81	94	87	88	90	61	89	94	91	93	90	86	105	104	105	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	1	2	2	2	2	3	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	2	2	1	3	2	1	2	1	1	1	2	1	1	1	2	3	1	1	2	2	1	2	2	2	1	1	2	2	2	1	1	2	1	2	1	3	1	1	1	1	1	4	1	1	2	1	2	2	1	2	3
25500	-603.768964371372931	-601.928367191286384	-1.840597180086587	0.000117702588391	0.000019711768756	0.167470987897357	0.602413576469754	-1	3	2	1	3	3	3	2	3	4	6	4	5	6	4	4	6	4	6	5	5	9	8	7	8	9	8	9	7	7	7	8	7	10	10	8	10	8	8	9	9	8	10	11	12	10	11	10	11	11	11	9	11	10	11	12	15	13	14	14	12	14	12	13	12	15	12	14	13	15	15	15	15	16	17	14	15	17	16	15	17	15	15	16	15	16	16	18	18	17	18	18	19	19	20	19	20	21	21	20	21	19	21	20	22	26	25	25	0	4	4	1	1	3	4	4	4	3	3	6	3	21	6	3	20	4	9	12	5	14	15	11	16	17	29	24	7	18	7	13	15	32	33	33	33	33	17	20	30	18	52	24	32	17	31	38	39	39	52	32	36	32	46	48	50	35	56	69	39	54	49	48	49	32	54	37	56	65	62	55	68	60	85	63	45	62	61	62	86	63	67	54	62	69	66	0	79	70	82	77	66	86	86	71	88	90	102	89	94	91	96	82	81	105	104	105	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	1	3	2	1	1	2	2	2	2	1	1	2	1	2	1	1	2	1	2	1	2	2	2	2	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	1	3	1	2	1	2	1	2	1	1	2	1	1	2	2	1	1	2	1	3	1	1	1	1	1	1	1	3	2	2	3	2	1	2	1	1	2	1	1	3	2	3	2	2
26000	-633.319187984001474	-631.501961721439898	-1.817226262561615	0.000112834132758	0.000019475736613	0.172605010000825	0.704983420524149	-1	2	3	1	2	3	3	3	4	2	5	4	5	5	5	4	5	6	6	6	7	10	7	6	5	11	8	8	7	8	7	8	9	10	9	9	8	9	7	10	9	9	9	10	12	11	10	10	10	10	11	11	12	12	11	12	13	12	13	14	12	13	13	13	13	15	14	14	13	15	14	14	15	15	17	15	15	16	18	15	16	16	17	16	15	15	19	17	17	18	19	19	19	19	18	17	21	22	21	20	20	20	21	22	22	26	25	26	0	4	10	1	1	10	5	4	7	1	10	6	3	8	6	5	12	2	9	17	14	29	24	6	16	20	18	24	9	9	19	21	23	21	23	23	23	24	17	17	18	31	32	24	52	20	31	37	39	39	34	43	28	52	20	37	61	28	56	69	39	54	50	48	49	67	54	15	23	63	54	20	33	60	54	63	54	66	55	67	86	70	52	71	62	69	83	0	50	70	70	75	66	86	86	71	88	90	82	89	81	90	96	99	94	105	104	105	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	2	1	1	2	1	3	2	1	2	1	1	2	1	3	2	1	1	1	4	5	1	1	4	3	1	3	1	2	1	3	1	1	1	3	1	1	1	2	1	4	1	2	1	2	2	2	1	2	2	3	1	2	2	2	1	2	3	1	2
26500	-628.007462447313060	-626.191750692620531	-1.815711754692521	0.000112337724251	0.000019428545707	0.172947652594870	0.610003219953615	-1	3	3	1	1	1	3	2	2	2	5	5	5	6	4	4	5	7	5	6	7	10	7	6	8	9	8	8	5	9	7	9	9	9	9	9	10	9	7	10	7	8	7	10	12	11	11	11	10	11	11	10	12	13	12	13	13	10	13	13	13	13	13	14	13	14	11	13	12	14	16	14	15	15	18	16	17	17	17	16	15	16	16	15	16	17	18	17	15	18	17	19	18	18	19	18	21	20	20	19	22	20	21	21	20	25	26	26	0	9	10	1	1	1	4	4	4	5	10	6	3	9	6	10	15	19	9	17	14	21	15	15	16	20	7	15	2	41	8	43	23	21	24	23	15	24	17	17	2	14	14	24	67	20	7	37	39	26	32	43	36	67	40	48	49	27	48	69	50	67	49	48	50	52	52	38	38	63	54	55	58	60	85	63	62	84	50	54	60	70	32	67	54	81	71	0	65	63	82	80	67	81	81	71	88	76	91	89	95	91	84	70	81	101	104	101	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	2	1	1	2	2	1	2	2	3	1	1	1	3	2	2	1	2	1	3	2	1	3	2	1	1	2	1	2	4	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	1	1	1	1	2	1	2	2	2	1	3	2	1	1	3	2	1	2	1	1	1	3	1	2	4	2	2	1	2	2	2	2	1	2	3	3	3	2	3	2
27000	-602.177051611996944	-600.615352901863730	-1.561698710133221	0.000121429267988	0.000031329230826	0.258003950323229	0.587063182484462	-1	1	2	2	1	3	4	3	3	4	6	2	5	5	4	5	6	7	5	5	7	9	7	6	8	9	8	9	8	10	7	7	7	10	9	10	9	11	8	9	8	7	8	11	12	9	9	11	10	11	10	10	13	10	10	13	14	12	12	14	13	11	12	13	13	14	13	15	13	14	16	15	17	15	17	16	15	17	18	14	17	16	17	16	16	15	18	17	17	17	18	18	18	17	19	19	21	21	18	19	21	20	21	20	22	26	27	25	0	1	5	2	1	12	4	4	2	3	13	1	10	4	6	3	20	7	4	6	14	27	24	15	16	20	8	24	9	29	19	14	15	21	23	24	24	36	20	20	7	9	32	28	32	17	31	16	39	39	43	27	36	43	17	48	50	37	48	69	49	54	49	48	39	67	54	58	48	63	66	55	58	60	85	57	67	66	65	62	86	70	62	77	80	69	84	0	65	82	82	54	77	86	94	87	88	90	82	79	94	91	66	90	95	105	98	101	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	2	4	1	3	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	2	2	2	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	3	2	1	1	1	1	2	3	2	1	1	3	1	1	1	1	1	2	1	1	3	2	1	1	1	2	2	2	1	2	1	3	2	1	3	4	3
27500	-578.399043457852827	-576.754932366710591	-1.644111091142288	0.000102339745235	0.000022758131576	0.222378231677631	0.590121254086239	-1	3	1	1	1	3	3	3	3	4	5	4	4	7	4	4	5	8	5	6	6	9	8	6	7	10	9	9	6	9	6	8	9	9	9	10	8	10	8	9	9	8	9	11	12	10	11	11	10	12	10	11	12	11	11	12	13	12	12	13	12	13	13	14	14	14	13	15	12	14	15	14	16	16	17	16	16	13	18	16	15	15	17	16	16	18	18	18	17	17	19	18	17	19	19	19	22	19	22	20	22	21	20	21	22	24	26	25	0	4	1	1	1	3	4	4	4	3	3	6	3	21	6	3	12	7	7	17	13	14	15	15	16	20	4	23	4	18	7	21	15	14	24	23	24	40	17	17	2	31	32	24	32	20	13	38	39	49	43	43	36	43	40	48	49	23	48	69	49	54	39	48	50	54	54	58	48	57	62	55	58	60	85	39	62	54	57	78	69	70	67	71	66	81	71	0	65	82	70	93	67	86	81	83	88	90	91	89	95	90	96	82	86	105	98	101	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	1	2	2	2	4	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	3	2	1	2	1	1	1	1	1	2	2	1	1	3	1	1	2	1	2	1	2	1	1	2	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	1	3	2	1	4	1
28000	-610.247245872481585	-608.299726740495089	-1.947519131986466	0.000120729230455	0.000017761271946	0.147116583769886	0.604877793885733	-1	0	1	1	2	3	3	1	3	4	5	5	5	7	4	4	5	7	5	6	5	10	8	7	7	10	7	8	8	9	7	9	9	9	7	10	9	10	8	7	8	7	10	10	13	9	12	11	11	11	11	11	12	12	11	12	14	13	14	14	12	14	12	13	13	14	13	11	12	14	16	14	15	15	17	16	16	17	17	15	15	15	16	16	16	16	18	18	18	17	19	19	19	18	19	20	20	21	20	19	20	20	21	20	22	24	26	26	0	1	1	2	8	3	2	2	2	3	15	6	16	21	6	1	10	9	4	17	7	5	35	15	16	20	10	15	18	19	7	21	35	21	15	23	35	24	40	20	9	19	21	35	34	40	19	38	39	39	43	21	36	52	46	48	39	37	64	69	39	54	50	56	50	43	52	23	48	63	66	55	37	60	85	63	54	62	65	54	69	70	52	80	67	69	71	0	57	82	82	62	62	81	69	87	88	90	70	89	94	70	84	70	95	95	104	106	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	3	1	2	2	1	1	4	1	1	2	2	2	2	1	2	2	1	2	2	1	1	1	1	1	1	2	1	3	2	2	1	4	1	2	2	1	3	1	1	1	1	3	2	1	2	2	1	1	1	1	3	2	2	1	1	1	2	3	1	1	2	2	1	1	2	1	1	2	1	1	3	1	1	2	1	2	2	2	2	2	1	1	1	2	1	1	3	3	3	2	2	3	1
28500	-612.933007843389873	-611.357876033208186	-1.575131810181662	0.000091339100476	0.000022959576319	0.251366350216088	0.663522981601301	0	1	2	2	1	2	3	3	4	3	5	3	5	4	5	4	5	7	5	6	5	7	5	6	7	10	8	9	6	9	7	8	9	8	8	10	10	9	8	9	8	8	8	11	12	9	11	11	11	11	11	11	11	12	10	10	13	13	13	14	12	12	12	13	13	14	12	14	13	14	15	14	17	15	17	15	17	15	16	15	16	16	16	17	16	15	17	17	18	17	20	19	19	19	19	19	21	20	21	20	20	18	21	21	23	25	25	23	0	1	5	2	1	5	4	4	4	3	10	6	10	5	6	3	12	7	2	17	14	14	6	23	5	17	29	35	7	18	19	21	6	21	23	15	35	15	17	20	29	31	21	28	43	17	31	56	39	39	43	43	33	32	12	33	50	37	48	69	46	43	50	56	49	45	32	58	56	63	67	55	58	60	85	63	62	66	61	66	86	70	62	62	54	69	67	0	79	82	102	84	77	86	81	77	88	90	102	89	81	70	96	90	101	108	104	101	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	3	3	1	1	2	1	1	2	3	2	2	2	1	2	2	2	1	1	2	1	2	2	2	1	2	3	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	2	1	1	2	2	1	2	1	1	2	2	4	2	1	2	1	1	1	2	1	1	2	2	1	2	2	2	1	2	1	1	3	2	1	2	2
29000	-599.876916056088589	-598.127446546930173	-1.749469509158428	0.000104460015459	0.000019771953944	0.189277723703841	0.631700554693709	-1	2	1	2	1	2	4	1	3	4	4	4	4	7	4	3	6	7	5	5	5	10	6	7	6	11	8	10	8	10	6	7	9	9	8	9	10	10	8	8	7	8	9	10	12	10	10	11	10	11	10	11	12	12	12	10	14	12	12	13	12	14	13	13	12	14	13	14	12	15	15	15	15	15	17	16	17	15	17	15	16	16	16	16	17	18	16	18	17	18	18	19	20	19	19	19	22	21	22	21	20	20	21	19	23	26	26	24	0	8	1	5	1	3	2	1	4	3	3	6	3	21	6	3	20	19	4	12	2	14	15	15	16	17	7	36	19	29	10	21	24	21	23	23	33	24	20	20	9	31	32	15	32	17	42	56	39	39	43	34	38	52	46	33	50	37	56	69	49	54	49	48	50	54	54	35	38	63	67	40	23	60	66	63	54	67	57	67	74	70	67	71	67	81	71	0	65	82	82	78	66	81	86	84	88	76	91	89	95	91	96	82	101	101	104	101	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	3	2	3	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	1	3	3	2	1	2	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	2	1	2	2	2	2	2	1	1	2	2	2	3	3	1
29500	-591.657476695667015	-589.656071750686124	-2.001404944980862	0.000093861357724	0.000012993801389	0.138436111557448	0.686323774894253	-1	1	2	2	1	3	4	2	3	4	5	4	5	5	4	4	6	6	5	5	5	9	8	6	8	8	8	9	8	9	6	9	9	9	8	10	10	11	9	8	8	8	9	11	13	9	8	11	10	11	11	10	11	13	11	12	15	12	13	14	12	13	12	13	14	14	12	15	13	13	16	14	14	16	15	15	15	17	18	15	17	16	16	16	14	16	17	17	17	17	18	19	19	19	20	19	22	21	21	19	21	20	20	21	23	25	27	25	0	1	5	2	1	3	4	2	4	3	3	6	3	5	6	3	20	7	9	12	5	14	15	15	16	17	2	35	13	8	19	21	23	21	6	35	35	33	20	20	18	31	21	28	32	20	31	23	39	49	43	32	33	52	46	48	39	37	48	69	39	67	39	56	50	67	52	58	48	63	66	55	37	60	43	63	67	54	57	43	86	70	67	66	54	69	66	0	57	82	70	87	67	86	86	87	88	90	91	89	81	91	96	82	101	105	104	101	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	2	2	2	2	2	1	3	1	2	3	1	2	1	2	3	1	1	1	3	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	2	2	1	2	1	1	2	1	1	1	2	1	1	1	2	1	3	2	2	1	1	2	2	1	2	1	1	2	1	1	2	3
30000	-596.390494746118179	-594.486868761797496	-1.903625984320698	0.000104215463643	0.000016144286541	0.154912581839896	0.754685883601522	-1	2	2	1	1	3	3	3	3	4	6	4	6	6	5	4	5	6	5	6	7	9	9	6	7	10	9	8	6	10	7	8	9	10	7	9	10	10	8	9	7	8	8	11	13	11	10	11	11	10	10	11	11	11	11	13	14	12	14	14	12	13	12	13	13	13	12	13	13	14	16	15	17	15	18	17	15	16	17	15	16	16	16	16	17	16	18	17	15	17	17	19	18	18	19	19	21	21	21	20	21	19	22	21	22	23	25	25	0	4	4	1	1	5	2	4	4	6	10	3	10	5	6	3	12	7	2	17	14	14	15	6	3	40	4	15	7	18	19	14	35	21	15	35	23	28	17	20	13	31	14	23	52	23	31	28	50	39	32	43	23	43	26	48	49	37	48	69	39	54	50	48	50	54	54	37	48	63	54	55	37	60	85	63	45	77	57	66	69	70	54	77	71	69	71	0	65	82	82	85	67	86	86	71	88	70	91	89	94	91	96	76	81	101	104	101	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	3	1	1	1	3	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	2	1	2	1	1	3	2	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	2	2	1	3	2
30500	-591.755424483727438	-589.987909886617444	-1.767514597109965	0.000113870436411	0.000021014798463	0.184550082757983	0.647597724402520	-1	2	2	1	2	3	3	3	4	4	5	4	5	6	4	4	5	6	6	6	7	9	8	5	7	9	8	9	7	8	7	8	9	10	9	9	10	10	9	9	8	8	9	10	12	10	11	11	10	12	10	10	11	12	11	12	14	12	13	14	12	14	11	13	14	15	14	15	13	12	16	13	15	15	17	16	16	17	17	15	16	15	16	17	16	17	18	17	17	18	19	20	20	19	20	18	21	21	22	21	18	20	22	20	23	25	27	25	0	4	1	1	1	3	1	4	4	3	3	6	10	11	6	3	12	7	9	17	14	14	15	15	7	17	7	24	7	18	9	21	15	21	15	24	28	23	17	17	2	31	32	26	32	40	31	35	39	49	43	43	23	52	40	48	61	37	48	69	49	54	39	48	61	54	54	33	48	39	66	55	35	60	85	63	54	66	65	54	69	63	54	77	67	69	83	0	50	50	90	62	66	86	94	77	88	104	91	89	81	91	96	90	94	95	104	105	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2	3	2	1	1	1	2	2	2	2	1	1	3	2	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	3	1	3	1	1	3	1	1	2	3	1	2	2	2	3	2	1	1	2	1	1	3	2	1	2	2	1	1	1	2	1	2	2	1	1	2	1	2	2	3	1
31000	-585.907749049716358	-584.267096071516107	-1.640652978200198	0.000123326595574	0.000027583588113	0.223662933242828	0.701123596820664	-1	3	2	1	3	3	3	3	2	5	5	4	4	5	4	3	5	6	6	6	7	9	8	6	7	10	7	8	8	9	7	8	7	9	9	10	9	9	8	9	8	8	10	10	13	10	10	11	10	10	11	10	13	12	11	12	14	12	14	14	12	13	12	13	13	13	14	14	13	15	15	14	16	15	18	16	15	16	16	16	16	15	16	16	16	17	18	17	16	16	17	20	17	18	20	18	22	21	20	20	22	20	22	22	21	26	24	24	0	4	1	1	1	3	4	4	4	13	7	6	4	7	3	3	12	1	7	17	14	18	15	15	11	20	18	24	24	29	19	11	6	21	24	33	33	28	20	20	18	2	32	24	54	40	29	44	39	39	52	32	36	52	26	48	49	37	64	69	39	54	50	56	50	54	54	37	48	57	66	40	37	69	85	63	54	67	61	54	69	63	66	67	67	81	71	0	65	70	70	93	67	81	86	84	88	70	91	65	95	70	87	102	94	101	104	101	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	3	3	1	1	1	2	1	2	3	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	3	1	3	1	2	2	1	2	1	2	1
31500	-645.604193945218185	-643.821980310442427	-1.782213634775790	0.000098283791492	0.000017775702647	0.180860977959397	0.539326032389543	-1	2	1	1	2	2	2	2	3	2	5	5	5	4	4	5	5	7	4	6	7	9	6	7	7	10	8	9	6	9	8	8	8	9	9	9	9	10	8	9	9	9	10	10	11	11	10	10	10	11	11	12	12	13	11	13	14	12	13	13	12	12	13	13	13	12	14	14	12	14	16	15	15	14	18	15	16	15	18	15	15	12	17	16	16	17	18	18	17	17	17	18	18	19	19	18	21	21	21	21	22	17	22	20	23	25	25	26	0	4	1	1	1	3	4	4	2	3	10	6	10	5	6	3	14	5	7	17	14	18	15	15	16	17	18	24	2	4	19	14	24	21	24	23	33	33	17	17	7	4	21	28	32	20	31	35	39	49	32	51	36	66	17	48	61	37	48	69	49	32	82	48	61	32	54	58	48	82	67	55	35	60	85	63	43	54	89	66	69	39	66	54	62	81	71	0	65	76	70	77	54	86	86	71	88	102	91	89	94	70	93	102	95	81	104	81	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	5	2	2	1	1	1	1	1	2	2	2	2	4	1	1	1	3	1	1	1	1	2	1	2	1	3	1	1	2	2	1	2	2	1	1	1	2	1	1	1	2	1	2	2	1	1	2	4	1	1	3	2	2	3	1	2	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	2	2	2	2	2	5	2	4
32000	-598.396631050657447	-596.736039263593739	-1.660591787063731	0.000094773865853	0.000020514577153	0.216458165638499	0.652141122254711	-1	2	2	1	1	3	3	3	4	5	4	4	4	5	4	4	5	7	6	6	7	9	8	6	8	10	8	7	8	9	7	8	9	10	9	9	9	9	8	9	9	9	9	10	13	10	12	11	10	10	10	11	12	12	11	10	15	12	14	12	12	13	12	13	13	15	11	15	14	15	15	13	16	13	17	16	17	16	16	15	16	16	15	17	17	17	18	18	18	16	19	19	20	18	20	20	21	21	21	20	21	20	21	21	22	25	26	24	0	4	5	1	1	3	2	4	4	13	7	6	3	4	6	3	12	7	7	17	14	14	24	15	16	20	7	24	4	18	2	14	6	21	15	24	24	24	20	20	8	31	32	23	32	20	42	38	39	39	43	43	33	67	40	35	49	36	35	56	50	54	50	48	50	45	43	35	74	63	62	55	58	48	78	63	54	52	65	62	69	70	67	66	62	81	83	0	79	70	82	80	83	86	94	77	88	90	91	89	94	82	96	102	94	86	104	101	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	2	1	2	2	2	2	1	3	1	3	2	3	2	3	2	2	2	1	2	3	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	4	1	2	1	1	2	1	1	2	2	3	2	1	2	1	2	1	2	1	1	1	1	1	2	2	3	1	1	1	1	1	2	2	1	3	1	1	3	3	2	1
