step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
10000	-236.761426102599927	-245.812269483051267	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959187373263390	1	3	3	3	4	5	5	5	9	8	5	4	8	7	6	8	7	8	13	8	9	9	9	8	6	7	16	10	8	9	10	10	9	9	11	11	10	11	10	12	10	10	13	12	13	11	13	12	14	12	15	15	13	15	12	15	10	14	14	13	14	11	15	14	16	16	10	16	13	17	16	13	16	10	17	18	18	17	19	23	0	1	1	1	1	4	1	3	15	15	3	2	8	8	7	17	7	14	32	14	20	26	10	7	5	8	45	16	15	15	22	20	14	20	32	23	33	74	13	42	29	26	37	31	18	22	41	74	48	46	58	55	46	72	74	44	9	38	69	34	45	9	45	47	58	49	21	64	9	60	56	10	49	21	56	65	75	66	65	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-258.552180860742794	-267.603024241194134	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991309333612622	0	3	5	4	2	6	4	5	10	7	6	8	8	8	6	8	9	8	10	8	6	10	10	7	8	11	14	10	10	7	9	8	7	10	9	13	10	12	12	11	11	9	12	13	9	10	9	9	11	12	13	12	12	11	11	15	11	12	14	13	14	15	13	15	15	21	14	18	16	14	17	15	17	17	15	14	16	15	17	23	0	1	5	2	1	4	2	4	45	4	7	33	4	21	3	24	10	4	18	6	1	13	14	8	11	37	50	35	33	8	3	6	6	45	15	22	47	20	46	31	37	12	29	38	14	32	33	32	10	9	34	54	22	34	22	27	12	40	9	20	51	51	57	60	51	77	46	43	33	54	70	28	75	62	41	29	78	51	29	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-232.690043352041783	-241.740886732493124	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976395428055938	-1	2	4	5	2	5	4	6	10	8	7	8	7	4	6	7	7	8	13	8	9	8	7	8	10	10	15	8	10	9	9	7	11	11	10	11	12	10	10	10	10	7	11	11	12	11	12	12	13	13	15	13	13	14	12	16	13	12	11	16	14	15	14	14	16	21	15	17	12	15	16	17	12	18	17	15	18	19	16	23	0	1	2	2	1	2	2	4	10	8	3	15	6	1	6	7	6	13	45	8	22	42	8	3	22	24	19	13	28	24	11	4	35	38	32	24	20	30	18	42	20	6	25	35	26	20	34	30	46	55	19	73	37	41	36	55	73	46	12	63	26	52	20	50	45	77	52	51	31	37	58	79	26	71	71	61	71	75	36	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-246.876053367687462	-255.926896748138802	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991116312600329	1	3	5	4	4	7	5	6	9	6	7	3	8	6	7	8	7	8	13	9	6	9	6	9	10	9	16	8	7	10	10	8	7	11	11	12	11	11	10	11	10	11	12	12	12	12	8	12	14	13	13	10	14	14	13	14	12	13	15	16	15	13	15	11	16	15	13	17	16	14	17	17	15	15	16	18	17	19	18	22	0	1	12	1	12	23	2	3	23	7	7	1	33	4	3	29	7	21	25	16	7	2	3	32	21	6	51	11	23	15	8	10	7	41	14	17	41	9	23	24	18	41	52	41	6	64	10	35	46	64	45	3	48	46	45	43	42	38	62	55	40	43	51	9	49	37	9	35	50	43	66	49	51	50	59	72	23	77	61	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-238.527126303736395	-247.577969684187735	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990563165634752	0	4	4	4	1	7	2	6	11	7	6	7	8	8	7	9	9	9	13	10	9	10	10	9	9	10	13	9	6	9	4	9	6	9	10	10	11	12	12	12	12	11	13	13	8	11	13	11	13	12	14	13	14	11	13	15	12	12	13	15	15	15	14	11	15	19	15	16	17	16	15	15	15	15	16	16	15	19	17	19	0	7	7	7	1	7	5	4	23	3	7	8	8	33	4	11	10	15	50	12	8	45	11	6	13	28	9	13	3	45	5	15	4	12	18	32	35	26	18	24	45	34	36	32	12	17	40	34	48	34	19	37	59	24	41	19	18	36	39	49	43	51	20	26	52	75	50	56	19	49	41	44	19	27	73	51	55	76	54	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-245.237947463231933	-254.288790843683273	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988950795577245	1	4	4	5	4	5	2	5	9	8	7	8	8	7	6	7	8	9	13	7	8	9	9	8	9	11	14	5	9	10	4	7	10	11	8	12	8	10	12	7	11	10	11	13	13	12	14	13	13	12	14	15	14	13	11	14	13	12	14	13	12	11	13	15	16	20	15	16	17	18	18	17	18	16	17	18	19	20	16	22	0	1	1	2	7	2	1	5	12	40	28	20	40	28	4	8	16	40	37	6	14	37	5	31	21	24	61	3	15	35	7	4	14	42	14	38	15	10	37	6	21	29	30	35	33	55	63	61	29	43	63	39	63	30	20	39	38	18	46	33	26	40	62	27	56	60	47	47	59	68	47	49	54	63	62	59	69	76	45	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-232.439726043210669	-241.490569423662009	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992097241628024	1	4	5	5	4	2	5	6	10	7	7	6	7	8	5	8	8	6	13	8	9	8	10	9	7	8	16	8	10	10	10	10	10	11	11	12	11	11	8	10	12	10	13	13	9	9	11	10	13	12	13	14	14	14	13	16	12	13	14	16	14	16	16	14	17	19	14	16	11	17	14	15	16	17	17	18	19	17	18	20	0	1	6	5	6	1	2	7	24	4	12	15	4	2	2	3	8	5	47	10	16	7	46	26	15	3	44	15	45	17	26	13	28	42	40	32	42	13	12	46	23	14	50	9	13	39	21	17	39	17	69	58	57	35	40	61	38	35	11	54	34	57	71	57	51	63	35	57	32	72	19	52	71	68	58	63	60	73	54	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-234.907531438260094	-243.958374818711434	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989225328342544	-1	1	5	4	3	6	4	6	10	7	5	8	7	8	6	7	7	9	12	10	9	9	7	9	9	11	16	9	7	9	9	10	11	9	10	10	9	11	12	12	9	10	13	13	10	10	13	13	13	9	14	14	14	15	12	15	13	14	13	15	15	10	15	15	17	19	16	16	15	13	18	16	16	17	18	18	19	18	19	22	0	1	7	5	2	11	5	3	14	3	5	3	6	6	4	5	7	23	41	41	13	6	6	11	29	34	70	11	15	12	29	23	16	15	18	12	8	20	28	50	12	24	25	18	16	11	20	22	42	12	39	44	40	30	45	40	40	46	28	57	51	50	58	57	47	71	58	51	44	22	52	57	39	67	27	69	75	56	72	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-238.367111810243415	-247.417955190694755	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997082020843213	1	3	3	4	2	6	4	3	11	8	7	6	7	6	6	8	8	7	14	9	7	9	10	9	9	10	16	10	10	9	8	9	9	9	6	11	10	5	9	10	12	10	13	12	11	11	13	12	13	12	12	14	14	12	13	15	12	10	13	16	14	11	12	15	15	21	15	18	13	16	18	16	16	17	18	18	19	17	19	22	0	5	1	8	1	4	3	5	22	6	35	8	6	38	4	14	13	15	51	15	15	35	5	21	14	34	43	32	17	35	13	14	31	31	8	58	17	8	17	39	42	10	10	58	20	23	46	26	46	11	22	37	49	22	62	48	42	17	44	49	54	42	32	32	69	56	47	52	32	51	72	65	61	56	70	19	78	61	55	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-231.467388939962575	-240.518232320413915	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990126779079882	0	2	4	3	4	6	5	4	11	7	6	8	8	7	7	7	7	7	14	10	9	6	9	8	9	10	17	9	8	9	10	10	9	10	11	12	11	12	9	12	12	10	11	10	13	10	12	12	12	13	14	14	14	11	13	15	14	14	13	11	14	14	12	13	17	20	14	16	14	17	16	16	18	12	18	17	18	17	20	22	0	1	4	1	2	8	4	2	14	3	3	6	11	7	11	5	6	11	40	12	16	4	22	22	15	18	69	15	6	17	12	24	16	24	17	20	44	21	12	44	25	33	17	22	33	21	43	37	35	40	47	41	15	33	36	45	50	26	21	28	59	41	46	9	67	76	74	48	41	68	55	58	56	44	76	72	58	20	71	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-231.248844976385953	-240.299688356837294	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996314661991863	1	3	5	4	3	6	5	6	11	7	3	7	7	8	6	9	9	9	13	10	9	9	9	9	9	11	15	10	7	9	7	8	8	9	10	12	12	12	11	11	12	10	12	10	12	10	14	11	13	11	12	14	13	10	10	14	13	11	13	15	14	16	16	14	15	19	14	17	13	15	17	16	18	14	17	18	12	19	20	18	0	1	4	2	1	3	4	7	25	7	1	7	4	6	4	32	29	29	39	12	12	2	31	13	31	55	67	12	3	33	4	6	10	15	14	28	58	48	29	18	39	8	20	31	22	10	19	35	77	16	46	46	39	17	12	58	36	54	26	59	50	61	17	46	57	60	55	56	9	64	70	49	75	41	41	72	34	75	66	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-241.453458819459996	-250.504302199911336	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.944257602583045	0	3	5	4	4	7	5	3	8	7	7	8	7	8	6	8	6	9	14	9	7	9	10	9	10	9	16	9	11	10	9	8	11	10	10	12	9	9	11	10	11	11	12	12	12	11	13	12	13	12	14	13	14	15	11	12	14	14	15	16	12	12	16	14	15	16	10	17	13	13	16	13	17	16	15	18	18	19	16	19	0	1	5	8	1	15	2	1	17	5	2	11	17	15	3	11	5	14	24	10	3	11	14	10	32	12	64	21	34	3	6	15	31	28	6	18	11	3	12	9	18	20	34	23	41	16	32	22	29	46	62	61	62	39	20	35	46	40	30	65	24	25	64	30	45	65	37	70	30	55	59	16	49	70	49	59	60	79	70	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-232.320390530914921	-241.371233911366261	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998112108489078	1	4	5	4	3	6	5	6	10	7	6	8	8	8	4	8	9	9	12	10	8	7	9	9	7	11	15	10	10	9	8	7	9	10	10	9	9	8	11	12	11	10	12	13	11	11	14	11	13	12	14	14	13	14	12	14	13	10	14	17	13	15	16	14	15	19	15	16	17	17	16	15	16	9	17	19	18	17	20	20	0	1	5	5	1	2	15	5	16	11	7	15	6	32	1	25	21	12	48	74	6	7	10	10	6	20	58	32	24	13	22	7	15	74	14	6	14	4	16	31	9	6	39	22	37	31	31	14	16	35	41	55	35	50	74	55	41	24	57	71	50	43	56	41	50	70	44	59	64	62	52	52	56	14	67	72	71	59	62	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-255.477147271006118	-264.527990651457458	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999463294334394	0	2	4	5	4	6	5	6	10	3	5	6	7	7	5	7	8	8	10	8	7	8	9	7	10	9	14	6	10	10	9	10	10	9	9	11	12	12	12	11	8	10	11	13	11	9	11	12	12	12	13	11	14	14	11	13	12	13	12	16	15	15	16	10	14	19	14	13	14	17	17	13	17	15	16	13	16	18	13	21	0	1	10	2	2	7	5	15	41	2	5	3	6	5	5	7	24	12	23	6	4	5	6	6	35	20	9	10	16	17	21	3	23	14	18	18	26	26	30	46	11	18	29	57	20	12	30	19	64	23	32	17	38	56	34	37	25	40	31	67	52	49	67	14	44	44	79	42	39	63	53	8	62	68	39	8	67	44	33	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-236.956481256618588	-246.007324637069928	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991167916118208	1	4	4	4	3	7	4	6	8	4	6	2	8	6	7	7	9	8	13	8	6	8	9	4	10	10	16	9	10	5	8	8	9	8	9	12	10	12	8	10	10	6	12	10	11	12	10	11	13	13	14	15	14	15	10	14	13	12	14	17	10	16	15	14	15	20	14	16	16	17	14	17	13	17	17	18	15	18	17	21	0	5	1	5	12	21	1	2	6	1	30	1	42	7	42	4	16	11	46	42	4	8	32	12	28	22	59	16	33	1	16	11	8	30	8	44	9	33	16	39	13	10	23	22	13	33	14	25	18	48	43	44	19	19	39	19	43	26	19	52	39	67	71	29	49	70	46	67	53	67	43	65	44	54	62	75	19	63	68	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-239.802007941731318	-248.852851322182659	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976180192558237	0	3	4	5	2	6	5	6	10	4	7	8	7	5	5	8	9	7	14	9	9	10	10	6	9	10	14	8	8	7	8	10	9	11	10	12	10	11	11	9	11	11	12	12	13	9	14	13	13	12	13	10	14	13	12	12	13	11	14	14	15	15	14	13	16	18	14	16	12	17	18	16	17	18	17	16	17	19	15	22	0	1	5	10	1	14	2	10	4	2	15	10	4	2	2	3	11	6	45	11	6	13	40	14	11	28	48	13	15	2	14	33	16	46	28	34	28	21	6	29	9	46	52	52	22	3	36	50	22	32	23	46	49	39	17	32	34	9	56	56	39	53	48	44	47	73	50	61	34	57	68	57	67	73	45	35	76	47	9	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-257.990298740724825	-267.041142121176165	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997317247224827	1	3	4	5	3	7	5	4	7	8	6	7	8	5	5	9	9	7	13	7	8	7	10	8	9	11	17	9	11	10	9	9	10	11	11	8	9	11	11	11	12	8	12	12	11	11	14	11	13	11	15	14	11	15	12	13	13	12	10	16	12	13	15	10	17	15	11	14	16	16	17	15	16	17	17	17	16	19	19	17	0	1	5	2	1	15	3	5	7	22	2	3	8	3	3	20	20	1	40	11	20	11	10	4	42	33	19	11	16	24	9	14	7	18	28	11	6	8	59	30	34	22	67	38	23	31	67	16	21	14	50	57	32	38	40	42	43	24	11	52	21	44	30	32	63	49	33	40	31	66	69	56	63	77	39	54	64	80	63	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-223.690132278929099	-232.740975659380439	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998092440211137	1	3	4	5	3	7	4	5	11	4	7	7	6	7	6	7	9	5	14	9	9	8	10	8	9	9	14	10	11	9	8	9	11	8	11	11	11	12	11	11	10	11	10	13	12	9	14	10	12	12	14	15	13	13	12	14	14	14	11	16	9	16	14	12	16	19	15	16	14	17	18	17	17	16	15	14	17	16	19	16	0	1	5	5	1	10	5	10	46	1	15	15	3	4	7	8	24	2	28	16	16	13	11	12	6	11	49	24	28	15	6	24	30	11	28	28	43	9	48	34	24	26	26	55	40	16	44	34	35	48	44	29	40	40	41	50	37	54	23	67	6	57	64	26	47	73	69	52	35	67	74	19	57	67	37	40	68	47	62	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-237.574543862399281	-246.625387242850621	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977085367230278	0	2	3	5	4	7	5	6	9	5	6	8	6	7	6	8	8	9	13	8	7	8	9	9	9	10	16	9	10	9	9	9	11	10	10	11	11	11	11	11	11	10	8	12	11	11	11	9	14	8	13	12	13	11	12	15	14	14	15	15	13	14	12	14	17	17	16	12	15	17	14	16	17	16	14	17	14	19	18	18	0	1	1	3	2	15	2	10	14	3	10	15	4	15	7	10	7	22	63	15	10	7	43	50	43	50	58	5	48	8	12	6	24	22	50	23	9	9	23	48	43	31	11	54	22	14	35	12	50	13	47	36	24	6	16	51	34	23	40	53	38	52	33	55	72	53	69	37	62	72	41	60	67	60	45	69	34	70	72	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-245.377336923840232	-254.428180304291573	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.950301022998814	0	4	4	2	3	6	3	5	10	7	5	6	6	8	7	9	9	8	13	4	7	9	10	8	6	11	11	9	10	7	10	9	11	11	9	13	12	9	11	12	12	11	13	9	12	11	13	12	10	13	15	12	14	14	12	15	14	12	14	12	13	15	15	14	16	18	12	17	17	16	15	17	16	15	17	17	17	15	20	19	0	5	4	1	1	4	1	2	22	7	4	3	20	25	8	21	30	6	49	4	12	13	38	8	3	21	31	10	30	6	13	14	14	35	6	37	16	6	49	33	42	31	34	10	39	30	60	16	20	29	36	31	41	58	42	27	35	23	36	49	49	40	52	45	57	76	29	41	53	63	54	65	54	31	57	63	74	36	69	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-223.566070619963369	-232.616914000414710	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996644063873877	1	4	5	3	4	6	5	5	10	7	6	8	7	7	6	8	8	7	14	10	6	9	9	7	7	10	17	8	11	8	9	10	8	10	9	12	10	10	9	11	12	10	11	12	13	11	10	11	14	12	13	14	14	14	12	16	12	12	13	16	9	15	13	15	15	20	15	17	14	18	18	17	16	18	17	19	18	19	19	21	0	1	2	1	4	8	5	2	23	15	8	14	21	8	8	15	18	11	43	39	2	8	13	1	6	39	65	10	22	3	14	31	24	18	7	48	6	28	14	22	39	33	10	33	55	47	39	23	51	29	50	46	48	44	42	67	9	40	37	67	30	51	20	53	41	76	63	56	58	45	73	65	63	64	54	68	60	74	75	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-248.798646964921488	-257.849490345372828	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996596150277975	0	2	4	3	4	6	3	5	8	8	5	8	7	8	7	7	6	8	11	7	8	9	9	6	9	10	16	6	9	9	8	7	11	9	11	12	12	12	9	12	10	10	12	12	12	11	14	11	13	11	14	15	13	15	12	15	13	13	13	16	13	16	13	15	15	21	15	16	17	11	16	16	14	18	15	15	13	17	19	21	0	1	7	2	2	8	2	4	6	4	7	13	24	6	7	24	7	24	39	2	15	15	14	5	32	14	38	7	16	10	11	24	42	16	10	50	19	34	17	18	22	15	22	19	35	9	48	13	19	3	36	36	48	70	13	58	15	36	39	75	33	47	18	48	53	75	58	25	60	41	77	44	38	27	57	63	36	62	62	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-249.459413390748352	-258.510256771199693	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981472477466060	1	4	2	5	2	6	5	5	11	4	6	6	8	5	6	8	8	8	9	9	8	9	8	9	7	10	16	8	11	10	10	9	10	10	11	12	11	10	12	11	10	11	12	11	12	11	12	9	13	11	15	12	13	13	13	15	13	14	13	14	12	11	16	14	17	18	16	17	15	16	14	16	18	17	17	18	18	16	11	22	0	5	1	5	1	4	3	2	22	5	5	4	11	2	1	15	2	6	8	13	6	21	6	7	6	17	43	3	21	18	48	11	13	19	22	31	21	28	31	30	48	25	38	16	41	20	50	17	62	13	49	41	30	34	24	62	45	49	32	50	30	17	39	52	67	78	21	49	42	56	43	79	70	55	64	43	71	58	48	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
