step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
21500	-410.350537810974458	-419.401381191425799	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995857726023671	1	-6	4	9	9	14	15	21	22	29	25	29	27	35	36	37	35	31	32	43	45	35	32	36	25	33	35	37	39	27	34	26	29	35	34	32	42	32	46	34	38	38	32	41	37	40	38	37	47	39	35	39	45	44	51	43	35	45	46	37	49	49	60	49	51	45	54	37	50	41	51	55	56	44	60	51	60	61	76	2	0	2	3	3	5	5	4	7	8	6	25	9	9	25	18	19	32	12	30	35	10	25	23	6	32	30	12	26	11	38	8	25	43	12	12	60	13	50	30	12	51	25	26	18	12	24	19	15	38	30	23	37	29	61	22	36	17	24	10	70	66	62	52	46	52	71	12	74	34	46	55	21	28	49	54	71	65	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-413.427815223846153	-422.478658604297493	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959055191723578	0	-4	7	8	11	15	17	18	15	28	26	21	27	30	33	38	31	29	31	39	43	37	34	41	29	23	27	34	30	32	33	38	33	31	40	31	41	33	55	38	36	27	37	45	38	36	33	43	45	30	36	40	44	54	45	37	43	43	43	37	53	39	55	42	54	47	46	44	46	41	48	56	55	52	48	49	51	72	79	2	0	1	2	3	1	6	4	3	12	12	6	9	11	42	14	42	11	10	47	30	15	50	43	11	8	5	12	8	11	26	18	18	12	31	27	41	36	77	18	10	8	47	35	41	36	25	38	35	11	30	38	62	67	31	47	28	32	45	15	51	47	49	20	24	48	52	56	17	60	21	69	75	21	21	20	55	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-404.079508620490060	-413.130352000941400	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995763408674058	3	-3	7	8	10	13	18	22	17	28	25	21	25	36	29	33	33	32	34	41	45	36	34	40	26	22	31	33	37	28	35	33	28	37	43	36	41	24	42	42	40	34	37	48	35	32	38	46	36	38	38	34	34	51	46	41	46	45	36	39	53	46	62	43	54	39	47	46	49	48	46	42	46	53	52	51	56	71	78	2	0	1	2	3	4	1	9	5	6	26	6	7	27	25	13	25	30	10	23	41	46	33	16	12	7	26	10	13	38	8	8	26	52	22	27	29	6	27	30	22	11	18	36	13	30	31	47	46	16	31	11	33	48	56	31	14	60	17	52	24	20	61	23	71	45	51	41	73	66	50	49	41	47	71	40	71	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-404.300389655660865	-413.351233036112205	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997016009223661	4	-3	4	8	10	10	13	17	21	20	30	21	31	34	31	33	37	23	29	43	49	25	35	33	32	36	31	26	39	36	31	36	26	32	43	30	36	29	51	47	38	28	34	45	40	31	39	44	46	39	36	28	39	47	43	41	41	44	30	39	54	41	61	47	51	42	52	45	37	46	47	55	56	38	51	51	69	68	78	2	0	2	3	3	3	6	5	5	7	18	4	52	59	22	28	16	8	33	11	58	10	36	8	12	25	42	10	51	15	22	22	9	52	37	12	42	10	48	41	34	9	42	45	11	18	24	74	29	37	19	18	24	36	50	26	47	23	18	34	58	59	76	60	55	41	55	19	19	37	62	40	65	27	37	71	63	39	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-405.136870014573446	-414.187713395024787	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983976373501297	3	-5	2	6	0	13	25	12	21	25	26	23	31	31	31	39	38	23	31	36	51	39	35	38	35	33	31	29	30	28	33	40	22	36	44	35	41	31	53	41	39	39	36	39	39	19	43	43	45	32	40	24	40	54	40	38	47	39	44	38	51	43	54	49	52	51	52	45	46	49	44	53	57	53	57	48	73	64	78	2	0	5	5	2	4	8	4	8	46	46	46	10	33	33	50	19	9	46	27	49	36	27	26	19	11	52	10	7	10	28	38	8	28	17	30	13	52	47	20	20	20	13	13	27	8	51	44	43	9	43	8	28	57	23	11	40	50	51	29	45	60	76	71	69	48	51	25	40	43	44	37	54	37	69	51	78	75	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-407.735289217767445	-416.786132598218785	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977316509003612	5	-1	3	6	9	13	20	14	20	23	30	26	28	28	33	39	39	28	24	46	50	36	32	41	31	34	29	28	41	32	35	38	32	32	42	28	44	35	55	39	40	36	35	44	34	29	37	41	44	36	36	36	40	51	44	42	39	45	43	44	54	38	66	49	56	50	50	48	45	46	43	54	48	51	59	54	65	69	79	3	0	2	3	3	2	5	2	6	6	10	7	19	12	27	19	18	10	7	40	60	23	46	36	8	13	7	8	50	19	19	26	14	14	33	19	29	46	44	14	42	14	12	42	25	9	51	14	29	25	34	30	26	17	16	47	45	43	46	16	48	23	75	71	66	44	31	24	29	24	52	35	59	27	21	55	65	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-411.826888600657185	-420.877731981108525	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999808448139056	2	-2	3	8	11	12	19	17	24	25	29	27	29	30	34	36	37	33	34	44	44	36	29	30	27	28	31	36	39	36	36	37	25	35	42	32	42	34	49	41	40	40	34	45	34	34	41	48	43	42	38	36	44	47	40	35	40	48	45	41	54	44	59	48	54	43	49	42	44	46	40	57	57	49	50	53	66	68	76	2	0	2	1	1	1	4	1	7	4	12	7	6	25	5	27	18	8	10	22	41	33	9	9	9	7	24	24	38	15	11	27	5	36	30	33	32	13	47	22	30	46	23	17	26	23	15	15	31	55	14	11	41	22	43	27	46	20	55	52	60	50	48	19	67	36	16	14	13	50	56	67	54	47	29	37	67	75	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-404.501255508954387	-413.552098889405727	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992098794591931	-1	-4	4	8	2	14	18	18	20	27	29	26	29	30	34	37	33	31	33	38	44	31	35	38	34	30	28	32	35	33	36	34	35	35	41	32	41	33	49	40	37	40	37	41	39	26	39	46	46	41	22	35	40	50	51	40	36	41	43	39	31	44	63	48	58	48	51	44	42	52	46	46	60	52	61	50	69	72	62	2	0	2	1	1	4	4	6	6	51	6	7	46	8	61	25	10	12	11	36	47	27	28	32	18	6	7	27	26	10	26	12	14	27	32	12	29	46	42	32	30	52	11	18	31	8	18	69	59	41	9	26	52	17	49	26	22	43	30	28	51	34	70	42	70	16	72	17	57	53	57	25	67	48	64	71	75	77	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-414.908386268032700	-423.959229648484040	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.956724897457760	5	-1	4	9	11	12	24	17	15	24	29	23	28	35	24	33	40	20	33	40	43	38	35	35	30	35	28	31	38	33	29	38	32	33	42	35	42	36	51	43	35	36	28	44	34	37	39	35	46	37	40	38	46	48	41	40	42	49	41	36	42	45	56	47	56	48	40	45	46	43	44	54	57	45	50	52	62	70	82	2	0	2	3	3	1	8	5	6	9	12	8	7	27	18	15	13	9	25	45	14	24	33	12	7	10	8	7	36	12	7	23	12	10	56	34	43	18	50	46	27	11	12	55	28	19	7	25	36	45	16	15	35	20	24	16	46	44	50	28	22	32	55	59	76	45	28	46	55	29	51	68	61	31	26	64	58	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-413.555864918482257	-422.606708298933597	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967122430458743	1	-10	-6	9	9	12	20	17	22	16	24	25	28	34	31	31	39	26	28	36	43	31	31	37	21	36	31	31	34	29	23	37	22	37	41	35	44	37	53	40	39	37	38	45	36	32	39	49	49	29	33	28	38	45	47	42	37	42	44	44	51	44	50	47	55	43	44	41	49	48	50	54	59	51	56	51	70	66	77	3	0	2	1	1	1	10	5	8	1	10	10	7	15	18	7	20	7	6	46	29	11	52	51	10	25	31	11	52	11	10	15	6	27	42	11	51	22	21	42	45	19	19	68	23	8	20	59	67	12	12	25	16	40	37	42	16	22	14	45	26	68	17	56	70	26	34	36	44	43	56	45	48	17	74	20	78	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-410.226895761314267	-419.277739141765608	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979256157330272	2	-2	3	7	12	13	13	23	21	26	25	27	30	25	34	31	33	31	31	43	40	31	36	33	29	32	36	37	34	35	33	37	22	38	41	39	37	38	55	43	40	40	38	44	35	38	41	26	42	28	43	33	43	50	52	44	43	46	34	41	56	39	65	46	52	47	46	41	46	48	41	47	52	51	61	46	56	68	71	2	0	2	3	3	3	3	5	5	11	9	9	14	9	14	8	48	9	14	45	22	48	25	10	11	10	50	31	10	18	50	16	5	13	31	10	17	19	58	30	13	19	17	18	14	19	45	9	34	5	45	11	38	40	70	27	29	23	9	18	74	52	75	35	53	60	42	32	41	41	19	43	40	71	39	45	40	61	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-429.442285566065777	-438.493128946517118	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997724358827909	0	-4	5	9	9	14	22	20	16	25	23	27	22	31	27	36	38	30	29	26	42	26	33	37	31	36	35	24	32	29	32	34	34	34	38	40	37	31	49	41	42	39	36	46	29	37	39	44	41	19	40	38	46	44	43	37	39	41	45	33	51	48	59	48	51	44	51	43	43	45	40	49	60	40	59	54	69	67	62	2	0	2	3	1	4	6	6	5	7	5	9	5	50	11	45	25	28	50	9	24	13	10	25	11	15	12	8	22	10	38	12	22	20	30	27	19	22	48	56	51	11	30	49	22	29	23	32	28	3	31	32	57	57	12	31	27	24	14	28	72	58	76	70	54	36	55	57	34	52	27	34	17	16	71	72	67	73	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-435.236591121055426	-444.287434501506766	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990193649523341	1	-3	1	6	6	16	20	21	10	27	30	27	29	35	28	40	34	26	30	28	49	35	33	38	32	31	21	34	25	15	36	27	25	31	37	35	46	39	53	44	24	40	34	45	39	36	35	45	44	41	41	39	43	51	41	40	40	46	45	35	56	38	54	49	53	34	51	41	46	42	44	52	61	42	55	49	58	74	71	2	0	2	3	3	9	6	9	5	7	33	27	7	11	6	13	18	27	33	41	46	18	18	17	12	18	9	19	27	5	13	8	7	12	25	29	56	10	44	16	7	29	41	57	14	28	43	16	45	32	11	60	31	53	28	30	25	68	42	41	63	20	76	56	44	13	37	14	42	33	14	38	65	28	70	58	31	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-419.130519647925269	-428.181363028376609	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993072636776204	3	-2	7	4	12	14	19	16	19	26	22	21	31	30	32	39	38	29	25	45	45	31	36	33	26	35	28	34	41	32	35	41	35	36	37	33	43	31	54	32	35	41	28	49	38	33	38	46	47	41	35	29	44	50	51	40	41	47	45	43	56	48	51	43	57	48	53	43	44	42	53	47	56	45	51	49	63	68	72	2	0	1	2	3	3	6	5	6	7	8	8	43	25	43	46	10	10	9	19	35	10	15	25	9	12	12	38	19	43	52	26	43	52	46	19	47	8	58	19	19	14	11	16	26	25	15	17	29	36	18	8	15	20	62	41	22	50	15	51	74	16	47	19	72	29	15	22	57	25	74	57	56	35	45	68	32	65	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-399.439536019309514	-408.490379399760855	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992575389372269	1	-1	5	8	8	14	20	16	22	27	28	24	29	33	38	39	39	28	31	42	49	35	34	39	27	30	35	37	34	28	29	32	27	33	45	40	39	30	49	47	37	36	30	48	39	38	42	42	41	35	39	32	36	46	50	38	43	42	46	43	49	39	64	48	50	39	38	45	46	44	47	52	52	47	60	51	62	69	73	2	0	2	1	1	5	6	4	6	9	8	6	25	25	29	29	26	7	18	42	68	25	11	41	9	7	13	11	10	7	9	38	12	11	17	19	27	8	20	20	34	31	7	41	52	13	27	22	15	33	38	13	12	36	45	43	28	53	41	53	60	18	74	36	49	13	13	16	53	56	47	21	22	48	69	70	55	77	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-406.504773558151328	-415.555616938602668	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996916100351307	-4	-8	1	3	11	15	26	19	22	27	29	21	30	26	35	36	33	28	24	43	51	38	37	40	32	34	34	34	38	32	31	40	31	37	37	35	41	36	50	44	39	36	36	43	34	39	36	41	33	32	41	29	36	50	41	32	43	44	39	42	50	38	54	42	47	48	47	43	47	42	49	47	53	40	59	49	60	69	77	2	0	2	1	4	5	19	6	5	9	12	6	7	9	19	49	10	9	8	10	20	56	56	50	7	14	7	10	50	12	12	45	9	11	31	52	31	7	51	53	31	9	14	26	13	25	13	15	52	14	15	7	10	40	14	18	22	26	49	17	36	18	21	42	44	41	51	22	60	45	59	11	66	33	60	48	71	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-408.897477800079514	-417.948321180530854	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995415477161336	1	0	4	8	9	7	16	22	20	29	18	23	25	30	36	38	37	28	33	34	45	30	36	38	31	32	30	24	40	32	30	37	30	35	39	40	40	33	49	46	35	38	38	45	39	36	37	48	41	27	39	32	47	51	51	40	46	46	41	44	43	46	60	48	57	46	49	39	49	44	44	55	47	48	54	49	56	67	75	2	0	2	3	3	2	4	4	11	12	5	9	9	9	28	23	25	12	27	27	47	28	20	30	12	28	13	11	38	18	12	33	28	13	31	26	19	22	59	36	31	30	26	42	20	12	25	21	42	8	9	22	61	36	51	20	36	19	47	16	41	29	73	47	72	34	56	13	60	56	42	66	68	42	67	60	62	75	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-419.553475499479021	-428.604318879930361	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995308098193152	5	-5	5	1	11	15	20	16	21	28	26	23	31	28	25	36	33	30	22	41	46	26	32	27	33	37	31	34	38	29	34	36	32	31	46	36	41	36	57	42	34	31	36	42	37	33	36	33	39	41	38	32	42	42	38	45	44	46	39	40	53	38	56	51	57	40	50	48	44	45	41	50	57	43	55	47	51	67	68	2	0	4	2	1	1	6	5	1	12	9	8	15	5	5	33	9	9	6	47	66	9	10	7	14	33	15	15	46	12	22	23	10	11	45	42	13	34	58	26	33	30	18	55	48	14	42	30	36	13	34	6	55	23	41	29	36	60	13	52	59	42	58	21	77	45	58	58	62	45	33	51	21	66	72	51	54	61	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-413.588064174204817	-422.638907554656157	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988927113858298	5	-4	6	3	11	14	24	21	22	27	18	25	29	30	31	30	36	31	33	43	49	33	28	32	34	30	33	31	38	22	28	41	27	34	40	39	35	35	53	43	42	37	34	50	37	36	39	42	47	34	38	36	33	49	43	37	44	48	44	39	51	42	67	46	53	46	44	47	46	45	50	47	41	40	52	54	57	57	78	2	0	2	2	1	3	11	5	11	11	5	8	8	10	7	7	23	30	31	15	47	7	8	10	23	7	33	12	18	6	1	50	30	15	19	45	7	26	17	27	45	13	7	62	26	14	25	19	37	26	22	26	15	38	43	34	74	17	52	37	67	27	61	32	67	12	60	17	41	73	66	50	52	34	66	20	21	71	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-421.189119585404057	-430.239962965855398	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998097888135915	-1	-4	3	6	10	15	22	16	21	27	30	23	28	33	26	37	28	34	32	38	47	29	32	39	30	32	31	34	41	36	26	38	30	34	42	41	43	26	54	43	36	38	36	47	32	37	34	45	44	36	34	36	43	45	48	38	44	43	46	30	54	47	61	45	50	40	52	26	50	45	49	46	49	49	60	55	57	66	74	2	0	2	2	1	4	8	5	8	12	10	8	38	15	12	33	8	23	15	60	35	9	15	46	10	12	9	60	16	22	12	11	38	10	50	45	20	7	69	22	10	16	13	53	12	11	12	36	34	13	7	45	20	51	70	52	56	46	47	68	73	29	21	40	41	46	59	9	35	20	72	58	29	53	55	44	52	48	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-418.375817956146363	-427.426661336597704	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994503973492281	1	-4	6	7	11	12	23	20	16	15	27	24	31	32	34	36	38	30	26	36	52	28	37	37	31	35	30	33	42	33	32	39	32	35	39	35	22	34	57	45	31	37	32	46	40	36	39	45	41	41	37	28	37	48	45	41	43	49	41	40	46	46	67	43	55	42	49	41	45	44	40	46	51	44	59	53	64	69	80	2	0	2	1	1	3	6	1	3	5	7	5	22	12	25	30	53	12	7	43	66	9	15	13	7	19	9	18	20	52	52	27	11	31	13	25	9	52	40	15	19	36	52	45	19	33	25	71	31	17	27	12	28	52	45	27	26	50	31	16	32	29	75	38	49	41	23	18	51	20	34	32	61	43	76	67	73	63	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-421.649709550321518	-430.700552930772858	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995532364061850	3	-1	4	9	9	11	26	24	18	20	23	27	31	33	33	35	40	29	31	40	52	38	29	35	22	29	36	31	35	37	32	41	23	26	44	36	34	34	52	41	27	41	37	46	40	37	30	44	45	41	35	33	41	36	49	38	46	41	44	39	52	50	58	45	58	45	52	46	41	52	50	55	59	48	43	42	58	66	78	2	0	2	1	1	3	6	25	4	5	10	33	34	7	12	52	29	7	12	29	40	23	8	18	9	7	31	25	31	51	41	24	3	10	31	14	8	8	45	37	11	37	13	50	12	18	25	22	40	19	41	7	60	23	76	27	38	7	51	41	68	58	67	53	72	36	44	27	27	44	69	71	44	50	37	13	71	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-413.237729623234713	-422.288573003686054	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999898432737127	4	-10	-3	8	12	13	22	23	17	23	30	27	22	27	34	40	37	20	31	36	44	33	32	38	32	27	35	36	37	35	29	39	32	27	46	40	24	25	52	41	30	39	38	43	37	29	40	45	42	42	40	36	44	49	46	44	42	47	46	39	55	44	62	42	53	35	55	46	45	47	48	46	52	50	53	49	65	67	78	2	0	2	1	4	4	5	9	6	5	8	9	9	8	10	15	15	6	14	11	36	46	38	22	12	13	7	31	10	37	10	66	10	8	24	27	5	9	56	17	13	22	30	47	25	9	33	47	52	28	11	26	43	55	34	66	66	49	60	25	71	20	71	12	16	41	74	32	21	49	27	28	55	51	35	50	69	63	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
