step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
50500	-436.916442063191312	-435.306136660908805	-1.610305402282508	0.000160588037428	0.000037840894308	0.235639558925483	0.696193205973310	1	2	3	2	4	4	4	5	9	6	7	4	8	9	7	8	7	9	6	9	8	9	10	9	11	9	12	11	9	10	10	11	11	12	13	14	12	13	13	9	12	14	13	14	13	13	13	13	15	13	15	15	16	13	14	15	16	16	17	18	17	17	16	15	17	15	18	18	19	18	21	21	19	21	22	22	25	23	23	22	23	25	23	25	24	26	23	24	22	24	25	26	27	26	26	28	28	26	28	26	28	27	28	29	30	31	30	0	1	1	1	1	1	2	7	16	7	6	3	2	19	8	11	19	3	6	19	11	11	29	11	31	8	5	24	11	20	20	22	19	31	13	28	9	28	23	16	33	30	25	25	32	13	10	23	46	23	16	30	27	30	38	50	43	35	66	44	63	54	55	39	63	39	55	58	68	30	64	11	57	68	57	34	79	76	59	62	73	76	47	73	0	84	60	71	67	74	79	68	77	84	79	85	95	87	98	72	100	78	91	84	99	105	104	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	4	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	3	3	2	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	3	3	6	1	1	2	5	1	1	3	3	2	1	5	3	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1
51000	-402.854862564470181	-401.453713702898142	-1.401148861572031	0.000125366034801	0.000050088284422	0.399536321788492	0.613457225956751	1	2	4	3	3	4	4	6	9	5	8	5	8	8	8	8	6	9	7	9	9	10	9	10	10	8	12	10	11	10	11	12	11	12	14	12	11	13	13	10	12	12	13	14	13	13	14	15	15	13	15	16	17	13	15	15	16	16	16	17	18	15	15	18	17	16	16	18	20	18	22	20	22	22	21	21	26	23	23	24	23	25	22	25	25	26	25	25	24	25	25	25	27	27	26	28	27	26	25	26	26	27	29	29	29	30	29	0	1	2	1	1	2	2	12	19	5	2	4	8	1	8	3	1	19	10	15	17	21	16	3	12	8	13	14	26	15	6	30	24	24	22	24	23	37	40	18	37	40	37	33	33	25	41	50	15	37	45	28	52	28	29	39	62	50	48	51	52	27	27	54	54	44	47	58	61	58	64	68	61	72	72	70	79	58	68	72	73	73	67	73	0	92	76	80	71	79	81	74	98	83	71	88	80	91	81	85	71	85	97	86	72	96	100	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	2	2	1	1	1	2	1	1	3	2	1	2	2	2	1	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	4	2	2	1	1	2	2	1	1	2	1	1	1	2	2	1	3	2	1	2	1	1	1	3	1	1	2	5	1	1
51500	-398.605735635401516	-396.917286148403207	-1.688449486998336	0.000113918581127	0.000023597760220	0.207145840357186	0.771005804881165	1	2	4	2	3	4	4	5	9	5	6	6	8	8	7	8	8	10	8	10	8	10	8	9	9	10	10	10	10	10	10	11	12	11	12	13	10	13	11	11	12	15	14	13	13	14	12	15	14	13	15	15	16	14	15	16	16	17	15	18	18	16	15	17	17	16	17	19	17	19	22	19	22	22	20	22	25	24	24	24	24	23	23	25	25	26	26	25	26	26	25	28	27	27	25	27	27	27	27	27	26	26	28	29	29	31	30	0	1	4	1	4	4	5	1	21	1	3	7	15	10	11	6	12	16	12	14	15	14	7	17	6	16	17	13	19	16	9	14	28	19	28	21	5	32	30	18	30	36	41	13	37	33	20	14	35	39	47	49	48	41	47	46	54	55	45	57	56	49	50	51	32	46	59	63	49	53	75	59	68	65	61	66	78	74	74	47	73	48	59	60	0	91	71	74	79	78	82	79	85	88	83	95	78	102	78	51	82	91	97	94	94	104	101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	4	1	1	1	1	1	1	2	1	2	1	5	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	3	1	1	1	5	1	3	3	3	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	4	1	1	1	1	1	1	2
52000	-440.530205950246852	-438.685829028849980	-1.844376921396859	0.000154224501857	0.000025704096476	0.166666749876907	0.541894259699584	1	2	2	3	4	5	3	5	7	4	7	6	9	8	7	9	6	10	8	9	7	10	10	10	11	9	11	10	10	11	12	11	11	12	12	13	9	12	12	11	12	15	14	13	13	13	12	14	14	13	15	16	14	14	15	14	16	18	17	18	18	17	16	17	18	16	17	20	20	18	23	20	23	23	21	21	25	23	24	24	23	24	23	25	24	27	25	25	25	25	24	27	27	27	26	28	27	25	28	26	26	27	27	28	29	31	29	0	1	1	1	2	4	1	1	12	3	2	2	19	8	5	17	7	20	1	7	10	20	16	37	20	14	18	15	21	11	28	10	18	23	18	32	10	29	37	18	22	18	35	35	5	30	16	20	39	33	37	53	18	27	34	47	50	46	56	13	63	30	48	35	64	43	57	58	59	56	68	22	19	65	61	67	91	65	69	28	72	53	43	42	0	89	83	74	66	83	71	62	89	71	79	84	98	83	91	84	98	71	89	101	102	75	104	1	1	1	1	1	1	1	2	1	2	3	2	1	1	2	1	2	1	2	3	1	1	1	1	1	1	1	2	1	2	2	5	1	1	1	1	3	1	1	1	1	2	1	1	4	1	2	1	1	1	2	1	2	1	1	1	2	3	2	4	1	2	1	3	1	1	1	1	2	3	1	4	9	2	1	1	1	2	1	6	1	5	6	3	1	1	1	1	4	1	1	7	1	2	1	2	1	1	3	1	1	2	1	1	1	5	1
52500	-511.401476241775470	-509.777727864716041	-1.623748377059433	0.000116757104085	0.000026874202414	0.230171882258632	0.543781176740961	0	1	3	3	3	5	2	4	7	5	7	6	9	7	7	8	7	9	9	10	10	11	10	9	10	9	10	10	10	11	11	11	12	12	13	13	11	13	13	11	12	15	13	13	14	13	14	14	15	14	15	14	17	14	15	15	15	17	17	15	19	15	16	18	17	16	16	19	19	18	21	20	22	23	22	21	23	23	24	25	24	24	23	26	25	25	26	25	24	25	25	28	27	26	27	27	28	25	28	27	28	27	27	29	29	31	31	0	1	7	1	2	2	1	2	5	5	4	10	11	6	6	5	5	2	15	19	9	12	13	16	16	12	10	16	17	20	18	12	26	21	31	11	19	40	23	11	40	37	27	40	16	29	33	34	35	34	28	41	60	30	10	43	35	49	62	23	56	29	42	47	57	45	50	54	53	59	53	54	49	30	58	48	45	71	38	12	67	75	45	62	0	77	38	89	58	75	77	76	77	79	98	82	91	74	91	80	93	85	54	99	78	101	92	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	3	3	4	2	1	1	4	1	1	2	2	2	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	3	2	1	1	1	1	3	1	1	1	4	1	1	1	1	3	2	1	1	2	1	1	2	3	1	1	2	3	2	5	2	2	4	1	5	8	4	1	3	6	1	1	7	1	4	2	1	4	1	1	1	1	1	1	3	1	1	1	6	1	3	1	2
53000	-438.730917622698087	-437.234461794915717	-1.496455827782343	0.000115039462537	0.000034183989982	0.297150118990973	0.652974860985496	0	2	4	3	4	5	3	5	9	5	7	7	8	8	7	6	7	9	7	9	10	11	8	9	11	6	12	10	10	10	11	12	13	12	14	11	11	13	12	11	12	15	13	12	14	14	13	15	15	13	16	14	16	14	14	15	16	18	17	18	18	16	16	17	17	17	17	20	20	18	21	20	22	22	22	22	26	23	23	23	21	24	23	25	25	25	26	25	25	24	26	27	28	26	26	27	28	26	27	26	29	28	29	28	30	30	30	0	1	7	2	2	7	1	4	16	5	4	16	16	12	16	7	2	4	8	8	24	14	16	11	19	8	21	23	12	13	21	13	41	37	39	19	24	25	30	29	13	31	20	28	31	47	40	40	50	29	40	29	36	28	36	55	21	49	49	64	54	45	35	56	62	41	47	43	59	38	51	64	59	72	68	71	66	70	75	62	61	69	69	74	0	80	78	80	90	80	90	86	100	78	73	98	92	82	88	82	87	96	87	84	99	99	104	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	4	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	2	2	2	1	2	1	2	2	1	3	1	1	1	3	1	1	1	1	1	2	3	1	2	3	1	3	1	1	1	4	2	1	3	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1
53500	-463.787268090927569	-462.249008791551546	-1.538259299376024	0.000151142822971	0.000040898954373	0.270598057978928	0.553181127419364	0	2	3	2	4	4	4	5	8	6	8	6	7	8	7	8	7	9	9	9	9	10	9	9	10	10	11	10	11	11	11	10	12	12	14	13	10	13	12	11	12	14	13	12	13	13	13	15	14	13	16	14	16	14	15	14	16	16	18	17	19	16	15	17	17	17	18	18	19	18	20	20	22	21	20	22	25	23	21	23	23	24	24	25	25	25	25	26	24	22	25	28	27	26	26	27	26	26	27	26	27	28	29	29	29	32	30	0	1	2	1	2	4	2	2	15	7	1	4	4	10	5	10	8	15	10	16	17	20	6	17	20	24	10	15	16	21	24	11	28	28	20	24	12	21	18	19	22	43	37	28	16	40	22	30	50	40	37	46	47	50	49	13	47	42	44	54	58	32	43	62	50	29	38	51	58	55	57	35	74	57	33	67	67	74	41	60	75	59	35	72	0	53	76	82	79	72	79	78	78	85	80	87	89	89	84	82	88	94	83	81	81	104	96	1	1	1	1	2	1	1	1	1	1	5	2	3	1	2	1	1	1	3	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	3	1	2	2	1	1	3	1	2	1	1	3	1	1	3	2	2	2	1	1	2	4	3	2	3	1	1	2	1	2	3	2	2	1	4	3	1	2	4	3	1	3	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	2	2	4	1	1
54000	-487.067345163573918	-485.418033286679133	-1.649311876894795	0.000153187550938	0.000033773950063	0.220474508903163	0.613777098802214	1	2	4	3	3	5	3	6	9	4	6	6	7	8	6	8	6	10	8	9	10	10	9	9	10	8	12	11	8	9	10	10	12	12	14	13	11	14	12	11	12	15	14	13	11	10	13	14	15	13	15	16	16	15	15	15	15	18	18	17	17	16	16	16	15	16	17	17	20	16	22	20	22	22	21	21	26	22	24	25	21	25	24	24	24	27	25	26	26	25	25	27	27	26	26	27	27	26	27	26	28	25	29	29	30	31	31	0	1	4	2	1	2	2	10	15	2	5	10	15	8	10	17	3	23	1	13	14	12	29	19	30	8	18	46	1	14	26	20	21	31	28	33	12	23	14	14	40	26	40	25	23	19	34	28	46	32	10	45	42	21	47	36	29	54	60	28	34	44	46	29	44	25	55	42	60	50	58	47	68	69	72	58	71	59	27	75	68	74	68	75	0	87	73	78	82	73	81	25	78	69	81	69	78	81	91	81	94	74	90	93	98	104	91	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	1	4	1	1	2	1	1	1	1	1	1	4	1	1	1	1	1	1	1	3	3	2	2	1	3	1	2	2	1	1	1	3	1	5	1	1	3	1	1	2	2	1	2	1	2	3	3	1	2	1	1	2	1	2	3	3	1	1	1	2	2	5	2	1	2	5	1	1	1	2	2	1	1	2	9	2	3	2	4	2	3	1	2	1	1	2	1	2	1	3
54500	-400.922578952464619	-399.345652279332739	-1.576926673131882	0.000162338255411	0.000040667060816	0.250508179434339	0.662530941999022	1	2	3	4	3	5	3	6	9	4	7	6	9	6	8	7	8	7	8	8	10	11	10	10	11	7	9	10	10	9	11	12	13	12	13	13	11	13	12	11	13	15	13	12	14	12	13	13	15	13	13	16	16	14	15	15	16	18	17	18	17	16	16	16	17	16	17	19	20	19	22	21	21	21	21	22	25	24	23	23	24	24	22	26	26	27	25	25	24	26	23	28	28	27	25	27	26	24	27	27	26	26	29	29	29	31	31	0	1	1	1	2	3	2	10	11	1	6	6	8	10	16	10	6	3	8	11	20	9	16	19	8	5	6	30	12	26	28	25	24	29	32	29	8	31	11	27	25	41	40	30	33	29	31	37	48	31	18	41	54	41	34	47	42	55	32	61	66	51	45	50	66	50	42	33	58	56	75	69	59	60	59	74	91	76	83	69	73	69	69	80	0	71	76	83	67	76	73	98	97	89	91	71	91	72	95	61	75	89	86	95	88	92	104	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	2	1	2	1	1	1	2	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	2	3	1	1	1	1	2	2	3	1	1	1	1	2	1	2	1	1	1	3	2	1	4	2	1	2	1	2	1	3	2	1	1	5	2	1	1	2	2	1	1
55000	-477.981561762434183	-476.417276645616766	-1.564285116817416	0.000135908120511	0.000034886997984	0.256695463473758	0.466748803307065	1	2	3	4	3	4	4	6	9	6	7	6	7	8	8	8	6	9	8	8	9	9	10	10	9	10	11	9	10	10	11	12	13	12	13	14	9	14	12	11	10	14	12	14	13	12	12	13	15	12	15	15	16	14	15	15	16	18	18	17	18	17	16	17	18	17	16	19	19	19	23	21	22	23	19	21	25	24	22	21	23	25	23	26	26	26	24	23	26	25	25	28	27	26	26	27	27	25	27	26	28	28	28	29	29	31	28	0	1	2	1	1	1	5	5	11	5	10	5	5	11	5	7	6	12	8	12	12	6	22	8	16	37	17	13	22	3	25	23	10	21	22	37	11	50	11	20	19	43	29	29	13	24	31	1	50	41	26	25	19	6	43	33	42	22	23	36	44	32	13	30	50	11	45	44	63	58	62	39	76	76	56	61	83	60	61	43	76	45	80	74	0	62	73	76	59	88	71	79	73	78	71	57	87	73	90	38	68	89	78	90	107	102	94	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	2	1	2	1	1	4	1	1	3	1	1	2	2	1	4	1	1	2	2	1	1	1	1	3	2	1	6	1	1	2	3	3	6	2	1	1	3	3	2	2	3	4	3	3	4	1	2	2	1	2	4	1	1	3	2	1	3	3	3	2	7	1	2	1	5	1	1	4	1	1	3	3	2	2	4	1	2	1	5	3	1	3	2	1	2	1
55500	-483.375315224686290	-481.911999068077478	-1.463316156608818	0.000129007486925	0.000041739705457	0.323544830242635	0.427349597545928	1	2	4	3	4	5	3	5	8	6	8	7	8	8	5	8	7	9	8	9	10	11	10	9	10	7	11	10	10	10	11	12	12	13	13	13	10	14	12	10	12	14	14	12	13	12	13	15	15	12	15	15	16	14	15	15	15	17	17	17	19	16	16	17	17	16	18	19	17	18	22	21	22	22	22	20	25	22	23	23	23	23	24	25	25	26	26	26	26	25	25	26	27	27	26	27	27	26	28	26	27	28	27	27	29	31	30	0	1	7	1	2	4	1	2	6	7	10	5	17	12	7	17	6	11	7	17	6	23	14	12	10	5	28	6	3	10	24	21	29	27	31	18	16	45	27	2	25	6	31	27	31	11	31	36	34	28	43	18	30	10	45	35	26	50	43	62	56	50	14	62	28	43	27	70	29	66	38	36	59	58	70	58	67	42	23	21	51	25	56	47	0	81	43	83	27	43	82	74	77	86	81	84	84	81	104	53	82	57	100	79	102	102	86	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	3	1	3	1	1	1	2	2	1	3	3	2	1	2	1	1	1	3	1	1	1	4	1	3	1	1	1	3	1	1	1	1	1	2	3	3	1	1	4	2	1	1	2	2	2	1	3	1	6	1	3	1	3	4	2	3	2	2	3	4	6	6	3	5	5	7	1	2	6	1	5	4	1	3	1	1	1	1	1	1	1	5	2	6	1	2	1	2	3
56000	-458.726465206213391	-457.016816251422370	-1.709648954791004	0.000209176456852	0.000041956035164	0.200577234146595	0.513992513102690	0	2	3	1	4	5	4	5	9	6	7	6	7	9	6	9	7	9	8	10	9	11	8	8	10	10	12	8	11	11	11	12	12	12	13	13	11	13	12	11	10	14	14	13	12	14	14	14	16	13	16	15	16	13	16	15	16	15	17	17	19	16	16	17	16	15	18	20	19	18	22	20	21	23	22	21	24	23	22	24	24	24	23	26	25	26	25	24	25	25	26	26	26	27	26	26	27	26	27	26	29	27	28	30	29	30	30	0	1	1	1	2	1	3	3	11	6	3	4	3	19	4	13	8	8	6	23	1	16	6	4	15	24	14	17	7	9	9	9	16	22	26	33	20	31	23	21	15	22	30	21	26	45	31	9	34	21	31	33	46	23	46	46	43	39	45	47	64	20	30	66	28	35	65	69	25	35	61	62	55	73	30	69	69	68	67	7	79	47	67	50	0	36	18	73	74	74	90	68	80	100	81	74	82	70	82	88	58	96	60	98	87	96	81	1	1	2	1	1	2	1	1	1	1	2	3	1	1	1	1	1	2	2	1	5	1	1	2	2	1	1	1	3	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	1	3	1	1	1	1	2	2	1	2	2	1	3	1	1	1	5	3	1	2	3	1	6	1	2	1	1	8	1	5	2	8	1	6	9	2	1	1	1	4	1	1	1	1	2	2	2	1	7	1	6	1	1	1	2
56500	-535.715632338046476	-534.300455326059136	-1.415177011987381	0.000147876972981	0.000055800278401	0.377342579280237	0.513656070913994	1	2	4	4	4	5	3	5	9	6	7	7	9	9	6	8	7	9	7	9	8	9	10	8	10	10	11	10	10	10	10	11	11	12	11	13	12	13	12	10	11	13	11	14	13	12	13	14	14	14	16	14	15	15	13	16	16	16	18	16	19	16	16	17	17	16	18	19	18	16	23	21	23	21	21	22	25	23	23	24	24	21	22	23	25	26	25	26	24	25	25	27	25	26	27	28	25	26	26	24	28	27	27	30	28	32	29	0	1	2	1	1	1	1	7	11	3	4	15	4	8	2	3	6	3	7	16	10	12	3	4	24	17	14	7	20	21	13	17	25	43	12	24	21	23	13	13	8	32	19	29	13	17	43	41	28	39	47	40	3	55	7	15	54	17	57	26	47	52	41	49	45	41	42	47	43	39	72	41	53	42	68	57	73	51	74	40	17	13	72	15	0	89	68	81	83	78	81	71	69	45	81	97	82	80	84	8	73	99	47	85	94	95	101	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	3	3	1	1	1	3	1	1	1	2	1	1	2	2	3	2	2	1	4	2	2	1	1	1	2	1	2	1	1	2	4	1	5	3	1	4	1	2	3	1	3	1	2	3	3	2	3	2	1	5	3	4	1	2	1	3	1	5	9	5	1	8	1	1	3	1	1	1	1	2	4	7	1	2	2	1	1	9	3	1	7	2	2	2	1
57000	-455.936848833789554	-454.218766515301866	-1.718082318487696	0.000151581763498	0.000030024795396	0.198076567410921	0.602315699872615	1	2	3	2	2	4	4	6	8	6	7	5	9	8	7	8	7	9	8	8	10	10	10	9	10	9	11	10	11	10	11	12	10	12	13	14	10	13	11	11	11	15	14	12	13	13	13	13	15	14	14	14	15	13	16	15	17	15	17	17	18	15	16	16	17	17	17	19	19	17	20	21	23	22	21	19	25	23	23	23	23	24	23	26	25	26	25	26	25	25	25	26	27	26	27	28	26	27	27	25	27	27	29	29	29	30	31	0	1	1	1	1	2	4	3	10	1	4	6	17	17	10	12	4	16	7	6	7	17	10	17	20	9	18	8	14	19	26	15	16	22	37	18	16	12	26	11	30	45	28	30	34	41	41	44	54	32	16	27	34	14	47	38	43	15	62	35	56	13	45	46	14	52	34	62	63	54	61	62	72	49	55	53	74	71	61	67	75	71	23	70	0	89	35	80	79	31	81	83	86	80	100	77	87	85	90	74	79	94	90	87	101	96	103	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	4	1	2	1	1	2	1	1	1	1	1	1	1	3	2	1	2	1	1	1	3	1	3	1	2	1	1	3	3	2	2	1	2	1	4	1	4	2	2	2	2	3	2	1	1	5	7	1	1	5	1	2	7	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1
57500	-423.889765986889643	-422.428379554526884	-1.461386432362758	0.000181675588388	0.000059095708814	0.325281505009952	0.721639706407018	1	2	3	4	4	4	3	6	8	5	8	6	9	8	6	7	8	8	8	10	7	10	10	10	10	9	10	10	9	8	11	12	12	12	13	11	11	14	9	10	12	13	13	11	13	12	13	14	14	13	16	15	17	15	15	13	16	17	17	18	16	16	15	17	18	15	16	19	18	18	21	19	23	23	21	22	24	23	23	24	23	24	24	24	25	26	25	25	26	24	26	28	26	27	26	25	28	27	26	26	27	28	28	27	29	31	30	0	1	1	2	2	7	1	4	12	7	4	10	9	12	5	4	21	8	15	15	3	19	11	14	15	2	3	18	5	16	18	44	22	24	44	8	23	28	4	18	44	37	33	13	22	29	20	47	34	39	9	42	54	38	56	25	45	42	61	64	56	48	45	63	61	28	35	57	63	48	68	57	75	75	72	58	76	69	68	63	71	81	35	68	0	80	83	73	90	78	79	95	78	85	79	81	100	85	76	88	82	85	96	91	98	89	97	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	3	3	1	2	1	1	1	1	1	2	2	1	3	2	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	1	1	1	4	1	1	2	1	1	1	1	2	3	1	2	2	1	2	1	1	1	2	1	3	2	5	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
58000	-504.649090294083464	-503.069679408742275	-1.579410885341202	0.000150461634052	0.000037514759533	0.249331065489817	0.572976353645700	0	1	3	4	3	4	3	5	8	5	6	7	9	7	5	9	6	9	9	10	8	9	10	10	11	10	11	11	8	10	12	11	10	13	12	14	12	14	13	12	13	14	13	14	12	13	13	13	16	14	16	16	15	15	15	15	17	18	16	17	17	17	16	18	17	16	18	20	19	19	22	20	21	22	21	21	24	23	22	23	23	25	23	25	25	27	24	25	25	24	23	27	27	26	27	27	27	26	27	26	28	27	28	26	29	31	29	0	1	2	1	2	5	2	5	14	4	7	11	11	4	5	6	5	9	29	15	17	11	8	29	29	29	21	8	15	22	30	16	22	31	33	45	28	29	45	32	28	10	28	39	20	32	10	14	11	46	8	55	27	48	18	18	54	28	34	66	46	54	50	24	55	47	45	66	33	62	65	34	59	68	49	69	64	71	32	5	70	91	79	58	0	88	39	80	79	65	62	67	74	87	90	61	88	88	88	84	77	88	79	77	102	89	76	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	1	3	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	5	1	1	1	1	4	2	5	1	4	1	2	1	3	2	1	3	2	1	2	1	1	4	1	2	3	3	5	2	1	4	2	1	2	1	3	1	4	8	2	1	1	3	1	1	5	1	2	3	2	4	3	1	1	5	1	1	1	1	3	1	4	1	1	3	5
