step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
13500	-646.279885881276186	-652.219083100361445	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.744245256119287	-1	2	1	1	3	5	4	3	3	4	3	3	4	5	5	5	7	8	6	5	6	5	4	8	7	6	7	5	6	8	7	6	5	4	6	7	7	7	8	6	8	10	5	6	8	9	8	10	8	10	8	8	5	10	9	9	10	8	10	9	7	10	10	10	11	11	9	11	12	9	12	10	8	11	10	11	11	12	10	12	12	10	13	13	12	14	15	16	16	11	15	16	15	16	15	17	17	19	17	17	20	19	20	0	1	1	1	1	2	5	2	3	2	4	4	5	13	23	5	8	33	8	9	10	5	2	7	44	10	11	12	12	22	15	16	2	0	10	14	20	21	13	9	40	51	5	9	27	31	31	37	38	41	33	33	23	73	36	20	56	40	33	51	33	52	73	41	52	2	44	79	47	20	59	53	35	54	55	61	73	63	45	47	75	41	41	80	75	68	77	93	78	82	83	80	78	83	68	78	91	92	95	91	96	100	102	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	4	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	2	2	2	2	1	2	1	1	1	1	1
14000	-615.970019223724535	-621.909216442809793	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.751094016279191	0	2	1	2	1	3	4	4	3	4	5	4	3	4	5	5	6	7	6	5	5	5	4	8	8	6	7	5	6	7	7	7	5	4	8	6	6	8	8	8	7	10	7	7	9	10	8	8	9	9	7	7	8	11	9	9	9	9	10	9	8	9	9	11	10	10	10	10	11	10	11	10	9	11	10	11	11	13	13	10	13	14	13	13	13	13	15	16	15	14	16	15	14	16	15	17	17	18	16	18	20	20	22	0	5	1	1	1	2	2	2	3	2	4	4	5	5	23	7	6	33	8	9	10	13	6	43	41	10	11	12	12	22	15	7	6	0	10	14	20	21	22	37	9	51	16	9	27	31	31	37	38	25	33	33	23	73	36	48	48	25	33	51	52	52	10	40	52	43	40	45	80	37	52	53	35	35	55	65	35	63	68	47	75	64	41	69	75	68	74	93	63	64	83	84	78	82	86	89	91	92	95	91	96	100	102	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	2	1	1	2	1	1	2	3	2	1	1	2	2	1	2	1	2	1	3	2	1	1	1	1	1	1	1	2	1	2	2	1	2
14500	-623.523672871791291	-629.462870090876550	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.749100018461594	-1	2	0	1	1	3	4	3	2	4	4	3	3	4	5	6	6	9	5	5	6	6	4	6	7	6	6	6	5	9	6	7	7	6	8	7	6	7	8	7	8	10	7	6	8	10	8	9	8	9	8	8	7	10	9	9	9	9	10	9	9	9	9	11	11	9	10	11	11	9	11	10	11	10	10	12	11	14	12	9	13	13	13	14	13	14	14	17	15	14	16	16	15	16	16	17	17	19	17	18	19	18	21	0	5	1	1	1	2	2	2	3	2	4	4	5	13	23	7	6	33	8	9	10	14	6	7	20	10	11	12	12	39	15	16	6	0	19	14	20	21	22	3	25	51	16	9	27	31	31	37	38	40	33	33	23	35	36	37	25	44	33	33	52	33	10	40	42	43	44	45	80	20	52	53	63	35	55	61	63	63	68	47	75	40	64	69	75	79	63	93	35	64	82	84	78	90	86	89	91	92	95	91	89	91	102	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	1	2	2	2	1	1	1	2	2	2	1	1	2	3	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2
15000	-656.184034633063334	-662.123231852148592	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.703411418393421	0	2	1	1	3	4	4	3	4	4	4	3	5	4	3	5	7	6	5	5	5	6	4	8	7	6	6	6	6	7	6	6	9	5	8	7	6	7	8	6	6	10	7	7	8	11	7	9	9	8	8	7	8	11	9	9	9	9	10	10	9	9	9	11	10	9	10	10	9	9	11	10	11	10	8	10	11	13	13	13	13	12	12	12	12	14	16	17	14	13	16	15	15	15	14	16	18	19	16	19	20	19	20	0	1	1	1	2	2	2	2	3	2	4	4	5	5	2	7	6	6	8	3	10	13	15	7	9	10	11	12	12	13	15	16	51	0	10	2	20	10	22	3	9	51	7	9	11	31	31	3	38	9	52	18	23	63	75	20	37	50	51	51	52	52	35	41	52	43	41	45	47	37	52	53	63	35	36	52	10	73	68	46	55	48	41	69	75	68	77	93	54	64	83	80	35	82	79	89	83	92	95	91	89	91	100	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	2	1	2	1	2	1	1	2	2	2	2	1	4	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	3	1	2	1	2	2	3	1	2	2	2	1	1	1	2	1	3	2	1	1	2	2	1	1	3	2	1
15500	-705.310728691273198	-711.249925910358456	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.643410632342144	-1	2	2	1	1	3	4	3	4	4	5	3	4	5	4	5	7	8	6	5	5	5	5	8	6	6	7	6	5	7	7	7	8	5	8	6	7	7	8	8	7	9	6	7	8	10	8	9	8	10	7	6	8	9	8	9	10	9	9	9	8	8	10	10	12	11	10	10	11	10	9	10	8	9	9	11	12	13	12	13	14	12	12	13	12	14	14	17	14	14	15	16	16	16	14	17	17	17	17	16	20	18	22	0	5	1	1	1	2	2	4	3	8	4	4	5	13	6	7	6	26	8	9	1	13	15	7	3	10	11	12	12	21	15	16	51	0	10	13	20	21	13	9	9	52	7	9	11	15	31	20	38	25	52	6	23	35	36	37	37	25	51	51	52	52	54	41	42	43	41	45	47	48	52	53	10	35	55	61	73	24	45	47	36	64	41	69	75	68	54	93	63	83	41	80	35	82	79	78	100	92	95	50	96	91	102	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	1	2	2	2	1	1	2	1	2	1	2	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	2	1	1	2	2	3	2	3	3	1	2	1	2	2	2	1	2	1	3	1	3	2	1	2	1	1	1	4	2	1	3
16000	-651.904303628796697	-657.843500847881955	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.690793027009098	-1	2	1	1	1	5	4	3	3	4	3	3	4	3	4	5	4	7	6	5	6	6	5	9	7	6	6	7	6	8	6	7	9	5	7	7	6	7	7	8	6	10	7	7	8	10	8	8	9	9	7	6	7	10	9	8	9	9	10	9	8	10	10	10	12	9	10	10	11	10	10	9	9	11	9	11	12	13	12	12	13	13	12	13	12	13	15	17	15	14	16	16	15	14	16	17	17	19	15	18	20	19	21	0	5	1	1	1	17	2	2	3	2	4	4	5	5	2	7	2	6	8	9	10	13	15	35	3	10	11	12	12	13	15	16	52	0	10	13	20	21	22	20	9	33	7	9	27	31	31	37	38	44	52	6	23	35	36	37	37	40	51	51	52	61	73	40	42	7	44	45	47	48	52	23	35	73	36	71	73	35	45	47	75	40	64	69	75	27	74	93	54	82	83	84	78	25	86	63	91	92	79	91	96	91	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	3	2	1	2	2	2	1	1	3	2	2	2	1	4	1	1	2	2	3	1	1	1	1	2	2	1
16500	-675.623011619273598	-681.562208838358856	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.705514509515097	-1	1	1	2	2	3	4	3	4	4	3	4	4	3	5	6	5	6	5	4	5	5	4	5	8	6	5	7	6	7	6	6	9	5	8	7	6	6	8	7	7	11	8	8	9	9	8	9	8	8	7	8	8	9	8	9	10	10	10	9	9	10	8	10	12	11	10	10	11	10	11	9	11	11	10	12	12	13	13	12	11	13	13	13	11	14	15	17	16	14	15	14	16	16	15	15	17	19	16	17	20	18	19	0	1	1	3	2	2	2	2	1	2	4	4	5	5	6	8	6	6	8	3	10	13	6	7	41	10	11	12	12	13	15	7	18	0	16	14	20	10	22	2	20	33	7	41	27	31	31	37	38	9	18	51	23	35	36	37	56	50	51	51	52	52	21	41	71	16	44	45	47	37	52	23	54	54	55	61	35	35	45	47	55	64	67	69	55	45	73	93	35	83	83	80	78	82	68	63	91	92	86	91	96	83	100	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	1	3	2	1	1	3	1	1	4	1	1	1	2	2	2	2	2	2	1	1	2	2	1
17000	-646.907337405747398	-652.846534624832657	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.686643858804304	0	1	1	1	2	3	4	3	3	5	4	4	4	4	4	5	6	5	6	5	4	5	5	9	7	6	6	7	7	8	6	7	9	4	7	7	6	7	7	6	8	10	7	7	8	10	8	9	8	9	8	7	8	10	10	8	9	10	9	10	8	9	10	10	12	11	11	10	10	10	10	9	9	11	9	12	12	11	13	12	12	13	14	13	12	13	16	17	15	14	16	16	15	17	17	13	18	19	16	18	20	19	21	0	1	1	1	2	2	2	2	3	21	4	4	5	5	6	7	6	6	8	9	2	13	15	43	3	7	12	12	12	13	15	16	52	0	7	14	20	21	22	9	40	33	16	9	27	31	31	37	38	25	52	18	23	73	75	37	37	50	51	51	52	52	35	44	42	24	40	45	47	37	52	23	35	54	36	61	73	63	45	69	55	64	64	46	55	68	77	93	78	82	64	84	96	82	99	78	91	92	86	91	96	83	100	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	2	2	2	2	1	1	2	1	1	1	3	1	1	1	2	1	1	2	2	1	2	1	2	2	2	2	1	1	1	2	1	2	2	2	2
17500	-691.379642568383360	-697.318839787468619	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.605071105805458	-1	1	2	1	3	3	3	4	4	5	3	2	5	4	4	6	6	6	4	5	5	4	5	9	8	7	5	7	7	8	7	5	9	5	8	7	7	6	6	6	7	9	6	8	8	10	8	9	9	9	8	7	9	9	9	9	10	10	9	10	8	9	10	10	12	10	9	11	12	9	11	10	10	10	10	12	11	13	12	12	13	13	13	13	12	14	15	16	14	15	16	15	15	17	16	16	18	18	17	18	20	20	22	0	1	1	1	3	2	2	6	1	6	4	4	22	3	6	2	14	6	2	9	6	6	6	21	40	16	11	12	12	13	15	19	52	0	10	19	20	21	5	9	40	51	5	40	27	31	31	37	21	41	52	18	23	2	36	37	37	50	51	51	52	52	26	41	42	16	41	27	47	20	52	53	54	35	36	61	54	63	45	46	36	64	64	47	55	68	77	78	35	82	83	69	89	82	86	78	91	92	95	91	78	100	100	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	3	1	2	3	1	1	1	1	2	1	1	1	3	3	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	4	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	2	1	1	1	2	2	1	2	3	1	2	1	2	2	2	1	2	1	4	2	2	2	1	2	1	2	1	2	1	1	3	1	2
18000	-608.975020299977587	-614.914217519062845	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.742624351734473	-1	2	1	1	1	3	4	3	4	4	4	4	3	4	5	5	7	6	5	5	6	5	4	8	7	5	5	6	6	8	7	7	7	4	9	7	6	7	8	5	7	10	7	7	8	10	8	9	8	8	8	7	8	10	8	9	10	9	10	9	9	9	9	10	11	10	10	11	12	11	11	10	11	11	10	10	11	13	12	12	14	13	13	14	11	14	16	17	15	15	16	16	15	15	16	15	17	19	16	18	20	19	20	0	5	1	1	1	2	2	2	3	2	4	4	5	5	23	7	6	6	8	9	10	13	6	7	40	10	11	12	12	13	15	16	18	0	10	14	20	21	22	9	9	18	7	40	27	31	31	37	21	41	33	18	23	35	36	37	37	50	51	51	52	52	10	41	42	24	25	27	47	48	52	53	54	35	55	61	35	35	45	47	75	64	64	80	55	45	54	93	35	82	83	69	78	82	86	78	91	92	86	91	96	100	102	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	3	1	1	1	1	4	2	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	3	1	2	2	2	2	2	1	1	1	1	2	1	1	2	1	1
18500	-654.674208012525469	-660.613405231610727	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.684931973270479	0	1	1	1	2	5	4	3	3	3	4	3	4	4	3	6	7	8	6	6	4	6	5	9	8	7	6	5	6	8	7	6	6	5	7	7	7	6	7	6	8	10	8	8	8	10	8	9	9	8	8	7	7	10	9	8	9	9	9	10	9	10	10	10	12	10	10	11	12	10	12	10	9	10	9	11	12	12	12	12	13	13	12	12	11	14	15	16	15	14	16	16	15	16	15	16	17	19	17	18	19	20	21	0	1	1	1	2	2	2	2	3	2	4	4	5	5	2	7	6	33	8	9	10	13	15	43	40	10	11	12	12	13	15	7	8	0	10	14	20	21	22	9	40	51	7	20	27	31	31	37	21	40	33	33	23	73	36	20	37	50	33	51	52	52	26	20	61	6	44	27	31	48	52	53	35	35	36	61	35	35	68	47	85	64	41	47	75	79	54	93	63	82	41	84	78	82	86	78	91	92	95	91	96	100	102	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	3	3	1	4	3	1	2	1	1	2	2	1	2	2	1	2	1	2	2	1	1	1	2	1	2	1	3	2	1	2	1	2	1	2	1	1	2	1	1
19000	-670.271002660559134	-676.210199879644392	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.712397863097269	-2	1	1	1	3	3	4	3	3	5	3	3	5	4	5	5	6	8	6	5	4	5	4	8	8	6	7	6	7	8	6	7	6	5	7	8	5	6	6	8	8	9	7	7	9	10	8	10	8	9	8	8	7	11	9	9	9	10	9	9	9	8	10	9	12	11	10	11	11	10	11	9	10	10	9	10	11	13	13	12	14	13	13	13	12	13	15	15	15	15	15	16	14	17	16	16	17	18	17	19	19	20	21	0	1	1	1	2	2	2	2	3	7	4	4	5	5	23	2	6	33	8	9	2	5	6	8	20	10	11	12	28	13	15	7	6	0	10	7	9	21	22	9	3	51	19	9	27	31	31	37	38	9	33	33	23	35	8	37	37	50	33	33	33	33	35	44	42	43	25	45	31	57	51	53	10	35	36	52	35	73	68	47	36	64	44	80	75	68	77	93	54	83	83	80	78	82	86	35	91	92	95	91	78	100	102	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	2	2	1	1	2	1	1	1	2	3	1	1	2	1	2	1	3	1	2	1	1	2	2	3	2	2	1	2	2	2	1	2	1	2	2	2	1	2	1	1	2	2	1	1	1	2	2	1	2	2	2	3	1	2	1	2	1	2	1	1	2	1	2	1	5	1	1	1	2	3	1	1
19500	-693.471601312939129	-699.410798532024387	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.603879786967857	-1	1	1	1	3	3	4	3	3	4	5	4	4	4	4	5	7	8	5	5	5	5	5	9	6	7	6	6	6	8	5	6	7	5	9	6	7	6	6	7	6	11	7	8	8	10	7	9	9	9	8	9	7	10	9	9	9	10	9	10	8	10	9	10	10	11	10	11	9	11	12	9	11	10	8	10	11	11	13	12	12	13	13	13	12	14	13	17	15	14	14	16	15	16	17	14	17	19	17	18	20	19	21	0	1	1	1	2	2	8	2	3	9	4	4	5	5	6	7	6	17	2	9	10	5	15	26	3	10	11	12	12	5	15	16	8	0	2	14	20	21	13	3	9	65	7	25	27	31	31	37	38	40	33	61	23	63	75	37	37	50	51	51	33	33	21	50	33	35	44	11	47	48	52	53	54	63	36	61	19	63	45	46	55	64	25	80	75	79	63	93	78	64	64	84	78	83	79	63	91	92	86	91	35	100	102	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	3	1	1	1	1	1	3	2	1	2	2	3	1	1	3	1	4	1	1	1	2	2	2	1	2	1	2	3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	3	1	1	2	1	1	1	1	1	2	1	2	1	1	3	4	1	2	1	1	2	2	3	2	2	2	2	2	2	2	1	2	2	3	1	1
20000	-662.905477813029165	-668.844675032114424	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.706517670555780	-1	1	1	1	3	3	4	3	3	3	4	3	5	5	4	5	5	9	5	5	5	5	4	9	7	7	6	5	5	7	7	7	5	5	8	6	6	8	7	7	5	11	7	7	8	10	7	9	9	9	7	7	8	10	10	8	8	10	9	9	8	9	9	10	11	11	11	10	11	10	12	10	11	11	9	12	11	13	12	12	12	13	14	13	12	14	15	17	14	13	16	16	16	15	15	17	17	19	16	18	19	19	21	0	1	1	1	2	2	8	2	3	2	4	4	6	6	5	2	2	17	8	9	10	6	6	26	9	6	11	12	12	13	15	16	6	0	10	5	9	10	22	9	9	51	7	9	27	47	23	57	38	44	33	33	23	63	75	37	25	50	51	51	33	52	38	25	18	43	44	45	31	56	52	53	54	63	36	61	54	63	45	69	55	44	64	69	75	45	73	93	24	64	83	84	78	82	68	78	91	92	86	91	89	100	102	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	3	2	1	1	1	2	1	2	1	3	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	2	1	1	2	1	1	2	2	1	2	2	2	1	3	1	2	1	2	1	2	2	1	1	1	1	3	1	1
20500	-673.368141715457114	-679.307338934542372	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.715226556042016	-1	1	0	1	2	5	5	3	2	4	3	3	5	4	3	5	6	8	6	4	4	6	4	8	5	5	6	7	7	9	7	6	6	5	8	8	6	7	8	8	8	10	8	7	8	10	8	9	8	7	7	8	6	8	9	10	8	9	10	9	9	8	10	10	10	11	10	11	11	11	10	7	10	10	10	10	11	12	12	12	12	12	13	13	13	14	12	17	14	11	15	16	16	15	15	16	17	19	16	18	18	20	21	0	1	1	1	2	2	2	2	3	2	4	4	5	5	2	2	6	6	8	9	2	13	15	2	9	10	11	12	12	13	15	7	10	0	10	19	20	21	22	9	9	52	19	25	27	31	31	37	38	25	33	33	23	26	36	37	37	50	51	51	51	33	54	40	51	43	40	45	31	56	52	53	54	54	36	52	35	63	45	47	55	64	90	69	36	68	35	96	78	41	83	84	89	82	68	89	91	92	95	91	96	100	102	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	3	1	1	2	2	2	2	2	1	2	1	2	1	1	1	1	2	3	2	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	3	2	2	1	1	2	1	1	1	2	2	1	2	2	1	2	1	1	1
21000	-669.632008803059875	-675.571206022145134	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.760495071616937	-1	2	1	0	3	4	4	3	3	3	4	4	3	4	5	5	6	7	6	5	5	5	5	8	7	6	6	7	6	8	7	6	6	4	7	8	6	7	6	8	8	10	7	8	7	9	8	9	9	8	7	8	8	9	10	8	10	10	10	9	7	9	10	11	12	10	8	10	12	10	12	9	11	10	9	8	11	13	12	13	12	14	12	14	13	14	13	16	14	13	16	17	15	16	16	17	18	19	17	19	21	20	22	0	4	1	1	2	2	8	1	3	2	4	4	2	2	6	7	8	33	7	9	10	13	6	6	20	2	11	12	12	13	15	7	6	0	19	14	20	6	22	25	9	60	6	25	27	31	31	37	21	25	33	61	23	35	36	37	37	50	51	51	33	52	54	40	42	43	20	45	47	20	42	53	54	54	36	61	35	63	68	47	75	90	41	69	36	68	73	93	78	64	82	69	89	82	68	89	91	92	95	91	89	100	102	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	3	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	3	2	1	2	1	2	5	1	1
21500	-627.069995656068158	-633.009192875153417	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.729888983264846	-1	1	2	1	2	4	3	3	3	3	4	3	4	5	5	6	6	8	5	5	5	5	4	7	6	6	6	6	6	8	6	7	7	5	7	8	7	7	7	8	7	10	7	6	8	9	8	10	8	10	8	8	8	11	10	9	9	10	9	8	9	10	9	10	11	10	11	11	10	11	11	9	10	11	9	11	12	13	12	11	13	13	12	13	12	13	14	16	14	15	16	16	14	16	16	15	17	18	15	18	20	20	22	0	1	1	1	2	2	2	2	3	2	4	4	5	5	6	7	6	6	8	9	10	13	2	7	20	6	11	12	12	13	23	16	6	0	21	14	20	21	22	25	9	18	6	9	27	31	31	40	38	40	33	33	23	73	75	37	20	20	51	33	33	52	6	40	42	43	40	45	47	57	52	53	35	35	36	61	74	63	68	69	55	64	40	69	75	68	54	93	78	82	83	84	63	82	86	78	91	92	86	91	96	100	102	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	2	2	3	2	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	2	2	3	2	1	1	2	1	1	2	1	1
