step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
15000	-465.280400760537077	-463.779808312844580	-1.500592447692495	0.000147305995325	0.000043342796884	0.294236475497393	0.534436286313858	2	4	3	5	5	8	8	10	9	8	10	9	12	6	9	10	10	11	11	10	11	10	11	10	12	11	12	13	13	13	15	15	14	12	13	15	13	14	14	14	15	15	15	18	17	19	18	17	17	18	16	20	20	19	19	20	18	20	21	22	23	23	22	22	22	23	24	24	23	25	27	26	29	29	33	32	30	31	33	34	34	34	34	36	34	36	37	39	38	38	0	1	1	3	2	2	4	6	7	14	5	2	12	3	1	10	7	20	7	7	15	12	14	12	11	20	19	27	26	24	8	34	28	11	19	19	8	26	9	22	8	23	6	39	24	48	48	18	32	38	41	49	49	31	35	9	42	28	51	44	47	59	56	30	58	44	53	59	43	25	59	53	70	71	59	61	74	0	76	30	77	78	78	81	78	80	84	89	0	87	1	1	1	1	1	2	1	1	1	1	3	2	2	2	4	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	3	2	3	2	3	3	3	1	1	2	1	2	1	2	2	3	3	5	1	2	2	2	3	1	1	3	1	2	2	1	3	5	5	2	1	1	8	4	1	1	1	9	1	2	1	1	1	1	1	1	1	1
15500	-491.627757366508661	-489.911074725012497	-1.716682641496139	0.000123102698909	0.000024434332401	0.198487381818757	0.473880842779249	1	4	3	4	6	6	8	9	10	8	10	8	12	8	10	10	11	9	10	11	11	11	11	10	12	11	11	12	14	12	14	14	13	14	13	16	13	12	14	15	16	14	15	18	16	18	17	15	18	18	17	21	17	19	20	19	17	18	21	22	23	23	22	24	22	23	24	24	23	26	28	26	27	30	32	32	30	32	33	33	32	33	33	36	34	37	34	40	38	38	0	1	1	3	2	4	4	1	18	5	7	5	10	3	7	14	2	5	12	15	24	14	10	18	8	18	10	17	15	19	14	33	21	21	25	31	22	18	21	17	30	25	11	21	31	26	24	21	45	29	31	50	39	57	22	29	15	40	49	42	48	36	54	42	10	57	6	55	7	67	47	61	59	73	45	74	73	0	78	68	73	78	74	87	82	61	81	86	0	81	1	2	1	1	1	1	1	3	1	1	1	1	2	3	1	1	3	2	1	1	1	2	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	3	2	1	2	3	1	3	3	2	1	3	1	3	2	1	5	3	2	1	1	5	5	3	1	6	6	2	7	2	6	1	7	2	4	1	8	1	2	1	1	4	3	1	2	2	1	7	1	1	1	2
16000	-504.254005337197725	-502.868828517720431	-1.385176819477291	0.000111226360160	0.000048098273078	0.432435917250282	0.520399658723521	1	3	4	4	5	7	7	10	8	9	10	9	12	7	10	9	11	10	10	11	10	10	11	8	12	10	9	13	13	12	14	14	13	13	13	14	13	13	14	16	14	15	16	17	16	19	17	16	17	17	16	19	18	19	19	17	19	18	22	22	21	23	22	23	23	21	23	23	25	25	27	27	29	31	32	32	31	31	33	34	33	33	33	35	34	37	36	39	38	39	0	1	1	1	2	4	1	27	14	5	6	5	21	4	9	7	4	9	24	22	12	9	18	3	10	27	14	17	9	15	15	26	9	20	13	27	22	23	20	41	19	34	34	43	35	50	42	17	35	43	32	56	43	50	25	42	44	36	57	49	48	66	45	38	48	58	52	56	52	62	42	49	65	58	69	71	71	0	77	73	63	78	74	77	82	75	79	80	0	84	1	1	1	1	1	2	3	1	1	2	2	3	1	2	1	1	4	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	3	2	1	2	1	2	1	2	1	2	1	1	2	2	1	1	2	1	1	3	1	1	2	2	3	3	1	2	5	3	1	1	4	4	2	4	3	2	6	3	2	1	1	1	2	4	1	1	1	1	3	1	3	1	2
16500	-479.194864848745567	-477.564157549203401	-1.630707299542177	0.000156019139723	0.000035485789650	0.227445105217055	0.572434656228755	2	4	3	5	5	7	8	8	9	7	10	8	11	7	9	9	8	9	10	10	7	10	12	10	12	12	10	11	13	12	13	15	12	13	12	14	14	14	15	16	14	15	16	17	13	19	18	15	17	18	18	20	19	19	18	19	19	19	21	23	22	23	22	24	21	21	22	23	24	25	27	26	29	30	32	31	31	32	32	33	34	34	32	37	34	37	37	39	37	39	0	1	1	1	3	4	4	1	6	1	7	5	7	5	10	3	10	10	12	17	1	4	20	15	28	18	17	19	19	11	18	29	27	26	4	20	22	26	25	37	33	29	38	38	20	28	49	21	25	43	33	50	49	55	33	40	42	42	53	34	51	65	55	54	53	53	52	66	57	33	62	64	71	68	73	62	62	0	74	70	75	80	74	81	78	80	81	87	0	81	1	1	1	1	1	1	2	3	1	4	1	2	1	1	1	4	1	1	1	2	3	3	1	1	1	2	1	1	2	1	2	1	1	1	3	2	2	1	1	1	1	1	1	1	2	4	1	3	1	1	3	1	1	1	3	1	1	2	1	6	2	1	1	4	1	1	1	1	1	7	3	1	2	2	1	4	3	1	1	4	1	1	1	2	1	1	1	1	1	2
17000	-483.512239867042638	-481.911163340097687	-1.601076526944962	0.000109754082285	0.000026292294938	0.239556419138515	0.404741448145008	1	3	4	5	5	8	8	8	7	8	10	8	11	8	9	9	10	10	10	10	11	10	11	10	12	12	11	11	14	13	14	14	13	13	14	16	13	13	14	16	15	15	15	18	16	18	18	17	18	19	17	20	20	20	20	18	17	20	22	22	23	23	21	23	22	22	23	22	24	24	27	26	28	31	32	32	30	31	33	33	34	34	34	35	34	37	35	37	38	40	0	1	1	1	2	5	9	5	4	4	8	2	4	4	1	3	14	12	10	8	17	7	19	9	21	15	18	12	33	23	30	7	20	9	18	6	25	20	15	34	21	30	3	11	29	36	37	42	32	39	40	45	46	49	25	41	10	10	40	56	43	48	55	56	21	32	8	58	59	68	68	51	55	70	73	70	73	0	70	77	75	78	21	80	78	87	81	44	0	76	1	1	1	2	1	1	1	1	1	2	1	3	4	1	4	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	2	3	2	3	1	2	3	2	3	1	7	5	1	1	3	1	2	2	1	2	2	2	5	2	4	5	3	2	4	3	1	2	6	4	8	1	1	1	4	4	2	5	3	4	2	1	5	2	1	2	11	1	1	1	1	10	1	4
17500	-479.543508257683811	-477.979087860273296	-1.564420397410502	0.000121690802952	0.000031229198698	0.256627435600283	0.552080440690292	1	4	4	6	5	7	8	9	9	8	11	10	11	8	8	10	10	11	10	10	11	11	12	11	12	12	11	13	13	12	14	13	13	12	13	15	14	12	15	15	15	13	15	19	17	19	18	17	17	18	16	21	19	18	20	18	18	20	20	21	23	23	21	22	21	22	23	23	24	24	26	26	29	32	32	32	31	30	33	34	34	33	33	36	34	35	37	39	38	38	0	1	1	2	1	3	6	5	10	4	12	10	14	2	6	3	14	1	10	15	6	8	18	8	4	16	20	11	27	4	11	38	2	19	11	8	4	13	30	13	16	16	26	43	39	24	42	40	28	24	24	54	49	29	50	34	38	39	46	33	8	48	58	45	50	57	65	51	60	63	70	30	69	68	71	78	68	0	75	83	75	78	73	81	83	73	84	85	0	81	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	3	1	4	1	1	2	1	1	1	4	1	1	1	1	3	2	1	5	1	1	2	4	1	2	1	3	2	1	2	1	4	3	1	2	3	2	1	2	2	2	3	3	2	1	3	8	3	1	2	1	2	1	3	2	1	1	6	2	4	3	1	4	1	1	1	1	1	2	1	1	3	1	3	1	2
18000	-449.735622696251994	-448.311618894332582	-1.424003801919439	0.000117697861793	0.000043004750080	0.365382594250325	0.607879951924704	2	3	4	5	6	7	8	10	9	8	11	9	11	7	9	9	9	10	9	10	10	10	12	10	12	12	12	12	14	12	14	15	14	12	12	16	13	10	15	15	15	14	14	17	16	18	18	15	17	18	18	19	20	20	19	19	20	16	21	22	21	23	20	23	22	23	24	23	24	25	27	26	28	30	33	32	30	30	32	33	33	32	34	36	35	36	35	38	38	39	0	1	1	1	2	4	5	9	2	6	10	5	12	3	14	14	6	9	6	7	9	14	13	6	21	21	8	24	18	19	30	33	12	8	5	4	11	10	10	23	35	26	25	13	31	32	43	28	23	27	58	50	47	38	51	49	51	26	52	55	48	46	51	63	54	61	58	41	64	65	68	62	70	70	82	72	65	0	78	77	77	78	79	80	82	80	81	86	0	86	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	3	5	1	1	3	2	1	1	1	3	1	1	2	2	3	3	1	1	1	6	1	2	1	2	1	1	3	3	1	2	1	1	4	3	1	1	2	2	2	3	1	3	4	1	1	2	2	1	1	1	1	1	1	1	1	1
18500	-479.403225503528915	-477.773553206374800	-1.629672297154127	0.000174366932792	0.000039728872721	0.227846370207027	0.508498574270433	2	3	3	5	5	7	7	10	9	7	10	9	11	9	9	9	11	9	11	10	10	8	11	9	12	10	11	11	14	12	13	14	13	14	13	16	13	13	13	16	15	13	15	17	15	19	17	16	18	18	18	20	19	19	19	18	20	19	21	21	22	22	23	22	21	22	24	24	24	24	28	27	29	31	32	33	29	31	34	33	32	33	34	37	34	35	36	39	38	38	0	1	1	3	2	4	3	2	6	4	12	6	21	6	6	22	24	7	12	10	22	6	14	7	21	16	22	14	26	24	20	35	16	21	14	45	20	6	28	14	19	19	29	43	15	40	27	25	40	48	34	53	31	31	17	47	46	44	54	54	15	38	64	17	55	40	52	55	59	49	62	62	19	77	77	72	68	0	75	73	70	78	74	80	82	78	80	89	0	81	1	1	1	1	1	1	2	5	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	3	1	2	4	1	4	2	1	1	1	2	1	2	2	1	1	1	1	2	2	3	1	1	1	1	2	4	6	1	6	1	2	2	2	2	3	4	2	10	1	2	3	3	1	1	2	3	1	1	1	1	3	1	1	1	2
19000	-497.051631814622681	-495.599391437936276	-1.452240376686392	0.000146989149805	0.000049077249268	0.333883482782688	0.608505050484591	2	4	3	6	5	6	9	9	10	8	10	9	11	8	8	7	10	11	10	9	11	10	12	11	13	12	10	13	12	12	12	13	14	14	13	14	12	13	14	16	14	15	14	19	16	17	18	16	17	17	18	21	19	19	19	19	19	19	21	23	22	23	22	24	23	22	21	23	25	24	26	27	28	31	33	31	31	31	33	32	34	32	33	37	35	36	38	39	38	39	0	1	1	2	3	1	10	2	6	2	5	2	11	4	5	5	7	15	2	16	8	7	18	17	21	9	15	9	19	21	4	31	25	30	30	12	10	27	17	30	21	18	22	38	32	33	32	30	23	7	18	49	40	39	9	42	34	49	58	28	49	58	57	54	44	58	54	33	32	63	58	70	62	64	82	53	71	0	77	46	77	78	77	81	83	79	81	89	0	84	1	1	1	1	1	2	1	2	2	2	3	3	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	1	2	2	2	3	1	2	1	2	2	3	2	5	3	2	3	1	3	2	2	1	1	3	3	2	1	2	2	1	1	6	5	1	3	1	2	3	1	5	4	1	1	8	1	1	1	1	1	1	1	1	1	1
19500	-502.445665375207739	-500.873345774657707	-1.572319600550045	0.000102822338678	0.000025985689910	0.252724167186547	0.490904156455894	2	4	4	5	6	7	9	10	10	7	10	8	10	8	9	9	11	8	10	11	10	10	11	8	13	10	11	13	13	11	15	13	13	13	13	16	13	13	14	14	16	13	15	17	15	17	18	15	18	17	17	20	18	20	19	19	19	20	20	22	22	23	22	24	23	21	23	23	25	26	28	25	26	31	32	32	31	31	34	32	33	33	33	36	35	36	37	38	39	38	0	1	1	1	2	4	6	4	10	5	14	6	16	4	6	3	26	10	5	18	6	14	19	6	20	18	15	22	13	26	7	30	22	23	7	31	5	26	25	28	27	18	37	24	29	45	41	29	40	39	9	44	30	24	36	37	51	8	48	41	40	57	43	48	27	57	66	54	46	20	69	65	67	71	54	59	73	0	80	68	65	78	76	77	82	78	84	82	0	80	1	1	1	3	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	3	2	1	1	2	3	1	4	1	1	1	1	2	1	4	2	3	7	1	3	1	5	3	2	3	2	4	6	7	1	1	2	2	6	2	1	2	3	5	7	2	1	1	4	5	1	1	2	2	3	1	3	1	3
20000	-518.865361374128042	-517.336274626777595	-1.529086747350469	0.000141337709786	0.000038998934814	0.275927315314723	0.352127380087069	2	4	4	6	5	6	8	10	8	9	10	8	11	9	9	9	8	9	10	10	11	10	11	11	13	11	12	12	13	12	13	13	13	13	13	15	13	13	13	15	16	12	15	18	17	18	18	16	17	19	17	20	20	19	18	19	19	19	20	20	21	22	22	23	21	22	22	23	24	25	28	26	27	30	32	30	28	31	34	32	34	33	32	36	35	35	37	40	39	39	0	1	1	2	3	2	4	18	2	12	12	2	18	12	6	3	3	3	2	14	14	9	15	8	22	12	23	8	13	18	6	27	26	5	2	42	7	26	18	28	12	19	38	38	41	40	28	33	4	26	25	44	55	29	40	35	33	7	51	39	20	60	59	25	25	56	47	48	63	54	28	64	70	56	19	71	34	0	78	58	71	73	76	73	82	82	75	75	0	84	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	2	3	1	1	1	1	1	3	1	1	1	1	2	3	1	1	5	5	2	3	1	2	2	4	1	1	3	1	2	2	1	5	5	2	2	1	3	2	2	3	6	2	4	5	1	1	6	5	2	2	4	1	3	7	2	1	5	11	1	5	1	2	6	2	3	1	4	2	1	2	4	1	1
20500	-494.776976948981371	-493.189243190945888	-1.587733758035460	0.000150273588820	0.000036888356648	0.245474650185450	0.509256916920605	2	3	4	6	5	7	8	9	9	8	10	8	12	9	10	8	11	10	10	10	10	10	12	10	12	11	11	11	13	12	14	13	13	14	13	15	11	13	15	15	15	14	14	18	16	18	17	16	16	18	17	20	20	20	19	20	18	18	22	21	24	24	22	22	21	21	23	24	25	25	27	27	27	32	32	31	32	31	33	33	31	33	34	36	35	36	37	39	37	38	0	1	1	1	2	3	5	4	7	5	8	1	14	3	10	4	10	7	14	16	7	12	11	10	22	7	16	20	28	27	15	22	10	37	17	7	14	25	38	14	35	14	18	30	10	49	29	40	43	39	23	39	45	50	48	51	38	39	53	41	59	59	57	15	47	58	65	66	65	63	68	61	47	78	76	53	70	0	59	68	59	78	79	73	82	82	77	89	0	84	1	1	1	2	1	2	1	1	1	1	1	4	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	4	1	3	4	3	4	1	2	1	1	1	3	3	2	1	2	1	2	1	1	2	1	1	2	5	2	1	1	2	1	1	2	1	2	1	1	4	4	1	3	6	4	1	1	5	1	1	2	1	1	1
21000	-493.965225497454583	-492.427935734784967	-1.537289762669627	0.000159901559576	0.000043357291082	0.271149894955816	0.625523587500655	1	2	4	6	4	8	8	8	9	9	10	8	11	7	9	9	11	11	10	10	10	10	11	10	11	11	12	11	13	13	14	14	12	13	13	14	13	13	15	16	15	15	15	17	17	17	18	16	15	18	17	18	19	19	19	19	20	18	21	21	23	23	23	22	22	22	24	23	25	25	27	25	28	31	33	31	31	30	31	31	31	34	34	36	34	35	37	40	37	39	0	1	2	2	1	14	1	3	14	12	6	5	16	3	14	6	10	4	12	16	12	5	9	8	16	8	19	14	17	17	17	17	22	23	24	20	10	28	34	16	37	12	15	22	43	29	45	26	32	34	22	44	6	19	44	52	38	48	56	47	46	54	57	8	60	47	59	53	62	62	68	52	70	71	79	65	70	0	67	68	54	74	81	83	79	81	84	85	0	84	1	1	1	2	1	1	4	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	4	1	3	2	3	1	1	1	2	1	2	3	1	6	3	1	1	3	1	1	1	3	2	2	7	1	2	2	2	1	1	2	3	2	2	1	5	2	1	3	3	5	1	1	1	2	1	1	4	1	1
21500	-436.465326548411667	-434.985149757232193	-1.480176791179495	0.000157918239957	0.000048856102727	0.309375932381059	0.626185422817031	2	4	4	6	6	6	8	10	10	8	10	9	12	8	8	10	10	10	10	9	11	10	12	10	12	11	11	12	13	13	13	14	13	13	13	15	13	14	14	16	15	14	15	18	16	17	18	17	18	18	17	20	19	18	20	20	19	19	21	23	23	22	23	23	21	20	22	23	24	26	28	25	29	31	32	32	30	31	33	33	32	33	33	36	33	36	37	39	38	38	0	1	1	3	3	2	6	7	15	6	15	5	16	1	2	10	14	7	6	4	20	14	19	15	24	17	19	3	25	27	12	11	9	21	19	21	25	17	24	42	34	23	10	38	28	13	51	43	43	48	36	47	48	45	47	26	28	47	54	50	40	52	54	65	39	37	56	66	67	68	68	57	71	73	77	77	73	0	81	69	70	78	77	83	78	78	81	89	0	79	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	2	2	1	2	3	2	1	2	3	1	2	2	1	1	1	1	2	1	1	1	1	4	3	1	2	3	3	1	2	1	3	4	1	2	1	1	2	2	1	1	2	1	1	1	1	4	3	1	1	1	1	2	2	1	1	3
22000	-427.131386821696992	-425.723633705800694	-1.407753115896298	0.000103984940488	0.000040399824348	0.388516107802505	0.603265140408099	2	4	3	6	5	7	8	10	10	8	10	8	11	9	10	9	11	11	11	10	11	11	12	10	9	11	11	13	13	12	15	14	14	12	13	14	13	13	15	15	15	14	13	17	17	17	19	17	17	19	16	20	19	18	19	20	18	18	20	21	23	22	22	23	22	22	23	22	25	26	27	26	28	30	33	32	31	31	32	34	33	32	34	36	34	37	37	39	39	39	0	1	1	2	3	5	6	10	14	6	7	5	24	5	4	4	12	4	14	6	25	14	16	16	7	25	7	22	19	14	15	26	23	24	8	30	16	24	28	34	38	27	15	11	39	37	54	35	32	32	26	23	44	27	35	45	51	31	54	47	13	52	40	45	58	19	52	59	60	59	70	66	64	68	82	77	70	0	78	81	76	78	75	80	79	85	77	83	0	77	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	3	1	2	1	2	1	3	3	4	1	3	3	1	1	1	1	1	4	1	3	3	2	4	2	1	2	3	1	2	3	4	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	3
22500	-427.339960999849893	-425.799613195360678	-1.540347804489207	0.000102471720181	0.000027607747948	0.269418215088516	0.603991961859249	1	3	3	5	5	7	9	9	10	8	11	9	11	8	10	9	9	11	11	11	11	11	11	9	13	11	11	12	14	12	14	15	14	13	14	14	13	13	15	15	16	14	15	17	16	17	18	16	15	18	17	20	19	20	20	20	19	19	22	23	24	22	22	22	23	22	22	23	24	26	26	27	28	32	32	32	32	30	33	34	34	32	31	36	34	36	37	39	37	38	0	1	1	3	1	4	6	14	6	4	10	2	6	2	8	5	6	12	9	24	8	12	8	10	17	17	8	8	11	24	30	42	20	11	20	27	7	18	34	7	31	20	38	38	36	29	40	27	28	30	39	51	51	48	50	50	25	36	55	53	54	53	52	54	58	47	57	49	58	62	68	71	59	70	73	78	72	0	73	74	77	78	73	80	74	76	74	86	0	81	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	2	2	3	2	3	2	2	1	1	2	3	1	1	2	2	1	1	2	2	2	3	1	3	2	1	2	3	2	1	3	1	3	1	1	1	1	1	1	1	3	1	1	2
23000	-421.038875204454484	-419.540643375747493	-1.498231828706999	0.000161433130115	0.000047766496838	0.295890297142905	0.726585590178961	2	4	4	6	6	8	9	7	9	8	10	9	11	6	8	10	10	10	10	10	10	8	12	10	12	12	12	12	13	12	15	13	14	12	13	16	14	14	15	14	15	14	16	16	17	18	17	17	18	19	17	21	20	19	20	20	20	19	20	21	22	22	22	22	22	22	24	21	25	25	27	26	27	32	33	32	30	30	33	32	34	32	34	37	35	37	37	39	38	39	0	1	1	2	1	14	8	5	6	14	6	2	11	3	1	12	15	2	4	9	22	5	20	8	19	21	16	13	19	11	12	27	25	24	13	27	18	26	28	11	30	13	41	38	18	43	43	11	34	11	31	50	39	39	54	41	58	47	36	50	53	51	47	56	54	54	65	45	66	55	66	67	70	77	74	78	73	0	77	77	80	78	76	81	76	85	81	86	0	87	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	2	1	1	2	1	1	1	1	4	1	1	3	3	3	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1
23500	-499.953349084019351	-498.318986596750904	-1.634362487268454	0.000145929041211	0.000032985761458	0.226039732626303	0.642708572734739	1	4	4	5	5	7	8	9	9	8	9	9	11	6	9	9	11	10	9	11	11	11	12	10	11	12	11	11	13	13	13	13	14	13	13	15	14	13	14	15	13	15	16	18	16	18	19	16	17	17	18	20	20	19	19	16	18	18	21	23	22	24	23	24	22	22	23	23	24	26	28	24	29	30	32	33	29	32	34	32	32	34	32	34	34	36	37	39	38	38	0	1	1	1	2	3	14	10	10	6	7	1	12	3	7	2	15	7	2	19	12	15	28	7	19	28	14	10	8	22	6	20	24	15	24	27	17	6	23	27	13	24	27	56	21	30	37	36	56	33	45	33	57	48	44	40	27	28	34	59	55	66	44	59	35	54	65	11	60	72	68	53	59	73	73	64	28	0	81	71	73	83	77	81	83	77	79	82	0	80	1	2	2	3	1	1	1	1	1	1	1	5	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	4	1	2	2	2	2	1	3	1	2	1	2	2	1	1	1	2	1	1	1	1	3	1	1	1	1	3	3	2	1	1	1	3	2	5	1	1	5	1	1	3	1	3	1	2	5	10	1	1	2	1	2	1	1	1	2	1	2	1	3
24000	-496.666836424491066	-495.130921204453443	-1.535915220037609	0.000131476070875	0.000035753181445	0.271936795853339	0.527359845728787	2	4	4	5	5	7	8	9	8	7	11	9	11	8	10	9	10	9	9	10	11	11	12	10	13	11	12	12	12	13	15	15	13	14	13	16	13	12	14	15	14	15	15	18	17	18	17	16	17	18	17	20	20	20	18	17	19	19	22	21	23	23	23	22	22	22	24	22	25	25	28	26	27	30	31	32	30	30	34	34	32	33	33	36	35	35	35	39	38	40	0	1	1	2	1	5	4	4	10	3	12	3	19	3	7	14	9	3	7	8	15	12	10	9	24	15	17	7	8	26	25	11	26	30	29	30	22	15	20	20	38	10	38	32	35	41	38	10	37	45	19	32	34	13	34	13	25	51	58	50	18	46	65	47	55	50	53	48	26	51	59	63	69	73	73	71	68	0	83	70	63	78	78	76	82	82	74	85	0	87	1	1	1	1	2	1	1	2	1	1	1	3	1	2	1	1	1	3	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	4	2	2	2	2	1	4	2	1	3	2	3	4	1	3	2	1	2	1	8	2	1	3	2	2	2	3	7	4	2	1	1	1	3	2	3	1	1	5	2	1	1	2	1	1	4	3	1	3
24500	-532.732249488370485	-531.123297099329648	-1.608952389040781	0.000175236430855	0.000041391756895	0.236205203979607	0.445234587852727	2	3	3	5	5	8	8	9	9	9	7	9	11	8	9	10	11	10	7	11	11	10	12	11	11	11	10	12	13	12	14	15	12	13	12	15	13	13	15	14	14	15	15	17	16	17	18	17	18	15	16	20	20	17	18	20	19	19	20	23	23	24	23	24	22	22	24	24	25	25	28	26	27	31	32	32	32	31	34	34	33	33	33	36	35	35	38	40	38	39	0	1	1	1	1	19	3	19	19	11	5	2	27	1	1	14	9	7	1	9	12	15	22	10	27	9	5	21	28	6	7	21	12	26	15	15	22	26	23	25	24	3	9	27	39	34	50	33	44	37	24	44	50	38	29	38	32	48	20	7	32	39	59	29	50	49	63	58	53	62	59	46	72	53	67	16	63	0	77	74	68	78	68	79	82	83	76	78	0	62	1	1	1	1	2	1	2	1	1	1	1	3	1	3	3	1	1	1	3	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	3	2	1	1	1	1	1	4	2	3	1	1	2	2	1	1	2	1	2	2	2	3	2	1	4	7	4	5	1	5	4	1	1	3	2	1	4	5	1	5	4	12	5	1	1	3	5	1	4	1	1	1	3	4	1	7
