step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
49000	-706.725281916882750	-705.208399778079070	-1.516882138803656	0.000101729839137	0.000028832310651	0.283420389688611	0.595963047303000	-1	2	1	1	1	2	4	0	6	4	3	4	4	5	4	5	4	5	3	4	6	8	6	7	6	8	4	6	7	6	8	9	8	8	10	7	8	7	9	9	8	9	11	9	11	10	9	9	11	10	11	10	11	12	12	12	13	13	12	13	12	12	14	14	15	15	15	17	16	16	18	17	17	16	18	17	20	16	20	20	19	21	19	21	20	19	20	24	24	24	23	22	22	23	25	23	25	25	27	27	25	28	27	25	28	26	30	30	28	31	30	31	32	33	33	33	0	5	1	1	1	3	4	0	4	6	1	2	5	2	8	17	19	8	8	8	11	6	10	13	18	17	19	20	19	8	8	23	19	14	9	10	23	13	25	30	15	23	50	30	33	37	23	37	22	40	33	48	48	51	52	53	32	32	44	52	52	0	51	36	62	53	60	63	66	41	68	65	66	60	67	69	73	59	71	73	75	54	70	85	74	76	74	69	81	85	66	85	86	81	96	75	91	88	104	95	96	106	104	91	98	98	105	101	106	99	88	94	102	110	112	102	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	2	1	1	2	3	3	2	2	2	2	2	1	2	2	1	3	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	4	2	2	1	2	1	3	1	1	2	1	2	1	2	2	2	1	1	4	1	1	2	1	2	4	2	3	3	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	4	1	1	1	2
49500	-723.547953983822708	-722.044734030709947	-1.503219953112755	0.000125367523523	0.000036660314610	0.292422739000107	0.666130989968811	-1	1	0	0	3	2	4	2	4	5	4	6	4	5	5	5	3	4	4	5	5	7	7	6	6	7	5	7	7	6	7	9	8	9	10	7	8	7	8	7	9	8	9	10	11	9	10	9	10	11	10	10	12	12	12	11	13	12	13	13	14	11	14	13	15	15	14	16	16	16	18	17	16	18	16	17	20	18	21	18	18	20	21	20	20	19	22	23	21	24	21	23	25	22	24	24	24	25	27	27	25	28	28	26	28	26	30	29	29	30	29	31	32	30	33	33	0	1	1	1	2	3	1	0	4	6	1	2	2	2	17	17	8	8	8	18	7	10	10	11	20	8	19	8	18	17	25	10	27	12	4	10	23	14	25	18	31	6	18	26	33	37	42	37	36	20	33	48	37	44	52	37	47	49	50	52	53	0	51	49	62	61	52	63	66	54	50	62	66	75	52	61	69	70	71	73	75	78	70	74	74	76	84	77	81	85	69	84	86	81	75	81	91	88	97	95	95	106	88	91	98	98	102	101	106	99	98	108	109	104	108	109	1	1	1	1	1	1	2	1	2	2	2	3	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2	1	6	1	1	2	2	2	1	3	2	2	2	1	1	1	2	3	1	1	2	2	1	1	2	1	2	2	1	1	2	2	2	1	2	1	1	2	3	3	1	2	3	2	2	1	2	1	1	1	2	1	1	1	1	3	2	1	3	2	3	3	3	3	2	1	1	1	1	1	3	2	2	1	1	2	2	2	2	2	2	2	2	2
50000	-705.994047468910821	-704.524527886126066	-1.469519582784746	0.000090679681105	0.000028847971093	0.318130486802545	0.561061227547030	0	1	1	1	3	3	3	2	5	4	4	5	6	5	4	5	4	5	3	5	6	6	6	7	5	9	5	7	7	6	10	9	9	9	9	7	7	8	9	10	8	8	10	8	11	10	9	9	11	11	11	11	10	11	13	12	13	12	14	14	14	12	14	15	14	13	15	16	17	16	17	17	16	17	16	15	20	19	22	20	18	19	20	19	20	19	22	23	21	24	22	23	24	25	24	24	23	25	27	27	26	28	25	25	29	27	30	29	28	31	30	32	30	30	31	32	0	1	1	1	2	1	4	0	4	6	1	5	14	5	8	8	8	8	8	8	4	10	10	2	8	8	19	17	16	17	44	23	18	14	9	10	23	13	25	44	18	23	30	27	33	37	10	37	22	30	44	48	37	33	48	53	32	10	45	52	66	0	50	58	62	53	52	63	76	59	51	65	66	52	66	66	86	45	71	73	75	59	71	74	74	76	85	86	81	84	86	84	69	81	89	81	91	88	91	96	95	106	91	91	106	98	98	94	106	114	98	101	102	104	108	111	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	2	2	1	1	2	1	1	3	1	2	1	1	1	1	1	2	2	2	3	2	1	1	2	1	2	1	2	2	1	1	3	2	3	3	2	1	1	1	1	1	2	4	1	2	1	1	2	2	1	1	2	2	1	2	3	2	1	2	2	1	1	4	2	2	1	2	2	1	1	2	1	1	1	3	1	2	4	3	2	3	1	1	2	1	1	1	2	1	2	1	2	2	1	1	2	3	1	2	1	1
50500	-704.006240311511760	-702.518899840202835	-1.487340471308898	0.000128939076933	0.000039176628687	0.303838290288452	0.608138478260409	-1	2	1	0	4	3	2	2	6	4	4	5	6	6	4	5	4	5	5	4	6	6	6	7	6	7	4	7	7	6	9	9	8	9	9	8	8	9	7	8	8	9	11	9	11	10	11	9	10	11	10	11	10	12	12	12	14	12	12	14	13	12	13	14	14	15	14	16	16	16	16	18	17	16	18	17	19	17	21	20	19	19	20	20	19	19	21	23	21	25	22	21	24	24	24	23	24	25	25	28	25	27	27	26	28	29	28	29	29	29	29	32	33	32	33	32	0	1	1	1	1	3	4	0	7	6	7	2	2	1	8	17	8	8	17	8	5	10	10	2	18	18	8	20	16	17	18	23	28	13	21	22	23	13	18	30	25	23	39	33	44	37	32	37	36	28	44	42	37	51	52	53	42	36	33	53	53	0	54	49	62	61	52	63	66	40	63	65	67	37	67	60	73	54	63	73	67	78	71	85	67	76	85	86	81	84	69	85	86	81	96	89	91	88	91	94	81	98	93	99	88	102	88	101	102	104	98	96	107	110	108	102	1	2	1	1	3	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	4	2	2	2	4	2	1	1	2	5	2	2	1	1	1	2	1	1	2	2	2	2	1	2	2	1	1	1	1	1	2	3	2	1	1	3	1	3	3	2	2	2	3	3	1	2	2
51000	-706.396635826227339	-704.734976251947728	-1.661659574279659	0.000106153277393	0.000022938203369	0.216085682254080	0.652983431384981	0	1	1	2	3	2	4	2	5	4	5	5	6	5	5	6	4	5	5	4	6	6	8	7	5	6	6	6	6	7	8	9	9	10	9	8	8	9	7	8	9	9	7	9	10	10	11	10	12	11	10	12	12	11	12	11	13	12	13	14	13	12	13	14	15	15	15	16	16	16	17	18	18	16	17	17	19	18	22	19	18	21	19	20	19	20	22	24	21	25	22	23	24	25	24	23	24	25	26	28	25	26	24	25	29	29	30	28	29	29	28	31	31	33	33	33	0	1	1	1	2	3	1	0	4	3	1	5	14	2	17	17	8	8	17	8	11	10	6	11	17	18	17	20	18	17	16	10	27	14	7	22	10	24	25	30	18	10	18	17	18	37	23	32	36	43	26	48	48	33	48	48	47	36	50	52	37	0	54	58	62	56	52	63	66	54	63	62	66	61	60	69	69	59	63	73	75	70	71	85	74	76	84	86	81	92	86	84	86	96	96	89	91	86	104	96	81	98	91	103	98	102	102	96	102	104	98	108	98	110	112	109	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	3	2	1	2	1	1	1	2	2	1	3	2	1	2	1	3	2	2	1	2	1	2	1	2	2	1	2	3	1	1	1	1	2	2	2	1	2	2	4	2	2	1	1	1	3	4	1	1	4	1	1	1	2	1	2	2	1	1	2	2	2	1	1	1	3	1	2	3	1	1	1	2	2	1	3	2	2	2	2	3	2	1	1
51500	-737.157955596933334	-735.623920817667113	-1.534034779266214	0.000125118269304	0.000034160047955	0.273022062605318	0.660923519791089	-1	1	2	1	3	1	3	2	5	4	5	5	4	6	4	4	4	6	5	5	7	8	7	7	5	8	5	6	6	6	9	5	8	8	9	8	8	9	9	8	8	7	10	10	10	9	11	9	11	8	11	11	10	12	12	10	11	12	13	12	13	12	15	15	14	14	15	14	15	17	15	16	18	17	17	18	19	18	20	20	18	19	19	21	19	19	19	23	23	25	22	23	25	24	25	23	25	25	26	26	25	25	27	26	28	28	29	30	28	29	30	32	30	32	33	30	0	1	6	1	2	1	4	0	4	6	13	2	2	5	8	8	8	17	8	8	9	42	10	13	17	30	8	17	16	25	18	10	27	5	9	10	42	24	17	15	18	10	19	25	33	37	23	37	42	17	33	53	48	27	57	32	42	10	44	52	53	0	45	36	62	53	60	54	66	45	51	62	66	52	67	69	66	43	83	73	61	63	51	87	74	69	74	86	75	92	86	74	88	81	96	81	88	76	88	94	96	88	91	91	88	102	106	101	102	104	107	108	106	110	112	109	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	3	2	1	1	2	2	1	2	3	3	1	1	2	1	3	2	2	1	1	4	1	2	2	4	2	1	2	1	2	3	1	2	2	1	1	4	2	2	2	2	1	2	3	3	1	1	2	2	5	1	1	2	1	2	3	1	1	2	1	3	1	2	1	4	1	1	1	1	3	2	3	2	1	3	2	2	1	1	1	2	1	2
52000	-680.592757783712159	-679.101719746569870	-1.491038037142292	0.000102910348938	0.000030984159445	0.301079140874629	0.589609094437311	0	1	1	1	2	2	3	1	5	5	5	6	5	5	5	5	4	5	5	3	6	7	8	6	5	8	5	5	6	7	10	6	7	8	9	8	8	8	9	8	8	8	9	8	10	10	10	10	11	12	10	12	11	11	12	12	12	12	13	13	14	12	14	14	15	15	15	16	16	16	17	14	19	17	17	17	20	18	21	20	19	19	21	19	20	19	21	24	21	24	22	24	24	24	24	24	24	25	24	27	26	27	27	26	28	29	29	29	28	29	30	31	31	32	32	33	0	1	1	1	2	3	4	0	4	6	1	5	5	5	20	17	8	17	8	8	9	10	32	2	8	17	20	20	16	8	40	10	19	5	9	22	32	14	18	19	18	22	30	33	44	37	32	37	22	43	44	37	23	26	37	53	23	36	31	52	56	0	51	58	62	55	60	63	61	59	59	62	66	52	52	69	69	70	59	73	75	59	68	74	74	76	84	69	81	85	77	85	86	89	89	89	91	88	91	96	95	93	99	91	98	102	98	101	98	99	98	94	106	110	108	106	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	3	1	2	2	2	2	1	2	2	1	3	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	3	2	1	2	1	4	1	1	2	2	1	2	1	1	4	1	2	1	2	2	2	2	2	2	1	1	2	1	1	2	3	2	2	2	2	2	2	2	3	1	1	2	1
52500	-649.203166975930458	-647.791781219190625	-1.411385756739870	0.000097176305570	0.000037209334165	0.382905420687539	0.695679109516056	-1	1	0	1	3	2	3	2	5	4	4	6	4	4	5	4	5	4	5	4	5	5	7	6	6	9	6	6	6	5	9	8	8	8	9	7	8	8	8	10	7	8	10	9	10	10	11	10	11	11	10	11	11	12	13	12	14	14	13	14	13	11	14	14	14	14	15	16	17	16	16	17	18	17	16	17	19	20	21	19	18	20	20	20	20	19	21	22	20	23	22	24	24	23	22	25	24	25	27	27	25	27	28	26	27	29	29	29	28	29	30	31	32	31	33	34	0	1	1	1	2	3	4	0	4	6	1	14	5	2	8	8	18	8	16	8	4	10	10	13	18	15	30	16	16	18	18	23	27	5	9	22	23	24	25	30	19	23	31	33	33	37	32	37	36	43	33	37	48	51	56	48	47	49	26	52	53	0	59	49	62	56	52	63	66	59	63	65	66	52	60	66	69	63	71	73	75	70	71	74	67	76	85	86	81	84	76	85	86	89	75	75	91	91	104	96	95	98	99	88	93	102	105	101	102	104	107	108	106	110	112	109	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	2	2	1	1	1	2	2	1	2	1	2	1	1	1	2	2	1	1	2	3	3	1	1	2	2	2	3	1	1	2	1	1	2	2	2	2	2	3	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	3
53000	-674.812014561413548	-673.343092292504821	-1.468922268908713	0.000103532838431	0.000032989813540	0.318641061520340	0.616526149345700	0	2	1	2	4	2	4	2	4	4	5	5	4	5	5	6	3	4	4	4	7	6	7	6	5	8	6	6	6	6	9	8	7	9	9	8	9	9	8	9	8	8	8	8	10	10	10	10	11	11	10	11	11	12	12	13	13	14	13	14	13	11	15	15	13	14	15	17	16	16	16	17	16	18	17	16	19	18	20	20	19	20	21	20	21	19	21	22	22	24	23	22	23	25	24	25	24	25	25	27	25	26	27	27	28	28	29	29	28	30	31	31	31	32	33	33	0	3	1	1	2	3	4	0	4	6	1	5	2	13	17	19	8	8	8	8	11	10	10	13	17	17	19	18	18	19	30	10	18	5	9	22	32	14	18	43	8	23	30	33	44	37	23	37	36	43	44	37	37	33	52	53	47	36	50	52	52	0	59	49	62	53	37	63	66	59	63	65	66	60	60	66	76	54	71	73	60	59	71	74	74	69	84	61	75	84	69	85	86	89	89	75	91	88	88	101	89	88	99	91	104	102	105	101	88	104	105	108	102	110	112	113	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	3	2	1	2	1	2	1	2	2	1	1	3	2	1	3	2	3	1	1	2	1	3	2	2	3	1	2	2	1	4	1	2	2	1	2	2	1	2	1	1	1	2	3	1	2	2	3	1	1	1
53500	-702.053058015019587	-700.521892841744148	-1.531165173275423	0.000106661617890	0.000029299741198	0.274698075821501	0.605883153264602	0	1	2	1	3	3	2	1	3	5	4	5	6	5	4	4	3	5	6	3	6	7	7	6	4	9	3	6	6	6	9	9	8	10	9	8	8	9	8	9	8	9	8	9	10	10	10	9	12	11	11	11	12	10	12	12	14	14	13	12	13	12	13	14	14	16	16	17	16	15	18	17	19	16	17	18	19	19	21	18	18	19	20	20	20	20	21	23	21	26	22	21	24	24	24	24	25	26	26	27	25	26	28	26	28	29	29	29	29	30	29	31	30	31	33	32	0	1	1	1	2	3	4	0	4	11	1	5	5	2	8	17	8	8	8	8	9	10	10	11	8	8	8	18	16	18	28	23	17	13	9	22	23	24	25	30	20	23	19	33	44	48	23	37	36	30	33	37	48	44	52	37	23	22	26	52	53	0	44	49	62	56	48	63	56	33	63	62	69	52	56	69	66	63	71	69	67	68	71	74	75	66	84	76	81	84	76	85	77	89	89	89	91	88	91	95	89	88	99	97	98	102	98	101	102	103	98	101	106	110	108	102	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	1	2	1	2	1	1	4	1	1	2	1	2	2	2	2	4	1	1	2	2	2	3	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	4	3	1	1	1	1	2	1	1	2	3	2	2	3	3	3	1	2	3	2	2	2	1	1	1	1	1	2	1	3	1	3	1	2	3	1	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	2	2	1	2	2	1	1	2	3
54000	-687.030893569562068	-685.568821796381599	-1.462071773180436	0.000085638740629	0.000027803624824	0.324661766621260	0.663809307727182	0	1	1	2	3	2	4	2	4	4	5	5	5	5	4	4	3	5	5	5	6	8	6	6	6	9	6	7	7	6	7	8	8	9	9	8	6	9	8	9	8	9	10	9	11	10	10	9	11	12	11	10	11	11	12	13	14	11	13	13	13	10	14	13	12	14	15	15	16	16	18	17	18	17	17	18	17	19	22	19	18	20	20	21	20	20	21	23	23	25	23	23	24	25	24	24	25	25	26	26	26	26	27	26	29	28	28	30	28	30	30	32	32	32	32	32	0	1	1	1	2	3	4	0	4	6	4	2	5	2	8	8	8	17	17	17	9	10	10	13	17	33	19	20	20	17	17	23	18	13	21	10	10	24	20	20	18	23	26	33	44	37	23	37	22	43	20	48	37	44	48	37	47	22	54	52	52	0	33	49	62	56	48	63	56	59	70	65	53	67	67	69	69	70	82	69	53	63	71	74	74	76	74	86	81	87	86	84	88	95	89	81	91	88	91	89	95	98	104	91	98	102	98	101	102	99	102	101	111	110	108	106	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1	2	2	2	1	2	1	1	1	2	2	2	2	1	3	1	3	1	1	3	2	2	1	2	3	1	3	1	1	1	3	1	2	2	2	3	3	1	1	2	1	2	1	1	3	3	1	2	2	1	2	2	2	2	2	1	1	1	1	3	1	2	2	2	1	1	1	2	2	2	2	2	1	2	2	2	1	1	1	2
54500	-678.193261294848071	-676.374187671194136	-1.819073623653976	0.000115281862588	0.000019850239545	0.172188747646237	0.718861283330300	-1	1	1	1	2	2	3	1	5	5	3	6	5	3	4	6	4	4	3	4	4	7	7	4	5	6	5	7	7	6	9	8	9	8	9	8	8	9	8	7	9	9	10	10	10	10	10	9	12	12	8	11	10	11	13	13	13	13	13	13	12	11	13	15	14	16	15	15	15	16	17	17	18	17	17	18	20	18	22	19	19	20	20	20	19	19	21	23	23	25	22	21	25	23	24	23	23	25	27	27	25	27	28	26	29	29	30	30	28	29	29	32	31	32	34	33	0	1	1	1	2	3	4	0	4	6	1	5	5	2	8	18	8	8	8	8	4	10	10	5	8	20	19	17	16	18	19	23	51	14	9	22	10	24	25	25	26	32	51	33	18	37	32	37	36	43	27	37	37	44	52	53	47	36	33	52	53	0	51	49	62	60	56	54	56	44	68	65	66	67	60	69	69	63	71	73	60	78	71	74	74	69	74	86	81	85	77	85	86	81	81	81	91	88	97	96	89	98	99	91	98	98	105	101	102	99	98	108	106	110	108	106	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	2	2	1	2	1	1	1	4	2	1	1	2	1	2	1	1	1	1	2	2	3	2	2	1	1	2	1	2	1	1	2	1	3	2	2	1	1	2	1	2	2	2	1	2	1	2	1	2	1	2	3	2	3	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	2	1	1	2	1	1	1	2	2
55000	-680.532094369312858	-678.980831454730833	-1.551262914582046	0.000110106262905	0.000029006532026	0.263441254480386	0.695009081713792	0	2	1	2	4	2	3	1	5	4	5	4	4	5	4	4	4	5	4	4	6	6	6	7	5	7	5	6	6	6	8	9	7	7	8	7	7	9	9	9	7	8	10	9	10	9	9	9	12	10	11	11	11	11	12	13	11	13	12	13	14	12	13	14	13	15	16	17	16	13	18	17	17	17	17	17	19	19	21	20	18	19	20	19	20	20	19	23	22	26	22	23	24	25	24	24	24	25	26	27	26	27	26	27	29	27	28	29	29	30	29	31	31	32	34	32	0	1	1	1	2	3	4	0	4	6	1	2	2	5	8	8	8	16	8	8	4	10	10	13	8	19	17	19	20	19	8	23	25	2	11	22	11	24	25	30	18	23	30	27	44	37	23	37	22	31	45	37	48	45	37	48	47	36	44	37	48	0	59	49	62	56	61	63	66	59	54	65	66	60	67	69	69	44	71	73	75	70	71	74	74	76	74	86	81	92	86	87	86	89	89	81	91	88	91	94	95	93	93	99	98	98	98	101	106	91	98	101	111	110	112	113	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	1	1	1	4	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	2	2	3	1	1	2	1	1	2	3	1	3	2	3	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	4	2	2	1	2	1	1	2	1	1	2	2	2	1	1	2	3	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	3	2	3	1	1	2	1
55500	-666.461055013507007	-664.841646926130238	-1.619408087376743	0.000099141358270	0.000022991640059	0.231907656508643	0.605400231576493	-1	1	1	1	3	2	3	2	4	5	3	6	3	5	5	3	4	4	6	5	6	6	7	5	6	8	5	6	7	6	8	8	8	10	10	7	8	8	8	9	8	9	10	9	11	9	11	10	11	11	10	11	11	12	12	12	14	13	13	13	13	11	14	15	13	15	15	16	16	15	18	17	17	17	16	17	19	20	21	19	18	21	19	20	18	19	21	23	23	25	23	21	23	21	24	25	24	24	25	28	25	27	27	27	28	28	28	28	29	29	29	31	31	30	33	33	0	1	1	1	2	3	4	0	11	6	1	14	2	2	17	8	8	8	8	8	9	10	10	13	16	18	17	20	16	17	17	23	27	5	9	10	23	24	25	28	17	23	33	19	51	37	32	37	36	30	40	48	48	33	52	48	32	36	51	52	53	0	59	58	62	53	60	63	53	54	68	65	66	67	52	66	76	68	59	73	75	71	51	74	74	76	74	86	94	87	86	84	86	81	94	94	91	93	91	96	89	93	99	99	98	102	98	101	106	104	98	108	106	103	108	113	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	3	1	1	2	1	2	1	2	3	3	1	1	2	1	2	2	1	1	2	1	1	1	1	3	3	1	1	1	2	1	1	3	2	2	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	2	1	1	2	3	2	1	1	4	2	1	1	1	2	2	2	2	1	2	1	2	2	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	2	2	2	3	1
56000	-719.987250206089129	-718.467000086208259	-1.520250119880925	0.000118465207540	0.000033324726962	0.281303917441954	0.553914009477856	-1	1	0	1	4	2	3	0	4	3	5	5	5	5	5	5	4	4	5	4	7	8	6	5	6	7	5	6	6	7	10	8	8	9	9	7	8	7	8	9	9	9	10	7	11	9	10	10	11	10	11	11	11	11	13	12	13	14	13	14	13	13	14	14	14	16	15	17	16	15	18	18	18	17	17	17	20	18	21	19	18	21	20	20	21	19	22	21	22	25	22	22	22	25	24	24	25	24	26	27	26	25	27	26	29	29	29	29	28	30	30	32	31	32	34	33	0	1	1	1	1	3	4	0	4	6	9	2	5	2	18	20	8	8	8	8	4	36	10	5	17	18	8	17	18	18	39	23	44	14	21	23	23	24	20	27	19	10	30	20	44	37	23	37	36	18	20	37	37	17	52	53	42	22	33	52	53	0	59	22	62	61	52	45	61	59	63	65	66	67	52	69	69	70	68	73	60	78	71	74	74	76	84	69	81	92	77	74	77	81	75	89	86	93	77	95	95	88	104	91	102	102	109	101	102	103	97	108	106	110	108	113	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	2	4	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	3	2	3	1	2	2	1	2	1	2	3	3	1	2	3	1	1	2	5	3	2	2	1	1	3	1	2	3	3	1	1	2	2	2	1	3	1	1	2	1	1	2	2	1	1	2	1	1	2	2	2	1	2	1	2	4	1	4	1	3	2	1	2	1	2	2	2	1	1	2	1	2	2	1	1	2	1
