step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
15000	-530.814087488383734	-529.285618846366901	-1.528468642016785	0.000077461523665	0.000021402263311	0.276295408329117	0.601502026268500	-1	1	1	1	4	4	2	5	4	5	4	5	6	7	4	6	7	5	7	6	8	6	7	7	6	8	7	8	7	8	7	10	9	8	9	9	10	10	9	11	10	11	10	11	13	12	12	13	12	13	15	13	15	13	14	16	14	16	16	15	19	17	18	17	16	18	21	21	17	19	18	18	21	21	19	21	20	23	20	21	20	21	19	22	21	23	26	25	25	26	24	0	1	1	1	2	2	2	15	1	5	3	4	6	25	3	8	9	7	15	1	31	8	15	15	2	15	8	20	9	20	18	19	14	27	11	23	16	27	27	28	20	29	34	36	23	37	41	43	20	27	36	36	52	34	38	35	48	48	42	45	51	51	57	59	52	65	64	75	50	65	60	64	70	70	65	64	63	64	66	63	45	64	69	82	77	82	63	84	91	84	80	1	1	1	1	1	1	1	1	3	1	2	2	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	3	2	1	1	3	2	1	1	3	3	3	2	1	3	2	3	1	1	2	1	2	1	2	1	2	1	2	1	2	2	1	1	1	1	2	2	1	3	1	2	3	2	1	1	1	1	5	2	1	2	2
15500	-500.833312708674157	-499.193253411762612	-1.640059296911558	0.000100234088869	0.000022440912311	0.223885033162772	0.644230088676924	0	1	2	2	4	5	3	5	5	5	5	5	6	6	4	5	6	4	6	7	7	8	6	7	6	7	7	7	8	10	8	9	9	8	11	8	10	11	11	10	9	11	10	12	12	12	12	12	13	12	13	15	14	14	15	16	14	15	15	15	18	16	18	17	17	18	20	19	19	19	18	19	20	21	20	20	21	22	21	20	21	21	21	23	23	23	24	25	26	25	25	0	1	1	1	2	5	2	15	3	5	3	4	6	18	3	15	9	2	15	11	18	19	15	15	18	19	11	17	17	3	14	8	18	27	20	23	34	34	32	28	1	29	27	36	36	27	41	43	35	37	36	45	51	38	43	47	27	50	42	51	51	51	57	59	52	52	64	60	63	65	52	64	52	66	65	64	69	72	68	69	66	72	63	82	77	67	80	84	91	84	87	1	1	1	1	2	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	3	1	1	2	1	2	1	2	3	2	1	2	2	2	2	1	1	1	2	1	1	1	3	2	3	1	2	1	2	2	2	1	1	2	2	2	1	1	2	1	3	2	1	2	1	2	1	1	2	1	2	1	2	1	2	2	1	1	1
16000	-516.225269237215912	-514.482379349625603	-1.742889887590257	0.000097162893547	0.000018563876252	0.191059318778516	0.674998058113007	0	1	2	2	3	4	3	5	4	4	5	6	7	6	4	6	6	6	8	6	8	8	6	7	5	8	9	7	8	9	7	10	10	7	11	10	10	9	11	10	11	12	10	12	12	11	9	13	13	12	14	14	14	13	14	15	15	15	15	15	18	17	17	19	17	18	18	21	19	18	19	18	20	20	21	20	21	22	21	21	20	21	22	22	22	24	24	25	25	25	26	0	1	1	1	2	2	2	15	3	5	3	4	14	6	3	15	9	7	15	15	25	15	15	8	2	16	8	9	17	20	14	19	21	15	11	23	27	34	27	28	47	17	27	36	36	27	11	43	30	27	44	36	36	38	48	11	50	38	42	45	51	51	58	59	45	53	42	65	63	45	70	59	51	65	74	42	69	72	73	69	65	59	80	64	77	82	80	82	87	84	80	1	1	1	1	1	2	1	1	1	1	3	2	1	2	1	1	1	2	2	1	2	2	1	1	2	1	2	2	1	2	1	1	1	2	3	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	2	1	4	2	2	2	1	2	2	1	2	3	1	3	2	1	2	1	1	3	2	1	4	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2
16500	-502.139361843980225	-500.583273092376146	-1.556088751604066	0.000112763127907	0.000029419304637	0.260894719607165	0.669847673178585	0	1	2	2	4	4	3	4	4	5	6	6	6	6	3	5	6	4	7	6	7	7	7	8	6	7	8	8	8	8	8	9	9	9	10	9	10	10	11	10	10	11	11	11	12	11	12	13	12	12	14	15	14	13	15	14	15	15	15	16	16	16	17	17	17	18	20	21	19	19	18	19	20	20	21	20	20	20	20	20	20	21	22	22	22	24	26	23	24	24	26	0	1	1	1	2	2	2	15	4	7	3	4	6	18	3	8	9	7	15	3	7	15	15	8	18	15	11	17	17	3	25	23	21	27	30	23	34	27	34	28	20	29	19	23	22	37	41	46	35	37	36	45	45	46	38	30	48	50	42	52	51	51	48	59	52	60	64	52	63	65	53	59	52	52	71	72	69	64	66	63	66	59	80	67	77	88	89	84	80	84	80	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	2	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	2	3	1	1	3	3	2	3	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	3
17000	-517.559473430917365	-516.124020754703224	-1.435452676214115	0.000109158819980	0.000038375032589	0.351552284973912	0.686391841140851	-1	1	1	1	4	4	2	3	4	5	7	4	6	7	5	5	5	4	7	6	8	8	7	6	6	8	7	7	8	9	9	10	9	8	10	10	11	10	10	8	11	12	10	12	12	12	10	11	12	12	14	14	15	14	13	15	14	15	15	15	19	16	17	17	17	18	21	19	19	19	18	19	20	20	20	21	21	21	21	20	20	21	21	22	23	23	24	24	24	26	24	0	1	1	1	2	2	2	3	3	6	3	4	6	18	8	8	9	7	8	3	18	8	15	15	18	8	15	17	17	11	25	26	14	3	20	23	27	20	34	28	11	29	27	38	23	47	3	19	35	43	36	45	51	46	37	49	50	43	42	45	51	51	58	42	60	52	72	60	50	52	52	64	68	70	65	72	69	72	65	63	66	72	69	67	77	82	80	84	80	84	77	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	3	2	1	2	3	1	1	2	1	2	1	3	1	5	2	1	1	2	1	1	1	1	2	1	2	2	1	3	1	1	2	1	2	1	2	3	3	2	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	2	2	2	2	1
17500	-522.186699915920485	-520.471928539711143	-1.714771376209340	0.000126397430418	0.000025159539895	0.199051039342833	0.605863844672596	-1	1	1	1	3	5	3	3	4	3	7	4	7	5	5	5	6	5	7	6	6	7	6	7	6	7	8	7	8	9	8	10	10	8	9	10	9	11	10	10	10	11	10	12	12	13	11	12	10	14	14	14	15	13	13	15	14	14	15	15	18	16	15	18	17	18	20	18	18	19	18	20	20	20	21	21	21	21	21	20	19	21	22	22	23	24	26	24	26	25	22	0	1	1	1	2	2	2	3	1	2	1	4	6	7	8	8	9	7	15	3	14	15	9	16	7	15	26	9	9	20	21	19	21	8	11	19	27	27	37	9	20	30	11	23	34	27	41	43	20	30	45	36	52	30	43	30	37	48	42	52	62	52	57	59	60	52	64	60	63	65	52	64	65	66	66	72	69	64	60	69	71	64	80	67	77	72	80	84	91	88	80	1	1	2	1	1	2	1	1	3	1	4	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	2	2	2	3	1	2	1	2	1	4	2	1	1	3	2	2	1	2	2	3	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	1	1	1	3	1	1	1	1	1	1	2	3	1	2	1	1
18000	-513.595237582555569	-512.012812300066003	-1.582425282489568	0.000092394622031	0.000022906385094	0.247919030248900	0.663906901732186	-2	0	2	1	3	3	4	4	4	5	6	4	6	6	5	5	5	2	8	6	8	7	7	7	6	8	8	7	8	10	8	10	9	7	9	9	11	10	11	10	9	12	10	11	12	11	12	12	12	13	15	14	14	12	15	16	14	13	16	13	18	16	16	18	17	18	21	21	19	19	18	20	20	20	19	21	21	22	21	20	20	21	21	22	23	23	23	24	24	25	24	0	1	1	1	2	2	18	3	3	5	3	4	6	18	8	8	3	2	23	3	18	15	15	16	7	34	16	17	9	35	14	22	14	8	34	23	34	34	26	28	11	29	34	36	23	43	41	16	35	27	60	36	45	46	50	35	27	39	42	45	62	45	57	42	52	52	72	71	63	62	60	64	71	71	65	59	69	72	66	69	66	64	69	82	77	82	80	84	80	88	80	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	2	3	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	1	1	2	2	1	3	1	2	4	1	3	1	2	1	1	1	4	2	1	3	1	1	2	1	2	1	2	1	1	2	2	3	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2
18500	-563.009976688563711	-561.433620253241656	-1.576356435321998	0.000083022862207	0.000020820483316	0.250780119626716	0.558155100986160	-1	0	2	0	4	4	3	4	4	5	7	5	5	6	5	5	6	4	7	6	7	8	7	7	7	8	7	8	7	6	8	8	9	8	10	8	11	10	10	11	10	11	11	12	12	12	12	11	13	13	15	14	14	13	13	15	14	15	14	16	18	16	17	18	18	18	21	20	19	19	18	18	21	20	20	21	20	22	19	21	20	21	21	21	22	23	26	24	25	25	26	0	1	1	1	2	2	2	3	3	6	30	4	5	7	8	8	9	2	15	1	18	15	20	8	14	19	16	17	17	3	21	8	21	27	30	23	27	27	34	28	30	29	19	23	19	34	41	20	30	15	36	45	45	27	43	35	37	50	42	45	60	51	57	59	60	52	59	71	63	52	52	59	74	71	53	72	63	72	45	69	70	17	69	59	69	76	80	64	69	88	80	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	1	3	2	4	1	1	1	2	1	1	1	1	1	2	1	3	2	1	2	1	2	2	2	1	3	2	2	3	2	2	2	2	3	3	4	1	1	3	2	3	1	1	2	2	1	1	2	2	1	2	3	1	2	3	2	3	1	1	3	2	2	2	3	1	1	5	1	3	2	2	3	3	3	1	2
19000	-556.339932113351097	-554.494885717264197	-1.845046396086859	0.000096320340987	0.000016039747859	0.166525031941033	0.552089294996393	0	1	2	2	3	4	3	3	4	4	6	6	7	6	4	4	6	5	5	5	6	8	6	7	7	9	8	8	8	9	9	10	9	7	11	9	10	10	10	10	9	11	10	11	12	12	11	12	13	12	14	14	14	13	15	15	13	14	16	15	17	16	18	18	16	19	19	19	20	20	19	19	21	21	20	21	22	23	20	20	20	22	20	23	21	23	26	21	25	25	26	0	1	1	1	2	5	2	3	1	2	20	4	6	18	8	8	9	7	15	3	5	19	15	16	6	16	16	17	17	11	25	19	21	16	30	23	27	34	26	28	20	29	27	36	23	43	30	43	30	37	44	26	36	34	48	11	38	50	29	52	51	51	57	42	53	65	17	60	57	71	52	59	60	66	52	64	69	64	68	63	71	59	63	88	63	88	80	72	80	88	80	1	1	1	2	2	1	1	1	3	2	1	2	2	1	1	1	2	1	1	1	1	1	2	2	2	3	2	1	1	2	1	2	2	2	1	2	1	2	1	1	3	2	2	1	3	1	2	1	2	1	2	2	2	2	2	4	2	1	2	1	2	1	3	3	1	2	3	2	2	1	2	2	4	1	2	2	1	2	1	1	1	4	1	1	2	1	3	1	3	1	2
19500	-540.519031027527603	-538.846954970104662	-1.672076057422969	0.000109450134170	0.000023260234618	0.212519014198302	0.682118287475667	-1	1	2	2	4	3	4	4	4	3	6	5	6	6	4	5	6	6	6	6	7	7	5	8	7	8	9	7	7	7	7	10	9	7	9	9	10	11	11	9	10	12	11	11	11	12	10	11	13	13	13	14	13	12	14	16	15	15	15	14	19	15	17	19	18	18	20	20	18	19	18	20	19	20	19	20	21	22	21	20	21	21	22	23	22	23	25	21	25	24	25	0	1	1	1	10	2	2	3	3	2	3	4	2	5	3	8	9	5	15	3	18	8	15	8	14	19	34	17	17	20	2	19	7	16	3	23	34	34	34	28	3	29	34	36	36	37	35	32	30	34	44	36	45	37	43	49	50	39	42	45	60	52	57	59	60	53	59	60	63	71	53	59	52	65	65	59	69	72	66	63	71	64	80	88	69	88	80	72	80	84	69	1	1	1	2	1	1	3	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	3	1	3	2	2	2	2	1	2	2	3	1	1	1	1	1	3	3	1	4	1	1	1	2	1	2	1	2	2	1	1	2	2	3	2	2	1	1	3	2	2	1	1	2	2	2	1	1	2	1	1	1	2	1	2	1	3	1	2
20000	-518.756386855313281	-517.154543902212140	-1.601842953101084	0.000101606997448	0.000024307017363	0.239225820798772	0.677155032897947	0	1	2	1	4	4	3	4	4	5	7	6	7	5	5	5	6	6	7	6	7	8	7	6	6	9	8	8	8	9	7	10	9	8	11	8	9	10	10	10	10	12	10	12	13	11	11	12	13	11	14	15	15	12	14	16	14	16	14	16	18	16	17	18	18	18	21	19	19	19	18	18	19	20	20	20	20	20	19	20	21	20	22	23	23	24	25	22	25	25	24	0	1	1	1	2	2	2	3	1	2	16	4	6	7	8	8	9	7	15	3	7	20	15	8	7	15	20	17	17	11	14	15	5	19	41	23	34	27	27	28	20	29	37	23	36	27	41	43	35	26	45	45	45	34	37	49	46	50	29	32	45	45	57	59	45	36	64	52	58	71	52	59	71	68	70	72	63	64	52	63	71	64	80	88	77	67	80	82	91	84	80	1	1	1	1	2	2	1	1	2	2	1	2	2	1	1	1	1	2	1	3	2	1	1	1	2	2	1	1	1	1	1	3	2	1	1	1	1	2	1	1	2	2	1	3	2	2	1	1	1	1	1	2	1	2	3	2	1	2	2	3	2	1	2	2	2	5	1	2	2	1	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2	1	3	1	1	1	2
20500	-527.404848731968968	-525.726392741428072	-1.678455990540880	0.000105115838286	0.000022115584218	0.210392502011800	0.646397527313630	0	1	2	2	3	4	3	3	3	4	5	6	6	5	5	6	6	5	7	4	7	8	6	7	6	8	8	7	8	8	7	10	8	7	10	9	9	11	9	11	9	11	11	11	12	13	12	11	14	13	15	15	14	13	12	14	14	15	15	16	18	16	18	18	17	18	21	20	19	20	18	18	20	21	19	20	20	23	20	20	19	21	20	22	23	23	25	24	25	25	26	0	1	1	1	2	2	2	3	3	5	1	4	6	7	1	8	11	7	8	3	14	8	15	8	18	15	34	17	17	11	18	22	25	15	30	23	34	27	34	28	11	29	27	32	36	15	41	34	35	38	45	45	36	37	27	30	48	50	42	51	51	51	58	42	52	45	64	52	63	52	45	42	71	66	52	42	63	67	60	63	52	64	63	82	77	82	85	84	80	88	80	1	1	1	1	1	2	1	1	1	1	3	2	1	1	3	1	1	1	2	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	4	2	2	2	1	2	2	2	2	1	2	2	1	2	1	2	1	1	3	2	3	2	2	1	2	3	3	1	1	2	4	1	1	2	1	2	1	1	1	2	1	2	1	2	1	3
21000	-528.836180255023010	-527.174799365191575	-1.661380889831469	0.000103588747119	0.000022394102495	0.216182771951143	0.612611883021823	-1	1	2	1	3	3	3	3	4	4	4	5	6	6	5	5	6	5	7	6	8	7	6	7	6	8	7	8	8	9	8	10	10	8	10	9	10	10	11	10	8	11	8	11	12	11	11	12	13	12	14	15	14	13	15	14	14	15	14	15	18	16	17	18	16	18	19	19	18	19	18	19	20	19	20	20	20	23	20	20	19	21	21	22	21	21	24	25	25	24	25	0	1	1	1	2	2	2	3	3	5	3	4	6	18	8	8	9	7	15	11	18	8	15	8	2	15	8	17	9	8	14	15	25	27	20	23	27	27	34	28	11	17	27	23	36	27	30	43	35	37	44	45	44	46	48	49	48	50	29	45	52	51	57	9	45	60	42	60	63	65	45	42	52	66	52	29	63	82	68	69	71	67	80	82	63	67	85	84	87	84	69	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	3	2	2	1	2	3	1	2	2	1	2	1	1	2	2	1	4	1	1	3	2	2	1	2	2	1	2	2	1	1	1	1	2	2	3	1	2	1	2	6	1	1	3	2	1	2	3	4	3	1	2	5	1	1	1	1	1	1	1	1	3	1	1	2	1	1	3
21500	-560.846940341878508	-559.200334665611194	-1.646605676267273	0.000101859669416	0.000022557933684	0.221460896281810	0.614385992654743	-1	0	2	1	2	4	3	3	5	4	6	6	6	5	5	4	6	4	7	5	6	7	6	7	6	8	8	8	7	10	8	9	9	6	10	10	11	10	9	11	9	11	10	12	13	12	12	12	12	13	14	12	15	12	13	15	14	16	16	15	17	17	17	19	17	16	20	21	20	19	19	18	20	20	19	20	22	22	21	20	19	21	21	22	21	24	25	24	26	24	22	0	1	1	1	2	7	2	3	3	5	20	4	10	7	8	8	9	2	15	3	18	15	16	16	7	19	34	29	9	20	21	19	21	8	20	23	34	34	27	28	11	29	27	36	52	27	35	43	20	37	52	36	45	38	38	35	37	50	29	45	66	52	46	42	52	44	42	70	46	61	51	42	61	66	65	29	69	59	73	63	66	64	63	72	69	84	63	84	91	84	80	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	3	2	2	1	2	2	2	1	2	1	2	1	1	3	1	1	1	1	1	2	3	2	2	5	1	1	2	3	4	2	2	4	1	5	1	2	3	2	2	1	5	1	2	1	2	1	1	2	2	1	2	4	1	2	1	1
22000	-565.976074690060273	-564.266505001096448	-1.709569688963796	0.000110618378580	0.000022190160759	0.200601030715603	0.479416423333001	-1	1	2	1	4	3	3	4	4	4	7	6	5	7	4	6	6	4	6	3	8	7	6	5	6	8	9	8	8	8	7	10	9	8	10	8	10	11	9	11	10	11	9	10	12	13	12	11	14	13	14	13	14	14	14	15	14	15	14	15	18	16	17	19	17	18	21	20	19	19	18	20	21	20	20	20	22	22	21	20	20	21	21	22	21	23	24	23	26	26	24	0	1	1	1	2	2	2	3	3	7	20	4	6	7	3	8	9	7	15	3	10	8	3	3	6	16	16	17	17	20	25	8	21	19	11	16	39	34	11	28	11	29	34	36	32	27	3	43	47	26	36	44	45	37	48	49	38	34	29	51	62	51	16	42	53	60	42	60	58	65	52	42	66	66	71	42	85	64	71	69	71	76	63	82	69	64	80	84	69	86	80	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	2	2	1	1	2	1	1	3	1	3	1	1	3	1	1	1	1	2	1	2	1	1	1	2	5	2	2	2	3	2	1	2	2	1	2	4	2	1	1	1	5	4	1	1	6	2	2	1	2	3	1	1	1	5	1	2	2	1	1	1	3	1	1	2	2	1	4	2	2
22500	-572.975165324566888	-571.332121491387966	-1.643043833178904	0.000103879781065	0.000023141620111	0.222773092836709	0.572874446873030	-1	0	1	1	5	4	3	4	3	4	5	3	6	5	5	5	5	4	7	7	7	8	6	7	6	9	9	7	7	10	8	11	8	9	10	10	11	11	10	10	9	11	10	11	12	13	11	12	13	13	15	14	13	13	14	14	13	16	14	15	19	16	18	18	18	18	20	20	17	19	18	19	21	19	20	19	21	21	20	21	20	20	22	22	23	23	24	24	25	24	25	0	1	1	1	7	7	2	3	3	2	3	4	6	18	3	8	9	2	16	11	18	11	15	15	14	16	15	11	17	20	21	19	21	15	15	23	30	27	34	28	20	29	27	23	8	38	35	43	20	37	45	44	45	27	48	35	27	50	29	53	71	45	69	42	60	45	29	74	58	65	52	64	66	60	65	42	69	76	45	69	60	59	80	72	77	72	77	86	77	59	80	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	3	2	1	1	1	2	1	3	1	3	3	2	1	1	3	1	2	2	1	2	1	2	2	2	3	2	1	2	1	3	1	3	5	1	1	1	2	1	1	2	2	5	2	1	4	2	2	3	1	2	2	3	2	1	2	4	2
23000	-559.402714136250211	-557.849203761561284	-1.553510374688893	0.000092820736437	0.000024342075919	0.262248252417788	0.611703235297928	-1	0	1	1	4	4	4	3	3	4	5	5	7	7	5	5	6	4	7	7	6	8	6	7	6	7	9	7	7	9	8	10	10	7	9	10	10	11	11	9	11	11	10	9	10	12	12	12	12	12	14	13	14	14	13	15	14	16	16	15	16	17	18	19	17	19	20	20	17	19	18	16	21	20	20	19	21	22	20	20	21	21	21	21	23	23	22	24	24	25	26	0	1	1	1	2	2	2	3	3	2	3	4	18	25	8	8	9	2	15	11	7	26	15	15	18	15	34	17	17	20	7	19	31	8	20	23	27	27	34	28	11	29	34	23	34	8	30	43	35	38	36	45	45	32	48	49	46	50	42	36	51	51	69	72	52	71	42	60	57	52	65	42	70	71	52	29	63	64	71	63	66	42	69	76	77	78	80	78	80	72	89	1	1	1	1	1	2	2	1	1	2	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	4	2	1	2	1	3	2	2	1	1	2	2	2	2	1	2	2	2	2	3	1	2	1	2	2	1	6	2	1	3	1	2	2	1	4	4	2	2	1	1	2	4	1	2	1	1	2	1	2	3	1
23500	-534.201848283435879	-532.728864798804921	-1.472983484630931	0.000088223382325	0.000027809128398	0.315212675653191	0.580530822733497	-1	1	2	1	4	3	4	4	3	5	7	4	7	6	5	5	6	6	7	5	7	7	5	6	6	8	9	8	8	9	8	11	9	7	10	9	11	11	9	11	11	11	10	12	12	13	11	12	14	13	14	14	14	13	15	15	14	15	15	16	19	17	17	15	16	18	20	20	20	18	18	18	21	20	20	20	20	22	20	20	19	21	22	22	22	24	24	24	25	24	25	0	1	1	1	2	2	2	3	1	5	20	3	10	7	8	8	9	7	15	3	2	3	3	16	7	15	34	17	17	11	14	19	2	8	30	23	34	27	15	28	11	17	34	36	15	38	11	37	30	38	45	45	45	8	37	47	50	22	17	52	51	45	58	42	52	52	64	60	63	65	52	59	75	71	70	64	63	76	71	63	52	42	69	67	77	67	69	84	69	84	80	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	3	2	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	2	2	2	1	2	3	1	2	1	2	1	1	1	1	5	2	2	1	4	5	1	2	2	1	1	1	2	2	3	2	1	2	2	1	1	1	2	2	1	1	1	2	4	1	1	1	2	2	1	3	1	2
24000	-562.220398005166771	-560.523667935743674	-1.696730069423054	0.000100871462033	0.000020631262975	0.204530226475831	0.651491360676456	-1	0	2	2	5	4	4	5	4	5	6	6	5	6	4	4	7	4	8	4	7	8	7	7	6	6	8	8	7	9	8	10	8	8	11	10	9	11	10	11	11	12	11	11	12	11	10	13	12	14	14	14	14	13	14	13	14	15	15	14	18	17	17	18	17	17	20	19	19	19	17	19	20	20	20	21	21	22	19	20	20	19	21	22	19	23	25	25	25	26	23	0	1	1	1	6	2	2	15	3	18	3	4	18	6	3	1	9	2	15	1	14	16	16	16	6	15	11	17	9	3	14	8	21	24	30	19	27	34	34	28	30	29	22	30	46	8	11	43	11	43	36	23	45	38	43	30	38	46	29	36	66	51	57	42	60	45	72	66	63	52	60	59	45	68	70	72	85	82	60	63	70	42	80	72	63	84	80	84	77	84	80	1	1	2	2	1	2	4	1	1	1	2	2	1	1	1	2	2	2	1	2	1	3	1	2	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	3	2	1	3	2	2	3	1	1	1	2	2	1	3	1	1	1	2	3	1	2	1	1	2	3	2	2	4	1	1	1	2	1	2	2	1	3	1	1	1	1	2	2	2	2	2
24500	-538.959971426644415	-536.968007434449419	-1.991963992195035	0.000106463331418	0.000014893415256	0.139892440505080	0.656583024376816	-1	0	2	1	2	3	2	3	4	4	7	2	6	6	4	5	6	6	8	7	7	7	7	7	6	8	8	7	8	8	8	9	8	9	11	9	11	11	10	10	9	11	11	12	12	12	11	10	13	12	14	15	14	13	15	15	14	16	15	15	19	16	16	18	16	19	20	21	20	19	17	19	19	20	21	21	21	23	20	19	21	21	21	22	22	24	25	24	24	24	26	0	1	1	1	2	2	2	3	1	2	3	4	5	2	8	8	9	7	15	1	13	16	3	8	2	16	11	17	17	11	14	19	21	27	11	23	34	27	27	28	16	29	34	23	23	20	41	20	30	34	36	45	45	37	43	35	38	50	42	45	65	60	57	42	36	71	72	60	63	62	65	64	45	73	66	67	69	64	70	63	66	72	80	82	63	82	89	84	85	84	80	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	5	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	3	3	1	2	3	1	2	2	1	1	2	2	2	2	2	2	1	1	1	2	3	2	1	3	2	2	1	1	4	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	3
