step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
14500	-471.963476376826691	-481.014319757278031	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989550792083067	-4	7	3	8	14	18	7	4	6	10	17	13	13	9	7	12	12	12	15	0	18	11	17	6	26	23	15	16	17	22	21	19	12	16	23	14	13	19	18	9	13	11	17	22	18	17	21	18	21	15	16	16	24	25	30	25	18	22	23	19	15	18	23	27	24	17	21	13	20	28	15	23	36	23	25	23	21	19	29	26	25	30	30	19	27	39	31	43	43	34	38	51	0	3	1	20	4	3	8	20	20	24	2	9	8	3	3	2	4	40	8	1	16	7	41	8	31	16	7	17	18	11	60	5	8	42	21	10	42	19	16	9	40	7	3	52	17	5	13	24	37	13	41	40	47	77	81	71	22	1	38	68	2	17	66	50	57	17	21	14	10	19	15	43	74	27	44	60	51	17	84	38	46	49	28	10	62	25	80	73	73	76	64	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-464.762079239639547	-473.812922620090887	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998477962051133	-2	8	4	2	9	20	5	7	12	10	14	19	13	9	13	19	12	12	13	10	9	7	13	16	27	20	11	18	18	20	25	18	4	5	22	15	13	21	17	12	8	16	17	19	27	18	19	10	20	16	18	17	15	24	26	29	19	22	20	28	19	19	22	27	23	23	22	22	24	29	20	19	34	17	25	27	26	17	35	21	24	30	38	30	22	22	31	33	50	39	43	58	0	1	1	1	7	78	4	1	2	7	21	10	14	1	2	48	5	3	21	7	7	4	21	40	52	51	8	27	18	52	61	17	1	33	21	33	41	2	15	33	34	22	13	23	16	5	9	4	39	17	40	34	14	61	61	35	11	52	9	59	53	48	37	78	47	53	52	57	29	71	42	37	65	20	62	61	72	23	60	62	50	62	73	61	17	53	55	58	91	25	25	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-472.641199091661804	-481.692042472113144	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986681804982817	1	5	4	7	6	18	11	8	13	11	16	20	11	6	10	17	18	14	15	13	8	10	21	15	24	23	10	21	23	23	21	7	16	15	26	8	11	20	15	15	15	16	19	9	17	19	26	15	22	21	18	18	12	20	28	29	16	28	17	28	12	21	22	26	25	23	18	23	23	19	19	29	34	14	28	23	23	21	32	22	24	27	29	30	28	28	36	45	40	35	40	57	0	1	1	2	1	36	3	3	36	14	4	16	21	3	5	41	19	4	44	7	1	14	9	44	28	67	44	11	53	7	19	1	7	5	13	1	8	48	32	4	44	4	40	1	21	21	17	4	40	53	42	32	2	18	71	76	27	42	2	35	21	16	71	6	59	18	18	24	62	61	48	66	84	3	62	67	9	27	86	17	51	81	41	66	50	31	47	73	55	75	30	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-479.798017566168369	-488.848860946619709	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.960163489561136	-9	9	0	0	6	21	6	9	6	4	12	14	8	12	14	11	15	4	9	8	14	9	17	12	27	24	11	17	16	23	19	16	19	16	23	17	8	19	12	14	13	20	11	15	15	20	20	17	22	20	18	11	17	15	24	19	15	23	18	11	21	19	22	18	27	19	21	18	19	27	26	27	35	18	22	25	22	21	34	24	23	31	29	29	26	34	29	47	42	39	46	57	0	5	1	1	18	59	4	1	3	4	9	24	10	10	2	7	18	3	10	10	52	18	14	7	44	45	10	24	43	52	41	14	17	9	74	22	18	14	5	10	18	24	13	14	27	17	48	39	28	15	40	20	10	8	66	60	9	12	7	7	12	27	31	14	69	21	21	37	74	81	38	48	72	40	66	56	53	48	8	74	46	65	41	80	62	76	47	89	87	82	90	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-467.097589896318539	-476.148433276769879	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992734751673785	-2	10	7	6	12	17	10	7	13	9	14	16	9	5	15	16	4	11	4	11	17	13	17	12	9	23	17	17	22	17	26	19	15	19	27	18	8	15	3	10	15	16	21	16	23	15	21	14	23	21	11	19	22	21	29	26	17	26	23	21	19	22	21	20	17	24	20	24	17	23	26	24	36	22	16	31	27	26	24	25	22	31	28	33	24	26	34	47	46	39	41	57	0	39	1	1	39	25	14	14	40	17	37	13	4	1	51	8	1	14	1	3	24	8	51	25	1	16	24	33	12	51	50	16	13	11	29	41	1	37	1	17	14	4	30	37	57	40	40	14	52	9	14	40	16	25	86	47	7	69	20	22	48	41	11	40	14	81	44	33	5	46	32	27	35	15	7	45	53	62	41	81	25	80	54	68	15	11	49	73	73	87	87	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-486.884849002101078	-495.935692382552418	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984631606765610	-3	9	7	4	0	10	6	6	12	11	18	12	5	7	6	19	14	11	8	12	16	4	17	12	24	15	1	16	23	21	28	14	19	12	27	19	16	22	11	2	12	10	22	19	24	18	27	12	22	13	19	13	15	26	31	18	19	19	10	24	17	13	21	28	13	24	9	18	20	26	23	20	40	21	20	29	16	20	33	24	17	26	37	29	22	32	30	41	47	43	39	47	0	22	40	5	1	27	1	27	27	15	7	19	40	27	5	9	6	13	40	7	9	1	41	15	69	19	1	6	37	21	28	6	39	22	68	18	3	24	67	1	8	15	20	41	16	34	74	8	23	15	3	2	39	43	70	42	6	32	8	20	39	19	9	28	15	77	13	12	50	85	77	59	55	59	19	45	12	37	82	44	34	37	55	53	26	76	3	76	90	88	87	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-478.222440828041101	-487.273284208492441	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990774873059265	-4	4	1	5	12	18	11	5	13	8	14	13	12	12	9	20	14	8	10	5	21	4	21	14	21	20	15	19	17	24	22	17	15	16	23	16	17	19	17	17	14	19	21	10	20	16	16	11	18	21	20	16	16	20	26	21	15	13	23	29	19	15	22	25	19	22	12	18	20	27	22	27	29	9	31	25	23	13	35	28	25	30	37	33	25	31	34	49	47	36	46	44	0	3	1	3	19	12	4	1	8	22	20	22	8	1	1	57	7	3	22	3	34	1	17	2	33	41	78	3	58	68	49	7	4	13	29	8	67	20	5	62	5	74	18	8	58	67	24	8	33	67	33	7	13	47	12	24	13	8	57	51	24	10	36	35	9	27	15	11	62	50	15	25	6	22	52	46	42	10	59	69	78	59	53	85	19	16	76	92	86	56	83	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-470.578183231499111	-479.629026611950451	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998457616876537	-3	4	3	2	9	19	10	6	10	5	14	16	6	9	11	7	11	8	16	9	19	13	19	15	24	24	9	17	17	21	15	15	15	14	20	15	15	15	13	11	11	19	18	18	20	18	24	17	18	19	22	13	19	24	20	23	14	20	19	29	15	15	26	28	22	24	14	23	17	26	20	23	37	17	26	27	24	25	24	25	12	30	25	21	30	34	22	48	41	28	40	50	0	1	1	1	4	17	3	1	13	1	17	14	3	10	8	4	18	10	17	1	22	16	31	15	50	50	13	39	16	44	14	17	18	7	34	22	7	18	5	4	16	24	34	32	57	41	18	15	36	52	59	2	61	6	69	42	5	33	57	36	3	9	69	44	46	12	27	23	31	31	12	49	45	16	42	56	48	42	45	38	3	43	65	81	63	64	12	73	86	42	82	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-469.646622945658066	-478.697466326109407	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992441912360447	-2	4	6	6	11	18	1	5	11	11	15	15	12	14	12	8	13	11	15	10	19	5	19	16	27	23	11	17	23	23	21	13	12	19	24	19	15	15	17	5	1	19	18	15	21	22	18	18	23	12	17	18	20	27	29	29	20	25	19	17	19	21	22	17	23	19	20	22	23	19	11	12	31	18	19	25	14	15	35	25	26	32	35	30	22	32	30	34	47	35	44	53	0	7	41	41	41	33	1	41	4	4	5	22	22	18	8	8	22	3	10	8	77	1	78	20	50	74	4	18	34	15	12	4	40	32	21	38	40	16	10	41	1	78	77	4	39	39	18	27	24	2	13	15	60	48	81	57	12	70	32	9	9	60	38	44	39	12	17	17	12	11	16	3	47	50	20	15	3	16	58	36	29	70	25	66	37	59	51	65	90	58	69	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-467.850242703257436	-476.901086083708776	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999027978776080	-1	11	5	2	3	15	6	10	9	14	16	19	10	9	12	15	12	14	10	6	13	11	22	16	28	21	13	19	22	17	22	18	21	17	26	17	4	14	17	12	17	20	17	16	24	14	23	9	14	22	11	11	15	24	29	29	18	24	21	23	19	22	24	26	24	15	17	20	18	26	23	28	37	19	27	19	25	24	37	23	23	18	36	31	27	35	29	50	42	32	45	52	0	5	1	1	4	9	5	20	3	9	8	48	7	4	48	7	20	48	37	1	9	20	57	49	28	82	19	19	32	20	66	9	44	21	9	14	1	17	51	20	13	34	37	22	34	22	32	3	13	57	5	4	7	57	26	31	49	34	6	53	17	40	10	54	49	8	9	21	15	65	9	74	87	8	47	8	60	39	71	41	17	21	65	78	59	87	31	89	79	56	86	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-488.534582727687166	-497.585426108138506	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996228239800301	-2	6	5	3	9	22	12	8	13	10	16	20	7	0	9	14	15	5	14	10	6	9	21	13	27	22	12	14	13	21	24	15	18	18	20	13	18	10	18	5	11	18	17	14	23	23	20	9	22	15	20	8	11	28	31	17	21	22	10	28	19	16	17	27	26	16	16	17	16	15	19	21	32	20	31	21	16	22	31	24	17	20	35	31	28	39	30	39	46	33	40	49	0	4	14	1	3	42	8	14	13	13	38	11	4	1	4	18	20	14	38	3	14	18	68	13	68	7	8	52	13	37	5	59	18	70	7	5	28	3	44	1	18	7	5	15	71	43	62	4	35	21	63	4	18	23	71	7	68	28	13	68	19	8	28	15	11	10	53	3	59	29	48	36	58	71	44	68	44	81	71	63	21	24	71	51	49	73	80	78	91	85	30	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-473.790204739923240	-482.841048120374580	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995839986428329	-5	5	5	7	6	15	8	0	13	11	16	16	2	12	7	11	17	11	8	11	12	11	16	11	27	19	3	15	14	17	20	9	10	10	15	19	17	16	10	16	15	15	21	20	24	21	26	18	23	22	19	6	20	22	25	27	6	26	18	15	21	21	21	24	23	27	13	17	20	19	22	25	28	18	25	29	25	14	36	30	28	31	31	25	26	40	35	43	39	30	42	57	0	13	1	13	8	18	2	1	20	3	13	67	1	5	27	19	41	52	5	27	27	57	10	4	63	16	1	10	5	52	38	52	3	27	33	29	16	20	5	19	34	15	18	12	68	21	51	21	78	14	37	1	78	12	69	61	8	17	33	19	37	48	9	78	23	43	33	57	14	24	42	31	65	14	22	71	50	7	76	45	84	55	77	65	63	76	81	89	83	31	73	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-487.577130260799890	-496.627973641251231	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984866539963368	-2	8	2	6	9	19	13	5	10	6	17	22	11	12	8	15	10	13	15	4	19	11	20	7	26	4	16	19	14	20	24	22	13	14	24	10	19	19	14	14	16	14	22	20	25	23	24	16	20	16	13	13	21	23	25	29	17	28	22	30	16	17	20	28	13	24	13	14	20	27	18	24	31	25	25	28	18	21	21	26	18	25	27	32	26	39	32	39	45	31	46	48	0	8	1	26	3	26	13	3	8	3	40	34	15	20	20	24	20	9	10	1	24	4	37	20	49	1	52	33	4	19	30	33	24	13	49	2	42	5	2	9	9	14	10	77	38	19	53	36	16	9	2	26	52	18	23	35	15	35	36	45	8	29	68	59	15	51	2	36	19	28	39	7	11	16	49	63	68	50	51	32	15	32	78	59	77	37	70	84	88	59	89	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-465.938344876034193	-474.989188256485534	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990018693559074	-3	11	5	4	6	20	9	5	17	11	12	18	12	11	9	15	16	9	13	8	12	12	13	15	28	14	2	19	21	17	19	20	19	21	27	20	13	16	6	11	9	11	21	19	21	16	20	16	19	22	17	18	19	25	27	26	20	22	23	23	17	7	15	26	25	20	20	20	23	17	19	25	33	14	24	22	21	24	32	28	25	22	35	35	27	36	31	38	45	40	40	54	0	39	1	1	1	63	4	1	40	5	3	21	5	3	4	7	2	4	15	4	4	15	4	40	34	39	1	42	13	13	74	46	18	33	34	13	15	20	1	4	39	15	48	37	10	15	41	7	4	11	37	10	17	75	49	44	4	13	46	17	40	1	41	21	34	37	41	16	11	21	61	71	60	18	51	71	74	13	35	38	70	63	56	72	9	82	56	79	90	86	25	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-485.592015299720742	-494.642858680172083	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993404242054815	-6	10	8	4	7	21	3	-1	17	8	15	18	15	3	13	10	14	15	15	9	22	12	13	11	30	22	8	18	21	14	20	19	12	16	25	20	18	21	17	9	15	17	20	14	25	7	26	14	23	13	10	21	20	27	19	30	20	15	21	23	16	23	19	28	16	20	20	22	8	26	23	25	38	20	28	25	21	22	29	22	19	30	33	29	31	30	32	50	43	30	37	50	0	7	8	8	8	17	8	1	16	4	2	61	16	1	40	46	46	20	7	8	39	8	8	20	6	27	14	69	41	27	69	22	3	3	55	28	24	11	23	14	22	16	15	27	12	8	77	27	43	27	46	41	34	28	11	72	18	10	15	36	46	11	65	28	4	61	48	15	7	67	53	81	78	41	71	34	24	34	42	13	65	12	43	74	37	64	76	91	25	77	76	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-479.677487663377747	-488.728331043829087	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998982864375602	-2	6	3	6	14	19	8	9	10	6	16	19	13	12	15	11	13	7	17	10	22	12	18	4	30	20	12	16	17	17	9	14	12	7	26	15	16	13	11	6	12	13	18	18	24	22	22	10	18	21	19	17	19	24	30	26	10	25	18	17	15	19	21	27	22	13	20	13	17	23	23	27	28	6	27	24	25	24	26	21	27	26	26	27	30	39	30	44	47	32	39	47	0	1	1	24	9	13	10	1	3	1	16	9	74	74	20	4	31	1	39	40	60	9	42	1	6	66	2	34	27	36	4	38	48	3	63	14	74	7	18	3	24	31	17	24	7	36	13	40	10	59	14	41	17	23	26	59	4	52	32	57	7	22	28	78	11	34	38	7	39	5	13	50	68	1	62	28	26	51	19	11	32	47	43	59	71	87	75	91	86	12	25	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-470.376716554618099	-479.427559935069439	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992568032203621	-6	7	-1	7	11	17	8	7	14	2	15	17	15	15	4	11	14	10	12	13	18	8	18	16	25	22	15	11	22	23	22	16	16	9	22	18	16	11	19	10	8	22	13	20	18	23	17	17	17	19	16	14	15	27	24	25	17	25	21	25	16	20	15	29	20	21	8	19	21	13	23	22	37	19	30	14	14	26	31	28	28	33	33	25	29	33	30	47	48	41	46	49	0	10	1	3	34	16	10	3	38	1	16	22	5	16	3	15	22	10	8	41	38	3	9	40	61	67	67	4	16	45	36	28	18	10	51	34	18	67	9	2	15	74	7	13	38	27	77	22	52	4	4	5	3	65	23	14	20	68	63	39	67	18	40	62	32	57	3	19	9	4	76	33	84	18	37	41	4	38	54	72	12	78	57	74	48	12	60	85	73	79	86	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-453.469694576155860	-462.520537956607200	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993858775744605	1	10	5	5	9	18	7	6	10	9	16	19	14	15	12	12	8	13	10	12	21	12	19	16	21	23	15	19	22	23	20	19	15	12	20	17	14	19	18	13	14	15	21	17	22	19	23	11	23	15	15	16	11	20	32	31	18	27	19	25	19	16	21	27	24	21	14	17	25	27	23	23	29	22	24	29	25	23	31	26	27	26	35	26	30	30	36	43	40	30	44	46	0	8	1	1	1	5	1	1	7	4	22	16	7	53	9	3	1	10	4	10	22	17	41	9	11	33	22	11	36	35	24	11	34	3	22	15	3	40	41	8	19	3	13	48	11	42	57	7	12	48	34	48	1	51	73	29	10	25	8	78	62	19	15	35	27	68	15	15	46	51	6	5	75	44	54	18	13	13	75	49	6	59	81	44	63	77	56	87	86	75	87	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-475.564273700524097	-484.615117080975438	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988674693226106	-1	8	5	3	10	9	10	7	14	12	15	22	10	15	14	18	12	12	5	10	17	11	8	10	21	18	16	10	19	20	26	16	13	6	16	17	11	19	11	13	9	14	14	12	24	21	17	8	17	17	4	18	18	24	24	27	21	21	18	22	14	20	10	27	19	21	14	21	21	25	23	23	33	23	27	28	24	23	29	30	23	28	24	28	28	32	35	55	43	31	40	52	0	4	1	1	51	8	4	4	7	28	19	32	34	4	28	63	41	5	1	19	5	3	4	19	15	33	63	19	61	61	68	41	51	1	28	13	34	17	51	2	19	4	1	8	29	67	37	51	63	8	1	37	22	36	18	57	43	14	32	9	51	40	8	36	20	14	23	65	50	68	63	13	83	53	32	52	17	25	72	12	49	77	57	10	72	16	56	89	87	49	78	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
