step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10
56000	-56.269057699108721	-63.124545650068093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634248409162126	1	6	9	9	15	17	19	22	25	27	0	1	2	2	2	5	6	7	8	8	1	2	1	1	3	1	1	2	1	2
56500	-61.628464876470247	-68.483952827429619	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445369157818106	2	4	10	9	14	18	20	24	25	27	0	1	4	2	2	5	6	7	8	6	1	1	1	2	4	2	1	2	1	4
57000	-66.819044109481425	-73.674532060440796	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.430982673056422	1	4	10	9	14	18	20	23	23	28	0	1	4	2	2	5	6	7	7	8	1	1	1	3	5	2	1	2	1	2
57500	-49.525950284759801	-56.381438235719173	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771180381936441	1	6	8	10	15	17	19	23	25	27	0	1	2	2	4	5	6	7	8	8	1	2	1	2	2	1	1	2	1	2
58000	-60.380218859021454	-67.235706809980826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552322042488493	3	4	10	9	15	18	20	23	26	27	0	1	4	2	4	5	6	6	8	9	1	1	1	2	4	1	2	2	1	1
58500	-58.783349641412855	-65.638837592372226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544372025658283	2	4	9	9	14	18	19	23	25	27	0	1	2	2	3	5	6	7	7	8	1	1	2	3	3	2	1	2	2	1
59000	-55.117837998556894	-61.973325949516266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570966430478719	3	6	9	10	14	18	19	22	25	26	0	1	2	3	4	5	6	7	8	8	1	1	1	1	2	2	1	2	2	2
59500	-62.424522896968440	-69.280010847927812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572085465570890	3	5	9	10	14	18	20	24	26	28	0	1	1	3	2	5	6	7	8	8	1	2	4	1	3	2	1	2	1	2
60000	-55.015244659856975	-61.870732610816347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674850977310288	2	4	9	9	14	18	20	23	25	27	0	1	2	2	4	5	6	6	8	9	1	1	3	2	2	1	1	3	1	1
60500	-56.628614629691000	-63.484102580650372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791725278225756	3	5	10	9	14	18	19	23	25	28	0	1	4	2	4	5	5	6	8	8	1	1	1	1	2	1	2	2	1	2
61000	-61.194967068565887	-68.050455019525259	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470520454569625	2	6	9	10	15	18	20	24	23	27	0	1	2	3	4	5	6	6	7	7	1	2	1	1	3	1	2	3	1	4
61500	-52.262440684512519	-59.117928635471891	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734246175034180	3	5	8	10	14	18	20	23	25	26	0	1	2	3	4	5	6	7	8	8	1	1	2	1	1	2	1	2	1	2
62000	-56.770408809994784	-63.625896760954156	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589469192811335	2	5	8	9	14	18	20	23	25	27	0	1	2	3	4	5	6	7	8	6	1	1	1	1	2	3	1	2	1	4
62500	-59.077511895906653	-65.932999846866025	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569508121095681	1	4	10	9	14	18	19	23	25	26	0	1	2	2	4	5	6	7	8	8	1	2	4	2	3	2	1	2	2	2
63000	-55.742829338208161	-62.598317289167532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641915292284297	3	5	7	9	14	17	20	24	26	28	0	1	2	3	4	5	6	7	8	8	1	1	1	1	3	1	2	2	1	2
63500	-62.491579485419322	-69.347067436378694	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521226949414299	3	6	9	8	12	17	19	23	26	27	0	1	2	2	4	5	6	7	7	9	1	2	2	1	3	3	1	2	4	1
64000	-69.566989469242941	-76.422477420202313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439409946060553	2	6	8	9	14	17	19	23	25	26	0	1	1	2	2	5	6	5	7	7	1	2	2	2	3	1	1	6	4	4
64500	-55.565417816638231	-62.420905767597603	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602953545038356	3	5	10	9	13	18	20	23	25	26	0	1	2	2	4	5	6	7	8	6	1	1	3	2	2	2	1	2	1	3
65000	-57.594112893726816	-64.449600844686188	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702108923787838	2	4	10	8	13	18	19	23	25	27	0	1	4	2	4	5	6	7	6	8	1	1	1	2	3	2	1	2	3	3
65500	-66.592199260522975	-73.447687211482346	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453105773034893	2	5	8	10	14	18	20	24	26	27	0	1	2	3	4	5	5	6	6	7	1	1	2	1	2	3	4	3	4	4
66000	-54.047581843848732	-60.903069794808104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570163558400381	2	4	10	9	13	18	19	23	26	27	0	1	4	2	4	5	6	7	8	7	1	1	1	2	2	2	1	2	1	4
66500	-67.337150510525120	-74.192638461484492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467330824861390	2	5	9	7	15	19	20	23	25	28	0	1	4	2	4	5	5	7	6	8	1	1	1	1	4	3	3	2	3	3
67000	-57.689696425588437	-64.545184376547809	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618298176090581	3	5	7	9	15	18	19	23	25	26	0	1	2	3	4	5	6	7	8	7	1	1	1	2	3	2	1	2	1	2
67500	-61.289608595319763	-68.145096546279134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519496827203732	2	5	7	7	13	17	19	23	25	28	0	1	2	1	4	5	6	7	7	8	1	2	1	2	3	2	1	2	2	2
68000	-58.098365423014357	-64.953853373973729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500651802823854	3	6	8	9	13	18	20	22	26	27	0	1	2	3	4	5	6	7	8	7	1	1	1	1	2	2	1	1	1	4
68500	-53.532307094189740	-60.387795045149112	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584564695604381	2	6	10	9	14	18	20	23	24	25	0	1	4	2	4	5	6	7	7	8	1	2	1	1	2	2	1	2	2	1
69000	-58.712911930519823	-65.568399881479195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.377389975735511	3	6	10	9	14	18	19	23	25	27	0	1	4	1	4	5	6	7	6	7	1	1	1	3	3	2	1	2	3	5
69500	-66.033866380828456	-72.889354331787828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.368608675459533	2	4	10	9	13	18	19	23	25	27	0	1	1	2	4	5	5	7	7	9	1	1	4	2	2	4	3	2	2	1
70000	-55.250462832955549	-62.105950783914921	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519932753550362	1	6	8	9	14	17	20	23	25	28	0	1	2	2	4	5	6	7	8	8	1	3	1	2	2	2	2	2	1	2
70500	-53.753693029125756	-60.609180980085128	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.832842933662204	2	4	7	10	14	18	19	24	26	27	0	1	2	3	4	5	6	7	8	8	1	1	1	2	2	2	1	2	1	1
71000	-55.564842829290100	-62.420330780249472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.779029414685348	2	5	9	10	14	17	19	22	24	26	0	1	2	3	4	5	6	7	8	8	1	1	1	1	2	2	1	2	1	2
71500	-56.292791881760834	-63.148279832720206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.868507985837114	3	5	7	10	13	17	20	22	25	28	0	1	2	3	4	5	6	7	8	8	1	1	1	1	1	2	1	1	1	2
72000	-53.596489621588965	-60.451977572548337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709405305834979	2	5	8	10	15	18	20	23	25	27	0	1	2	2	4	5	6	7	8	7	1	2	1	2	2	2	1	2	1	3
72500	-64.744462113282353	-71.599950064241725	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505080261160201	1	4	10	9	14	18	18	24	25	27	0	1	4	2	4	5	5	7	8	6	1	1	1	3	2	3	3	2	1	4
73000	-59.618263502041472	-66.473751453000844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730732684989154	3	5	9	8	15	19	19	23	24	28	0	1	4	2	4	5	5	6	8	8	1	1	1	1	3	2	2	2	1	2
73500	-53.668150794372920	-60.523638745332292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684308728181771	2	4	10	9	14	17	19	24	26	27	0	1	4	2	4	5	6	7	8	8	1	1	1	2	2	1	1	2	1	3
74000	-60.076452071702448	-66.931940022661820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572542703473509	2	6	8	8	14	17	20	24	25	28	0	1	2	2	2	5	6	7	8	8	1	2	1	1	4	2	2	2	1	3
74500	-64.418087477463786	-71.273575428423158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504463700582790	1	4	8	9	15	19	18	22	25	27	0	1	2	2	4	5	5	6	6	9	1	2	2	2	3	2	2	2	3	2
75000	-61.673019266990821	-68.528507217950192	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687544921872763	3	5	9	8	13	17	19	24	24	27	0	1	4	2	3	5	6	7	7	8	1	2	1	2	2	2	1	2	3	1
75500	-59.929399452059783	-66.784887403019155	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584414415438711	1	5	9	10	14	18	20	23	24	26	0	1	2	2	2	5	6	6	8	7	1	2	2	2	4	1	1	2	1	3
76000	-51.693232012668197	-58.548719963627569	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570072115355130	3	5	10	8	13	18	19	23	25	27	0	1	4	2	4	5	6	7	8	8	1	1	1	2	2	3	1	2	1	2
76500	-54.867140639051065	-61.722628590010437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483147585412031	3	5	9	8	14	18	20	23	25	27	0	1	4	2	4	5	6	7	7	8	1	1	1	3	2	2	1	2	3	2
77000	-51.434515633940016	-58.290003584899388	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565018016049535	2	6	10	9	14	18	19	23	25	27	0	1	4	2	4	5	6	7	8	8	1	2	1	1	2	2	1	1	1	2
77500	-58.130568323533595	-64.986056274492967	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585477027405108	1	5	10	10	15	17	20	24	26	26	0	1	2	2	4	5	6	6	7	8	1	2	2	2	2	1	1	3	4	1
78000	-61.922112436263234	-68.777600387222606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579684591740857	2	6	10	9	14	18	19	23	25	27	0	1	4	2	4	5	6	5	8	6	1	1	1	2	3	2	1	5	1	4
78500	-51.862766371852750	-58.718254322812122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592574369334828	3	5	10	9	14	17	20	24	26	27	0	1	4	2	4	5	6	7	8	8	1	1	1	3	2	1	1	2	1	2
79000	-55.570242344051216	-62.425730295010588	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.830862739265190	2	6	9	10	13	17	19	23	25	27	0	1	2	2	4	5	6	7	8	8	1	2	1	2	1	2	2	2	1	1
79500	-59.997591358755002	-66.853079309714374	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727112734096388	3	5	7	9	14	18	19	23	25	27	0	1	2	3	4	5	6	7	7	8	1	1	1	1	2	2	1	3	4	3
80000	-51.931224049118143	-58.786712000077515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726168331611539	3	6	9	10	14	18	20	23	25	27	0	1	2	2	4	5	6	7	8	8	1	1	1	2	2	2	1	2	1	1
80500	-58.351602294878248	-65.207090245837620	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532397965612384	2	4	8	10	14	17	19	24	25	27	0	1	2	3	4	5	6	7	6	9	1	1	2	1	2	2	1	2	4	2
81000	-53.770046361689957	-60.625534312649329	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669496596354934	2	5	9	10	15	18	19	23	25	25	0	1	2	3	4	5	6	6	8	8	1	1	2	1	2	2	1	2	1	1
81500	-61.381397677794368	-68.236885628753740	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628815342322047	2	5	10	9	13	17	19	23	24	27	0	1	4	1	4	5	6	7	7	9	1	2	1	2	3	2	1	2	3	1
82000	-52.700392608012251	-59.555880558971623	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658994450401140	3	5	10	9	15	19	20	23	25	26	0	1	4	2	4	5	6	7	8	6	1	1	1	2	2	2	1	1	1	3
82500	-55.660200962594850	-62.515688913554222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607837775562659	2	5	9	9	15	17	19	24	25	26	0	1	2	2	4	5	6	6	8	8	1	3	2	3	3	1	1	3	1	1
83000	-60.482367647025498	-67.337855597984870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550539417548361	2	4	10	8	15	18	20	24	23	26	0	1	4	2	4	5	6	7	7	8	1	1	1	2	4	2	2	2	1	1
83500	-58.872088661605474	-65.727576612564846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429596550589273	3	5	9	8	14	15	19	23	24	27	0	1	2	2	4	5	6	7	7	8	1	1	2	2	3	1	2	2	2	2
84000	-69.556414099020799	-76.411902049980171	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497464763542548	1	3	10	8	14	17	20	24	26	28	0	1	2	1	3	5	6	6	7	9	1	1	4	3	2	1	3	3	3	1
84500	-62.362836579494086	-69.218324530453458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777064115007793	3	5	10	8	14	17	19	24	25	27	0	1	4	2	4	5	6	7	8	8	1	2	1	2	4	1	2	3	1	1
85000	-61.320463070264623	-68.175951021223995	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.403184107912819	2	6	8	9	15	17	19	24	24	27	0	1	2	2	2	5	6	6	6	8	1	2	1	1	5	1	2	3	3	2
85500	-68.358749582683018	-75.214237533642390	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.366904320819830	2	5	10	8	13	17	19	23	25	26	0	1	4	1	4	5	5	5	6	6	1	2	1	3	3	2	3	5	5	5
86000	-51.425188901676137	-58.280676852635509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489760897931388	3	5	9	10	15	18	20	23	25	27	0	1	2	3	4	5	6	7	8	8	1	1	2	1	2	2	1	2	1	2
86500	-53.677143862590071	-60.532631813549443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567733342763889	3	6	8	10	14	18	19	22	25	27	0	1	2	2	4	5	6	7	8	8	1	1	1	2	2	2	1	2	1	2
87000	-57.052442516949583	-63.907930467908955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719035866614340	2	5	9	10	14	18	20	22	26	27	0	1	2	3	3	5	6	7	7	8	1	1	2	1	2	2	1	1	3	1
87500	-57.093873711095640	-63.949361662055011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649370449551090	1	6	9	9	15	17	19	24	26	26	0	1	2	2	3	5	6	7	8	8	1	2	1	2	3	1	1	2	1	1
88000	-54.901848081652972	-61.757336032612344	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510379129551903	2	5	10	9	14	18	19	23	26	28	0	1	4	2	4	5	5	7	7	8	1	2	1	2	2	2	2	2	3	2
88500	-70.702886096865996	-77.558374047825367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408491062505132	3	5	9	7	15	19	18	22	24	27	0	1	4	2	2	7	5	7	7	8	1	1	1	1	5	1	2	3	4	3
89000	-69.189074267142828	-76.044562218102200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476138099370003	2	5	10	8	14	19	20	24	26	27	0	1	4	2	4	5	5	6	6	6	1	2	1	2	3	3	5	2	4	5
89500	-62.911357883790060	-69.766845834749432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456730567690072	1	5	9	9	14	17	19	24	26	28	0	1	1	2	4	5	6	7	8	7	1	3	4	3	3	2	1	3	1	4
90000	-56.080101278510654	-62.935589229470025	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684966794557109	2	4	7	9	15	18	20	23	26	27	0	1	2	3	4	5	6	7	8	8	1	1	2	1	3	2	1	1	2	2
90500	-52.641145286970669	-59.496633237930041	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543780492919473	2	4	8	10	14	18	19	23	25	27	0	1	2	3	4	5	6	7	7	8	1	1	2	1	2	2	1	2	2	2
91000	-58.184781127527444	-65.040269078486816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625835669606011	3	5	10	7	14	18	20	23	25	27	0	1	4	2	4	5	6	7	7	7	1	1	2	1	2	2	1	2	2	3
91500	-63.942483539943296	-70.797971490902668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640194224561801	2	5	9	10	14	18	18	22	25	27	0	1	2	3	4	5	5	6	6	9	1	2	3	1	2	3	2	2	4	1
92000	-59.124824444078115	-65.980312395037487	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.328183918202142	2	4	9	8	14	19	18	24	25	27	0	1	4	2	4	7	5	6	6	9	1	1	1	3	3	1	2	2	4	1
92500	-54.048334828579087	-60.903822779538459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635245698060010	2	4	8	10	15	18	19	22	24	27	0	1	2	3	4	5	6	6	8	8	1	1	2	1	3	1	1	2	1	2
93000	-58.154934244439829	-65.010422195399201	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462982555390425	2	6	8	10	14	18	20	22	26	28	0	1	2	3	4	5	6	7	7	9	1	1	1	1	3	2	1	1	3	1
93500	-66.763442559051839	-73.618930510011211	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.435489312692987	3	5	8	9	15	16	19	24	26	26	0	1	2	2	4	5	6	7	6	8	1	1	1	2	3	1	2	3	8	1
94000	-58.298846941801941	-65.154334892761312	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490363378035486	1	4	8	10	14	17	19	23	25	27	0	1	2	3	4	5	6	6	6	8	1	1	2	1	2	2	1	3	4	2
94500	-65.435486123482207	-72.290974074441579	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603843429243425	2	6	9	9	14	19	18	23	26	26	0	1	2	2	4	7	5	6	8	6	1	2	2	1	3	1	1	4	1	3
95000	-57.644020726555198	-64.499508677514569	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465403248903743	2	6	9	8	14	18	20	23	25	28	0	1	2	2	2	5	6	6	7	8	1	2	1	1	4	2	1	3	2	3
95500	-54.213531147692805	-61.069019098652177	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688013246211788	3	4	7	9	14	18	20	23	25	27	0	1	2	3	4	5	6	7	7	9	1	1	1	1	2	2	1	1	2	1
96000	-62.127659839118138	-68.983147790077510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662087852662783	1	6	9	8	14	17	20	23	25	26	0	1	2	2	3	5	6	6	8	8	1	3	1	1	2	1	1	4	1	1
96500	-67.843537796786293	-74.699025747745665	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.299713292571760	2	6	9	8	14	17	19	22	25	26	0	1	2	2	2	5	6	6	7	7	1	2	1	1	6	1	2	2	2	4
97000	-61.675745531308763	-68.531233482268135	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541486947173185	2	5	9	8	15	18	20	23	25	27	0	1	2	2	4	5	6	7	8	7	1	1	2	3	2	2	1	2	1	5
97500	-62.079723089515170	-68.935211040474542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.834255182239227	3	5	10	9	14	17	20	24	25	26	0	1	4	2	4	5	6	7	7	8	1	1	1	2	3	2	2	2	2	2
98000	-64.614411241945476	-71.469899192904847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733620655831301	3	6	10	9	15	18	19	22	25	28	0	1	4	2	3	5	6	6	6	6	1	1	1	1	2	1	1	2	3	3
98500	-70.884417057943082	-77.739905008902454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620778841920752	1	5	9	9	14	18	20	22	22	26	0	1	1	2	4	5	6	7	5	8	1	3	2	2	1	2	1	1	3	2
99000	-70.231789627437038	-77.087277578396410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764543068195911	3	4	6	9	14	18	17	22	25	25	0	1	2	3	4	5	5	7	8	8	1	1	2	2	2	3	1	3	1	1
99500	-61.864503518291784	-68.719991469251156	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.341429389397118	2	5	9	9	15	19	20	22	26	28	0	1	2	2	4	5	5	6	7	6	1	2	2	2	3	1	2	2	3	4
100000	-51.518871384209220	-58.374359335168592	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651160103062970	3	5	7	9	15	18	20	24	25	26	0	1	2	3	4	5	6	7	8	8	1	1	1	1	3	1	1	2	1	1
