step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12
50500	-23.672318681472081	-30.527806632431453	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.936434300596946	0	4	6	6	6	8	7	8	10	10	8	12	0	1	2	2	2	4	4	7	6	7	7	10	1	1	1	1	1	1	1	1	1	1	1	1
51000	-39.346689442190595	-46.202177393149967	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.960545307880943	-1	1	7	6	4	8	8	5	10	8	8	10	0	1	5	5	2	3	5	5	3	4	4	7	1	1	1	1	2	1	2	1	1	1	1	1
51500	-32.772638398293147	-39.628126349252518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.768068948634609	-1	4	6	5	5	7	9	8	9	9	9	12	0	1	2	2	2	5	5	6	4	8	5	9	1	2	1	1	1	1	2	1	2	1	3	1
52000	-32.621630412328365	-39.477118363287737	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.807495177980639	0	3	6	4	5	8	8	5	7	10	7	11	0	1	4	1	4	3	2	2	3	6	5	6	1	1	1	1	1	1	2	1	1	1	1	1
52500	-29.975236703102340	-36.830724654061711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.822431908905037	-1	2	7	6	5	8	7	7	10	9	8	12	0	1	5	5	2	5	5	5	10	3	2	9	1	2	1	1	1	1	1	1	1	1	2	1
53000	-25.918702728287208	-32.774190679246580	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772201417048809	0	3	7	5	5	7	9	8	9	9	8	12	0	1	5	2	2	5	6	4	11	4	3	10	1	2	1	1	1	1	1	1	1	2	1	1
53500	-34.235570977870850	-41.091058928830222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.885702373046379	-2	2	6	5	4	8	8	8	9	9	6	9	0	1	5	2	2	11	3	3	11	3	4	6	1	2	1	1	1	1	1	1	2	1	1	1
54000	-28.809146054855930	-35.664634005815302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.820157838816495	0	2	6	4	5	8	8	7	10	9	7	12	0	1	2	2	4	3	3	3	3	8	5	5	1	1	2	1	1	1	1	1	2	1	1	2
54500	-22.984156092628524	-29.839644043587896	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.907623133937965	-1	3	5	5	5	7	9	6	8	9	7	12	0	1	2	2	2	3	6	2	3	6	4	10	1	1	1	1	1	1	1	1	1	1	1	1
55000	-27.224393653711402	-34.079881604670774	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.906151543125471	-1	4	7	6	5	7	8	7	9	9	7	12	0	1	5	5	2	5	4	2	3	11	4	9	1	1	1	1	1	1	1	1	1	1	1	1
55500	-24.575334111496847	-31.430822062456219	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.847424139892573	0	3	7	5	5	7	8	7	9	9	9	10	0	1	5	2	2	4	3	4	4	3	7	11	1	1	1	1	1	1	1	1	1	1	1	1
56000	-31.296626313634633	-38.152114264594005	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.985249464753422	-1	3	7	5	4	7	7	7	6	10	8	13	0	1	9	5	2	4	5	4	5	11	3	10	1	1	1	1	1	1	1	1	1	1	1	1
56500	-27.075893665253645	-33.931381616213017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.880974980813289	-2	4	6	5	5	7	8	6	10	9	8	12	0	1	2	2	2	5	3	4	11	3	8	9	1	2	2	1	1	1	1	1	1	1	1	1
57000	-26.868513494082720	-33.724001445042092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.843205896507641	0	3	7	5	5	6	9	8	9	9	8	12	0	1	6	2	2	2	3	4	6	4	6	11	1	1	1	1	1	1	1	1	1	1	1	1
57500	-25.591745676728408	-32.447233627687780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.952193180415657	-1	2	6	4	6	7	8	7	9	9	7	12	0	1	2	2	4	3	3	5	8	7	4	9	1	1	2	1	1	1	1	1	1	1	1	1
58000	-30.314327227315168	-37.169815178274540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.885442451214128	-1	3	6	6	5	7	8	8	7	10	8	10	0	1	5	5	2	2	4	3	5	8	5	8	1	2	1	1	1	2	1	1	1	1	1	1
58500	-30.006868730664948	-36.862356681624320	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.866299898891610	-2	3	6	4	5	6	9	7	9	9	8	13	0	1	4	2	2	5	11	5	6	4	6	7	1	2	1	1	1	1	1	1	1	2	1	2
59000	-26.406109537404753	-33.261597488364124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.904845400975072	0	2	6	3	5	7	8	8	9	10	9	12	0	1	4	1	4	5	4	3	7	8	6	10	1	1	1	2	1	1	2	1	1	1	1	1
59500	-24.959181150552151	-31.814669101511523	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.981108772365141	0	3	7	5	6	7	7	6	9	8	9	12	0	1	4	2	4	4	5	2	8	6	6	10	1	1	1	1	1	1	1	1	1	1	1	1
60000	-22.600565604108180	-29.456053555067552	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.957631622232714	-1	2	6	4	5	7	9	6	8	10	8	12	0	1	2	2	2	3	6	4	3	11	8	10	1	1	1	1	1	1	1	1	1	1	1	1
60500	-25.760610898068585	-32.616098849027956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.928248368343366	-1	2	6	6	4	7	9	4	9	9	7	12	0	1	8	5	2	4	6	2	11	3	8	9	1	1	1	1	1	1	1	1	1	1	1	1
61000	-21.187849574951667	-28.043337525911038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.768835743845923	-1	3	7	5	5	7	7	7	10	9	7	12	0	1	5	2	2	4	5	4	6	8	5	9	1	2	1	1	1	1	1	1	2	1	1	1
61500	-27.820245863155797	-34.675733814115169	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755024801907002	0	3	7	6	5	7	9	7	9	10	8	12	0	1	1	2	2	4	6	5	6	6	8	10	1	2	4	1	1	1	1	1	1	1	1	1
62000	-22.117788222595134	-28.973276173554506	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.906021252288488	0	3	7	5	5	7	7	7	9	7	9	12	0	1	5	2	2	4	4	4	6	4	6	6	1	1	1	1	1	1	1	1	1	1	1	2
62500	-29.466603437233502	-36.322091388192874	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.870194468049658	-1	3	6	4	4	7	8	5	9	9	8	11	0	1	4	1	1	3	3	2	6	11	3	9	1	2	1	2	1	1	1	1	1	1	1	1
63000	-35.930374752382193	-42.785862703341564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691536668137754	-1	3	5	5	6	6	7	8	10	10	7	12	0	1	2	2	3	3	4	11	11	2	4	8	1	3	1	1	1	1	1	1	1	4	1	1
63500	-29.263475177369628	-36.118963128329000	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.857691699530677	-1	3	7	5	5	7	9	6	9	9	8	11	0	1	2	2	2	5	3	5	11	3	5	9	1	1	1	1	1	1	2	1	1	1	1	1
64000	-26.528119718735951	-33.383607669695323	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.801580397666066	0	3	5	5	4	7	7	7	9	9	8	13	0	1	2	5	2	4	5	3	11	11	8	10	1	1	1	1	1	1	2	1	1	1	1	2
64500	-30.815693781893486	-37.671181732852858	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.891625397925423	-1	2	7	6	4	7	9	8	9	10	8	11	0	1	4	5	2	4	6	4	3	6	5	9	1	1	1	1	1	1	1	1	1	2	2	1
65000	-29.218922098366626	-36.074410049325998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622989542438975	0	2	6	4	5	7	8	6	9	7	9	12	0	1	4	2	4	5	5	4	10	3	5	11	1	1	1	1	1	1	1	1	1	1	2	1
65500	-27.540622652931518	-34.396110603890889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763882583641540	-1	3	7	6	5	6	8	7	9	10	8	12	0	1	5	5	2	2	4	5	3	11	8	7	1	2	1	1	1	2	1	1	1	1	1	2
66000	-19.191099990910374	-26.046587941869745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.983911096321416	0	3	6	4	5	7	8	7	8	9	8	12	0	1	4	2	2	4	6	3	3	8	3	10	1	1	1	1	1	1	1	1	1	1	1	1
66500	-20.810727954672995	-27.666215905632367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745546351965059	-1	4	6	6	5	7	8	7	10	9	8	12	0	1	2	2	2	2	3	4	7	6	4	9	1	2	1	1	1	1	1	1	1	1	1	1
67000	-30.145274095166343	-37.000762046125715	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.867186845038643	-2	3	5	4	6	7	8	6	10	9	8	12	0	1	2	2	4	2	8	3	11	11	6	9	1	2	1	1	1	2	1	1	1	1	1	2
67500	-32.383342392902513	-39.238830343861885	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.841177263980656	0	3	6	6	5	7	9	7	10	9	7	12	0	1	5	2	2	5	3	5	7	2	5	11	1	1	1	1	1	1	2	1	1	3	1	2
68000	-30.802751786307120	-37.658239737266491	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725908871050329	-1	3	4	5	6	7	8	8	10	8	8	12	0	1	2	3	4	2	5	5	6	5	5	6	1	2	1	1	1	2	1	1	2	1	1	2
68500	-38.699951415011768	-45.555439365971139	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729544438703486	0	2	6	5	6	7	9	6	10	9	7	12	0	1	2	2	1	5	3	1	8	11	5	9	1	1	2	1	2	1	2	4	2	1	1	1
69000	-32.561528538641234	-39.417016489600606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.923494552052180	0	3	5	6	5	7	8	8	8	10	9	11	0	1	2	5	2	3	3	4	5	4	6	3	1	1	1	1	1	1	1	1	1	2	1	2
69500	-26.521877473707285	-33.377365424666657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.910007582649063	0	3	7	5	6	8	8	7	7	10	8	12	0	1	4	2	4	9	3	5	4	3	5	10	1	2	1	1	1	1	1	1	1	2	1	1
70000	-33.900701876880134	-40.756189827839506	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736634531196373	0	4	7	5	6	6	7	6	9	7	8	11	0	1	5	2	2	4	8	2	4	5	8	11	1	1	1	1	1	1	1	1	2	1	1	1
70500	-28.512432613632051	-35.367920564591422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811529847842366	-1	3	6	4	5	7	7	8	9	9	7	12	0	1	4	1	4	5	5	3	8	11	3	10	1	2	1	2	1	1	1	2	1	1	1	1
71000	-30.403534633796284	-37.259022584755655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665827986133133	0	3	5	6	5	7	8	8	10	7	8	13	0	1	2	3	2	5	6	6	11	3	5	9	1	1	1	1	1	1	1	1	1	1	2	1
71500	-33.453944517005404	-40.309432467964776	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.982704134270410	-1	4	7	2	6	8	9	7	9	10	7	12	0	4	2	1	2	5	3	2	11	5	2	7	1	1	1	1	1	1	1	1	1	1	2	1
72000	-31.152115519061070	-38.007603470020442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.867658203515661	0	3	6	6	5	7	6	8	9	9	9	12	0	1	5	2	2	5	5	3	3	6	8	11	1	1	1	1	1	1	1	1	1	2	1	1
72500	-24.561848801078757	-31.417336752038128	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.938250859949119	-1	3	6	5	5	8	8	7	8	9	8	11	0	1	4	2	2	8	8	5	8	3	4	11	1	1	1	1	1	1	1	1	1	1	1	1
73000	-23.321973948657387	-30.177461899616759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.951945941204967	0	3	7	4	5	7	8	8	7	10	6	12	0	1	5	2	2	5	11	11	4	7	4	10	1	1	1	1	1	1	1	1	1	1	1	1
73500	-28.350516995854619	-35.206004946813991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728053846548619	-1	4	6	5	6	8	8	7	10	8	9	12	0	1	2	2	2	3	3	5	7	3	7	9	1	1	1	1	1	2	1	1	1	1	1	1
74000	-29.951485292726666	-36.806973243686038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.907349560257004	0	3	6	6	4	7	8	7	9	8	8	13	0	1	5	5	1	5	3	3	7	3	8	7	1	1	1	1	1	1	1	1	1	1	1	2
74500	-27.192302824872435	-34.047790775831807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.906441081153044	-1	3	6	6	5	7	9	6	9	8	8	12	0	1	5	2	2	5	4	2	11	8	8	3	1	2	1	1	1	1	1	1	1	1	1	2
75000	-24.032842968245458	-30.888330919204829	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.839323685986813	-1	4	6	6	6	7	8	8	9	10	8	12	0	1	2	2	2	5	6	4	5	11	5	10	1	2	1	1	1	1	1	1	1	1	1	1
75500	-23.188026385935682	-30.043514336895054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.878848608494884	0	3	7	5	5	8	7	7	9	10	9	12	0	1	5	2	2	8	4	5	3	6	8	11	1	1	1	1	1	1	1	1	1	1	1	1
76000	-23.313016446872741	-30.168504397832113	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.934885509960650	-1	2	7	4	6	8	8	6	9	9	8	12	0	1	8	2	4	8	8	4	6	6	8	10	1	2	1	1	1	1	1	1	1	1	1	1
76500	-28.601915821778960	-35.457403772738331	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.876511839276781	-1	4	6	5	6	7	6	7	8	8	8	10	0	1	2	2	2	3	4	5	4	3	8	9	1	2	1	1	1	1	1	1	1	1	1	1
77000	-32.440846139066295	-39.296334090025667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671885174399110	-1	2	6	5	3	7	8	7	9	9	9	12	0	1	5	2	2	4	4	4	3	4	6	10	1	1	2	1	1	1	2	1	2	2	1	1
77500	-23.172898390004455	-30.028386340963827	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.871547075139903	0	3	7	5	5	7	8	8	9	9	8	11	0	1	4	2	2	4	5	3	7	3	5	9	1	2	1	1	1	1	1	1	1	1	1	1
78000	-34.905078477999986	-41.760566428959358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.821442594058014	-1	3	6	6	5	8	6	7	10	8	7	10	0	1	2	2	2	8	2	7	4	7	3	8	1	2	1	1	1	1	1	1	1	1	1	2
78500	-32.214251669443378	-39.069739620402750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.806299724410738	-1	3	6	5	4	6	8	7	10	10	9	12	0	1	5	5	1	5	6	3	11	8	6	9	1	2	1	1	1	1	1	1	1	1	1	1
79000	-24.663146301547126	-31.518634252506498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.914501603823325	0	3	5	5	5	7	8	7	8	7	9	10	0	1	2	2	2	4	8	4	4	4	6	10	1	1	1	1	1	1	1	1	1	1	1	1
79500	-38.680870383487587	-45.536358334446959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749643810334367	0	4	6	6	6	8	8	6	10	10	7	12	0	1	2	1	2	5	3	1	11	2	4	8	1	2	1	3	1	1	1	3	2	3	1	2
80000	-28.691349557329673	-35.546837508289045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.908713889207998	-1	2	6	4	5	7	6	7	8	10	8	12	0	1	4	1	4	3	4	5	7	11	7	10	1	1	1	2	1	1	1	1	2	1	1	1
80500	-29.849719822992924	-36.705207773952296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.775182693383931	-1	3	7	5	5	7	6	6	10	9	9	12	0	1	4	2	2	4	5	2	5	3	6	10	1	1	1	1	1	1	1	1	3	1	1	1
81000	-32.366139063386640	-39.221627014346012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730221514486266	-1	2	6	4	5	8	9	6	8	10	6	12	0	1	5	2	2	3	8	2	11	11	4	6	1	1	1	1	1	1	1	2	1	2	1	2
81500	-44.504412955642159	-51.359900906601531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489538541431000	-1	4	7	5	4	6	8	7	9	10	6	11	0	1	5	5	1	5	8	5	6	9	2	1	1	3	1	1	2	1	1	2	1	1	1	4
82000	-25.641103342681355	-32.496591293640726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.977464130481439	-1	3	7	6	5	7	8	7	10	9	8	11	0	1	4	5	2	5	5	4	7	6	4	3	1	1	1	1	1	1	1	1	1	1	1	1
82500	-28.316603268502625	-35.172091219461997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.801062699258350	0	3	7	6	5	7	7	6	10	9	9	12	0	1	8	5	2	2	8	2	7	6	3	9	1	2	1	1	1	2	1	1	2	1	1	1
83000	-34.003961306632121	-40.859449257591493	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491019828213085	-1	3	5	6	5	7	8	7	10	9	9	11	0	1	2	2	2	3	8	3	6	4	8	2	1	2	1	2	1	1	1	1	2	1	2	3
83500	-28.227068823736602	-35.082556774695973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.958903686528341	0	3	7	5	6	7	9	7	10	9	7	11	0	1	2	2	4	4	3	4	11	5	4	11	1	1	2	1	1	1	1	1	1	1	1	1
84000	-32.224032320222115	-39.079520271181487	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602704267709086	-3	2	5	6	6	7	9	7	9	9	8	12	0	1	2	3	2	3	6	4	6	6	4	7	1	2	2	1	1	1	1	1	1	1	1	2
84500	-29.926667525638997	-36.782155476598369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.842333719821378	-1	3	6	4	6	6	8	8	8	9	9	12	0	1	4	1	4	4	5	5	6	8	8	11	1	2	1	1	1	1	1	1	1	1	1	2
85000	-19.965899257478355	-26.821387208437727	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.930291990679882	-1	3	6	5	5	6	9	7	9	10	8	12	0	1	2	2	2	4	8	5	6	11	3	10	1	2	1	1	1	1	1	1	1	1	1	1
85500	-22.594591191431601	-29.450079142390972	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.894007122344366	0	4	6	6	5	6	8	7	9	9	8	12	0	1	2	2	2	2	4	5	8	8	6	10	1	2	1	1	1	1	1	1	1	1	1	1
86000	-38.941926423876176	-45.797414374835547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.921056073428562	0	4	6	6	2	7	8	6	10	9	8	12	0	5	2	5	1	3	4	5	3	11	6	11	1	1	1	2	1	1	1	2	1	1	1	2
86500	-22.451527327432956	-29.307015278392328	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.991893495121569	0	3	6	5	5	8	8	6	10	10	8	12	0	1	5	2	2	3	3	5	7	6	4	10	1	1	1	1	1	1	1	1	1	1	1	1
87000	-33.891956589895862	-40.747444540855234	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.871016481107425	-1	2	5	4	3	7	8	6	10	10	8	11	0	1	2	5	2	8	6	5	7	11	8	11	1	1	1	1	1	1	1	1	1	1	1	1
87500	-28.197122784780056	-35.052610735739428	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.886729197171163	0	3	7	6	5	7	8	8	9	10	9	13	0	1	5	5	2	5	4	3	6	3	3	8	1	1	1	1	1	1	1	1	1	2	1	2
88000	-36.355253677666049	-43.210741628625421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770921747236336	-1	1	5	5	4	7	7	7	10	7	8	12	0	1	1	5	1	4	4	4	11	3	6	6	1	1	3	1	2	1	1	1	1	1	1	2
88500	-24.811312452885147	-31.666800403844519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.927188416254207	0	3	6	6	5	7	8	8	9	9	8	12	0	1	5	5	2	4	5	3	4	6	5	10	1	1	1	1	1	1	1	1	1	1	1	1
89000	-25.110259842246528	-31.965747793205900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.872819493878382	0	3	6	5	5	7	8	7	10	7	8	10	0	1	5	2	2	5	6	5	11	4	3	11	1	2	1	1	1	1	1	1	1	1	1	1
89500	-34.309832079060904	-41.165320030020276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.893700759162042	0	4	5	6	3	7	6	7	9	10	9	12	0	5	2	2	1	7	3	4	5	9	6	10	1	1	1	1	1	1	1	1	2	1	1	1
90000	-22.429337912628451	-29.284825863587823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.980879784652661	0	3	6	5	5	7	8	7	10	10	8	12	0	1	5	2	2	5	6	5	7	3	6	10	1	1	1	1	1	1	1	1	1	1	1	1
90500	-23.388165334047414	-30.243653285006786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.801005790156822	-1	3	7	5	5	7	7	7	9	9	8	12	0	1	4	2	2	2	5	5	6	6	5	3	1	2	1	1	1	1	1	1	1	1	1	2
91000	-34.213899779890731	-41.069387730850103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543292088056151	0	3	6	5	4	7	8	7	9	8	7	12	0	1	2	5	2	5	4	4	2	8	4	9	1	2	2	1	1	1	1	1	3	1	1	2
91500	-27.252783089329682	-34.108271040289054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.906522573220953	0	2	7	5	6	8	8	7	10	9	8	11	0	1	4	2	2	5	5	5	10	8	4	11	1	1	1	1	1	1	1	1	1	1	1	1
92000	-26.208662181066970	-33.064150132026342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.962317726258559	-1	2	5	6	4	7	8	7	7	10	8	12	0	1	2	3	2	3	4	3	3	9	4	11	1	1	1	1	1	1	1	1	1	1	1	1
92500	-20.964941161457066	-27.820429112416438	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.839625699340786	0	3	6	5	5	7	8	7	10	9	8	12	0	1	4	2	2	4	8	5	11	6	6	10	1	2	1	1	1	1	1	1	1	1	1	2
93000	-25.354222598534633	-32.209710549494005	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.947435465926817	0	3	6	4	5	8	9	7	9	10	8	12	0	1	2	2	2	3	3	5	5	9	8	10	1	1	1	1	1	1	1	1	1	1	1	1
93500	-27.751801196047772	-34.607289147007144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.943873008715976	0	4	7	5	5	6	9	7	6	10	9	11	0	1	4	2	2	5	8	4	2	3	3	11	1	1	1	1	1	1	1	1	1	1	1	1
94000	-39.257746878709845	-46.113234829669217	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713966300662844	0	2	6	4	5	7	9	7	8	9	8	12	0	1	4	1	4	5	5	4	1	3	5	8	1	1	1	1	1	1	3	1	3	2	1	1
94500	-27.372802100622167	-34.228290051581538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699914121145732	-1	3	5	6	6	7	7	7	9	8	8	12	0	1	2	2	3	4	3	3	6	6	7	11	1	2	1	1	1	1	1	1	1	1	1	1
95000	-21.321952834039848	-28.177440784999220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765433585256400	-1	3	6	5	5	7	9	7	10	8	8	12	0	1	5	2	2	4	8	5	6	3	3	9	1	2	1	1	1	1	1	1	1	1	1	1
95500	-25.220597618951260	-32.076085569910632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.923654819273839	-1	3	7	5	5	7	8	7	10	9	9	12	0	1	2	2	2	5	8	5	3	7	6	10	1	2	2	1	1	1	1	1	1	1	1	1
96000	-23.209124480339590	-30.064612431298961	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.961793316396265	-1	3	6	4	4	7	8	7	9	9	9	12	0	1	4	2	2	4	8	5	3	6	6	11	1	1	1	1	1	1	1	1	1	1	1	1
96500	-36.260759340505246	-43.116247291464617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.842330025860007	-1	3	4	5	4	7	9	7	9	9	8	12	0	1	2	5	1	4	6	3	3	5	8	10	1	2	1	1	2	1	1	2	2	2	1	2
97000	-20.113493843388891	-26.968981794348263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.833302424557797	0	3	6	5	5	7	8	7	8	9	8	12	0	1	5	2	2	4	3	4	8	6	6	10	1	1	1	1	1	1	1	1	1	1	1	2
97500	-27.710098367599443	-34.565586318558815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.890530748724118	-1	3	6	5	4	7	9	6	9	10	8	12	0	1	4	5	2	4	6	5	4	6	3	10	1	1	1	1	1	1	1	1	1	1	1	1
98000	-30.648072736808381	-37.503560687767752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701795425790293	0	4	7	5	6	6	9	8	9	9	8	12	0	1	5	1	2	4	8	5	6	6	5	9	1	1	1	2	1	1	1	1	1	1	1	2
98500	-33.045694578982477	-39.901182529941849	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.857579461369563	-1	3	7	4	4	7	7	6	9	10	8	12	0	1	5	2	2	5	8	4	3	7	7	6	1	2	2	1	1	1	1	1	1	1	1	2
99000	-30.487681026305552	-37.343168977264924	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769756325922813	-1	3	7	5	5	8	8	7	10	8	9	13	0	1	5	2	2	8	3	4	3	2	7	11	1	1	1	1	1	1	1	1	1	2	1	1
99500	-36.186672383323277	-43.042160334282649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737536619052810	-1	3	7	5	5	6	9	8	10	8	7	10	0	1	6	1	2	2	11	2	10	3	6	11	1	2	1	2	1	1	1	2	1	1	1	2
100000	-28.963612144196453	-35.819100095155825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670322279934153	0	3	7	5	5	6	7	7	9	9	8	12	0	1	5	2	2	4	4	2	4	3	8	11	1	2	1	1	1	1	1	2	1	1	1	2
