step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
53500	-133.988430320376864	-132.306128186879562	-1.682302133497298	0.000076292052682	0.000015955035017	0.209131022907127	0.831266245034438	0	2	3	5	5	8	9	11	14	15	18	17	21	18	20	23	25	24	24	27	25	26	27	27	30	29	31	34	33	36	0	1	2	3	3	4	6	7	8	9	10	9	11	10	11	13	16	16	16	17	19	17	19	17	23	24	26	25	27	28	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1
54000	-157.576857223504703	-155.912942956327925	-1.663914267176785	0.000086030599398	0.000018522682507	0.215303422702894	0.675599141860366	-2	0	3	5	7	8	9	10	14	16	17	18	21	18	21	24	23	25	26	27	25	26	26	29	31	32	31	34	33	36	0	1	2	3	4	5	5	7	8	9	10	9	14	11	9	17	13	17	21	18	17	17	21	20	22	24	24	25	24	28	1	1	2	1	1	1	1	1	2	2	1	2	1	1	3	1	1	1	1	1	2	2	1	1	2	2	1	2	2	1
54500	-163.700665886148556	-162.339723239246212	-1.360942646902339	0.000066170627803	0.000037008545486	0.559289623125845	0.633059112187720	-1	1	3	5	6	9	9	12	14	15	17	17	21	18	19	23	24	25	25	27	25	26	27	29	31	29	31	35	33	36	0	1	2	3	4	5	5	7	8	9	10	10	9	9	11	13	13	13	13	18	16	17	21	21	13	19	24	24	27	28	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	3	2	1	3	1	1
55000	-136.866024002044469	-135.437548298911423	-1.428475703133058	0.000081874034266	0.000029456489167	0.359778157157137	0.756795484778792	0	1	4	6	7	8	9	11	14	16	18	18	20	19	21	24	22	24	25	28	25	26	27	28	32	30	31	34	33	37	0	1	2	3	4	5	6	7	8	9	10	10	14	11	14	17	13	17	17	16	17	18	19	23	22	21	24	25	27	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	2	2	1	1
55500	-139.592885297495144	-137.363536234808748	-2.229349062686383	0.000072027018203	0.000007901748001	0.109705332784929	0.907973418773253	0	2	3	4	6	8	8	11	14	17	18	16	20	17	21	24	23	24	26	26	25	25	27	29	32	32	32	34	34	37	0	1	1	3	4	5	5	7	8	9	14	9	11	9	14	17	13	13	21	18	18	17	21	19	20	24	24	25	27	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
56000	-159.076506401007265	-157.715671909736216	-1.360834491271040	0.000055168508774	0.000031347980112	0.568222357448048	0.617042955032918	0	1	3	5	6	8	8	12	14	17	18	17	20	19	21	23	24	23	26	27	25	27	27	28	31	31	30	34	31	37	0	1	1	3	4	5	5	7	8	9	9	9	10	9	14	13	18	13	21	17	16	17	21	21	23	24	24	22	27	28	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	3	1	3
56500	-151.028115943033953	-149.461867963648444	-1.566247979385518	0.000093543452576	0.000023920218057	0.255712371078319	0.824223635111804	0	2	5	6	7	8	8	11	14	15	19	16	20	18	21	24	22	24	25	26	26	26	27	28	30	30	30	34	32	36	0	1	2	3	4	5	5	6	8	9	10	9	14	12	11	17	13	17	16	16	19	18	16	19	22	24	24	18	27	28	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	1
57000	-132.261880505397073	-130.780856060749215	-1.481024444647868	0.000065874854210	0.000020336020810	0.308706881456386	0.925391595717460	1	2	4	5	7	9	9	10	14	16	18	17	20	19	21	23	25	24	25	27	26	27	28	28	31	30	31	35	33	37	0	1	2	3	4	5	5	7	8	9	9	10	11	12	10	13	18	16	18	18	19	17	21	21	22	24	26	25	27	28	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-153.985423402621592	-151.939049186367413	-2.046374216254168	0.000090745653286	0.000011963905380	0.131839982925392	0.754859458679621	0	2	2	4	6	8	8	11	12	16	18	18	20	19	22	23	25	24	25	27	26	26	27	28	30	31	29	34	33	36	0	1	1	3	2	4	3	7	7	9	10	9	11	11	14	13	18	16	18	18	19	18	19	21	22	27	19	25	26	28	1	1	1	1	2	2	3	1	3	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1
58000	-175.434689203572077	-174.035314959976319	-1.399374243595751	0.000078187024367	0.000031486312272	0.402705084719837	0.557867307232489	0	1	4	5	6	9	7	10	14	16	19	17	20	18	21	22	24	24	24	27	26	25	28	29	29	31	30	35	33	36	0	1	1	3	4	5	5	7	8	9	9	9	14	9	14	13	11	16	16	21	19	11	19	17	17	19	21	22	27	25	1	1	2	1	1	1	1	2	1	2	3	1	1	2	1	1	2	1	1	1	2	3	2	2	2	3	1	4	2	5
58500	-152.265913902608986	-150.694089510717106	-1.571824391891873	0.000073266749333	0.000018533920534	0.252964962993642	0.725792854695629	0	1	3	4	6	7	9	11	14	15	17	18	20	19	21	24	22	24	25	27	26	26	28	28	31	32	30	34	33	36	0	1	2	3	4	5	4	7	7	9	10	9	12	11	14	13	13	11	16	19	19	18	21	19	22	27	24	25	27	28	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	2	2	4	1	1	1	1	1	1	1	1	1	2	2	1
59000	-145.023505991703189	-143.570074688549852	-1.453431303153331	0.000060315229124	0.000020068492093	0.332726782013859	0.804660445106011	0	2	2	3	7	8	8	11	13	15	17	17	20	19	21	23	24	25	24	27	25	26	27	28	31	31	31	35	33	36	0	1	1	3	4	5	5	7	8	9	10	9	14	10	14	13	13	17	16	17	19	17	21	19	22	24	23	25	26	28	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	1
59500	-145.064569597119544	-143.685382717840099	-1.379186879279446	0.000089634745550	0.000040195144136	0.448432623861153	0.787354101185896	0	2	4	5	6	8	9	12	14	16	18	17	20	19	22	23	24	21	26	25	25	27	27	28	32	30	31	34	33	37	0	1	2	3	4	5	5	7	7	9	9	9	11	12	11	18	18	14	21	16	17	17	21	21	22	24	26	25	27	28	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1
60000	-139.706790972758597	-137.520262198145161	-2.186528774613449	0.000100895869588	0.000011533514437	0.114311066294713	0.858269949619996	0	1	4	5	6	8	8	12	14	16	18	17	20	18	20	23	25	24	26	27	25	26	27	29	31	30	31	33	34	36	0	1	2	3	4	5	5	7	8	9	10	9	11	10	11	13	18	16	13	19	16	17	21	21	22	24	26	24	27	28	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1
60500	-135.810633770173297	-134.080017001589624	-1.730616768583683	0.000054384015920	0.000010576055676	0.194469928285228	0.833947692553490	0	2	4	5	7	8	9	11	14	16	18	17	20	19	21	23	25	22	25	26	24	26	27	29	31	30	32	34	33	36	0	1	2	3	4	5	5	7	8	9	9	10	11	11	14	18	18	13	21	16	18	18	19	19	19	19	26	25	27	28	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1
61000	-154.868471570989300	-152.525214403072880	-2.343257167916420	0.000077288149290	0.000007636021494	0.098799383397071	0.653983358988297	-1	2	4	5	7	9	8	11	14	15	18	18	20	19	22	22	24	24	24	28	25	27	27	29	31	30	31	32	33	35	0	1	1	3	3	5	5	7	8	9	10	10	11	11	13	13	16	16	16	17	19	13	21	19	22	24	23	25	27	28	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	3	1	2	2	1	2	1	1	2
61500	-153.931389802663460	-152.186502449811712	-1.744887352851762	0.000077332657589	0.000014733037192	0.190515076701121	0.570188033161531	0	2	3	5	6	8	8	11	14	17	19	18	20	19	21	23	24	23	25	27	26	25	27	28	30	30	31	33	33	36	0	1	1	3	3	5	5	7	8	9	10	9	11	9	14	13	13	13	18	18	19	18	19	19	18	16	26	17	27	28	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	2	1	1	1	2	3	3	1	5	1	2
62000	-163.324597837501585	-161.545249393693837	-1.779348443807747	0.000068211386050	0.000012385084047	0.181569159697942	0.660689326368261	-1	2	4	5	7	6	8	11	14	16	19	16	20	19	22	24	22	24	24	26	26	26	27	29	31	31	32	35	34	36	0	1	2	3	6	4	5	7	8	9	9	9	14	9	14	17	13	11	17	16	19	16	21	19	22	19	26	18	26	28	1	2	1	1	1	1	1	2	2	1	2	2	1	3	2	2	1	2	1	1	1	1	1	2	2	3	1	5	1	1
62500	-129.158411835843992	-127.435992572125045	-1.722419263718956	0.000054107449792	0.000010649108123	0.196814083167133	0.845144490152861	1	2	3	5	6	7	9	11	13	16	18	18	19	20	21	22	24	24	25	26	26	26	28	28	31	32	31	33	33	35	0	1	2	3	4	5	5	7	8	9	10	10	11	11	11	13	16	16	16	17	19	17	19	19	22	27	23	25	27	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1
63000	-137.828106155998171	-135.819225375310822	-2.008880780687340	0.000071363995797	0.000009798360409	0.137301174072037	0.819365220317543	0	1	5	6	6	8	8	12	14	16	18	16	19	19	21	23	24	23	24	26	26	26	28	28	30	32	30	34	34	36	0	1	2	3	3	5	3	7	8	9	10	9	11	11	11	13	18	13	16	18	19	17	21	19	22	27	24	25	27	28	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	1	1
63500	-137.782984585119721	-136.143601530765665	-1.639383054354054	0.000068969496241	0.000015458724729	0.224138576784076	0.783903222300273	0	1	4	6	7	8	9	11	14	16	18	18	20	19	20	24	24	22	26	27	24	26	28	28	30	30	31	35	33	36	0	1	2	3	4	5	5	7	8	9	9	9	11	11	11	18	18	13	21	17	18	17	21	21	24	17	23	25	27	28	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	3	2	2	1	1
64000	-143.645598475316461	-141.957042585632763	-1.688555889683700	0.000079837949502	0.000016535382210	0.207111809772937	0.765424021296951	1	2	4	5	6	7	8	11	13	15	18	17	21	19	21	24	25	23	25	26	26	26	27	28	31	31	31	34	33	36	0	1	2	3	4	5	5	7	8	9	9	9	14	11	11	13	13	13	18	16	18	16	19	20	17	22	21	25	27	28	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	3	2	2	1	1	1
64500	-170.624067538471195	-168.860866852431542	-1.763200686039658	0.000093956499841	0.000017443944763	0.185659797801433	0.703781607615528	0	2	3	5	6	8	8	12	13	16	15	16	19	19	20	24	23	25	25	26	26	27	27	28	31	31	29	34	33	37	0	1	1	3	4	3	5	7	8	9	9	9	11	11	11	15	13	14	17	17	19	18	21	19	17	27	21	25	27	28	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	2	3	1	2	1	1	1	2	3	2	1	1	2	2
65000	-154.443897896684035	-152.974625145067279	-1.469272751616761	0.000096276173149	0.000030648672928	0.318341204533263	0.543578821734194	-1	1	3	5	6	8	9	12	13	15	18	17	20	19	21	22	24	24	25	27	24	26	27	28	30	32	30	34	32	36	0	1	1	3	4	5	6	7	8	9	10	10	11	9	14	13	16	16	21	16	16	18	21	21	22	24	23	25	23	28	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	1	3	2
65500	-151.164516051256186	-149.520276704208186	-1.644239347047998	0.000082509779757	0.000018344471702	0.222330877088758	0.646965567961523	-1	1	3	5	7	6	8	10	14	15	18	18	20	19	21	23	25	24	25	27	26	26	27	28	31	29	31	35	33	37	0	1	2	3	6	4	6	7	8	9	10	10	11	9	11	14	18	16	16	19	19	17	19	21	22	21	26	25	27	28	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1
66000	-139.633372156385832	-138.136764932041075	-1.496607224344769	0.000050876105375	0.000015112350000	0.297042194739466	0.822986377753455	1	2	4	5	6	8	8	12	15	13	18	17	21	19	20	22	23	24	26	26	26	26	25	28	31	32	30	34	33	36	0	1	2	3	4	5	5	7	10	8	9	9	11	11	14	13	16	16	23	17	16	18	17	23	22	27	24	25	27	28	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1
66500	-153.455255269392040	-151.729416632616278	-1.725838636775751	0.000085114648236	0.000016667973043	0.195829664912825	0.690705242639231	0	2	5	6	7	9	8	11	15	17	18	18	20	20	21	24	22	25	26	27	24	27	26	28	32	30	32	32	34	36	0	1	2	3	4	5	5	7	8	9	9	10	11	11	11	13	13	17	21	16	17	18	21	23	22	22	26	16	27	28	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	3	2	2
67000	-166.752346373861542	-165.131686003698007	-1.620660370163548	0.000091634958469	0.000021204697303	0.231404014993042	0.582750579245770	-1	2	3	6	6	8	8	10	13	16	19	17	20	19	22	24	25	23	26	27	25	27	27	29	30	30	32	34	33	36	0	1	1	3	3	5	5	7	7	9	10	10	10	10	11	18	18	13	18	21	18	18	21	21	20	23	24	25	27	24	1	2	2	2	1	1	2	1	2	2	2	1	2	2	2	1	1	1	2	1	1	2	1	3	1	1	2	2	1	3
67500	-143.908547224223014	-142.061599331226915	-1.846947892996107	0.000065189323378	0.000010829491719	0.166123701818866	0.816377044573603	-1	2	4	5	6	7	8	12	14	15	17	16	20	19	21	23	23	25	24	28	25	26	27	28	31	31	30	34	33	36	0	1	1	3	4	4	6	7	8	9	9	10	14	11	14	13	13	17	17	18	19	16	19	22	22	27	23	25	27	28	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	3	1	2	2	2	1
68000	-149.554253583657129	-147.961415274845280	-1.592838308811853	0.000068365086708	0.000016624566747	0.243173343992651	0.633626058270141	0	2	4	5	6	8	8	11	14	17	19	17	20	18	22	21	23	24	26	27	25	26	27	28	31	30	30	34	34	35	0	1	1	3	4	5	5	7	8	9	10	9	14	9	11	13	16	16	17	19	17	18	21	23	22	24	23	25	27	28	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	2	1	1	1	1	1	2	1	2	2	2	1
68500	-134.999962841733236	-133.348609238516644	-1.651353603216585	0.000073804712676	0.000016217572048	0.219736266972197	0.853515171875433	0	1	4	5	7	8	9	12	14	16	17	17	20	19	21	23	24	24	25	26	26	27	28	27	30	32	31	34	33	36	0	1	2	2	4	5	5	7	8	9	9	10	14	11	14	13	16	16	16	17	19	16	21	18	22	27	24	25	27	28	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1
69000	-151.629372532750125	-150.205677431908555	-1.423695100841572	0.000086237799877	0.000031544058739	0.365779957100135	0.771536149732203	0	2	4	4	6	8	8	11	15	16	18	18	20	20	22	22	25	24	25	28	24	26	27	27	30	30	31	32	33	36	0	1	1	2	4	5	5	7	8	9	10	10	11	11	11	13	18	16	21	19	16	16	19	22	22	19	23	24	27	28	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	3	2	3	1	2
69500	-151.091661661851788	-149.631893822101489	-1.459767839750307	0.000057492423637	0.000018786129280	0.326758346432091	0.726428615354148	1	2	4	5	6	9	8	10	15	17	19	18	19	17	22	24	23	25	24	28	25	27	28	29	31	31	32	33	34	37	0	1	2	3	4	5	5	7	8	9	14	9	14	9	11	17	13	13	17	16	19	21	21	19	22	23	26	25	26	28	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	3	1	2	1	1	2	2	2	2	1	1	2	2
70000	-154.198235857767429	-152.535179979281537	-1.663055878485899	0.000094984686777	0.000020478751654	0.215600559933967	0.686112346139431	1	2	3	5	6	8	9	11	14	17	18	15	21	20	22	23	24	24	25	26	26	26	28	27	32	30	31	35	32	37	0	1	1	3	4	5	5	7	8	9	9	9	11	11	11	13	16	16	17	19	19	16	21	19	27	23	24	27	26	28	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1
70500	-141.690658136341199	-140.087564151537549	-1.603093984803648	0.000089685249722	0.000021406819022	0.238688291419617	0.911744085902075	0	2	3	4	6	8	8	12	13	17	18	18	20	19	21	23	25	23	26	26	24	26	28	29	31	31	32	33	34	35	0	1	1	2	4	5	5	6	8	9	10	10	11	11	13	13	16	13	21	16	18	16	19	19	20	24	26	25	27	28	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
71000	-150.959345072897122	-149.500006051648512	-1.459339021248614	0.000067567518517	0.000022104900174	0.327152760064873	0.754326924386442	0	2	5	4	6	8	9	11	14	16	17	17	20	19	21	22	23	25	24	27	26	26	28	27	32	30	31	33	33	35	0	1	4	2	4	5	5	7	8	9	9	9	14	11	11	13	16	16	16	18	19	18	19	19	26	21	26	26	26	28	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2
71500	-152.655096193425436	-150.808754348407973	-1.846341845017473	0.000091356354635	0.000015188124043	0.166251423924953	0.610220782564172	-1	2	4	5	7	8	9	11	14	16	18	16	21	19	21	24	24	23	25	27	25	27	28	29	31	30	31	34	34	36	0	1	2	3	4	5	5	7	8	9	9	9	14	11	14	13	14	15	16	18	16	16	21	19	22	17	26	25	26	28	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	2	1	2	2	2	2	3	1	2	2	1
72000	-139.253438494030206	-137.244438132353650	-2.009000361676548	0.000064793620320	0.000008895072227	0.137283148915498	0.821394971377508	1	2	3	5	6	8	9	11	15	17	18	17	20	20	22	23	24	22	26	27	25	26	27	28	31	31	30	33	33	37	0	1	1	3	3	4	5	7	8	9	9	9	11	11	14	18	16	13	13	16	16	16	21	23	22	27	19	25	27	28	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	3	2	1	2	1	1	2	1	1	1	1	2
72500	-164.161394152512429	-162.358423387673724	-1.802970764838715	0.000078162460608	0.000013747255476	0.175880536115377	0.619572630645694	-1	1	3	4	6	8	6	12	15	14	18	17	21	20	22	24	24	25	25	27	26	25	27	28	28	32	31	34	33	37	0	1	2	3	4	5	4	5	8	8	9	9	11	12	14	13	13	17	16	21	19	17	21	19	16	27	23	25	27	28	1	1	1	1	1	1	1	3	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	3
73000	-152.434769665526034	-151.060247507172733	-1.374522158353305	0.000069404716405	0.000032156608422	0.463320219258754	0.753337475172414	0	2	3	5	7	9	9	11	14	16	19	16	21	17	21	23	24	24	25	27	25	26	27	28	31	30	31	34	33	36	0	1	1	3	4	5	5	6	8	9	10	9	14	10	14	13	13	16	18	17	16	18	19	21	22	24	23	17	27	28	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	2	5	1	1
73500	-149.374113833154070	-147.184916019155310	-2.189197813998761	0.000073809247965	0.000008415355100	0.114014914559025	0.675475304900202	0	1	3	5	6	8	8	12	14	13	17	16	21	19	21	22	23	25	26	27	25	27	28	28	31	32	31	34	33	36	0	1	1	3	4	5	5	7	10	8	9	10	11	11	11	11	13	17	21	13	17	18	16	19	23	20	23	25	26	28	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1
74000	-144.912346112777612	-143.550182128778232	-1.362163983999370	0.000051292268522	0.000031173084144	0.607754054213683	0.744981900332021	0	1	4	5	6	7	9	11	14	16	18	18	20	19	19	22	24	25	25	27	24	27	28	29	31	29	30	33	33	36	0	1	1	3	4	5	5	7	8	9	10	10	11	11	11	13	16	17	21	17	16	17	21	23	24	23	26	25	27	28	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2
74500	-147.008434036268341	-145.527671269170725	-1.480762767097604	0.000071880494233	0.000022204820269	0.308913016054619	0.691279314883362	0	2	3	5	6	8	8	12	14	16	18	17	20	19	21	23	22	25	25	25	26	25	26	27	30	32	31	33	34	36	0	1	1	3	3	5	5	7	8	8	9	9	11	11	14	17	13	17	16	17	19	16	19	19	18	27	23	25	26	28	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	3	2	1	2
75000	-138.117360338858276	-136.375424091233896	-1.741936247624394	0.000072416992415	0.000013854833817	0.191320204762168	0.679898871255470	0	1	4	5	6	8	9	11	14	16	18	17	20	20	21	22	24	24	25	27	26	26	27	28	29	31	30	34	32	36	0	1	1	3	3	5	5	7	8	9	12	9	11	11	11	13	13	13	16	18	19	18	19	21	20	27	24	25	27	28	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1
75500	-152.356595274095071	-150.569495520513271	-1.787099753581786	0.000070759123045	0.000012712947638	0.179665138449231	0.715485325817591	-1	1	2	4	6	9	8	11	14	16	18	18	20	20	22	22	24	25	25	27	24	27	28	28	30	30	32	34	34	36	0	1	2	3	4	5	5	7	8	9	9	10	11	11	14	13	16	16	21	18	16	17	21	17	22	21	26	22	27	28	1	1	1	1	1	2	1	2	2	1	3	2	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	3	1	2
76000	-148.793885418715973	-147.227547613373588	-1.566337805342392	0.000097119802343	0.000024830385290	0.255667584686133	0.730131771125402	0	2	4	5	7	8	8	12	14	16	18	17	21	19	21	23	25	24	26	27	24	25	27	29	31	30	32	33	34	37	0	1	2	3	4	5	5	7	8	9	9	10	14	11	11	11	13	11	17	22	16	18	22	21	20	13	26	25	27	28	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	3	1	1	1	1	1	2	2	3	1	1	1	2
76500	-169.922020764488025	-168.560077265922928	-1.361943498565090	0.000073433705458	0.000044381229896	0.604371379868542	0.602821967658850	0	2	3	3	6	8	7	10	12	15	19	16	20	17	21	23	22	24	25	27	26	26	27	28	32	31	29	35	33	36	0	1	1	1	4	5	5	7	8	9	14	9	11	12	14	17	13	17	16	16	19	18	19	19	18	21	19	25	27	25	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	3	3	2	1	3	2
77000	-164.667902783426030	-163.042891326582122	-1.625011456843910	0.000066405584848	0.000015251495167	0.229671874763097	0.683446194630698	0	2	2	5	6	7	8	11	14	16	18	16	20	19	21	22	24	23	26	27	25	26	27	28	31	31	31	34	33	37	0	1	1	3	4	5	6	7	8	9	12	9	12	11	14	11	13	13	17	16	13	17	19	16	20	23	24	25	27	28	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	3	4	2	1	2	2	1	1	4	2	2	2	2	1	1
77500	-148.706783380345996	-146.958432262667856	-1.748351117678138	0.000044847726012	0.000008502156238	0.189578312966423	0.704216099135170	0	2	4	5	7	8	8	12	15	16	18	17	21	19	21	22	24	24	25	27	26	26	27	28	31	32	30	35	32	37	0	1	2	3	4	5	5	7	8	9	9	9	11	11	14	13	13	13	16	18	18	17	16	21	22	27	23	25	27	28	1	1	1	1	2	1	1	2	2	1	2	2	2	1	2	1	2	1	2	1	1	1	2	2	2	1	2	2	1	1
78000	-166.517615351891948	-164.789036294814167	-1.728579057077785	0.000085301786404	0.000016637906257	0.195047571201189	0.691145245568355	-2	1	4	6	6	8	9	11	14	16	18	17	20	19	21	22	25	25	22	27	24	26	28	29	30	30	32	34	33	35	0	1	1	2	3	5	4	7	8	9	10	10	11	11	14	14	19	16	13	18	19	13	19	19	17	17	26	22	27	28	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	2	2	3	4	1	3	1	1
78500	-165.722304893598761	-163.635185919560485	-2.087118974038275	0.000087170268185	0.000011010272515	0.126307659074782	0.731882104209556	0	2	4	4	6	9	9	11	14	16	18	18	20	19	20	23	24	24	25	26	25	26	27	28	31	30	31	33	34	36	0	1	2	2	4	5	5	7	7	9	9	10	11	11	14	13	15	16	13	16	18	13	16	19	19	24	22	16	26	28	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	3	2	1	3	2	2	2	1	2	5	2	1
79000	-160.348886277955501	-158.987964353450451	-1.360921924505055	0.000065229992966	0.000036549363926	0.560315312995433	0.640597182858080	0	2	4	6	6	9	8	11	14	15	18	18	20	20	20	24	23	22	24	28	26	26	26	28	31	31	31	33	33	37	0	1	1	3	2	4	5	5	8	8	10	10	11	11	10	17	18	13	18	16	19	17	19	21	22	20	24	25	27	28	1	1	3	1	2	1	1	1	1	2	1	2	1	1	3	1	1	1	1	2	1	1	1	1	2	1	2	1	1	3
79500	-144.564473402554739	-143.099100632909398	-1.465372769645346	0.000048926497597	0.000015740726815	0.321721921406891	0.703220465524799	0	2	3	5	7	9	8	10	14	16	18	17	21	19	21	23	24	24	25	27	26	25	27	29	31	31	32	34	33	37	0	1	1	3	4	5	4	7	8	9	9	9	11	11	14	13	16	16	18	18	19	16	19	21	22	19	26	25	26	28	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	2	3	1	2	1	3
80000	-144.699577231947927	-143.189682954007935	-1.509894277940006	0.000079557442506	0.000022907622324	0.287938143837733	0.624372801459207	0	1	3	5	6	8	9	11	14	17	18	16	20	20	21	22	24	23	26	26	25	26	27	28	31	31	30	35	33	36	0	1	2	3	4	5	6	7	8	9	10	9	10	10	14	13	16	16	21	21	16	13	19	19	22	27	24	25	27	28	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1
80500	-142.910838151683151	-141.314540087074221	-1.596298064608929	0.000062019654875	0.000014986432883	0.241640056097022	0.651990716916151	0	1	2	5	7	8	8	12	15	16	18	17	21	20	21	23	24	22	26	27	25	27	28	28	31	32	31	33	33	35	0	1	1	3	4	5	5	7	8	9	9	9	11	11	14	18	13	13	17	21	18	16	19	19	18	21	24	25	27	28	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	4	3	2	1	1	1
