step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
60000	-206.852009889282584	-205.267981045723076	-1.584028843559511	0.000243172649704	0.000060106205717	0.247175024784305	0.530388656309804	-1	1	2	5	9	10	9	8	10	12	11	10	10	8	14	15	13	16	11	12	15	16	16	18	25	23	0	1	2	2	8	8	4	4	4	7	7	4	14	4	9	15	12	4	4	4	11	10	15	23	22	16	1	1	1	2	1	1	2	3	3	2	1	3	1	1	2	1	1	4	3	5	3	2	1	1	3	4
60500	-198.248179171891394	-196.581139966582072	-1.667039205309328	0.000227204677399	0.000048673757395	0.214228676769549	0.373124892881037	-1	1	3	5	10	7	8	9	9	11	11	10	11	12	13	14	14	16	11	14	15	14	16	19	23	24	0	1	1	2	3	2	4	4	6	9	9	4	4	4	2	13	12	16	7	6	6	5	17	23	20	8	1	1	2	1	2	3	1	2	1	1	1	2	3	4	6	1	3	1	1	4	4	2	1	1	5	6
61000	-203.666733283950208	-202.127461457128078	-1.539271826822123	0.000249406050182	0.000067345757124	0.270024552632280	0.548474983884322	0	2	2	5	9	9	7	9	11	12	9	10	11	12	13	14	13	14	12	14	13	14	16	16	23	24	0	1	1	1	1	2	4	7	11	13	7	5	4	12	14	14	8	5	6	1	13	6	22	18	22	20	1	1	1	2	4	3	2	1	1	1	1	1	3	1	1	1	3	3	1	6	1	3	2	1	4	5
61500	-190.012285939048695	-188.398939133440933	-1.613346805607776	0.000319548947338	0.000074895414554	0.234378536301961	0.391134980176845	-1	1	3	5	8	9	7	9	9	11	11	10	10	12	14	14	14	16	13	15	15	15	15	19	24	22	0	1	2	3	2	7	4	4	4	7	7	4	4	4	10	10	8	16	12	13	10	13	8	16	22	17	1	1	1	1	3	2	1	2	1	2	2	3	3	3	1	1	2	1	1	3	2	2	3	3	4	4
62000	-200.324091833071037	-198.824108435701959	-1.499983397369075	0.000176280214666	0.000051942893464	0.294660938340340	0.538377990318485	-2	1	1	5	8	10	9	9	11	12	10	9	12	11	15	12	14	16	13	14	14	15	15	18	23	23	0	1	1	2	2	4	4	4	7	14	7	4	9	4	6	8	8	16	14	14	14	5	12	23	22	14	1	2	2	2	3	2	2	2	2	1	1	2	1	4	2	2	3	2	1	2	2	3	3	3	4	6
62500	-206.301484443095717	-204.727263012929711	-1.574221430166017	0.000357044864105	0.000089905370745	0.251804128228951	0.528927689850494	-1	2	3	5	10	9	7	7	10	11	11	10	12	8	15	13	14	14	14	14	15	12	15	18	24	24	0	1	2	3	3	8	4	1	7	4	9	14	10	4	12	14	13	12	22	10	11	8	18	17	20	13	1	1	1	1	2	1	1	4	1	2	1	1	1	1	3	2	1	2	1	2	2	2	1	2	5	7
63000	-203.771140207108800	-202.378743941025732	-1.392396266083082	0.000153876369915	0.000064044778841	0.416209317107301	0.441145401217623	-2	0	3	5	9	9	8	9	11	11	11	10	10	10	13	14	13	15	13	14	14	13	15	19	24	22	0	1	2	3	4	1	4	4	6	7	6	4	4	4	14	12	13	15	8	6	6	6	6	13	20	16	1	1	1	1	2	4	1	2	1	2	1	3	2	2	2	3	2	1	2	2	3	2	3	3	6	3
63500	-199.348837122543983	-197.855792356137300	-1.493044766406670	0.000154932933453	0.000046419215504	0.299608446502977	0.442325749574155	-1	1	2	4	9	8	7	9	11	10	9	11	13	11	14	15	13	15	12	14	14	15	15	19	24	22	0	1	2	2	7	4	4	4	11	7	7	8	12	4	14	15	14	6	7	5	6	5	12	8	22	18	1	1	1	2	2	2	1	2	1	2	1	1	1	3	1	1	1	4	3	2	5	3	2	5	5	3
64000	-203.701876018706685	-202.230170677072806	-1.471705341633883	0.000162696342718	0.000051457742036	0.316280877469156	0.535789719856514	-1	1	3	6	9	10	8	8	9	11	11	9	13	10	14	12	12	16	12	15	15	15	14	18	24	23	0	1	2	1	4	4	4	4	4	7	9	8	17	8	19	14	12	23	7	5	19	4	16	18	20	16	1	1	1	4	1	2	2	1	2	1	2	1	1	1	2	1	1	1	2	3	2	4	1	1	3	5
64500	-199.684892379741029	-198.269497082968087	-1.415395296772944	0.000225780634228	0.000085126234900	0.377030719179324	0.416228760470896	-2	1	2	5	10	9	7	9	10	9	10	10	11	10	14	14	11	14	12	14	15	16	16	19	23	24	0	1	1	3	6	7	4	7	7	3	4	8	4	8	14	8	6	8	2	19	9	19	16	14	20	24	1	2	2	1	1	2	1	1	2	3	2	1	3	1	2	3	1	2	5	1	3	3	1	4	4	3
65000	-207.787285684553325	-205.819076847305041	-1.968208837248270	0.000235216094507	0.000033794782772	0.143675469330300	0.411067085241371	0	1	3	6	10	9	7	8	10	11	10	10	13	10	13	15	12	14	14	14	14	16	16	19	25	22	0	1	2	1	3	7	4	4	7	11	7	8	4	8	8	18	14	8	10	15	15	20	18	23	18	15	1	1	1	4	3	1	1	1	1	1	2	2	4	1	3	1	1	4	1	1	1	1	1	2	6	6
65500	-203.608099936345610	-202.037347262133551	-1.570752674212062	0.000268275910661	0.000068004682388	0.253487844734963	0.601305016626264	0	2	3	5	7	10	7	9	11	12	10	10	11	10	15	14	13	14	13	14	15	15	14	18	24	23	0	1	2	1	4	7	4	4	12	6	7	4	4	2	11	17	8	17	13	6	19	20	12	12	22	8	1	1	1	2	1	2	1	2	1	1	2	3	3	4	2	1	2	1	1	2	2	1	2	4	5	5
66000	-187.143440613656622	-185.561581381491408	-1.581859232165224	0.000255863359249	0.000063500895064	0.248182839661112	0.700630749295878	-1	1	3	6	10	10	8	9	9	11	11	11	12	10	14	14	13	16	13	14	16	16	15	19	24	21	0	1	2	3	8	7	4	4	7	8	9	14	14	8	12	14	8	8	10	5	11	5	13	17	22	24	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	3	1	2	2	4	1	3	5	1
66500	-203.836218848182142	-202.044437754350895	-1.791781093831260	0.000200839270156	0.000035856474536	0.178533184808041	0.422527128584656	-1	1	3	6	9	7	8	9	10	11	9	11	12	11	14	14	12	14	13	13	16	15	15	19	24	24	0	1	2	3	1	2	4	6	7	7	6	8	6	6	8	8	12	12	7	5	20	20	16	15	22	16	1	1	1	1	6	3	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	1	2	5	2
67000	-199.465380663303563	-198.014907279172292	-1.450473384131274	0.000232009663597	0.000077867356750	0.335621178629327	0.317931214230151	-1	1	3	4	10	9	8	9	11	11	10	9	12	10	14	13	12	14	13	15	16	16	15	18	24	22	0	1	2	1	6	2	4	4	7	8	4	4	4	4	7	8	12	19	11	6	6	6	15	16	20	16	1	1	1	2	1	4	2	2	2	1	3	3	5	3	3	2	2	1	2	3	5	3	1	2	5	4
67500	-227.312427770456708	-225.697562840817596	-1.614864929639117	0.000280719475738	0.000065619425858	0.233754447158603	0.568984873972561	-2	1	2	5	9	6	8	8	10	12	10	11	13	11	12	13	13	16	12	14	15	15	15	18	24	23	0	1	2	1	8	4	6	4	6	6	6	4	10	4	9	4	14	22	12	10	17	14	10	17	22	10	1	2	1	3	1	1	1	1	2	3	2	3	1	2	1	4	2	1	1	2	1	2	1	4	3	5
68000	-210.576073095979041	-208.874246478342400	-1.701826617636635	0.000209054020365	0.000042428055212	0.202952591571963	0.419409598839290	-1	2	3	5	8	10	7	9	8	12	11	10	12	11	14	15	13	14	13	15	15	14	14	19	24	24	0	1	1	3	3	7	4	2	2	7	7	8	12	8	14	14	14	13	7	19	9	2	11	15	22	24	1	2	2	1	2	1	1	3	4	2	2	1	1	1	2	2	1	1	2	1	4	3	1	3	6	2
68500	-201.117327178155705	-199.700581098713769	-1.416746079441932	0.000221021900130	0.000082909789153	0.375120244210478	0.593697038610481	-1	2	3	6	9	10	8	8	10	11	10	11	12	12	14	15	13	16	12	15	14	15	15	20	23	24	0	1	1	3	8	7	4	4	8	7	8	8	12	10	13	14	14	15	4	5	11	8	8	23	20	24	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	3	1	3	2	2	3	2
69000	-215.852694924857360	-214.132234180712231	-1.720460744145138	0.000216198060421	0.000042673663041	0.197382265862866	0.360001999691866	0	1	2	6	10	8	8	9	10	12	10	11	11	11	14	15	13	15	12	14	15	16	15	20	23	23	0	1	2	2	4	4	4	3	8	7	6	1	4	4	1	4	14	10	7	9	4	16	14	23	22	15	1	1	1	3	2	1	1	3	1	2	2	7	2	2	6	5	1	1	1	2	4	1	2	2	4	4
69500	-198.326621369439977	-196.671476259573410	-1.655145109866570	0.000287596590977	0.000062804966930	0.218378690498858	0.431993053163134	-1	1	3	6	10	7	9	8	10	11	11	9	12	11	15	13	13	16	12	13	15	16	16	20	24	23	0	1	2	3	12	4	6	4	6	7	9	8	4	4	8	4	14	13	7	9	11	5	15	23	22	24	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	2	2	3	1	2	4	2
70000	-197.177823620902331	-195.718909311833954	-1.458914309068364	0.000318650737770	0.000104372364995	0.327544714710223	0.605039681879435	0	1	3	6	10	10	8	9	11	11	10	10	12	12	13	14	13	16	13	14	16	15	16	20	24	23	0	1	2	3	8	4	4	4	8	4	4	4	10	10	14	17	10	19	7	19	10	5	14	18	22	14	1	1	1	1	1	3	1	1	1	3	2	2	1	1	1	1	1	1	2	1	1	3	2	2	3	4
70500	-217.087401068015424	-215.480041120772484	-1.607359947242935	0.000412643249388	0.000097744734539	0.236874672454348	0.698917635656345	0	1	3	5	9	8	8	8	10	12	9	11	13	12	15	14	13	16	12	13	16	14	15	19	24	22	0	1	2	3	8	2	4	3	8	7	7	6	19	6	11	20	12	12	9	3	19	19	14	18	22	18	1	1	1	1	1	3	1	2	1	1	1	2	1	2	3	1	1	2	1	4	2	1	1	2	5	3
71000	-194.142518006129791	-192.605132515484570	-1.537385490645221	0.000206873404884	0.000056082405993	0.271095291462380	0.461815177229716	0	1	3	6	9	10	8	8	9	11	11	11	12	12	13	14	13	15	13	14	13	15	14	20	24	24	0	1	2	2	4	7	4	4	3	7	6	8	8	8	4	8	13	8	12	12	9	20	14	23	22	15	1	1	1	3	1	1	1	1	4	2	1	2	3	2	4	3	1	3	1	1	3	1	1	3	5	6
71500	-202.734884282566497	-201.373254753018244	-1.361629529548251	0.000197308430475	0.000106948568215	0.542037499147388	0.513828941636154	-1	1	3	5	9	9	8	9	10	12	10	10	12	12	11	13	14	14	11	14	14	13	16	18	24	23	0	1	2	3	4	4	4	4	6	9	6	7	12	12	8	8	14	12	4	19	10	19	18	14	20	18	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	3	1	1	2	3	6	4
72000	-220.823494171892094	-219.242715148129662	-1.580779023762420	0.000395077733804	0.000098251089382	0.248687994729721	0.344426747241116	-1	1	2	4	8	9	8	9	10	12	9	11	10	11	13	14	12	13	13	15	16	16	15	19	23	22	0	1	2	3	3	4	4	1	5	2	2	7	5	7	3	13	6	1	14	19	19	6	5	14	6	23	1	1	1	1	3	3	2	4	2	6	4	2	1	2	7	2	2	6	1	1	1	4	3	3	6	3
72500	-199.490543086132391	-197.972918188784035	-1.517624897348353	0.000219616955464	0.000062140687045	0.282950316442631	0.409132639584932	-3	1	2	5	10	9	8	9	11	11	8	10	12	11	15	15	13	16	11	14	16	15	16	19	24	22	0	1	2	2	4	7	4	7	11	7	4	8	5	12	14	12	4	4	8	5	9	5	14	16	20	16	1	2	1	2	3	1	1	1	1	2	2	1	1	1	2	2	4	6	1	2	2	2	2	1	5	5
73000	-216.191845486043860	-214.686525293396414	-1.505320192647448	0.000248032755293	0.000072175775056	0.290992917327410	0.311475984664451	-2	1	3	4	7	8	8	8	9	12	9	10	11	11	14	14	12	15	13	12	14	15	15	19	24	23	0	1	2	1	4	4	5	5	4	7	8	8	2	5	12	10	14	16	5	6	6	13	9	15	22	15	1	1	1	3	2	2	1	1	3	1	1	1	4	2	2	1	1	1	4	2	3	2	4	3	4	6
73500	-197.565817586053186	-195.849326131113855	-1.716491454939321	0.000223016467293	0.000044278497892	0.198543625185977	0.515964349230946	-1	0	2	6	9	10	9	10	11	10	10	8	12	10	14	15	14	15	13	14	15	15	15	18	24	23	0	1	2	1	1	7	4	4	11	7	4	4	5	4	8	15	14	15	5	5	6	6	15	23	22	14	1	1	1	3	4	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	2	1	2	4	5
74000	-205.037909197432924	-203.450661044662098	-1.587248152770840	0.000282307815686	0.000069361917686	0.245696058812079	0.723496121019841	-1	1	3	5	9	9	8	8	11	11	11	10	13	11	14	14	14	14	14	13	14	14	16	20	24	23	0	1	2	1	4	4	4	1	6	7	6	4	14	12	14	12	14	12	11	8	11	10	17	23	20	16	1	2	1	3	2	2	1	4	1	1	1	2	1	1	2	2	2	2	1	2	2	1	1	2	5	4
74500	-201.670242706519730	-200.215913684943217	-1.454329021576519	0.000241353619543	0.000080096191421	0.331862399962092	0.467522516737513	-1	1	3	5	9	9	7	9	10	11	11	9	11	12	14	15	12	15	14	14	14	15	15	19	25	23	0	1	2	3	4	7	4	4	6	7	4	4	12	2	7	13	13	6	14	5	11	14	4	18	20	18	1	1	1	1	1	2	1	2	1	2	3	2	1	5	3	2	1	4	1	2	2	2	5	2	6	3
75000	-189.538298186164894	-187.982985453160154	-1.555312733004748	0.000278936064673	0.000072886109204	0.261300414089566	0.417280009471114	-1	1	3	5	9	9	8	10	10	11	10	9	13	10	14	13	12	15	13	14	15	16	14	18	23	23	0	1	2	3	1	4	4	4	7	7	6	3	4	4	16	8	8	23	12	13	9	20	16	15	22	18	1	1	1	1	4	1	1	2	1	2	1	3	3	2	1	1	1	1	2	1	3	1	1	2	4	4
75500	-187.782028577923427	-186.316333777444328	-1.465694800479106	0.000172469942420	0.000055438572610	0.321439039361250	0.494382117565390	-1	1	2	6	10	9	8	9	9	12	10	10	12	11	13	14	13	13	13	14	16	16	15	18	25	24	0	1	2	3	4	7	4	4	4	7	9	4	12	4	4	14	8	8	7	4	15	20	15	16	20	16	1	2	1	2	2	1	1	2	1	2	1	2	1	2	4	2	2	2	3	3	1	1	1	2	5	5
76000	-222.464659424954220	-220.914691608236552	-1.549967816717673	0.000231185807226	0.000061064124236	0.264134398944370	0.381085455734079	-1	1	3	6	9	8	6	10	10	10	7	10	12	12	14	14	13	16	13	15	15	14	14	19	24	23	0	1	1	3	3	3	1	6	3	7	4	4	4	3	12	8	8	15	14	11	11	10	12	8	20	15	1	1	2	2	4	2	3	1	3	3	1	2	2	4	2	1	2	1	1	4	3	1	2	3	3	4
76500	-199.141941103815981	-197.727742144010278	-1.414198959805689	0.000210548645755	0.000079745481066	0.378750861969410	0.628666817967841	0	1	2	5	9	7	8	8	10	12	11	10	13	12	15	14	12	15	13	13	14	16	15	17	25	23	0	1	2	1	4	4	3	4	8	5	9	8	7	7	12	12	7	12	4	14	7	20	16	19	22	15	1	1	1	2	2	1	3	2	1	2	1	1	2	2	3	2	2	2	5	1	4	2	1	3	4	4
77000	-206.305072695426617	-204.482380228512994	-1.822692466913636	0.000293422198626	0.000050286296769	0.171378638031032	0.602477712739014	0	2	1	6	9	8	9	10	9	12	9	11	13	11	14	14	13	16	14	14	15	16	14	19	23	23	0	3	1	1	2	4	6	2	2	7	6	4	12	7	17	12	14	23	9	10	10	20	14	16	22	14	1	1	1	3	4	1	1	4	3	2	1	2	1	1	1	1	1	1	3	1	2	2	2	3	4	4
77500	-209.210632872162307	-207.171440224995479	-2.039192647166842	0.000286880749887	0.000038114201975	0.132857300429965	0.415756330591593	-2	0	2	6	8	9	9	8	10	9	10	10	12	10	13	14	12	16	13	14	15	14	15	19	24	24	0	1	2	3	2	4	4	4	4	3	4	4	8	1	4	17	4	16	17	4	20	14	12	17	13	4	1	1	1	2	4	1	1	1	2	3	2	2	3	5	3	1	3	1	1	4	1	2	2	3	6	9
78000	-213.670120243325528	-212.100191933557397	-1.569928309768130	0.000254352857902	0.000064578077331	0.253891691500569	0.274936742270667	-1	1	2	6	9	10	8	8	9	11	10	9	12	10	14	14	14	15	13	14	14	14	15	19	25	24	0	1	2	3	4	7	4	4	4	7	8	8	12	4	2	12	12	4	4	8	8	5	12	4	22	20	1	1	1	2	1	2	1	2	2	2	1	1	1	2	7	3	2	5	2	4	2	3	3	7	6	4
78500	-194.741242531162243	-193.175083537823042	-1.566158993339208	0.000195601686207	0.000050026452751	0.255756756093508	0.377319459131396	0	1	3	5	10	9	7	9	11	10	11	11	13	10	15	13	14	15	12	15	15	15	15	18	24	23	0	1	2	2	1	4	4	4	14	7	6	4	6	4	16	8	8	1	10	12	6	5	16	23	22	18	1	1	1	1	3	2	1	2	1	1	1	3	2	2	1	2	2	6	1	2	3	3	1	2	4	4
79000	-200.368503181009430	-198.636643355954448	-1.731859825054996	0.000266717029823	0.000051774888571	0.194119170438543	0.520628968334631	-1	0	2	6	9	9	8	10	10	10	11	10	11	11	14	13	13	16	12	14	15	15	14	17	24	22	0	1	2	2	4	4	4	4	7	7	7	4	4	4	17	14	12	17	7	5	13	11	13	15	20	24	1	1	1	2	2	2	1	2	1	1	1	2	3	2	1	2	1	1	2	2	2	3	2	2	4	3
79500	-205.552024996933142	-204.120052976953446	-1.431972019979697	0.000309037010736	0.000109887926272	0.355581766759889	0.673064953886727	-1	0	2	4	8	8	7	9	8	12	9	10	11	11	15	14	13	15	13	14	13	14	15	17	24	23	0	1	2	1	4	7	4	9	4	9	6	7	8	9	10	19	13	8	11	6	14	10	16	10	20	16	1	1	1	2	1	1	2	1	2	2	1	1	1	2	2	1	1	3	2	4	1	1	1	2	5	5
80000	-196.321268597032798	-194.715994408441361	-1.605274188591433	0.000181223245043	0.000043087221998	0.237757700389171	0.559296142835250	0	1	2	6	8	8	8	9	11	11	10	11	12	11	14	13	14	15	12	14	14	15	16	19	23	24	0	1	2	3	4	4	4	4	11	7	6	8	4	4	12	14	12	12	7	14	10	13	15	23	22	15	1	1	1	3	1	1	1	2	1	1	1	1	3	2	1	1	1	1	2	1	2	2	2	2	5	4
80500	-225.007419809440137	-223.362265223761909	-1.645154585678218	0.000198646895131	0.000044098330594	0.221993555776513	0.311630518739917	-1	0	3	5	9	9	9	7	10	12	10	9	11	11	13	15	14	16	14	14	15	15	16	19	24	22	0	1	2	1	1	4	3	3	8	14	12	4	7	8	13	15	4	6	10	15	7	7	5	16	20	17	1	1	2	4	5	3	3	2	2	1	1	2	1	3	2	2	6	2	1	1	3	3	5	2	5	6
81000	-210.790634515009316	-209.030742710359903	-1.759891804649421	0.000379401715623	0.000070765843292	0.186519565878908	0.424516102621452	0	1	3	5	9	10	8	8	11	11	11	8	13	11	14	15	12	15	14	13	16	15	13	20	24	23	0	1	2	3	12	8	4	2	7	12	6	3	9	6	14	9	14	23	10	5	6	11	9	16	21	24	1	1	1	1	1	1	2	4	2	1	1	3	2	1	2	2	1	1	2	1	3	2	1	2	3	2
81500	-200.301400605719664	-198.887143364955961	-1.414257240763695	0.000304798801897	0.000115417076222	0.378666436689482	0.617245045552740	0	2	3	6	9	8	8	10	9	10	11	10	12	11	14	14	12	13	13	14	14	15	16	19	24	22	0	1	1	2	4	3	3	6	6	6	9	7	7	8	17	8	8	12	10	3	11	21	13	15	26	15	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	3	2	1	2	3	1	3
82000	-194.639271843993242	-192.844168967298117	-1.795102876695123	0.000190788012851	0.000033910279572	0.177737998656522	0.747871680117345	-2	0	3	6	9	8	9	9	10	12	10	11	12	12	14	14	13	15	13	14	15	15	15	18	24	22	0	1	1	2	4	4	6	4	4	7	6	8	8	8	8	19	8	12	7	4	9	4	14	15	22	15	1	1	2	3	2	1	1	1	2	2	1	1	1	2	2	1	1	2	2	4	3	2	2	1	5	3
82500	-199.462434385858103	-198.083451616427624	-1.378982769430478	0.000178364289267	0.000080091245084	0.449031840470803	0.451444170583499	0	1	2	5	10	9	8	9	10	11	10	10	13	12	14	15	14	15	13	14	15	15	14	19	24	23	0	1	2	1	8	7	4	1	3	6	4	4	12	12	14	14	14	13	8	5	8	20	14	11	20	15	1	1	1	3	1	1	1	5	4	1	2	2	2	1	1	2	1	1	2	2	2	1	1	4	3	3
83000	-204.295735998028647	-202.529724925228777	-1.766011072799857	0.000350875376584	0.000064889286989	0.184935425280557	0.447355304710883	0	2	3	6	10	9	8	9	11	11	11	9	12	11	15	14	12	14	14	14	15	14	14	20	24	22	0	1	2	1	4	7	4	1	2	4	7	4	5	5	20	13	14	17	5	5	22	5	14	14	22	18	1	1	1	2	2	1	1	3	3	3	2	1	1	1	1	1	1	1	1	2	1	2	1	5	6	4
83500	-217.556426404335127	-215.994937115620246	-1.561489288714887	0.000240016154660	0.000061950703788	0.258110558748448	0.446585953347957	0	2	3	3	8	10	8	10	10	10	10	11	12	11	14	14	13	15	13	13	15	16	15	18	24	21	0	1	2	1	1	7	3	5	7	4	7	5	12	5	14	10	8	12	7	14	14	21	8	10	22	16	1	1	1	2	4	1	1	1	2	4	1	2	1	2	1	2	2	2	2	1	2	1	2	5	2	3
84000	-211.496758119234414	-209.946271337489122	-1.550486781745291	0.000258208142544	0.000068129804523	0.263856142766520	0.598604415977857	-1	1	2	5	8	9	8	9	10	11	10	11	13	12	14	14	13	14	13	11	16	15	15	19	24	23	0	1	1	3	4	4	4	4	4	7	8	2	10	12	13	14	4	14	9	6	11	20	10	15	22	8	1	1	1	1	2	2	2	2	2	2	1	5	1	1	1	1	3	1	1	1	3	2	2	2	6	8
84500	-198.044164937004581	-196.297078020877393	-1.747086916127184	0.000313961911896	0.000059627392126	0.189919190405908	0.469301895858695	-1	1	3	6	9	8	9	9	10	11	11	11	11	10	14	15	11	15	13	14	16	15	16	18	23	22	0	1	2	3	3	4	6	4	6	7	9	4	5	4	12	8	8	17	14	14	9	1	17	21	18	22	1	1	1	1	3	1	1	1	1	1	1	2	2	2	1	2	1	3	1	2	3	8	2	1	4	3
85000	-216.176503655159337	-214.774780987510610	-1.401722667648721	0.000336741390493	0.000134202206511	0.398531960428554	0.389067723602590	-1	1	3	5	9	9	7	8	10	12	9	11	13	12	14	14	13	15	13	15	14	15	15	19	23	20	0	1	2	1	4	8	3	7	11	6	7	7	4	9	9	14	14	12	12	9	7	7	14	16	22	12	1	1	2	2	2	1	2	1	1	2	1	2	4	1	2	1	1	2	1	2	4	3	2	2	6	6
85500	-234.393020205579461	-232.840661565372699	-1.552358640206776	0.000318671138633	0.000083765279823	0.262858067984012	0.439298250800115	0	1	2	5	9	10	9	8	10	12	11	10	13	11	15	15	13	15	13	12	15	16	16	17	23	22	0	1	2	1	4	5	1	4	8	11	8	8	7	12	19	12	3	12	5	5	17	7	14	13	22	18	1	1	1	3	2	1	4	2	1	1	1	2	2	1	2	3	5	2	1	1	1	3	1	1	3	2
86000	-194.940919163936968	-193.165936053485495	-1.774983110451471	0.000217141781760	0.000039662721794	0.182658176020605	0.561054275035906	-1	2	3	5	9	8	9	8	11	11	11	9	12	12	13	14	14	16	11	14	16	13	15	20	24	23	0	1	1	3	1	4	6	4	5	7	7	8	5	8	8	14	14	13	5	5	22	2	14	14	20	16	1	2	3	1	6	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	5	2	4	4	4
86500	-216.635214445576423	-214.862840437121633	-1.772374008454793	0.000351994174680	0.000064525791929	0.183314942606165	0.397624823589768	-1	1	2	4	7	9	9	8	11	12	11	10	12	11	13	14	11	16	13	14	16	15	14	20	24	23	0	1	1	3	2	3	5	3	6	7	4	4	5	5	6	17	6	10	14	6	12	14	6	15	6	20	1	1	1	1	3	3	1	3	1	2	4	5	3	3	3	1	1	2	1	3	2	2	2	4	5	4
87000	-213.501133120611200	-211.850429698664243	-1.650703421946971	0.000240739955927	0.000052955762376	0.219970806972801	0.436795930296712	0	2	3	6	6	9	8	10	8	11	10	10	12	11	12	14	13	14	11	14	16	15	15	17	24	23	0	1	2	1	2	4	4	1	5	7	7	9	9	9	10	15	14	15	7	4	20	8	12	13	22	16	1	1	1	3	1	2	1	5	2	2	1	1	2	2	1	1	2	1	2	5	1	2	2	2	5	4
87500	-205.448430785360557	-203.997841381040530	-1.450589404320014	0.000244534273474	0.000082042784800	0.335506281530148	0.403816002296801	-1	2	3	5	10	10	9	9	11	11	10	9	11	12	15	15	13	15	14	15	15	15	15	19	25	23	0	1	2	3	1	12	3	4	11	11	8	4	4	4	6	13	13	17	6	2	8	7	5	20	22	16	1	1	1	1	5	1	3	2	1	1	1	3	3	4	3	3	1	1	3	6	3	3	2	2	5	3
88000	-202.343007743286790	-200.906039385376545	-1.436968357910243	0.000191083312803	0.000066848782217	0.349841026073613	0.480252109482433	-1	2	3	6	9	9	9	8	9	12	11	11	11	11	15	13	13	14	12	14	15	15	16	20	24	24	0	1	2	2	4	3	4	4	2	7	7	6	6	8	10	6	14	6	2	6	6	6	14	18	20	16	1	1	1	2	1	3	2	1	4	2	1	1	1	2	2	2	1	2	5	2	3	2	2	4	5	6
88500	-182.728501326988720	-181.170330540374209	-1.558170786614522	0.000221830899584	0.000057634620054	0.259813308974095	0.371566038440921	-1	1	3	5	9	9	7	10	10	12	9	10	12	11	14	14	13	15	13	13	16	15	15	19	25	23	0	1	2	2	4	2	2	7	7	9	7	7	14	8	8	14	14	4	10	5	18	5	12	8	22	18	1	1	1	2	2	4	2	1	2	1	1	2	1	1	2	1	1	4	1	2	1	3	3	5	4	3
89000	-219.819222468940211	-217.944905998335571	-1.874316470604630	0.000291525835834	0.000046800097477	0.160534991155583	0.479928965904229	-1	1	3	6	10	10	8	9	9	11	11	10	12	11	14	14	13	13	14	13	15	15	15	20	24	23	0	1	2	3	4	7	4	4	3	7	4	8	8	4	18	8	9	12	17	9	6	18	16	17	22	17	1	1	1	1	1	1	1	2	4	2	3	1	2	3	1	4	3	1	1	4	2	1	1	3	5	5
89500	-197.663401689683553	-196.298419526031438	-1.364982163652114	0.000185879067345	0.000094510863088	0.508453503873615	0.525589968453563	-2	0	1	6	9	9	8	9	10	11	10	10	13	12	15	14	14	12	13	14	14	14	15	19	23	24	0	1	2	2	4	4	3	7	4	6	6	8	18	8	13	4	19	12	6	7	7	7	7	16	22	24	1	1	1	3	2	2	3	1	3	1	1	1	1	2	1	3	1	1	2	3	2	3	2	3	4	2
90000	-208.535589164279713	-206.958444554126004	-1.577144610153712	0.000258177948531	0.000064648899522	0.250404420243258	0.590040657732630	0	2	2	6	9	10	8	8	9	11	11	10	13	10	13	12	14	12	14	13	16	16	15	19	23	22	0	1	1	3	3	9	4	4	4	7	7	9	8	8	4	12	14	12	7	5	9	5	16	23	22	15	1	1	1	1	4	1	1	1	2	2	2	1	1	1	4	1	3	2	2	2	3	4	1	2	3	5
