step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12
50000	-45.668132384690125	-44.206050300171242	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.633831609038102	0	-1	0	1	3	5	5	3	4	5	7	12	2	0	2	1	4	5	8	2	3	4	6	11	1	1	1	1	1	2	1	1	2	1	1	2
50500	-33.373259047851363	-31.911176963332480	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.878464441738271	1	0	1	2	2	6	4	3	6	7	8	11	2	0	2	2	1	7	4	3	7	7	9	10	1	1	1	1	1	1	1	1	1	2	1	1
51000	-33.058625304866325	-31.596543220347442	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.850308990954820	1	-1	0	2	2	6	4	4	4	6	7	10	2	0	2	1	1	8	4	4	5	7	6	6	1	1	1	1	1	1	1	1	1	1	1	2
51500	-39.361736517381864	-37.899654432862981	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.725553341297338	1	-1	1	2	3	5	4	3	5	6	7	11	2	0	2	2	3	5	3	3	7	8	7	10	1	1	1	1	1	1	3	1	1	1	1	2
52000	-37.453336300484438	-35.991254215965554	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.541063041073767	1	0	1	3	2	5	4	4	5	5	7	12	2	0	2	3	2	1	1	1	4	1	10	4	1	1	1	1	1	2	1	1	1	2	1	4
52500	-39.626062891243834	-38.163980806724950	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.715918904908598	1	-3	2	2	3	6	5	4	5	7	8	11	2	0	1	2	1	8	5	5	5	7	6	10	2	1	1	2	1	1	1	1	1	1	1	2
53000	-37.241838366218516	-35.779756281699633	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.959919829496963	1	0	2	3	2	6	4	4	5	7	7	10	2	0	1	1	1	9	5	5	4	5	7	10	1	1	1	1	1	1	1	1	1	2	2	1
53500	-40.375422531828683	-38.913340447309800	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.694583530836103	1	0	2	2	3	6	5	4	6	5	7	11	2	0	2	2	2	4	5	1	8	4	8	6	1	1	1	1	2	2	1	2	1	1	1	3
54000	-37.113547607661445	-35.651465523142562	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.771765877150565	1	0	1	3	2	5	4	4	4	6	8	12	2	0	2	3	1	1	5	1	5	8	6	5	1	1	1	1	1	2	1	1	1	1	1	4
54500	-34.830855301838888	-33.368773217320005	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.955676541839648	1	0	2	3	1	6	4	4	4	6	7	10	2	0	5	1	2	8	3	3	3	9	10	8	1	1	1	1	1	1	1	1	1	1	1	2
55000	-36.287558306125305	-34.825476221606422	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.947691349512426	1	-1	2	2	2	4	3	5	4	6	7	10	2	0	2	1	2	1	1	7	4	6	8	11	1	1	1	1	1	1	1	1	1	1	1	2
55500	-40.721705728307697	-39.259623643788814	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.742195661500468	1	0	2	2	3	5	5	4	3	6	4	11	2	0	1	1	4	3	5	9	1	11	3	10	1	1	1	1	1	2	1	1	1	1	1	2
56000	-36.854253277628438	-35.392171193109554	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.848623637858225	1	0	2	2	3	5	3	3	5	5	7	11	2	0	2	2	1	8	2	1	3	5	10	9	1	1	1	1	1	1	2	1	2	1	1	2
56500	-34.036542621521974	-32.574460537003091	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.813146219133992	1	0	2	1	2	4	4	3	5	6	8	10	2	0	2	2	2	5	5	1	5	7	9	11	1	1	1	1	1	1	1	1	1	1	2	1
57000	-43.255540825618731	-41.793458741099847	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.487874347178564	0	-2	2	3	2	5	4	4	5	7	8	13	2	0	2	1	1	8	3	4	5	8	3	6	1	1	2	1	1	1	1	1	1	1	3	4
57500	-33.270657067856348	-31.808574983337468	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.918065287249314	0	-1	1	2	2	5	4	5	6	6	7	11	2	0	1	1	3	7	4	5	8	5	6	11	1	1	1	1	1	1	1	1	1	1	1	1
58000	-33.700287761384708	-32.238205676865825	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.891600461466298	1	-1	1	3	2	5	5	4	4	6	7	12	2	0	2	3	1	8	8	1	5	7	7	6	1	1	1	1	1	1	1	1	1	1	1	3
58500	-39.458373518757995	-37.996291434239112	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.977664800142712	1	0	2	2	2	6	3	4	5	5	5	10	2	0	2	2	1	5	5	4	4	3	4	6	1	1	1	1	1	1	1	1	1	1	1	1
59000	-41.326673083979003	-39.864590999460120	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.632591707647578	1	-1	2	2	3	5	4	4	5	7	7	13	2	0	1	2	4	5	4	1	5	7	1	7	1	1	1	2	1	1	1	2	1	2	3	4
59500	-42.862489543139624	-41.400407458620741	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.918192240857349	1	0	2	3	1	5	4	5	6	7	7	11	2	0	5	5	2	4	2	3	4	8	9	8	1	1	1	1	1	2	2	1	1	1	1	2
60000	-38.201521413391731	-36.739439328872848	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.834864740327300	1	-1	1	2	3	3	4	3	5	7	6	12	2	0	2	1	3	3	3	1	7	8	7	9	1	1	1	1	1	1	1	1	1	2	1	3
60500	-33.373303184638672	-31.911221100119789	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.760485639298750	1	-1	1	3	2	5	2	4	5	6	7	10	2	0	2	3	1	4	1	5	7	8	6	11	1	1	1	1	1	1	1	1	1	1	1	1
61000	-45.019567905811279	-43.557485821292396	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.877041922284233	0	-1	1	0	2	4	3	3	5	7	8	11	2	0	1	2	2	5	5	2	7	9	9	11	1	1	1	1	1	1	1	1	1	1	3	1
61500	-31.057447308855693	-29.595365224336810	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.887912955973286	0	-1	1	2	3	5	4	4	3	6	7	12	2	0	2	2	4	8	4	4	3	7	6	11	1	1	1	1	1	1	1	1	1	1	1	2
62000	-37.247140021540311	-35.785057937021428	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.709959389475490	0	-2	2	3	2	4	5	5	4	6	7	12	2	0	1	5	1	5	9	3	3	7	7	10	1	1	1	1	1	1	1	2	1	1	1	3
62500	-33.397365917407839	-31.935283832888956	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.823966266066553	1	-1	2	2	1	5	4	4	6	7	7	12	2	0	2	5	2	8	3	5	8	8	6	10	1	1	1	1	1	1	1	1	1	1	1	2
63000	-47.878979790834009	-46.416897706315126	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.650628066068983	1	-1	2	2	0	5	4	4	5	6	8	10	5	0	2	5	2	3	4	4	1	7	8	9	1	1	2	2	1	1	1	1	2	1	2	4
63500	-38.361836124798501	-36.899754040279618	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.826520388925737	1	-1	1	2	3	5	4	4	4	6	7	12	2	0	2	1	1	9	1	3	2	5	10	11	1	1	1	1	1	1	2	1	1	1	1	2
64000	-41.253742176954916	-39.791660092436032	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.615091250265642	0	-1	2	3	1	5	5	4	6	6	7	11	2	0	2	2	2	8	3	4	6	4	10	6	1	1	1	2	1	1	1	1	1	1	1	2
64500	-43.785050404287993	-42.322968319769110	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.637668009844152	0	-1	0	2	2	6	3	4	4	6	4	12	2	0	2	2	1	11	1	2	5	7	4	10	1	1	1	2	1	1	2	2	1	1	1	3
65000	-30.186317500453619	-28.724235415934736	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.949579529230755	1	0	1	2	2	4	4	4	5	6	7	9	2	0	2	3	3	4	4	5	4	9	9	11	1	1	1	1	1	1	1	1	1	1	1	1
65500	-33.427659493724200	-31.965577409205320	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.771615259354734	1	0	1	2	2	5	4	5	6	6	7	12	2	0	2	2	3	3	4	5	6	7	8	6	1	1	1	1	1	2	1	1	1	1	1	3
66000	-38.785030628418255	-37.322948543899372	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.815817243773703	1	-1	2	2	0	5	4	5	6	5	7	12	5	0	2	5	2	3	3	1	7	3	6	11	1	1	1	1	1	1	1	1	1	1	1	2
66500	-38.594787842642482	-37.132705758123599	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.543921710599099	1	-1	1	2	2	4	4	3	5	6	7	11	2	0	2	2	2	1	5	5	1	5	9	11	1	1	1	1	2	1	1	1	2	2	1	2
67000	-45.841592231818765	-44.379510147299882	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.820504305130127	1	0	1	2	3	5	4	2	6	6	6	12	2	0	2	1	1	1	3	3	3	6	1	9	1	1	1	1	1	1	2	1	3	1	2	2
67500	-42.356674353118386	-40.894592268599503	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.613813017791460	1	-1	2	1	2	3	3	4	5	6	5	12	2	0	1	2	2	1	4	6	4	3	6	9	1	1	1	1	1	1	1	1	2	2	1	3
68000	-32.558581276341826	-31.096499191822943	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.888519718880212	0	-1	1	2	2	4	4	4	5	6	8	13	2	0	2	1	1	5	4	5	7	8	10	11	1	1	1	1	1	1	1	1	1	2	1	2
68500	-34.112001043181010	-32.649918958662127	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.987636963733925	1	0	1	2	2	6	3	4	5	6	7	10	2	0	2	1	2	8	4	4	1	9	10	11	1	1	1	1	1	1	1	1	2	1	1	1
69000	-32.753253516911656	-31.291171432392773	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.983849832683561	1	-1	1	0	2	5	3	3	4	6	8	11	2	0	2	2	4	8	4	1	3	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1
69500	-43.501687919213481	-42.039605834694598	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.729893983851069	1	-1	2	2	2	5	5	4	6	7	7	10	2	0	2	2	1	5	5	3	5	8	6	10	1	1	1	2	1	1	1	1	2	1	2	2
70000	-33.062398628051469	-31.600316543532589	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.912804039438959	0	-1	2	2	2	5	4	4	4	6	7	11	2	0	2	1	2	7	3	3	5	4	6	11	1	1	1	1	1	1	1	1	1	2	1	1
70500	-31.719309296849971	-30.257227212331088	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.969590809972951	1	0	2	3	2	5	5	4	5	7	7	12	2	0	2	5	2	4	3	5	3	9	8	10	1	1	1	1	1	1	1	1	1	1	1	1
71000	-40.451605559972556	-38.989523475453673	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.822618683401344	0	-1	1	3	2	6	5	5	4	6	8	11	2	0	1	3	2	3	5	5	5	9	8	10	1	1	1	1	1	2	1	1	1	1	1	3
71500	-41.469138982412794	-40.007056897893911	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.879786165561752	1	-1	1	2	3	5	4	3	5	6	6	11	2	0	2	2	4	4	4	3	5	7	4	2	1	1	1	1	1	1	1	1	1	1	2	4
72000	-35.353224849692538	-33.891142765173655	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.603308222700142	0	-1	1	3	2	5	4	4	5	6	6	12	2	0	2	3	2	3	5	5	4	9	5	9	1	1	1	1	1	2	1	1	1	1	2	3
72500	-39.118952831720158	-37.656870747201275	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.917511598688206	0	-2	2	2	1	5	4	4	6	4	6	11	2	0	1	5	1	8	3	3	7	4	3	6	1	1	1	1	1	1	1	1	1	1	1	2
73000	-46.941800308784266	-45.479718224265383	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.523598767145260	1	0	2	3	2	4	5	4	5	4	7	10	2	0	2	1	1	2	10	1	3	5	6	11	1	1	1	1	1	2	1	1	2	1	3	2
73500	-31.726502340623256	-30.264420256104373	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.902399570793763	1	-1	1	3	2	5	3	5	4	7	7	11	2	0	2	1	2	4	1	7	4	8	6	10	1	1	1	1	1	1	1	1	1	1	1	2
74000	-30.780230799554516	-29.318148715035633	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.832883667254308	1	0	1	3	3	5	4	4	6	5	8	12	2	0	2	3	3	5	5	5	8	5	9	11	1	1	1	1	1	1	1	1	1	1	1	1
74500	-27.715050132520943	-26.252968048002060	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.995245023058874	1	0	1	2	3	6	4	4	5	7	8	12	2	0	2	2	3	9	4	4	8	9	6	11	1	1	1	1	1	1	1	1	1	1	1	1
75000	-31.498538597139941	-30.036456512621058	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.989247151410640	1	0	2	2	3	5	4	4	5	6	6	9	2	0	2	2	1	5	1	5	8	8	9	11	1	1	1	1	1	1	1	1	1	1	1	1
75500	-43.266203460119563	-41.804121375600680	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.449006231377356	1	-1	1	3	3	3	4	4	5	6	6	12	2	0	2	3	3	3	3	1	8	2	9	10	1	1	1	1	1	1	2	2	1	3	1	2
76000	-33.403910810702357	-31.941828726183473	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.764500341651204	1	0	1	2	2	6	3	5	4	6	7	12	2	0	2	2	1	9	1	4	4	9	6	10	1	1	1	1	1	1	1	1	1	1	1	2
76500	-32.747930286032329	-31.285848201513449	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.962745524122171	1	0	2	3	2	6	4	4	5	5	8	10	2	0	2	1	1	7	2	5	5	4	9	11	1	1	1	1	1	1	1	1	1	1	1	1
77000	-36.850637944240688	-35.388555859721805	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.978497821799904	1	-1	2	2	3	6	4	4	4	6	5	12	2	0	1	2	1	9	5	4	5	9	4	10	1	1	1	1	1	1	1	1	1	1	1	2
77500	-31.308098391640982	-29.846016307122099	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.890345737787401	1	0	1	2	2	4	4	3	5	5	7	11	2	0	2	1	2	5	5	1	6	7	9	11	1	1	1	1	1	1	1	1	1	1	1	2
78000	-35.621027329141064	-34.158945244622181	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.835456929633543	0	-1	2	2	2	6	4	4	6	6	6	10	2	0	2	1	1	7	5	4	7	7	7	9	1	1	1	1	2	1	1	1	1	1	1	2
78500	-42.983864068662982	-41.521781984144098	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.712705045583526	1	0	1	2	3	5	4	4	5	7	6	12	2	0	2	1	1	5	2	1	5	1	2	10	1	1	1	1	1	1	1	2	1	2	4	2
79000	-34.845240376181053	-33.383158291662170	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.729747500396156	1	0	2	2	3	6	4	3	5	6	8	11	2	0	2	2	4	7	3	2	8	7	10	10	1	1	1	1	1	1	1	1	1	1	1	1
79500	-41.357564234989447	-39.895482150470563	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.398327660067217	1	0	2	3	2	4	4	4	5	7	7	11	2	0	2	2	1	5	3	3	8	3	1	11	1	1	1	2	1	1	1	1	1	3	3	2
80000	-30.324169831912315	-28.862087747393431	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.866765020074903	0	-1	2	3	2	5	4	4	5	6	7	13	2	0	1	3	1	4	5	3	4	9	9	11	1	1	1	1	1	1	1	1	1	1	1	3
80500	-38.904361712239009	-37.442279627720126	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.809495285756302	1	-1	1	3	2	6	4	4	3	4	7	12	2	0	2	3	1	8	1	3	5	9	7	11	1	1	1	1	1	1	1	2	1	1	1	2
81000	-37.908133224161880	-36.446051139642996	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.846865574589264	1	-1	2	3	3	6	4	4	5	7	5	12	2	0	1	3	3	5	3	4	8	9	8	10	1	1	1	1	1	2	1	1	1	1	1	2
81500	-33.521268512725854	-32.059186428206971	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.842593197664162	1	0	1	3	3	6	4	4	5	5	7	10	2	0	2	3	1	10	5	5	4	7	7	11	1	1	1	1	1	1	1	1	1	1	1	1
82000	-36.185282596457050	-34.723200511938167	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.852552263472008	0	-1	1	3	2	3	5	4	6	6	7	13	2	0	1	3	3	3	4	3	8	8	10	10	1	1	1	1	1	1	1	1	1	1	1	2
82500	-31.406324472865382	-29.944242388346499	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.889509305838961	1	0	2	3	2	5	3	4	5	5	7	11	2	0	2	1	2	8	5	3	4	5	6	11	1	1	1	1	1	1	1	1	1	1	1	1
83000	-31.901924632165283	-30.439842547646400	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.971688048080566	1	0	2	3	2	5	4	3	6	7	7	12	2	0	1	5	2	4	3	1	4	6	9	10	1	1	1	1	1	1	1	1	1	1	1	1
83500	-37.705269523796822	-36.243187439277939	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.958378568919527	1	-1	0	2	2	4	5	4	5	6	8	11	3	0	2	3	3	1	6	5	5	5	9	11	1	1	1	1	1	1	1	1	2	1	1	1
84000	-34.179962960815793	-32.717880876296910	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.646898936948077	1	0	1	2	3	5	4	4	5	5	7	11	2	0	2	2	3	8	4	1	7	5	9	9	1	1	1	1	1	1	1	1	1	1	1	2
84500	-39.063001207183859	-37.600919122664976	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.647840205842785	1	-1	0	2	2	6	4	4	5	6	6	10	2	0	2	3	1	7	2	3	4	9	8	11	1	1	1	1	1	1	2	2	1	1	1	2
85000	-33.619926952702265	-32.157844868183382	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.944047645944508	0	-1	2	3	3	5	4	4	5	7	7	11	2	0	1	3	2	5	4	5	5	9	7	11	1	1	1	1	1	1	1	1	1	1	1	1
85500	-37.317204100269855	-35.855122015750972	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.790203986926176	0	-1	1	2	3	5	4	5	4	7	6	12	2	0	1	3	2	5	2	5	5	8	9	10	1	1	1	1	1	1	2	1	1	1	1	2
86000	-29.950525660986621	-28.488443576467738	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.935629517269017	1	0	2	2	2	4	4	5	5	6	8	12	2	0	2	2	2	5	3	6	6	9	9	11	1	1	1	1	1	1	1	1	1	1	1	1
86500	-35.393687669223340	-33.931605584704457	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.820283942130278	1	-1	1	3	3	5	4	4	5	7	6	11	2	0	2	1	3	4	1	4	5	9	8	5	1	1	1	1	1	1	2	1	1	1	1	3
87000	-37.346073629731926	-35.883991545213043	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.922612179445045	1	-1	2	1	3	5	5	2	4	5	7	9	2	0	4	2	4	5	9	1	5	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1
87500	-45.440777462801137	-43.978695378282254	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.729193704964118	0	-2	1	3	3	5	4	3	5	7	6	11	2	0	1	3	2	5	2	1	7	8	5	11	1	1	1	1	3	1	2	2	1	2	1	2
88000	-42.708828814278590	-41.246746729759707	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.721167525415821	0	-2	1	1	2	5	4	5	6	6	7	12	2	0	2	1	2	7	3	4	8	8	5	8	1	1	1	1	2	1	1	2	1	1	2	2
88500	-42.351751629915711	-40.889669545396828	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.904201702562522	0	-1	1	2	3	5	3	5	5	6	7	12	2	0	1	1	1	5	3	3	7	5	9	7	1	1	1	1	1	1	1	2	2	1	1	4
89000	-37.044869122239447	-35.582787037720564	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.938756119431511	1	0	2	1	3	4	4	3	5	6	8	10	2	0	1	2	3	1	3	1	6	5	7	11	1	1	1	1	1	1	1	1	1	1	2	1
89500	-36.167433671642520	-34.705351587123637	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.770846396725577	0	-1	1	3	1	5	3	4	5	7	7	11	2	0	2	5	1	5	3	1	4	6	9	11	1	1	1	1	1	2	1	1	1	1	1	1
90000	-32.447155990648824	-30.985073906129941	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.843374692081828	1	0	2	2	2	4	3	4	5	6	7	11	2	0	2	1	2	4	4	5	7	3	9	11	1	1	1	1	1	1	1	1	1	2	1	1
90500	-33.025306996451420	-31.563224911932537	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.912771005332287	1	0	1	3	2	5	4	5	6	6	8	12	2	0	2	5	2	3	5	5	7	7	8	11	1	1	1	1	1	2	1	1	1	1	1	1
91000	-37.500427300642180	-36.038345216123297	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.719502813153287	0	-1	2	1	3	5	4	4	6	5	7	12	2	0	4	1	3	5	3	1	5	5	7	11	1	1	1	1	1	1	1	2	1	1	2	2
91500	-37.058502758830365	-35.596420674311481	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.758556514608438	0	-1	2	1	2	5	4	5	4	7	7	12	2	0	1	1	1	5	1	9	5	8	3	10	1	1	1	1	1	1	2	1	1	1	2	2
92000	-45.029246229458103	-43.567164144939220	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.723139435325794	0	-1	0	2	2	5	4	5	4	5	6	11	2	0	2	2	3	7	4	1	2	1	6	7	1	1	1	1	1	1	1	3	2	2	1	3
92500	-44.080409228960960	-42.618327144442077	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.731828680905515	0	-1	2	3	2	5	4	4	5	3	7	13	2	0	2	1	1	5	2	3	7	1	7	11	1	1	1	2	1	2	2	1	1	1	1	2
93000	-27.319935584386783	-25.857853499867900	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.993649294538218	1	-1	1	2	2	5	3	4	5	6	8	12	2	0	2	3	3	7	1	4	7	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1
93500	-41.404862357336143	-39.942780272817259	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.804860636338856	1	0	2	3	2	4	4	3	4	7	6	9	2	0	1	1	2	3	3	1	5	9	6	5	1	1	1	1	1	1	1	1	1	2	1	2
94000	-35.982464706255016	-34.520382621736132	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.875425222194030	0	-1	2	2	3	4	4	4	5	6	5	11	2	0	1	1	4	3	3	4	5	3	5	10	1	1	1	1	1	1	1	1	1	2	1	1
94500	-32.150714157102527	-30.688632072583644	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.843110230678467	1	0	2	2	3	5	4	4	5	6	7	12	2	0	2	2	3	3	3	1	5	9	10	11	1	1	1	1	1	1	1	1	1	1	1	1
95000	-35.536952606659234	-34.074870522140351	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.972386409207980	0	-1	1	2	3	5	4	4	6	4	8	11	2	0	2	1	4	5	4	3	8	4	8	11	1	1	1	1	1	1	1	1	1	1	1	2
95500	-35.361320784977600	-33.899238700458717	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.690031724288700	1	0	2	2	2	5	4	4	5	6	7	12	2	0	2	2	2	1	3	5	3	8	2	7	1	1	1	1	1	2	1	1	1	1	3	4
96000	-39.297310718669728	-37.835228634150845	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.753227429320250	0	-1	2	2	2	5	5	4	4	4	6	11	2	0	1	1	1	10	5	4	4	4	6	9	1	1	1	1	1	1	2	1	1	1	1	2
96500	-29.798311716956569	-28.336229632437686	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.944253504259153	1	0	2	2	3	5	4	4	5	6	8	11	2	0	2	1	1	5	3	3	8	7	10	10	1	1	1	1	1	1	1	1	1	1	1	1
97000	-41.850281556405740	-40.388199471886857	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.773173263971455	1	-1	1	2	3	4	5	4	5	5	7	12	2	0	2	2	3	2	6	4	6	1	1	11	1	1	1	1	1	2	1	1	1	2	3	1
97500	-41.179646775824494	-39.717564691305611	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.542012152926827	1	0	2	3	3	6	4	4	6	7	8	11	2	0	2	1	2	7	5	2	5	7	6	11	1	1	1	1	2	1	1	1	1	2	1	1
98000	-44.515325053907439	-43.053242969388556	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.650367472031121	0	-1	2	1	1	6	3	4	5	7	7	12	2	0	4	2	2	5	1	5	2	5	9	10	1	1	1	1	1	2	2	1	3	3	1	3
98500	-35.477858349189560	-34.015776264670677	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.778354963514772	0	-1	2	2	2	5	4	4	4	6	7	11	2	0	1	2	1	8	3	4	5	9	5	6	1	1	1	1	1	1	1	1	1	1	3	2
99000	-29.512244725849605	-28.050162641330722	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.955532660221723	1	0	1	2	2	6	4	4	6	6	8	10	2	0	2	2	1	5	4	5	7	7	6	11	1	1	1	1	1	1	1	1	1	1	1	1
99500	-41.164581455040334	-39.702499370521451	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.718119640318060	0	-1	1	3	2	4	4	4	5	6	8	12	2	0	2	3	2	3	1	2	4	1	6	11	1	1	1	1	2	1	2	3	1	3	2	2
100000	-38.488867465731396	-37.026785381212513	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.897179871020496	0	-2	2	2	2	4	4	5	3	4	6	12	2	0	1	1	1	9	3	3	5	3	10	11	1	1	1	1	1	1	1	1	1	1	1	2
