step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
10000	-245.219449414122806	-254.270292794574146	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986848351326485	0	4	3	5	4	6	7	4	6	7	5	9	6	6	6	7	5	10	6	7	7	5	4	7	9	4	7	6	8	7	7	6	6	8	7	6	8	9	8	9	7	9	6	9	9	9	10	9	8	9	13	9	9	10	8	8	8	9	11	2	7	9	12	12	11	10	15	8	8	9	14	11	10	13	11	15	14	16	19	17	0	3	60	2	3	26	11	3	17	2	23	41	26	11	3	22	60	68	8	4	15	26	60	14	41	3	6	11	11	8	2	3	8	60	43	4	33	34	20	31	28	7	17	16	24	36	42	61	4	39	70	11	17	15	32	17	32	56	41	1	6	28	54	34	12	48	71	28	41	14	42	50	13	42	40	70	74	67	78	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-237.934085576044765	-246.984928956496105	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997178140115103	0	2	2	4	4	6	5	3	5	6	4	7	4	8	7	6	5	9	8	6	7	7	7	7	8	6	7	7	10	8	6	7	6	7	6	6	7	7	8	4	6	9	4	9	9	9	11	11	8	10	14	8	9	10	10	8	10	10	10	10	10	11	9	9	9	12	13	12	10	10	12	7	13	12	15	14	11	18	20	17	0	1	1	1	2	40	8	2	5	11	8	43	8	28	5	3	40	30	24	11	40	9	5	31	27	13	6	35	16	22	5	31	4	16	4	5	10	33	33	2	43	15	2	38	20	13	49	30	34	52	34	36	9	63	46	34	41	36	42	42	49	53	31	6	21	69	66	60	56	10	60	7	23	44	76	48	55	44	78	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-244.336247251759602	-253.387090632210942	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.960031236957106	1	4	2	5	4	3	7	4	4	7	6	8	5	6	5	7	5	9	7	6	6	7	7	6	6	6	6	8	9	8	3	8	6	3	7	7	7	9	6	8	8	9	6	8	7	6	11	10	8	8	12	10	5	7	10	9	11	10	7	8	11	9	13	11	10	11	10	13	10	8	12	11	12	12	13	14	16	18	20	18	0	6	1	6	34	3	24	3	1	33	4	31	31	2	6	46	5	70	33	53	17	39	31	4	9	15	4	43	35	9	3	25	5	1	21	46	43	30	34	37	20	19	2	21	13	6	38	41	10	27	65	56	2	39	16	40	43	40	4	33	50	23	36	67	56	58	44	48	28	36	67	7	61	57	12	66	55	77	80	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-239.177807605905315	-248.228650986356655	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995296966361467	1	6	3	4	3	5	6	4	5	6	6	9	6	8	5	7	4	7	5	7	7	4	7	5	8	4	6	8	9	6	5	7	5	8	6	3	8	8	8	8	8	7	6	8	5	6	8	8	9	10	13	10	10	7	11	7	11	9	10	11	11	10	8	12	11	10	16	13	9	9	13	10	13	13	10	14	15	11	17	20	0	17	1	36	1	22	19	1	3	6	33	8	15	21	26	19	36	36	26	43	19	5	33	36	20	3	22	27	35	33	8	24	17	35	24	1	26	19	32	35	20	22	5	20	17	17	23	31	63	23	62	18	6	24	69	43	23	23	14	70	2	14	6	50	29	54	77	64	18	38	62	37	61	50	47	55	51	38	77	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-238.174794203373438	-247.225637583824778	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999984586373302	0	5	3	4	2	4	6	4	4	6	5	8	3	6	6	6	5	7	5	7	8	8	7	6	6	5	3	8	9	7	6	8	3	9	7	6	7	5	7	9	8	8	4	6	8	7	11	10	9	11	15	10	7	8	9	10	9	8	12	9	9	9	13	12	11	12	15	13	9	11	12	11	13	11	14	15	16	16	22	24	0	1	1	3	1	3	13	13	3	3	4	30	1	13	11	9	9	10	43	10	44	16	25	38	4	9	5	16	11	44	38	35	5	17	2	19	17	27	2	30	24	38	13	2	30	14	41	29	21	29	65	19	17	38	58	14	31	16	18	54	15	21	61	29	31	47	68	66	35	12	44	32	50	58	57	66	63	51	77	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-237.855541318639695	-246.906384699091035	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986359687979945	1	5	3	2	3	6	7	3	3	5	4	8	4	7	6	7	3	9	6	3	8	7	7	6	7	5	5	6	9	8	6	8	5	8	5	4	8	10	8	9	9	9	7	5	10	4	11	12	7	7	14	9	8	10	11	9	10	8	12	10	10	10	12	11	12	10	15	12	10	11	7	11	12	13	15	13	15	18	17	21	0	13	1	1	1	1	31	1	1	17	3	49	4	19	36	33	1	33	27	4	49	5	35	3	33	3	20	35	2	43	26	14	11	31	9	4	7	43	44	28	25	13	13	8	21	17	60	32	15	3	66	24	43	16	56	24	40	46	29	30	14	34	34	45	55	25	48	45	16	7	36	54	37	52	76	66	76	77	75	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-233.502225677249100	-242.553069057700441	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988412195666636	-1	1	2	3	3	5	6	4	5	3	5	10	6	7	7	7	5	9	4	5	6	6	3	6	5	4	6	4	9	7	6	7	5	8	7	6	8	8	8	7	8	7	7	8	10	7	10	11	8	10	14	10	9	9	10	10	8	9	9	6	11	10	13	12	10	11	17	12	11	10	13	11	12	14	14	14	16	17	19	21	0	1	1	2	3	4	28	23	8	2	28	41	19	33	3	26	23	16	3	4	19	19	2	3	28	10	11	4	27	17	5	21	10	31	22	19	23	36	7	36	40	20	17	31	42	22	41	59	31	57	72	18	36	14	37	59	26	13	30	10	18	59	48	62	58	59	48	72	59	46	69	38	39	70	10	63	76	77	77	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-227.095914938196131	-236.146758318647471	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982620251224651	1	2	2	5	4	6	7	3	5	6	5	9	6	7	7	5	4	7	7	3	8	8	6	3	8	5	6	5	10	7	7	8	6	6	6	7	6	8	7	6	9	6	6	8	9	9	11	10	9	9	14	10	10	9	11	9	9	8	7	9	11	10	13	11	12	12	17	12	10	10	14	8	13	10	15	14	16	17	19	19	0	1	1	24	3	20	35	1	17	11	8	14	11	5	42	2	20	37	4	1	34	23	9	2	6	3	24	20	21	26	2	40	5	28	17	9	26	37	26	5	14	17	24	5	34	22	56	44	22	31	70	18	38	72	14	15	31	6	4	39	21	7	47	12	57	48	77	70	7	32	38	15	57	30	68	66	75	75	76	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-234.743651834023012	-243.794495214474352	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988940547344158	0	6	2	5	4	5	6	3	5	7	4	8	3	7	7	2	5	9	7	6	8	8	7	5	7	6	6	6	9	8	5	8	5	9	6	5	4	7	5	3	7	8	8	9	10	8	9	7	8	9	14	9	9	9	11	9	11	7	11	9	11	10	10	12	12	10	16	10	10	10	14	11	10	13	13	11	15	19	17	19	0	4	1	13	3	3	40	3	37	26	40	33	16	39	20	1	8	15	17	6	7	19	28	40	16	36	24	8	38	14	37	2	16	20	31	3	3	31	13	3	5	41	7	27	43	19	12	6	2	37	65	41	28	41	70	14	63	17	49	9	69	50	15	61	50	34	71	58	43	30	55	54	18	32	72	73	64	79	69	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-250.949100613150279	-259.999943993601619	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999251317173480	0	5	3	5	2	6	7	4	5	6	4	8	5	7	7	4	5	9	6	4	6	5	7	7	6	4	7	7	10	7	6	6	6	9	4	7	8	9	6	8	8	10	6	7	9	6	11	10	7	9	14	10	10	10	3	9	10	10	11	11	10	10	11	10	8	11	17	10	10	10	12	11	13	11	13	14	15	17	20	19	0	11	5	55	1	11	4	3	35	13	1	7	26	22	17	5	55	15	4	3	22	35	2	46	5	5	31	25	28	55	9	22	26	12	1	17	24	21	5	10	33	18	16	9	40	3	48	17	8	10	33	41	14	17	1	39	37	27	43	57	21	21	15	40	6	65	34	12	40	15	42	40	53	18	66	71	68	73	71	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-247.778926327414467	-256.829769707865808	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996749865196109	0	5	3	2	3	3	7	3	5	7	5	9	2	7	6	5	5	9	8	6	7	5	4	7	7	6	7	7	7	7	5	7	7	8	4	5	7	9	4	9	7	9	8	9	10	6	12	10	9	10	14	8	8	6	11	10	10	8	9	10	7	10	11	12	7	10	17	8	10	12	4	10	13	12	15	14	15	18	19	20	0	3	1	1	4	4	16	1	8	5	6	29	1	16	35	35	71	27	65	22	8	35	13	22	31	31	71	20	36	31	8	23	9	36	3	13	54	14	1	46	16	24	46	28	35	71	69	40	25	37	48	54	20	6	57	43	24	28	37	59	39	12	37	44	35	28	76	65	34	7	3	11	45	40	56	60	45	74	51	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-251.705511303470701	-260.756354683922041	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985872047645888	0	3	2	2	3	5	6	4	3	6	6	8	4	5	4	5	6	8	6	4	4	7	7	6	9	6	4	8	9	7	6	1	6	7	6	5	7	3	8	8	8	9	8	8	10	8	10	12	8	6	12	5	9	10	6	10	10	8	10	10	8	10	9	10	11	10	13	12	8	12	13	11	13	10	14	13	16	19	21	21	0	3	32	32	3	5	21	32	32	36	15	55	3	9	4	4	36	8	21	32	4	27	35	2	11	6	38	8	30	24	6	1	16	6	20	5	27	4	10	55	11	7	35	35	5	7	22	47	55	8	45	9	55	53	27	37	23	30	53	53	17	46	24	41	42	26	62	39	11	42	60	66	51	69	65	13	72	69	78	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-250.767642168701173	-259.818485549152513	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982866361285252	0	2	2	4	4	5	7	3	4	6	4	10	5	7	5	7	5	9	5	7	7	6	6	7	7	3	6	8	7	8	5	8	7	6	6	6	4	6	6	9	8	9	7	8	8	5	12	11	8	8	14	9	10	7	10	9	8	9	9	9	9	9	12	9	12	9	10	13	10	11	13	7	13	10	14	14	13	15	20	24	0	1	1	3	8	26	11	1	3	37	26	72	11	35	8	19	1	27	26	34	19	13	31	17	9	2	4	34	31	9	11	5	19	31	6	15	8	37	19	54	5	2	5	25	25	9	74	59	29	15	47	7	17	17	32	43	22	21	20	13	25	44	55	57	52	41	31	28	44	32	70	23	60	62	43	72	70	75	67	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-248.965851546363581	-258.016694926814921	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988711915133766	0	5	2	5	4	5	4	3	4	6	6	7	3	8	6	6	5	9	7	7	7	2	5	6	9	3	6	8	10	7	1	7	6	6	6	4	5	5	7	8	9	9	7	7	10	9	12	8	8	9	12	10	3	8	11	9	10	8	9	11	7	10	13	13	10	10	15	12	10	9	11	7	14	13	14	13	11	17	21	24	0	8	1	26	3	36	53	31	3	31	13	35	31	35	31	9	53	61	15	6	27	31	13	53	61	1	38	12	49	33	1	5	4	9	23	22	9	53	4	12	72	40	15	6	54	17	57	16	20	37	41	38	3	20	70	40	40	7	32	25	9	25	37	52	11	30	63	46	3	11	70	9	51	65	60	68	70	46	78	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-234.664884024482831	-243.715727404934171	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983526830547523	1	5	2	3	4	6	6	3	6	7	5	10	6	4	7	4	6	8	8	5	6	8	7	6	7	5	4	7	10	7	6	7	4	8	6	6	7	10	7	8	8	8	8	8	6	9	12	11	6	8	13	9	9	10	10	10	8	10	11	11	10	10	14	13	9	12	15	12	10	12	10	10	13	13	13	15	14	13	20	24	0	14	1	1	4	5	5	1	16	4	4	50	5	8	27	4	4	36	9	8	11	20	45	16	2	3	4	24	65	36	16	2	8	37	2	33	17	32	36	2	6	31	35	39	16	44	50	19	2	13	52	23	15	33	26	21	2	52	22	65	10	43	68	66	21	18	63	55	50	34	46	18	48	68	68	60	70	19	66	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-245.328459456683333	-254.379302837134674	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986107609932025	1	5	2	5	3	4	7	3	5	7	6	10	3	3	5	3	5	9	4	7	6	6	7	5	9	2	3	5	9	5	3	7	4	9	4	7	8	8	8	8	8	10	6	8	8	8	12	6	7	10	14	9	10	9	9	9	8	10	11	10	9	9	14	12	9	11	15	12	6	9	13	11	13	8	13	14	12	14	19	24	0	13	1	8	26	31	9	1	1	33	17	45	1	1	16	26	31	39	13	15	24	3	48	16	4	1	1	14	44	27	26	24	26	10	26	30	21	20	32	21	10	25	8	10	24	30	52	19	19	30	42	10	55	41	39	49	36	57	61	41	20	7	68	57	38	65	71	42	17	11	25	61	42	2	52	74	72	34	63	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-247.380871138853479	-256.431714519304819	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.952744505963186	1	5	3	4	3	6	6	3	6	7	3	8	4	8	5	6	6	7	6	4	8	7	6	5	8	5	7	6	9	8	7	6	5	9	7	7	6	9	7	7	8	7	7	6	9	8	5	11	9	11	14	8	9	9	10	10	10	7	11	9	10	8	11	12	11	11	15	7	11	11	11	9	9	13	12	14	15	16	21	22	0	5	1	8	1	4	20	1	5	2	1	44	11	6	3	26	15	24	8	5	27	7	13	8	27	1	11	4	46	9	16	2	11	42	26	47	20	19	16	47	6	44	47	15	30	28	1	24	37	12	42	23	41	43	49	22	60	28	34	58	54	33	6	30	52	32	52	24	38	5	61	62	31	66	69	55	75	30	51	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-224.343309788265998	-233.394153168717338	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981153695372041	1	5	3	3	4	6	6	2	6	5	4	9	6	2	7	7	6	5	7	6	7	7	6	6	8	4	7	8	9	7	4	8	6	8	6	5	8	9	6	8	9	8	7	9	10	6	10	5	8	9	13	10	10	10	9	9	11	8	10	9	11	11	13	10	10	10	16	8	11	11	13	11	14	13	14	13	15	17	16	24	0	31	1	14	1	31	36	1	3	3	3	32	11	1	18	7	18	3	9	5	24	17	5	31	15	8	33	27	28	39	8	35	11	17	31	5	23	68	11	6	28	22	13	48	37	18	37	3	2	6	56	40	42	55	58	33	55	9	38	6	21	45	72	32	33	68	77	7	21	38	64	60	53	69	76	69	71	79	51	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-225.650729092978281	-234.701572473429621	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997300831916750	1	3	2	3	2	5	7	4	4	4	5	9	5	6	7	4	6	10	6	6	7	8	3	6	9	6	7	7	9	6	7	6	7	8	4	6	8	7	5	8	6	6	8	6	9	9	11	10	8	10	12	9	10	6	11	8	9	8	11	10	10	9	13	13	11	10	16	10	10	12	13	9	12	13	13	14	16	18	18	24	0	3	1	5	1	4	23	4	2	1	23	49	5	9	41	4	8	49	39	6	13	21	1	6	44	35	13	54	15	9	42	16	44	19	23	9	30	13	2	14	39	9	14	16	31	43	52	21	15	21	54	56	38	23	20	17	7	9	58	11	56	27	55	56	69	37	76	34	22	60	69	21	55	46	47	71	63	67	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-226.856602475206131	-235.907445855657471	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998283096355376	0	5	2	4	3	6	4	3	6	6	5	8	6	6	7	6	2	10	7	7	7	5	4	7	7	6	7	5	7	8	4	6	6	8	6	7	8	9	7	9	8	8	6	6	9	4	11	9	7	10	15	8	9	8	10	10	11	10	9	6	11	10	10	11	11	9	16	13	9	12	14	10	13	11	14	13	15	16	18	17	0	4	1	8	3	31	17	17	23	46	8	27	28	28	11	7	1	40	46	33	10	23	5	33	2	11	16	8	35	15	3	5	23	13	4	13	39	44	43	15	49	35	4	46	36	3	72	27	6	45	71	21	21	39	34	41	38	21	26	28	56	27	16	69	41	31	73	70	11	64	76	24	65	18	76	62	76	73	78	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-243.970580806966751	-253.021424187418091	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999734820538845	1	5	3	5	3	5	5	3	5	6	5	7	5	8	4	7	5	6	4	5	4	5	6	7	9	3	7	2	7	8	5	6	6	8	6	5	7	8	6	7	9	8	8	7	9	5	12	10	9	10	13	9	10	6	9	9	10	8	9	10	11	10	13	10	11	11	15	13	11	12	13	8	13	14	10	11	14	16	17	21	0	15	1	8	28	8	26	1	5	2	3	22	21	13	28	11	28	46	1	8	28	3	26	5	29	1	8	1	11	16	8	21	9	23	20	26	36	29	21	36	38	17	54	9	17	26	75	37	38	43	65	29	18	9	40	44	25	32	30	55	62	42	70	55	50	44	66	64	57	30	34	32	70	47	58	14	24	60	67	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-228.254311380301175	-237.305154760752515	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995963608767293	0	2	3	4	2	5	7	4	4	7	5	10	6	6	7	5	6	9	8	7	6	6	7	7	7	6	6	6	10	8	6	7	5	8	7	7	8	9	8	7	7	9	8	8	9	8	9	11	8	11	14	9	10	9	10	7	10	9	10	11	9	11	12	12	12	12	12	12	9	10	14	8	12	13	11	15	11	17	20	17	0	1	5	3	1	9	6	5	5	13	1	43	8	4	11	2	16	41	17	11	2	4	22	16	4	33	6	4	69	22	6	9	4	10	13	6	17	15	26	21	6	34	20	22	37	22	35	70	41	61	77	24	54	30	69	16	21	35	39	45	17	53	61	50	69	77	57	77	19	24	67	10	75	21	55	37	47	76	63	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-239.366058703537192	-248.416902083988532	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986073314199907	-3	4	3	4	4	5	6	1	5	7	5	10	5	7	5	2	3	10	8	7	7	6	6	6	9	6	7	6	9	7	5	7	7	8	4	6	7	8	8	8	7	8	8	9	10	9	9	12	9	11	13	10	9	9	10	9	10	6	11	9	8	9	13	13	12	12	15	11	10	11	11	10	11	13	14	12	12	15	16	15	0	1	8	16	16	3	4	1	3	58	16	40	5	9	17	8	16	10	27	6	31	5	35	6	34	31	3	35	42	23	17	6	13	24	3	35	3	32	23	21	35	26	23	42	43	22	7	62	19	25	50	14	40	34	19	35	39	15	40	20	7	10	76	72	27	29	62	52	38	32	72	53	55	73	63	37	45	48	77	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
