step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
50000	-624.927837875143496	-623.421198179810290	-1.506639695333246	0.000091355981050	0.000026502687350	0.290103472650895	0.512684887512830	0	3	2	1	5	5	7	7	6	7	9	8	9	10	11	11	8	11	14	12	11	13	14	14	13	14	12	14	13	13	16	16	15	16	16	16	16	15	18	18	17	17	17	18	18	18	20	17	20	20	19	18	20	20	19	19	22	21	23	20	20	22	21	23	23	21	22	22	24	25	24	23	23	25	26	27	26	26	25	26	27	26	25	25	27	28	26	30	31	29	30	28	30	28	32	30	31	31	33	37	38	0	4	1	1	3	4	6	9	4	6	8	9	10	10	14	9	6	10	11	14	13	20	14	16	16	18	12	8	21	27	38	23	29	29	25	30	16	20	37	38	34	16	37	35	37	35	19	38	40	43	35	27	45	46	19	48	16	60	63	35	52	49	37	53	54	52	60	58	44	66	60	58	62	73	63	66	68	67	67	73	58	64	51	67	64	77	72	82	79	67	92	87	82	75	75	92	67	79	78	89	99	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	2	2	2	3	1	1	1	3	2	1	1	3	3	2	1	1	1	2	1	1	3	2	2	1	2	1	3	1	1	1	1	3	1	1	2	1	2	1	2	3	1	6	1	1	2	1	1	3	2	1	2	1	1	2	2	2	1	1	1	3	3	2	2	2	2	3	2	2	3	2	1	1	2	4	3	1	1	3	1	3	2	4	4	3	4	4
50500	-636.298239482731105	-634.800142946394431	-1.498096536336653	0.000102379543824	0.000030302890434	0.295985792686080	0.599878289908652	1	4	3	3	6	5	6	9	7	8	8	10	7	11	12	10	10	13	12	12	11	11	14	14	13	13	14	14	14	13	17	16	16	13	16	15	15	17	18	16	16	17	16	18	18	17	21	17	20	20	18	19	20	20	18	19	22	21	23	20	21	22	22	23	22	21	21	23	22	23	24	24	23	24	25	23	25	24	24	24	25	26	24	27	27	29	28	31	29	29	30	28	31	27	32	29	31	32	34	38	37	0	4	1	1	3	4	6	11	6	13	6	9	7	13	22	9	10	17	11	17	10	13	10	12	16	22	16	19	21	16	15	23	29	21	27	16	25	40	19	20	34	36	30	27	37	24	28	40	40	45	27	35	37	39	25	48	25	45	39	44	52	49	58	39	54	52	39	53	47	66	67	58	62	62	50	60	68	67	67	49	58	63	69	83	75	77	81	82	84	71	87	81	85	64	85	87	83	90	89	98	99	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	4	2	1	1	2	1	2	2	2	1	2	1	1	3	2	1	3	2	1	1	2	2	2	1	4	1	2	1	2	2	2	1	2	1	3	1	3	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	3	2	1	1	2	2	2	2	1	1	1	2	2	2	1	3	2	2	2	3	2	1	5	2	2	3	2
51000	-586.898498569703406	-585.346387925788235	-1.552110643915146	0.000081444995170	0.000021419203118	0.262989801556727	0.603771664627331	2	3	3	4	6	5	7	9	6	8	8	10	8	11	12	11	10	13	14	14	12	13	14	14	13	13	13	13	15	16	17	16	15	14	17	15	14	15	18	17	17	18	17	18	18	16	20	19	20	20	16	20	20	20	19	20	21	20	23	21	21	22	22	23	23	22	22	21	22	25	23	24	24	25	25	26	25	25	26	27	27	27	27	27	27	27	28	31	31	28	31	30	30	29	31	29	32	33	33	39	38	0	1	1	2	3	4	6	9	6	9	6	4	7	13	14	12	13	14	28	13	12	17	26	12	16	15	16	11	21	25	38	20	21	21	27	16	27	15	35	15	34	36	27	51	37	24	55	40	31	43	24	46	43	46	28	48	52	45	50	51	52	49	53	45	69	57	39	35	51	66	60	58	62	62	53	66	58	35	71	62	72	64	71	44	64	72	81	75	79	67	92	96	75	85	94	87	79	90	83	99	97	1	1	1	1	2	1	1	2	1	1	1	3	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2	1	2	2	1	2	2	1	1	1	3	2	2	2	1	2	1	1	1	2	2	1	2	1	2	2	1	1	1	2	2	1	1	1	3	1	1	2	2	3	2	1	2	2	2	1	2	2	3	2	2	2	2	2	4	2	1	1	3	1	2	1	1	2	1	1	1	3	3	2	3	3
51500	-580.739974497807452	-579.290177845347785	-1.449796652459653	0.000084008637402	0.000028251569965	0.336293634064794	0.619728903176175	1	2	2	3	5	4	6	8	6	8	9	10	7	11	10	12	10	12	13	13	12	11	14	14	10	12	13	15	15	15	16	16	16	15	17	15	15	14	19	17	17	17	16	18	18	16	21	16	20	20	16	19	20	21	19	19	23	21	23	19	22	22	21	23	21	21	24	23	22	25	23	24	24	24	26	26	25	25	26	26	27	26	27	27	27	28	26	31	30	29	31	30	27	29	31	28	31	32	34	38	39	0	1	1	2	3	4	6	6	6	13	9	9	7	13	10	12	13	10	11	14	17	13	13	16	9	13	25	27	21	27	22	38	29	21	27	27	16	20	24	38	34	36	37	51	43	24	55	20	48	43	24	35	43	39	19	48	52	60	50	51	52	38	50	53	55	52	69	58	44	57	24	68	49	62	63	66	68	69	67	49	87	64	78	67	82	77	58	93	79	67	87	96	64	85	85	87	84	89	98	98	98	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	2	2	1	1	2	3	1	2	2	2	2	2	1	3	1	1	2	2	1	2	1	2	2	1	1	1	1	1	2	1	2	2	2	1	1	3	1	4	1	3	1	2	2	1	3	1	1	1	1	1	1	2	1	4	1	2	1	3	1	2	2	2	2	1	2	1	2	1	2	3	2	2	3	3	2	2	1	2	1	2	1	2	2	3
52000	-606.905961922277243	-605.399514460698128	-1.506447461579114	0.000082288342586	0.000023882762289	0.290232632452284	0.573759749238424	1	2	3	3	5	4	7	8	7	9	9	10	6	8	11	10	9	12	13	13	12	11	14	14	12	14	14	15	14	15	15	16	15	15	16	15	15	17	19	17	18	17	17	18	16	16	20	18	20	20	19	19	20	21	19	19	22	22	23	21	22	21	20	22	22	21	23	23	23	25	24	23	23	23	25	25	24	25	27	26	28	26	27	26	27	29	27	31	32	29	30	27	30	29	29	30	30	32	33	37	39	0	1	1	2	3	4	6	9	6	13	4	6	6	13	14	6	14	10	11	15	22	13	15	25	12	14	25	8	21	12	20	26	21	21	24	16	16	31	45	31	34	30	16	30	27	24	19	38	40	37	35	37	45	39	28	31	39	45	50	27	52	49	45	63	47	52	60	50	35	66	67	53	40	49	64	57	68	60	60	74	58	64	78	67	82	77	72	95	84	79	87	72	75	64	64	81	67	97	90	98	98	1	1	1	1	1	1	2	1	2	2	3	3	1	1	2	4	1	2	2	1	1	3	2	1	1	4	1	4	2	3	1	1	2	2	1	3	2	2	2	2	1	1	3	2	1	1	3	1	1	3	1	2	2	1	2	2	1	2	2	3	2	1	2	1	1	1	1	1	3	1	1	1	3	2	1	2	1	1	3	1	3	2	1	2	1	3	3	1	2	2	2	2	2	3	2	1	3	1	2	2	3
52500	-596.100728948690062	-594.501250153787510	-1.599478794902529	0.000081442599497	0.000019566484948	0.240248777283219	0.605332822965210	1	2	3	3	5	4	6	9	7	8	8	11	7	10	10	11	10	12	11	12	11	11	14	15	11	13	13	15	13	14	16	17	15	15	14	15	15	15	17	17	16	17	17	18	18	17	18	17	19	19	19	19	20	20	19	20	22	20	23	21	22	22	21	22	22	21	23	21	23	25	23	24	24	25	25	27	25	26	25	27	27	26	27	26	27	28	26	30	32	29	29	29	31	28	31	30	31	33	34	38	38	0	1	1	2	3	4	6	9	6	13	6	8	7	13	7	8	13	17	11	10	15	13	10	35	9	10	16	11	21	25	38	20	15	21	25	30	12	20	27	31	33	36	37	39	27	16	28	38	31	25	44	24	45	46	47	48	66	50	50	24	52	49	45	37	52	39	51	37	51	57	60	58	62	62	64	70	58	67	67	73	87	63	78	79	75	77	72	82	84	71	87	72	94	82	82	92	84	89	84	98	98	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	2	1	2	1	1	2	3	1	2	2	2	4	1	2	1	2	2	2	2	1	1	2	2	1	1	1	1	1	2	3	1	1	2	5	1	2	1	1	1	2	1	1	2	3	2	1	2	3	1	2	2	3	2	1	1	3	1	2	2	1	2	2	1	2	1	1	1	1	1	2	1	2	5	3	2	2	2	2	2	1	2	1	4	2	2
53000	-589.791502125065449	-588.290685162307341	-1.500816962758085	0.000080373696624	0.000023636328253	0.294080392542808	0.552641933330913	1	2	3	4	6	5	7	8	6	9	9	10	8	10	11	11	10	12	13	13	11	11	11	14	11	12	13	14	14	15	15	17	15	15	17	15	15	16	18	18	15	17	17	16	18	17	20	19	19	21	18	19	21	20	18	19	22	22	23	20	21	22	22	23	22	22	22	23	23	26	23	24	24	25	25	27	25	26	26	27	27	26	23	26	27	28	27	31	29	30	30	29	30	30	31	29	30	30	33	38	38	0	1	1	2	3	4	9	2	6	13	8	6	7	13	13	8	13	14	11	17	14	13	13	25	9	10	25	11	21	27	23	20	21	21	24	16	27	31	16	38	21	30	37	24	16	24	28	40	40	43	44	46	37	25	28	38	54	45	45	44	52	49	53	53	46	46	60	45	35	57	35	45	62	49	64	69	68	67	83	73	72	64	67	67	82	77	68	82	84	84	92	87	63	82	82	87	79	84	98	99	99	1	1	1	2	2	1	1	3	1	1	1	2	1	2	1	2	2	1	2	2	1	2	2	1	1	1	2	2	2	1	2	2	2	2	2	1	1	1	3	1	2	1	1	1	3	1	3	1	1	2	1	1	2	5	2	2	1	2	2	2	1	2	1	1	2	2	1	3	3	3	3	4	1	3	1	2	1	2	2	2	2	2	1	2	1	2	2	2	1	2	1	2	3	2	3	1	2	2	2	3	2
53500	-579.891698794075296	-578.397198696259807	-1.494500097815479	0.000072397027819	0.000021614370588	0.298553286504019	0.630105897703093	1	3	2	4	5	5	7	8	6	9	9	7	8	11	11	10	11	13	14	13	11	12	13	14	13	13	11	15	14	16	17	16	16	15	17	15	15	17	16	15	17	17	17	18	17	18	19	19	18	18	19	20	20	20	18	20	23	21	23	21	21	22	21	23	22	21	23	21	22	25	24	23	24	24	26	25	25	23	27	26	26	26	25	26	28	29	28	31	29	29	31	29	30	27	32	30	31	33	34	39	39	0	1	1	2	3	4	6	6	6	13	6	2	12	13	10	8	10	17	11	15	13	10	22	16	27	17	16	11	21	24	40	15	29	21	24	25	25	40	25	23	34	36	37	39	37	35	11	31	40	27	44	24	45	35	28	48	52	45	35	51	52	31	45	63	54	52	51	45	44	57	69	58	62	62	64	66	58	39	71	73	72	53	67	71	75	77	81	82	79	71	87	87	94	64	93	92	89	90	90	99	99	1	1	1	1	2	1	1	2	1	1	3	2	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	3	2	1	1	2	1	2	2	1	1	1	2	1	1	2	1	1	2	1	4	1	1	2	1	2	1	2	1	1	1	2	4	2	1	2	2	1	1	1	2	2	2	1	1	1	1	1	2	2	2	2	2	2	1	3	1	2	1	2	1	2	1	3	1	1	1	2	1	1	1	3	2	2	2
54000	-565.803293704729640	-564.189010734379281	-1.614282970350402	0.000086363774394	0.000020208541857	0.233993268574404	0.665968339087760	-1	3	1	4	6	5	6	8	7	8	8	10	7	11	10	11	11	12	12	14	12	12	13	14	13	14	11	14	15	15	16	16	15	15	16	15	15	16	18	17	17	18	18	18	18	16	20	18	19	21	18	20	21	20	19	19	23	21	23	20	22	22	22	23	22	21	20	22	22	25	23	22	24	24	26	24	25	24	26	26	26	27	26	26	27	27	28	31	31	29	30	29	30	29	29	31	29	32	34	37	39	0	1	1	2	3	4	6	9	6	13	6	9	7	13	10	9	10	17	11	15	15	14	15	27	12	10	9	11	21	16	23	20	21	20	24	25	24	20	35	31	21	30	37	35	37	24	28	31	31	45	25	46	43	44	19	40	52	45	50	44	52	49	53	53	54	52	16	45	60	66	60	58	40	62	64	66	68	71	71	73	72	64	78	67	64	81	81	64	79	71	81	87	95	85	82	92	84	89	98	98	99	1	3	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	2	2	2	2	2	2	3	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	3	2	2	2	3	2	2	1	4	1	1	1	1	1	1	1	1	1	1	1	4	2	1	2	1	1	3	1	2	1	2	1	2	1	2	2	2	3	2	1	1	2	2	3	2	1	1	1	1	1	2	1	2	3	2
54500	-548.479702240106008	-547.005686748787753	-1.474015491318248	0.000087209789894	0.000027415027844	0.314357228434812	0.655601617229216	1	3	3	4	5	5	6	8	6	9	9	9	8	10	11	11	10	12	13	13	12	10	14	14	12	13	13	15	14	16	15	15	14	14	16	15	14	16	18	17	17	17	17	17	19	18	20	18	19	19	18	19	20	21	19	19	23	21	23	19	22	21	21	23	22	21	22	23	22	24	24	24	22	23	26	26	25	24	26	26	26	27	26	27	26	28	27	30	31	29	28	30	30	29	31	31	30	31	33	39	37	0	1	1	2	3	4	6	9	6	13	8	6	7	13	14	12	10	17	8	15	15	13	17	27	16	17	16	11	21	25	20	20	21	21	27	27	25	31	24	31	34	36	37	35	37	24	28	40	40	37	44	35	45	46	19	48	61	45	39	44	46	49	53	53	54	35	60	58	39	59	67	58	38	62	64	70	68	67	67	74	45	64	78	71	64	77	81	64	67	71	81	87	64	64	94	87	84	90	98	99	98	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	1	2	1	3	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	2	3	1	2	3	1	1	1	2	3	1	1	1	4	1	2	1	1	1	1	2	2	1	2	1	1	2	4	1	2	1	1	1	2	2	3	2	1	2	2	2	1	2	5	2	1	1	2	2	1	2	1	1	1	2	3
55000	-580.017995719242094	-578.522245828851169	-1.495749890390909	0.000082703035063	0.000024616944500	0.297654668674295	0.585406919156071	0	1	1	2	6	4	6	6	5	9	9	10	8	10	11	12	11	12	14	12	11	12	14	14	12	13	13	13	14	14	16	17	16	15	16	14	15	16	18	18	17	18	16	18	17	17	20	17	19	20	17	18	20	19	20	19	22	18	22	20	21	22	22	22	21	21	22	23	22	25	24	23	23	24	25	26	24	25	25	25	27	27	27	27	27	28	28	32	31	29	30	29	31	29	31	30	31	33	33	37	37	0	1	1	2	3	4	6	6	6	13	8	7	7	10	13	12	10	14	11	13	13	10	17	12	12	22	16	11	21	25	20	20	21	21	24	16	27	20	45	31	21	30	16	51	35	24	25	31	40	43	24	46	58	46	28	38	66	25	45	35	51	40	53	53	46	52	60	58	44	66	67	58	31	73	64	70	68	71	67	74	68	64	78	67	75	77	81	85	84	71	81	87	75	75	94	92	90	89	97	98	99	1	1	1	1	3	1	1	1	1	1	1	2	2	1	2	1	1	1	3	2	2	1	2	2	1	1	1	2	2	1	2	2	2	2	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	2	2	1	2	1	3	1	1	3	2	2	2	2	1	1	2	1	1	2	1	2	1	2	2	1	2	1	1	1	2	1	2	3	1	2	1	2	1	3	2	2	1	1	3	2	1	1	1	2	2	2	3
55500	-583.727464775836779	-582.220771574151058	-1.506693201685691	0.000079962754451	0.000023194600089	0.290067547676884	0.614149298767116	1	4	2	3	5	4	7	8	6	8	9	10	9	11	12	11	11	13	13	13	11	13	14	15	12	14	13	14	14	14	14	17	15	14	16	15	13	16	18	17	16	15	18	18	17	17	21	18	19	20	17	20	20	20	19	20	21	19	22	19	21	22	21	23	22	21	23	20	24	24	21	22	23	24	25	26	24	25	26	27	26	26	26	26	27	28	27	32	32	29	31	29	28	29	32	30	30	32	33	38	38	0	4	1	1	3	4	9	9	6	7	8	9	10	13	13	9	13	13	11	15	13	15	14	27	12	10	25	11	21	25	20	20	29	21	24	25	16	31	35	31	34	16	27	27	25	24	55	40	15	43	35	39	37	39	25	48	52	45	50	27	52	49	58	63	39	46	39	58	51	57	35	58	62	73	64	66	72	60	67	73	77	64	78	78	75	77	81	93	78	84	87	87	75	64	93	92	84	90	98	99	98	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	2	1	1	1	1	1	2	3	1	2	2	1	1	2	1	2	1	2	1	1	1	2	1	2	2	2	2	2	1	1	3	1	1	1	3	2	3	1	1	2	2	3	1	1	1	1	2	2	2	1	2	2	3	2	1	1	2	2	1	3	2	2	1	2	1	1	1	2	1	2	2	2	2	1	2	3	2	1	2	3	1	2	3
56000	-565.949098753773569	-564.451093906269193	-1.498004847504383	0.000069436947928	0.000020556846982	0.296050555145426	0.594121550900683	-1	2	0	3	4	4	6	7	7	8	9	9	9	11	11	11	10	13	13	13	12	13	14	15	13	14	13	14	15	15	17	16	15	16	17	15	15	16	18	18	18	17	17	18	18	16	20	18	20	20	18	20	19	20	18	20	22	22	22	20	22	20	21	23	23	22	23	23	23	25	24	22	24	25	26	27	25	26	27	26	27	26	27	26	27	29	24	31	28	29	31	29	30	27	29	31	32	32	33	39	38	0	1	1	2	3	4	6	6	6	7	8	9	10	13	10	12	13	14	11	13	15	13	22	25	8	15	12	11	21	27	38	20	21	33	25	16	16	20	37	31	34	36	37	24	43	27	55	38	48	43	37	35	37	44	19	48	52	45	50	51	52	40	50	63	54	52	39	58	35	57	44	53	62	73	64	66	68	67	67	73	87	64	67	67	64	77	58	95	79	78	92	87	75	64	64	87	89	84	79	97	99	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	4	2	2	2	2	1	1	2	2	1	3	2	2	2	2	1	1	1	1	2	1	2	1	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	3	2	2	1	2	3	1	2	2	1	2	2	2	2	2	2	1	1	1	1	1	2	2	2	3	3	2	3	3	3	2
56500	-608.299037873607517	-606.619573066979228	-1.679464806628321	0.000072401752013	0.000015208723182	0.210060154062658	0.559972125793043	1	2	3	3	5	4	7	9	7	8	8	8	9	10	10	10	10	12	14	13	11	11	14	15	13	13	13	14	15	15	16	16	14	15	17	15	16	14	18	17	18	17	17	16	19	18	20	17	20	21	19	19	19	20	19	17	22	21	20	21	21	21	22	22	23	20	22	21	22	24	24	23	23	25	26	26	26	24	26	27	28	27	27	24	27	28	26	31	31	29	31	29	30	29	32	30	31	33	34	38	38	0	1	1	2	3	4	6	7	6	7	4	6	10	10	10	9	10	14	11	15	15	17	10	28	16	22	16	11	21	9	38	20	21	33	24	12	27	20	24	20	34	36	37	27	16	35	11	38	38	43	44	35	43	30	19	31	52	45	37	44	52	49	53	50	54	30	45	45	46	66	39	58	62	62	64	66	72	67	84	62	87	64	71	67	63	77	72	94	84	79	92	87	82	64	82	92	84	90	89	98	99	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	3	1	1	1	3	1	2	1	2	3	2	3	2	1	2	1	1	2	1	1	2	2	2	1	1	1	3	1	6	2	3	2	2	1	1	3	2	1	2	1	3	2	1	1	2	1	2	3	2	2	2	1	2	1	1	3	2	3	2	1	2	4	1	2	1	2	2	1	2	2	3	2	1	2	2	2	2	1	4	2	1	2	2
57000	-591.501549599689611	-589.857511439375116	-1.644038160314486	0.000096091687495	0.000021371287944	0.222405168446034	0.676187201016205	0	2	2	3	4	4	6	7	6	9	8	10	8	9	10	10	11	12	13	13	11	13	15	14	12	13	13	14	15	14	16	15	16	15	17	15	16	16	18	15	18	17	17	17	18	17	21	19	20	20	17	20	20	19	19	18	21	19	21	20	21	23	21	22	22	22	23	22	23	26	23	23	24	23	26	26	26	25	26	27	28	25	27	26	27	29	26	30	32	29	30	30	31	29	32	29	31	32	32	38	39	0	1	1	2	3	4	6	6	2	13	9	8	7	13	10	9	14	13	11	15	15	14	26	25	12	10	16	11	21	27	15	20	29	21	24	27	19	20	24	15	33	27	37	27	44	24	39	56	40	43	24	35	45	35	19	31	46	45	50	44	28	31	53	50	35	57	46	58	60	66	51	58	62	40	64	66	68	71	71	73	72	64	78	71	64	77	72	94	97	79	81	96	88	63	88	87	79	67	79	99	99	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	2	2	2	3	2	1	3	1	1	2	2	1	1	1	2	3	1	2	1	2	1	2	2	1	3	1	2	1	1	2	3	1	2	1	1	1	3	3	1	1	1	1	2	2	2	2	2	2	1	4	2	2	2	1	1	2	3	2	1	2	2	2	2	1	1	2	1	1	1	4	1	1	2	5	2	3	2
57500	-613.051334070476969	-611.422911035840571	-1.628423034636375	0.000083658803876	0.000019102038818	0.228332679079572	0.569377701407621	1	3	3	2	5	5	6	6	6	9	8	9	8	10	12	11	10	12	13	13	10	12	14	15	12	13	13	11	15	15	15	16	15	15	16	14	15	17	19	18	18	18	17	17	19	17	20	15	20	20	19	20	21	20	19	19	22	21	23	20	22	21	21	23	23	21	24	22	23	26	23	23	24	24	26	26	23	25	26	25	27	25	27	26	26	29	28	30	32	29	31	30	30	28	31	29	31	32	34	38	38	0	4	1	1	3	4	6	6	4	13	8	4	7	13	10	12	13	10	11	14	13	17	17	16	9	17	16	11	21	16	20	20	21	21	25	27	25	31	24	31	34	36	25	30	46	24	25	20	31	37	44	39	43	46	19	48	24	45	50	44	46	40	43	53	54	52	69	58	51	66	51	58	49	62	64	66	53	71	67	74	53	43	78	60	63	77	72	85	84	67	87	96	82	64	75	81	90	51	89	99	99	1	1	2	1	1	2	1	1	2	1	1	4	1	2	2	1	1	1	2	2	1	2	3	1	3	2	1	2	2	2	1	1	4	3	2	1	2	1	2	2	2	2	3	1	1	1	5	1	2	3	2	1	2	2	3	2	2	1	2	2	3	2	2	1	1	1	1	1	2	3	2	1	2	1	2	2	1	1	2	1	4	4	1	3	2	3	2	2	3	2	1	1	2	2	2	1	1	9	1	2	2
58000	-590.145744170846683	-588.533764218897659	-1.611979951949070	0.000078624317210	0.000018472270508	0.234943477577283	0.652919881370119	0	2	2	3	6	4	6	7	7	8	9	10	9	11	11	10	10	12	13	13	12	12	15	14	12	13	14	15	14	16	15	17	14	15	16	16	16	16	18	18	18	17	17	17	18	16	20	18	18	20	18	19	20	20	19	19	22	22	23	19	21	23	21	22	22	21	21	22	22	24	24	24	23	25	25	26	25	25	25	26	24	26	27	26	27	29	28	30	30	29	31	29	29	28	32	30	31	32	33	37	38	0	1	1	2	3	4	6	6	6	7	8	6	10	17	13	9	10	17	11	15	15	10	17	25	9	13	12	25	21	25	20	20	21	33	24	27	25	31	24	38	34	12	37	12	43	24	11	38	38	37	44	35	43	35	28	48	52	53	50	51	52	49	50	53	54	52	51	50	51	61	67	58	40	73	64	66	68	71	67	49	58	64	67	67	53	77	58	82	67	51	87	81	64	53	85	87	79	97	71	98	100	1	1	1	1	2	1	1	1	2	1	2	3	1	1	2	2	1	1	2	1	1	2	2	1	2	2	2	1	1	2	1	2	2	1	2	2	2	1	2	1	2	2	1	3	1	1	4	1	1	2	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	3	1	2	2	2	1	2	1	2	2	2	1	2	3	1	2	2	2	3	2	2	2	4	6	2	3	4	3	3	1	3	1	4	2	1
58500	-576.257691348138110	-574.636541154479005	-1.621150193659088	0.000092771417439	0.000021449461020	0.231207645765441	0.588900976664120	0	2	2	3	6	4	6	8	6	8	9	10	9	10	11	11	11	12	13	13	12	12	14	14	12	13	14	14	15	16	14	15	15	15	16	16	15	15	18	18	16	18	17	17	18	16	19	18	19	20	18	20	20	20	20	20	22	21	22	21	20	23	21	22	23	18	24	22	22	25	23	24	24	25	25	26	24	25	24	27	27	27	27	26	27	27	28	32	30	28	29	27	30	30	32	30	31	33	32	37	38	0	1	1	2	3	4	6	6	6	7	8	9	10	10	14	12	13	14	11	15	15	13	17	16	16	17	16	11	21	28	20	20	21	21	16	25	16	31	25	31	34	36	37	24	35	25	28	31	40	43	35	46	45	35	47	48	61	39	50	51	39	49	53	53	69	46	35	58	35	57	24	68	49	40	64	70	58	71	69	74	58	53	79	79	53	77	81	93	78	60	81	58	75	64	82	87	71	97	84	98	98	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	3	2	1	1	2	1	2	2	2	2	1	3	2	1	1	1	2	1	2	2	3	1	2	1	2	1	2	1	1	1	2	1	2	1	3	1	1	1	1	4	1	3	2	3	1	2	4	2	1	1	2	1	2	3	3	1	1	3	2	1	2	3	2	1	3	2	4	3	1	4	1	3	2	2
