step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21
35000	-147.268336946359284	-154.123824897318656	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.351318149181373	1	4	5	7	6	8	8	9	11	11	13	12	13	12	13	13	12	12	15	16	20	0	1	0	1	2	3	5	4	1	3	9	7	9	3	9	6	8	7	13	15	14	1	1	1	2	1	2	1	1	5	3	1	2	1	4	1	2	2	2	1	2	4
35500	-140.123319333498983	-146.978807284458355	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473820243557961	1	5	4	8	7	7	9	10	11	11	13	13	12	12	13	12	13	11	15	15	21	0	1	0	2	2	3	5	4	1	3	9	7	4	10	7	6	8	7	13	15	14	1	2	1	1	1	2	1	1	5	5	1	2	2	1	2	2	2	2	1	1	3
36000	-161.664078054332492	-168.519566005291864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544541858576612	1	6	5	8	8	6	9	11	8	11	14	14	12	13	13	11	12	12	15	14	20	0	1	0	2	2	3	5	4	2	3	18	18	8	10	7	6	8	7	13	7	14	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	3	2
36500	-139.541235438305847	-146.396723389265219	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688283528461890	0	6	6	8	7	8	10	11	11	10	13	14	12	12	13	13	12	12	13	16	20	0	1	0	2	2	3	5	4	7	3	2	7	4	10	18	6	8	7	13	15	14	1	2	1	1	1	1	2	1	1	2	3	2	2	1	1	3	1	1	1	1	3
37000	-144.439563197801789	-151.295051148761161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643091853618549	0	5	5	8	7	7	10	10	11	11	14	13	12	11	13	12	12	12	15	16	20	0	1	0	5	2	3	5	4	1	3	9	7	4	6	5	6	8	7	13	15	14	1	2	1	1	2	2	2	1	6	3	2	2	1	1	2	2	1	1	1	2	3
37500	-147.652229672129607	-154.507717623088979	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656258400134705	0	5	6	6	7	8	9	10	11	11	10	13	12	11	14	11	13	12	16	16	18	0	1	0	2	2	3	5	4	1	3	2	9	8	3	9	6	8	7	13	15	14	1	2	1	1	1	1	1	2	6	2	3	1	1	2	2	2	2	1	2	1	4
38000	-146.017904441441573	-152.873392392400945	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522749407545452	0	6	6	7	7	8	10	11	11	9	14	14	12	12	13	14	13	12	14	16	18	0	1	0	2	2	3	5	4	1	3	9	7	8	10	9	6	8	7	13	18	14	1	3	1	1	1	1	1	3	5	2	1	2	1	2	2	4	1	1	1	2	3
38500	-141.243440710729800	-148.098928661689172	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544364950434216	1	6	5	8	7	7	8	10	11	11	13	14	12	13	13	14	12	12	16	16	19	0	1	0	2	2	3	5	4	2	3	2	7	4	10	18	6	8	7	13	18	16	1	2	1	1	1	1	1	1	2	4	3	4	2	1	1	5	1	2	2	2	2
39000	-162.939436463167340	-169.794924414126712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537650682290098	1	5	5	7	8	8	9	11	10	12	12	13	12	12	12	13	11	12	15	16	20	0	1	0	2	2	3	5	4	1	3	5	15	4	3	7	10	4	7	13	15	10	1	1	1	1	2	1	1	3	3	3	4	1	3	3	2	1	2	2	2	2	3
39500	-146.125104400836392	-152.980592351795764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514727849901345	0	5	5	8	6	8	9	10	11	11	14	13	12	13	12	12	12	12	15	16	20	0	1	0	2	2	3	5	4	2	6	12	2	4	10	7	6	8	7	13	15	14	1	2	1	2	1	2	1	1	3	1	1	5	2	1	1	2	1	2	1	2	3
40000	-148.054996630480275	-154.910484581439647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518824251185634	0	6	6	7	8	7	10	10	10	10	13	13	11	12	12	13	12	13	16	16	21	0	1	0	2	2	3	2	4	1	3	2	7	8	3	7	3	8	7	13	18	14	1	2	1	1	1	1	2	2	5	2	3	1	1	2	1	4	1	3	2	2	4
40500	-146.831417788084565	-153.686905739043937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529776573669464	1	5	4	7	8	8	9	11	10	11	13	14	12	12	14	12	13	11	16	16	21	0	1	0	2	2	3	5	4	2	3	5	7	4	10	7	6	8	7	13	15	14	1	2	1	1	1	3	1	2	2	3	1	3	2	1	2	2	1	1	2	1	4
41000	-134.541103009208996	-141.396590960168368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690728847447142	1	6	6	8	8	7	9	10	10	11	13	11	12	13	14	14	12	11	14	16	19	0	1	0	2	2	3	5	4	2	3	2	7	4	10	7	6	8	7	13	15	14	1	2	1	1	1	1	1	1	2	2	3	1	2	1	3	4	1	1	1	1	2
41500	-157.248869945881466	-164.104357896840838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591746425506482	0	5	6	8	8	8	10	9	9	10	12	12	12	12	14	12	11	11	15	17	19	0	1	0	2	2	3	5	4	1	3	5	7	5	3	7	6	8	7	13	15	14	1	2	1	1	2	2	1	1	2	2	3	1	3	2	2	3	1	1	2	2	3
42000	-141.409231304442727	-148.264719255402099	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547651845269407	1	6	6	8	8	8	8	10	10	11	12	11	12	12	13	12	12	12	14	15	20	0	1	0	2	2	3	2	2	2	3	2	7	2	10	7	6	8	7	13	15	14	1	3	1	1	2	1	1	2	2	2	2	1	2	1	2	2	1	2	1	1	3
42500	-155.420208203436317	-162.275696154395689	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547183423700409	0	4	6	7	8	7	10	9	10	10	13	13	12	13	12	12	13	12	15	16	20	0	1	0	2	2	3	5	4	2	3	9	9	9	3	7	6	8	7	4	15	14	1	2	1	2	2	1	1	1	4	2	2	3	1	2	1	3	2	1	4	2	4
43000	-143.388737312272326	-150.244225263231698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713517548028254	0	6	5	8	8	7	10	10	10	10	14	13	13	13	11	13	12	13	15	16	19	0	1	0	2	2	3	5	4	2	3	5	7	9	3	7	6	8	15	13	15	14	1	3	1	1	1	1	1	1	2	3	2	2	1	3	1	3	1	1	1	2	3
43500	-144.643185452090222	-151.498673403049594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745810278304656	0	6	6	8	7	8	10	10	10	11	12	13	11	13	13	13	12	13	14	17	20	0	1	0	2	2	3	5	4	2	6	13	7	4	10	7	6	8	7	13	15	14	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	3
44000	-153.623491327323393	-160.478979278282765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597361577597018	1	6	6	7	8	8	9	9	11	11	13	12	12	12	12	13	11	12	15	16	21	0	1	0	2	2	3	5	4	2	3	5	7	4	3	7	6	8	5	13	18	14	1	2	1	1	1	1	1	1	3	1	3	2	4	3	1	2	1	2	1	2	6
44500	-141.854415265644917	-148.709903216604289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462628883567900	0	5	6	6	7	7	9	10	10	11	13	12	12	13	12	13	13	11	14	16	20	0	1	0	2	2	3	5	4	2	3	8	7	8	10	7	6	8	7	13	18	14	1	3	1	1	1	1	1	4	3	2	2	2	1	1	1	3	2	2	1	3	3
45000	-144.233010093912696	-151.088498044872068	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584703037526485	0	6	6	8	7	7	8	10	11	11	13	13	12	12	14	13	12	12	15	16	19	0	1	0	2	2	3	5	4	1	3	9	5	9	10	18	3	8	7	13	18	14	1	3	1	1	1	1	1	1	7	2	1	3	1	1	2	4	1	2	3	1	3
45500	-147.381171387204859	-154.236659338164230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482831283072726	1	5	6	7	8	8	10	9	10	11	11	14	12	12	12	13	12	13	14	16	19	0	1	0	1	2	3	5	4	2	3	2	7	4	10	7	10	8	7	13	18	14	1	2	1	2	1	1	1	1	3	2	3	2	3	1	1	1	2	2	1	2	3
46000	-152.245891358756722	-159.101379309716094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.459172429963523	-1	5	5	7	7	8	9	10	9	11	12	13	12	13	12	13	12	11	16	17	20	0	1	0	2	2	3	5	4	2	6	4	5	2	10	7	6	8	7	4	15	14	1	3	1	2	1	2	1	2	2	2	3	2	3	1	1	2	1	1	4	2	2
46500	-159.020969855069637	-165.876457806029009	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474938682642027	1	6	5	8	7	7	10	10	10	11	13	13	12	12	12	11	12	13	16	14	20	0	1	0	2	2	3	5	4	2	6	5	5	4	3	7	6	8	7	13	5	14	1	2	1	1	1	1	2	1	2	1	3	3	2	3	2	3	1	1	2	5	4
47000	-139.980438541254500	-146.835926492213872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.385723881905674	1	6	5	7	7	7	9	10	11	12	13	13	12	12	14	13	12	11	15	17	19	0	1	0	2	2	3	5	4	2	3	2	7	4	3	18	6	8	7	13	15	14	1	2	1	1	1	1	1	1	3	3	4	2	2	3	1	3	1	1	2	2	3
47500	-163.562346102739866	-170.417834053699238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416918123483316	0	6	5	8	4	6	9	10	10	11	13	14	12	13	14	12	12	12	14	15	20	0	1	0	5	1	3	5	4	1	3	7	7	2	16	7	6	8	7	13	7	10	1	2	1	4	1	1	2	1	5	3	2	2	3	1	2	4	1	2	1	2	4
48000	-143.647014096570388	-150.502502047529759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444964713147446	1	6	5	8	8	8	10	10	11	11	13	14	12	11	13	14	11	12	16	16	20	0	1	0	2	2	3	5	4	2	3	5	5	2	3	7	6	8	7	13	15	14	1	3	1	1	1	1	1	1	2	3	3	3	2	3	2	2	1	1	1	1	3
48500	-137.591460691486589	-144.446948642445960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.526636033554256	0	6	5	7	7	7	10	9	10	11	11	13	12	13	12	13	11	12	16	16	19	0	1	0	2	2	3	5	4	2	3	2	7	8	6	7	6	8	7	13	18	14	1	4	1	1	1	1	2	2	2	2	2	2	2	3	1	3	1	1	2	2	3
49000	-145.843437413675503	-152.698925364634874	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509433082551700	1	6	5	7	7	7	9	10	11	9	14	13	12	11	13	14	12	12	16	16	19	0	1	0	2	2	3	5	4	2	3	2	2	2	10	7	6	8	7	13	15	14	1	2	1	1	1	1	1	1	3	2	5	3	2	1	2	3	1	2	2	2	3
49500	-143.548997938658914	-150.404485889618286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.472896987437025	0	6	3	7	7	5	9	10	11	11	13	14	11	12	13	13	12	12	16	17	19	0	1	0	2	2	3	5	4	2	3	2	7	8	3	7	6	8	7	13	15	14	1	3	1	1	1	1	1	2	2	4	3	3	1	5	2	3	2	1	2	3	3
50000	-145.443093270030658	-152.298581220990030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565859435752260	1	5	5	7	8	8	9	10	11	10	12	13	12	12	13	12	12	12	15	16	19	0	1	0	2	2	3	5	5	2	3	2	7	5	6	7	6	8	7	13	15	14	1	2	1	1	2	2	1	1	4	3	3	2	2	2	2	1	1	2	2	2	3
50500	-126.382212546304629	-133.237700497264001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616212965602797	0	6	5	8	7	7	10	10	11	11	13	12	13	12	13	14	12	12	15	16	19	0	1	0	2	2	3	5	4	2	3	2	7	2	10	7	6	8	7	13	7	14	1	3	1	1	1	1	2	1	3	3	3	1	3	1	2	4	1	1	1	3	3
51000	-139.325505140058539	-146.180993091017911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629885046998565	1	6	6	8	8	8	10	10	11	10	13	14	12	13	13	12	12	12	14	16	20	0	1	0	2	2	3	5	4	2	3	2	18	4	10	7	6	8	7	13	18	14	1	2	1	1	1	1	1	1	2	2	5	1	2	2	2	2	1	2	1	3	3
51500	-134.306972961294321	-141.162460912253692	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609552426779268	0	7	6	8	6	8	9	10	11	11	12	14	13	13	14	12	12	11	15	16	19	0	1	0	2	1	3	5	4	2	3	2	7	9	10	7	6	8	7	13	15	14	1	3	1	1	3	1	2	1	2	2	2	3	1	1	2	2	1	1	1	1	2
52000	-147.863945834497883	-154.719433785457255	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589845732871156	0	6	5	8	8	7	9	10	11	10	13	14	11	12	12	11	13	11	13	16	20	0	1	0	2	2	3	2	4	2	3	2	18	4	10	7	6	8	7	13	7	14	1	3	1	1	1	1	1	1	3	2	2	2	2	1	2	1	2	1	1	3	4
52500	-140.569963431842552	-147.425451382801924	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622629201879224	0	6	5	8	7	7	9	10	10	11	13	12	12	13	11	14	12	10	14	17	20	0	1	0	2	2	3	5	4	2	3	2	7	4	10	7	6	8	7	13	7	14	1	3	1	1	1	1	1	1	2	3	2	2	1	1	1	2	1	1	2	3	3
53000	-147.469514739620365	-154.325002690579737	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689157176981853	0	6	6	8	8	8	10	11	10	11	10	11	12	13	13	12	12	12	15	15	20	0	1	0	2	2	3	5	4	2	3	2	7	2	10	7	6	8	7	13	18	14	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	2	1	3
53500	-151.692734062390997	-158.548222013350369	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519810425637409	-1	5	5	7	7	8	9	10	11	11	12	14	13	13	13	13	12	13	15	16	20	0	1	0	2	2	3	5	4	1	6	2	13	4	6	7	6	8	7	13	15	14	1	2	1	1	2	1	1	2	5	2	3	1	5	2	2	2	1	3	1	1	3
54000	-153.606232612493841	-160.461720563453213	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489879617271249	0	5	4	6	7	8	10	8	11	10	13	14	12	13	13	13	11	13	14	16	21	0	1	0	2	2	3	5	4	2	3	9	5	4	10	5	6	8	7	13	15	14	1	2	1	1	2	2	2	1	4	3	2	4	3	3	3	3	2	2	1	2	4
54500	-154.552108420156372	-161.407596371115744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.564290195125084	0	5	5	7	7	7	9	9	11	10	14	13	13	12	12	13	11	12	16	16	21	0	1	0	2	2	3	5	2	2	3	2	9	8	10	7	6	8	7	13	18	14	1	2	1	1	2	1	1	3	4	3	4	1	2	1	1	3	1	2	2	3	6
55000	-151.638239202389030	-158.493727153348402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618295369318865	0	5	5	7	7	8	9	9	11	9	13	12	12	12	13	13	13	12	14	17	18	0	1	0	2	2	3	5	4	1	3	2	5	2	10	5	6	9	7	13	15	14	1	3	1	1	1	1	1	1	5	2	3	2	3	1	2	3	1	1	1	2	2
55500	-143.575900255861342	-150.431388206820714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538626698903208	1	6	6	7	6	7	8	10	10	11	13	14	12	12	12	13	12	12	16	15	20	0	1	0	5	1	3	5	4	1	3	2	18	8	10	7	6	8	7	13	18	14	1	2	1	1	3	1	1	2	3	2	3	1	1	1	2	4	1	2	2	2	5
56000	-153.192312465704902	-160.047800416664273	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592538627942969	1	6	5	8	8	7	10	10	10	9	13	12	12	10	14	12	12	12	15	17	19	0	1	0	1	2	3	5	4	1	3	9	9	4	3	7	6	8	7	13	7	14	1	3	1	3	1	1	1	1	6	1	2	2	2	2	2	2	2	1	2	3	5
56500	-136.315661354528714	-143.171149305488086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589601038669895	1	5	5	7	7	7	9	9	11	12	14	13	13	13	14	13	12	12	14	17	20	0	1	0	2	2	3	5	4	2	3	2	7	9	10	7	6	8	7	13	15	14	1	2	1	1	1	1	1	1	3	3	4	2	1	1	2	3	2	1	1	1	3
57000	-145.169945608759349	-152.025433559718721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541417926793928	0	7	5	8	8	8	9	10	12	11	12	13	12	13	12	12	13	13	15	15	21	0	1	0	2	1	3	5	2	2	3	2	5	5	10	7	6	8	15	13	15	14	1	3	1	1	3	2	1	1	4	4	2	3	2	1	2	2	2	1	2	1	3
57500	-133.667654353970050	-140.523142304929422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622189562938068	0	6	5	8	7	7	9	10	11	11	13	12	13	12	13	13	12	13	15	16	21	0	1	0	2	2	3	5	4	2	3	5	7	4	3	7	6	8	7	13	15	14	1	3	1	2	1	1	1	1	2	3	2	1	2	3	2	2	1	2	1	1	4
58000	-134.525553481261483	-141.381041432220854	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534935123441312	1	6	5	8	7	8	9	10	10	12	13	14	12	13	12	13	12	12	15	15	19	0	1	0	2	2	3	5	4	2	3	2	15	4	10	7	10	8	7	13	7	14	1	3	1	1	1	2	1	1	2	3	4	1	2	1	2	1	1	1	2	2	3
58500	-141.198577458008543	-148.054065408967915	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718624545420315	1	7	5	8	8	7	10	11	12	10	13	13	12	12	14	13	11	12	15	16	19	0	1	0	2	2	3	5	4	2	3	2	7	4	10	18	10	4	7	13	15	14	1	3	1	1	1	1	1	1	2	2	3	2	2	1	1	1	2	2	2	1	3
59000	-152.319348821616984	-159.174836772576356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556466505491320	1	5	6	6	7	7	9	10	11	12	13	12	13	13	12	11	12	12	15	15	20	0	1	0	2	2	3	5	4	2	3	9	5	4	10	7	6	8	2	13	15	14	1	2	1	1	1	1	1	2	3	3	2	2	3	1	2	2	1	3	1	2	3
59500	-146.930187023002048	-153.785674973961420	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614976093548114	1	5	6	8	7	7	9	10	11	11	13	12	13	12	13	13	13	12	15	16	20	0	1	0	2	2	3	5	4	2	3	5	7	4	10	18	10	8	7	13	15	14	1	2	1	1	1	1	1	1	3	1	3	2	2	1	1	1	2	2	1	1	3
60000	-139.606161627003559	-146.461649577962930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648186306243084	1	6	6	8	7	7	9	10	12	11	13	13	13	12	14	11	13	12	15	17	20	0	1	0	2	2	3	5	4	2	3	2	7	2	3	18	6	8	5	13	15	14	1	4	1	1	1	1	1	1	2	2	3	2	3	2	1	2	2	2	1	1	3
60500	-159.430782920767768	-166.286270871727140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565876165830276	0	7	3	5	8	7	10	10	10	10	13	11	12	13	13	12	12	12	15	16	20	0	1	0	1	2	3	5	2	2	6	13	2	4	10	7	6	8	7	13	15	10	1	4	1	2	1	2	1	1	1	1	1	2	4	2	2	3	1	1	2	1	7
61000	-149.476372424267055	-156.331860375226427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668213296705498	0	7	5	8	8	8	10	10	12	11	11	12	12	13	13	14	12	12	15	16	20	0	1	0	2	2	3	5	4	2	3	7	7	2	10	18	10	8	5	13	18	14	1	3	1	1	1	2	1	2	3	3	1	1	2	1	1	2	1	3	2	2	4
61500	-154.045397450141252	-160.900885401100624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605089023418902	0	6	5	7	8	8	9	10	11	11	13	13	12	12	13	13	11	12	16	17	21	0	1	0	2	2	3	5	4	2	3	9	7	1	10	18	6	8	5	13	7	14	1	3	1	1	1	2	1	2	3	2	1	2	6	1	1	2	1	3	2	4	5
62000	-146.259320994790926	-153.114808945750298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558556993317580	1	6	5	7	6	7	8	10	11	11	13	13	12	12	11	13	13	13	15	17	20	0	1	0	2	1	3	5	4	1	3	2	7	8	10	7	6	8	15	9	15	14	1	3	1	1	2	2	1	2	5	3	4	2	1	1	2	4	2	1	2	2	4
62500	-149.651638693216796	-156.507126644176168	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576461767491965	0	6	5	8	7	8	9	10	11	11	13	13	11	12	14	13	12	12	13	16	20	0	1	0	2	2	3	5	2	2	6	2	7	2	3	18	14	8	7	2	18	14	1	4	1	1	1	1	1	2	2	1	4	2	3	2	1	1	1	1	3	2	2
63000	-139.854808165230025	-146.710296116189397	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575523387492977	1	6	5	7	8	8	10	10	11	11	13	12	12	13	13	13	12	13	15	15	20	0	1	0	2	2	3	5	4	2	6	5	7	2	10	7	6	8	7	13	15	14	1	2	1	1	2	1	1	1	2	2	2	1	4	1	2	2	1	2	1	1	3
63500	-153.286592840957553	-160.142080791916925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625669790500320	1	5	6	7	7	7	10	10	11	11	12	14	11	13	14	13	13	13	14	17	20	0	1	0	2	2	3	5	4	2	3	2	5	4	6	7	6	8	7	13	15	14	1	2	1	1	1	1	1	2	3	2	3	5	2	3	2	2	1	1	2	2	2
64000	-149.699538128702812	-156.555026079662184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676117931279338	1	6	5	7	7	8	9	9	10	10	13	13	12	12	13	13	12	11	15	16	19	0	1	0	2	2	3	5	4	1	6	2	7	4	10	7	10	8	7	13	7	14	1	2	1	1	1	2	1	1	3	1	2	3	2	1	2	1	1	1	1	3	3
64500	-140.644135234655238	-147.499623185614610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693591841236171	1	6	4	8	7	7	9	10	11	11	14	12	11	12	13	11	12	11	14	15	20	0	1	0	2	2	3	5	4	2	6	2	7	4	10	7	6	8	7	13	15	14	1	3	1	1	1	2	2	1	3	2	5	1	1	1	2	1	2	1	2	1	3
65000	-135.084702421610842	-141.940190372570214	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588562727046147	0	6	5	8	8	7	10	10	12	11	13	12	13	13	13	13	12	13	15	15	21	0	1	0	2	1	3	5	4	5	3	5	5	5	10	7	6	8	5	13	18	14	1	2	1	1	5	1	1	1	2	2	2	2	1	1	1	3	1	3	1	2	3
65500	-138.802266386237051	-145.657754337196423	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599887278829798	0	6	6	8	7	8	10	10	11	10	14	11	12	12	11	12	12	12	15	16	19	0	1	0	2	2	3	5	4	2	3	13	7	4	10	7	6	8	7	13	7	14	1	3	1	1	1	2	2	2	4	2	1	1	2	1	1	2	1	1	1	3	4
66000	-141.926280810762620	-148.781768761721992	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602188120715479	1	6	5	8	7	7	8	9	12	11	14	14	12	13	13	13	12	11	14	17	21	0	1	0	2	2	3	2	4	2	3	13	18	2	10	7	6	8	7	13	18	14	1	3	1	1	1	1	1	1	3	2	1	1	4	1	2	3	1	2	1	2	4
66500	-153.197842627129603	-160.053330578088975	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679142186068812	0	6	5	7	8	7	10	10	10	12	13	12	11	12	14	14	11	12	16	16	21	0	1	0	2	2	3	5	4	2	6	2	7	4	3	7	14	8	7	13	15	14	1	2	1	1	1	1	1	1	2	4	4	1	2	2	2	2	1	1	1	1	3
67000	-150.950693229497432	-157.806181180456804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628512417121146	1	5	5	7	7	7	9	10	10	11	12	14	13	13	13	12	12	12	15	15	20	0	1	0	2	2	3	5	4	1	3	2	7	9	3	7	6	8	7	13	15	14	1	1	1	1	1	2	1	2	5	2	2	2	2	3	2	3	1	1	1	1	4
67500	-135.122406269294117	-141.977894220253489	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617943932546492	0	6	5	7	7	8	9	10	12	11	13	13	12	13	13	12	12	10	15	15	19	0	1	0	2	2	3	5	4	2	3	5	7	2	10	7	6	8	7	13	15	14	1	3	1	1	1	1	1	2	3	3	3	2	3	1	2	2	1	1	1	1	2
68000	-143.928650685951339	-150.784138636910711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619630676494025	1	6	6	8	7	8	9	10	10	10	13	12	13	13	13	13	12	12	16	16	20	0	1	0	2	2	3	5	4	2	3	2	7	8	10	7	6	8	7	13	15	14	1	2	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	2	3	3
68500	-143.667858505189656	-150.523346456149028	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583154840099773	1	6	5	8	7	8	9	11	12	11	14	13	13	12	14	13	13	12	15	15	19	0	1	0	5	2	3	5	4	1	3	2	7	8	10	18	6	8	7	13	15	14	1	2	1	1	1	2	1	2	5	3	3	2	1	1	1	4	1	2	1	1	3
69000	-136.561064656466897	-143.416552607426269	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502977661416623	0	6	6	7	7	7	10	10	11	11	13	13	12	13	14	11	12	12	14	15	20	0	1	0	2	2	3	5	4	2	3	5	7	2	10	7	6	8	7	13	15	14	1	4	1	1	1	1	2	2	2	3	3	2	2	1	1	2	2	1	1	1	3
69500	-145.115796211417830	-151.971284162377202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458760198228592	0	6	4	8	7	6	9	10	10	12	12	14	12	13	13	14	12	13	15	17	20	0	1	0	2	2	3	5	4	1	3	2	18	9	10	5	6	8	7	9	15	14	1	3	1	1	1	2	1	1	5	4	3	1	1	1	3	4	1	2	2	3	4
70000	-140.561087016302878	-147.416574967262250	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462215123956396	-1	5	5	7	8	7	9	10	11	10	12	12	12	13	14	12	12	12	16	16	20	0	1	0	2	2	3	5	4	2	3	2	7	5	10	7	6	8	7	13	15	10	1	3	1	2	2	1	1	1	3	3	3	2	1	2	3	2	1	1	2	1	5
70500	-151.728048269716510	-158.583536220675882	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650907015308109	0	7	6	8	6	7	9	10	12	11	13	13	13	12	12	14	12	11	15	16	19	0	5	0	5	1	3	5	4	2	3	2	18	4	3	18	14	8	5	13	7	14	1	1	1	2	3	1	1	1	3	2	2	2	2	4	1	1	1	3	1	3	2
