step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
22500	-443.847055200490900	-450.702543151450300	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770977001710533	0	2	1	5	3	4	3	5	4	6	5	5	6	5	4	4	7	6	6	6	7	6	8	8	8	7	6	6	9	7	8	10	8	9	9	11	7	9	9	7	9	7	11	9	12	7	9	8	9	8	8	10	9	8	9	9	9	10	10	10	11	11	11	9	12	11	13	9	9	11	12	11	10	11	12	13	14	12	11	12	14	11	13	13	13	14	13	12	13	12	11	13	14	14	15	15	15	14	14	16	16	11	12	16	14	15	16	16	17	18	19	17	18	21	20	0	3	1	5	3	7	3	7	7	6	5	15	7	15	1	1	10	6	6	9	8	16	8	42	21	13	14	6	51	14	4	25	20	14	30	49	18	37	42	9	51	13	42	21	79	16	51	19	22	30	30	33	30	13	12	7	20	51	57	54	54	52	26	20	55	48	59	9	17	44	41	56	57	50	66	69	66	54	33	40	79	68	62	78	52	44	59	59	66	82	49	61	78	62	87	25	65	57	23	85	94	31	48	94	64	64	77	87	93	99	71	104	67	84	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	3	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	5	1	2	4	1	1	1	2	1	2	2	1	1	1	1	3	1	2	3	1
23000	-418.256213693003701	-425.111701643963102	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.839232701312723	-1	1	3	4	2	4	3	6	4	6	5	6	6	5	4	6	6	6	6	5	7	7	7	6	7	9	7	7	8	7	9	9	8	8	9	11	7	9	9	8	9	9	9	8	11	8	9	8	8	9	8	9	11	8	8	9	10	10	10	9	10	9	8	11	11	12	12	10	11	11	10	10	10	12	13	12	14	12	11	12	14	11	11	11	13	13	13	14	13	12	12	12	14	14	13	14	14	15	12	16	16	15	14	16	14	15	15	17	17	18	20	18	18	18	19	0	1	5	3	2	5	2	4	3	6	7	7	15	5	1	7	9	6	3	7	13	18	18	4	19	22	14	11	22	3	8	54	8	4	8	32	8	33	63	8	25	6	27	27	54	10	44	13	7	23	28	23	30	14	19	30	40	12	11	37	23	48	6	60	43	79	33	40	60	26	16	48	50	50	84	61	87	64	72	63	87	35	47	28	74	72	38	72	64	31	62	32	86	36	90	89	48	87	72	75	99	95	57	86	74	78	42	106	75	108	112	94	97	64	106	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	2	2	2
23500	-434.419320734445250	-441.274808685404651	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.824125826607173	0	1	3	3	2	5	4	6	3	5	5	5	5	5	5	4	6	5	5	7	7	8	7	7	7	9	5	6	8	7	8	9	8	8	6	10	7	8	9	9	9	8	10	10	11	8	10	9	9	9	9	8	10	8	10	9	8	10	10	10	10	9	8	10	9	10	13	11	10	11	12	9	9	12	12	12	12	11	12	12	14	12	12	12	13	14	12	11	14	13	13	14	13	13	14	14	13	15	11	14	17	13	14	15	16	15	16	16	14	19	19	17	18	21	20	0	1	1	1	1	7	9	3	2	3	3	4	1	4	9	4	6	4	3	8	19	14	19	6	35	54	1	3	8	14	8	18	13	11	13	33	35	17	29	57	13	18	37	49	39	28	30	15	6	7	46	8	54	13	29	19	35	48	17	34	13	46	23	31	21	57	72	51	73	66	70	24	30	55	61	65	26	53	38	48	70	65	39	36	76	77	44	30	75	78	49	79	56	77	83	43	49	48	51	97	74	30	76	94	89	95	104	106	59	109	109	91	101	110	113	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1
24000	-417.383889057014926	-424.239377007974326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.800294465289849	-1	1	2	4	3	5	3	5	5	5	5	4	5	4	4	5	6	7	6	7	7	7	6	7	7	9	6	8	9	8	9	9	8	7	8	10	6	9	9	9	6	8	10	8	10	8	8	9	7	9	9	9	11	7	9	10	8	11	10	9	9	11	9	10	12	12	13	10	10	11	12	11	9	12	13	12	13	12	12	12	14	11	13	11	14	12	12	13	13	11	13	13	14	12	14	14	15	14	14	16	17	14	13	15	16	16	16	16	16	17	19	17	19	19	20	0	1	1	3	2	12	2	5	5	2	5	3	14	5	3	5	16	6	6	17	4	9	12	6	11	34	8	37	33	13	28	24	27	17	19	50	4	47	21	54	3	27	25	37	28	20	6	19	37	8	46	25	73	13	33	22	18	33	48	19	16	61	6	26	42	61	62	33	17	48	45	61	54	42	72	15	42	39	40	54	86	38	69	55	65	29	26	65	70	55	58	54	65	44	53	79	67	79	79	92	106	72	58	75	66	74	63	81	104	75	97	104	97	76	113	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	3	1	1	1	1	1	1	2	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1	2	1	2	2	1
24500	-471.278213666942406	-478.133701617901806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747398896083819	0	2	2	5	2	4	4	2	3	5	5	4	5	4	4	5	6	4	5	6	6	6	7	8	6	8	6	7	7	7	9	10	8	6	7	9	7	10	10	8	10	7	10	8	12	8	10	7	9	8	7	10	11	8	9	9	10	11	10	9	10	11	8	10	12	12	13	11	10	10	12	12	11	10	12	13	14	13	13	13	11	11	13	10	12	13	13	13	13	12	12	13	14	12	14	14	14	14	15	16	17	15	14	16	15	16	15	15	17	16	19	15	18	22	20	0	1	1	6	1	8	9	1	1	2	9	3	9	5	3	5	10	1	5	7	9	10	12	27	6	30	16	21	21	18	19	44	11	14	11	46	22	60	23	20	35	22	30	21	42	23	20	12	6	27	21	37	36	18	13	37	27	55	56	13	10	57	22	22	39	70	81	26	33	24	63	31	48	17	61	64	45	59	43	62	33	57	24	33	38	55	32	11	3	47	47	55	90	52	87	90	60	83	86	95	93	67	67	81	89	67	78	53	105	67	75	64	76	77	113	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	2	1	3	2	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	3	1	1	1	1	3	4	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	2	5	2	4	1
25000	-455.149208693298078	-462.004696644257479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.830944059271313	0	2	2	4	3	5	4	5	4	5	4	6	6	4	4	6	6	4	6	6	7	8	8	7	8	8	7	7	6	6	9	10	7	9	8	10	4	10	9	8	10	8	11	10	11	9	10	10	9	10	9	10	10	8	9	7	11	11	10	10	10	11	10	10	9	12	14	9	9	11	11	12	11	12	12	12	14	10	12	13	13	11	14	13	13	13	12	13	13	13	12	12	15	13	13	14	14	13	12	16	16	15	15	16	16	15	16	17	16	19	18	18	18	20	19	0	1	1	3	1	11	2	18	3	11	3	14	11	3	5	15	18	2	7	4	29	30	3	18	21	12	18	12	9	7	27	27	8	4	21	22	2	9	28	8	33	30	51	55	36	27	34	23	22	28	28	27	9	8	28	8	78	38	49	69	55	55	23	65	21	44	89	54	30	25	27	64	69	27	38	53	84	26	78	58	92	55	73	32	38	99	61	58	78	51	26	28	74	36	45	81	37	78	64	78	76	19	87	71	87	79	83	89	77	112	103	104	107	90	100	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	4	1	1	2	1	4	1	3	2	2	1	1	1	1	1	1	1	3	1
25500	-407.801529852524368	-414.657017803483768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.819302617485869	0	2	3	5	2	4	4	5	4	6	5	5	6	4	4	5	7	7	6	6	7	7	8	6	6	9	7	8	8	7	9	8	9	9	7	10	7	9	9	9	8	8	10	9	12	6	9	8	8	8	8	9	10	8	9	9	10	9	10	10	10	10	10	10	10	9	13	11	10	11	13	11	10	12	12	12	12	12	11	12	15	11	13	11	12	14	13	13	12	13	12	13	14	13	14	15	13	14	14	15	15	13	14	15	15	15	17	15	16	18	17	18	16	20	20	0	1	1	6	1	2	5	3	2	8	5	9	15	2	5	5	7	20	3	16	4	12	16	15	7	30	9	4	24	8	22	13	37	51	14	48	11	22	50	35	25	46	50	20	50	9	4	10	25	9	11	37	17	22	49	18	9	25	29	22	38	41	54	17	33	13	58	28	23	20	73	56	50	73	72	48	47	47	66	61	87	38	61	44	82	72	79	68	61	56	61	32	71	73	88	70	39	78	76	62	97	73	74	65	95	80	95	75	98	98	76	104	83	106	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	2	2	1	2	2	1
26000	-431.715323551700351	-438.570811502659751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715046788637046	-1	1	2	3	2	5	3	5	5	6	3	5	5	4	4	5	6	6	5	7	8	7	8	8	8	7	7	7	7	5	10	9	9	8	7	11	8	8	9	9	9	8	10	9	12	8	8	9	9	9	8	10	10	9	9	9	10	10	10	9	11	10	11	10	11	12	14	10	11	11	12	12	11	12	12	11	13	12	12	12	15	10	14	12	14	13	13	13	13	11	12	13	11	14	13	14	14	14	14	16	15	14	14	16	16	13	16	15	16	18	19	18	17	20	21	0	1	2	3	1	7	2	1	7	15	3	7	2	5	5	4	6	8	11	16	10	8	8	12	14	9	19	9	30	7	15	38	27	20	19	52	12	10	35	22	20	20	10	37	73	22	19	28	42	51	35	25	25	13	26	18	47	27	54	18	32	21	24	27	38	52	72	18	68	33	62	58	59	3	57	10	73	43	52	60	94	28	66	73	75	31	55	72	59	56	40	22	58	76	70	90	42	74	46	97	84	72	84	44	67	36	87	99	85	75	100	104	88	61	107	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	5	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	3	1	2	1	1	4	1	1	1	1	1	2	2	1	2	4	3
26500	-404.077832048151890	-410.933319999111291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.866464724829681	0	1	2	5	2	4	3	6	3	6	4	5	6	4	3	5	6	6	5	6	7	8	7	7	7	8	6	6	7	8	8	10	7	8	8	9	8	9	8	8	9	8	10	10	11	9	8	9	10	10	9	9	10	8	10	9	10	11	10	8	10	10	11	10	11	11	13	10	10	11	13	12	11	10	12	12	14	12	12	12	14	10	11	10	12	13	13	12	10	12	12	14	14	14	13	14	13	14	14	16	14	15	15	15	15	14	16	15	16	18	19	19	17	21	20	0	1	1	15	2	7	2	6	2	19	3	3	19	3	2	14	14	6	7	19	4	28	12	16	19	10	14	12	19	28	17	25	19	11	10	4	13	8	28	27	13	17	48	40	68	35	12	25	24	34	42	22	15	8	35	23	41	38	41	10	41	46	48	31	52	32	53	39	29	32	76	89	33	22	74	55	57	57	69	84	95	24	36	29	44	80	73	32	29	32	50	90	79	53	52	44	55	85	91	86	87	51	81	48	56	85	108	95	95	100	105	94	104	76	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	3	3	1	1	1	1	1	2	2	1	4	2
27000	-472.455606900146847	-479.311094851106247	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664771010961118	0	2	3	5	1	4	3	6	5	5	3	5	6	4	5	5	6	7	5	6	7	7	7	6	7	8	6	7	8	7	8	9	8	8	7	10	6	10	9	7	9	7	9	8	12	9	9	9	8	8	8	8	10	8	10	10	10	11	9	9	10	10	10	10	10	12	14	9	9	11	11	10	11	12	13	12	14	13	12	11	14	11	13	12	13	14	12	14	12	13	12	13	14	13	11	12	14	13	15	16	16	11	15	16	15	14	17	17	16	18	18	19	18	21	20	0	1	2	3	1	7	5	9	7	11	2	7	14	2	3	2	7	13	5	9	37	7	20	11	10	30	14	12	25	9	42	40	15	20	17	54	11	48	37	13	52	15	2	27	19	23	4	20	35	17	16	2	15	24	31	28	34	60	30	10	47	52	35	12	68	23	80	52	28	64	36	26	43	18	68	43	73	96	43	69	95	39	82	51	80	19	73	78	63	36	95	29	62	35	62	42	48	64	72	98	90	51	82	94	75	83	100	62	86	77	93	62	84	99	111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	4	2	4	1	2	2	1	1	1	3	2	1	1	2	1	1	1	2	1	1	1	3	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	4	1	1	1	1	1	2	2	3	1	2	3	1	2	1	2	2	1	1	1	1	1	4	1	2	2	5	3	3	1
27500	-413.925455888717352	-420.780943839676752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.768823421774217	-2	0	2	4	3	2	3	5	5	4	4	5	5	5	3	4	6	7	6	6	7	8	6	7	8	9	6	8	6	8	10	8	7	8	8	10	7	9	10	9	10	7	10	9	12	8	9	10	10	8	8	10	9	8	9	9	9	10	10	9	11	11	11	11	11	12	13	11	10	10	12	12	10	12	12	12	14	13	12	13	15	12	14	12	14	13	13	13	13	12	11	13	15	10	13	14	13	13	14	17	14	15	14	15	14	15	17	16	17	18	19	18	19	22	20	0	1	1	6	3	2	3	4	7	3	6	7	6	6	6	6	11	27	9	11	13	5	12	13	23	24	10	21	12	24	35	4	29	11	33	35	16	19	50	50	50	9	51	37	58	27	5	47	54	23	17	46	17	15	33	54	32	34	56	33	70	60	9	41	55	20	44	60	55	26	73	52	53	70	70	70	84	71	58	74	71	73	39	70	70	63	41	61	84	70	94	54	97	22	59	86	75	65	72	83	92	78	74	90	79	66	98	80	77	98	100	104	107	111	107	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1
28000	-457.311200430087069	-464.166688381046470	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777540700451432	-1	1	3	5	2	4	2	5	4	4	4	5	6	5	3	6	7	6	5	7	7	7	8	7	8	9	7	8	8	8	9	7	8	6	8	11	7	8	9	8	10	9	10	7	11	8	9	10	9	9	9	10	10	7	10	9	10	11	11	8	10	10	10	10	11	13	14	10	9	11	11	10	10	13	12	13	12	12	12	12	14	11	13	12	14	12	14	13	13	11	11	13	14	13	14	15	14	15	14	16	16	15	15	15	16	16	17	15	16	18	18	17	18	21	20	0	1	5	3	2	3	1	3	15	7	15	2	10	5	2	3	3	6	15	8	8	16	34	10	44	22	8	13	24	22	17	14	24	5	18	3	8	15	14	8	19	40	30	6	32	13	19	27	27	22	13	30	20	6	46	18	28	68	47	18	46	39	27	39	26	22	77	30	38	54	64	33	32	54	82	31	64	57	20	56	14	42	42	50	58	33	74	64	36	50	49	86	59	61	72	91	79	88	65	36	77	78	82	48	66	98	66	66	78	104	96	94	105	110	104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	3	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	3	1	4	1	2	2	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	2	1	2	1	2	1	1	2	1	2	2
28500	-476.180087400580589	-483.035575351539990	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.757082773972470	-1	2	2	5	2	4	3	5	2	5	4	5	5	4	4	5	6	7	4	7	7	7	8	5	6	8	6	8	9	7	9	8	9	9	9	10	8	8	7	8	10	8	11	9	12	8	9	10	9	10	9	10	11	9	10	10	9	10	10	9	10	10	10	9	11	12	13	9	11	11	12	12	11	13	12	12	12	13	12	12	14	10	14	13	14	13	13	13	14	12	13	12	14	13	14	14	11	13	15	15	16	14	14	15	15	16	17	15	15	18	17	18	19	21	19	0	1	1	7	1	3	5	19	1	7	3	3	9	9	7	19	6	6	2	8	13	24	12	15	4	17	6	21	38	17	37	18	32	12	30	23	14	19	5	39	27	14	4	28	52	25	15	68	8	47	39	17	18	14	18	18	14	32	57	19	23	34	7	27	30	60	40	16	23	68	64	61	29	63	31	65	23	61	63	49	76	27	77	90	75	41	64	68	97	30	71	61	72	60	75	36	48	36	65	85	85	51	56	51	87	83	66	47	75	106	93	96	112	108	112	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	1	2	1	2	1	1	2	2	1	1	1	2	1	1	4	1	1	3	2	2	1	3	2	1	1	1	1	1	2	2	1	2	1	2	2	1	2	2	1	1	1	2	2	1	2	1	1	1	3	1	2	1	1	2	1	1	2	1	3	1	1	2	2	1	1	1	2	1	4	1
29000	-447.056341478234287	-453.911829429193688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794995538773113	0	2	2	4	2	3	4	6	5	5	3	5	6	4	4	5	6	6	5	6	8	7	7	8	8	8	5	8	8	8	9	10	9	8	9	10	6	9	10	9	10	8	11	9	12	8	9	10	10	9	9	7	10	8	10	10	10	11	10	9	10	10	8	11	10	13	14	10	10	11	12	10	11	10	12	12	12	11	12	11	15	11	12	13	12	13	13	14	12	13	12	13	13	12	12	13	14	14	14	15	17	14	13	17	15	15	16	16	16	18	18	19	16	19	21	0	1	1	3	1	5	2	16	4	6	2	7	7	3	2	3	15	2	4	11	15	9	1	52	23	8	11	16	23	8	10	50	27	22	13	21	19	23	46	17	42	4	51	46	65	37	20	30	35	25	26	12	25	13	31	35	44	38	9	20	26	50	17	31	14	25	44	18	8	74	25	63	40	17	59	60	68	51	63	44	93	55	25	69	56	59	48	25	39	59	56	78	77	24	57	58	90	76	73	90	108	61	77	35	77	87	86	70	88	36	113	104	100	96	114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	2	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	4	1	1	1	4	1
29500	-469.478056322319389	-476.333544273278790	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.776991691438867	0	1	1	5	2	4	4	5	4	4	4	6	6	3	5	5	6	7	6	6	8	7	8	8	6	9	5	7	8	8	9	7	9	9	8	9	7	9	10	9	9	7	10	9	11	6	7	7	9	8	7	9	7	8	9	8	10	10	11	9	9	8	10	10	10	11	13	11	10	12	12	11	10	11	13	12	13	11	10	12	14	11	13	13	13	13	14	13	12	13	12	11	14	13	14	12	14	12	15	17	17	12	11	16	14	14	16	16	16	18	19	18	18	19	19	0	1	1	14	1	5	1	5	5	5	5	11	27	2	2	9	6	25	14	2	4	20	13	47	9	35	14	8	46	48	24	4	12	30	46	29	13	17	38	20	13	46	13	48	20	9	27	8	6	4	16	35	25	28	13	7	54	22	51	8	19	12	48	29	17	57	24	35	20	31	59	56	53	24	61	65	62	33	50	29	82	35	68	103	78	29	60	66	39	33	69	27	83	61	76	73	26	58	91	98	70	78	34	94	67	76	81	87	93	101	96	68	103	85	108	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	4	3	2	2	1
