step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
16500	-263.397307556572741	-272.448150937024081	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999747594006081	1	0	1	2	3	5	6	7	15	6	17	8	11	8	8	12	8	13	8	10	9	11	9	10	9	9	7	10	11	10	9	11	10	11	4	12	12	12	18	10	11	8	12	9	13	16	13	15	12	10	12	13	12	12	13	10	11	13	13	13	12	10	14	13	11	14	14	16	13	9	13	14	10	15	13	13	15	15	18	16	19	18	21	19	20	16	20	2	0	2	1	4	5	6	35	62	35	78	27	17	27	6	70	27	28	7	42	27	15	8	7	17	7	7	26	44	27	19	31	25	40	4	73	29	20	54	42	25	7	12	8	73	18	65	73	73	42	33	49	28	34	61	26	30	25	41	24	65	15	20	56	30	49	65	77	62	15	22	45	31	67	65	41	64	75	68	58	48	68	79	79	11	55	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-282.647978049725566	-291.698821430176906	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996549862942000	3	0	1	1	2	9	5	4	13	6	16	7	8	10	6	11	8	12	8	10	9	11	9	9	7	2	10	7	12	9	9	13	13	10	9	14	12	11	17	11	12	7	16	9	9	18	12	16	14	11	10	13	12	12	10	13	12	9	14	8	12	13	11	10	10	13	11	13	14	12	14	14	12	14	11	15	17	15	18	12	21	19	20	20	22	22	23	3	0	2	2	4	13	8	4	22	5	67	5	15	13	7	44	28	27	42	7	42	44	12	17	15	4	58	5	75	25	8	23	29	6	19	56	51	64	80	23	22	4	72	25	19	76	20	32	57	55	30	14	27	75	17	55	50	28	63	12	38	29	42	31	10	63	44	40	75	60	73	40	38	9	30	33	11	52	39	51	83	68	71	79	81	78	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-264.627609742833272	-273.678453123284612	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.961556091650303	2	0	2	3	3	9	6	7	14	5	16	9	10	8	8	11	7	12	8	10	10	11	8	9	10	9	11	11	11	10	10	11	13	9	9	14	10	11	13	10	11	10	16	9	12	17	16	17	13	11	12	12	13	13	12	12	12	12	13	14	12	7	15	8	13	14	12	17	10	14	15	14	14	13	17	14	16	15	16	14	13	14	20	19	21	19	19	2	0	2	3	3	17	10	10	52	4	36	4	24	1	10	40	7	21	8	15	44	69	5	14	23	8	62	6	37	26	35	34	41	17	62	31	34	13	30	24	30	14	22	23	13	79	57	47	29	34	6	42	37	51	25	50	21	69	8	81	69	7	81	7	67	45	17	77	64	20	21	32	32	51	36	45	81	53	76	32	58	38	78	68	84	70	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-275.451806032024365	-284.502649412475705	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980052021504528	3	-4	0	2	2	10	5	5	16	8	17	9	9	9	8	12	8	13	9	10	10	10	9	10	10	7	11	11	12	9	10	12	11	11	11	13	11	12	15	8	10	11	16	11	12	16	12	18	14	11	12	8	11	12	13	13	10	13	12	15	10	9	13	9	11	13	14	15	8	13	12	12	11	14	13	15	18	16	16	13	22	17	20	17	21	17	22	4	0	2	3	3	40	3	5	29	26	39	40	52	15	8	28	5	35	17	17	40	13	26	52	62	5	19	25	12	15	62	61	7	64	17	25	52	13	57	8	23	23	68	13	25	50	25	43	66	12	73	8	31	42	45	65	62	38	25	80	52	7	45	15	12	16	75	36	5	31	37	41	20	51	29	55	86	74	36	50	85	79	84	35	29	9	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-276.198756482520253	-285.249599862971593	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995414299506956	3	-2	1	2	3	10	3	7	13	8	18	8	10	6	8	9	7	11	8	11	8	12	8	11	9	10	11	10	10	8	11	9	13	11	10	12	10	11	15	9	8	11	17	12	10	17	16	16	13	7	13	12	12	11	13	11	10	10	14	15	11	13	14	13	12	14	11	16	14	11	15	12	13	10	14	4	17	16	17	16	22	17	21	20	21	22	19	3	0	2	3	4	12	4	4	32	14	48	14	30	5	17	8	7	37	4	37	14	18	1	25	14	10	25	30	40	50	45	12	6	21	23	20	21	23	64	10	76	15	48	56	12	80	20	63	65	1	70	26	17	57	28	32	40	17	6	53	29	23	58	54	56	56	21	55	52	25	24	57	67	15	9	4	60	69	78	71	84	49	79	68	46	11	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-256.897618877832429	-265.948462258283769	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999599576584530	3	0	1	3	3	6	6	8	17	2	16	5	11	9	8	8	8	11	8	10	7	11	9	11	9	10	11	11	9	10	8	12	11	10	10	13	8	11	16	11	12	11	16	12	11	16	14	17	13	11	13	10	12	12	12	13	11	12	14	12	12	14	13	12	12	10	14	14	13	13	14	14	14	14	16	13	14	16	19	15	16	19	17	17	20	21	24	3	0	2	3	10	12	4	7	39	2	40	1	15	21	21	21	12	30	6	25	6	37	6	26	16	23	23	16	19	29	7	45	16	37	29	40	12	29	77	21	33	37	24	34	37	59	40	75	24	19	40	14	30	66	30	27	23	38	13	8	19	60	55	16	20	17	60	56	57	54	22	58	60	60	80	42	57	77	9	28	47	77	57	78	78	82	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-270.601236808254214	-279.652080188705554	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998881564975223	2	0	1	3	2	8	4	7	16	8	17	9	11	9	9	11	10	13	8	9	9	11	6	10	10	6	11	10	12	8	11	13	12	7	5	13	12	11	15	11	9	11	17	11	12	15	16	18	14	9	12	13	13	11	12	13	8	8	13	14	13	10	12	10	13	14	15	16	12	14	14	13	17	14	15	15	16	15	15	16	18	13	21	20	22	16	23	2	0	2	5	2	7	5	23	79	23	76	57	34	8	57	17	34	10	23	34	58	50	4	12	23	1	62	58	6	7	17	54	16	23	4	28	38	28	49	58	23	15	80	24	54	61	71	68	25	7	40	24	63	19	31	14	8	7	29	64	69	19	17	10	31	51	38	78	16	44	55	64	78	27	69	55	45	50	24	12	39	44	48	11	81	61	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-265.861153142310513	-274.911996522761854	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964400618659239	2	0	1	3	3	10	5	6	15	5	14	8	10	7	8	11	6	12	8	11	6	10	8	9	9	10	7	11	12	10	11	12	13	11	8	11	11	12	17	11	11	7	14	11	11	18	14	17	13	12	11	13	13	12	12	10	9	12	13	15	13	13	15	9	12	12	14	16	13	13	13	12	16	14	17	14	13	15	18	17	17	19	19	17	21	21	21	2	0	2	2	3	19	5	7	28	5	33	42	25	1	17	42	5	26	42	57	1	8	27	35	12	64	10	64	25	25	6	45	19	6	42	56	15	37	76	64	25	7	62	7	22	73	55	76	51	30	56	66	20	13	13	17	14	41	56	28	44	34	43	23	24	34	64	77	16	18	31	36	76	56	68	51	58	71	81	60	38	35	80	49	79	82	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-262.220177067939971	-271.271020448391312	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991603051810374	3	0	1	2	2	9	6	4	16	7	18	8	10	9	9	11	10	12	5	10	10	10	9	11	8	8	8	11	11	8	10	12	14	6	11	13	6	12	16	10	12	9	16	12	13	17	16	17	13	11	12	11	10	11	13	12	9	12	14	15	12	13	15	13	11	14	13	17	10	10	12	14	14	13	16	15	17	15	18	15	19	17	19	16	20	16	22	4	0	2	2	2	34	8	4	44	19	76	8	42	30	8	42	25	16	5	42	12	12	10	42	34	8	7	57	27	19	10	16	61	1	25	56	8	22	67	30	15	27	44	40	65	73	18	43	56	26	70	23	15	15	50	22	30	13	57	62	14	41	27	16	27	41	50	39	27	6	27	41	65	41	73	71	86	71	47	56	79	84	79	52	9	61	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-266.585860917567288	-275.636704298018628	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959744430435867	2	0	1	3	3	10	6	7	16	8	17	9	11	8	9	12	10	12	7	11	10	12	9	11	9	10	11	11	8	10	10	12	14	8	9	13	8	10	18	11	11	10	14	6	13	14	14	17	7	12	11	11	12	13	13	12	10	12	12	13	12	12	10	12	12	11	14	16	10	11	15	12	15	15	16	14	14	14	18	16	22	19	16	20	19	16	24	2	0	2	3	3	34	5	7	77	1	58	19	15	7	19	24	34	66	7	23	8	12	10	63	10	12	63	42	44	25	23	31	18	44	29	38	44	25	73	7	26	29	53	5	42	36	60	16	7	26	69	37	57	34	16	31	15	69	26	24	70	31	23	42	49	19	56	46	12	8	33	31	72	77	47	65	62	65	56	71	85	39	67	79	74	69	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-255.670047770704571	-264.720891151155911	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983011782241429	3	0	2	3	2	9	5	7	16	7	17	8	11	8	8	11	7	12	9	10	9	12	9	9	10	10	9	8	11	10	10	12	13	11	11	13	11	9	17	8	11	11	17	10	13	17	15	17	12	11	13	13	13	12	11	13	9	8	12	14	12	12	12	10	13	12	13	15	10	14	14	14	16	14	15	13	17	14	17	15	21	15	19	12	20	20	18	5	0	2	3	2	40	4	7	67	7	51	10	15	8	8	12	3	34	15	12	40	25	40	40	6	14	7	7	23	14	8	37	62	23	40	64	19	58	75	8	57	24	51	28	16	82	29	82	64	31	16	32	63	16	7	25	15	17	19	59	20	64	20	28	30	37	37	76	23	76	61	49	70	25	70	6	31	52	52	72	77	71	48	21	74	87	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-246.108704642691379	-255.159548023142719	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991913626985377	2	0	2	1	3	8	5	8	17	8	17	6	11	9	8	10	9	13	8	10	10	12	9	9	9	8	10	7	11	10	9	12	13	11	8	12	12	12	14	11	12	11	15	12	13	17	16	16	14	11	12	13	13	11	11	12	11	12	13	14	13	13	14	12	12	12	15	16	12	14	14	13	16	15	15	13	13	16	17	15	20	16	18	18	19	19	18	2	0	2	2	2	28	1	5	72	12	78	5	24	26	12	26	19	34	12	10	26	13	35	19	10	7	31	5	26	12	19	29	32	20	12	21	40	30	51	23	54	23	66	34	38	48	77	49	38	8	19	66	58	20	15	42	23	14	55	66	34	65	29	27	35	27	45	36	40	50	55	36	63	77	66	54	29	39	65	60	9	63	73	49	46	61	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-282.874579858074640	-291.925423238525980	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992719866435055	2	-1	1	3	3	7	4	8	15	6	16	8	11	10	6	9	8	11	9	9	8	9	8	10	9	9	9	9	11	10	7	13	10	10	6	13	11	9	14	9	12	11	16	11	13	13	15	17	13	11	12	12	11	11	13	12	11	13	12	14	12	11	13	12	11	11	13	13	12	13	16	13	16	14	15	15	15	14	19	14	20	17	17	17	20	15	18	2	0	2	3	1	4	2	35	13	5	34	15	19	4	4	10	10	34	21	15	10	8	31	23	35	35	8	10	25	38	5	37	12	27	7	30	28	10	59	15	42	34	14	8	33	37	32	71	52	21	20	34	24	30	59	54	8	13	53	70	12	20	42	25	28	26	61	66	29	37	55	8	70	14	53	60	49	36	82	24	71	76	46	52	55	50	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-276.961098916330684	-286.011942296782024	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995285427546163	3	0	2	2	1	7	4	8	17	8	18	7	10	6	7	11	7	9	9	11	9	9	8	9	9	9	10	10	9	10	5	12	11	10	10	9	11	10	15	11	11	11	17	10	13	16	14	16	9	11	11	12	13	13	10	12	12	11	10	14	11	13	15	10	13	14	14	14	12	14	15	8	15	12	15	12	17	15	12	15	20	18	18	17	21	18	17	5	0	5	5	2	31	4	6	65	12	80	1	18	31	31	22	7	23	17	25	14	12	15	6	15	6	23	15	6	29	1	13	59	23	24	7	64	10	54	27	22	49	75	10	32	66	74	66	15	28	8	64	51	24	21	30	28	31	22	20	29	58	70	36	50	62	69	51	8	76	60	15	76	25	51	59	60	40	41	23	32	46	73	65	63	43	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-276.736812649575256	-285.787656030026596	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996500110858072	3	-1	0	2	1	9	5	8	17	7	17	8	9	9	8	11	9	9	8	11	9	11	8	10	8	9	7	11	11	9	7	12	14	9	11	13	12	10	12	9	11	6	16	10	12	11	15	17	14	10	13	9	12	13	12	9	11	11	13	13	11	14	14	9	12	6	12	16	10	15	14	14	17	13	16	14	14	15	19	16	22	18	21	16	21	21	20	5	0	2	2	2	66	4	42	63	42	65	10	31	23	10	13	31	19	42	19	19	26	10	19	31	8	66	69	38	19	7	25	26	10	38	58	41	31	29	7	50	7	74	64	46	52	37	84	10	15	16	23	46	50	44	1	64	24	18	55	6	38	35	10	19	4	69	76	12	71	58	39	49	21	10	39	22	63	9	45	79	60	79	47	73	32	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-264.303749559137543	-273.354592939588883	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988864747956781	3	0	2	2	2	9	5	5	14	5	18	8	10	8	8	10	5	11	7	11	8	12	9	11	9	10	10	11	10	9	10	10	12	11	8	14	8	10	17	10	11	7	16	10	10	18	15	17	15	7	12	13	12	11	11	13	12	8	13	14	11	13	15	12	10	3	14	16	12	14	15	10	16	12	16	14	13	14	18	16	19	18	20	20	19	21	20	4	0	2	2	2	58	3	66	32	66	73	7	23	17	8	30	66	13	10	65	66	15	42	32	19	50	30	25	19	12	50	30	32	25	42	54	17	23	43	30	35	8	18	58	14	43	52	73	51	8	44	13	29	72	23	53	41	8	33	57	72	55	36	72	8	4	74	36	38	22	66	12	36	25	9	52	57	22	73	77	67	80	81	46	57	84	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-270.837858214123685	-279.888701594575025	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989988855704328	3	0	2	3	3	9	5	7	15	5	16	9	9	9	9	11	10	11	8	10	5	12	9	9	9	9	7	8	11	9	11	12	12	10	11	12	11	11	16	9	10	6	16	10	13	17	14	18	15	9	13	13	12	6	11	12	11	12	13	14	10	11	14	12	11	12	14	14	13	14	16	12	15	14	16	12	18	11	18	16	22	19	16	13	17	20	24	2	0	2	2	3	28	1	10	76	5	20	8	27	54	27	25	19	23	4	40	5	20	54	19	54	27	7	54	15	2	12	57	44	27	40	41	26	54	73	27	12	7	68	10	35	84	33	75	45	27	36	64	62	7	41	17	40	24	16	32	24	15	29	61	15	35	22	29	19	12	60	57	34	36	25	19	68	30	73	68	82	80	52	56	57	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-267.052730472188443	-276.103573852639784	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991870696936754	2	0	1	3	3	8	3	5	16	7	17	9	11	9	9	11	9	10	8	8	10	9	9	10	10	6	11	2	11	8	11	10	13	11	10	13	12	11	16	9	12	10	15	12	11	18	15	18	14	9	12	11	13	11	8	13	11	13	11	14	12	13	4	13	13	13	14	16	12	15	15	13	15	14	16	11	14	13	18	17	21	17	21	21	19	15	20	2	0	2	3	3	8	3	63	43	26	86	30	21	19	20	24	19	30	26	10	22	55	20	6	19	5	42	2	14	10	24	23	45	42	55	41	29	30	76	10	59	17	78	14	17	47	58	74	59	55	29	21	38	50	63	18	24	21	17	57	29	6	3	8	20	22	35	66	16	64	78	45	53	32	74	23	52	16	77	77	85	62	9	11	11	78	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-271.431991319623023	-280.482834700074363	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999749545880206	2	-1	2	2	0	9	5	7	16	7	18	8	7	9	6	8	10	13	8	10	10	12	9	10	9	8	9	7	10	9	5	10	14	9	9	11	10	10	18	10	12	11	15	10	8	16	12	15	14	8	13	12	12	11	12	13	10	11	11	14	10	12	14	13	13	14	12	17	14	14	15	11	16	12	16	12	15	15	18	17	21	16	16	20	20	17	19	5	0	5	5	2	10	3	4	74	15	9	8	15	31	7	10	19	40	13	16	19	17	26	6	28	10	15	15	14	45	5	45	45	28	28	38	35	12	68	16	17	35	58	25	8	63	29	63	24	10	72	40	72	7	14	76	30	20	38	76	16	61	47	76	47	72	45	75	47	59	36	23	64	36	43	24	69	22	56	83	64	78	18	83	83	9	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-252.154771599650758	-261.205614980102098	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990980760285796	2	0	1	3	2	9	5	8	15	7	11	8	10	10	8	12	9	9	8	11	10	11	8	10	9	6	10	10	11	9	9	13	13	10	9	14	11	12	15	11	11	9	16	11	12	11	16	13	14	11	12	11	13	10	12	12	7	10	13	15	13	14	14	11	13	13	14	16	14	15	14	10	16	14	10	13	18	15	18	16	21	18	19	19	20	19	20	3	0	2	2	2	57	4	26	65	5	30	57	6	8	57	6	12	5	10	72	18	25	26	35	19	3	8	8	24	12	10	50	64	18	10	48	28	23	51	18	31	12	74	18	20	17	49	41	37	35	40	14	16	5	72	6	26	17	21	66	29	41	64	75	40	22	29	71	50	40	56	35	16	55	15	55	68	65	63	67	84	68	74	79	80	77	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-262.034241850555645	-271.085085231006985	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992370602163434	2	0	2	1	3	10	5	7	14	6	18	9	9	10	7	12	10	13	7	8	9	11	9	9	6	7	9	8	12	10	9	12	12	10	8	13	11	12	17	9	10	10	16	11	11	15	15	16	14	12	11	9	11	12	12	12	10	13	14	13	11	12	15	11	11	14	15	14	13	13	11	11	13	14	16	15	15	13	16	16	20	18	17	15	19	21	23	4	0	2	2	4	52	5	3	65	7	76	25	28	20	10	45	12	13	25	25	28	42	25	28	5	25	15	8	53	15	8	27	30	20	15	24	28	34	47	26	15	24	74	27	24	59	14	60	33	41	14	35	27	17	64	61	35	44	70	64	31	31	38	57	27	23	34	64	40	54	24	14	29	32	44	68	65	37	49	36	11	63	50	42	39	82	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
