step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
49500	-615.705965997311978	-622.561453948271378	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626950002165870	-1	2	3	4	4	5	6	7	7	8	7	8	6	8	8	7	8	9	9	11	12	11	9	12	10	10	12	12	12	11	13	14	13	15	12	15	15	16	16	16	14	17	16	14	18	17	17	17	19	18	17	18	18	18	19	20	19	19	19	20	19	19	22	22	22	21	21	22	21	21	22	25	23	23	22	22	22	23	22	22	23	25	27	24	23	24	26	24	24	26	24	26	25	27	28	27	28	28	28	28	30	31	29	29	30	32	31	34	33	35	36	37	38	43	0	1	2	2	2	4	4	3	3	13	6	7	5	3	6	0	6	10	12	18	15	18	16	11	14	0	19	19	18	23	25	26	25	19	12	33	30	31	31	41	35	33	35	29	0	37	37	31	48	39	36	38	46	0	43	45	46	46	47	49	46	0	39	49	54	57	58	61	62	54	62	80	54	66	66	57	57	68	48	38	54	71	90	78	63	49	85	75	66	88	78	85	0	87	96	91	88	89	92	72	95	99	94	97	97	104	105	104	105	0	0	105	0	0	1	2	1	2	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	2	3	3	1	2	2	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	2	3	1	1	2	2	1	2	2	2	1	1	1	1	3	2	2	2	1	1	2	1	1	1	2	2	2	1	2	1	2	2	1	1	2	1	2	2	1	1	3	1	1
50000	-597.440874679550234	-604.296362630509634	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684798305490783	-1	1	2	4	3	6	7	7	7	7	7	8	9	8	7	8	9	10	9	12	12	10	10	10	10	11	12	12	12	12	13	13	14	16	13	15	15	15	15	17	12	16	16	15	18	17	17	18	19	17	19	18	18	19	19	21	18	19	18	21	19	19	21	23	22	21	19	22	21	22	23	24	22	23	24	22	22	23	22	23	23	25	26	25	23	24	26	26	25	25	25	26	26	28	28	27	29	28	28	29	30	30	27	30	30	33	33	35	33	35	36	35	36	42	0	1	2	3	3	4	4	5	4	4	6	7	9	10	6	0	11	12	12	18	15	12	16	17	12	0	19	12	19	23	25	26	28	9	41	31	30	25	31	35	18	36	33	35	0	30	37	43	39	39	36	31	37	0	43	45	46	46	46	49	46	0	48	63	54	57	37	53	62	54	62	79	54	76	76	46	66	68	63	63	54	71	90	78	79	63	85	75	77	75	78	85	0	87	96	91	75	77	92	103	95	92	85	88	97	97	97	104	104	0	0	109	0	0	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	3	1	1	1	1	1	5	1	1	2	2	1	2	1	1	2	1	1	2	1	1	2	2	2	2	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	2	1	1	3	1	1	1	1	3	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	3	3	1	1	2	2	2	2	1	2	2	2	2	1	1	1	1	1
50500	-605.836988722973729	-612.692476673933129	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653643847375105	-1	2	3	4	5	6	6	6	6	7	7	7	9	8	8	7	9	9	10	9	12	9	9	12	11	10	13	12	11	11	14	13	14	16	13	14	14	13	15	17	15	17	16	15	17	17	16	17	19	18	18	19	18	18	18	20	19	20	18	19	19	18	21	23	22	21	20	22	21	21	23	24	22	22	23	23	22	23	23	22	24	25	25	25	23	25	26	25	26	26	24	27	25	28	29	27	28	28	29	29	31	30	27	30	28	33	34	35	32	33	35	38	37	42	0	1	2	3	2	4	3	5	4	9	6	7	10	4	6	0	11	12	22	12	17	12	16	11	20	0	28	19	22	23	25	26	25	28	29	25	30	25	33	35	35	33	36	35	0	30	37	38	39	39	33	55	37	0	43	45	53	53	47	50	53	0	48	39	54	57	53	61	62	54	62	63	54	66	66	66	46	68	80	50	70	71	75	78	48	80	72	75	77	83	78	87	0	87	96	91	75	66	92	103	96	92	79	97	76	104	109	104	105	0	0	109	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	2	1	1	1	3	1	2	2	2	2	1	2	1	1	2	1	1	1	1	1	1	2	3	2	1	1	1	1	2	2	2	2	1	1	1	2	1	1	3	3	1	1	2	3	2	2	2	2	1	1	1	1	1	1	2	3	3	1	2	2	2	2	1	1	2	1	2	2	1	1	3	1	1
51000	-678.416534561189565	-685.272022512148965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662879598109017	-2	1	3	3	4	5	6	8	7	8	7	6	8	8	7	7	8	10	9	8	11	9	11	12	10	10	13	13	13	13	14	12	14	15	13	14	16	13	16	16	15	16	14	14	17	17	17	17	19	17	17	18	17	18	19	19	18	19	18	20	19	19	20	21	21	23	20	22	21	19	22	25	23	22	24	22	22	23	22	23	22	24	24	25	23	25	25	26	26	27	25	27	26	28	28	27	28	29	27	29	30	31	27	29	29	32	33	36	32	34	36	36	37	42	0	1	2	2	3	4	4	5	4	7	6	2	4	9	6	0	11	7	12	12	17	12	16	17	20	0	19	7	19	23	38	26	38	18	22	25	30	25	43	14	44	36	22	22	0	23	30	31	31	38	36	33	37	0	33	45	47	46	47	48	53	0	31	63	70	30	46	46	62	54	62	80	81	57	66	57	37	68	63	55	54	71	66	78	63	80	85	75	77	83	78	85	0	103	96	91	77	76	85	94	95	92	87	77	88	104	97	88	105	0	0	109	0	0	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	1	2	1	1	2	2	1	2	1	1	2	3	2	1	1	1	1	2	2	2	2	2	1	4	1	1	3	3	1	2	2	2	2	2	2	2	1	1	2	1	1	1	1	2	1	1	2	1	2	4	2	2	1	1	1	2	1	3	1	2	2	1	1	2	2	1	1	2	2	1	1	1	2	2	1	3	1	1	1	2	3	3	1	1	1	1	1	3	2	2	2	5	2	1	1	2	1	1
51500	-625.884182487542375	-632.739670438501776	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664739126278400	0	2	3	3	3	5	7	8	6	8	7	8	7	7	6	8	8	9	10	11	10	11	10	12	10	11	12	12	12	11	13	13	14	15	13	15	15	16	15	16	15	17	15	15	18	16	15	17	19	18	19	19	18	17	19	20	18	19	17	20	20	19	22	22	21	22	19	22	21	21	22	24	23	23	23	21	23	23	22	23	24	24	25	26	23	24	27	25	25	27	26	26	26	28	28	27	28	29	28	27	30	31	27	31	28	34	33	35	33	34	35	38	36	42	0	1	2	2	2	4	4	9	4	9	6	7	4	4	6	0	6	13	12	25	9	12	16	15	18	0	19	13	22	23	25	26	25	28	18	33	30	36	31	35	35	43	33	35	0	47	30	20	39	39	36	43	46	0	48	45	46	46	47	50	53	0	38	49	54	57	37	53	62	54	62	80	70	76	66	37	66	68	48	38	54	71	66	78	48	63	92	75	77	66	78	79	0	92	91	78	88	89	92	85	95	99	85	88	90	75	97	106	105	0	0	105	0	0	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	3	1	1	1	2	1	1	2	1	2	2	2	1	3	1	1	2	1	1	1	1	1	1	2	3	2	2	2	2	1	1	1	1	1	1	1	2	1	1	3	2	3	2	2	3	1	2	1	1	1	1	1	2	1	1	2	3	4	1	2	2	3	1	1	1	1	2	2	2	1	1	1	2	2	2	1	3	1	2	2	3	1	5	2	1	2	1	1	4	1	1
52000	-636.645445829518394	-643.500933780477794	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660483155716453	-1	2	3	4	4	5	6	7	6	9	7	7	8	7	8	8	8	10	9	11	10	10	10	12	11	10	11	13	11	13	13	13	13	14	13	13	14	15	17	15	15	17	16	12	17	16	17	18	19	18	17	18	18	18	18	20	17	20	17	21	20	20	21	22	22	22	19	20	21	22	23	24	21	22	24	19	23	21	22	22	23	24	27	25	24	24	26	26	26	26	26	26	26	27	28	28	28	29	27	29	30	30	29	30	30	33	34	35	32	35	33	36	36	43	0	1	2	2	3	4	4	5	4	14	6	7	4	9	6	0	6	12	12	19	17	12	16	11	22	0	19	27	18	23	25	26	25	19	22	25	30	31	31	35	35	22	25	18	0	37	37	31	50	43	36	42	46	0	43	45	46	53	30	50	53	0	31	39	54	57	30	53	62	54	62	60	54	76	66	57	66	68	48	48	73	71	88	78	48	80	63	75	77	74	78	79	0	79	84	91	88	77	92	85	91	99	85	88	97	83	104	104	105	0	0	107	0	0	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	2	1	3	1	1	2	1	1	2	1	2	2	2	1	2	1	1	2	2	1	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	3	2	1	1	3	2	2	3	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	4	2	3	1	2	3	2	2	1	3	1	1	1	2	1	3	3	2	2	2	1	2	3	2	1	1	1	1	1	1
52500	-664.819776452881570	-671.675264403840970	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635241119051743	0	2	3	4	4	6	6	7	6	7	8	8	7	8	8	7	8	9	9	9	11	11	12	13	11	11	11	11	12	12	13	13	14	16	11	14	15	14	18	16	14	16	15	13	17	18	15	17	20	17	17	18	19	18	19	21	19	20	18	20	19	19	23	23	22	22	21	22	22	20	23	24	22	22	23	21	22	22	22	23	23	24	27	24	21	25	25	25	26	27	23	27	25	27	27	26	28	28	28	28	30	30	29	29	28	32	33	35	32	33	36	38	37	41	0	1	2	3	2	4	4	5	4	4	6	7	9	13	6	0	6	7	12	12	6	12	16	11	20	0	19	18	12	16	25	26	25	28	12	25	23	31	50	41	29	43	33	35	0	23	30	31	50	38	36	25	46	0	43	45	46	46	47	39	47	0	51	79	54	57	30	61	62	54	69	85	54	46	76	61	57	61	48	38	54	71	75	78	52	49	49	75	77	77	78	49	0	85	84	91	75	89	79	92	78	99	94	83	75	97	109	107	105	0	0	107	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	2	2	1	1	1	1	2	3	1	2	2	2	2	3	2	1	1	1	1	1	1	2	1	2	2	2	3	1	2	4	1	1	2	2	1	1	1	1	3	1	2	1	2	2	4	2	1	2	1	1	2	2	1	1	2	2	4	2	2	1	2	1	2	3	2	1	2	3	1	3	1	3	1	2	2	1	3	1	4	1	1	1	2	2	1	1	2	1	1	2	1	1
53000	-665.137883120139918	-671.993371071099318	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637469067531042	-1	2	3	4	4	6	7	7	6	8	8	6	9	7	7	7	8	10	9	12	10	9	11	10	11	10	12	12	12	13	14	13	13	16	12	13	15	15	18	15	15	17	16	14	16	18	16	17	19	17	19	19	17	18	20	20	19	19	18	20	20	20	21	22	22	19	19	24	21	21	23	25	22	20	24	22	23	22	23	22	23	25	27	26	23	23	26	23	25	26	25	25	26	26	28	28	29	27	27	29	31	29	28	30	30	32	33	35	32	34	36	38	38	42	0	1	2	2	3	4	9	5	4	14	6	4	4	5	6	0	6	12	12	22	15	7	16	15	7	0	19	19	12	23	25	26	25	44	18	19	23	25	36	35	35	31	33	35	0	53	37	25	50	38	33	42	30	0	39	45	46	53	30	39	58	0	31	49	54	53	53	78	62	54	62	48	54	37	88	57	57	53	63	51	54	71	90	78	63	63	85	76	76	75	78	85	0	79	68	78	88	77	92	94	91	99	94	97	97	97	97	106	105	0	0	109	0	0	1	1	1	2	1	1	1	2	2	1	1	1	3	1	1	1	1	2	2	1	1	1	2	2	2	1	2	1	3	1	2	2	1	1	1	2	2	3	1	1	2	2	2	2	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	3	2	1	1	2	2	3	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	2	2	3	3	2	1	2	3	2	1	1	1	2	2	2	1	1	1	3	1	1
53500	-634.143471344375143	-640.998959295334544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664402512517160	0	3	1	4	3	6	5	6	7	9	7	7	9	8	7	7	8	9	9	11	11	9	12	11	11	11	13	12	13	13	13	14	13	15	14	14	15	16	18	17	16	16	16	16	18	17	17	18	19	17	18	18	19	17	19	21	19	19	19	20	19	20	22	20	22	22	20	21	21	21	23	24	23	23	24	23	21	21	20	24	20	24	27	25	21	26	26	25	26	26	26	24	25	25	27	27	28	28	26	29	31	30	29	30	29	33	32	35	31	34	36	35	37	43	0	3	1	3	3	4	2	5	4	14	6	7	9	9	6	0	11	12	12	12	15	12	16	11	22	0	20	19	22	23	25	26	25	28	29	25	30	31	31	35	35	33	33	35	0	23	30	20	50	31	36	43	46	0	38	45	37	46	47	50	46	0	79	39	54	77	30	61	62	54	62	38	81	66	77	66	46	61	48	48	54	71	90	78	79	92	85	75	77	75	84	38	0	63	91	91	75	89	92	94	95	99	94	88	97	104	88	106	97	0	0	109	0	0	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	1	1	2	2	2	2	2	3	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	4	1	1	2	1	3	1	1	2	1	2	1	1	3	2	1	1	2	1	1	2	1	2	1	1	4	1	2	1	1	2	2	1	2	2	2	2	2	1	2	3	1	2	1	1	3	1	1
54000	-668.130822159818081	-674.986310110777481	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689853028942253	0	3	2	4	4	5	6	8	7	9	7	7	9	8	7	7	9	9	8	10	11	10	11	13	11	10	13	11	11	13	14	13	13	17	11	14	15	16	18	17	15	16	17	15	17	17	17	15	20	17	17	17	16	18	20	20	18	19	19	19	19	18	21	22	22	21	21	23	21	21	23	24	23	23	23	22	22	21	20	24	23	24	26	24	23	25	26	25	25	26	26	25	24	25	29	28	28	28	27	29	31	30	29	30	29	33	33	35	32	33	36	37	37	42	0	3	1	2	3	4	4	5	4	2	6	7	4	4	6	0	6	12	12	10	15	19	16	17	18	0	19	19	22	16	25	26	18	48	12	25	23	31	48	18	35	33	48	29	0	53	37	25	50	48	33	33	37	0	52	45	46	46	47	31	37	0	60	38	54	57	30	61	62	54	69	63	54	66	76	66	66	53	51	63	54	71	75	78	63	63	85	75	77	75	84	79	0	85	91	91	66	88	92	94	95	99	94	75	88	98	104	106	104	0	0	107	0	0	1	1	1	1	1	1	2	2	1	3	2	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	3	1	2	1	1	2	1	2	1	2	3	2	2	1	2	1	1	1	4	2	1	2	2	1	1	2	2	1	1	1	2	2	1	1	3	2	1	3	2	2	2	1	2	2	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	1	1	3	1	1	2	2	3	2	2	2	2	1	2	3	2	2	1	1	1	1	1	2	1	1
54500	-636.960208904424007	-643.815696855383408	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619170633339296	-1	3	2	3	4	6	6	8	6	8	7	7	8	8	8	7	8	9	9	11	11	10	10	13	11	10	13	11	13	12	12	13	13	15	14	15	15	16	17	17	15	16	16	15	17	17	18	16	20	17	18	18	19	18	19	20	18	19	19	19	19	18	21	22	21	22	19	23	21	21	23	24	23	22	22	21	23	22	20	22	23	24	26	25	22	26	26	25	26	27	26	26	25	27	28	28	28	28	28	29	30	31	29	30	30	33	33	35	32	34	36	37	38	42	0	3	1	3	3	4	4	7	4	2	6	9	9	9	6	0	6	12	12	22	15	12	16	11	18	0	28	19	22	23	25	26	22	19	33	25	30	31	31	41	35	33	25	35	0	37	46	31	39	25	36	43	46	0	43	45	37	57	47	43	46	0	52	79	54	76	37	61	62	54	62	63	70	57	76	57	57	76	48	50	54	71	75	78	48	80	79	75	77	88	84	85	0	85	91	91	75	77	92	94	95	99	63	88	97	90	105	104	105	0	0	106	0	0	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	2	1	1	2	2	2	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	3	2	1	1	1	2	2	2	1	1	2	1	1	2	1	2	1	2	2	1	2	3	1	1	2	1	2	2	1	2	3	2	1	2	2	3	2	2	2	2	1	1	2	1	2	1	2	3	3	2	2	2	1	4	3	1	3	1	2	1	1	1	1	1	1
55000	-661.911443664743047	-668.766931615702447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638508794583681	-1	2	3	4	5	7	6	8	7	8	5	7	5	7	7	8	9	9	10	11	12	9	12	12	10	10	12	9	13	13	13	13	14	17	11	15	16	15	16	16	16	16	17	15	17	16	17	17	19	18	17	19	18	16	19	21	18	20	18	20	19	19	22	23	21	22	17	23	22	21	23	25	22	23	23	22	21	23	22	23	23	24	26	25	23	26	27	26	26	24	26	26	26	27	28	28	28	29	28	29	31	29	29	30	29	34	34	36	32	34	35	36	38	41	0	1	2	3	3	11	4	5	4	13	2	7	4	13	11	0	6	12	18	22	15	10	16	6	22	0	28	14	35	16	25	26	18	29	18	25	23	31	38	35	35	33	33	35	0	30	30	38	39	39	36	43	46	0	43	45	46	57	47	50	46	0	49	48	54	57	30	61	62	54	62	63	70	46	66	77	57	46	31	48	54	71	90	68	79	80	85	75	76	75	68	85	0	85	84	78	76	77	92	94	95	99	94	77	88	97	104	106	97	0	0	107	0	0	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	2	1	1	2	1	2	2	1	1	2	1	1	2	2	2	2	3	1	2	2	1	1	2	4	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	2	2	1	2	2	2	1	3	1	1	1	5	3	3	3	1	2	1	1	2	2	2	2	1	2	1	1	2	2	3	3	2	1	1	1	1	1	5	1	3	2	1	2	1	1	1	1	1
55500	-612.831782041433485	-619.687269992392885	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706796139369164	0	2	3	4	4	6	6	7	5	9	8	7	7	8	8	6	9	9	9	11	10	10	11	12	9	11	12	12	12	12	14	13	14	17	12	13	15	16	18	16	15	16	16	15	17	17	17	17	20	17	18	19	18	18	20	20	18	19	17	20	19	19	23	21	22	21	20	22	20	20	22	23	22	22	23	23	23	23	22	23	22	24	26	24	23	25	27	26	25	25	25	26	24	26	27	28	27	28	28	28	31	30	30	31	29	32	33	35	31	33	35	37	37	43	0	1	2	2	2	4	4	5	4	14	6	7	4	13	6	0	11	12	12	18	15	18	16	17	12	0	19	19	18	23	36	26	36	35	22	25	30	31	48	35	35	33	33	35	0	37	37	42	50	38	36	33	46	0	51	45	30	57	37	50	53	0	64	39	54	57	58	61	62	54	62	43	70	66	74	66	66	61	48	79	54	71	90	78	79	80	85	75	66	76	78	85	0	85	91	91	75	89	92	94	95	87	87	88	88	97	109	104	88	0	0	109	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	2	1	1	1	1	2	1	3	2	1	1	1	1	3	1	1	2	1	1	1	2	2	1	1	1	1	2	1	3	1	1	1	2	2	3	2	1	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	2	1	2	2	2	2	2	2	1	2	3	1	1	3	1	1
56000	-645.216163845419260	-652.071651796378660	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601405399056670	-1	0	2	4	5	6	7	7	7	8	7	7	9	8	8	6	8	9	9	12	10	10	11	11	11	9	12	13	12	12	13	13	14	16	13	13	15	14	17	15	16	15	16	14	16	16	17	18	20	18	18	17	18	18	19	20	18	19	18	21	18	19	22	21	22	22	20	22	21	21	23	24	22	23	23	20	22	23	23	24	22	25	24	26	23	26	26	25	23	26	26	26	26	26	29	27	29	28	28	27	29	30	30	30	28	34	34	36	32	33	33	38	36	42	0	1	2	2	2	4	5	5	4	4	6	4	4	4	6	0	6	12	12	18	15	12	16	15	18	0	19	22	13	23	20	26	25	28	22	25	30	31	38	35	35	20	25	35	0	23	30	38	38	38	36	33	46	0	51	45	46	53	30	39	46	0	51	39	54	76	37	53	62	54	69	49	54	66	76	57	76	68	49	48	54	71	75	78	63	48	85	75	66	83	78	85	0	79	78	78	88	46	92	94	96	92	94	97	88	104	109	106	105	0	0	109	0	0	1	1	1	1	3	1	1	1	2	2	1	2	3	2	2	1	1	1	1	2	1	1	3	2	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	2	2	1	4	1	1	3	2	2	3	1	2	1	2	1	1	2	1	1	3	2	1	1	2	1	2	1	3	2	1	2	1	2	2	1	1	1	1	1	1	3	2	1	1	2	1	4	2	2	1	2	2	2	1	1	2	2	2	6	2	1	1	1	2	1	2	2	1	1	3	1	1	3	1	1
56500	-619.940030085988610	-626.795518036948010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683370049210092	-2	2	3	4	5	6	6	7	6	7	7	7	6	8	8	7	9	10	9	11	10	10	10	10	10	10	13	13	12	12	13	13	12	17	14	13	15	15	15	14	16	17	15	16	18	16	18	17	19	18	19	17	19	19	18	20	19	20	17	20	18	20	22	23	22	23	21	20	21	21	22	24	23	21	23	22	21	22	21	23	22	24	26	25	23	25	26	26	25	25	26	25	25	27	29	27	28	29	28	28	30	30	28	30	30	34	33	35	32	34	35	38	38	41	0	1	2	2	3	4	4	3	4	13	6	7	4	10	6	0	6	12	12	18	15	7	16	11	12	0	18	19	22	23	12	26	18	38	29	25	30	22	31	29	40	33	31	40	0	23	46	43	39	39	38	43	46	0	43	45	37	59	30	38	46	0	48	50	54	76	46	61	62	54	62	49	81	58	76	57	46	68	48	63	54	71	75	78	79	72	85	76	74	75	84	85	0	72	91	91	90	89	92	94	96	99	94	97	97	104	109	106	105	0	0	105	0	0	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	1	1	3	2	1	2	1	1	2	1	1	3	2	1	1	1	1	2	3	1	1	1	3	1	1	1	3	1	1	2	2	2	1	2	1	2	1	2	2	3	3	1	1	2	3	2	1	2	1	1	1	1	4	1	1	1	2	3	1	2	1	2	2	1	2	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	4	1	1
