step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30
53500	-217.776874812146445	-216.280903265857489	-1.495971546288955	0.000105631470110	0.000031424941100	0.297496012004001	0.286467716898865	3	10	19	19	18	19	23	22	22	24	24	24	25	26	29	27	27	32	33	34	34	38	37	41	44	43	43	47	49	51	0	0	2	2	2	5	8	6	5	8	9	3	6	13	4	8	9	17	13	13	17	19	0	22	22	24	19	26	19	28	1	1	5	5	5	1	1	1	3	1	1	3	4	1	5	2	3	2	4	5	4	2	1	2	2	1	6	2	8	2
54000	-204.843869643612067	-203.386976154449769	-1.456893489162290	0.000067374246602	0.000022194958026	0.329427921581799	0.406532800554749	1	8	19	19	21	20	22	21	21	23	24	24	24	26	28	27	28	31	30	33	33	37	38	40	43	44	43	48	49	50	0	0	2	2	4	4	6	6	3	8	9	7	8	10	12	8	11	9	16	13	18	16	0	22	22	25	22	26	24	28	1	1	4	6	1	1	1	1	1	1	2	2	2	1	3	3	2	4	1	4	1	4	1	2	2	1	3	2	7	1
54500	-212.529138380415191	-211.151159366162915	-1.377979014252273	0.000069691171201	0.000031503262905	0.452040945239851	0.354266269120499	4	9	20	18	22	20	23	22	23	23	23	25	23	27	29	29	29	31	32	32	34	38	38	41	44	45	43	47	48	47	0	0	2	2	4	4	8	6	3	3	3	7	3	6	7	14	9	17	14	13	17	20	0	22	22	25	24	26	3	25	1	1	5	4	2	1	1	1	3	2	2	1	1	4	2	1	4	1	2	3	3	3	1	3	3	1	1	1	12	2
55000	-214.380171601292489	-212.962315509210299	-1.417856092082196	0.000107671095078	0.000040223190930	0.373574643226973	0.534828915090239	3	9	20	18	21	20	22	21	22	23	24	24	24	26	30	28	28	30	32	33	35	38	39	40	45	44	43	48	49	50	0	0	2	2	4	4	6	6	5	6	9	7	6	13	4	7	11	11	16	16	17	16	0	22	27	24	24	25	10	28	1	1	5	4	2	1	1	1	1	2	2	1	2	1	5	3	2	2	1	3	4	5	1	1	1	1	2	3	11	1
55500	-200.984440090060389	-199.532304646397478	-1.452135443662913	0.000080629405358	0.000026929088846	0.333985953710023	0.386256050108070	4	9	19	20	21	20	22	21	21	23	23	24	25	26	29	29	28	32	31	33	34	37	39	41	45	43	43	46	49	49	0	0	2	2	4	3	4	6	3	3	9	3	4	6	7	8	11	17	16	13	17	16	0	22	26	22	24	26	16	24	1	1	4	5	1	1	1	1	1	2	2	2	2	4	4	5	3	2	2	4	2	3	1	2	1	3	1	1	8	4
56000	-217.922755072014922	-216.416384819358456	-1.506370252656455	0.000096993732923	0.000028155781968	0.290284548491145	0.298446495142490	2	9	20	18	21	20	22	22	21	23	24	24	24	25	29	28	28	31	32	33	34	38	38	41	44	45	44	48	49	51	0	0	2	2	4	4	6	6	4	6	9	3	10	10	7	8	9	3	8	13	17	20	0	20	22	16	22	27	22	20	1	1	5	5	1	1	1	2	2	2	1	2	1	1	3	3	3	6	4	5	2	4	1	4	3	9	3	2	6	8
56500	-218.604668061044208	-217.098488244255066	-1.506179816789134	0.000121892532636	0.000035399139279	0.290412698078792	0.474408057762357	4	10	20	19	21	20	23	21	23	23	22	24	24	27	29	29	28	32	33	33	34	37	39	41	43	45	42	47	48	51	0	0	4	2	3	4	6	6	11	6	3	4	7	10	7	17	11	17	16	16	17	16	0	14	16	27	22	27	22	22	1	1	1	5	1	1	2	1	1	2	1	2	1	2	3	1	2	2	2	2	3	4	1	6	6	2	2	2	7	8
57000	-204.374305945632017	-202.944215209863785	-1.430090735768228	0.000064653221150	0.000023134245752	0.357820466489428	0.363501991433530	2	10	20	18	22	20	22	21	22	24	23	24	24	27	29	29	28	33	32	32	35	36	38	41	45	44	42	45	47	51	0	0	4	2	3	4	6	6	4	6	9	7	6	8	7	14	9	17	16	13	17	4	0	22	24	24	22	26	25	26	1	1	1	4	1	2	1	1	1	2	1	1	2	3	2	1	3	2	2	5	3	9	1	3	2	2	3	1	1	5
57500	-203.764657622498646	-201.987196365113903	-1.777461257384740	0.000075353239127	0.000013717187274	0.182038455582977	0.471429672476944	4	9	20	18	21	20	23	21	21	23	23	24	24	25	29	28	28	31	33	32	33	38	36	42	44	44	43	46	49	49	0	0	4	2	4	4	8	6	4	8	9	7	6	8	7	14	9	17	13	14	17	16	0	22	24	24	24	24	26	28	1	1	1	6	2	1	1	1	2	2	1	1	2	2	2	2	5	2	4	2	2	5	1	2	1	2	1	2	2	2
58000	-191.975405099909352	-190.416893925565546	-1.558511174343806	0.000085157285590	0.000022110023049	0.259637480171459	0.564920863351949	2	10	20	19	22	21	22	21	21	24	24	23	24	27	30	28	28	31	33	34	35	36	37	41	44	43	43	47	48	50	0	0	4	2	4	4	8	4	4	8	9	7	8	7	16	8	11	17	14	19	4	19	0	22	24	24	24	25	26	24	1	1	1	4	2	1	1	1	1	2	1	1	2	3	1	4	2	1	3	1	6	1	1	2	2	1	1	2	2	3
58500	-193.510574799163493	-192.072525105702965	-1.438049693460514	0.000070224958422	0.000024482919216	0.348635581503883	0.600095103007208	2	9	20	19	21	21	22	22	23	23	23	25	23	26	29	28	28	32	31	33	35	37	38	41	43	44	43	48	46	50	0	0	4	2	4	4	4	6	4	6	4	7	4	8	12	8	9	17	14	16	17	19	0	22	24	24	24	29	26	29	1	1	1	6	1	1	1	1	2	1	2	2	3	2	2	2	2	2	2	3	3	4	1	2	1	2	1	1	1	2
59000	-186.723561371762969	-185.164637369907354	-1.558924001855618	0.000088520448799	0.000022964381554	0.259424594714320	0.503283247984542	3	9	20	18	22	21	23	22	23	23	22	24	24	25	29	29	28	32	32	33	34	38	39	41	44	45	43	47	48	50	0	0	4	2	4	4	6	6	11	6	3	6	4	8	14	14	9	17	13	14	18	19	0	22	24	24	24	24	26	26	1	1	1	4	2	1	1	1	1	1	1	1	3	2	2	2	2	3	4	4	1	3	1	2	2	2	1	2	2	3
59500	-192.404148187507388	-190.940464851419534	-1.463683336087862	0.000091164857624	0.000029466057769	0.323217285001268	0.443017373180953	4	9	21	18	21	21	23	20	22	23	24	24	25	26	29	27	29	32	32	33	33	38	39	41	42	45	43	46	47	51	0	0	8	2	4	8	6	4	4	6	9	7	6	6	7	13	11	17	17	14	17	19	0	22	24	24	24	24	26	28	1	1	1	4	1	1	1	1	2	1	1	1	2	2	3	1	4	1	1	3	2	3	1	1	1	2	1	2	1	3
60000	-188.589027786693180	-187.086020041995909	-1.503007744697272	0.000121856083852	0.000035651213299	0.292568185123552	0.582293358241330	3	9	20	19	22	20	22	21	22	23	23	24	24	27	26	29	28	32	32	33	34	38	38	41	45	45	43	47	48	51	0	0	4	2	3	4	6	6	3	8	9	7	6	10	12	13	9	17	14	14	18	19	0	16	27	22	22	25	28	29	1	1	1	5	1	1	1	1	1	1	1	2	2	2	1	3	2	2	3	3	1	3	1	5	1	4	1	1	1	2
60500	-204.074586112285317	-202.617603791678988	-1.456982320606315	0.000104779814260	0.000034508655258	0.329344497331264	0.516753877447931	3	9	20	18	22	19	23	20	21	24	24	24	24	26	28	26	28	32	33	31	32	37	38	41	43	43	43	47	46	51	0	0	4	2	4	4	6	6	4	8	4	7	7	10	4	6	11	17	14	14	17	14	0	22	24	24	24	26	26	29	1	1	1	3	2	1	2	1	1	2	2	1	1	1	5	2	2	2	3	2	2	5	1	2	1	1	1	2	2	2
61000	-191.942431254698931	-190.554004440125880	-1.388426814573038	0.000052144938318	0.000022150756577	0.424792075538246	0.479491563520990	4	10	19	18	20	20	22	21	23	23	24	24	24	26	29	27	29	33	32	33	33	37	38	41	44	43	43	46	46	50	0	0	4	2	4	4	6	6	4	4	9	7	7	13	16	8	11	17	16	13	17	16	0	22	24	22	24	25	26	29	1	1	1	3	1	1	2	1	3	2	1	1	1	1	1	3	4	2	3	4	2	4	1	3	2	4	1	1	1	2
61500	-194.291189423407417	-192.660829171878675	-1.630360251528744	0.000069507513701	0.000015818484466	0.227579489237087	0.518777487132162	4	10	19	18	22	20	23	21	22	23	24	24	25	26	30	29	29	31	33	34	33	38	37	41	44	44	44	46	46	50	0	0	4	2	4	4	6	6	4	4	9	7	6	8	7	13	11	17	16	14	17	16	0	22	22	24	24	26	26	29	1	1	1	4	2	1	1	1	2	3	1	1	2	2	3	2	3	2	2	3	3	4	1	2	4	1	1	1	1	2
62000	-202.611359239438087	-201.248470895796657	-1.362888343641422	0.000090653673611	0.000047673958858	0.525891085915591	0.587902362653246	3	10	21	18	21	20	23	21	22	24	24	25	25	26	30	28	26	30	32	32	34	37	38	41	44	44	43	47	48	51	0	0	4	2	4	4	8	6	4	6	3	7	6	8	13	8	11	17	16	14	18	19	0	22	22	22	22	26	28	29	1	1	2	4	2	1	1	1	2	2	1	2	2	2	3	2	1	3	2	3	2	1	1	2	3	3	2	2	1	2
62500	-207.441708370827911	-206.021130764100803	-1.420577606727111	0.000073194127390	0.000027072588792	0.369873783015622	0.617632088576710	3	8	20	17	22	20	21	22	22	23	23	25	25	26	29	27	28	31	33	33	34	37	39	41	43	45	43	47	47	51	0	0	4	2	3	4	6	7	4	7	3	7	8	8	14	6	11	17	13	13	17	16	0	22	24	24	24	25	26	29	1	1	1	4	1	3	1	1	2	1	2	2	2	1	1	4	3	2	3	4	3	5	1	2	1	2	1	3	1	2
63000	-181.522617523435201	-180.098636351646689	-1.423981171788508	0.000081037062234	0.000029611888752	0.365411676284307	0.533555499452419	3	9	20	18	22	21	22	20	22	23	23	24	24	26	29	29	28	32	33	34	34	36	39	40	44	44	43	46	49	50	0	0	4	2	4	8	6	4	4	8	9	7	7	7	7	14	11	17	16	16	17	20	0	22	27	24	24	26	26	29	1	1	1	4	2	1	1	1	2	2	1	1	1	1	3	2	3	2	3	2	3	1	1	2	1	2	2	1	2	1
63500	-201.266527286793234	-199.592152601600134	-1.674374685193087	0.000109039027134	0.000023088784329	0.211747893717759	0.479230026606563	3	9	20	16	22	19	21	21	20	23	24	24	25	27	29	29	27	31	32	34	33	37	38	41	45	43	43	48	49	50	0	0	4	2	3	4	6	6	4	8	9	7	4	13	13	14	11	17	16	14	18	14	0	22	27	24	22	26	26	28	1	1	1	3	1	1	1	2	2	1	2	2	4	1	3	1	1	2	2	3	1	3	1	2	1	1	2	2	3	1
64000	-188.992836705236471	-187.457159566151773	-1.535677139084696	0.000083503811480	0.000022719185844	0.272073638810342	0.377541278589561	3	10	20	19	21	20	22	22	22	24	23	24	24	26	28	28	27	31	31	33	35	37	38	41	44	44	43	47	48	50	0	0	4	2	4	4	6	6	4	8	9	4	8	3	14	13	11	17	16	13	18	4	0	22	24	24	24	26	25	29	1	1	1	4	1	1	1	1	1	1	1	3	1	3	1	2	2	2	1	4	3	8	1	2	2	1	1	2	2	1
64500	-207.018328786268910	-205.519738886556553	-1.498589899712345	0.000110300788006	0.000032609096568	0.295637929316476	0.533071072108504	3	9	20	18	22	21	23	22	21	23	23	24	25	24	30	29	28	33	32	31	34	36	39	41	45	43	43	48	48	50	0	0	4	2	3	4	3	6	4	8	4	7	7	8	16	14	14	17	16	13	17	20	0	22	27	22	24	25	25	28	1	1	2	4	2	1	2	1	2	1	3	1	1	1	1	2	2	2	1	2	3	2	1	3	2	2	1	1	2	1
65000	-189.320945326434497	-187.958348067727570	-1.362597258706914	0.000098283192837	0.000051991597332	0.528997846236553	0.515278386128524	3	9	20	18	21	20	22	22	22	23	21	24	24	25	28	28	28	30	33	33	34	37	38	41	45	43	44	47	49	50	0	0	4	2	3	4	4	6	11	6	3	7	6	10	14	6	11	17	17	8	17	20	0	22	26	24	22	26	28	26	1	1	1	3	1	1	2	1	1	2	1	1	2	1	2	3	3	1	3	6	3	2	1	2	1	1	3	2	1	2
65500	-192.309787576590651	-190.941924845386581	-1.367862731204069	0.000055459824510	0.000027246728810	0.491287685287536	0.479931188131765	4	10	20	19	21	20	23	22	22	23	23	24	23	26	30	29	28	32	31	32	34	37	39	42	44	44	43	46	48	51	0	0	4	2	4	4	6	6	4	6	4	7	4	6	4	4	9	17	14	16	17	16	0	22	24	24	24	26	28	29	1	1	1	5	1	1	2	1	1	2	2	1	3	2	5	4	2	3	2	2	3	4	1	2	2	1	1	1	1	2
66000	-208.962376826738478	-207.563904348626835	-1.398472478111642	0.000099350365617	0.000040172626994	0.404353086617223	0.513730760862179	1	10	20	19	22	20	22	21	22	22	23	23	25	26	30	28	29	32	32	33	34	37	38	40	44	44	43	47	47	50	0	0	4	2	3	4	8	4	8	8	9	4	6	13	14	14	11	11	4	14	19	20	0	20	24	24	24	27	26	29	1	1	1	4	2	1	1	2	1	1	1	1	3	1	3	1	3	4	8	3	1	1	1	2	2	2	1	2	1	2
66500	-199.138370473630800	-197.731515660854882	-1.406854812775923	0.000070753531044	0.000027590320849	0.389949737374448	0.509155039017131	3	10	19	18	21	20	23	22	21	24	23	25	24	27	28	28	27	33	32	31	35	36	39	41	42	43	43	47	48	49	0	0	4	2	3	4	4	6	4	8	9	7	8	8	7	8	11	11	8	16	18	19	0	22	24	25	22	24	26	24	1	1	1	4	1	1	2	1	2	1	2	1	1	2	2	3	2	6	4	2	1	3	1	2	1	1	2	2	2	4
67000	-204.782836143686325	-203.137403433530892	-1.645432710155431	0.000089206522427	0.000019794147556	0.221891258816359	0.490388583683691	4	9	20	18	21	21	22	20	22	23	24	24	25	27	28	28	29	30	32	33	34	37	39	41	44	45	44	48	47	49	0	0	4	2	4	8	8	4	4	6	9	7	6	3	12	7	11	11	6	19	18	19	0	22	24	24	22	25	22	26	1	1	1	3	1	1	1	1	2	1	2	2	2	3	2	3	2	3	7	1	2	3	1	2	2	2	4	2	6	2
67500	-193.161422735926465	-191.450033998082574	-1.711388737843884	0.000091060831303	0.000018217294613	0.200056317868833	0.554911019374549	3	10	21	19	21	20	23	22	22	24	24	25	25	27	30	28	29	33	33	34	34	37	38	42	44	44	44	47	47	50	0	0	4	2	4	4	6	6	4	8	9	7	6	8	7	14	9	17	14	16	17	19	0	22	22	24	22	26	26	29	1	1	1	5	2	1	2	1	2	1	1	1	2	3	5	1	2	2	3	3	3	2	1	2	2	1	3	2	1	2
68000	-211.321560799162825	-209.665201677558429	-1.656359121604402	0.000062956632157	0.000013721248207	0.217947621033199	0.525585930144208	3	8	21	19	21	20	23	22	22	24	24	24	25	27	30	28	28	30	29	32	35	37	38	40	45	45	43	48	46	50	0	0	4	2	4	4	4	6	4	6	9	4	10	6	14	13	9	17	14	13	14	16	0	22	27	22	24	29	26	26	1	1	1	6	1	1	2	1	1	2	1	2	1	4	2	1	4	1	1	2	4	3	1	2	2	3	2	1	1	3
68500	-211.517073632397597	-210.042956104840272	-1.474117527557339	0.000088807188228	0.000027909700316	0.314272987052779	0.498063666907141	2	9	20	17	21	20	23	22	22	23	24	24	25	27	29	29	28	33	33	33	34	38	38	40	44	43	43	47	48	51	0	0	4	2	4	4	8	6	3	8	9	4	6	8	7	6	14	17	16	14	17	16	0	22	22	24	22	22	26	26	1	1	1	4	2	1	1	1	1	1	1	4	3	2	3	5	1	2	3	3	3	4	1	2	3	3	2	4	3	4
69000	-194.639518291817325	-192.759823580282500	-1.879694711534822	0.000086172087265	0.000013742404944	0.159476291923318	0.603966606043206	4	9	21	19	21	20	23	21	22	23	23	23	23	27	28	29	29	33	32	33	35	37	39	41	44	44	42	45	47	48	0	0	4	2	4	4	8	6	4	6	9	4	6	6	7	14	11	17	16	19	17	19	0	22	27	24	22	26	26	29	1	1	1	6	1	1	1	1	2	1	1	1	1	4	3	1	4	2	2	1	2	2	1	2	1	1	2	1	1	1
69500	-199.820594103126268	-198.202881113294524	-1.617712989831732	0.000122329203976	0.000028452927530	0.232593089837600	0.525411901408837	3	9	19	18	22	20	23	22	22	22	24	25	25	26	28	28	28	32	32	31	34	37	38	41	44	45	42	46	49	50	0	0	4	2	4	4	8	6	4	6	9	7	8	6	12	8	11	20	20	14	17	20	0	22	27	25	22	27	26	26	1	1	1	4	2	1	1	2	2	1	1	2	2	3	2	3	3	1	1	3	3	3	1	2	1	1	2	2	2	2
70000	-210.001328400642478	-208.500718684627259	-1.500609716015223	0.000107741338075	0.000031700137356	0.294224463163601	0.426677783220399	3	10	20	18	22	20	22	20	21	22	22	25	24	27	30	29	28	32	32	34	34	36	37	40	44	44	42	47	49	50	0	0	4	2	3	4	6	4	3	3	9	7	8	13	4	8	9	17	14	16	17	15	0	22	24	22	22	25	26	28	1	1	1	3	2	2	1	1	1	1	1	2	2	1	6	4	4	3	3	2	3	2	1	3	2	4	3	2	2	2
70500	-209.668959984238001	-208.294842409214027	-1.374117575023971	0.000058254209730	0.000027073591358	0.464749096816999	0.501630705959772	2	9	20	17	21	20	22	19	23	23	23	24	23	25	29	29	28	32	32	33	34	37	38	41	44	44	44	46	49	50	0	0	4	2	4	8	8	4	4	8	4	4	8	8	7	6	9	11	16	16	18	16	0	22	22	22	22	24	26	29	1	1	1	4	2	1	1	1	4	1	3	3	1	3	4	4	3	5	1	2	1	5	1	2	5	4	3	2	3	1
71000	-197.355830826952342	-195.941884064602419	-1.413946762349912	0.000089237036453	0.000033831272465	0.379116943028114	0.558673280492722	2	10	19	18	20	21	22	22	22	24	23	24	24	26	30	28	28	31	32	33	34	37	38	41	42	44	43	46	47	50	0	0	4	2	3	3	6	6	4	8	4	7	6	8	7	13	11	17	16	13	17	16	0	22	22	24	22	24	26	29	1	1	1	3	1	1	1	1	3	1	3	2	2	1	4	2	2	2	2	5	2	4	1	1	2	2	2	2	1	2
71500	-175.415443648264784	-174.025302220344287	-1.390141427920498	0.000089220871770	0.000037561282422	0.420992102820214	0.640661712849923	2	9	20	18	21	20	22	21	20	23	24	24	24	26	29	29	28	32	32	34	31	37	38	42	44	44	44	47	48	50	0	0	4	2	4	4	8	6	4	8	9	7	6	8	7	14	11	17	16	14	17	20	0	22	24	24	24	27	26	29	1	1	1	3	1	1	1	1	1	1	2	1	2	2	3	2	2	2	1	5	2	1	1	2	1	1	1	2	2	1
72000	-204.000399071039709	-202.417012429987750	-1.583386641051951	0.000104134421457	0.000025770394968	0.247472397766611	0.433413151048529	3	8	21	19	21	20	21	22	22	23	23	23	24	25	29	27	27	30	32	34	34	36	38	42	44	44	43	48	48	50	0	0	4	2	4	4	6	6	4	8	4	7	8	10	8	8	11	15	15	14	17	19	0	22	24	24	22	26	26	29	1	1	1	4	1	1	1	1	2	1	2	1	1	1	4	2	2	1	1	4	3	1	1	3	1	1	4	3	2	1
72500	-202.078734473011423	-200.704602853271069	-1.374131619740343	0.000062526059192	0.000029055800860	0.464699058852715	0.429419175851433	4	9	21	19	21	20	22	21	23	21	23	25	25	25	29	28	28	32	33	33	35	38	38	41	45	43	42	47	45	51	0	0	4	2	2	4	4	6	4	4	5	7	8	6	7	14	5	17	14	13	17	16	0	22	27	27	22	24	26	28	1	1	1	4	5	1	1	1	2	1	1	1	2	2	3	2	3	2	5	4	4	5	1	1	1	1	2	3	1	2
73000	-196.636077126779867	-195.043793536045456	-1.592283590734405	0.000073516892102	0.000017895566532	0.243421151525069	0.553382580974502	3	8	18	17	21	19	21	21	22	22	23	23	24	26	30	28	27	32	32	32	33	37	39	41	45	45	42	47	49	50	0	0	4	2	4	4	6	6	4	6	4	7	10	8	16	6	11	17	16	14	17	16	0	22	24	22	22	27	28	29	1	1	1	4	1	1	1	1	2	2	2	1	1	2	1	5	2	2	2	3	3	4	1	2	2	5	3	2	1	1
73500	-197.303449031933610	-195.793475132644801	-1.509973899288803	0.000098584875731	0.000028381173006	0.287885670047634	0.531263134585517	2	10	20	18	20	19	23	21	22	23	24	24	25	26	29	28	29	32	32	33	34	37	38	40	45	43	42	48	49	51	0	0	4	2	4	4	6	6	3	8	9	7	8	6	16	14	11	17	14	16	17	19	0	22	26	24	22	26	25	29	1	1	1	4	1	1	1	1	1	1	2	1	2	2	1	1	3	2	3	2	3	4	1	1	2	2	2	3	2	1
74000	-193.505654648183196	-192.022991469478768	-1.482663178704418	0.000087477160892	0.000026892592098	0.307424153041414	0.511522747659665	2	10	20	17	22	20	22	21	21	22	23	24	24	25	30	28	28	32	32	34	35	37	39	41	43	45	40	47	48	50	0	0	4	2	3	4	6	4	4	4	9	7	10	8	16	6	11	17	16	13	16	16	0	27	27	24	22	26	26	29	1	1	1	4	1	2	1	1	2	2	1	1	1	2	1	4	3	2	2	5	5	5	1	1	2	2	2	1	1	1
74500	-196.773259432344531	-195.377067008000637	-1.396192424343908	0.000097742554982	0.000039941665693	0.408641514439560	0.597028840367090	4	10	20	18	21	21	22	20	20	24	24	24	25	26	27	28	28	32	33	33	34	37	38	41	45	44	43	48	48	49	0	0	4	2	3	8	6	4	4	6	9	4	7	7	6	10	11	17	14	14	18	16	0	22	27	24	24	27	26	26	1	1	1	4	1	1	1	1	1	2	2	3	2	2	4	2	2	3	3	3	1	4	1	2	1	2	1	2	2	2
75000	-192.241124945385337	-190.814237430907156	-1.426887514478194	0.000074659174713	0.000027006975891	0.361736866164254	0.552533454341884	4	10	21	19	20	20	23	21	22	24	24	24	25	26	26	28	29	32	32	34	33	38	39	42	45	44	43	48	49	50	0	0	4	2	4	4	8	6	4	8	9	7	6	8	7	14	9	9	16	14	17	20	0	22	24	24	22	26	26	28	1	1	1	5	1	1	2	1	2	2	1	1	3	2	1	1	4	5	2	4	2	2	1	2	2	1	1	1	3	1
75500	-202.350023031063643	-200.878606001289057	-1.471417029774595	0.000068878951416	0.000021801785045	0.316523184473269	0.528836842932152	3	9	20	17	21	20	23	21	22	23	23	24	25	27	29	28	28	32	33	33	34	38	36	41	44	43	43	46	47	50	0	0	4	2	4	4	6	6	3	6	9	4	8	8	14	14	11	17	16	13	17	19	0	22	26	24	24	24	22	28	1	1	1	3	2	2	1	1	1	2	1	4	2	2	1	1	3	3	3	4	4	4	1	2	1	1	2	2	6	2
76000	-197.021537156934187	-195.389829396894982	-1.631707760039214	0.000106093564065	0.000024089459570	0.227058632463737	0.512911319985316	3	10	19	17	21	20	22	22	22	23	24	25	24	26	29	28	28	31	31	33	34	37	38	42	45	44	44	47	49	51	0	0	4	2	4	4	6	6	4	4	3	7	6	6	14	8	11	17	14	13	17	16	0	22	26	24	24	24	24	29	1	1	1	3	1	2	1	1	2	2	2	1	2	2	1	4	2	1	3	5	3	4	1	2	1	1	1	3	3	1
76500	-209.269801774580031	-207.715615354027648	-1.554186420552375	0.000093287185192	0.000024431149608	0.261891808157675	0.580067694502696	4	10	20	19	22	20	23	22	21	23	23	24	24	26	27	28	28	32	31	31	33	37	38	40	44	44	43	47	46	51	0	0	4	2	9	4	8	6	2	4	5	9	9	8	13	4	11	17	14	16	17	19	0	22	24	24	24	26	26	29	1	1	1	3	1	1	1	1	5	2	1	2	2	2	1	6	2	2	2	2	3	2	1	2	2	2	2	2	1	2
77000	-188.419052711616587	-186.845787220218114	-1.573265491398470	0.000075162131692	0.000018960823549	0.252265643915857	0.637814658539240	3	9	20	19	21	21	21	20	22	22	23	24	24	25	29	27	28	33	32	33	31	37	39	41	45	44	43	46	46	50	0	0	4	2	3	8	4	4	4	8	4	4	6	6	14	13	11	17	14	13	17	19	0	22	27	24	24	26	26	29	1	1	1	5	1	1	1	1	1	1	2	3	2	2	2	1	3	2	4	5	1	3	1	2	1	2	1	1	1	2
77500	-188.079466914641330	-186.534904712265444	-1.544562202375881	0.000098027803087	0.000026180632307	0.267073539166705	0.511795490090983	4	10	20	19	22	21	21	22	21	23	23	25	22	26	30	28	28	33	32	34	33	36	38	42	45	44	44	47	48	51	0	0	4	2	3	3	4	6	3	6	9	7	6	8	12	14	11	17	16	14	17	19	0	22	27	22	24	25	28	29	1	1	1	3	1	1	1	1	1	1	2	2	1	1	2	1	3	2	2	4	3	2	1	3	1	3	1	1	1	2
78000	-196.219162491810664	-194.704871651829791	-1.514290839980866	0.000082820734692	0.000023610150948	0.285075362295940	0.629207486034904	2	9	21	19	21	21	23	22	22	23	24	24	25	26	29	28	28	33	31	34	34	36	38	41	44	44	43	47	47	50	0	0	4	2	4	4	6	6	4	4	9	4	10	10	7	14	11	11	16	19	18	16	0	22	27	24	24	27	24	26	1	1	1	5	1	2	1	1	2	2	2	2	1	1	3	1	2	3	2	1	1	3	1	2	1	2	1	2	3	3
78500	-181.639439366146263	-180.101275761161389	-1.538163604984874	0.000069856587715	0.000018906853667	0.270652407814878	0.601420287944325	3	9	20	19	21	20	22	21	21	22	22	24	24	26	29	29	29	31	33	33	34	38	38	40	44	44	43	47	48	50	0	0	4	2	3	4	4	4	4	4	9	7	8	8	14	14	9	17	16	14	17	16	0	22	27	24	24	26	26	29	1	1	1	5	1	1	3	1	1	1	1	1	2	2	1	2	5	1	2	2	2	3	1	1	1	2	1	1	2	1
79000	-185.894223712365175	-184.480505087662721	-1.413718624702452	0.000088597884056	0.000033618392235	0.379449154940522	0.492674317204429	4	10	19	18	21	20	22	22	21	24	24	24	24	27	29	28	29	30	32	31	34	37	38	42	44	44	42	46	48	50	0	0	4	2	3	4	6	6	3	6	9	7	6	8	14	14	9	17	16	13	17	19	0	22	24	24	22	25	24	29	1	1	1	4	1	1	1	1	1	1	2	1	2	2	1	1	3	1	2	4	3	2	1	2	1	1	2	1	4	1
79500	-203.462024187041038	-202.077142011254836	-1.384882175786190	0.000062326144405	0.000026997224609	0.433160511800634	0.434251075007607	4	10	21	19	21	21	22	20	21	23	24	25	23	26	28	28	29	33	32	34	34	37	38	41	44	45	43	48	48	50	0	0	4	2	4	8	8	4	4	6	9	7	8	8	7	14	9	17	10	19	17	16	0	22	24	24	24	24	19	26	1	1	1	4	1	1	1	1	1	1	2	2	1	2	3	2	4	1	4	1	2	3	1	2	2	3	1	3	10	3
80000	-205.903522387127168	-204.453823155289570	-1.449699231837599	0.000071999185772	0.000024219860861	0.336390760550022	0.374997425311413	3	10	21	19	21	21	22	20	23	23	21	24	25	24	30	28	28	32	32	33	35	37	39	41	44	44	43	48	49	50	0	0	4	2	4	8	6	4	11	6	4	7	14	6	16	10	9	17	16	14	17	16	0	22	22	22	24	25	24	24	1	1	1	3	2	1	1	1	2	1	1	1	1	2	2	3	2	2	3	4	2	4	1	2	4	3	1	2	6	3
80500	-191.717355573189650	-190.256558786561328	-1.460796786628313	0.000080265160841	0.000026151782150	0.325817351837178	0.607728227037405	2	9	21	19	22	20	21	22	22	24	24	25	25	27	30	28	29	32	32	33	34	38	37	42	44	44	43	46	48	51	0	0	4	2	4	4	6	6	4	8	9	7	8	8	14	14	11	17	16	13	17	8	0	22	27	24	24	26	28	29	1	1	1	3	2	1	1	1	2	1	1	2	2	2	2	1	3	2	2	5	2	8	1	2	1	2	1	1	1	2
