step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
53000	-284.428235158134157	-282.751278081997214	-1.676957076136944	0.000472149304670	0.000099570745458	0.210888260287598	0.325111912564974	-2	3	6	8	11	13	15	19	17	18	20	20	20	22	22	21	23	22	24	23	24	25	24	30	31	34	34	38	0	1	1	1	2	1	3	10	2	7	2	8	10	5	8	8	18	12	18	10	11	18	20	11	14	11	6	27	1	3	4	5	3	6	4	1	5	2	6	1	1	6	1	1	1	1	1	2	2	2	1	5	6	8	7	2
53500	-268.531965277906409	-266.891453991647154	-1.640511286259273	0.000450664787206	0.000100820878311	0.223715899650383	0.397367631533454	0	2	6	9	9	12	14	20	17	19	20	20	21	22	23	22	22	21	24	23	25	25	26	29	32	34	34	37	0	1	2	2	1	1	1	1	3	7	3	10	12	4	13	12	13	10	18	13	5	19	21	8	21	21	25	26	1	1	2	3	6	6	6	10	6	3	6	1	1	7	1	1	1	2	1	1	10	1	1	5	2	4	1	2
54000	-312.838596196955450	-311.285945989639799	-1.552650207315668	0.000422928248803	0.000111104681848	0.262703383287170	0.291204634050288	0	2	6	8	12	11	13	19	16	17	21	18	22	22	22	21	22	22	23	24	25	25	25	28	31	34	34	39	0	1	1	2	2	2	3	2	3	7	5	9	16	9	10	12	9	6	13	17	8	16	15	11	11	11	25	11	1	1	3	4	4	4	4	10	4	2	5	1	1	3	4	2	3	5	1	1	2	2	1	3	4	4	2	7
54500	-293.226287279154292	-291.635594461397432	-1.590692817756873	0.000504502840027	0.000123166725845	0.244134851328102	0.243465026075332	-1	2	7	8	10	13	13	18	17	18	17	21	22	23	23	21	21	21	24	23	24	25	26	27	32	34	34	38	0	1	2	1	1	2	2	9	3	3	2	9	8	18	8	8	9	8	20	8	11	19	14	11	24	11	6	11	1	1	3	4	5	4	6	1	4	6	7	3	2	2	2	3	3	1	1	2	3	1	2	5	3	8	8	12
55000	-290.631480428504744	-288.910598909852638	-1.720881518652134	0.000361535999754	0.000071316564983	0.197259927175634	0.128373548660478	-1	1	7	7	11	12	14	19	17	18	21	20	20	21	23	23	23	23	24	23	24	24	25	29	32	34	34	39	0	1	1	1	2	1	2	2	3	4	3	9	2	10	12	9	9	14	15	12	8	15	16	13	8	13	8	13	1	1	4	5	5	5	6	11	6	6	7	1	9	1	2	2	3	1	1	2	3	1	1	4	8	6	7	10
55500	-291.903618618898179	-290.180665591749630	-1.722953027148561	0.000387402750689	0.000076186541350	0.196659784203041	0.221475915922931	0	1	7	8	11	11	14	19	18	19	20	20	21	22	22	22	20	22	24	24	25	23	26	28	32	32	34	38	0	1	1	2	1	2	3	2	7	4	3	1	5	9	17	3	9	17	18	14	12	10	19	5	12	8	12	8	1	1	4	4	5	5	4	9	2	5	6	12	6	2	1	7	1	1	1	1	3	1	1	8	7	6	5	10
56000	-297.049524485100676	-295.302520089163977	-1.747004395936692	0.000385729559950	0.000073266044163	0.189941481727041	0.283345651784528	-1	2	7	9	11	12	13	19	17	18	20	21	22	20	23	23	21	22	24	23	23	24	25	28	31	32	35	38	0	1	1	1	1	1	5	7	3	4	2	2	3	9	5	7	10	10	18	14	11	18	18	11	12	12	11	12	1	2	4	5	6	6	1	3	5	6	7	11	6	2	5	4	2	1	1	2	2	1	2	5	3	5	7	8
56500	-297.076628028043444	-295.492983585321042	-1.583644442722393	0.000482957998319	0.000119461074894	0.247352927812286	0.172387629068610	0	2	7	8	11	13	13	18	17	18	20	19	21	21	23	21	23	22	24	23	24	23	25	30	30	33	35	38	0	1	2	1	1	2	3	2	3	7	2	2	3	10	3	10	3	3	16	14	11	3	10	18	11	15	15	15	1	1	3	5	5	6	3	6	4	2	7	9	6	2	7	1	8	7	1	1	3	6	2	3	6	5	6	9
57000	-286.103048034458595	-284.523131417645914	-1.579916616812704	0.000422773261830	0.000105309829409	0.249092927383648	0.188478422139172	-1	3	6	8	10	13	13	19	18	17	19	19	21	22	21	23	22	22	24	24	25	25	25	29	32	33	34	39	0	1	1	1	2	1	2	1	3	7	2	10	12	10	12	10	12	2	7	13	8	15	15	18	11	8	8	4	1	2	5	5	4	6	3	11	6	3	7	1	1	2	2	3	2	8	7	1	3	3	2	3	8	8	8	17
57500	-274.490210282109956	-272.901829702903626	-1.588380579206353	0.000411012256503	0.000100772154827	0.245180413071515	0.210931063927937	0	3	6	5	11	13	14	19	18	18	21	20	21	22	22	23	22	22	25	24	25	24	25	28	30	33	35	38	0	1	1	1	1	2	2	2	4	4	2	10	12	12	13	13	4	2	14	16	11	15	14	7	18	7	18	11	1	2	3	4	6	5	7	7	7	7	8	1	1	1	1	1	9	9	2	1	3	1	2	6	4	9	6	7
58000	-270.202199497884578	-268.417838720431405	-1.784360777453151	0.000553043518231	0.000099732358826	0.180333654656065	0.240122698879011	0	2	6	9	11	11	14	19	18	18	20	19	21	22	22	22	21	23	24	23	25	25	25	28	30	34	35	38	0	1	2	2	1	1	2	3	3	4	3	10	12	13	12	13	3	2	13	16	18	14	16	6	24	8	8	27	1	1	2	4	6	5	6	6	8	4	5	1	1	1	1	1	7	9	1	1	2	2	1	9	1	6	6	2
58500	-300.393936000070312	-298.695571540072649	-1.698364459997685	0.000403587011432	0.000082340497168	0.204021672739182	0.342937201154905	0	2	7	8	11	12	14	20	18	19	21	19	18	22	22	21	22	21	24	23	24	25	25	29	32	34	34	38	0	1	2	1	2	1	3	5	6	7	6	5	4	9	10	10	18	10	17	10	13	16	10	13	24	24	13	27	1	1	2	4	4	4	4	3	4	3	5	5	7	3	2	1	1	2	1	1	4	3	4	10	3	2	6	3
59000	-282.288201381790827	-280.633492580031657	-1.654708801759176	0.000415202676026	0.000090735918125	0.218534039794164	0.346032552619204	0	3	7	8	11	12	15	20	17	19	20	19	22	22	22	23	22	22	24	24	24	25	22	28	31	34	34	38	0	1	1	1	1	2	1	9	6	6	9	3	8	9	8	11	6	6	16	14	7	13	8	7	7	7	18	26	1	2	3	4	4	3	8	2	4	4	1	6	1	2	1	2	4	5	1	1	3	1	1	5	5	9	6	2
59500	-291.150261037087148	-289.632552080960124	-1.517708956127009	0.000466492781620	0.000131969519006	0.282897237010917	0.253265659834494	-1	2	6	9	9	12	15	19	18	18	20	19	21	23	22	22	23	22	25	22	24	25	25	29	31	33	34	37	0	1	2	2	1	2	2	3	3	4	9	10	11	18	9	11	15	11	14	11	5	18	14	7	7	5	24	24	1	2	2	3	5	5	6	5	5	5	1	1	1	1	2	2	1	1	1	1	7	2	1	7	7	10	2	4
60000	-256.140864575973580	-254.425599502012318	-1.715265073961268	0.000368175800748	0.000073232060143	0.198905142581953	0.299364009642495	0	3	6	9	11	10	14	18	17	18	20	21	21	22	21	22	21	20	24	24	24	25	26	29	32	34	34	39	0	1	1	2	1	1	2	2	4	3	9	2	9	18	9	13	9	10	14	16	12	16	14	12	12	12	12	26	1	2	3	3	5	5	7	6	3	5	2	10	2	1	1	1	2	1	1	1	2	2	1	4	6	7	4	4
60500	-270.062406524879691	-268.396612908887050	-1.665793615992637	0.000495981584539	0.000106465305053	0.214655762172125	0.225987193206161	-1	1	6	8	12	12	11	19	17	18	20	20	19	20	22	22	22	22	24	23	24	25	26	28	31	32	34	37	0	1	1	2	1	2	2	2	3	3	13	2	9	13	13	13	4	11	14	11	7	20	15	8	21	21	21	21	1	1	4	3	4	4	5	9	5	7	1	10	1	1	2	1	7	1	2	2	8	1	2	5	4	3	6	8
61000	-318.430629745900262	-316.812932260078298	-1.617697485821953	0.000470797308292	0.000109507161472	0.232599378848822	0.267076693712254	0	2	3	8	11	11	12	20	18	19	21	20	20	21	22	23	22	22	23	23	25	26	25	29	31	34	34	39	0	1	1	1	4	1	3	5	7	7	4	10	3	10	10	12	3	9	10	10	17	15	9	8	8	13	8	7	1	1	1	3	2	6	3	5	4	3	5	1	8	1	3	3	9	2	2	3	2	3	4	5	4	8	8	14
61500	-283.918559478490920	-282.308426615407711	-1.610132863083203	0.000464241047932	0.000109426967880	0.235711530394737	0.295481100622654	-2	3	7	8	11	12	15	19	17	16	21	20	22	21	22	22	22	22	23	23	25	24	25	29	31	35	34	39	0	1	1	1	1	1	3	9	7	3	2	10	2	10	14	14	8	10	12	8	13	15	17	21	11	11	11	13	1	3	4	5	5	7	4	1	1	4	6	3	8	2	1	1	1	3	2	2	1	1	2	2	6	6	6	10
62000	-314.447663025929785	-312.939475947934170	-1.508187077995592	0.000475635688330	0.000137491517627	0.289068968119858	0.262627565893906	0	3	5	6	11	12	13	20	18	17	21	20	19	22	22	22	22	21	25	23	24	25	25	30	32	34	34	38	0	1	1	1	2	2	3	10	4	6	1	9	10	7	12	8	12	10	17	18	5	15	12	11	11	11	11	11	1	1	2	3	4	3	2	2	7	1	10	1	1	5	1	2	1	2	2	1	6	2	3	5	4	7	9	7
62500	-281.255369187394990	-279.603136199227720	-1.652232988167282	0.000325449083544	0.000071409992478	0.219419860399756	0.200666012091690	-1	2	6	6	10	13	14	19	18	18	20	20	22	22	20	21	22	22	24	24	25	24	25	29	31	34	35	38	0	1	1	1	2	1	2	5	4	4	1	10	16	4	8	15	6	6	10	16	11	7	18	11	11	11	11	11	1	1	3	4	4	5	4	4	6	6	12	1	1	9	1	1	5	3	4	2	3	3	2	4	5	8	8	8
63000	-291.989763172671132	-290.279163021598720	-1.710600151072406	0.000408105515191	0.000081740312216	0.200292103815171	0.235075291531779	0	2	6	8	12	10	14	19	18	16	20	20	21	22	23	22	22	22	24	23	25	25	24	29	29	33	32	37	0	1	1	2	3	2	2	2	7	4	9	10	11	4	18	9	2	11	16	16	8	13	12	8	8	6	8	17	1	1	3	4	3	5	4	11	2	4	2	2	1	6	1	2	10	1	1	1	4	2	3	3	6	11	5	8
63500	-291.603056864459575	-290.012073044898386	-1.590983819561199	0.000425912785685	0.000103924403322	0.244003952957094	0.205006142044538	0	2	6	8	10	11	14	19	18	19	18	20	21	23	22	22	22	22	23	24	23	24	25	29	31	34	35	37	0	1	1	1	2	1	6	1	3	6	5	5	7	3	9	6	7	6	13	15	8	19	22	14	8	14	14	14	1	1	4	5	4	3	2	8	6	3	4	5	3	8	2	4	5	5	1	1	2	1	1	3	4	6	5	6
64000	-288.243203825055843	-286.483835660979139	-1.759368164076677	0.000386295420336	0.000072104480988	0.186656318434811	0.317592076198992	-1	3	5	9	11	12	14	19	17	15	21	20	22	21	22	21	22	22	24	24	24	24	25	29	31	34	34	39	0	1	1	2	2	1	5	9	4	3	10	5	2	3	9	10	9	8	18	17	11	10	18	14	13	13	13	13	1	2	3	3	3	5	2	2	3	4	4	4	11	8	2	5	2	1	1	1	2	4	1	5	4	5	6	10
64500	-307.358556095768733	-305.709436221557610	-1.649119874211146	0.000278267275076	0.000061370232077	0.220544194641483	0.338666857340651	-2	3	7	8	11	12	13	20	17	18	21	20	21	19	23	22	21	22	25	24	21	23	26	27	31	34	32	39	0	1	1	1	2	1	2	2	3	7	3	3	5	9	2	6	14	7	14	9	8	14	14	21	8	25	11	8	1	2	5	3	4	5	4	10	6	3	8	6	5	1	9	4	1	5	2	3	1	3	4	3	6	1	6	10
65000	-311.211985337356282	-309.524931614313459	-1.687053723042844	0.000447452269052	0.000092888082881	0.207593277105118	0.300398148005892	0	2	7	9	11	12	15	20	17	16	20	20	21	23	22	22	21	23	24	22	24	23	26	29	29	33	34	37	0	1	1	2	2	2	1	9	6	3	10	10	5	9	12	9	9	8	18	2	20	13	16	7	7	20	11	5	1	1	5	3	5	3	8	2	3	4	4	2	4	2	1	2	1	2	1	9	1	1	2	5	5	3	8	9
65500	-304.550152428477475	-302.836762627839335	-1.713389800638129	0.000584792605226	0.000116642985852	0.199460432313857	0.302423503246969	0	2	6	8	12	12	14	19	17	18	20	20	21	21	22	23	19	23	23	24	25	26	26	30	32	34	34	39	0	1	1	2	1	2	2	10	4	5	8	8	11	3	10	12	3	6	13	13	7	19	5	6	5	24	7	9	1	1	3	4	4	4	5	1	7	3	1	1	1	7	1	2	4	4	1	2	6	2	6	8	9	3	11	11
66000	-307.617270631644715	-306.022539273269615	-1.594731358375072	0.000564724488328	0.000136850690228	0.242331779578478	0.248722643211255	0	2	7	8	12	13	11	19	17	15	19	20	20	21	22	22	23	23	25	22	22	23	25	30	32	34	35	38	0	1	2	1	2	2	2	10	4	6	10	5	8	8	8	13	14	11	16	8	7	20	22	7	9	21	21	21	1	1	3	4	5	4	5	1	5	1	2	3	1	1	1	1	1	2	2	1	7	1	1	11	11	4	10	10
66500	-314.052671517598071	-312.371051038375924	-1.681620479222156	0.000438350484441	0.000091770204412	0.209353491486285	0.225671161287599	-1	2	6	9	11	13	13	18	17	18	21	20	21	20	23	23	22	23	24	22	24	25	25	30	32	34	34	38	0	1	1	2	1	2	2	2	3	4	12	8	14	10	13	11	4	14	10	11	9	13	14	7	6	24	7	24	1	1	4	3	5	5	5	7	7	5	1	1	1	1	1	1	7	2	3	1	5	2	3	8	9	2	13	6
67000	-296.537720348481344	-294.857949740560343	-1.679770607920995	0.000478341627619	0.000100432425094	0.209959617342818	0.251267578690425	-1	2	7	8	11	13	14	19	16	18	19	20	20	20	22	22	22	23	24	24	25	25	25	30	29	33	34	37	0	1	1	1	1	1	2	2	4	4	3	9	9	10	13	14	4	14	10	14	17	9	16	8	8	24	8	27	1	1	3	4	7	7	6	9	4	6	4	2	1	2	1	1	8	2	4	2	2	4	1	5	6	2	7	1
67500	-282.618912789244689	-280.979160142066462	-1.639752647178208	0.000441810717984	0.000098965570653	0.223999931700187	0.300654924208188	0	2	7	9	12	13	14	19	17	16	21	21	22	23	22	23	22	22	24	23	25	24	26	30	31	34	34	37	0	1	2	1	1	2	3	7	4	4	8	3	8	8	11	11	10	8	18	11	12	13	19	12	12	12	5	26	1	1	2	4	5	5	4	2	4	5	1	7	2	3	1	1	3	1	2	1	2	1	1	6	5	8	8	2
68000	-252.066798159871496	-250.415381333199178	-1.651416826672306	0.000372887142098	0.000081928334512	0.219713487707725	0.353696300222607	-1	2	5	9	12	11	13	19	17	18	21	20	22	21	21	22	22	23	23	24	24	25	25	29	30	35	34	37	0	1	2	1	6	3	2	9	6	7	9	2	8	8	8	14	8	14	14	17	12	18	16	12	12	12	12	26	1	1	2	5	1	3	5	2	3	2	3	10	1	1	1	1	3	1	1	1	2	1	1	4	4	9	9	1
68500	-286.075463494721248	-284.489963927556119	-1.585499567165150	0.000455817082057	0.000112357521141	0.246496951438743	0.372810029217480	-1	2	6	8	11	11	13	19	18	19	21	20	21	19	22	22	21	23	25	23	24	25	26	28	30	34	34	38	0	1	1	1	1	2	1	9	7	7	14	1	9	9	11	8	14	14	20	10	5	7	16	12	21	5	21	27	1	2	3	5	6	5	3	1	2	4	1	10	1	1	1	1	1	2	1	2	9	6	3	5	3	9	4	1
69000	-259.799647406378256	-257.962659736854903	-1.836987669523371	0.000426234137343	0.000071712022697	0.168245610603775	0.343634546518387	0	2	7	7	11	11	12	20	17	18	21	21	21	22	22	22	20	22	23	23	24	25	23	29	31	35	34	38	0	1	2	2	1	2	1	1	6	6	17	4	10	17	13	11	10	17	18	11	8	13	13	21	8	5	7	27	1	1	3	2	6	3	6	8	3	5	1	6	2	1	1	1	1	1	1	1	2	2	1	2	6	12	10	2
69500	-290.173100738321864	-288.513571442518298	-1.659529295803548	0.000448388482516	0.000097224119360	0.216830099681537	0.288916350404123	-1	2	6	8	12	11	12	19	18	17	19	20	21	21	23	23	22	23	24	23	23	25	25	29	31	35	35	39	0	1	1	2	1	3	1	2	4	5	2	3	10	9	14	9	3	13	20	13	7	18	13	7	11	17	11	26	1	2	2	2	6	3	6	7	5	3	7	7	2	2	1	3	9	1	1	1	4	1	2	9	6	7	7	3
70000	-295.859446539385146	-294.165408257159015	-1.694038282226141	0.000351070434775	0.000072100487124	0.205373281205326	0.240303311909567	-1	2	7	8	11	13	13	20	17	19	20	20	21	23	22	22	22	23	21	24	23	25	24	29	32	34	34	39	0	1	1	1	4	5	2	2	4	4	4	3	9	6	10	3	3	6	6	10	8	13	13	8	11	8	8	26	1	2	4	4	1	2	6	9	5	5	6	6	2	6	1	8	7	4	4	3	2	2	1	6	6	9	7	4
70500	-282.382163930865715	-280.603088426314173	-1.779075504551532	0.000374158231560	0.000067960938464	0.181636892446603	0.284756434709188	0	2	5	8	8	13	13	18	18	17	21	21	22	22	22	22	21	23	23	24	24	26	25	30	30	35	34	37	0	1	2	2	2	3	3	3	4	4	3	2	2	17	9	3	9	14	17	15	12	17	18	12	12	13	16	12	1	1	2	3	4	4	4	7	6	4	8	12	9	1	1	8	2	1	1	1	2	3	2	3	4	7	5	7
71000	-292.349941154302655	-290.729565973483716	-1.620375180818936	0.000371880973289	0.000086097328448	0.231518508965670	0.223566740776609	0	1	6	8	12	13	14	18	17	16	21	19	21	21	21	22	22	22	24	24	25	24	25	29	31	35	34	38	0	1	2	1	2	2	2	2	3	3	10	3	2	10	10	5	10	10	9	14	8	5	9	13	13	13	8	13	1	1	3	4	4	8	6	10	5	5	3	6	10	2	3	5	5	4	3	2	5	8	4	4	5	6	6	10
71500	-284.364005703415842	-282.663793219465958	-1.700212483949865	0.000386440775320	0.000078621237876	0.203449643248472	0.194638721869240	-1	3	5	8	11	11	13	20	17	18	20	17	22	22	22	21	22	21	23	23	24	26	24	29	30	35	33	39	0	1	2	1	1	3	2	3	4	5	10	3	5	11	11	2	4	2	14	11	16	4	15	12	8	18	22	24	1	2	1	4	6	3	4	7	6	3	1	9	5	1	2	10	7	9	1	2	1	10	1	6	5	9	3	6
72000	-298.487800865342592	-296.839322732057497	-1.648478133285069	0.000455354018374	0.000100531893416	0.220777437684532	0.202578109034879	0	2	7	9	12	12	13	19	18	18	20	20	22	22	23	22	19	22	24	22	25	24	25	29	31	35	34	39	0	1	2	1	1	2	3	1	7	5	9	2	4	10	10	2	10	10	14	11	22	6	20	12	22	16	22	12	1	1	3	4	6	5	3	9	3	3	1	8	5	1	3	7	1	3	1	2	1	7	2	3	2	8	7	11
72500	-289.733892615141940	-288.207195081686450	-1.526697533455480	0.000441695305778	0.000122507129896	0.277356649014515	0.273967828892948	0	2	6	8	12	13	14	19	17	19	18	19	22	23	21	22	22	22	25	23	24	26	26	29	30	32	35	39	0	1	2	1	1	1	2	11	5	3	9	3	10	18	8	10	11	15	18	4	20	15	14	20	20	12	20	20	1	1	3	3	6	6	6	1	3	5	1	4	2	1	1	2	2	1	2	8	1	4	2	2	3	6	7	7
73000	-249.584550558670742	-247.835522500148045	-1.749028058522700	0.000411040214715	0.000077849480761	0.189396263368719	0.259668346587616	-1	2	6	9	11	11	13	18	16	17	19	21	21	21	23	23	21	23	25	23	24	25	25	29	29	34	35	38	0	1	1	2	1	2	2	10	4	7	10	2	4	9	10	11	11	17	18	11	12	17	18	12	12	12	12	12	1	1	4	3	6	3	5	1	3	2	1	10	5	3	3	2	1	1	1	2	2	2	1	3	5	7	8	10
73500	-261.954131828250013	-260.305104196468449	-1.649027631781538	0.000483127116789	0.000106567063075	0.220577689332482	0.357536255471738	0	2	5	9	11	12	15	19	17	18	21	20	20	22	21	22	23	22	21	23	24	25	24	29	28	33	34	38	0	1	1	1	1	2	2	10	3	5	12	10	10	12	13	13	14	13	12	15	7	20	12	6	6	24	7	7	1	2	3	4	4	6	7	1	6	3	1	2	1	1	1	1	1	1	1	1	3	1	2	10	6	3	11	10
74000	-278.976397540433027	-277.440785362071608	-1.535612178361417	0.000411351854785	0.000111933366508	0.272111004742469	0.319955259813709	0	2	6	8	10	12	15	20	17	18	19	21	22	23	22	23	21	22	25	23	24	26	24	29	31	33	34	38	0	1	2	2	1	2	2	3	4	6	2	10	10	10	5	17	10	10	18	17	5	13	10	7	11	24	11	11	1	1	1	3	5	4	6	8	5	4	10	1	2	2	6	1	2	2	2	1	6	2	2	7	5	2	10	10
74500	-284.014110867495731	-282.256702019697343	-1.757408847798400	0.000359282140689	0.000067246730272	0.187169699398570	0.231738690502093	-1	2	7	7	11	13	15	20	17	18	20	18	22	20	22	23	21	21	25	22	23	26	26	29	30	33	34	35	0	1	2	2	2	2	4	2	6	7	9	9	7	12	7	17	6	14	14	5	8	14	18	21	8	25	8	8	1	1	3	3	5	4	4	9	2	1	3	1	3	1	3	1	4	1	3	6	1	3	2	4	4	1	8	8
75000	-260.372285355374856	-258.713563935151910	-1.658721420222927	0.000455609908605	0.000098919187131	0.217113774882072	0.271185412361950	0	3	5	8	11	13	14	19	16	17	20	20	21	23	23	22	22	23	24	23	25	24	22	29	30	33	34	36	0	1	2	2	3	1	3	2	5	4	3	9	5	23	12	12	9	23	23	16	11	3	12	22	22	11	11	11	1	1	1	3	3	6	6	7	2	6	9	3	5	1	1	1	3	1	1	1	2	11	1	3	3	6	6	8
75500	-303.216499615519183	-301.604038334264374	-1.612461281254803	0.000502049829427	0.000117853288943	0.234744206719914	0.223256955926743	-2	2	5	8	11	12	14	19	18	18	19	20	21	21	22	21	23	23	22	23	24	25	26	28	31	35	33	36	0	1	1	1	1	1	1	9	5	3	10	8	11	11	12	11	9	13	11	11	7	11	15	21	6	21	7	4	1	3	3	5	5	7	8	1	3	4	1	1	1	1	1	1	2	1	1	3	5	4	1	2	8	7	9	10
76000	-279.589538473092659	-277.946774500816673	-1.642763972275999	0.000531352404278	0.000118426163207	0.222876874657572	0.290088074336375	-1	2	5	8	11	12	15	19	18	17	18	19	20	22	22	23	23	23	24	24	25	25	25	29	31	33	34	38	0	1	2	1	1	1	2	2	3	3	10	2	11	13	11	14	14	10	14	10	7	11	11	7	9	21	7	8	1	2	2	4	6	6	6	7	8	4	1	9	1	1	2	1	1	3	1	3	5	3	4	7	6	3	10	8
76500	-307.848389479503112	-305.965250123527596	-1.883139355975516	0.000322620327230	0.000051233639810	0.158804748138339	0.285015377617130	-1	3	6	8	11	13	14	20	18	19	17	17	20	21	21	22	21	22	25	24	25	26	24	28	31	34	35	38	0	1	1	1	1	2	3	5	3	5	4	2	10	13	9	17	7	9	18	15	12	14	18	12	12	12	12	26	1	3	2	3	6	6	4	4	5	3	4	9	1	1	1	1	5	2	1	1	4	4	1	6	6	9	9	1
77000	-294.216159684419949	-292.524796846712377	-1.691362837707583	0.000458860460672	0.000094625315323	0.206218062859179	0.291558471015822	-1	1	6	8	10	11	15	19	16	18	20	21	21	21	23	22	22	23	25	23	25	25	25	28	31	34	35	39	0	1	1	2	1	2	5	10	3	6	4	4	8	3	10	5	8	13	18	13	12	13	10	12	7	12	12	26	1	1	3	4	4	5	4	1	5	3	6	8	1	6	2	5	2	1	2	1	1	3	5	3	7	7	6	4
77500	-318.720410561222991	-316.987508174693687	-1.732902386529326	0.000429775970993	0.000083301725800	0.193825926581765	0.277892319988745	-2	3	6	8	10	13	14	17	17	16	20	20	18	20	23	23	21	22	24	23	24	25	24	30	31	35	35	37	0	1	2	2	2	2	3	3	4	3	3	3	10	13	10	13	9	10	15	18	12	14	14	11	12	8	12	26	1	1	2	3	3	4	4	4	5	5	6	7	2	1	6	3	2	3	1	1	2	2	2	5	4	9	10	2
78000	-322.098104005526011	-320.467380675217271	-1.630723330308734	0.000424988406476	0.000096658896440	0.227438901785034	0.295790861433462	-1	2	5	6	11	12	15	18	18	16	20	20	21	21	23	23	22	20	23	22	25	25	26	29	31	34	34	39	0	1	1	1	1	2	2	10	2	6	8	10	11	11	10	13	11	9	14	8	5	20	14	21	7	9	5	27	1	2	3	4	7	5	6	1	7	1	1	3	1	1	4	1	1	1	1	4	5	2	3	2	5	8	10	3
78500	-292.312527048310415	-290.683868899438778	-1.628658148871625	0.000444786173823	0.000101518436078	0.228240988709988	0.237115178699736	0	2	6	9	12	12	14	19	18	18	17	20	21	22	22	22	20	22	25	24	24	26	26	27	31	34	34	38	0	1	2	1	1	2	2	10	4	6	2	9	8	8	8	17	10	10	14	16	5	14	17	5	5	5	5	24	1	1	2	5	6	5	5	1	4	3	5	1	1	2	2	1	2	3	2	1	5	2	2	10	8	9	13	4
79000	-265.257775746619700	-263.617587210575721	-1.640188536043990	0.000488446963804	0.000109332329697	0.223836645119495	0.309205594629337	0	2	6	8	11	12	13	19	17	19	18	20	20	21	22	23	22	22	24	23	24	25	25	29	32	34	35	38	0	1	1	1	1	2	2	9	5	4	5	8	11	11	13	15	14	14	14	13	7	16	19	7	24	7	5	24	1	1	3	4	5	5	6	1	3	5	2	1	1	1	1	1	1	1	2	1	5	1	1	7	1	9	12	6
79500	-280.036121068568548	-278.234783696013778	-1.801337372554750	0.000527535695089	0.000092985120538	0.176263182574841	0.377882061517092	-1	2	6	8	9	13	14	19	16	17	20	19	22	23	22	21	22	19	25	24	23	24	25	30	31	34	33	37	0	1	2	2	1	2	3	2	5	5	12	10	11	12	11	18	16	9	22	16	8	17	15	8	24	8	6	26	1	2	2	3	3	4	4	8	4	3	1	1	1	2	1	1	1	1	1	1	3	1	1	5	1	8	11	2
80000	-261.819990967511160	-260.198639881660029	-1.621351085851120	0.000404221726955	0.000093426640006	0.231127210082280	0.397342412897820	0	3	7	7	11	12	14	20	17	17	20	21	19	21	22	21	23	23	23	22	24	25	25	30	30	33	34	37	0	1	2	1	2	5	3	1	4	5	10	13	7	10	13	13	10	11	15	7	8	9	19	8	8	8	8	26	1	1	2	4	3	1	2	9	5	3	2	1	2	2	2	1	3	2	1	3	2	6	2	5	5	6	7	2
80500	-283.795834256473199	-281.954354551651647	-1.841479704821536	0.000570845640206	0.000095492530469	0.167282578237618	0.384326283910377	0	2	6	9	9	10	12	20	17	18	19	20	21	23	22	23	21	22	24	23	24	25	25	28	31	35	34	39	0	1	2	1	1	1	2	2	7	3	9	3	11	13	13	13	9	10	17	9	8	14	13	12	12	5	8	27	1	1	2	5	4	5	4	7	3	5	2	8	1	1	1	1	2	3	2	2	2	1	2	4	6	16	7	3
81000	-281.802523711754418	-280.183548305705244	-1.618975406049195	0.000445045230124	0.000103287080699	0.232082210318637	0.227994238630147	0	3	7	9	10	12	14	18	17	18	19	20	21	22	19	22	22	19	25	23	24	24	24	29	31	34	34	36	0	1	1	1	2	2	2	1	6	4	9	2	11	11	9	15	18	9	13	9	8	9	14	12	8	8	7	12	1	2	5	4	2	3	6	10	2	5	2	8	2	1	1	2	1	2	2	3	5	3	1	5	5	8	11	8
81500	-279.471217609871246	-277.828030025855924	-1.643187584015333	0.000446604510885	0.000099467678054	0.222719823981642	0.346712592029618	-1	3	5	8	10	10	13	19	17	17	19	21	21	23	22	23	20	22	24	24	25	25	26	28	31	34	33	39	0	1	1	1	2	2	2	2	6	6	10	5	9	13	10	9	10	11	14	13	12	14	15	21	12	12	12	12	1	2	3	3	3	3	5	7	4	3	1	7	2	1	1	3	2	1	1	1	1	1	3	1	6	9	7	9
