step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29
84000	-205.497839756016504	-212.353327706975875	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.491418259846488	3	0	5	5	10	11	12	10	9	12	12	15	15	14	16	14	15	15	19	17	20	19	21	18	21	24	30	33	37	2	0	1	1	4	3	9	9	3	9	2	4	8	7	7	11	11	14	18	17	22	11	24	16	22	22	15	0	0	1	1	1	1	2	2	2	1	2	1	5	4	2	1	2	2	2	1	2	1	1	5	2	2	2	3	7	1	1
84500	-190.630641984730005	-197.486129935689377	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522111914629070	2	1	4	5	10	8	12	11	10	13	11	15	15	14	16	14	16	15	19	17	19	20	22	18	21	24	29	35	37	2	0	1	1	4	3	9	9	3	8	6	4	14	7	7	11	11	7	15	17	17	17	24	17	22	22	14	0	0	1	1	1	2	2	3	1	1	3	1	1	4	1	1	2	1	3	2	2	1	1	2	2	1	1	2	6	1	1
85000	-206.815533979003675	-213.671021929963047	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583038000363275	2	1	4	5	10	11	12	10	9	12	12	14	14	15	15	14	16	14	18	17	21	20	21	18	20	24	30	34	37	2	0	1	1	4	9	3	9	1	8	2	4	8	7	18	11	16	8	7	11	17	20	24	20	24	22	19	0	0	1	1	1	1	2	1	3	1	3	1	5	4	2	2	1	1	1	1	3	3	3	2	2	1	1	2	6	1	1
85500	-203.250134814638500	-210.105622765597872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519478073204904	2	0	4	5	9	12	12	10	9	12	12	15	13	14	15	13	15	13	18	18	19	20	21	19	20	24	29	35	38	2	0	1	1	4	3	8	9	1	8	2	4	8	7	7	11	16	9	18	11	11	20	24	11	11	22	9	0	0	1	1	1	1	2	3	1	1	2	1	6	3	2	1	2	1	1	2	3	3	4	1	1	2	5	2	9	1	1
86000	-201.634957926288507	-208.490445877247879	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502581315547658	3	1	5	6	10	11	10	11	9	12	13	15	14	14	14	14	16	14	17	17	20	19	20	19	20	24	29	34	37	2	0	1	1	4	3	9	9	1	8	1	4	8	7	7	11	16	9	15	11	11	17	24	11	24	22	18	0	0	1	1	1	2	3	4	1	1	3	1	5	5	1	2	2	1	1	2	2	2	3	1	1	2	1	2	8	1	1
86500	-219.225323451258674	-226.080811402218046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518808674294138	2	1	5	5	10	11	10	8	12	13	12	15	13	14	15	13	15	14	17	18	17	19	22	19	20	25	29	34	36	2	0	1	1	4	3	8	3	7	8	6	4	8	9	7	11	16	9	15	17	12	17	24	17	24	22	18	0	0	1	1	2	1	3	2	1	2	2	3	1	6	3	1	2	1	1	2	1	1	1	2	2	2	1	4	7	1	1
87000	-213.154539762098807	-220.010027713058179	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512070888729770	2	1	5	5	7	10	13	9	12	12	11	16	14	14	16	14	15	15	18	18	20	20	21	18	21	25	28	34	37	2	0	1	1	4	3	9	3	8	6	8	4	10	7	14	11	11	7	9	16	16	17	24	16	24	22	19	0	0	1	1	1	2	1	3	1	2	2	1	1	4	1	1	1	1	2	1	4	2	3	3	1	2	2	2	4	1	1
87500	-209.283697759852714	-216.139185710812086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.381069784116516	3	1	4	6	11	12	12	9	11	12	12	15	12	14	16	14	15	15	18	17	20	20	21	19	20	24	27	35	37	2	0	1	1	4	3	9	1	8	8	2	4	8	7	9	11	16	8	18	11	11	16	25	11	16	22	15	0	0	1	1	1	2	2	4	1	3	1	1	5	6	1	2	2	2	1	4	2	2	3	3	1	3	2	2	5	1	1
88000	-199.290551626575564	-206.146039577534935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599569552530732	3	1	5	6	10	9	11	9	12	12	12	15	13	14	16	14	15	14	18	17	21	20	20	19	22	24	28	35	37	2	0	1	3	4	3	8	3	7	8	2	4	8	9	18	11	16	9	14	11	24	17	24	11	24	22	18	0	0	1	1	2	1	2	2	1	1	1	2	4	5	2	2	1	1	1	1	2	1	1	2	1	4	1	3	6	1	1
88500	-201.610284060940927	-208.465772011900299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560118452314070	3	1	4	5	10	11	11	10	12	13	11	15	12	15	15	13	14	15	17	15	20	19	21	19	21	23	27	34	37	2	0	1	1	4	3	8	3	7	8	2	4	8	9	9	11	16	7	18	11	22	11	24	11	24	22	15	0	0	1	1	1	1	3	2	1	3	1	2	5	4	2	2	2	1	1	2	1	2	1	4	1	4	1	2	4	1	1
89000	-200.452065729365160	-207.307553680324531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.481604351034845	3	1	4	6	10	11	12	9	11	12	11	15	15	14	16	13	15	14	17	17	20	21	22	20	22	24	28	32	38	2	0	1	1	4	3	9	3	8	8	2	4	9	7	18	11	16	7	15	11	20	17	24	17	24	22	18	0	0	1	1	1	2	2	4	1	2	1	2	4	4	1	1	2	1	1	1	1	3	1	4	1	2	1	2	7	1	1
89500	-200.891361438205195	-207.746849389164566	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454180731841246	2	0	5	6	10	11	13	9	11	12	12	16	15	14	15	13	14	14	18	16	21	21	21	19	20	24	29	33	37	2	0	1	1	4	3	9	3	8	8	2	4	18	7	7	11	11	9	9	17	11	11	24	11	11	22	18	0	0	1	1	1	2	2	2	1	2	1	1	4	4	1	1	1	1	2	2	3	2	5	4	1	4	3	2	7	1	1
90000	-195.193235826333648	-202.048723777293020	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477212922318041	2	0	4	6	10	11	12	10	11	12	12	15	14	14	15	14	16	14	18	17	20	20	21	19	21	25	30	34	38	2	0	1	1	4	3	9	3	8	8	2	4	9	7	7	11	16	7	15	17	17	11	24	11	24	22	18	0	0	1	1	1	2	2	2	1	2	1	2	6	5	2	1	2	1	1	1	2	1	3	4	1	3	1	2	7	1	1
90500	-212.503959163178763	-219.359447114138135	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439522673509835	3	2	5	4	10	10	12	10	11	12	12	15	14	14	15	14	16	14	17	17	20	20	21	19	20	25	26	34	34	2	0	1	1	4	3	9	3	8	8	2	4	8	9	9	11	16	9	18	11	11	16	24	17	11	22	14	0	0	1	1	1	1	2	2	1	2	1	1	5	5	1	2	3	2	1	2	2	2	6	3	2	2	4	2	6	1	1
91000	-201.576856954072838	-208.432344905032210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.364301644396863	3	0	4	5	9	11	13	10	11	13	12	15	14	15	16	14	16	14	18	15	20	20	22	19	22	25	29	35	38	2	0	1	1	4	3	9	3	8	8	2	4	10	9	9	11	16	9	18	11	11	17	24	11	11	22	18	0	0	1	1	1	1	2	3	1	3	1	2	7	5	1	2	2	1	1	2	2	1	4	2	2	3	6	3	6	1	1
91500	-208.031898478926053	-214.887386429885424	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550128938511973	3	1	5	5	10	11	11	9	10	13	11	14	15	14	15	13	16	13	17	17	20	20	20	18	22	24	29	33	37	2	0	1	1	4	3	3	3	8	7	2	4	7	9	9	11	16	9	14	11	17	17	11	11	24	22	14	0	0	1	1	1	1	3	3	3	2	1	1	4	3	2	2	2	1	1	2	2	2	2	2	4	3	1	2	8	1	1
92000	-206.609008723811314	-213.464496674770686	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.459513683031072	3	1	4	6	11	11	12	10	11	13	12	15	13	14	14	13	15	14	18	16	21	20	20	17	22	24	29	34	38	2	0	1	1	4	3	9	3	8	8	2	6	8	7	7	11	11	7	18	11	22	11	11	11	23	22	18	0	0	1	1	1	2	2	4	1	3	1	2	6	2	1	1	2	1	3	1	2	2	1	4	3	2	1	2	7	1	1
92500	-199.940847722816528	-206.796335673775900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502220540886931	2	1	5	5	9	9	10	11	12	12	11	15	13	13	15	13	16	15	18	17	20	20	22	19	21	23	27	34	37	2	0	1	1	4	3	3	7	7	7	2	4	8	8	14	11	16	3	15	11	11	17	24	11	24	22	15	0	0	1	1	1	2	2	3	2	1	2	1	5	4	1	1	2	1	2	4	2	3	5	2	2	4	1	2	5	1	1
93000	-210.614765661687983	-217.470253612647355	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390099653728754	3	1	5	5	11	11	12	10	9	12	11	15	14	14	16	13	15	14	19	17	20	20	21	18	21	24	30	34	38	2	0	1	1	4	3	8	9	3	8	1	4	8	7	7	11	11	3	15	17	11	20	24	11	24	22	18	0	0	1	1	1	1	4	3	1	1	2	1	3	4	2	2	2	1	1	4	2	1	6	1	2	3	1	3	7	1	1
93500	-206.041244223785924	-212.896732174745296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441165701913105	3	1	4	6	10	11	13	11	9	12	12	15	14	14	16	13	15	14	17	18	19	20	20	18	22	24	28	33	37	2	0	2	3	4	1	8	9	1	9	2	4	8	7	10	11	16	7	7	11	11	20	24	11	24	22	7	0	0	1	1	1	1	2	4	1	1	4	2	6	5	2	1	3	1	1	1	2	3	4	1	1	3	2	2	7	1	1
94000	-208.776659038935634	-215.632146989895006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.348707212438526	2	1	4	4	10	11	12	10	9	12	13	13	15	14	16	14	15	15	18	18	21	20	21	19	21	23	29	34	38	2	0	1	1	4	3	8	9	3	9	2	4	9	7	14	11	16	14	18	11	20	20	11	11	24	22	19	0	0	1	1	1	1	3	4	1	1	4	2	5	4	4	1	1	1	1	1	2	4	3	1	4	3	1	2	7	1	1
94500	-206.558800760920235	-213.414288711879607	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.404667204885374	1	0	4	4	10	12	12	10	9	11	12	15	13	14	15	13	16	13	17	18	21	20	21	18	22	24	29	34	37	2	0	2	1	4	9	8	9	3	9	2	4	8	3	7	11	16	7	14	11	11	17	24	17	21	17	15	0	0	1	1	3	2	3	1	1	1	3	1	6	6	1	4	2	1	2	1	1	3	5	1	2	1	1	4	6	1	1
95000	-198.531616774149086	-205.387104725108458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419695024194747	3	1	4	6	10	10	12	11	10	12	12	15	14	15	15	14	15	15	18	16	19	21	21	19	21	23	29	35	35	2	0	1	1	4	3	9	9	3	9	2	4	8	7	9	11	16	1	14	11	11	16	24	11	24	22	15	0	0	1	1	1	2	2	3	1	1	3	1	6	4	2	2	3	1	1	4	1	2	3	3	1	3	1	1	5	1	1
95500	-197.248760029115658	-204.104247980075030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461670818253491	2	1	5	5	9	11	12	10	8	13	12	13	15	14	16	13	15	14	18	17	19	20	21	19	21	24	30	34	38	2	0	1	1	4	3	8	9	3	8	3	4	8	7	7	11	16	7	18	17	11	11	24	11	24	22	15	0	0	1	1	1	1	2	2	1	1	2	2	3	3	3	1	2	1	1	1	2	1	4	3	1	4	1	2	5	1	1
96000	-215.799513366554891	-222.655001317514262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438620257223391	3	1	2	6	10	11	12	11	9	12	12	14	15	15	15	14	14	15	17	18	21	21	21	18	22	25	29	35	37	3	0	2	1	4	3	9	9	3	8	2	4	10	7	10	11	11	7	7	11	11	11	24	11	24	22	15	0	0	1	1	1	2	3	4	2	1	4	1	5	4	1	2	3	1	1	2	3	3	5	4	1	2	2	1	7	1	1
96500	-215.370146292331469	-222.225634243290841	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458570128824347	3	1	2	5	10	8	12	10	8	12	11	13	14	14	15	13	15	14	16	18	21	21	21	19	21	23	29	35	37	3	0	2	1	4	3	8	9	3	8	2	5	9	7	7	11	16	7	15	16	24	17	24	11	11	22	13	0	0	1	1	1	2	3	3	1	2	3	1	6	1	4	2	2	1	1	1	1	2	1	3	1	4	4	1	8	1	1
97000	-232.041607691048284	-238.897095642007656	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566877626252755	2	0	1	5	9	9	13	10	10	13	13	14	13	14	15	14	16	15	19	17	20	21	21	18	21	23	29	32	36	3	0	2	1	4	3	8	6	3	6	2	6	8	10	14	11	16	14	18	11	11	21	24	11	24	22	7	0	0	1	1	1	1	2	2	2	1	4	3	5	2	1	1	1	1	1	1	1	2	4	1	1	3	2	1	7	1	1
97500	-197.071250995294520	-203.926738946253892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593779193003696	2	1	4	6	9	12	12	8	11	13	12	16	14	13	15	14	16	14	18	17	20	19	21	19	21	24	28	34	38	2	0	1	1	4	3	9	3	8	9	2	4	8	9	9	11	16	7	7	17	11	11	24	11	24	22	15	0	0	1	1	1	2	2	4	1	2	1	1	4	4	2	1	2	1	1	2	2	1	4	4	1	4	1	2	7	1	1
98000	-217.562790400094201	-224.418278351053573	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402327517634203	3	-1	4	6	10	9	11	9	10	12	12	15	14	15	15	14	16	15	18	18	20	20	21	17	21	22	30	34	38	2	0	1	1	4	1	9	1	3	9	2	4	9	7	7	11	11	9	15	11	11	11	24	17	11	22	14	0	0	2	1	1	2	1	2	1	3	2	1	6	5	1	2	1	1	2	2	2	3	4	3	2	1	5	1	5	1	1
98500	-218.504677109678710	-225.360165060638082	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.311752937622977	2	0	4	5	9	11	13	9	11	12	12	14	13	14	15	13	16	15	18	16	19	20	22	19	21	24	26	34	37	2	0	1	1	4	3	8	3	3	8	2	4	8	8	10	11	16	8	7	11	11	11	24	11	11	22	15	0	0	1	1	1	2	1	3	2	3	4	2	7	6	2	2	1	1	2	3	2	3	5	3	1	4	5	2	5	1	1
99000	-197.815368377689396	-204.670856328648767	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.357128913258706	3	1	5	5	10	10	12	10	12	12	12	14	13	15	15	13	16	14	18	17	21	20	22	19	21	23	29	34	37	2	0	1	1	4	3	8	3	8	8	2	4	8	9	7	11	16	7	8	11	11	17	24	11	11	22	19	0	0	1	1	1	1	2	3	1	2	1	1	4	3	1	2	2	1	1	1	5	2	6	2	2	4	4	2	5	1	1
99500	-204.471770215229498	-211.327258166188869	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.445750515672819	3	1	5	6	9	10	13	9	11	11	12	14	14	15	15	13	16	14	19	17	21	21	21	19	21	24	28	34	37	2	0	1	1	4	3	9	3	8	8	2	4	7	9	9	11	11	9	14	11	20	17	24	11	11	25	14	0	0	1	1	1	2	2	4	1	2	1	1	5	4	1	2	2	1	2	2	2	3	2	3	1	3	5	3	7	1	1
100000	-209.192605343412424	-216.048093294371796	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.327997616244935	3	0	4	6	11	12	12	11	10	12	12	16	14	14	15	14	15	14	19	17	21	21	19	17	21	24	29	33	37	2	0	1	1	4	3	9	9	1	8	2	4	8	7	7	6	16	7	18	11	11	16	24	11	11	11	18	0	0	1	1	1	2	2	5	1	1	3	1	5	5	1	2	2	1	1	2	3	2	4	4	1	2	4	6	6	1	1
