step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
15000	-223.032326835419923	-221.570244750901054	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.935440194730165	-1	0	3	2	3	3	4	6	5	5	7	8	7	7	7	9	9	9	11	9	9	11	9	9	11	10	11	13	12	13	13	12	14	14	13	13	15	17	15	14	17	15	15	15	16	17	16	15	17	16	18	16	17	18	19	18	19	17	18	19	19	18	18	18	19	17	20	20	19	20	20	20	17	20	20	20	22	21	21	22	22	22	22	22	23	23	24	24	26	25	28	0	1	2	2	1	4	6	9	6	3	10	11	7	9	9	3	13	12	12	14	8	20	12	14	20	14	17	27	21	27	27	18	29	35	32	32	23	37	31	25	39	35	28	34	40	42	40	35	39	33	66	35	50	32	49	50	45	50	46	58	56	50	48	50	53	42	56	64	37	64	51	64	50	56	61	51	68	72	75	71	71	42	75	57	82	79	86	80	88	82	89	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
15500	-263.747949857109916	-262.285867772591018	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.893401664840935	-1	0	3	1	3	2	4	8	5	6	5	6	6	7	7	9	9	8	12	9	8	10	10	10	10	12	11	12	12	14	13	14	12	14	14	11	13	15	16	15	16	15	14	17	16	16	17	14	16	16	19	16	16	17	20	18	19	18	17	17	19	17	19	19	19	18	20	20	19	19	20	21	17	21	18	20	22	21	21	19	21	23	21	22	23	24	25	25	25	26	27	0	1	4	1	6	2	3	12	4	7	5	11	11	10	9	15	10	13	16	9	10	17	8	3	21	12	21	20	27	28	36	19	27	31	37	17	25	28	48	37	40	28	19	32	40	48	39	33	34	35	41	34	35	46	62	59	38	49	32	40	60	53	58	47	39	44	45	61	56	30	65	63	50	55	45	44	76	66	68	60	75	72	56	64	78	76	78	67	84	82	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1
16000	-237.461387541284580	-235.999305456765711	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.965642068412728	0	1	2	3	3	1	4	7	4	5	7	6	7	7	7	10	8	8	10	9	8	11	10	10	10	11	11	13	12	11	12	13	14	14	14	14	14	16	16	16	17	16	15	17	16	17	15	14	17	16	18	17	17	18	18	19	19	16	18	18	19	19	19	18	18	19	21	19	20	20	21	20	19	21	20	21	20	19	21	21	21	22	21	22	24	24	24	24	25	27	29	0	1	1	2	2	1	1	10	4	5	10	7	5	12	10	21	12	8	18	21	15	19	14	8	13	24	16	27	12	25	23	30	19	29	23	31	32	47	32	35	38	16	31	39	33	43	32	28	45	35	40	40	35	38	41	38	40	33	45	45	53	53	52	41	58	46	62	58	52	51	78	66	53	44	57	70	65	50	69	73	62	55	77	74	80	82	82	77	82	87	87	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
16500	-250.553800486749992	-249.091718402231123	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.866710579874133	0	1	2	3	4	4	5	7	4	5	8	7	7	7	7	9	9	7	11	9	8	11	8	10	11	11	11	11	12	14	13	14	13	13	13	14	15	17	16	16	17	16	14	18	17	15	16	16	17	17	18	16	15	19	20	17	19	17	18	18	20	17	19	18	20	19	20	19	20	20	20	21	18	22	19	20	19	21	22	20	22	22	21	22	22	25	24	24	26	24	28	0	1	2	3	2	2	4	7	4	5	15	10	7	5	5	12	15	10	20	12	12	16	13	11	16	20	17	23	27	19	28	35	5	27	19	21	36	37	53	33	37	29	29	52	36	34	32	30	39	46	46	43	31	30	41	36	62	40	53	39	57	48	48	47	44	60	63	60	53	48	60	51	47	80	59	51	58	57	65	50	54	67	58	65	78	81	84	74	90	81	88	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2
17000	-233.388264638077715	-231.926182553558846	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.929609407314857	0	1	1	3	2	3	5	7	2	5	7	7	5	8	7	10	9	8	12	9	9	12	9	9	11	11	11	12	13	13	13	13	13	14	11	13	14	16	15	15	16	15	13	18	15	17	17	15	16	17	15	16	17	17	21	18	19	17	17	19	19	18	17	18	20	19	20	21	21	18	20	20	19	21	21	20	20	20	22	21	22	22	21	23	22	25	24	25	25	25	27	0	1	1	5	1	9	4	10	1	3	10	10	6	7	7	14	11	11	26	15	11	25	11	8	23	20	16	16	35	26	25	27	19	19	24	35	30	34	27	29	30	36	16	63	31	52	45	43	29	51	34	40	33	43	61	38	50	45	39	54	38	58	40	49	59	59	47	57	64	28	61	54	50	72	64	56	60	57	65	44	55	80	44	74	77	61	55	87	67	77	90	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1
17500	-216.532556396934780	-215.070474312415911	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.994019814080966	-1	0	1	3	4	4	5	8	5	5	8	6	6	7	6	9	10	7	11	10	8	10	9	8	11	11	11	11	13	14	12	13	13	15	13	13	15	16	15	14	15	15	15	17	16	16	16	15	16	18	18	16	15	18	21	19	17	18	17	19	19	18	17	18	20	19	20	20	20	19	20	21	19	21	21	20	21	20	21	21	22	22	21	20	23	22	22	23	24	25	29	0	1	2	3	4	4	4	15	6	6	9	6	6	7	4	12	11	9	11	24	14	24	7	12	16	20	22	8	19	31	26	28	25	29	27	31	40	40	40	27	36	32	29	40	33	41	29	29	33	42	37	32	35	43	73	53	39	63	41	63	62	59	29	34	56	59	51	56	51	52	61	69	51	71	78	58	59	58	69	60	78	61	68	58	75	76	68	72	87	85	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-235.849788329443584	-234.387706244924715	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.942806537222759	-1	1	2	1	3	3	2	7	5	5	7	8	6	7	8	9	10	8	11	9	8	12	9	10	11	11	11	12	12	13	12	14	13	13	12	11	13	16	15	15	16	15	14	17	15	16	16	14	17	18	18	16	16	17	20	18	19	19	18	18	20	18	18	19	19	17	20	20	21	20	20	20	20	22	19	19	21	20	22	21	23	21	21	22	23	24	22	25	25	27	28	0	1	4	1	4	1	4	5	7	6	10	10	5	10	13	12	21	11	24	8	10	36	18	20	20	8	21	24	16	25	27	36	25	22	20	20	26	45	48	34	43	31	27	42	32	45	40	24	40	39	53	32	32	41	44	39	51	41	52	42	59	43	49	47	41	45	65	51	71	50	60	60	62	72	56	54	58	60	72	58	44	61	56	68	55	87	57	81	81	88	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	1
18500	-237.830748167789267	-236.368666083270398	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.943827257366484	-2	1	2	3	4	3	4	8	1	5	7	6	7	6	7	9	9	7	11	9	9	10	9	9	11	9	10	12	11	14	11	13	13	14	13	14	13	16	16	15	15	12	13	17	16	16	15	15	17	17	18	17	16	18	20	19	18	17	17	17	19	19	18	18	20	18	18	19	20	19	19	20	19	21	20	20	22	20	20	22	22	22	22	22	23	24	24	22	23	26	27	0	1	2	9	4	9	2	14	1	6	4	4	14	10	10	18	15	10	21	13	10	26	11	8	16	18	8	20	17	28	21	19	26	28	25	33	29	34	30	43	32	20	25	38	31	30	37	32	46	47	39	38	43	44	57	67	46	41	40	40	57	63	48	46	66	53	38	51	61	60	44	44	46	73	62	50	75	64	59	76	78	75	78	75	51	77	85	64	74	89	87	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-234.046853891124982	-232.584771806606113	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.891039892992810	0	1	2	3	4	2	5	6	4	5	8	7	6	8	6	9	9	8	9	10	8	12	10	9	11	11	12	12	12	13	12	12	13	14	13	12	13	16	16	15	15	15	15	17	17	15	15	15	17	15	19	16	16	18	20	19	19	19	18	17	18	17	18	18	20	17	20	19	20	19	20	20	19	22	20	21	20	20	21	21	22	22	21	22	22	24	24	24	25	26	30	0	1	2	3	6	2	5	5	2	4	15	7	6	10	10	18	12	7	12	21	10	19	14	12	23	24	19	17	23	29	23	23	29	35	25	19	18	42	43	29	30	30	32	46	41	33	33	35	42	37	44	40	30	62	37	44	49	66	46	52	66	42	42	39	59	53	60	60	66	49	68	64	66	54	56	68	56	66	67	67	65	70	61	78	75	74	84	84	85	83	90	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
19500	-231.048308642125875	-229.586226557607006	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.989633676586393	0	1	2	3	4	4	3	7	5	6	8	6	7	6	5	10	9	9	11	8	8	10	9	10	11	11	12	12	12	13	13	14	12	15	13	14	14	16	15	16	16	15	15	17	15	16	17	14	16	18	18	16	16	19	20	18	20	18	17	19	19	18	18	18	19	18	20	21	20	19	20	19	20	21	20	21	21	17	19	18	23	22	21	22	22	25	23	24	26	25	27	0	1	1	3	4	7	3	12	7	9	5	15	15	15	4	8	12	8	23	8	5	13	21	6	23	17	22	16	24	18	19	28	22	36	25	19	27	31	33	36	32	32	37	52	30	39	32	25	48	47	38	43	43	52	47	41	62	35	34	50	40	38	41	53	59	49	56	72	80	42	72	51	58	44	80	56	72	43	47	41	68	57	70	74	67	85	76	84	81	81	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-227.032140910543632	-225.570058826024763	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.975506642599734	-1	0	1	2	3	3	5	7	4	4	6	6	7	7	6	10	9	9	11	9	9	12	9	10	10	11	11	12	13	13	10	12	12	15	14	13	12	16	15	15	17	15	15	18	17	17	16	16	17	17	18	16	15	18	20	18	18	18	18	19	19	17	19	18	18	19	20	20	21	19	21	20	19	22	17	19	21	20	21	21	21	20	21	21	23	24	23	25	25	26	28	0	1	1	2	3	3	4	11	3	4	9	6	15	7	10	13	8	7	31	12	8	24	13	14	21	23	18	27	32	33	21	26	31	31	28	26	16	42	36	30	47	32	30	50	42	48	30	35	43	42	52	37	28	75	58	38	75	52	38	57	54	53	45	75	50	41	64	56	73	56	60	52	54	79	40	49	64	75	78	41	62	76	63	59	83	79	80	86	87	85	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
20500	-227.441425547902696	-225.979343463383827	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.974382756490974	0	1	2	2	3	2	5	7	3	5	8	6	6	7	7	9	9	8	12	9	6	12	10	9	12	10	11	11	12	14	10	13	13	14	13	14	15	17	15	16	16	15	14	17	16	16	16	15	15	18	17	16	16	18	20	18	19	18	17	17	19	18	19	18	17	18	21	21	20	18	19	21	20	20	20	21	21	17	22	21	22	23	21	22	22	24	24	25	25	27	29	0	1	1	2	2	2	9	7	6	4	8	7	9	21	10	11	8	12	31	15	3	26	18	15	23	18	24	24	20	19	8	29	29	25	27	20	29	49	34	36	33	25	22	48	33	39	33	25	33	41	22	43	39	52	50	47	59	65	33	48	65	47	42	53	42	47	63	63	70	47	60	71	56	50	42	71	71	46	67	73	75	57	57	62	83	72	74	87	82	89	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-236.836131977451345	-235.374049892932476	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.934446338298679	-1	1	2	2	4	3	4	7	5	5	7	7	7	7	8	10	10	8	11	9	6	10	9	9	12	12	11	12	12	14	12	13	13	14	13	13	14	16	16	15	15	15	15	16	17	15	16	15	17	16	18	16	17	18	20	18	17	17	16	18	19	19	18	19	19	18	20	21	21	20	20	21	18	21	20	20	21	20	22	22	22	22	20	22	22	25	24	24	24	25	28	0	1	1	2	4	4	4	9	3	7	10	9	10	10	12	18	13	12	18	8	9	23	11	13	17	19	16	20	27	26	8	19	26	35	16	19	33	43	41	32	36	35	32	34	43	33	34	36	47	42	49	19	43	50	63	53	59	59	48	58	58	63	40	48	52	59	73	53	71	56	45	44	34	63	60	53	70	66	68	83	75	66	51	78	55	77	82	85	82	80	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1
21500	-242.284954390219440	-240.822872305700571	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.848116254116056	0	1	3	2	3	3	5	7	4	5	7	7	5	7	8	9	9	8	11	10	9	11	9	9	11	10	11	13	9	13	12	13	13	14	14	14	15	15	14	15	17	15	14	17	16	16	16	15	17	17	18	17	16	17	21	17	19	18	17	18	20	18	19	18	18	18	20	21	20	19	21	19	19	22	21	19	21	21	22	22	22	23	19	22	22	25	24	24	25	25	29	0	1	4	1	4	2	5	10	4	4	7	7	9	10	11	8	3	8	29	8	14	23	11	11	21	12	16	19	14	27	11	19	26	21	22	31	43	43	31	30	34	43	33	42	37	39	36	36	40	40	50	40	36	45	73	32	40	38	36	52	59	33	41	41	46	46	65	66	58	52	72	38	44	72	67	54	83	76	56	51	63	73	41	72	55	71	69	85	74	82	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2
22000	-210.751960662561032	-209.289878578042163	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.983653028003722	-1	1	3	3	4	3	5	7	4	5	6	7	6	7	7	9	8	9	10	9	7	11	8	9	10	9	11	12	12	14	11	13	13	15	13	13	14	16	15	14	17	15	15	16	16	17	15	16	17	17	18	17	16	19	19	18	18	18	17	18	19	19	19	18	19	19	20	20	18	20	19	21	19	22	20	19	21	20	21	21	22	23	20	22	22	24	23	24	25	26	26	0	1	2	1	4	2	4	7	6	4	7	10	10	10	7	15	11	14	17	21	7	19	7	23	24	21	16	31	31	32	17	28	27	35	27	19	27	34	32	31	44	35	32	30	37	34	35	29	44	43	46	39	35	58	50	46	38	41	47	50	56	51	44	50	60	45	56	55	38	55	50	65	49	77	56	59	58	38	54	65	65	67	52	77	71	82	77	84	82	87	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-252.049209679068809	-250.587127594549941	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.973355751519945	0	1	2	2	4	4	4	4	4	4	7	6	6	7	6	10	9	9	12	9	8	11	10	9	10	11	11	13	13	13	13	13	14	14	12	13	14	15	16	15	16	15	14	15	15	15	13	15	17	17	18	16	16	17	21	18	20	19	18	18	20	19	17	18	19	19	19	20	21	19	20	20	20	22	21	20	21	19	21	21	22	21	20	22	23	24	25	23	22	27	28	0	1	1	1	2	4	3	3	4	4	6	7	7	5	10	18	9	14	20	12	10	18	20	21	21	21	9	22	25	22	27	26	36	31	16	22	36	43	45	35	38	32	22	31	28	19	23	36	48	38	46	28	35	39	68	46	67	63	41	40	41	50	43	54	59	50	63	60	73	44	66	51	78	75	71	66	72	53	58	78	76	78	64	83	83	69	85	80	73	85	90	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
23000	-280.354009109918479	-278.891927025399582	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.787551899219518	-2	0	1	2	3	3	5	7	4	5	8	7	5	7	8	10	9	8	12	9	9	12	8	10	10	11	12	13	10	12	12	12	14	14	13	13	15	15	14	15	14	14	12	17	17	16	15	14	17	16	19	16	16	18	20	19	19	18	16	18	19	18	16	18	19	17	20	21	20	18	21	20	19	21	20	21	21	18	21	18	20	22	20	22	23	23	24	24	24	25	29	0	1	2	1	2	2	5	6	3	5	12	7	9	10	10	14	12	9	14	8	23	16	12	15	15	21	20	30	11	16	25	24	32	16	27	30	27	27	43	33	16	17	17	36	38	34	42	19	33	39	44	39	36	28	70	50	70	46	33	50	59	46	48	40	45	48	62	81	73	53	69	61	66	83	37	62	54	39	51	53	65	46	80	57	73	77	74	85	58	89	90	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2
23500	-244.938237349731935	-243.476155265213066	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.956940896159412	0	1	2	3	4	3	4	5	5	5	7	7	4	7	8	6	9	9	12	10	8	11	9	9	12	10	11	13	13	13	12	13	11	15	14	14	14	17	15	14	17	14	13	17	16	16	16	15	17	17	17	16	16	19	20	19	20	19	17	18	19	19	19	18	20	17	21	21	18	18	20	21	19	20	21	20	22	20	21	20	21	23	21	22	23	24	24	23	25	26	29	0	1	2	1	6	2	6	6	13	7	16	13	3	8	11	9	12	12	20	21	16	21	15	21	22	17	11	23	19	33	17	20	18	29	31	43	22	47	37	28	25	25	31	36	35	40	36	19	36	36	39	30	35	53	69	41	46	49	46	50	38	45	39	53	63	40	73	63	40	38	56	62	47	50	44	62	76	49	80	51	65	67	65	57	67	55	75	77	86	86	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-219.083619723675184	-217.621537639156315	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.939367081176123	-1	0	2	2	2	4	4	6	4	4	7	6	6	8	6	10	10	8	11	8	9	12	9	9	11	11	11	12	13	14	12	14	13	14	13	14	15	15	14	15	16	15	14	17	16	16	16	15	16	17	18	15	17	17	20	18	19	18	17	18	18	19	19	18	18	18	19	19	19	18	20	21	19	21	20	19	21	20	22	21	21	22	22	22	23	24	23	25	23	24	28	0	1	2	2	2	4	5	9	4	4	12	6	7	15	10	20	12	15	21	12	12	17	11	11	24	23	24	23	25	27	21	31	27	26	17	31	31	32	27	29	36	35	26	43	36	30	30	39	43	37	41	25	32	47	64	49	60	46	49	53	49	65	38	37	46	44	53	66	56	45	64	51	59	55	58	61	62	60	68	73	73	73	75	61	74	89	74	89	63	81	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2
24500	-238.778116657643352	-237.316034573124483	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.947087156989338	0	1	2	3	2	2	1	8	5	4	7	6	6	8	7	10	10	8	11	9	8	12	9	9	10	10	12	11	12	13	12	14	14	13	11	14	13	16	15	15	16	15	14	17	17	17	17	15	18	17	19	16	16	17	20	18	19	18	17	18	19	18	18	19	19	18	20	21	21	20	20	19	20	21	20	20	21	20	21	22	22	22	21	22	23	22	23	21	24	26	29	0	1	2	6	1	2	1	15	3	5	12	10	4	10	12	23	18	13	16	9	12	16	9	14	21	11	28	26	17	35	28	34	22	17	17	34	28	43	34	30	34	27	27	48	39	41	30	31	47	36	50	43	48	39	63	45	60	54	52	53	63	53	53	48	62	47	46	41	57	45	58	53	66	73	59	56	57	66	60	75	71	78	61	61	67	67	83	51	82	85	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
