step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
24000	-441.741803078263047	-440.351539771216153	-1.390263307046893	0.000120038924561	0.000050503682958	0.420727552692841	0.578932481948992	-1	1	2	1	2	4	4	4	4	5	3	4	4	2	5	5	7	8	8	8	7	7	9	10	9	10	8	12	10	11	12	12	12	10	6	8	12	10	12	13	9	12	13	12	12	11	11	12	14	14	13	13	15	16	12	15	15	14	14	13	16	16	16	15	15	13	15	15	16	15	14	18	16	16	16	20	17	19	20	19	19	21	21	21	24	24	25	23	24	24	24	26	28	29	28	32	0	1	1	1	4	5	14	2	3	11	4	11	2	1	11	9	5	15	16	10	3	12	22	1	15	18	9	24	23	18	38	30	17	36	9	7	11	8	23	55	10	34	46	26	5	16	25	23	31	17	30	29	52	59	23	43	46	10	52	28	37	58	26	41	51	37	51	40	64	33	31	43	64	49	25	62	49	56	68	52	65	78	62	72	37	88	79	54	67	69	75	22	89	84	70	95	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	6	2	1	3	1	1	2	1	1	2	2	1	2	2	3	1	1	2	1	1	2	5	4	1	2	1	2	1	2	1	1	2	1	1	4	1	1	1	1	3	2	1	1	1	1	1	2	1	2	1	1	4	2	1	4	2	4	3	1	3	1	5	1	2	3	5	3	4	7	2	2	6	2
24500	-403.042700365856433	-401.546172070766943	-1.496528295089482	0.000179701607591	0.000053389068662	0.297098447687280	0.527864455756562	-1	2	2	0	2	4	3	4	5	4	3	5	4	5	5	6	8	7	8	7	9	7	10	9	7	11	9	12	10	9	10	11	12	10	9	9	12	11	11	12	10	12	11	11	12	13	12	12	12	13	13	11	14	15	14	14	16	14	14	14	14	15	15	15	14	13	15	12	16	15	16	18	18	16	17	19	18	18	20	20	21	21	22	22	23	24	24	23	25	27	25	27	27	26	29	32	0	4	4	1	4	7	5	4	3	11	1	7	3	7	11	11	20	16	12	9	16	13	35	19	14	21	12	1	27	12	16	21	7	36	20	22	8	17	29	26	24	30	16	21	5	45	31	41	15	21	37	17	39	59	47	29	39	43	46	52	37	33	12	20	26	29	47	23	61	44	50	22	60	61	52	65	74	74	78	48	13	70	10	78	79	80	78	37	82	78	79	79	85	83	90	80	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	6	1	2	3	1	4	1	2	1	5	1	1	1	1	1	2	1	5	1	1	1	3	2	1	2	1	1	1	2	2	1	1	1	1	2	3	5	1	2	1	1	1	2	1	4	2	1	3	2	1	1	1	3	8	3	8	2	2	1	3	5	2	4	3	4	3	3	1	6
25000	-440.589705408014481	-439.030443936344682	-1.559261471669775	0.000218806924251	0.000056725884091	0.259250863678481	0.554573019646272	-1	1	2	1	2	5	3	4	4	5	3	5	4	4	5	6	7	6	7	7	8	7	9	7	8	11	7	10	11	9	10	11	11	10	10	8	13	11	11	12	11	12	11	10	11	12	10	12	12	13	14	12	13	14	13	13	15	14	13	13	15	15	16	15	14	14	14	15	16	15	16	17	18	17	18	17	18	19	21	18	20	22	21	22	23	24	25	23	25	26	25	29	26	28	28	30	0	1	1	1	1	4	1	5	2	7	2	7	11	1	9	11	18	13	12	14	27	1	19	15	10	30	15	6	23	24	22	47	23	24	10	27	41	1	25	41	23	44	35	19	9	44	36	32	27	32	38	34	36	35	43	10	38	4	39	46	32	56	48	55	46	30	46	60	67	50	53	21	62	71	21	55	69	67	80	42	51	7	71	55	79	83	88	62	88	88	88	15	79	86	90	86	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	4	1	1	2	1	1	3	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	2	4	1	2	1	2	1	1	1	2	2	1	4	2	5	2	1	1	1	3	1	2	3	1	1	1	1	2	4	1	1	7	2	1	2	1	2	3	8	2	3	1	1	1	3	1	1	1	14	2	2	1	3
25500	-439.978729351944651	-438.560178768141498	-1.418550583803158	0.000122502822590	0.000045646813965	0.372618467071896	0.546472664195198	-1	1	1	1	3	5	4	3	4	5	3	4	5	4	6	6	8	7	7	7	8	8	8	10	8	10	8	13	8	11	12	12	10	10	10	9	12	11	10	13	9	13	10	11	10	11	10	12	12	14	14	11	14	15	15	14	15	15	15	13	14	14	16	16	15	12	16	14	16	15	14	18	17	16	17	19	16	19	19	18	20	22	21	22	24	22	25	24	26	26	26	28	28	28	28	32	0	1	1	1	3	4	4	3	3	4	1	8	5	1	14	9	12	13	8	9	14	19	19	7	16	5	13	38	6	10	34	20	12	27	16	20	22	11	18	4	8	24	29	12	11	16	22	39	23	25	23	45	42	60	48	10	49	36	62	32	60	18	40	41	13	44	34	46	71	37	44	69	28	58	58	74	68	69	64	63	55	79	50	65	50	81	82	50	87	88	85	78	90	89	85	95	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	3	1	2	1	1	2	1	4	1	1	2	2	2	2	2	1	2	1	2	3	1	5	4	1	1	3	3	3	1	1	3	3	2	1	1	1	1	3	1	3	1	1	1	2	2	2	5	1	3	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	6	4	5	1	1	4	1	1	1	4	1	1	2	2
26000	-449.215922020684673	-447.770785961418198	-1.445136059266465	0.000216301863661	0.000073766243352	0.341033785395830	0.407423739239642	0	1	2	2	2	2	3	5	4	4	3	4	4	5	6	6	7	7	8	7	8	7	9	10	7	10	8	13	12	10	12	11	11	11	9	9	11	11	11	12	11	13	12	12	12	12	13	12	13	13	13	12	14	15	14	14	16	13	13	13	15	15	14	15	14	15	16	15	15	15	17	18	18	15	17	19	19	18	20	21	20	21	20	22	22	23	25	25	25	26	25	28	28	28	29	30	0	1	1	1	2	1	4	5	5	6	4	11	6	4	13	5	5	1	4	9	11	6	25	17	7	17	9	41	23	22	21	24	8	35	8	5	4	1	18	9	23	35	27	7	1	17	41	26	17	43	30	15	42	39	48	15	53	7	22	33	60	38	19	32	42	49	61	63	60	36	56	8	56	60	53	71	75	28	64	55	57	76	52	58	83	80	72	86	84	88	35	29	78	91	91	88	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	4	4	1	3	2	1	1	2	1	1	1	1	2	1	1	3	1	3	4	4	5	3	3	2	2	2	3	5	2	1	1	5	1	1	3	1	1	1	4	1	7	2	1	2	2	4	1	1	1	1	1	1	3	2	7	3	1	1	1	1	3	2	3	2	1	4	4	1	1	3	1	3	1	8	11	5	2	2	2
26500	-438.982485084583175	-437.545320169925390	-1.437164914657812	0.000147333358131	0.000051510830994	0.349620966003235	0.435407639010057	-1	1	2	1	2	3	3	5	4	4	4	5	4	5	7	5	6	7	7	7	9	8	10	9	9	10	7	12	11	10	11	11	9	10	8	9	12	11	11	12	10	13	13	11	11	13	12	12	14	13	13	11	12	13	13	14	16	16	14	13	16	15	15	16	14	14	14	15	15	15	16	16	17	17	17	20	18	19	20	20	20	22	21	21	25	23	24	24	25	26	24	28	28	27	27	31	0	1	4	1	1	1	3	7	4	2	5	4	7	10	6	3	6	1	1	9	15	7	19	27	22	6	11	26	26	25	24	9	1	16	7	10	22	11	30	12	13	29	31	21	17	37	20	23	9	23	25	18	10	30	26	20	46	1	28	45	22	38	53	38	32	26	47	23	28	40	54	22	59	59	20	64	71	31	28	56	68	76	59	72	32	76	79	86	84	88	86	77	86	83	85	88	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	4	3	1	1	1	2	1	1	4	2	1	1	1	1	4	5	2	2	3	2	3	1	3	3	1	1	1	2	1	3	1	5	1	2	2	4	3	1	4	1	7	1	1	5	2	2	3	2	2	1	2	2	1	1	4	2	1	3	2	1	4	3	3	2	2	4	2	8	2	3	1	2	1	1	4	3	4	1	2
27000	-403.361459941148382	-401.946151935552052	-1.415308005596318	0.000161845053316	0.000061040723653	0.377155324816949	0.617493916109682	0	2	3	1	2	4	3	4	4	5	3	4	5	5	6	6	7	7	8	8	9	7	9	10	7	10	7	13	11	11	12	11	11	10	8	9	11	11	11	10	11	12	11	12	11	12	11	12	14	14	13	12	14	15	15	13	16	16	13	12	15	15	15	15	14	15	14	14	17	16	17	18	16	15	18	19	18	19	20	20	20	21	20	21	23	24	24	24	26	27	22	28	28	28	28	32	0	1	5	1	1	1	1	5	11	5	4	2	11	8	6	7	10	8	16	22	10	14	19	11	10	17	13	37	19	16	36	22	10	18	25	27	21	10	26	11	22	6	35	21	17	32	21	41	20	46	6	9	26	43	48	21	49	13	20	41	47	45	26	10	37	67	45	43	55	26	57	61	50	65	61	61	42	69	56	53	57	72	61	49	59	85	78	81	88	87	75	87	86	88	88	95	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	4	1	1	1	2	1	3	1	2	2	1	1	1	1	3	1	2	2	3	1	1	2	1	1	1	2	1	4	4	2	2	1	3	1	7	3	1	2	2	3	6	2	1	1	2	1	2	1	1	1	1	2	2	2	1	3	4	2	2	2	3	4	1	3	2	1	2	2	2	2	2	1	2
27500	-441.309778346940561	-439.947023124049338	-1.362755222891221	0.000120851293078	0.000074409509878	0.615711325734988	0.456210512148772	-1	2	2	1	3	5	3	5	5	4	3	4	5	4	6	6	7	7	8	8	8	8	10	9	9	9	8	12	10	11	9	12	10	11	9	8	12	11	11	11	10	12	12	11	10	12	12	13	14	13	13	13	15	15	15	15	15	15	14	13	15	13	14	15	15	14	13	15	16	16	16	16	17	16	17	19	18	18	19	21	21	21	20	20	24	24	25	25	26	25	26	28	28	27	28	32	0	4	1	1	1	4	2	7	5	5	4	2	5	1	2	2	2	8	11	5	4	15	21	10	17	19	5	20	6	25	18	6	4	36	18	15	10	1	26	21	8	41	35	20	2	25	11	24	8	40	20	39	67	59	35	48	12	21	37	40	46	26	32	5	5	37	39	48	41	67	60	30	72	34	67	64	71	60	67	39	61	58	36	78	79	45	78	83	86	85	30	90	45	87	88	95	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	2	2	3	1	1	3	1	1	4	2	4	1	1	5	3	2	1	1	5	7	1	1	3	1	2	2	3	2	4	3	6	1	2	1	1	1	3	2	7	4	1	1	2	2	1	6	6	1	1	1	3	1	1	3	1	2	2	2	1	3	2	4	3	2	6	1	2	6	4	3	1	1	6	1	9	1	1	2
28000	-460.865244617744679	-459.427461169747176	-1.437783447997510	0.000176767290588	0.000061679625001	0.348931212304133	0.414272039491994	-1	1	1	0	2	4	3	3	4	5	3	5	4	4	6	6	6	8	6	7	9	8	9	8	8	9	8	12	9	11	12	12	11	10	9	10	12	12	11	13	10	12	11	11	11	11	11	10	14	14	13	12	15	14	15	15	16	15	13	13	15	15	16	16	14	14	15	15	17	16	17	19	17	17	17	19	18	19	21	19	21	21	21	21	23	23	24	24	24	26	26	28	27	28	28	31	0	1	1	1	2	1	4	3	5	8	3	3	2	5	13	2	12	13	9	19	17	17	6	7	10	24	5	34	2	16	29	43	20	19	15	12	30	16	15	1	10	25	19	20	9	23	11	17	47	7	39	19	60	38	60	21	66	12	45	18	50	65	42	23	29	48	37	28	29	65	55	63	49	18	50	33	45	73	58	58	61	69	30	80	83	76	13	86	76	88	89	56	60	86	91	92	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	3	4	2	1	3	1	4	2	1	1	2	2	3	2	1	3	2	6	2	2	2	2	4	1	3	1	1	4	1	4	1	1	1	3	1	5	1	3	1	1	2	4	2	2	1	2	3	1	1	1	1	4	1	3	3	1	2	2	3	2	5	1	1	2	10	1	2	1	1	5	7	3	1	2
28500	-380.968841841569542	-379.526468785646443	-1.442373055923116	0.000191295545384	0.000065793893049	0.343938448313283	0.674364829880769	-1	2	2	1	2	5	3	4	4	4	3	4	4	4	6	6	7	8	8	6	8	7	6	9	6	11	8	12	11	9	10	10	9	9	10	10	12	10	11	11	10	13	13	11	11	13	11	13	11	13	13	13	13	15	14	13	16	15	15	14	15	16	13	14	14	15	16	14	16	15	15	18	17	16	18	19	18	19	20	20	19	21	21	21	23	22	24	23	26	26	25	28	25	29	28	33	0	1	1	1	1	1	5	3	7	2	1	3	4	5	9	14	15	7	15	11	13	23	13	23	13	27	13	39	24	20	16	24	17	25	23	25	11	16	32	34	13	47	26	15	13	44	15	29	21	35	49	26	44	68	42	36	55	41	40	43	26	46	26	9	37	29	55	37	55	29	28	43	66	46	58	74	48	74	78	75	58	78	67	77	86	72	88	83	85	73	83	73	79	87	86	91	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	2	1	1	2	3	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	4	1	2	1	1	1	3	1	3	1	2	2	1	2	1	1	1	1	1	2	1	1	3	1	1	1	4	2	7	3	3	3	4
29000	-417.940136700808807	-416.496028069801753	-1.444108631007055	0.000122803144667	0.000042011616504	0.342105380263875	0.550737474752719	-1	2	3	0	3	4	3	5	4	3	3	5	5	5	5	7	7	7	8	7	8	7	9	10	8	11	8	13	12	11	12	11	12	10	10	9	10	8	10	11	9	11	12	12	11	11	11	13	13	13	14	12	15	14	14	14	16	16	15	12	14	15	16	14	14	14	15	15	17	15	13	19	17	17	17	19	18	19	20	20	18	21	21	21	25	22	23	23	25	27	24	28	28	29	28	32	0	1	4	1	2	7	1	6	11	2	4	7	9	9	7	9	11	1	13	8	20	3	27	1	8	22	11	34	6	37	35	41	36	25	11	22	41	17	13	4	17	21	35	25	16	23	41	16	39	13	37	26	26	29	52	17	65	32	64	25	26	71	67	12	25	60	43	29	28	54	47	41	45	61	26	53	57	69	28	59	74	67	29	73	79	63	80	84	50	85	86	53	79	90	78	93	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	2	1	1	2	1	3	1	3	3	2	3	1	1	1	1	2	4	1	1	1	2	4	1	1	1	2	1	1	1	3	2	2	1	1	2	1	1	4	1	3	1	3	2	1	1	6	2	1	1	1	2	1	1	4	3	1	3	2	1	1	5	2	1	3	3	2	2	2	1	1	5	1	1	6	3	1	4	2
29500	-457.748308880465174	-456.385817812539642	-1.362491067925551	0.000148873459934	0.000078932609088	0.530199332528379	0.486486132228820	0	1	2	2	3	5	3	4	4	5	3	4	4	4	6	7	8	6	6	6	9	7	9	8	8	10	9	12	12	10	11	11	12	10	9	8	9	10	12	12	11	12	13	12	11	13	11	12	13	13	13	12	14	15	14	13	15	14	14	11	16	15	15	16	13	14	15	14	15	14	17	17	17	15	17	19	18	20	19	19	21	20	21	21	24	23	25	25	26	26	25	28	27	27	27	31	0	1	1	1	3	11	2	3	2	5	2	4	4	4	4	2	18	12	12	14	36	10	10	5	19	17	13	35	21	25	38	17	41	36	15	14	36	36	5	60	16	27	39	36	14	32	9	60	1	9	38	24	41	66	39	27	47	50	48	30	20	42	30	14	45	34	24	49	56	56	62	60	74	31	41	26	51	69	71	35	35	70	55	75	83	78	80	86	85	91	79	67	81	81	77	63	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	2	1	1	1	1	1	2	3	1	1	3	1	2	1	1	2	1	1	1	2	1	1	5	1	3	1	1	1	3	1	5	1	7	4	2	2	2	1	1	2	2	1	1	1	4	2	3	4	1	1	4	1	1	1	1	3	1	2	2	4	1	2	1	3	6	3	5	2	1	1	2	1	1	1	3	8	3	4	3	7
30000	-476.435018242973115	-475.069992490978166	-1.365025751994957	0.000182484528886	0.000092729569592	0.508150308182644	0.483446890983181	-1	2	2	2	3	4	3	5	5	4	1	5	4	4	6	6	8	8	7	6	7	8	8	6	8	10	8	11	9	10	11	12	10	11	9	10	11	11	10	12	11	12	13	11	10	12	12	12	13	13	14	12	13	14	13	14	15	15	14	12	15	15	16	15	14	13	15	14	15	13	15	19	18	17	18	17	18	19	20	20	20	21	21	22	25	23	26	24	25	26	26	29	27	27	27	33	0	1	1	1	2	1	3	4	7	3	1	14	2	7	2	5	9	7	11	2	20	24	16	7	20	18	11	23	16	27	21	34	25	20	22	23	29	24	13	4	17	24	36	8	9	28	26	27	29	60	29	35	34	34	18	28	32	22	46	37	47	55	48	29	28	38	66	46	46	47	52	69	62	67	49	51	74	73	77	31	43	73	53	79	84	47	89	82	72	84	86	51	63	82	25	93	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	3	2	2	1	1	1	2	1	1	3	1	1	2	2	1	1	3	1	1	1	2	2	3	1	3	2	3	2	1	2	1	2	1	1	1	1	2	3	1	2	4	1	1	2	1	2	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	4	4	1	4	1	1	7	1	1	3	2	2	7	8	3	8	3
30500	-476.018714164537698	-474.644754407123685	-1.373959757414029	0.000130377093423	0.000060666230118	0.465313564866360	0.492149440620763	-1	0	3	1	3	5	4	5	3	4	3	5	5	5	6	6	8	7	8	7	9	7	9	9	8	10	8	13	11	10	9	11	12	11	9	9	12	11	11	10	11	12	12	12	11	13	11	10	14	13	13	12	14	15	15	14	15	15	14	13	15	12	15	16	14	11	14	15	15	15	14	18	17	16	17	19	15	18	19	21	20	21	21	22	25	23	25	23	26	27	25	27	26	29	27	32	0	1	1	2	4	2	3	5	4	5	2	11	7	7	3	7	11	10	9	8	12	14	18	12	18	27	9	42	24	17	20	21	26	22	15	12	24	12	27	11	23	48	34	66	10	27	20	6	45	45	39	26	46	34	56	5	42	16	41	47	52	10	20	31	30	25	52	39	32	52	31	68	40	36	50	51	42	47	61	43	78	55	55	68	86	76	81	83	83	85	83	78	88	90	35	87	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	4	2	3	1	3	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	4	1	2	1	1	1	1	4	3	1	2	2	1	1	1	1	2	1	4	1	4	1	1	2	4	3	3	2	2	1	2	2	2	3	1	3	2	1	2	1	4	2	4	1	3	2	4	1	2	3	2	3	1	2	3	2	1	10	4
31000	-496.673260956243951	-495.285028806424009	-1.388232149819921	0.000084167748176	0.000035790910450	0.425233075917542	0.449121931915779	-1	1	1	2	2	5	3	4	5	4	3	4	4	5	6	7	7	7	7	5	8	7	10	7	9	11	9	13	11	10	12	11	10	10	10	9	12	12	11	12	11	12	13	10	11	13	12	11	12	14	12	12	15	14	14	15	15	15	13	13	15	15	16	15	13	14	14	15	17	14	17	16	16	16	16	20	19	20	19	18	19	20	21	21	24	23	25	22	25	26	24	27	26	28	28	32	0	1	1	2	2	4	2	4	11	2	2	4	3	7	13	9	20	9	10	11	7	6	21	10	5	34	8	35	35	10	20	17	20	36	16	16	11	16	36	17	18	19	30	16	15	21	34	34	17	47	29	48	59	29	37	1	36	8	27	45	70	60	46	26	40	32	60	37	64	31	39	21	23	28	64	50	71	51	32	68	47	42	56	38	82	80	79	81	79	89	86	45	32	93	91	87	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	3	1	2	2	1	2	5	1	2	1	1	1	3	5	1	1	2	2	2	1	4	1	1	1	3	1	1	1	1	1	1	8	2	5	2	1	1	1	1	2	1	2	1	1	2	1	3	5	2	2	1	3	1	3	3	1	5	4	4	4	2	3	2	2	3	1	1	13	7	1	2	3
31500	-480.504545032349199	-478.990919327347171	-1.513625705002026	0.000198098937894	0.000056558034456	0.285503976231469	0.578917955171364	-1	1	2	2	3	5	4	4	4	3	3	5	4	4	6	7	7	8	7	7	8	7	9	9	9	9	8	12	11	9	11	9	12	10	8	8	12	10	10	11	10	12	9	11	11	13	12	10	12	13	11	13	14	15	13	14	15	14	14	14	14	16	15	14	13	14	15	15	17	16	16	19	17	14	18	20	18	18	21	20	18	22	21	22	23	22	26	25	24	27	23	27	28	29	29	29	0	1	1	2	2	13	5	2	3	2	3	11	2	4	5	12	3	17	13	3	22	3	20	20	15	16	17	39	24	17	35	15	10	24	19	9	21	20	36	17	20	34	35	23	17	27	39	43	30	34	43	15	17	66	18	28	52	26	50	38	3	33	42	48	48	39	59	28	64	52	66	52	68	38	17	66	73	27	63	70	65	75	74	72	57	71	89	73	86	89	72	81	92	82	92	90	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	3	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	1	1	2	1	1	1	2	3	2	1	1	3	1	1	4	3	1	2	1	1	3	1	2	5	2	2	2	1	2	1	1	1	1	1	3	1	3	6	4	1	4	3	2	3	2	3	1	3	4	1	4	1	2	2	6	1	4	1	1
32000	-456.977751111739963	-455.589060109205775	-1.388691002534187	0.000138493039340	0.000058748301625	0.424196782051185	0.503649942068395	-1	0	1	2	2	3	4	5	5	5	3	3	4	4	7	6	7	7	7	6	9	8	8	9	8	11	6	12	10	7	11	12	12	11	9	9	12	11	12	12	11	13	12	9	11	12	13	12	13	14	13	12	15	15	14	14	15	16	13	14	14	13	15	16	15	15	14	16	16	15	15	19	17	17	16	18	17	19	19	19	21	20	20	22	25	24	25	23	25	25	24	28	26	27	28	32	0	1	1	2	2	1	4	11	5	5	2	5	4	1	1	10	10	9	10	13	18	20	16	19	27	22	1	34	44	14	24	25	19	15	10	19	29	1	38	16	15	19	30	9	36	13	10	29	20	28	26	12	48	42	46	28	56	9	30	48	51	25	27	41	50	42	52	63	49	50	45	41	37	70	28	75	63	60	55	36	83	54	71	61	43	80	88	81	84	91	45	77	84	89	86	93	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	1	3	1	1	2	1	1	3	3	2	2	1	5	1	2	2	4	3	2	1	5	5	1	3	1	1	4	2	1	1	1	1	6	2	1	1	3	4	2	1	1	1	1	2	1	1	4	2	1	2	2	1	3	2	7	1	1	2	4	6	3	1	1	2	1	6	6	2	1	1	3
32500	-444.604083325495537	-443.155081781972569	-1.449001543522952	0.000199425003845	0.000067223920820	0.337088727710545	0.583233600103411	0	1	3	2	2	4	4	4	5	5	3	4	4	3	6	7	6	8	8	7	8	7	9	9	9	9	8	12	11	11	11	10	8	9	10	8	13	10	12	13	11	12	12	11	12	11	12	12	14	12	13	12	14	16	15	13	16	15	14	13	14	16	14	14	15	14	16	15	17	16	16	17	16	16	18	19	18	19	20	21	20	20	20	22	25	23	25	24	25	26	25	28	27	27	28	33	0	1	4	1	1	5	2	4	1	11	2	14	11	4	1	5	13	15	7	13	16	4	6	22	20	33	11	41	36	17	20	26	12	33	15	10	35	1	34	22	26	17	35	25	25	32	10	25	31	19	52	41	29	64	28	30	40	15	60	23	37	49	44	56	38	46	63	46	28	19	46	31	50	53	22	24	30	68	75	68	33	69	70	83	88	83	86	84	79	88	69	58	72	88	68	90	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	2	1	1	3	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	4	1	3	1	2	1	1	2	1	3	1	3	3	1	1	1	1	1	1	1	5	1	2	1	1	1	1	2	1	1	2	3	5	2	4	2	1	7	4	2	2	1	3	6	1	1	1	1	1	1	1	2	1	4	6	5	2	6	3
33000	-436.793581302583334	-435.169952348811591	-1.623628953771744	0.000182920652229	0.000042111860134	0.230219276065133	0.419615353039892	-1	2	2	1	2	4	3	5	5	4	3	4	5	4	6	5	7	7	6	6	9	7	7	10	8	10	8	12	10	11	12	11	11	9	9	9	11	11	11	11	10	12	11	11	10	11	13	11	13	14	13	12	14	15	13	14	16	15	14	12	16	15	15	15	14	12	16	16	15	15	15	18	17	17	17	20	15	19	20	20	20	21	20	21	24	22	24	25	25	27	24	27	26	28	28	32	0	4	4	1	4	2	5	11	7	3	4	5	6	4	8	5	2	4	1	10	23	20	9	27	17	19	8	30	23	26	26	34	9	2	5	23	34	21	16	17	23	22	16	27	5	27	4	27	15	17	39	44	21	59	25	5	71	51	28	24	64	66	19	66	48	37	59	65	42	35	48	30	8	55	15	58	29	31	72	72	77	62	50	75	78	69	76	79	80	86	68	64	83	90	80	90	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	4	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	3	1	1	1	2	2	2	3	3	2	6	1	6	1	3	3	1	1	3	1	2	6	1	2	1	1	1	2	6	2	1	1	1	1	1	2	2	4	5	1	4	2	2	4	1	1	2	3	3	1	3	4	2	3	2	2	4	8	2	1	4	4
