step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
10000	-414.333474886214276	-423.384318266665616	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999891382476298	5	11	28	32	24	20	25	41	23	20	41	32	26	30	30	33	37	34	37	34	30	37	41	40	42	42	35	40	48	36	42	50	45	35	45	44	43	46	38	49	32	49	54	57	56	54	52	60	60	57	63	60	56	55	52	64	65	69	68	70	61	63	67	75	66	61	66	77	69	73	71	69	77	78	75	81	85	85	87	0	1	10	5	10	1	6	34	1	2	18	7	2	7	6	12	34	14	18	3	13	4	27	19	27	22	15	27	37	41	17	38	26	7	34	30	27	37	12	24	9	33	25	46	32	38	37	45	42	46	45	44	31	35	37	43	55	51	50	44	32	44	61	72	51	43	62	69	54	61	45	56	70	59	72	75	75	73	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-423.284901744208071	-432.335745124659411	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996536627092094	5	7	27	30	19	15	21	42	27	26	33	31	31	27	31	38	25	35	41	41	35	32	35	41	44	35	41	39	51	39	35	42	37	41	45	32	49	50	33	50	44	52	49	57	66	60	52	52	59	61	55	67	55	55	54	55	62	70	65	74	64	49	60	77	65	62	67	71	68	71	84	71	70	83	79	77	87	82	95	0	1	7	3	1	2	6	11	5	7	4	4	10	7	5	23	5	15	13	31	15	9	13	31	16	12	12	39	24	22	13	31	9	13	30	10	27	24	5	19	28	19	35	42	49	55	33	25	40	38	32	56	30	38	35	42	42	50	38	57	48	15	56	66	51	51	46	59	65	50	76	56	44	64	60	68	60	60	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-429.339662480764957	-438.390505861216297	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988723616508209	4	8	22	27	20	19	15	39	26	28	37	33	35	29	29	33	26	28	41	37	38	36	30	31	45	41	41	38	46	36	45	52	47	30	43	45	45	41	44	43	36	54	46	52	55	37	44	64	64	60	54	64	67	58	54	63	55	66	69	66	60	64	72	76	60	67	64	69	72	79	78	75	74	71	75	79	76	79	94	0	1	7	3	7	1	1	24	3	3	41	10	34	3	3	15	6	3	16	16	16	17	9	15	26	8	22	9	20	15	19	43	11	5	8	8	38	34	11	20	4	25	26	37	32	23	11	65	54	55	31	42	56	51	35	44	43	45	56	62	43	54	58	74	42	61	19	65	66	74	69	61	32	58	62	50	59	58	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-438.283705790609190	-447.334549171060530	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990535948608887	2	7	30	28	17	17	15	45	26	24	32	33	33	29	27	39	33	35	43	36	41	37	36	40	44	32	33	44	47	38	44	52	45	38	39	47	40	39	41	54	39	50	50	48	61	45	52	59	61	58	64	62	61	57	58	50	64	67	68	75	59	58	72	78	68	71	65	68	62	74	86	71	79	72	77	67	84	85	103	0	1	9	5	2	1	2	20	10	1	10	15	4	15	5	27	3	17	10	17	4	18	3	23	41	10	4	16	24	3	12	46	3	3	13	39	11	12	30	31	4	25	23	35	32	41	24	42	42	31	40	31	62	42	29	28	45	36	69	65	54	47	45	57	50	51	40	69	43	72	73	67	51	62	59	48	75	49	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-418.424973135323171	-427.475816515774511	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987394992052321	0	9	31	35	15	17	22	36	28	20	31	22	35	30	28	34	33	27	41	36	38	41	39	35	47	40	39	35	54	43	45	50	39	40	41	45	49	48	35	49	47	57	48	55	62	55	57	62	52	59	64	57	63	54	53	57	66	63	62	74	60	59	63	70	70	64	70	70	64	71	81	77	77	72	83	68	84	74	95	0	1	9	18	2	2	6	15	7	2	18	2	11	15	6	15	9	12	24	3	4	11	4	14	30	16	17	14	43	27	8	33	20	11	27	4	36	22	18	23	26	38	35	25	50	23	37	46	41	42	42	40	62	31	36	32	47	61	29	68	56	40	38	63	66	37	52	69	52	66	64	70	69	59	67	56	72	65	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-407.477463879641846	-416.528307260093186	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997747977984173	0	9	28	30	21	18	25	39	22	27	32	36	35	30	27	36	33	32	35	38	25	33	34	37	43	39	40	37	53	40	44	47	41	42	32	39	43	45	41	48	46	48	46	58	62	56	53	64	54	53	56	64	60	55	58	60	61	71	63	71	51	63	73	79	69	62	65	72	69	73	81	68	79	82	72	77	85	82	79	0	1	7	21	6	1	9	15	6	9	5	3	17	7	9	35	14	21	11	13	6	5	10	10	12	11	18	3	42	35	24	8	10	35	14	16	39	19	14	33	8	30	19	61	51	50	38	46	42	34	38	55	29	47	50	51	32	48	44	66	32	54	59	58	45	49	57	62	62	53	70	51	70	79	65	75	68	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-413.106393248955442	-422.157236629406782	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988827028673494	5	11	23	30	19	16	18	40	25	13	35	27	35	25	32	43	34	27	42	33	35	38	36	36	42	37	44	40	51	39	43	53	45	40	41	47	47	49	46	51	46	49	45	47	65	54	55	58	63	53	61	56	60	59	62	51	67	65	65	69	55	59	75	73	68	54	63	61	72	68	81	77	74	81	81	78	74	82	90	0	1	7	5	10	2	2	4	7	1	18	7	18	5	18	23	12	6	28	4	12	15	4	4	21	11	17	17	41	15	22	37	13	15	17	28	34	16	8	37	11	31	35	30	55	11	42	44	61	28	46	32	50	66	37	44	47	50	39	68	44	46	57	57	67	36	56	52	58	53	69	49	51	69	64	64	58	63	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-409.229289580594013	-418.280132961045354	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998131343772783	3	10	32	19	19	16	24	43	26	29	43	21	32	27	31	37	30	29	44	37	31	36	40	38	43	36	35	46	49	43	42	49	46	40	45	37	48	51	43	52	42	48	48	59	59	59	54	63	50	56	56	64	67	55	43	60	56	69	68	64	61	65	71	79	63	66	57	77	73	78	86	71	76	68	75	80	85	82	92	0	1	9	1	2	2	4	24	4	9	22	6	9	12	14	10	4	12	36	18	9	10	3	13	34	18	9	27	13	36	24	31	20	20	34	9	31	8	36	31	20	25	23	32	32	28	31	40	31	42	41	50	67	37	36	50	40	52	61	57	29	56	66	58	57	65	32	69	63	72	75	46	51	48	66	73	78	63	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-421.743760921019145	-430.794604301470486	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999385203969120	3	7	15	23	20	18	22	40	27	27	32	34	36	26	32	31	29	36	40	30	38	40	27	33	37	41	34	43	51	41	38	50	43	44	47	39	47	51	44	51	46	53	48	53	51	52	54	60	62	55	64	61	61	54	56	61	64	65	67	53	61	65	65	80	69	65	69	78	69	74	71	73	81	83	76	66	77	88	96	0	1	1	5	3	3	6	25	5	4	5	10	14	4	23	9	4	23	14	23	17	11	5	9	12	31	11	18	43	18	16	33	25	21	33	15	19	34	15	37	28	29	39	41	33	34	33	44	60	19	60	40	47	41	29	32	44	61	49	35	38	47	42	67	53	48	51	67	56	48	76	69	54	75	72	48	38	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-412.914786785541196	-421.965630165992536	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963377451642605	1	10	27	34	19	18	23	41	29	25	41	35	27	24	30	30	31	33	36	41	35	36	39	40	38	33	44	43	43	35	41	46	44	40	44	40	49	44	45	53	44	47	53	53	62	60	52	60	63	58	63	62	67	60	60	59	65	66	68	62	65	64	68	77	68	68	68	74	67	65	84	76	75	72	69	73	86	78	98	0	1	7	7	2	2	6	22	14	6	19	17	10	2	13	14	3	3	7	21	9	26	4	30	12	13	36	21	19	18	25	20	7	22	36	19	33	23	20	33	24	25	41	24	40	43	20	44	56	47	40	44	54	41	43	41	60	40	48	40	45	50	57	67	35	58	45	53	48	50	65	69	59	57	61	51	73	74	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-422.414133560703647	-431.464976941154987	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972392654757187	2	10	31	34	19	17	21	39	20	25	38	23	34	28	26	35	35	30	34	36	29	36	30	34	43	39	38	45	53	40	44	50	46	37	43	42	49	48	37	48	47	52	48	41	59	53	49	61	56	56	44	65	62	54	55	60	67	63	57	74	61	53	76	78	68	67	64	76	72	62	83	76	72	82	80	67	85	85	98	0	1	15	7	2	2	1	15	2	5	19	9	23	12	6	3	14	9	23	15	9	14	10	10	20	4	13	34	51	18	16	36	35	19	11	23	39	44	23	30	35	40	26	18	44	32	31	62	37	62	13	40	55	43	28	28	53	59	51	76	62	51	57	60	52	62	46	65	46	50	73	65	48	69	57	55	64	75	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-409.221942272455067	-418.272785652906407	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.940436948397899	5	7	27	30	12	17	23	44	28	22	39	30	26	24	32	41	37	33	33	40	28	38	37	41	42	44	42	40	50	35	33	49	48	33	46	29	47	47	37	53	44	54	50	59	64	54	56	57	60	61	60	65	64	56	57	59	67	71	66	72	60	63	70	80	63	65	65	75	71	61	84	73	79	72	81	76	85	90	86	0	1	5	14	1	1	5	18	14	6	13	10	7	6	9	31	4	13	7	31	10	9	3	22	23	22	23	15	24	7	12	30	26	10	20	6	27	24	13	28	34	29	24	35	47	38	32	37	46	55	33	47	42	38	42	47	48	67	56	62	42	44	67	58	40	51	47	45	65	33	68	53	74	54	69	74	75	79	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-416.543969609834619	-425.594812990285959	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998921231584407	3	8	27	30	19	13	23	39	22	28	35	36	34	30	21	37	38	31	43	33	40	40	28	24	45	38	45	35	47	33	36	46	42	43	43	36	36	47	42	53	43	51	51	55	55	52	56	55	61	53	63	59	68	56	60	57	61	70	64	72	66	56	56	71	62	62	66	72	66	78	85	66	75	79	75	66	82	83	97	0	1	15	9	6	1	5	4	5	9	7	4	4	7	6	14	20	24	30	3	10	20	15	5	8	23	21	23	33	10	14	19	26	36	22	14	18	31	30	25	28	39	39	25	19	25	29	39	50	8	40	25	66	43	56	46	48	56	66	67	56	34	42	66	47	44	54	69	57	68	60	44	66	75	61	62	60	64	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-439.007811680276518	-448.058655060727858	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968847422600288	3	6	24	34	17	13	20	38	23	28	30	33	34	27	31	39	36	26	44	39	31	29	35	31	45	36	40	44	50	45	41	51	46	36	39	44	50	44	45	51	48	49	51	50	62	44	55	52	57	59	57	70	64	39	59	60	69	69	67	57	59	63	74	63	66	67	69	77	57	75	84	75	76	74	77	79	83	78	88	0	1	7	5	6	2	6	14	5	3	7	11	21	7	10	24	14	9	54	15	10	18	18	10	27	21	17	16	31	21	12	38	15	13	15	34	36	11	21	31	36	30	17	26	29	4	28	33	44	51	16	51	56	11	31	49	66	45	62	27	47	50	59	51	51	45	55	57	38	67	58	62	55	58	67	57	76	52	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-402.829652485719123	-411.880495866170463	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982403176143610	-3	2	27	34	20	14	26	36	21	28	31	28	29	25	30	39	32	28	38	33	38	39	34	41	44	41	36	43	51	41	39	49	45	43	46	43	46	46	35	51	47	47	49	59	63	52	56	59	58	56	55	62	67	53	56	64	64	71	66	68	60	58	65	70	66	58	68	67	69	77	79	64	80	66	71	75	81	80	93	0	1	9	14	6	2	6	17	6	9	7	9	9	5	7	18	10	5	10	7	39	39	3	8	21	15	11	21	38	4	15	31	21	21	24	27	19	27	15	42	4	33	33	29	50	35	43	43	43	41	42	40	55	29	42	43	66	56	52	44	41	40	50	45	55	32	50	44	59	53	75	50	70	48	56	59	76	64	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-407.618901120798000	-416.669744501249340	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975490452553712	2	8	27	32	23	13	24	43	25	20	34	22	33	28	34	40	31	30	34	40	39	37	40	36	41	34	42	41	50	42	39	51	46	36	45	45	39	50	42	49	42	55	47	51	65	51	56	55	58	44	59	67	64	52	60	52	62	71	67	69	61	61	72	79	68	60	62	77	68	72	83	65	76	79	76	78	89	83	94	0	1	9	7	10	1	10	9	12	6	5	10	14	10	7	15	7	14	14	4	4	17	11	17	34	10	13	11	25	16	18	20	25	14	25	21	13	23	34	8	14	22	28	41	61	4	21	46	43	37	38	57	55	41	38	35	47	52	66	55	47	49	45	68	57	47	51	70	62	53	74	44	70	75	58	70	71	74	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-419.064416477397856	-428.115259857849196	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986787900198691	-5	5	22	33	17	16	23	39	24	26	42	32	34	23	25	42	33	31	41	37	27	37	34	33	47	37	41	41	52	37	44	48	38	38	46	44	47	49	45	46	41	47	46	55	64	55	52	60	55	55	58	65	56	58	58	65	59	68	70	71	64	62	62	80	67	65	64	71	66	68	79	70	73	73	66	74	75	82	91	0	1	5	3	6	2	5	12	6	3	30	9	7	6	6	24	21	14	26	18	9	24	3	18	27	4	33	4	43	24	34	8	17	12	20	23	27	34	23	16	4	20	11	36	53	38	20	42	40	23	47	46	33	50	40	62	32	29	66	61	44	53	47	70	50	53	53	69	54	51	68	62	45	67	54	66	60	77	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-405.442012180880965	-414.492855561332306	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992224996479497	3	7	29	32	14	19	26	42	25	21	34	30	37	25	28	41	27	30	44	40	37	40	37	39	37	40	38	41	49	45	35	48	41	34	45	40	47	45	41	47	44	53	53	56	58	55	51	55	60	52	64	69	63	61	56	60	68	63	71	73	59	65	69	76	69	56	61	66	69	72	76	68	78	78	78	79	78	83	88	0	1	14	3	1	5	10	36	5	2	3	6	12	5	5	34	10	14	11	18	4	7	15	4	3	31	12	13	28	21	9	19	11	17	22	3	28	28	23	25	26	16	40	47	42	40	30	41	42	37	48	67	44	44	29	46	67	49	62	58	29	55	54	52	54	38	42	62	62	52	68	54	70	70	63	75	63	64	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-419.274291490851510	-428.325134871302851	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999189110026980	3	8	29	26	16	16	25	39	19	26	38	34	33	26	33	39	38	31	41	36	32	33	40	38	29	39	36	35	49	39	41	51	50	38	39	48	44	43	45	53	47	53	49	53	64	54	59	58	65	54	58	65	62	45	61	64	63	58	67	62	55	61	69	79	70	59	66	63	65	71	84	73	77	81	69	72	85	81	89	0	1	5	5	2	2	6	18	1	9	3	10	18	5	4	13	21	3	13	22	7	10	21	22	5	18	21	25	26	13	28	23	37	13	10	35	35	22	34	54	19	54	11	41	48	54	41	32	61	24	41	47	47	24	36	55	44	44	62	46	36	46	56	73	46	40	66	51	51	67	64	59	76	56	57	29	74	53	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-413.630708993055066	-422.681552373506406	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984502961544697	5	9	22	32	21	17	19	45	26	27	40	28	25	25	33	34	38	31	31	32	33	34	35	37	40	40	41	38	47	45	40	48	44	40	43	47	47	51	41	52	45	45	49	61	60	54	54	59	66	55	55	65	62	56	56	54	68	58	66	70	60	62	76	76	65	64	65	56	71	66	80	71	77	76	71	79	79	84	91	0	1	6	10	2	1	2	34	6	3	4	5	5	6	5	7	16	9	9	12	9	18	19	16	21	15	5	16	28	31	21	27	22	18	28	24	35	29	18	11	18	24	25	68	55	31	31	40	51	33	25	55	47	38	8	27	61	46	45	54	55	50	72	72	51	40	44	41	70	46	63	45	72	67	67	72	67	63	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-404.709919474146204	-413.760762854597544	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988888568317988	0	10	24	33	19	17	14	44	27	29	40	23	36	28	31	40	31	34	38	31	38	39	35	37	37	40	40	40	48	41	40	45	43	43	42	39	49	45	41	50	42	48	53	59	63	50	50	57	62	52	64	55	62	56	57	50	69	65	61	64	59	65	70	81	69	63	68	74	71	76	81	65	78	75	75	72	84	85	98	0	1	6	10	2	2	2	19	5	9	18	6	15	5	9	4	3	12	4	5	17	18	6	15	4	19	17	13	11	23	15	21	16	15	25	10	30	27	14	38	19	28	26	43	55	8	33	47	32	38	56	28	54	47	56	34	53	52	47	50	43	49	55	63	49	40	60	45	60	67	68	40	75	65	62	61	75	75	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-417.876847336434878	-426.927690716886218	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988093855318322	4	10	26	27	20	18	14	42	28	28	42	34	34	27	33	36	38	37	41	36	33	33	38	32	42	38	42	40	46	41	43	46	40	41	44	41	40	50	43	49	45	47	49	51	64	53	48	60	63	54	61	68	67	58	59	58	66	72	65	75	58	60	67	75	67	63	59	72	71	76	74	71	78	76	70	73	81	84	90	0	1	5	7	7	7	1	16	6	5	22	3	4	7	5	24	22	15	12	5	3	4	14	4	18	22	15	20	37	16	22	11	13	15	23	14	12	19	15	41	11	20	27	29	44	25	11	47	61	35	55	54	56	43	39	46	45	72	48	66	15	47	46	53	50	42	38	53	55	58	66	65	60	53	66	55	70	64	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-417.663638942136288	-426.714482322587628	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973385170605296	4	9	32	29	20	16	27	42	22	30	36	24	35	25	28	29	35	34	38	37	40	36	31	39	42	37	40	37	50	43	42	44	45	43	35	43	43	47	44	50	38	56	45	58	59	60	59	55	61	57	63	66	61	55	56	61	60	68	67	73	57	60	70	81	61	64	67	72	65	67	80	68	76	77	74	74	83	84	91	0	1	7	12	2	1	12	41	1	7	15	9	3	9	5	12	16	4	23	16	35	15	12	22	22	7	7	13	32	21	20	16	22	13	10	26	17	26	28	38	23	40	13	38	37	33	24	32	29	38	55	57	55	21	29	44	54	45	29	69	8	44	52	67	40	55	51	65	57	46	73	57	45	58	63	67	76	73	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
