step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
15000	-253.031082273625259	-262.081925654076599	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981497033386254	2	5	4	8	4	7	11	8	9	10	13	8	9	9	13	10	11	13	12	13	11	14	10	17	11	12	11	12	11	10	13	10	9	6	12	13	15	12	14	14	14	12	14	13	15	14	17	14	13	16	13	11	13	14	16	15	16	15	14	15	15	12	16	14	18	16	16	15	17	15	15	15	14	17	19	20	13	18	17	17	18	19	16	17	20	22	19	20	17	0	5	1	34	1	2	32	2	8	14	28	2	12	4	38	4	30	42	21	30	4	29	14	66	14	9	9	52	10	9	52	12	6	3	30	9	20	27	44	10	53	23	19	30	7	62	71	51	52	59	21	14	42	11	54	38	42	22	51	51	73	10	52	52	66	40	42	54	46	49	41	59	7	71	69	79	42	47	37	70	50	89	41	35	84	76	89	24	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-267.964348207652392	-277.015191588103733	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990775034026745	2	4	4	6	6	7	10	8	9	10	10	10	7	9	13	10	9	13	11	11	12	10	10	15	8	9	12	12	12	10	12	13	12	13	12	13	15	13	14	8	14	9	14	14	16	13	16	15	14	17	15	14	15	14	15	16	13	14	15	15	15	16	17	14	17	16	17	17	17	15	17	16	16	17	16	19	15	15	16	17	19	18	14	20	17	23	16	20	21	0	1	1	2	3	2	42	6	40	2	5	9	4	25	35	9	13	12	10	25	7	42	2	46	6	25	11	12	8	42	11	28	26	21	12	10	8	17	31	6	18	25	16	33	24	23	51	29	57	38	36	28	41	28	52	41	20	32	34	21	52	70	44	26	83	44	24	52	57	39	37	54	27	87	44	50	49	16	64	70	73	65	23	85	51	89	78	82	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-284.648833183863815	-293.699676564315155	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998275595661920	0	5	5	3	4	6	10	6	9	10	12	10	8	6	13	10	9	12	10	13	11	14	10	15	8	12	12	12	11	11	6	13	15	11	13	8	12	14	13	14	15	12	15	13	15	12	15	12	14	12	14	15	14	12	15	14	15	14	14	16	13	16	17	11	16	16	14	17	14	14	17	17	12	17	17	19	13	18	18	16	17	17	13	17	14	23	19	18	19	0	5	5	1	1	5	9	4	6	25	64	13	6	4	7	25	2	30	9	26	9	73	14	70	31	64	19	10	9	13	2	36	27	17	16	8	7	25	42	19	64	19	54	64	18	23	51	2	27	7	42	22	42	30	38	77	61	61	48	53	73	53	43	7	50	35	15	59	50	26	22	22	10	51	24	81	42	72	65	56	41	58	12	70	73	78	40	82	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-286.965966674453853	-296.016810054905193	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987959714613756	2	4	5	8	3	5	10	8	10	11	10	10	10	6	12	11	12	13	9	12	12	14	11	13	10	12	6	12	8	11	12	12	14	13	13	13	15	13	15	12	11	8	15	10	14	6	16	14	14	16	12	15	15	15	17	14	12	14	14	16	15	13	15	15	17	17	16	15	14	15	16	16	11	15	20	18	16	17	13	19	17	17	18	20	18	22	20	16	22	0	1	1	27	1	5	14	46	4	29	29	29	27	2	12	25	10	30	46	23	12	38	7	14	8	44	2	44	6	6	9	7	44	51	41	26	49	12	62	10	19	3	24	42	73	2	61	51	15	74	41	51	56	38	56	23	9	38	57	61	45	31	51	32	23	71	37	59	38	40	39	26	7	57	43	72	9	62	7	85	38	29	22	85	65	75	66	61	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-265.287925071038444	-274.338768451489784	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990492532330455	2	4	5	6	6	6	10	8	10	9	9	10	9	10	13	10	11	11	11	13	12	9	7	13	10	11	12	12	12	10	13	13	15	12	12	11	14	13	14	13	10	12	14	13	15	11	17	14	13	14	14	16	14	15	15	16	15	14	13	17	14	15	15	14	20	15	16	16	16	11	17	15	14	18	20	15	19	15	16	18	18	17	16	21	19	23	21	16	21	0	1	2	3	1	3	11	5	22	8	23	8	8	10	13	22	16	10	8	46	11	23	4	46	11	41	22	70	5	10	19	12	26	12	25	23	38	28	24	41	22	41	21	41	58	5	55	59	42	28	7	64	27	38	59	39	51	26	27	43	17	15	70	27	74	29	78	44	24	11	53	39	20	72	74	35	21	15	41	66	47	67	78	54	81	84	60	61	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-261.550194177817332	-270.601037558268672	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993312161939671	1	5	4	7	6	6	11	7	8	10	12	9	8	10	10	8	11	12	8	12	11	14	11	16	12	11	10	11	11	10	12	11	13	13	13	14	15	11	13	14	12	13	14	12	15	14	14	13	12	13	13	16	13	13	16	16	14	10	15	15	11	14	15	14	19	16	17	16	17	16	12	14	12	15	19	17	19	18	18	19	18	18	16	15	18	21	17	21	21	0	3	1	5	2	2	19	6	8	8	28	13	6	19	19	6	16	58	6	14	16	73	12	22	30	12	12	16	16	13	10	30	38	58	38	29	64	5	27	48	17	49	51	19	50	33	71	38	29	71	7	47	41	10	39	22	23	9	48	35	13	35	36	73	79	84	64	46	50	47	21	34	30	7	81	60	85	74	60	78	69	55	63	64	66	66	72	69	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-256.137462230549716	-265.188305611001056	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983641956172079	2	4	5	8	6	6	7	8	10	10	12	9	9	10	11	9	12	11	9	12	11	14	12	17	8	11	12	13	10	12	12	13	14	12	13	7	15	13	15	13	14	11	15	12	15	13	16	15	13	16	15	15	14	12	16	14	13	9	14	13	14	17	17	15	20	16	17	16	15	16	17	15	15	17	17	18	17	18	18	20	18	18	18	20	18	22	17	18	18	0	1	2	5	2	3	2	5	19	13	14	4	4	8	58	7	19	14	4	4	19	27	8	35	6	25	42	44	58	7	21	17	30	26	19	3	26	19	49	34	17	19	60	29	40	26	53	57	13	22	31	60	31	19	72	31	27	3	46	11	34	20	35	49	85	56	43	22	31	38	72	56	38	45	55	39	69	74	70	71	72	56	55	71	32	88	73	45	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-269.522928534636662	-278.573771915088003	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996319793313320	2	4	4	7	6	7	6	5	8	9	11	9	9	11	13	10	11	13	7	12	12	13	11	16	11	12	10	10	12	11	13	13	14	13	12	14	14	12	13	10	15	12	13	13	14	14	16	14	14	16	14	15	14	13	16	16	16	14	8	15	12	17	16	15	21	16	15	15	12	12	17	14	15	14	20	17	19	18	16	17	19	14	17	20	18	22	20	18	20	0	1	1	8	2	8	3	3	2	19	7	19	5	27	23	9	6	20	7	30	28	40	10	82	4	40	59	13	28	40	14	11	54	17	25	69	69	27	69	9	15	2	61	30	39	70	72	70	30	36	14	32	43	30	52	45	60	31	5	43	23	60	68	39	67	34	44	82	14	23	53	17	39	15	50	26	24	71	33	58	31	69	7	48	71	87	80	29	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-265.933761891591473	-274.984605272042813	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999616316682510	1	2	4	6	4	7	10	5	9	10	13	11	10	8	12	11	9	12	8	12	12	15	11	17	12	12	11	10	10	7	11	9	14	13	12	13	15	14	14	13	15	12	14	14	15	11	17	14	14	17	14	15	14	14	17	16	14	12	14	17	13	15	10	15	20	17	16	14	16	15	10	17	15	17	19	18	18	16	13	17	18	19	18	20	19	24	15	20	17	0	1	2	5	1	2	14	5	14	30	31	14	6	5	63	10	4	9	4	27	46	49	28	78	19	63	28	32	14	8	17	30	36	58	13	26	39	26	35	71	39	9	58	26	51	9	59	42	61	87	7	36	79	12	44	49	42	27	25	56	26	33	19	44	76	64	53	21	43	42	30	48	48	37	89	68	40	70	18	18	57	41	74	52	70	66	20	76	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-257.761047003503165	-266.811890383954506	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976420612292120	2	4	4	8	5	6	11	7	9	9	13	10	8	10	11	10	9	11	12	11	10	14	11	16	12	12	12	12	12	11	11	13	14	12	13	14	15	13	14	13	14	13	14	12	15	12	15	14	14	16	13	15	13	13	14	16	15	12	14	15	14	14	17	15	19	16	16	16	15	16	16	16	16	14	16	15	17	17	18	15	18	18	17	19	18	17	20	17	18	0	1	1	5	3	1	8	3	8	4	20	13	5	4	12	6	4	13	15	4	8	40	12	39	30	4	12	31	31	14	14	18	58	21	28	21	51	19	40	7	20	28	25	16	11	23	32	18	9	43	25	38	9	4	32	61	53	15	54	49	9	58	54	49	82	47	37	33	38	61	53	80	57	53	69	36	50	62	78	48	47	62	68	78	66	24	57	73	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-264.089192863312121	-273.140036243763461	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971082804357119	1	4	3	6	5	6	10	7	9	10	12	10	10	11	13	9	10	12	11	12	12	14	10	18	10	11	9	13	11	11	13	10	13	11	11	14	14	9	15	13	15	11	15	13	16	14	14	8	15	14	14	14	14	15	16	17	16	15	15	16	14	13	16	14	18	16	13	15	16	14	16	15	14	17	17	19	17	18	16	19	17	17	17	20	18	23	19	19	19	0	1	1	3	2	1	6	5	8	9	26	9	8	27	13	48	27	34	48	38	30	40	48	43	9	48	5	30	12	25	20	27	17	27	27	15	40	6	64	7	51	48	44	21	51	62	67	2	53	17	18	16	17	42	59	22	28	67	22	61	15	42	36	11	81	43	17	53	22	19	72	53	35	53	64	82	71	39	61	31	60	73	59	24	61	69	60	65	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-265.906467076147692	-274.957310456599032	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995864780530218	1	4	5	8	5	7	10	8	8	11	11	10	10	8	13	9	12	12	12	11	12	13	12	17	11	11	10	11	12	11	13	13	14	12	8	12	15	14	15	13	15	13	12	10	16	13	14	13	12	15	13	16	14	14	17	16	14	14	14	15	12	15	14	15	20	17	16	16	16	15	15	16	15	14	20	19	16	19	17	10	18	17	17	15	18	18	21	17	20	0	1	1	6	2	3	4	6	6	12	7	6	14	5	25	8	25	12	6	27	10	28	30	53	27	80	35	14	7	35	27	80	36	44	2	26	32	46	51	11	23	29	20	8	32	26	43	25	10	48	17	58	27	43	69	63	31	10	19	53	26	26	16	15	82	30	48	53	84	47	16	32	47	18	58	81	15	68	52	16	52	68	73	47	77	33	65	58	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-268.950317749280259	-278.001161129731599	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980677827560452	2	4	3	5	6	7	11	7	8	10	12	10	9	10	11	9	12	13	10	12	10	14	12	16	12	11	9	13	11	11	9	12	11	13	11	13	11	13	15	13	15	10	7	14	15	13	16	15	14	15	12	14	15	14	16	17	14	15	15	16	14	15	16	15	20	15	16	16	16	13	17	13	15	17	21	20	16	17	18	16	18	18	17	21	16	20	21	17	21	0	3	1	1	3	5	16	5	6	9	12	13	6	31	31	43	7	35	13	7	6	17	21	41	37	14	5	21	21	27	6	10	14	15	14	25	43	20	18	5	46	9	4	20	40	17	66	51	37	61	12	38	51	25	61	53	17	26	46	22	51	72	66	34	45	30	32	31	44	10	66	30	26	58	76	83	34	28	40	39	66	45	52	65	44	45	72	85	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21500	-280.283136128381273	-289.333979508832613	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985853905388144	2	3	5	8	5	6	10	7	8	9	11	11	10	11	12	9	11	10	12	13	10	12	10	17	12	12	12	13	10	10	13	12	11	13	12	14	14	13	9	14	11	12	14	14	16	14	17	15	12	17	12	15	15	15	15	14	15	12	12	16	14	11	16	15	15	14	14	17	16	15	16	12	16	17	18	18	18	18	16	17	17	18	17	14	14	16	17	19	21	0	1	2	8	2	1	9	6	6	6	13	8	9	30	12	9	10	8	17	12	16	17	10	45	21	13	16	19	16	16	21	23	39	49	62	32	27	21	9	33	29	33	49	30	41	35	26	56	33	44	33	67	38	30	27	59	31	11	7	48	39	16	22	43	34	49	22	66	53	26	54	17	35	84	47	83	18	45	55	53	53	70	57	27	49	48	53	65	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-258.635738716116805	-267.686582096568145	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974887043189548	-2	4	4	7	2	6	10	8	5	9	13	9	10	10	13	8	9	12	12	10	11	15	12	18	11	9	12	12	12	11	13	13	15	12	12	14	15	13	13	14	10	13	14	11	15	13	16	14	14	14	15	15	15	15	17	17	11	12	13	17	13	15	16	15	19	16	15	16	17	15	16	17	11	15	21	17	18	18	15	19	17	18	17	17	19	20	18	20	19	0	5	5	9	1	3	26	3	2	8	73	8	12	12	34	4	8	7	25	26	13	40	16	47	12	16	41	14	73	10	19	20	58	17	57	15	58	7	35	18	6	21	31	26	19	35	33	57	29	38	48	36	39	50	63	47	10	12	12	79	27	7	54	27	55	43	36	51	47	43	62	15	10	59	65	68	22	84	38	24	53	40	67	70	69	85	64	62	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-268.504282112740952	-277.555125493192293	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997039045714860	1	4	5	7	3	6	10	8	10	11	11	10	10	11	12	10	8	11	12	13	11	12	9	17	9	12	9	11	11	9	13	11	14	13	12	11	15	13	15	13	14	12	14	14	16	14	17	10	12	17	14	15	14	14	16	13	13	14	13	17	14	15	16	15	20	16	17	16	14	15	15	17	14	17	13	18	19	17	16	16	12	19	18	19	17	20	16	17	20	0	5	2	6	1	2	4	4	23	13	13	25	17	9	8	8	4	7	12	7	48	8	17	70	8	12	6	25	23	8	15	25	38	36	28	7	57	35	31	81	31	30	35	56	43	31	40	8	12	35	23	56	40	26	71	35	27	22	26	68	22	57	19	56	79	37	73	52	20	33	28	51	59	58	26	24	47	54	69	54	29	24	56	39	87	73	69	69	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-255.614718164577994	-264.665561545029334	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971433292732983	2	5	5	8	6	7	10	7	9	10	11	10	10	8	12	8	11	13	11	12	10	14	9	18	10	9	11	13	10	12	12	12	13	11	12	14	13	13	14	13	14	13	14	13	16	11	16	14	14	17	14	15	15	15	16	17	11	14	12	17	15	17	16	15	12	16	15	17	15	16	16	16	15	18	21	20	17	18	16	20	16	13	15	20	18	22	16	21	19	0	1	1	5	2	5	4	3	16	14	21	26	8	5	21	3	12	12	7	7	4	40	8	71	16	6	26	17	9	11	29	29	21	13	11	38	19	15	18	10	46	15	28	27	40	14	82	9	38	47	19	22	58	20	42	73	26	38	11	7	44	79	52	48	46	83	36	67	41	42	22	69	82	53	84	85	44	77	22	77	30	65	41	64	71	78	73	74	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-252.070255667208016	-261.121099047659357	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993058484088035	1	4	5	8	6	5	11	7	10	11	13	9	8	10	13	10	12	13	11	13	11	14	11	17	11	10	11	12	9	12	13	13	13	11	12	14	15	13	15	9	14	10	14	12	15	13	12	14	12	17	15	16	12	8	16	15	15	9	14	16	15	17	17	13	20	14	17	17	16	15	16	16	14	18	21	20	18	18	17	19	18	18	16	21	19	17	16	19	22	0	1	2	3	2	2	12	3	54	40	14	8	6	29	21	5	19	42	29	7	16	20	26	51	58	29	16	21	8	40	21	34	28	12	21	17	47	8	47	54	35	54	31	16	73	30	23	16	10	61	35	70	16	8	48	20	59	13	18	59	31	73	60	26	77	27	55	46	28	73	37	33	33	68	88	80	71	68	72	79	52	62	59	88	73	55	23	63	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-258.648529895188403	-267.699373275639743	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984992566035753	1	4	5	5	4	3	9	7	9	9	12	7	8	10	12	9	10	12	10	9	12	15	10	17	11	11	10	12	11	11	12	7	11	10	12	14	14	12	15	13	14	12	14	12	16	11	15	14	15	16	14	13	14	13	16	13	15	14	15	17	13	15	17	15	20	16	16	12	14	15	17	15	15	18	20	20	17	15	15	18	16	16	12	20	19	23	19	17	22	0	1	1	6	6	1	2	4	32	32	14	4	32	12	9	8	7	30	7	32	33	48	9	31	20	23	7	29	7	10	19	3	14	8	26	35	52	10	35	44	56	46	83	27	78	19	56	44	53	22	44	30	61	18	36	31	56	68	53	49	23	37	72	54	74	49	37	27	54	15	48	56	43	55	64	81	73	31	21	59	35	73	17	60	24	84	55	70	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-261.409103290511155	-270.459946670962495	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999190967474940	2	5	5	8	6	7	11	8	10	11	12	10	9	11	11	11	11	13	12	12	12	14	10	18	10	8	11	13	11	12	11	12	14	13	11	13	14	13	13	9	12	12	15	12	16	11	15	14	14	16	13	15	15	14	17	15	15	14	13	16	13	15	16	15	21	17	17	16	17	15	15	15	13	14	18	19	16	17	18	17	13	17	16	21	20	21	21	17	18	0	1	1	6	1	5	12	2	5	13	12	13	8	9	25	12	9	14	23	27	14	11	40	20	8	5	25	40	40	10	40	12	17	46	12	20	39	15	29	6	7	16	37	7	71	6	18	15	36	52	42	59	38	29	64	51	36	34	35	58	16	20	57	18	79	41	60	53	72	27	10	19	20	81	22	24	54	73	50	74	32	70	28	45	82	66	18	50	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
