step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
15000	-510.193987534587563	-517.049475485546964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583927005600345	0	-1	2	2	4	4	3	4	4	3	7	5	6	6	5	6	6	6	7	6	8	6	7	8	5	8	6	7	8	10	8	9	9	7	10	10	10	11	10	9	9	11	9	11	12	12	11	12	12	13	15	14	13	13	14	16	15	15	15	14	17	17	17	16	17	18	20	19	19	19	19	18	19	17	19	19	21	23	20	21	20	21	22	22	22	23	25	25	25	25	25	2	0	1	1	2	7	2	3	3	2	20	4	6	25	8	8	9	25	15	3	18	15	15	8	2	15	8	17	17	3	25	15	21	27	20	16	24	34	26	28	11	29	34	23	23	19	41	43	35	16	45	45	36	37	43	49	50	38	42	45	51	51	58	59	52	52	42	45	63	74	74	64	65	52	65	72	63	72	52	63	71	64	80	82	69	82	80	84	80	84	80	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	2	2	1	1	1	4	1	2	1	1	2	2	1	2	1	2	1	2	1	2	2	2	1	2	1	3	1	1	2	1	2	2	1	2	2	1	1	1	1	1	2	2	4	4	1	2	1	2	1	2	1	1	2	2	3	2	1	2	1	1	1	2	2	2	3	2	2
15500	-520.067222046095708	-526.922709997055108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621915984562790	1	0	2	2	4	4	3	4	4	5	4	5	6	5	5	6	6	5	6	7	8	7	6	8	6	9	8	8	7	10	8	9	9	6	11	9	11	9	10	10	10	11	10	10	13	12	12	10	13	13	12	14	14	13	14	15	14	14	14	16	19	15	18	18	18	18	20	21	20	19	18	17	20	20	21	21	21	22	21	20	19	20	21	21	22	23	22	24	25	26	26	2	0	1	1	2	2	2	3	3	7	3	4	6	7	8	8	9	7	15	11	18	19	15	8	18	19	34	17	17	20	7	15	13	8	30	23	34	24	24	28	11	29	34	32	32	37	41	27	35	37	23	51	45	38	43	35	32	50	42	45	71	36	57	59	60	52	64	60	57	65	45	42	65	60	70	72	69	67	66	63	62	64	80	67	77	76	80	84	80	84	87	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	2	1	1	2	2	1	1	2	3	2	2	1	2	1	1	2	1	1	3	1	1	1	2	3	2	1	2	2	1	3	2	2	1	2	2	2	3	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	4	2	2
16000	-510.786810914579746	-517.642298865539146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588193689560133	0	-1	2	2	3	5	4	4	4	4	6	5	6	6	5	5	5	5	7	6	7	8	6	7	7	9	7	7	7	9	9	11	9	8	10	10	11	10	9	10	8	12	10	12	11	11	12	12	13	13	15	14	14	13	13	15	14	15	16	16	19	15	16	19	17	18	20	21	20	19	18	18	19	19	20	19	22	22	19	21	20	21	22	22	22	24	25	24	24	25	26	2	0	1	1	2	5	2	3	3	2	3	4	6	7	8	8	9	7	15	3	5	19	16	16	18	19	16	17	17	1	21	26	21	27	20	23	39	30	34	28	3	29	34	36	23	34	41	43	35	46	44	23	36	46	43	49	50	50	42	52	51	52	57	59	52	65	64	60	57	65	65	29	52	65	65	72	69	64	60	69	60	64	69	72	69	82	80	84	69	84	87	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	4	2	2	1	1	2	2	1	1	1	2	3	2	1	1	1	2	2	1	1	1	1	3	2	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	5	2	1	4	2	1	2	1	2	2	1	1	2	1	1	2	1	2	2	1	2	1	1
16500	-516.256806408426428	-523.112294359385828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665244790356138	1	-1	2	2	4	5	3	4	4	5	6	5	7	5	5	6	6	6	7	6	7	7	6	8	7	8	7	8	7	9	8	10	8	9	10	9	9	10	11	11	10	12	10	11	11	12	12	13	12	12	12	15	14	13	14	16	14	15	16	16	18	16	18	19	17	18	20	20	20	19	19	18	21	20	19	21	22	20	19	21	20	20	21	22	20	24	25	25	26	25	24	2	0	1	1	2	7	2	3	3	7	3	4	6	7	8	8	9	14	15	1	7	15	15	16	14	15	16	17	17	3	21	15	7	27	11	23	27	27	34	28	11	29	34	36	36	38	41	37	35	37	23	45	51	46	43	35	43	50	42	52	52	51	54	72	45	45	64	45	63	60	45	59	75	65	65	64	63	72	66	63	70	64	63	82	63	82	80	84	91	78	77	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	4	1	2	2	1	2	2	1	2	1	2	2	1	1	1	1	1	1	2	1	1	3	2	1	1	2	2	2	2	2	1	2	1	3	1	3	2	1	4	1	1	4	1	1	2	1	1	3	1	1	2	1	1	1	1	1	2	2	2	1	2	2
17000	-490.085481933697054	-496.940969884656454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732069121327512	0	-1	2	2	4	2	3	5	4	4	6	5	7	6	4	6	6	4	8	6	7	8	6	7	6	8	9	7	8	9	9	11	10	7	11	9	11	11	10	9	10	12	11	11	13	13	11	12	13	13	15	15	14	14	15	16	14	16	15	14	17	17	17	19	17	19	20	20	19	17	19	18	21	21	20	19	20	22	19	20	21	21	21	22	22	23	25	25	25	24	25	2	0	1	1	6	2	2	15	3	6	3	4	5	18	3	8	9	6	15	3	18	15	15	8	18	16	34	17	17	20	14	15	21	8	20	23	34	34	27	28	11	17	27	23	44	38	41	43	35	38	45	45	45	46	48	49	37	37	42	45	51	51	32	72	52	52	64	45	63	45	52	42	70	45	66	42	63	67	65	63	66	64	80	82	63	82	80	84	80	84	80	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	3	1	1	1	2	2	2	1	1	2	3	1	3	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	1	1	1	3	1	1	2	1	3	1	2	2	3	2	3	1	3	1	1	1	2	1	1	1	1	3	1	2	2	3	1	3
17500	-521.888262312464803	-528.743750263424204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742580523416736	0	-1	2	2	5	5	3	5	4	4	4	5	5	6	4	5	6	5	6	5	7	7	5	8	4	8	9	8	5	8	9	11	10	8	10	9	11	9	11	10	10	11	10	11	13	12	11	13	12	12	14	15	15	13	15	13	14	14	15	15	17	16	17	17	17	18	20	19	19	20	18	19	20	21	20	20	22	19	20	21	20	21	21	23	21	24	23	25	26	26	26	2	0	1	1	2	7	2	15	3	2	3	4	10	25	3	15	29	7	11	11	5	19	15	19	7	15	34	17	9	12	7	22	21	8	30	26	27	34	27	28	30	17	34	36	36	38	41	43	20	43	32	45	45	46	34	35	50	37	42	51	51	45	57	59	52	52	64	60	57	68	60	42	52	70	71	59	85	59	66	69	71	64	69	82	69	82	80	84	87	88	87	1	1	1	1	4	1	2	1	1	3	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	3	1	1	1	1	1	3	2	1	2	2	1	1	1	2	1	2	2	2	2	2	1	2	3	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2
18000	-493.547321082291774	-500.402809033251174	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641354843645810	0	-1	2	1	4	4	2	3	4	3	4	5	4	7	5	5	6	6	8	6	7	6	6	6	6	8	9	8	7	8	8	10	10	7	9	10	11	10	11	10	10	11	10	11	12	11	11	12	14	12	14	14	13	14	14	15	14	16	14	15	18	17	17	17	18	17	20	20	19	19	17	19	20	21	21	21	21	21	21	20	20	19	20	21	22	23	24	25	24	25	25	2	0	1	1	7	7	2	3	3	2	3	4	7	25	8	8	9	10	15	3	25	15	15	16	5	15	34	17	17	11	21	26	21	16	20	23	38	34	16	28	20	29	27	36	23	34	20	43	30	38	44	45	44	37	46	35	50	57	42	51	51	51	57	59	52	52	72	71	63	71	45	64	65	73	65	72	69	72	60	69	65	64	63	82	77	82	80	84	80	84	80	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	4	2	2	2	1	1	3	2	2	1	2	1	2	1	1	2	2	3	2	1	1	1	2	2	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	2	2	2	1	2
18500	-507.490294348457724	-514.345782299417124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611974647182701	0	-1	2	2	5	4	1	3	4	4	7	5	6	5	5	5	6	5	7	6	7	7	6	6	3	7	8	8	8	9	7	10	8	7	9	9	11	10	11	10	9	11	10	11	12	12	11	12	13	12	14	13	15	13	14	15	13	15	15	15	18	17	16	17	18	18	20	20	18	19	17	20	21	20	21	21	20	22	20	20	21	20	22	21	23	22	25	24	23	25	26	2	0	1	1	2	2	2	3	3	7	5	3	6	25	8	8	9	7	15	3	18	15	16	16	7	15	34	17	17	20	14	26	14	15	11	23	34	34	32	28	11	29	34	23	15	38	41	27	35	27	36	45	45	37	48	49	50	37	42	51	51	51	58	42	52	52	59	70	63	52	52	59	71	65	65	72	69	76	65	63	71	64	80	82	77	82	89	84	80	84	87	1	1	1	1	3	2	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	3	3	1	2	2	2	1	2	1	1	1	2	1	1	3	2	1	2	1	1	3	3	2	2	1	2	3	2	3	3	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1
19000	-502.650120287630216	-509.505608238589616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572975872345334	0	-2	3	1	4	4	2	4	4	5	5	4	7	7	5	6	6	5	7	6	6	7	7	8	6	7	7	7	8	9	8	11	9	9	11	10	10	10	10	10	10	11	11	12	12	12	11	13	12	13	13	15	14	14	15	16	14	16	15	15	18	16	17	18	17	17	20	21	20	20	18	18	18	21	20	19	22	22	20	19	20	21	20	22	21	23	24	23	24	25	25	2	0	1	1	2	2	2	3	1	5	12	4	6	18	3	8	9	7	15	11	7	15	15	16	5	15	16	9	17	20	5	19	25	27	30	23	34	27	34	28	11	29	34	36	36	34	30	43	30	34	36	45	45	46	50	49	50	50	42	45	60	36	57	59	52	45	59	60	63	65	66	42	60	73	52	59	85	82	66	63	60	64	80	67	63	82	80	84	69	88	87	1	1	1	1	3	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	2	4	1	2	1	2	3	4	2	1	1	3	1	2	2	2	1	1	1	1	2	2	1	1	2	1	2	1	2	2	1
19500	-521.897843066804398	-528.753331017763799	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632442210251303	0	-1	2	1	4	3	1	4	4	5	5	4	5	6	5	6	6	4	7	7	7	8	6	7	6	8	9	8	8	8	5	9	10	8	11	9	11	10	10	11	9	12	10	11	13	12	12	11	12	13	14	15	14	13	15	14	15	15	16	16	17	16	17	18	18	19	21	21	19	19	19	19	21	19	21	20	22	23	20	21	21	22	20	21	23	23	25	25	24	25	25	2	0	1	1	7	2	2	3	3	18	3	4	6	7	8	8	9	7	15	11	18	15	15	8	2	15	34	17	17	3	7	16	31	16	30	23	34	27	34	28	20	17	34	23	44	27	41	43	30	34	36	45	45	46	48	49	37	50	42	36	62	51	57	42	45	52	72	71	63	45	52	59	66	65	65	64	69	64	52	69	71	72	69	64	69	64	80	84	80	84	80	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	3	1	1	1	1	4	2	1	4	1	3	2	3	1	1	2	1	3	1	2	1	1	1	1	2	2	2	2	1	1	2	1	1	2	2	3	1	1	1	2	3	2	1	1	2	2	3	2	1	1	1	1	2	2	2	1	1	1	1	1	2	3	2	2	3	2	2
20000	-510.414238286771933	-517.269726237731334	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637823813323238	0	-1	2	2	3	4	2	4	4	4	7	5	7	5	5	5	6	3	8	5	7	6	7	6	7	8	9	7	8	8	9	10	10	8	10	10	11	10	10	9	9	12	11	12	12	12	11	11	12	12	14	15	15	13	14	16	13	15	15	14	18	17	17	17	17	19	20	20	20	18	19	20	19	21	20	20	20	23	20	20	21	22	22	22	21	22	26	25	26	25	23	2	0	1	1	2	18	2	3	3	7	20	4	6	5	8	8	9	2	15	3	14	15	15	8	14	15	34	17	17	20	21	15	31	24	30	23	34	34	34	28	20	29	34	36	36	27	41	27	20	27	44	45	45	37	34	20	27	37	42	45	51	52	57	59	53	70	64	60	63	52	52	64	65	71	71	64	63	72	70	63	66	72	80	67	77	59	91	84	80	84	69	1	1	2	1	3	1	2	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	4	2	1	2	2	1	3	6	1	2	1	1	2	1	2	2	1	1	2	3	2	2	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1
20500	-547.680769193920582	-554.536257144879983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586891432946665	0	-1	2	2	3	4	3	4	3	4	7	6	6	6	3	5	4	6	7	5	8	8	6	8	7	7	9	7	8	9	6	10	10	8	11	10	8	10	10	10	10	11	10	11	13	12	12	12	14	14	12	15	14	13	13	12	15	15	13	16	17	16	18	18	17	18	19	20	19	19	17	16	21	20	19	20	22	22	19	21	19	22	21	21	23	23	25	24	25	25	24	2	0	1	1	2	7	2	15	3	7	3	4	6	7	3	8	9	7	15	3	18	15	8	16	5	23	34	17	17	20	7	34	21	19	20	23	15	34	24	28	20	29	15	23	36	27	11	34	56	38	44	45	36	37	48	35	50	34	29	45	60	52	50	72	52	45	72	60	58	65	45	59	75	65	65	67	63	67	60	63	52	84	69	67	77	84	91	84	80	82	69	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	2	3	1	2	2	1	1	1	2	2	1	1	1	1	3	2	3	1	1	2	2	1	4	1	2	2	2	3	2	2	1	2	2	3	1	1	1	4	3	2	1	1	2	1	1	2	2	2	2	2	2	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2
21000	-528.387110225568108	-535.242598176527508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657422174708517	1	-1	2	2	3	5	3	5	4	5	4	5	5	5	3	6	5	6	7	6	7	7	5	8	7	9	9	7	7	7	8	11	9	7	10	8	10	11	11	10	11	11	9	11	11	11	11	11	12	14	14	15	12	14	15	15	14	15	15	15	18	16	17	19	17	18	20	19	18	18	18	18	19	20	21	21	21	22	20	20	21	21	22	21	23	23	25	24	24	26	24	2	0	1	1	2	5	2	15	3	5	3	4	5	2	3	8	9	5	15	11	14	15	15	16	7	19	34	17	17	11	21	36	14	8	30	23	27	37	37	28	20	29	34	36	19	34	30	43	35	38	36	36	45	38	48	49	37	32	29	51	52	51	38	72	45	65	72	65	57	65	52	59	65	71	66	64	69	64	70	69	71	64	63	72	77	82	80	84	80	88	80	1	1	1	1	2	1	2	1	1	1	1	2	1	3	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	3	3	1	2	3	2	3	2	4	1	2	2	4	1	3	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	2	2	3	1	2	1	3	1	2	1	3
21500	-567.214484024232434	-574.069971975191834	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635064644905500	0	-1	2	2	4	4	2	5	4	4	6	6	7	6	4	6	6	4	7	7	5	7	6	7	6	8	9	7	8	9	8	11	8	7	10	9	9	11	9	10	9	11	10	11	12	13	12	13	14	13	14	14	15	13	14	16	14	16	15	14	19	16	17	18	16	18	20	21	18	19	17	17	20	20	20	21	21	22	20	21	20	21	21	23	23	24	25	25	24	26	25	2	0	1	1	2	2	2	15	3	7	3	4	6	2	3	8	9	2	15	3	18	8	15	15	18	16	34	9	17	20	25	27	14	8	11	23	19	34	34	28	11	29	39	36	19	43	41	43	30	37	36	45	36	38	38	35	30	34	29	32	71	60	48	72	45	52	64	81	63	65	52	59	66	66	60	64	63	67	52	63	45	72	63	72	77	82	69	67	80	84	80	1	1	1	1	2	3	2	1	1	1	2	2	1	3	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	2	1	2	2	2	1	2	3	1	2	2	2	2	3	1	3	1	2	4	2	4	4	1	1	1	2	1	2	3	2	1	1	1	2	1	1	1	2	1	1	1	2	2	4	2	3	3	1	1	3	1	2	2	2
22000	-519.657243556983644	-526.512731507943045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565004805432428	1	0	2	2	3	4	3	4	4	4	6	5	7	5	5	5	6	5	7	7	7	6	7	8	6	8	9	7	7	9	8	9	10	8	11	10	10	10	10	9	10	12	10	11	12	13	11	13	12	10	14	15	14	14	14	16	15	15	14	16	17	17	18	18	17	19	18	20	19	20	19	19	21	20	21	20	21	23	21	21	21	21	21	22	23	23	26	24	25	25	23	2	0	1	1	2	2	2	3	3	2	3	4	2	7	8	8	9	7	15	3	14	15	8	16	18	8	34	17	17	12	21	15	25	15	20	23	34	26	27	28	20	29	34	36	36	50	30	43	30	27	44	45	45	37	43	49	46	37	42	52	52	52	48	59	51	52	59	60	54	65	45	59	68	66	65	67	69	72	71	69	68	67	63	42	69	82	89	84	91	82	69	1	1	1	1	2	2	2	1	1	2	2	2	4	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	2	2	2	1	2	1	1	1	1	3	3	1	3	3	2	2	2	4	2	1	1	2	1	1	2	1	1	1	2	1	4	2	1	1	1	1	2	2
22500	-529.181627618962352	-536.037115569921752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567121806054308	0	-1	2	2	4	4	2	4	4	2	6	5	6	7	5	6	6	5	7	5	8	8	7	8	6	8	8	8	7	9	9	10	8	9	11	9	10	11	10	10	9	11	10	11	13	12	11	13	12	12	13	14	14	14	15	16	14	14	13	15	15	17	17	18	17	18	20	18	19	19	17	19	19	19	20	21	21	22	19	20	21	21	21	22	22	22	26	24	24	26	25	2	0	1	1	7	7	2	3	3	2	3	4	6	2	8	8	9	7	15	3	7	8	15	19	2	15	8	17	9	1	14	15	25	26	30	23	34	37	34	17	11	17	27	36	36	38	11	43	35	43	23	51	45	46	48	49	50	38	29	45	45	51	57	17	45	52	59	60	63	68	52	42	65	71	66	72	63	67	66	63	45	64	80	67	77	82	89	67	69	88	80	1	1	1	1	2	1	1	1	1	1	2	2	1	3	1	1	1	2	1	2	3	3	2	1	4	2	2	1	2	3	1	2	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	2	1	1	2	1	1	1	1	2	1	2	4	1	1	2	1	6	2	2	4	2	2	1	2	3	1	1	1	1	2	1	1	2	4	2	1	2	1	1	1	2	3	1	2
23000	-537.399892812186181	-544.255380763145581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549426164998245	1	0	2	2	5	3	3	4	4	4	5	6	6	7	5	6	5	6	7	6	7	7	6	7	6	8	8	8	7	9	7	9	10	8	10	9	11	11	10	11	9	12	10	11	13	11	11	12	14	13	12	11	15	13	15	16	15	15	16	15	17	17	17	18	17	17	20	21	20	19	19	19	20	21	20	19	21	23	20	21	21	20	22	23	22	24	26	24	25	25	25	2	0	1	1	10	2	2	3	3	2	3	4	6	7	8	11	9	7	15	3	7	15	15	8	7	15	8	17	17	11	7	15	21	24	11	23	34	34	27	28	11	29	27	23	52	27	35	43	20	37	36	36	44	46	43	49	50	44	29	52	44	51	57	29	60	45	42	45	63	23	45	59	66	70	65	59	63	67	60	69	70	72	80	67	69	82	80	82	80	88	80	1	1	1	1	1	2	1	1	1	2	2	2	2	3	1	1	1	2	1	2	2	1	1	2	2	2	1	1	2	2	3	2	2	1	2	2	2	2	1	1	2	3	1	3	1	2	1	2	4	2	2	1	2	1	2	1	1	2	4	2	3	3	1	6	1	2	4	3	2	6	2	2	1	1	1	1	2	1	3	1	1	1	1	2	1	2	2	1	2	1	2
23500	-526.635497838502943	-533.490985789462343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608518687112840	0	-1	2	2	3	5	2	3	4	5	6	2	6	6	5	5	6	4	7	7	6	8	7	7	7	8	8	8	7	9	8	9	8	7	10	9	10	10	11	10	11	11	9	11	11	11	12	12	14	12	14	14	14	14	15	14	14	15	15	15	17	16	18	18	16	17	20	20	20	17	18	19	20	17	21	20	20	22	19	21	21	22	22	22	23	24	25	22	25	24	26	2	0	1	1	2	2	2	3	3	7	3	1	6	18	8	8	9	7	15	3	18	8	15	16	18	15	34	17	17	11	21	16	14	11	20	23	34	27	38	28	30	29	34	36	36	34	41	43	30	38	44	45	45	27	48	35	37	50	42	52	51	51	57	42	52	52	29	60	63	52	45	59	65	45	66	59	63	64	70	77	66	72	63	64	77	88	80	72	80	88	80	1	1	1	1	1	3	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	3	3	2	2	1	3	1	1	1	2	5	1	2	7	2	2	2	3	3	2	3	2	3	1	2	1	1	2	1	2	2	1	2	3	1	2	1	3
24000	-537.500845904440666	-544.356333855400067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530109145332610	0	-2	2	1	4	4	2	3	4	5	6	6	6	5	5	5	6	5	8	4	7	8	7	7	6	9	8	8	8	10	9	10	8	8	10	9	9	11	11	10	10	11	9	11	11	12	12	12	13	13	13	14	14	11	14	14	14	16	16	14	19	15	17	18	18	17	20	20	20	19	17	19	21	20	20	20	21	22	21	21	21	22	22	22	23	22	24	25	25	25	25	2	0	1	1	7	7	2	3	3	5	3	4	6	2	8	8	9	5	15	3	18	16	15	3	18	15	8	17	17	34	21	15	25	8	11	23	24	37	27	28	11	29	27	36	36	16	41	43	35	34	45	45	45	37	50	35	34	39	42	45	71	51	57	42	52	45	42	60	63	71	45	64	70	45	70	42	69	76	75	69	65	76	69	59	63	72	63	82	80	82	80	1	1	1	1	1	2	2	1	1	1	2	2	1	3	1	2	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	2	1	3	2	1	1	2	2	1	2	2	1	1	1	3	2	2	2	2	1	2	2	1	1	2	2	3	4	2	1	1	2	3	3	3	4	2	2	1	3	1	1	5	1	4	1	1	1	1	1	1	1	3	3	2	5	2	2	2	2
24500	-562.525203660366628	-569.380691611326029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590240058629859	0	-1	2	2	5	2	3	4	3	3	6	5	6	6	5	6	5	5	8	6	7	7	7	6	6	7	7	7	8	9	8	9	8	8	10	10	11	10	11	10	10	10	10	11	11	12	11	12	14	12	13	14	14	14	15	15	14	15	15	16	17	15	18	17	15	18	21	20	19	19	17	19	20	20	20	21	20	22	20	20	19	21	20	22	23	21	26	25	26	26	25	2	0	1	1	7	2	6	3	3	2	3	4	7	2	8	8	9	7	15	12	18	15	15	8	18	15	11	17	17	20	14	15	7	27	11	23	27	27	27	28	11	29	15	23	23	19	11	38	20	34	36	45	45	46	50	35	50	37	29	53	45	51	43	42	36	52	42	60	50	65	65	64	60	71	65	72	69	82	65	69	36	64	63	86	63	64	69	84	91	84	80	1	1	2	1	1	1	1	1	1	2	3	2	2	5	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	2	2	2	1	3	2	3	1	3	2	3	2	2	1	3	3	1	2	2	1	2	2	1	3	4	1	3	1	2	3	2	3	4	2	4	2	1	1	2	2	3	1	1	1	3	1	4	3	1	1	2	2	3	2	1	2	2
