step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
27500	-327.281520469315694	-325.608366533064668	-1.673153936251043	0.000109814128046	0.000023297804765	0.212156715890773	0.614942008994941	0	1	2	3	3	3	4	5	4	3	5	4	5	6	4	6	6	7	8	9	10	9	11	13	12	12	14	14	13	15	13	14	16	15	15	16	14	15	16	17	16	17	16	17	15	17	16	17	19	19	19	21	18	20	20	22	24	24	26	27	27	27	25	0	1	2	3	3	3	4	4	5	1	6	10	4	9	10	6	13	14	16	11	20	16	18	22	20	0	24	31	0	37	25	31	26	23	26	28	31	29	45	37	34	37	26	34	29	26	37	0	26	42	37	41	26	42	0	54	54	54	56	59	63	59	57	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	3	1	1	2	2	1	2	3	3	2	1	1	1	1	1	1	1	3	2	2	1	1	2	1	2	1	2	1	2	2	2	2	1	4	2	2	2	3	2	1	1	3	4	3	1	2	1	1
28000	-346.988157492029018	-345.279047407484029	-1.709110084545012	0.000087844589779	0.000017633845526	0.200739118600234	0.512748324327194	0	1	3	3	3	2	4	2	4	3	5	3	4	5	5	6	6	4	8	9	11	9	11	12	12	12	13	13	13	15	16	14	16	15	15	16	13	14	16	17	16	18	17	17	16	19	19	18	19	19	19	21	18	20	19	22	24	25	26	27	27	27	25	0	1	1	8	6	2	2	1	12	1	6	1	10	9	12	18	3	3	11	11	16	16	20	21	21	0	24	21	0	32	32	21	35	25	26	34	25	26	35	31	28	37	35	31	38	38	32	0	38	41	28	21	38	42	0	50	56	57	57	59	63	63	56	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	3	2	4	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	3	2	2	1	2	2	3	1	3	2	4	4	2	2	1	3	1	1	2	1	2	2	2
28500	-300.067181887016432	-298.443899594382344	-1.623282292634083	0.000077484602530	0.000017849118017	0.230356966856652	0.534694289937345	0	1	2	3	3	3	4	4	4	5	5	5	5	6	6	6	5	6	8	9	8	9	11	13	9	12	14	14	13	15	16	14	16	13	15	16	15	14	16	17	16	18	17	17	17	18	18	18	19	19	18	20	19	20	21	22	24	23	26	27	27	27	25	0	1	2	2	3	3	4	4	5	6	3	4	8	5	10	11	4	11	18	18	11	16	25	22	19	0	24	34	0	32	28	34	38	23	29	32	34	29	35	41	32	37	33	31	26	29	41	0	43	42	31	41	38	41	0	54	56	56	57	59	63	59	57	1	1	1	2	1	1	1	1	1	2	1	2	1	3	1	1	1	1	2	2	2	3	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	2	1	1	3	5	2	1	2	1	2	2	4	3	1	2	2	1	2	1	2	1	1
29000	-319.344261448558200	-317.891642377400785	-1.452619071157428	0.000064247413958	0.000021427439187	0.333514422873613	0.503360198296321	0	1	2	3	3	3	4	3	4	5	5	5	5	6	5	6	6	7	8	6	11	9	11	12	12	12	13	14	13	15	16	14	13	14	15	16	16	15	16	17	16	17	16	17	17	18	18	18	19	19	19	18	20	18	21	22	24	25	26	27	27	27	26	0	1	1	1	3	3	8	1	5	2	4	8	8	9	4	11	8	11	11	11	16	19	18	18	23	0	24	23	0	20	32	25	26	23	26	32	28	33	35	37	28	37	35	30	35	33	41	0	33	28	31	37	33	42	0	50	56	56	57	59	63	59	58	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	1	3	2	2	1	2	1	1	3	1	1	1	3	1	6	2	1	1	2	3	2	2	2	1	1	2	1	1	2	2	5	1	1	5	3	3	2	4	1	1	3	1	3	2	1	1	1	1
29500	-322.317846253185905	-320.688035004325343	-1.629811248860579	0.000087217963138	0.000019867590314	0.227792413384720	0.675509180627954	0	1	2	3	3	3	4	5	4	5	5	2	4	5	6	6	6	7	7	6	11	9	11	13	12	12	14	14	13	15	15	13	16	15	14	16	16	14	15	17	16	18	16	17	17	19	19	18	19	19	17	21	20	20	21	21	23	25	26	25	27	27	28	0	1	1	1	3	3	6	4	4	2	3	2	1	9	10	10	13	16	16	3	18	19	16	22	16	0	24	32	0	21	32	25	35	11	29	30	28	26	35	31	32	37	35	31	33	33	31	0	33	41	41	50	43	47	0	54	56	56	60	57	59	59	61	1	1	1	1	1	1	1	2	1	3	2	1	2	1	1	1	2	1	1	2	2	2	4	4	2	1	1	1	1	1	2	1	2	8	1	1	2	2	1	2	2	2	2	2	1	2	4	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1
30000	-318.603045270617940	-316.848153072527509	-1.754892198090451	0.000093095465558	0.000017486406046	0.187833058685007	0.541172466331141	0	1	3	3	3	1	4	4	2	5	5	5	5	6	6	6	6	7	7	9	11	9	11	12	12	12	13	13	13	15	14	14	16	15	15	16	14	15	15	17	16	18	17	17	17	19	16	17	19	19	19	21	20	20	21	22	24	24	25	27	27	27	28	0	1	6	1	9	1	2	6	6	4	6	4	8	9	10	11	8	3	12	18	3	19	18	19	21	0	24	25	0	37	28	28	38	32	29	32	23	29	29	37	32	41	33	47	35	29	32	0	33	47	31	50	35	47	0	54	56	54	58	59	59	59	61	1	1	2	3	1	1	2	1	1	2	2	2	1	2	1	1	2	3	2	2	4	2	3	3	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	2	2	2	1	1	2	3	2	1	2	3	5	2	3	3	1	1	2	4	1	1	2	2	1
30500	-330.217874472735787	-328.481539315823056	-1.736335156912712	0.000125646702030	0.000024233025249	0.192866385329866	0.528042124262176	0	1	1	2	2	3	3	5	4	5	5	5	5	6	5	6	6	7	8	9	11	9	11	13	12	11	14	13	13	13	16	12	15	15	15	16	15	14	16	17	16	18	16	17	17	19	19	18	17	19	18	19	20	20	19	22	24	25	26	27	27	27	28	0	1	1	2	3	4	5	7	5	7	6	6	4	11	4	13	13	11	11	16	18	19	20	22	20	0	22	23	0	32	34	21	29	28	26	23	30	29	33	28	37	37	33	36	35	49	37	0	29	42	30	41	45	42	0	54	56	56	57	59	57	57	62	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	2	3	3	2	1	2	2	1	1	4	2	1	1	1	1	2	2	1	3	1	1	1	2	1	1	1	1	2	2	3	1	2	1	4	2	2	1	1	1	1	2	2	1	3	2	1
31000	-328.883277852234016	-327.133618817417414	-1.749659034816603	0.000092716728010	0.000017544496712	0.189226875110521	0.509406865670800	0	1	2	3	3	3	2	4	4	4	5	5	5	6	5	6	6	7	7	7	11	9	9	13	12	12	14	12	13	15	16	14	16	14	15	16	15	15	15	17	16	17	17	16	17	19	19	18	19	19	19	21	18	20	21	22	24	25	26	26	27	27	28	0	1	2	3	3	3	2	3	5	6	3	1	10	5	8	8	13	6	2	16	4	10	18	22	21	0	22	21	0	25	28	28	29	28	26	34	28	29	29	37	30	41	33	37	35	43	41	0	38	32	41	42	38	47	0	54	56	57	56	57	57	59	61	1	1	1	1	1	1	1	2	1	1	2	5	1	3	1	2	1	3	6	1	6	4	2	2	1	1	3	1	1	3	2	2	2	2	2	2	3	1	2	2	1	1	1	1	2	2	3	1	2	2	2	2	2	1	1	1	2	1	3	2	2	1	1
31500	-298.112206567647490	-296.690527815726966	-1.421678751920499	0.000070860544603	0.000026105777182	0.368410620165126	0.764357614773795	0	1	2	3	3	3	4	4	4	5	5	2	5	6	6	6	6	7	8	9	10	9	11	12	12	12	13	13	13	15	15	14	16	15	15	16	16	14	16	17	14	16	17	17	17	18	17	17	19	19	16	21	18	17	21	21	24	25	26	27	27	27	28	0	1	2	1	3	2	2	12	5	8	6	1	6	9	10	11	13	11	18	16	19	11	20	22	23	0	22	25	0	23	28	28	38	28	38	31	41	29	26	51	28	41	33	42	33	38	42	0	38	51	41	44	45	51	0	50	56	57	57	59	59	59	61	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	3	1	3	1	1	2	1	1	2	2	1	2	1	1	1	2	1	2	1	1	2	1	1	1	3	1	1	2	2	2	3	1	1	1	2	3	1	2	1	1	1	1
32000	-309.254435374671232	-307.674571791323501	-1.579863583347756	0.000091736079809	0.000022853097366	0.249117876122030	0.605053199666857	0	1	2	3	3	2	4	4	4	5	5	5	5	6	6	5	6	7	8	8	11	9	10	12	12	12	12	14	13	15	13	14	16	15	15	16	16	15	16	17	16	18	17	15	16	17	17	17	19	19	19	21	20	20	21	22	24	25	26	27	27	27	28	0	1	2	3	3	1	4	2	5	1	6	2	8	5	16	3	16	3	14	18	14	19	16	22	21	0	21	31	0	32	25	31	29	28	29	25	31	26	35	36	31	37	33	28	38	33	28	0	33	47	28	42	45	41	0	51	56	57	57	57	59	59	61	1	1	1	1	1	2	1	2	1	3	3	2	1	1	1	2	1	3	2	1	3	1	4	3	1	1	1	1	1	1	1	1	2	1	2	3	1	2	1	1	3	2	1	1	1	1	3	1	2	1	4	3	1	2	1	2	2	1	2	2	1	1	1
32500	-307.206964999071317	-305.513130938960614	-1.693834060110712	0.000094383840187	0.000019389982367	0.205437523296346	0.681434135287802	-2	1	3	3	3	2	4	5	4	5	5	4	3	6	6	3	6	7	8	9	10	9	11	12	12	12	14	14	13	15	13	14	16	15	15	16	16	15	14	17	16	18	17	17	17	18	17	18	18	19	19	21	20	20	21	21	24	25	26	27	27	27	28	0	1	6	1	6	2	2	6	5	6	16	4	2	9	4	6	13	16	18	18	16	11	20	21	23	0	24	31	0	28	25	31	38	31	29	30	31	26	26	37	25	47	38	37	33	35	34	0	35	47	47	50	38	47	0	54	56	57	57	59	57	57	59	1	3	1	2	1	1	1	1	1	1	2	1	2	2	1	1	3	2	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	2	2	1	3	2	2	1	3	1	2	1	1	3	1	1	3	2	1	2	4	2	1	1	2	1	2	1	2	2	1
33000	-317.712309202161350	-316.045383318862491	-1.666925883298862	0.000127687585310	0.000027359294746	0.214267461318497	0.626340580783641	0	1	2	3	3	3	4	4	4	5	4	3	5	6	4	6	6	7	7	9	11	9	11	13	12	12	14	12	13	14	16	14	16	15	15	15	15	14	16	16	16	18	17	17	17	18	18	18	19	19	18	21	20	20	21	22	24	24	26	26	27	26	28	0	1	1	2	3	2	6	4	5	4	4	3	8	9	6	3	13	4	14	18	20	3	20	23	21	0	24	23	0	25	25	28	35	32	29	32	32	29	35	32	37	34	35	32	35	33	34	0	29	51	37	42	45	42	0	52	56	54	57	57	56	57	59	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	4	1	3	1	1	1	6	2	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	1	2	1	2	2	3	2	2	3	1	3	1	2	3	2	2	1	1	2	3	2	2	4	2	1
33500	-311.105537830177752	-309.470592472493763	-1.634945357684017	0.000086828912395	0.000019607470311	0.225817297146434	0.551352421461770	0	1	3	3	3	2	4	3	4	5	5	5	5	4	6	6	6	7	8	9	11	9	11	13	12	11	14	13	13	13	16	14	16	15	15	16	15	14	16	17	16	18	17	17	16	19	17	17	19	19	19	20	20	20	20	22	23	25	26	27	27	27	28	0	1	6	2	6	2	4	2	5	4	3	8	4	5	11	3	13	11	11	18	16	11	22	19	21	0	24	21	0	21	32	30	29	32	29	30	32	26	38	31	32	37	33	28	38	35	37	0	35	47	28	37	45	42	0	50	56	56	57	59	56	59	59	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	1	2	2	2	2	4	2	3	1	1	1	2	1	2	2	1	3	1	2	3	1	3	2	1	2	2	1	3	1	3	2	1	2	2	4	2	4	1	1	2	1	1	2	1	3	1	2
34000	-297.662298595723428	-296.184312411178723	-1.477986184544688	0.000092296385884	0.000028715515350	0.311122857898576	0.769614345298282	0	1	3	3	3	2	4	4	4	4	4	5	5	6	5	6	6	7	8	8	10	9	11	13	12	12	12	14	13	15	15	13	16	15	15	16	16	15	16	17	16	18	17	17	16	19	19	17	18	18	19	21	20	20	21	22	24	25	26	27	24	27	26	0	1	2	6	6	1	6	3	5	3	6	7	8	9	10	12	13	16	18	16	19	19	19	22	21	0	22	32	0	25	28	23	38	32	26	31	34	29	35	31	31	37	33	34	38	29	41	0	38	41	41	41	33	42	0	54	56	57	56	59	56	59	61	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	3	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	3	2	1	3	2	2	2	2	2	1	2	2	1	2	1	2	1	2
34500	-326.299178124289369	-324.802739635900252	-1.496438488389096	0.000069560035758	0.000020670633143	0.297162485863245	0.620219231952667	0	1	3	1	3	2	4	4	4	3	4	5	4	6	6	3	5	7	8	9	10	9	11	13	12	12	14	13	12	14	16	14	16	14	15	15	16	14	16	16	15	18	17	17	16	19	19	15	19	19	19	18	20	20	18	22	24	25	23	27	27	26	28	0	1	6	1	6	4	2	4	5	2	16	13	4	9	10	6	13	6	11	18	11	19	21	18	23	0	24	23	0	28	34	21	29	28	29	32	41	26	38	32	32	41	38	31	35	45	34	0	33	52	41	37	35	50	0	54	59	56	56	59	57	59	61	1	1	1	1	1	1	3	2	1	1	1	1	1	2	3	1	1	2	4	1	2	1	1	3	1	1	1	1	1	1	2	3	2	1	3	1	1	2	2	2	1	2	2	1	1	2	4	1	2	1	2	2	2	1	1	2	1	2	1	3	3	3	1
35000	-336.743279354899073	-335.110581826932844	-1.632697527966251	0.000073225736379	0.000016598636839	0.226677636298110	0.576685486239059	-1	0	1	3	3	2	4	3	4	5	4	5	4	3	5	5	6	7	8	9	10	9	11	13	12	12	14	14	13	15	15	13	16	15	15	16	16	15	16	16	14	18	17	17	17	18	19	18	19	19	19	21	19	20	20	22	24	25	23	26	27	27	28	0	1	2	1	6	3	8	1	14	2	6	2	8	6	11	1	13	11	11	10	3	19	18	22	19	0	24	16	0	23	41	23	38	32	26	25	41	29	35	28	32	37	33	28	35	33	31	0	33	37	31	41	35	47	0	54	59	57	56	57	59	57	62	1	1	1	3	1	1	1	2	1	3	1	2	1	1	1	3	1	2	3	4	5	1	3	2	3	1	1	6	1	2	1	2	1	2	2	2	2	1	1	1	1	2	1	2	2	2	4	1	2	1	2	4	4	1	1	2	1	1	1	2	4	3	1
35500	-316.599515117986414	-315.042787181510732	-1.556727936475666	0.000103875285760	0.000027065914539	0.260561637356046	0.665472859418321	0	1	3	3	3	2	4	4	4	5	4	5	5	6	6	6	6	7	7	9	8	9	11	13	12	10	12	14	13	15	16	13	16	15	15	16	15	15	16	17	16	17	17	17	17	19	18	16	19	18	18	21	20	20	21	22	24	25	23	27	27	27	26	0	1	6	2	6	2	2	4	5	7	3	4	8	9	10	7	13	11	12	18	11	6	20	20	23	0	19	25	0	28	34	23	35	28	29	37	28	29	35	41	22	28	35	41	33	45	31	0	33	37	31	37	33	47	0	54	59	57	56	59	63	57	57	1	1	1	2	1	1	3	1	1	1	1	2	1	2	1	1	1	2	2	1	2	6	2	3	1	1	3	2	1	1	1	2	1	1	2	1	1	2	1	1	6	3	1	1	1	2	2	1	3	2	2	4	3	2	1	2	1	1	1	4	1	2	2
36000	-310.365150206404280	-308.921602980367311	-1.443547226036954	0.000070055523236	0.000024007687588	0.342695143500833	0.593355306415714	0	1	3	3	3	2	4	3	4	5	5	5	5	6	6	6	6	7	8	9	11	9	11	12	12	12	13	14	13	14	14	13	16	15	15	15	16	15	15	17	16	15	17	15	17	19	18	16	16	19	16	20	20	20	21	22	24	24	23	27	27	27	25	0	1	6	6	6	2	8	1	5	4	6	8	8	9	4	6	13	11	18	11	20	16	18	22	23	0	24	32	0	23	25	21	38	31	29	28	42	29	29	42	42	32	49	32	49	49	51	0	35	42	42	41	49	47	0	50	56	56	56	59	63	57	57	1	1	1	1	1	1	1	3	1	2	2	1	2	2	3	3	1	2	1	2	2	2	3	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	2	1	1	1	2	2	1	1	3	1	2	4	2	1	1	2	1	1	4	2	3	1
36500	-314.442218451810845	-312.707071432571638	-1.735147019239179	0.000089878992412	0.000017364393182	0.193197461570240	0.664306008770374	0	1	2	3	3	3	4	3	4	5	5	5	4	6	6	6	6	7	8	9	11	9	11	13	12	12	12	14	11	15	13	14	16	14	14	16	16	15	16	17	15	17	17	17	17	18	18	18	19	18	17	21	20	20	21	22	24	22	23	26	27	27	25	0	1	2	3	3	3	4	1	5	6	6	4	8	9	10	10	13	9	11	16	20	18	20	27	23	0	22	31	0	28	25	31	35	31	26	31	32	26	29	30	31	41	38	32	33	43	31	0	46	37	32	37	33	50	0	54	59	54	56	59	63	59	57	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	2	2	2	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	3	4	1	2	2	2	3	1	1	3	1	1	1	2	4	2	2	1	1	1	1	1	2	2	2	1
37000	-339.169006768991665	-337.341242187222690	-1.827764581768983	0.000112166875438	0.000019096958677	0.170254886768998	0.553390462746810	0	1	2	3	3	3	4	5	4	4	5	3	5	6	4	6	6	7	8	9	11	9	11	13	12	12	14	13	13	15	16	13	15	15	15	16	16	15	16	15	16	16	17	16	16	19	18	18	19	19	19	20	20	20	20	22	24	24	23	26	27	26	25	0	1	1	3	3	3	4	4	5	4	4	3	4	5	3	11	13	11	11	15	18	16	20	22	18	0	22	21	0	32	28	23	26	28	29	34	28	26	35	28	32	34	35	34	33	26	42	0	45	42	30	47	49	30	0	54	56	56	56	57	63	59	57	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	4	3	3	2	3	5	1	2	2	1	2	3	2	2	2	2	1	3	2	1	2	2	1	2	1	1	3	2	1	1	2	3	2	1	3	1	1	2	1	1	2	2	2	1
37500	-331.402861049413616	-329.681294979035556	-1.721566070378056	0.000091069495173	0.000017946264973	0.197061210659960	0.586421622224935	0	1	3	3	3	2	4	2	4	5	5	5	5	5	6	5	6	7	8	9	10	9	11	13	12	11	13	13	13	15	15	13	16	14	14	15	16	15	14	17	16	18	16	17	17	19	19	18	18	16	16	21	20	20	21	22	24	25	25	27	27	27	25	0	1	2	2	6	2	4	2	4	1	3	4	2	9	10	3	13	10	11	19	19	11	22	21	21	0	21	21	0	21	32	23	38	32	26	25	23	35	26	50	32	41	35	50	29	33	41	0	33	32	23	54	33	47	0	54	56	56	57	59	63	57	57	1	1	1	2	1	1	1	1	1	3	2	2	2	1	1	2	1	2	2	1	2	4	2	2	2	1	3	2	1	2	1	2	1	1	2	3	3	1	2	1	1	2	2	1	3	2	3	1	2	2	3	1	2	1	1	2	2	2	1	2	2	2	1
38000	-324.505983231675373	-322.761593778471990	-1.744389453203360	0.000088092990383	0.000016794969121	0.190650459787338	0.653939159717308	0	1	3	3	3	1	4	2	4	5	4	5	5	6	6	6	6	7	7	8	11	9	11	10	12	12	13	14	13	15	16	13	16	14	15	16	14	15	16	17	16	17	17	17	17	19	18	17	19	19	18	20	20	20	21	22	24	25	25	26	27	26	25	0	1	2	2	6	1	2	1	5	4	5	4	4	5	10	11	4	11	11	4	16	18	18	22	21	0	24	23	0	32	30	25	29	32	26	32	32	29	26	41	37	37	38	32	33	33	40	0	43	41	42	51	49	51	0	54	56	57	57	57	63	57	57	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	3	2	1	5	4	1	2	1	1	1	1	3	1	2	1	1	2	1	3	2	1	2	3	1	2	2	1	3	1	3	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	1
38500	-307.318061724388258	-305.811922632903816	-1.506139091484426	0.000096582863007	0.000028051538467	0.290440121507816	0.707254371487578	0	1	3	3	3	2	4	4	4	5	4	5	5	6	6	6	6	6	7	9	11	9	11	11	12	11	14	14	13	13	16	14	16	15	15	16	14	15	13	17	16	18	17	17	17	19	19	17	17	18	18	21	20	19	21	21	24	25	26	27	27	27	25	0	1	6	2	6	1	4	4	5	4	4	8	4	9	8	11	13	11	11	14	20	19	20	22	23	0	22	25	0	23	28	19	38	28	29	34	25	29	26	32	37	37	38	41	35	33	41	0	38	28	31	36	49	50	0	42	56	57	57	59	63	59	57	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	3	2	2	2	1	2	1	1	4	1	1	2	2	4	1	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	1	2	2	2	2	1	1	2	2	1	2	1	2	1	1
39000	-316.422136984995518	-314.732441073503537	-1.689695911491977	0.000094365543965	0.000019509877549	0.206747894717706	0.667382254845010	-1	1	3	3	3	2	4	4	4	5	5	5	4	6	6	6	6	7	8	9	10	7	11	12	12	12	14	14	13	13	16	13	16	15	15	16	15	14	16	17	15	18	17	17	15	19	19	18	19	19	19	19	19	20	21	22	23	25	26	24	27	26	28	0	1	6	2	6	2	3	4	5	4	6	13	4	9	4	3	13	11	11	18	16	11	21	21	23	0	24	32	0	23	30	25	26	28	26	41	23	26	35	37	32	37	35	31	38	33	42	0	35	37	28	37	38	51	0	51	56	57	57	57	60	60	59	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	3	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	3	2	1	1	2	2	2	1	1	2	1	1	3	1	5	2	2	1	1	3	1	2	2	1	1	2	2
39500	-321.423094241059800	-319.701088511081196	-1.722005729978586	0.000091447969068	0.000018009194958	0.196933788055992	0.571677595396171	-1	1	2	3	3	3	4	3	4	5	5	5	5	3	6	5	6	7	8	9	11	9	10	11	12	12	13	14	12	15	16	14	16	15	14	14	15	15	16	17	16	18	17	16	17	19	19	17	19	19	18	21	20	20	19	22	24	24	26	27	27	27	28	0	1	2	3	3	3	8	2	14	4	3	4	4	3	4	3	13	16	11	18	19	19	19	22	20	0	22	18	0	23	37	25	26	25	29	25	36	35	35	28	37	30	38	30	35	39	31	0	39	42	37	47	43	47	0	54	56	54	57	56	59	57	61	1	1	1	1	1	1	1	1	1	1	3	2	2	1	3	1	1	2	3	1	3	1	1	2	2	1	3	5	1	4	1	2	3	2	2	1	1	1	2	1	1	2	2	1	1	3	3	1	2	1	2	2	2	1	1	2	1	4	2	5	1	2	1
40000	-297.390517268718554	-295.864747261330137	-1.525770007388443	0.000101273362902	0.000028145519704	0.277916313803721	0.745458793811490	0	1	2	3	3	3	4	4	4	5	5	5	5	6	6	6	6	7	8	9	11	9	11	13	12	12	13	13	13	12	14	14	16	15	15	15	16	15	16	17	15	18	17	17	17	18	19	15	19	19	19	20	20	20	21	22	23	24	25	27	26	27	28	0	1	2	1	3	3	4	2	5	2	6	8	4	9	10	11	13	11	16	19	19	19	18	22	21	0	21	23	0	23	25	28	38	30	26	32	41	29	35	41	31	37	35	34	35	33	41	0	35	42	41	51	46	47	0	54	56	56	57	57	59	57	61	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	2	2	2	2	1	3	1	2	1	2	1	2	1	1	1	1	1	2	2	1	4	2
40500	-319.992605890367713	-318.394876867225037	-1.597729023142655	0.000106737677433	0.000025725060320	0.241011992568757	0.617508269586547	0	1	3	3	3	2	4	2	4	5	4	5	5	6	6	6	4	7	8	8	11	9	10	11	11	12	14	13	13	14	16	14	16	12	15	16	15	15	15	17	16	18	17	17	16	18	19	18	19	19	18	21	20	20	21	22	24	25	25	26	27	26	27	0	1	6	2	6	2	3	2	5	4	4	1	8	6	10	11	8	16	14	18	20	19	20	22	23	0	22	34	0	25	28	28	39	25	29	21	28	29	26	41	30	37	35	30	35	33	37	0	33	41	41	31	46	50	0	47	56	57	57	57	60	57	57	1	1	1	1	1	1	1	1	1	1	1	2	2	4	1	2	2	1	1	1	2	1	1	2	1	1	4	1	1	3	2	1	1	1	1	5	2	2	1	1	2	2	1	2	1	2	2	1	1	1	2	3	2	1	1	1	2	1	1	1	1	1	2
41000	-333.088841298631337	-331.419524940800272	-1.669316357831039	0.000069660984026	0.000014869298349	0.213452315630929	0.530589370305865	-1	1	3	3	3	2	4	5	4	5	5	5	4	6	5	4	6	7	8	9	11	7	11	10	12	12	14	13	13	13	16	14	16	15	15	16	15	15	14	17	16	18	15	17	17	19	19	18	19	18	19	21	20	20	21	22	23	25	25	26	27	27	28	0	1	6	6	6	2	4	13	5	16	4	16	4	9	4	1	16	11	18	3	22	16	3	22	20	0	22	20	0	20	34	21	43	32	26	32	32	29	29	25	37	41	29	28	33	33	41	0	33	32	41	37	46	47	0	54	56	50	57	56	59	59	61	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	5	1	2	1	3	3	3	7	3	3	1	5	4	1	2	1	2	1	1	2	2	1	2	1	2	1	2	2	2	1	2	2	1	2	2	2	4	1	1	1	2	1	4	2	3	2	2	1
41500	-324.520295279367929	-322.800947142147947	-1.719348137219975	0.000093862216393	0.000018557166903	0.197706463963920	0.579155194029052	0	1	3	2	3	2	4	3	4	5	5	5	3	6	5	6	5	5	8	9	11	9	11	13	12	12	13	14	13	14	16	13	16	15	15	15	16	15	16	17	16	18	17	17	17	19	19	18	18	19	19	21	20	20	20	22	24	24	26	26	27	27	28	0	1	4	1	6	2	2	4	5	2	6	4	1	9	4	18	13	4	18	16	16	11	18	22	23	0	21	32	0	25	28	21	35	23	29	32	28	29	26	37	34	34	33	41	33	33	41	0	33	31	25	31	35	51	0	50	56	54	57	57	56	59	60	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	2	2	4	2	3	4	1	1	2	1	1	1	2	2	1	2	2	2	2	2	2	1	1	3	1	1	1	2	2	1	2	2	3	2	3	1	1	2	2	3	2	2	2	1	2
