step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
50500	-702.732562944287224	-701.136759900869720	-1.595803043417485	0.000363246245757	0.000087854065810	0.241858152247689	0.303972729365057	0	1	3	3	4	1	3	7	6	5	5	7	7	8	8	8	7	11	10	9	10	11	11	10	11	9	11	11	11	13	9	10	12	11	13	13	11	14	10	12	14	12	13	14	15	14	14	13	12	13	14	16	15	16	15	15	18	16	17	17	15	15	16	16	16	17	18	19	16	18	18	17	21	20	18	18	24	20	21	20	21	20	21	20	19	22	22	22	23	24	23	26	23	22	26	24	26	26	27	25	26	25	28	28	27	29	26	30	30	31	33	34	31	33	0	1	2	6	1	1	6	1	7	5	2	7	6	1	9	1	11	12	9	3	1	6	32	4	13	6	7	24	1	34	15	9	29	6	2	39	2	19	1	15	28	8	14	11	6	15	6	5	19	20	1	47	24	46	22	6	39	13	62	58	11	24	3	35	17	32	51	70	43	58	13	28	71	75	38	10	88	1	45	71	84	0	46	57	1	59	30	24	94	94	59	48	82	66	0	74	0	81	6	47	89	63	0	12	101	95	86	102	19	0	0	0	0	77	1	1	1	1	2	1	1	4	2	1	2	2	4	3	1	5	1	2	2	3	4	5	1	2	3	4	3	1	4	1	1	1	1	4	5	2	5	2	3	2	1	2	2	6	7	3	9	4	1	2	5	1	4	2	2	6	4	5	1	1	4	2	6	1	4	2	2	1	1	1	6	5	1	1	2	10	1	10	3	1	1	1	3	1	9	3	4	7	1	1	3	5	3	3	1	1	1	2	10	4	2	6	1	11	1	2	2	3	11	1	1	1	1	4
51000	-896.399850927256466	-894.704774157785778	-1.695076769470692	0.000510134724892	0.000104601706596	0.205047218886063	0.370343953177235	1	2	3	4	3	3	2	7	6	3	6	8	5	8	8	7	8	11	11	10	11	10	12	9	10	12	9	12	14	13	11	12	13	9	13	12	10	12	14	12	12	12	13	13	15	14	15	12	15	14	14	15	14	15	15	14	16	16	17	17	16	14	16	16	13	16	17	19	17	19	18	18	20	21	19	19	21	20	21	20	22	21	22	22	19	22	22	21	23	24	23	26	21	22	26	25	25	27	27	25	24	25	26	28	28	26	27	29	30	30	33	32	33	35	0	1	2	3	7	7	1	4	7	1	6	16	1	1	10	10	10	14	5	4	7	1	34	1	14	8	9	17	2	1	2	24	18	1	4	18	1	4	14	21	27	6	12	14	14	5	26	4	13	5	16	30	1	16	43	43	49	39	21	57	6	26	37	23	1	28	50	48	27	33	11	15	36	33	41	3	76	43	58	28	88	0	80	53	1	50	80	66	16	18	85	43	59	85	0	63	0	80	30	55	80	77	0	81	86	84	65	101	91	0	0	0	0	75	1	1	1	1	1	1	1	2	2	1	2	1	2	3	4	1	3	2	4	3	4	4	2	4	1	1	1	3	7	6	5	1	1	2	5	1	4	3	3	1	1	5	2	4	3	7	1	2	5	5	3	1	6	4	1	1	1	2	3	1	8	1	2	2	6	3	2	2	3	3	3	5	4	3	5	10	1	3	2	3	1	1	1	3	8	4	2	2	8	6	2	4	2	1	1	4	1	3	4	3	2	2	1	3	3	2	7	3	4	1	1	1	1	8
51500	-706.224829333778075	-704.754203850954354	-1.470625482823741	0.000424756689678	0.000134729005495	0.317191014925240	0.304380383565824	0	2	4	4	5	3	3	8	7	5	7	9	5	8	7	9	9	9	10	7	10	9	12	11	7	10	9	11	13	14	12	11	12	11	12	13	12	11	13	12	14	13	13	14	15	15	15	14	13	15	13	15	15	16	16	16	15	16	17	17	15	15	15	17	16	16	17	19	17	18	17	17	20	20	19	18	23	19	21	18	20	19	22	22	20	21	23	22	21	22	24	27	23	23	24	25	26	28	28	24	26	24	29	28	26	29	27	30	27	31	31	33	32	34	0	1	6	1	2	1	1	6	13	3	6	15	1	2	5	3	6	4	17	6	10	1	27	5	1	8	11	1	20	1	17	16	15	6	3	16	18	15	19	18	13	10	28	28	11	28	19	4	25	3	19	38	4	6	49	51	38	23	18	39	5	8	13	44	22	36	39	69	48	55	1	21	50	7	71	1	80	40	40	53	32	0	89	41	25	32	6	85	75	54	69	43	54	66	0	94	0	96	20	75	74	77	0	89	95	107	34	93	77	0	0	0	0	103	1	1	1	2	1	1	2	2	1	1	2	1	2	3	1	4	3	2	1	2	3	5	1	2	4	1	1	5	4	7	1	1	3	3	4	2	1	3	1	1	5	4	1	1	3	3	2	5	2	7	1	2	4	4	1	2	2	2	3	2	4	4	7	2	5	1	1	1	1	1	9	5	2	7	1	10	2	3	4	1	5	1	1	4	8	6	9	1	1	4	4	5	3	4	1	1	1	2	7	3	5	1	1	3	1	2	7	3	1	1	1	1	1	2
52000	-693.220398078091080	-691.604407914747981	-1.615990163343055	0.000404381420560	0.000094339817077	0.233294143303042	0.380511585139168	0	1	4	3	5	4	3	8	6	5	6	8	7	8	7	8	5	9	9	8	10	10	12	11	11	10	11	11	12	13	11	11	12	11	11	13	11	14	13	12	12	13	13	14	15	14	15	13	15	15	15	15	13	16	17	15	16	16	15	17	17	15	15	17	16	16	18	19	17	18	17	17	20	20	20	15	22	20	20	20	22	21	21	20	21	21	22	22	23	22	22	26	23	23	26	24	26	27	26	23	25	27	28	29	27	27	28	31	29	30	33	33	33	34	0	1	1	2	4	1	1	4	5	1	5	2	6	5	1	7	4	15	4	6	3	6	19	1	26	1	18	21	11	22	4	9	8	11	4	34	8	25	32	27	25	28	27	13	2	1	39	13	37	1	21	42	17	50	38	30	12	30	39	47	6	17	4	62	6	56	61	60	65	60	5	51	45	59	42	1	53	24	56	67	85	0	28	50	32	70	51	85	74	8	49	20	36	32	0	91	0	44	59	79	69	84	0	106	64	96	89	104	67	0	0	0	0	104	1	1	2	1	1	2	1	2	1	3	1	4	1	1	3	2	1	1	3	2	2	2	1	3	1	5	2	1	3	2	5	3	2	3	3	1	1	1	1	1	1	1	1	3	8	5	1	4	3	7	3	1	4	1	1	1	3	1	1	1	5	6	5	1	5	1	1	1	1	1	7	1	2	2	3	8	4	5	2	1	1	1	5	2	7	1	6	1	1	6	3	11	4	6	1	1	1	6	5	2	4	3	1	1	4	1	3	1	7	1	1	1	1	2
52500	-737.952802344685779	-736.403212514061238	-1.549589830624535	0.000300195856259	0.000079353019470	0.264337491060630	0.347303756243867	1	2	3	3	4	4	4	8	7	5	6	7	6	9	8	9	8	11	11	8	10	10	11	11	9	10	11	11	13	14	12	12	12	10	12	14	11	14	13	13	14	12	12	14	13	14	16	14	14	14	14	16	14	15	16	12	16	15	15	17	16	14	13	15	16	15	17	18	17	19	18	17	19	20	20	17	22	18	21	21	22	22	22	20	20	22	23	22	22	22	24	26	24	22	26	26	25	26	26	25	25	27	28	28	26	29	28	28	29	29	32	33	32	35	0	1	1	1	4	2	1	3	13	1	6	4	1	5	11	1	6	34	20	11	1	17	17	3	15	1	12	34	2	1	24	22	12	3	37	43	14	45	12	23	33	14	14	20	14	3	6	24	6	4	14	30	24	7	29	1	36	37	16	45	37	3	5	39	3	45	65	36	58	69	26	47	57	59	76	28	84	44	41	30	74	0	57	69	1	67	54	15	47	53	89	84	70	61	0	57	0	89	50	32	65	90	0	89	93	91	87	99	93	0	0	0	0	66	1	1	2	1	1	1	2	4	1	2	1	2	4	3	1	4	2	1	1	1	5	1	1	4	1	4	2	1	3	5	1	1	3	3	1	1	1	1	2	1	1	2	1	3	3	8	5	1	7	5	5	1	1	6	1	3	1	2	3	1	2	6	6	1	8	1	1	2	1	1	5	1	1	3	2	4	1	2	3	4	1	1	3	1	8	3	3	7	3	4	1	3	2	3	1	6	1	2	5	9	5	2	1	2	1	2	3	1	2	1	1	1	1	10
53000	-752.209127525149029	-750.395708364282996	-1.813419160866067	0.000517825196052	0.000089826471639	0.173468715551364	0.324307493939396	1	2	3	3	4	3	4	8	6	4	6	8	6	7	8	10	9	9	10	9	8	10	12	11	9	12	10	11	13	14	12	10	12	11	13	14	11	13	13	10	14	13	12	14	15	14	16	13	14	15	14	15	15	16	16	15	18	15	16	18	17	16	15	17	16	16	16	19	17	17	17	16	20	20	19	19	24	20	20	21	22	22	21	21	19	21	22	23	24	23	22	26	23	22	25	26	26	27	28	26	26	26	29	28	26	28	28	29	29	31	32	33	32	35	0	1	1	1	1	2	3	1	6	1	7	7	5	5	1	3	15	6	15	14	1	1	40	12	5	1	13	27	20	1	17	12	19	1	3	14	14	18	1	20	13	9	22	1	24	1	25	20	1	18	15	33	42	18	50	40	50	10	63	71	46	1	1	45	24	21	35	28	37	44	4	50	34	35	72	8	68	6	27	52	26	0	69	85	3	53	3	44	74	80	72	71	62	79	0	82	0	78	53	91	29	49	0	102	71	105	54	98	70	0	0	0	0	70	1	1	1	1	2	1	1	5	1	1	1	2	1	1	3	5	1	3	1	1	2	5	1	2	3	6	2	1	4	9	1	1	1	5	5	4	1	3	6	1	4	4	1	5	3	9	2	2	6	3	3	1	2	3	1	3	1	3	1	1	2	8	9	1	2	4	2	4	3	2	7	1	4	4	2	6	2	7	5	2	6	1	2	1	6	2	7	7	1	2	3	5	4	1	1	2	1	4	7	4	7	7	1	1	3	1	6	1	4	1	1	1	1	8
53500	-667.323813437178046	-665.371506867132211	-1.952306570045809	0.000290958216506	0.000042569432590	0.146307717656391	0.368076177136079	0	2	4	3	5	4	3	8	6	6	7	8	6	8	8	9	8	10	11	10	11	10	11	12	10	9	11	11	13	14	11	11	13	11	12	13	12	14	12	11	12	12	13	11	13	14	12	11	14	15	14	14	14	16	13	15	16	14	16	18	17	15	16	16	16	16	17	19	16	19	16	17	20	20	19	18	23	20	20	20	21	21	21	22	21	22	22	22	23	22	24	27	24	23	25	26	26	28	27	25	26	27	27	27	27	28	26	30	30	30	31	33	32	33	0	1	1	1	7	1	1	3	3	1	6	10	1	10	1	10	5	8	15	6	1	1	14	18	17	9	22	25	44	1	22	18	17	5	8	31	1	39	1	26	11	17	44	2	48	7	11	8	20	1	10	40	1	7	40	51	55	44	6	35	4	38	3	9	37	10	32	46	51	23	33	49	38	69	28	7	81	1	54	29	76	0	79	80	10	29	79	79	43	58	73	8	82	60	0	70	0	99	6	87	91	96	0	87	62	91	54	105	78	0	0	0	0	73	1	1	3	2	1	2	1	3	1	3	1	1	4	1	5	2	1	1	1	4	5	4	1	2	1	2	1	1	1	7	1	1	4	2	1	1	4	1	5	1	2	2	1	4	1	7	2	1	3	8	4	1	7	6	1	1	2	2	5	4	6	1	7	4	2	5	3	2	2	3	1	2	2	2	4	5	2	9	2	4	2	1	1	1	7	3	2	1	4	4	2	11	2	3	1	4	1	1	11	2	1	1	1	3	6	2	4	2	3	1	1	1	1	6
54000	-695.263821066013406	-693.595982408008240	-1.667838658005214	0.000471165062733	0.000100808340659	0.213955466210776	0.410880168657107	1	2	3	4	4	3	3	6	6	6	6	9	7	8	5	10	9	10	9	9	10	9	9	11	10	11	10	11	11	12	11	12	9	9	13	13	11	14	13	13	13	12	13	12	12	14	15	13	13	15	14	14	13	16	16	15	17	15	16	17	14	15	14	17	14	15	17	20	17	18	17	17	20	19	19	17	21	21	19	21	22	20	20	21	21	21	21	21	23	23	22	26	23	22	23	26	25	28	27	25	26	24	28	28	27	28	27	29	30	31	31	34	32	34	0	1	1	1	7	2	1	2	2	3	4	3	3	15	3	3	14	14	11	5	3	3	9	3	12	3	14	22	5	18	23	25	4	3	16	29	13	12	3	12	10	17	11	3	37	22	1	1	1	8	30	37	1	16	65	1	43	49	52	28	3	1	1	56	3	16	41	76	61	59	2	58	50	41	43	3	70	6	37	30	72	0	66	70	46	66	51	50	58	86	83	39	88	78	0	97	0	96	1	43	66	84	0	83	93	87	83	104	55	0	0	0	0	113	1	1	1	2	1	1	1	2	1	2	1	3	2	1	1	4	1	1	1	2	4	2	1	3	1	4	1	1	4	1	1	1	3	3	2	1	2	3	4	2	3	1	3	6	1	2	6	6	6	4	2	2	5	4	1	7	3	1	1	3	5	7	5	1	7	2	2	1	2	2	7	1	3	3	3	7	1	10	4	5	3	1	2	1	4	3	6	3	4	1	1	7	1	1	1	1	1	1	10	7	5	1	1	4	1	4	4	1	6	1	1	1	1	1
54500	-675.774055946109002	-674.305589403602085	-1.468466542506885	0.000210164492600	0.000067049221911	0.319032111855669	0.316536752173074	1	2	4	3	5	3	4	7	7	4	6	9	7	8	6	8	8	11	8	9	10	10	10	12	11	12	9	10	13	13	11	10	12	10	12	14	12	15	10	12	13	12	13	12	14	13	15	14	14	14	15	15	15	16	15	16	18	16	17	17	17	16	15	16	16	16	17	20	17	17	18	17	20	20	20	17	21	21	20	20	21	21	21	21	18	21	22	22	23	23	21	26	23	23	25	25	23	27	27	25	26	25	29	28	28	29	27	30	31	31	31	33	33	35	0	1	4	1	6	1	6	6	4	6	7	16	1	3	6	1	3	7	11	8	6	6	19	1	32	3	10	5	1	10	27	11	28	6	13	40	14	48	4	15	44	8	28	8	5	7	42	13	27	28	15	50	39	1	9	6	61	12	66	25	33	8	49	45	41	48	64	44	44	28	59	12	56	58	61	12	72	1	69	67	70	0	67	20	22	60	23	69	68	62	74	50	53	46	0	63	0	86	1	51	6	89	0	96	43	80	95	84	78	0	0	0	0	112	1	1	1	1	2	1	1	3	3	1	1	1	2	2	2	2	2	2	1	1	4	3	1	4	1	4	2	3	6	4	1	2	2	4	2	1	3	1	2	3	1	2	2	2	5	4	2	4	3	3	3	1	2	7	5	7	1	4	1	4	3	5	1	1	1	1	1	4	2	4	1	5	2	1	1	3	2	13	1	2	3	1	3	5	3	2	8	2	2	4	1	6	6	6	1	3	1	4	12	5	10	2	1	1	8	4	1	4	8	1	1	1	1	1
55000	-857.981151131640786	-856.093697523753804	-1.887453607886973	0.000529735953716	0.000083682786996	0.157970752049457	0.333890516779781	0	2	3	3	4	4	2	7	6	5	7	9	6	8	8	8	8	9	10	9	10	10	12	12	11	11	10	11	13	12	12	12	12	11	12	14	12	15	13	13	13	10	14	12	14	14	14	13	15	16	14	16	13	17	17	15	17	15	14	17	14	16	16	15	17	16	17	18	18	19	18	17	21	21	19	18	23	20	20	18	19	21	20	22	19	21	20	22	22	22	23	26	23	23	25	26	25	27	27	26	27	26	28	28	27	29	27	30	30	30	31	33	32	34	0	1	2	1	2	2	1	1	2	1	5	11	1	9	1	1	13	13	14	1	1	5	10	9	8	2	3	42	8	14	42	12	21	1	28	34	1	39	9	44	26	5	33	21	42	1	1	4	33	15	1	46	31	50	38	19	48	16	33	18	35	36	1	30	32	34	30	48	63	59	6	51	51	26	37	22	41	1	80	62	38	0	67	80	12	78	54	50	50	80	74	66	43	56	0	86	0	89	1	30	18	71	0	105	73	96	77	104	94	0	0	0	0	99	1	1	1	2	1	2	1	4	3	3	2	1	2	1	3	3	1	1	1	5	4	4	4	4	2	4	3	1	4	2	1	2	1	6	1	2	7	1	4	1	1	3	1	1	3	5	7	5	3	7	8	1	1	1	1	2	1	4	1	4	1	1	11	2	4	2	3	2	1	3	10	2	4	5	3	5	5	11	2	1	2	1	2	2	4	1	1	3	3	3	1	5	3	5	1	2	1	2	14	9	11	4	1	1	2	2	2	1	4	1	1	1	1	3
55500	-720.479493089350740	-718.813685499796293	-1.665807589554485	0.000514068485088	0.000110345294543	0.214650961386356	0.391340995404086	0	1	3	3	5	4	3	6	6	6	5	6	7	9	7	9	7	10	10	10	11	9	10	11	10	11	10	11	12	14	12	12	12	10	12	14	12	14	14	12	12	13	13	13	15	14	16	13	15	14	13	15	15	15	17	14	17	15	16	17	16	14	16	17	15	17	18	19	17	18	18	18	21	20	19	18	23	20	20	20	20	22	21	21	21	21	22	22	23	23	23	26	22	21	26	24	24	27	27	25	24	26	29	29	26	28	27	30	30	29	32	31	32	35	0	1	2	1	7	1	1	1	6	6	4	4	1	13	9	10	5	8	1	9	12	6	7	6	8	6	12	16	20	1	34	11	23	1	4	18	1	25	19	26	18	22	20	1	1	25	1	1	43	29	9	41	6	28	26	9	44	42	35	56	13	6	20	44	8	54	28	26	49	61	12	25	80	65	47	44	74	6	68	67	60	0	54	68	75	44	75	23	58	71	82	13	85	61	0	67	0	102	43	57	64	61	0	27	89	68	66	97	80	0	0	0	0	98	1	1	2	1	1	2	2	3	1	1	1	2	3	1	1	2	1	2	7	3	2	3	3	4	2	4	2	1	1	5	1	3	1	6	2	2	5	2	4	1	1	3	2	5	8	1	5	6	2	1	5	3	4	3	5	2	2	1	2	2	5	2	3	2	4	1	4	4	1	2	8	4	1	1	1	2	1	10	1	2	1	1	3	1	2	4	1	6	4	2	1	8	1	3	1	3	1	1	5	3	3	5	1	9	1	6	4	3	5	1	1	1	1	3
56000	-938.496487409062865	-936.893469121175031	-1.603018287887796	0.000228557806182	0.000054561489128	0.238720742204514	0.338436049401576	1	2	4	3	5	4	2	7	6	5	7	8	6	7	7	9	8	10	10	8	10	8	12	11	11	11	11	9	13	13	11	12	12	11	12	13	12	14	10	12	13	13	13	11	13	12	16	12	13	15	13	15	15	15	15	16	17	14	16	17	16	16	15	17	16	16	17	20	18	18	17	17	20	19	19	18	23	18	20	20	20	21	21	22	18	22	19	22	23	22	23	27	23	21	25	25	24	28	27	24	26	24	28	27	26	28	27	30	29	31	31	34	31	33	0	1	4	1	4	2	1	1	2	3	4	9	1	9	3	1	9	13	20	1	1	3	19	1	18	4	15	11	20	1	16	6	2	3	20	34	1	11	1	5	26	21	14	14	2	1	5	13	48	8	10	46	1	10	41	21	32	18	55	38	13	1	8	37	63	31	29	45	23	24	9	52	75	67	62	16	75	49	25	36	61	0	75	69	25	73	76	23	79	73	82	97	56	48	0	26	0	72	50	12	1	76	0	67	59	105	38	78	62	0	0	0	0	113	1	1	1	1	2	1	1	3	3	1	1	1	2	1	2	4	1	2	1	3	5	1	1	4	1	4	2	1	1	9	2	5	6	2	2	1	7	4	3	4	1	1	3	2	9	5	7	3	1	5	3	1	7	4	1	3	2	2	1	2	4	7	3	2	1	1	2	2	3	4	7	1	1	1	2	4	2	2	3	2	2	1	1	2	4	1	1	4	1	1	2	2	3	4	1	7	1	8	5	8	10	3	1	5	3	1	7	6	4	1	1	1	1	1
56500	-796.710933743143755	-795.116730714462960	-1.594203028680769	0.000356146871064	0.000086389127011	0.242566014277445	0.375399821175072	0	2	4	3	5	2	4	8	6	5	5	8	7	9	7	7	8	9	10	10	10	10	11	12	10	11	9	12	12	12	10	10	12	12	11	14	12	14	14	13	13	10	13	14	14	15	14	13	14	14	14	15	14	16	16	15	18	16	17	16	16	15	12	16	17	17	17	19	16	18	17	17	20	21	20	18	22	21	20	21	21	20	21	22	20	22	20	22	22	21	24	26	24	24	25	25	25	27	27	25	26	25	28	29	28	28	27	31	29	31	32	33	33	35	0	1	1	1	2	1	1	4	2	6	7	10	6	7	1	6	5	4	17	1	1	1	32	14	11	1	10	19	12	27	18	27	32	18	8	35	13	26	29	26	30	17	31	20	11	30	19	29	1	6	16	7	6	49	62	15	47	40	8	51	39	35	3	49	32	43	8	47	36	21	39	52	43	71	58	72	83	62	65	51	18	0	76	14	51	29	53	63	83	82	75	48	32	54	0	81	0	48	102	90	6	78	0	107	77	75	96	104	52	0	0	0	0	66	1	1	2	1	2	1	2	3	2	1	1	1	3	3	3	2	2	3	1	3	6	5	1	3	2	7	2	1	2	1	1	1	1	3	2	1	2	1	2	1	1	1	1	2	4	1	2	1	8	6	4	4	7	1	1	4	3	2	6	1	1	4	2	1	4	2	6	2	1	4	2	1	5	2	3	1	1	4	2	3	6	1	1	7	3	6	3	4	1	1	2	6	6	4	1	2	1	8	2	3	13	2	1	1	3	5	1	1	8	1	1	1	1	10
57000	-744.582265636228726	-743.030977662926034	-1.551287973302639	0.000501596526028	0.000132134511524	0.263427884100188	0.354133966937198	1	2	4	3	5	4	3	6	6	4	7	9	7	8	7	9	7	8	10	10	9	10	12	12	10	11	9	12	14	13	12	10	12	11	13	13	12	13	10	12	12	12	13	13	14	13	15	13	15	16	14	15	11	17	16	15	15	16	16	18	16	16	15	16	14	17	17	19	17	18	18	17	19	21	18	19	23	19	21	21	19	21	21	22	21	21	21	22	23	22	23	24	23	23	25	25	25	27	27	26	26	25	29	27	27	29	27	30	29	30	31	32	32	33	0	1	2	1	2	1	1	1	6	1	2	14	1	6	7	7	1	9	18	2	6	10	10	1	27	1	3	25	6	1	16	21	20	1	1	3	22	34	14	16	22	53	40	17	39	1	1	37	48	16	26	30	1	14	65	1	40	37	45	56	45	1	5	45	6	34	56	43	53	61	13	36	27	60	40	28	87	32	50	59	67	0	31	49	31	30	6	51	82	69	31	39	70	69	0	77	0	70	4	33	84	73	0	88	70	80	87	79	90	0	0	0	0	49	1	1	2	1	1	1	1	2	2	2	3	1	2	2	1	5	3	1	1	4	2	4	4	6	1	5	2	1	6	5	2	1	1	5	5	5	2	1	1	3	1	1	1	4	2	5	6	1	1	4	2	1	7	7	1	7	2	2	1	2	2	6	2	1	6	3	1	2	3	1	4	2	5	2	3	5	1	4	2	2	1	1	3	3	4	3	7	5	1	2	6	6	2	3	1	1	1	5	11	10	3	3	1	2	7	3	3	6	3	1	1	1	1	10
57500	-826.722564550468064	-825.153599176481521	-1.568965373986545	0.000298219655773	0.000075856717191	0.254365249647829	0.343093427589185	1	2	3	3	4	4	3	7	6	6	6	7	5	8	7	10	8	11	10	9	11	11	11	12	10	11	8	11	13	11	9	11	12	12	13	13	12	14	12	13	14	12	14	13	13	14	14	13	13	15	13	15	14	14	16	13	18	16	15	17	17	15	15	17	15	15	16	19	17	19	17	16	19	19	19	17	22	21	19	20	21	20	22	21	19	19	23	22	22	22	22	26	24	23	22	25	25	28	27	24	25	26	29	28	28	26	25	28	31	29	32	34	33	35	0	1	2	1	7	1	1	2	4	3	4	10	4	6	1	1	7	31	12	13	10	1	9	14	27	1	2	5	3	1	12	14	25	7	9	21	2	30	14	42	23	32	37	5	8	25	5	6	23	39	1	26	1	10	16	12	76	63	40	33	53	14	11	49	1	35	45	44	41	62	3	56	62	15	69	31	79	62	76	33	68	0	75	76	10	38	68	34	85	74	35	86	63	38	0	49	0	78	1	46	74	33	0	97	80	93	89	107	71	0	0	0	0	48	1	1	1	1	1	2	1	2	1	2	1	1	2	2	4	5	2	1	1	3	3	3	2	1	1	6	3	4	4	4	1	2	1	5	4	1	4	3	1	1	2	1	1	5	3	2	4	3	1	1	7	2	5	2	4	3	1	1	1	2	2	4	5	2	6	2	1	3	2	2	9	1	3	6	1	2	2	4	1	4	1	1	2	2	8	2	1	5	1	2	4	2	3	4	1	7	1	3	16	6	3	5	1	2	3	1	1	1	8	1	1	1	1	11
