step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
50000	-600.536359267391390	-607.391847218350790	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528650591401013	-1	1	2	0	3	4	4	6	2	5	6	6	6	8	6	7	6	5	7	6	7	8	6	8	10	10	10	8	9	8	12	11	8	9	10	10	12	10	9	10	9	11	11	12	12	10	12	12	11	11	12	14	13	13	12	12	13	13	14	15	16	16	17	16	15	16	15	19	17	17	17	17	19	19	18	19	20	19	20	18	19	20	20	20	20	20	17	22	22	22	26	22	22	25	25	25	25	26	26	29	28	29	0	1	4	1	9	9	5	6	1	9	7	4	9	7	9	18	10	9	17	7	5	4	9	6	30	12	4	6	6	19	40	22	6	20	21	22	12	23	19	20	12	12	2	33	29	23	26	22	39	26	24	47	18	46	50	0	43	49	43	55	44	53	64	56	22	53	44	70	45	65	62	62	71	60	65	61	63	62	78	87	67	75	62	43	56	87	65	76	80	62	95	66	72	83	82	93	0	71	83	94	99	99	1	1	1	1	1	1	1	1	2	2	1	3	1	2	2	1	1	1	1	1	1	3	2	2	2	2	4	2	3	1	2	2	2	2	2	1	2	2	1	2	2	2	4	2	2	2	1	3	1	1	2	1	3	1	1	1	1	1	2	1	2	2	1	2	2	2	2	1	2	2	1	1	1	2	2	2	2	1	1	1	2	1	2	5	4	2	1	1	1	3	1	3	2	2	2	2	1	4	3	2	1	1
50500	-546.387745699263405	-553.243233650222805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562189075355848	-1	1	1	2	2	2	4	6	4	5	6	5	8	8	5	6	7	6	7	7	7	9	8	8	10	10	9	8	9	8	11	11	8	11	9	11	12	10	9	8	11	11	10	13	12	11	13	11	11	11	12	12	14	12	13	12	14	13	14	16	16	14	16	17	16	18	16	18	16	17	17	16	19	19	18	19	20	18	19	20	19	21	21	19	19	21	18	21	21	22	25	22	22	23	26	25	24	26	27	26	29	30	0	1	1	3	2	1	5	6	6	6	7	3	21	7	6	9	10	9	9	11	5	4	16	18	30	4	4	18	10	18	40	12	18	20	5	27	32	23	30	20	22	27	18	24	29	38	52	22	39	27	43	27	28	46	50	0	29	49	52	50	51	43	56	56	50	72	57	65	53	42	72	62	72	68	65	61	85	67	69	87	69	75	84	72	63	60	70	76	70	84	82	71	66	83	82	93	0	92	94	83	98	100	1	1	1	1	1	1	1	2	1	2	1	2	1	3	2	1	1	1	2	1	2	3	2	1	1	4	3	1	2	1	2	4	1	2	3	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	2	3	2	1	1	1	3	1	1	2	1	1	1	1	1	2	1	2	2	1	2	3	3	1	2	1	2	2	2	1	1	3	2	1	3	2	2	1	2
51000	-540.217260097399958	-547.072748048359358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689837719952676	0	1	1	2	3	3	4	5	4	5	6	7	6	7	6	6	6	6	7	7	8	7	8	5	9	7	10	9	10	8	9	9	8	9	11	12	12	10	10	11	10	12	10	12	12	11	13	11	12	10	11	13	14	12	12	12	13	13	14	14	16	16	17	16	16	18	15	17	16	18	16	18	20	19	19	19	19	18	19	20	17	21	20	21	21	20	19	21	21	21	24	22	23	24	27	25	25	25	27	29	29	31	0	1	1	3	2	1	5	9	2	6	7	4	5	7	9	6	10	24	10	11	13	3	16	6	19	4	32	24	6	19	20	26	6	20	28	32	32	23	25	31	32	50	18	18	43	23	32	32	39	26	28	27	33	29	50	0	45	49	50	50	44	44	56	56	55	71	51	60	43	50	53	71	71	65	65	81	63	62	53	87	53	75	66	72	77	60	65	61	87	72	82	83	84	83	82	90	0	92	83	98	99	100	1	1	1	1	1	2	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	3	1	1	1	2	1	2	3	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	1	2	2	2	2	1	1	1	1	1	2	2	2	2	3	2	1	1	2	1	4	3	1	1	2	2	2	1	1	1	2	1	3	1	1	1	1	3	1	2	2	2	2	1	1	3	2	2	1	1	3	2	1	1
51500	-526.250365127664054	-533.105853078623454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610277717124378	0	1	2	3	5	2	3	6	4	5	6	6	7	7	6	5	6	6	7	8	8	8	7	7	10	8	10	8	9	8	11	9	8	11	10	11	11	10	7	10	11	11	10	12	12	10	13	12	11	12	13	13	13	12	13	12	14	13	14	16	16	16	17	17	16	17	14	17	17	17	15	17	21	18	19	19	18	18	20	19	19	21	20	18	20	21	18	20	21	21	26	21	23	24	26	25	26	26	28	28	29	30	0	1	1	3	7	1	2	10	1	6	7	4	5	5	6	6	9	16	10	11	5	24	9	9	30	12	26	19	9	17	20	22	18	20	7	32	22	16	18	20	26	27	6	29	43	23	41	37	39	42	43	27	43	38	50	0	45	49	52	50	51	53	56	56	50	71	44	42	53	65	53	71	66	60	70	61	63	67	67	87	69	70	66	71	77	87	65	76	75	71	82	83	66	83	68	90	0	83	98	98	98	100	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	2	1	2	2	1	1	1	1	3	2	2	1	1	2	4	1	1	2	1	1	2	1	3	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	4	3	2	1	1	2	2	1	1	1	2	1	1	2	1	2	3	1	1	2	2	2	2	2	1	1	1	3	2	1	2	2	4	2	1	2	1	1	1	1
52000	-532.335615339745232	-539.191103290704632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679332654808911	-1	1	1	2	4	4	4	6	4	5	5	7	7	7	6	6	7	7	7	7	7	9	8	8	9	10	10	9	9	8	12	11	8	9	10	12	11	10	9	10	11	11	11	13	11	11	12	11	12	12	13	14	14	13	13	11	13	14	14	16	15	14	17	16	15	17	15	19	15	16	16	18	19	18	18	19	18	17	19	19	20	18	19	20	20	21	19	21	22	22	26	22	23	24	26	25	24	26	27	29	30	31	0	1	1	3	2	2	2	6	1	6	7	4	5	7	9	6	6	6	9	11	5	12	9	18	30	12	22	18	6	19	40	22	6	20	5	22	22	23	19	20	26	27	8	18	29	23	27	22	39	42	24	27	45	46	50	0	43	49	32	50	51	45	56	56	55	71	43	70	16	65	53	69	71	60	70	61	64	43	53	60	79	70	71	71	77	87	75	76	75	66	89	84	84	92	89	93	0	92	92	94	98	100	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	4	2	1	1	2	2	5	1	1	2	1	1	1	2	1	3	2	1	1	1	2	2	2	1	1	2	2	2	2	1	1	1	1	1	1	2	3	2	2	1
52500	-540.056029356213799	-546.911517307173199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733787536937804	1	2	2	3	5	3	3	5	5	5	6	6	8	7	7	7	7	6	7	7	7	8	8	7	10	9	8	7	9	8	11	10	6	9	11	11	12	9	9	10	11	10	11	11	12	10	11	12	12	12	12	12	14	12	13	13	13	13	14	16	16	17	16	17	17	18	13	16	16	15	16	17	20	18	18	18	20	19	20	19	19	21	20	21	20	20	18	21	21	23	25	22	22	25	26	24	25	26	26	29	28	28	0	1	1	3	7	2	1	6	6	6	7	4	7	7	8	6	9	6	10	7	5	12	6	9	19	27	12	33	9	19	20	22	6	20	13	22	32	16	18	34	12	27	24	28	29	18	27	32	39	42	16	27	24	38	50	0	45	49	52	50	43	69	56	56	70	72	44	50	53	50	53	61	66	60	70	61	63	53	62	87	67	60	72	71	56	80	60	76	86	84	82	83	84	92	82	93	0	94	92	99	99	99	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	2	1	2	1	2	1	1	3	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	2	1	2	3	1	1	1	1	1	1	3	2	2	2	1	1	1	1	1	2	4	1	2	2	2	1	1	2	1	2	1	1	1	1	2	1	2	3	2	1	3	2	1	2	3	1	1	1	1	1	3	1	1	2	3	1	1	1	3	1	1	1
53000	-519.893270741759466	-526.748758692718866	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657414913461722	0	1	1	2	3	3	4	5	4	5	6	7	7	6	6	6	6	6	7	7	6	9	8	6	9	9	9	8	9	9	10	11	8	10	10	12	11	9	9	11	11	12	10	11	12	12	13	12	12	11	11	13	13	11	13	13	13	14	14	16	14	15	17	16	14	16	14	18	16	17	17	18	19	18	18	18	19	18	19	18	19	21	21	20	20	20	19	20	22	22	26	22	22	24	27	25	26	27	27	29	29	31	0	1	1	3	2	1	5	6	6	6	7	4	21	7	9	9	10	9	10	11	5	12	24	9	17	12	12	9	17	19	20	27	18	20	21	22	22	28	6	34	26	50	33	43	29	23	27	32	28	27	28	27	33	38	50	0	29	49	52	50	43	53	56	56	50	67	44	60	67	65	53	66	66	60	65	61	63	69	69	70	67	75	71	66	77	87	65	61	87	84	82	66	84	92	82	92	0	94	94	99	99	100	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	3	1	2	1	1	1	2	2	2	1	2	1	1	2	2	2	1	1	2	1	1	2	3	1	3	1	1	1	1	1	2	2	2	2	2	1	2	3	1	1	2	1	2	1	2	2	1	1	2	2	1	1	3	3	1	1	3	1	1	2	1	1	1	1
53500	-564.511533441850361	-571.367021392809761	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696745430244223	0	1	2	1	4	2	3	5	4	5	7	6	6	8	7	6	7	6	7	8	8	9	8	6	10	10	10	8	8	8	10	11	7	10	10	9	11	10	10	11	12	11	11	12	11	12	9	11	12	12	13	13	13	11	12	12	14	13	14	15	16	15	17	16	16	17	16	18	17	18	17	18	21	19	17	19	19	17	19	20	19	21	19	20	18	20	18	21	22	20	25	22	22	24	26	26	25	27	27	29	30	28	0	1	4	1	7	1	1	6	6	9	5	3	5	7	8	9	10	9	10	11	5	12	16	9	30	12	22	18	24	8	20	47	9	20	21	12	22	23	28	31	12	47	28	28	29	54	12	22	30	47	44	27	21	38	42	0	29	49	27	36	51	25	56	56	52	53	44	75	67	65	53	71	66	52	42	61	85	62	66	87	67	87	71	62	63	87	65	61	86	71	82	83	83	72	82	84	0	94	92	98	98	94	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	2	2	2	1	2	1	3	2	1	2	4	1	1	1	2	1	2	3	2	2	2	1	1	2	2	1	1	2	2	1	2	2	2	3	1	1	2	1	1	1	1	3	1	1	1	2	1	1	2	2	1	2	2	2	1	2	2	1	2	2
54000	-541.204736710833686	-548.060224661793086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733116999445721	-1	1	2	1	3	3	4	5	5	5	6	6	8	7	6	6	6	6	7	8	9	7	8	4	9	10	10	9	8	8	11	11	9	10	10	10	11	10	9	9	8	10	11	13	12	10	12	12	12	11	13	13	13	13	13	12	14	13	14	17	15	16	18	15	16	18	15	16	15	17	17	18	20	18	18	19	20	18	19	20	19	21	20	21	19	18	20	20	19	21	27	22	22	25	25	24	26	25	28	30	29	31	0	1	2	1	2	2	5	6	6	6	7	4	5	9	8	9	10	6	10	11	13	12	16	6	19	41	12	16	9	19	20	22	6	20	21	22	22	23	19	20	12	12	28	10	24	23	36	32	39	27	28	42	43	46	50	0	45	49	47	50	43	53	56	56	55	71	51	55	38	65	69	71	72	68	55	61	85	62	69	86	53	75	72	72	63	65	65	76	60	72	82	83	66	92	82	84	0	92	98	99	99	100	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	3	2	2	1	2	2	2	1	1	1	2	1	3	3	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	1	2	4	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	1	2	1	1	1	3	1	2	2	2	2	1	1	2	1	1	1
54500	-581.300749333700082	-588.156237284659483	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588810773040543	0	1	2	1	3	3	5	6	4	5	7	6	8	7	6	6	6	6	6	8	7	9	8	7	10	10	9	8	9	8	10	10	8	10	9	11	11	10	10	10	11	11	10	11	12	10	12	11	12	11	12	13	14	12	12	13	13	13	13	16	15	15	18	16	16	18	16	18	17	16	16	18	19	17	16	19	17	18	19	20	19	20	21	20	19	19	18	20	22	20	23	23	22	24	26	26	25	24	26	28	30	30	0	1	4	1	2	1	5	9	2	6	7	3	5	7	6	6	6	9	10	11	5	12	17	1	10	22	12	9	24	19	7	12	24	20	5	12	22	28	30	20	26	24	18	24	29	28	27	22	39	27	15	26	44	46	42	0	9	49	27	42	51	44	56	56	50	53	28	47	62	55	53	71	71	75	55	67	56	53	62	87	72	75	73	71	63	75	75	76	86	71	82	83	66	72	82	93	0	90	72	98	99	100	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	2	2	3	3	1	2	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	1	2	1	1	1	4	1	1	2	1	2	2	2	3	2	3	3	2	2	1	2	1	1	2	1	2	2	2	2	1	2	1	2	1	1	1	1	1	2	2	1	2	3	3	2	1	2	3	2	1	1
55000	-581.510707689613810	-588.366195640573210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593279441047059	0	1	2	1	2	4	4	6	3	6	6	6	8	6	7	7	6	7	7	7	7	8	7	5	9	9	10	7	9	7	11	9	7	8	10	12	12	10	10	11	12	10	11	13	12	12	12	11	11	11	13	13	13	13	13	12	13	12	14	16	14	16	17	16	17	17	14	18	17	15	17	15	19	19	19	18	18	19	20	19	19	21	20	20	19	21	18	19	20	22	26	22	23	24	25	25	22	25	28	29	30	30	0	1	4	1	1	9	5	6	2	9	5	4	11	5	10	17	9	6	24	14	11	3	24	9	30	12	32	24	6	24	34	12	6	20	21	27	12	23	25	20	27	22	17	16	29	16	12	22	39	42	18	26	46	23	42	0	29	39	27	50	44	43	56	56	70	72	43	60	53	42	72	44	71	60	65	43	56	69	62	87	69	70	66	66	63	87	65	76	65	72	82	83	90	83	70	94	0	83	94	99	98	98	1	1	1	1	1	1	2	1	1	2	2	3	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	3	2	2	1	2	1	2	2	1	2	1	1	2	4	2	3	3	2	1	1	2	2	1	3	2	1	2	1	2	3	1	2	2	2	1	1	2	1	1	2	1	1	1	2	1	3	2	1	2	1	2	3	1	2	1	2	1	1	1	4	2	1	1	2	5	1	1	2	2	1	2	3
55500	-564.603104401916539	-571.458592352875939	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607994417305542	0	2	2	1	4	3	5	5	4	5	7	7	6	8	7	7	7	6	8	8	8	8	9	7	10	9	8	8	8	8	10	10	8	10	10	11	11	10	9	10	11	10	8	12	12	11	11	12	12	12	12	13	13	13	12	12	13	14	11	16	14	16	17	17	17	18	16	18	15	14	17	14	20	19	17	19	20	18	18	20	20	19	19	19	20	21	19	21	21	22	27	23	22	25	25	25	26	26	28	27	27	30	0	1	4	1	2	2	5	6	6	9	7	3	5	7	8	9	10	6	10	11	5	12	18	18	18	3	4	9	6	18	14	22	18	20	21	32	22	16	19	20	12	27	18	18	29	16	27	32	39	42	24	41	45	23	27	0	29	49	27	50	44	53	56	56	70	72	53	60	53	55	72	44	72	65	70	61	56	53	53	87	79	55	69	67	63	75	65	76	87	71	95	73	73	92	82	90	0	92	98	94	92	99	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	2	1	2	1	2	2	3	2	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	2	2	1	3	2	2	2	1	2	2	2	2	2	2	1	2	1	2	1	3	1	2	3	2	2	2	1	1	3	3	2	2	2	1	1	1	2	1	2	1	1	3	1	1	1	2	1	1	1
56000	-528.799230279970288	-535.654718230929689	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675865440221412	0	1	2	3	4	3	3	5	4	5	5	6	7	5	6	6	6	7	8	7	9	9	8	5	9	9	9	8	9	7	11	11	9	11	10	12	12	9	9	10	11	11	11	12	12	11	12	11	11	11	12	14	14	13	13	12	13	13	14	16	14	17	17	16	16	18	16	18	17	18	17	16	18	18	18	19	18	17	18	20	19	20	21	20	21	20	17	21	21	21	25	23	23	25	27	25	24	26	28	28	28	30	0	1	1	3	7	2	1	6	6	9	5	3	5	7	24	9	9	24	30	11	5	12	10	6	30	12	4	9	18	10	20	12	18	20	21	27	22	23	30	20	26	27	18	43	29	38	27	26	39	27	33	27	44	46	50	0	29	49	22	50	51	53	56	56	50	72	53	60	53	52	72	53	72	60	65	61	63	43	67	87	69	70	71	71	77	87	65	76	70	73	89	84	83	92	86	93	0	84	98	98	98	100	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	2	3	1	2	1	2	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	3	2	2	2	2	2	2	1	2	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	2	1	1	2	3	1	1	1	1	3	1	1	4	1	1	1	1
56500	-558.258341709500655	-565.113829660460055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573967759251657	-1	1	1	2	5	3	3	6	5	5	7	7	7	6	7	6	5	7	7	8	8	9	9	6	9	9	10	8	9	9	11	10	7	10	11	12	10	10	10	10	11	10	10	13	12	11	13	11	11	12	13	14	13	12	12	13	13	13	15	16	15	17	16	16	15	17	15	18	17	17	18	16	20	17	18	19	18	19	19	18	19	20	19	20	21	21	18	21	22	22	26	23	23	23	27	25	25	26	27	27	29	30	0	1	1	2	7	2	2	9	6	6	7	4	5	7	8	6	6	6	10	11	5	12	16	9	19	4	12	33	16	19	34	22	9	11	43	32	26	23	19	20	32	26	12	30	29	23	32	22	39	4	33	50	24	46	42	0	29	49	47	55	51	53	56	56	50	72	44	60	53	55	72	53	71	50	70	61	63	62	69	65	69	75	66	72	77	80	70	76	70	72	82	83	90	90	82	93	0	92	94	94	99	100	1	1	2	1	2	1	1	1	1	1	2	3	2	2	1	2	1	2	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	3	2	1	3	1	1	1	2	1	2	2	1	2	2	2	2	1	1	2	2	2	1	1	1	3	1	2	1	1	2	1	1	1	2	2	2	2	1	1	3	3	3	2	1	1	4	1	1	1	2	1	2	1
57000	-563.375481439963892	-570.230969390923292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643204827704580	-1	1	2	1	5	2	4	6	4	5	6	7	7	7	6	6	7	6	6	8	7	9	8	7	9	8	9	9	10	8	10	10	8	11	10	11	10	10	10	11	12	10	10	12	11	10	12	10	11	11	11	13	14	12	13	12	13	14	15	16	15	15	16	17	16	16	13	17	17	17	18	17	20	19	18	20	18	19	18	18	19	20	21	21	19	21	20	22	21	21	24	22	23	24	24	25	25	26	28	29	30	30	0	1	4	1	7	2	2	6	6	6	7	3	5	7	6	6	10	10	10	14	5	12	16	9	30	12	13	14	18	19	20	22	16	20	14	22	22	23	19	20	26	27	18	43	29	23	12	12	8	27	28	27	16	23	50	0	29	39	52	50	51	53	56	56	50	53	43	50	62	65	66	66	71	60	42	61	63	69	9	65	69	60	66	66	77	80	80	76	80	72	82	90	84	92	68	84	0	92	94	98	99	98	1	1	1	1	1	1	1	2	1	2	1	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	2	5	2	1	1	2	2	1	2	2	1	2	2	3	1	2	2	2	1	2	1	1	2	4	3	1	1	6	1	1	2	2	2	1	2	1	1	2	2	2	1	1	1	4	2	1	3	2	2	2	1
57500	-539.590292102057788	-546.445780053017188	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593552219815171	-1	2	2	1	4	3	4	5	5	6	6	7	6	8	7	7	6	7	7	7	8	9	8	7	9	10	9	8	8	8	11	10	9	10	10	12	11	10	10	11	12	11	10	13	12	10	12	11	13	11	13	14	12	13	13	12	13	13	15	17	15	15	17	16	17	15	14	17	17	17	17	16	21	19	16	20	18	19	19	20	20	20	20	20	20	18	20	21	21	22	26	22	22	24	25	25	24	27	27	28	29	30	0	1	4	1	2	2	2	6	6	6	7	3	5	7	10	6	9	9	10	11	5	12	24	10	24	27	12	10	10	10	20	22	6	20	21	22	32	23	25	20	12	27	25	43	29	23	27	22	39	27	28	47	28	46	50	0	33	39	36	55	51	67	56	56	75	53	53	52	53	75	72	66	83	68	55	51	63	69	62	75	69	75	79	71	77	75	86	76	65	84	87	69	84	83	70	93	0	83	94	71	99	98	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	2	1	2	1	1	1	2	2	2	1	1	2	1	2	1	1	1	2	1	2	2	1	1	3	1	2	2	1	1	3	2	1	2	1	1	2	1	1	1	1	1	1	4	1	1	1	2	2	3	1	2	1	1	1	1	3	1	3	2	1	2	4	1	1	3	1	5	1	2
58000	-561.638637449643852	-568.494125400603252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597115748347097	-1	1	2	1	3	3	5	5	5	5	6	6	6	7	6	7	7	7	7	7	9	10	8	7	10	7	8	8	10	8	11	10	8	10	9	12	10	10	9	11	11	12	10	13	12	11	11	11	11	11	13	12	12	13	13	12	13	13	14	15	15	15	17	16	15	17	15	18	17	17	18	18	20	17	18	19	18	18	19	19	19	20	20	21	21	21	18	21	21	22	26	22	23	24	26	26	26	25	28	29	29	30	0	1	4	1	1	2	5	6	6	6	7	3	5	7	8	9	10	9	10	5	14	12	16	6	30	5	12	9	24	19	20	12	9	20	24	32	12	23	17	20	22	47	24	16	9	16	27	37	28	27	43	27	18	46	26	0	29	49	52	50	43	43	56	56	42	62	45	60	53	65	62	66	53	50	65	51	63	62	62	87	78	65	66	66	77	87	60	76	75	83	82	83	71	79	86	94	0	92	98	98	99	100	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	3	1	2	1	2	1	2	2	1	2	2	1	2	1	1	2	1	1	2	1	1	2	2	4	2	2	1	1	1	2	2	2	1	3	1	2	1	1	2	2	3	1	2	1	1	2	2	2	1	1	1	3	2	2	4	1	1	2	1	1	2	2	2	2	2	1	2	1	1	4	1	3	3	3	1	1	2	2	2	1	1
