step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
24000	-581.794748477822964	-580.325771453126094	-1.468977024696856	0.000124185230747	0.000039564689814	0.318594164342427	0.640618197496773	0	1	3	4	4	5	5	4	6	8	7	8	7	8	11	10	11	9	9	9	10	9	9	10	11	9	13	12	11	12	10	11	11	12	11	12	11	11	13	13	12	12	12	12	10	11	13	13	13	12	13	13	14	14	14	15	15	12	14	14	15	15	15	14	14	16	15	15	16	17	16	18	16	17	17	16	21	18	18	18	17	18	18	17	18	19	19	20	21	20	20	21	21	23	25	25	26	25	28	29	30	29	29	30	28	31	31	32	0	1	2	3	1	4	4	3	7	13	9	11	9	11	21	22	23	11	14	12	22	9	11	18	12	14	17	17	21	21	22	11	24	35	26	45	19	22	45	50	31	8	35	25	3	20	43	35	58	25	25	23	39	17	48	64	49	38	30	42	47	54	48	49	58	57	42	43	54	56	57	57	40	68	76	64	54	76	53	81	53	73	55	54	67	73	81	64	87	79	86	75	80	92	88	94	96	94	97	96	95	95	99	105	96	100	100	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	3	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	2	5	1	1	4	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	1	2	1	2	1	1	1	2	2	1	2	1	2	1	2	4	2	2	1	2	2	2	3	2	1	2	2	1	1	1	2	2	1	5	2	1	2	2	2	5	2	1	2	1	2	1	1
24500	-640.044028208971895	-638.563828708342271	-1.480199500629571	0.000118315317469	0.000036601785015	0.309357958026570	0.526741628561930	0	2	2	4	4	5	5	5	5	8	6	8	7	8	11	10	11	8	9	10	10	10	9	9	9	10	13	12	8	12	11	11	10	12	11	12	12	12	13	13	12	11	9	12	13	13	13	13	13	12	13	13	14	14	12	14	15	13	14	12	14	13	15	15	15	14	14	16	16	17	16	17	16	17	15	17	20	19	18	18	16	18	19	19	19	19	19	20	18	19	20	20	21	23	25	25	23	27	28	29	30	27	29	30	31	31	32	32	0	1	1	2	3	4	2	2	5	8	9	9	2	7	25	19	33	11	14	25	29	13	7	12	12	19	17	12	9	21	22	16	13	15	18	35	19	11	15	50	31	25	12	35	16	20	23	35	21	31	33	43	49	62	35	49	58	38	58	42	28	32	48	56	59	58	50	52	62	64	59	53	67	34	58	64	69	53	53	58	28	73	63	51	82	73	89	76	53	53	86	76	90	70	94	92	76	95	102	98	95	95	102	100	95	104	104	106	1	1	1	1	2	1	2	2	1	2	1	1	3	3	1	1	1	1	1	1	2	1	3	1	1	1	2	2	2	2	1	1	2	1	3	1	2	3	2	1	1	2	1	1	1	2	3	2	3	1	3	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	3	2	2	2	1	4	2	2	2	4	4	4	4	2	1	3	1	2	1	2	2	2	1	2	2	3	2	3	3	2	1	2	4	2	2	1	3	1	2	1
25000	-580.342803850839005	-578.940409337228971	-1.402394513610054	0.000088995163000	0.000035363837069	0.397368080210386	0.535130169055208	0	1	3	4	3	5	5	5	6	7	7	8	8	8	11	10	10	9	9	10	9	11	9	10	11	10	11	12	10	12	11	10	11	14	11	12	12	11	13	13	12	12	12	12	13	13	10	13	13	12	12	13	14	14	14	14	15	14	14	13	15	13	15	15	15	16	15	16	16	17	15	16	16	17	17	17	19	19	18	18	17	18	19	19	19	18	19	19	21	18	20	19	21	23	24	25	26	27	28	29	30	26	28	30	31	31	32	32	0	1	2	5	1	4	2	5	8	9	7	8	10	11	16	8	12	14	14	7	13	29	9	7	24	12	24	19	21	38	24	23	12	47	47	20	14	21	30	50	22	17	18	35	32	16	9	35	30	29	17	26	22	62	48	49	59	49	49	51	28	51	48	56	49	59	31	37	62	64	58	65	67	61	64	64	54	81	81	81	72	73	63	62	73	73	79	64	57	72	86	75	78	64	76	88	96	95	102	96	102	96	102	98	100	100	104	104	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	3	2	1	1	4	1	1	1	4	1	1	1	2	1	1	1	1	3	2	1	2	4	1	1	1	1	2	3	1	3	2	4	2	1	2	1	2	3	1	1	1	1	1	1	1	2	1	2	1	2	2	3	2	3	2	1	1	1	1	2	2	2	2	1	1	1	2	2	5	1	2	1	2	4	2	2	2	2	5	4	4	1	2	2	3	2	1	2	1	2	1	2	2
25500	-584.216212480934814	-582.754905094279934	-1.461307386654876	0.000111893767562	0.000036404994905	0.325353196149089	0.627343372404884	0	1	3	4	4	5	2	5	6	8	6	8	7	8	11	9	9	9	7	10	10	11	9	10	11	9	12	12	9	11	11	11	11	14	11	12	11	12	13	12	12	12	11	12	13	13	13	13	13	13	13	11	14	14	14	14	15	13	14	14	15	15	15	15	15	16	15	16	16	17	16	17	16	17	17	17	18	19	17	17	18	18	19	19	19	19	19	20	21	20	20	21	20	23	25	25	26	27	28	29	30	27	29	29	30	30	32	31	0	1	7	7	7	3	2	5	8	9	8	9	8	19	21	8	13	19	11	18	29	9	12	12	17	14	29	37	10	16	21	18	17	43	18	14	16	30	38	31	2	33	18	35	12	22	32	44	29	21	42	18	49	51	48	22	58	41	58	51	47	60	55	49	58	59	50	61	54	64	59	53	67	68	64	64	54	53	49	39	65	73	63	51	82	73	79	70	79	70	86	88	87	92	92	76	95	94	102	94	99	97	102	98	98	104	104	98	1	1	1	2	2	1	1	1	1	2	1	2	2	1	1	3	2	2	1	1	1	3	1	1	2	1	3	1	1	2	1	1	2	2	1	2	2	1	1	1	6	1	1	1	2	2	2	1	3	3	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	1	1	2	2	2	1	1	2	2	3	2	2	2	2	2	4	3	1	2	2	2	3	3	1	1	1	2	2	5	1	3	1	4	2	1	2	1	3	1	1	3
26000	-595.105130416000293	-593.670580964244891	-1.434549451755388	0.000097665055308	0.000034435170308	0.352584352709070	0.586364319400954	0	1	3	4	2	4	4	5	6	8	7	8	8	8	10	10	11	9	8	10	10	11	9	10	11	10	13	12	11	11	11	11	9	12	11	12	12	12	11	13	12	12	11	11	13	12	13	13	13	13	13	13	14	14	14	14	15	13	14	14	15	15	15	15	15	16	16	15	16	17	15	17	17	16	17	15	21	19	18	18	18	18	19	18	19	19	19	20	20	20	19	21	19	22	24	25	25	27	28	29	30	27	29	30	28	31	32	32	0	1	5	5	2	3	3	5	7	7	9	7	9	11	12	11	7	7	11	18	12	16	11	33	33	19	42	21	18	23	18	23	12	26	18	18	19	39	15	31	21	23	16	14	15	20	34	34	39	21	42	43	49	17	48	49	59	30	58	42	14	54	48	56	38	58	65	34	62	64	58	53	67	68	64	56	69	79	53	72	21	73	63	17	73	82	81	64	78	93	67	88	81	65	94	81	94	92	102	96	99	97	102	105	96	104	104	106	1	1	1	1	1	1	1	3	2	3	1	2	1	1	2	2	5	4	1	1	2	1	2	1	2	2	1	2	2	2	1	2	1	2	1	3	1	1	1	2	2	3	1	3	1	2	1	1	2	3	1	1	1	2	1	1	1	2	1	2	4	1	1	1	3	1	1	2	1	2	2	2	1	1	2	1	5	1	3	1	7	1	3	5	2	1	1	4	1	1	2	1	1	4	1	2	2	5	1	3	1	1	1	2	2	1	2	1
26500	-655.820057717424220	-654.408489684341816	-1.411568033082402	0.000089476861537	0.000034236656192	0.382631393225773	0.507273549769168	0	2	1	4	4	5	4	5	6	8	7	7	8	8	10	10	10	8	9	10	9	11	10	9	11	10	13	12	10	12	11	11	10	13	11	12	12	12	13	11	11	11	12	11	12	13	13	13	13	12	13	11	14	14	13	14	15	12	13	14	14	15	15	15	15	14	16	14	16	17	14	18	17	17	17	17	21	19	15	16	17	18	19	19	19	19	19	20	18	20	20	21	20	23	24	25	26	27	27	29	29	28	29	27	29	30	32	32	0	3	1	2	1	7	3	7	8	9	7	9	9	8	10	14	5	11	2	9	11	23	13	12	12	14	15	33	19	29	10	23	3	44	26	17	18	15	58	33	15	12	18	8	31	23	52	44	58	17	42	17	39	25	44	49	49	31	58	33	52	54	48	56	49	58	40	17	27	64	59	53	67	68	64	64	60	75	16	58	53	73	63	62	82	73	81	76	80	81	86	76	72	88	56	88	95	70	97	104	99	97	102	96	96	105	105	106	1	1	1	1	2	1	2	1	1	2	2	1	2	3	1	1	6	1	4	4	2	1	1	2	3	1	3	2	1	2	3	1	5	1	1	2	3	1	1	1	1	3	2	5	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	4	3	1	2	1	2	1	3	3	1	2	1	1	1	2	2	2	4	2	4	3	2	1	2	3	1	2	2	2	2	2	1	4	2	3	6	2	2	7	1	2	1	2	1	1	2	1	3	2
27000	-609.858406527500961	-608.446806806519930	-1.411599720981024	0.000073756382585	0.000028217998972	0.382583825063890	0.610602270465246	0	2	1	3	4	5	5	5	6	8	7	8	8	8	11	10	11	9	8	10	9	10	10	10	11	10	13	12	11	12	11	11	11	14	11	11	10	10	12	13	12	12	12	12	13	13	13	12	13	11	13	13	14	14	13	14	15	11	14	14	15	15	15	13	15	16	17	16	16	16	15	17	16	16	17	17	21	17	18	18	17	18	19	18	19	19	19	20	19	19	20	21	21	23	25	24	25	27	27	29	28	28	29	27	29	31	31	32	0	3	1	3	2	4	2	5	8	9	5	11	9	8	22	8	24	11	5	10	9	11	11	11	11	18	17	14	22	38	16	14	13	16	26	14	19	21	31	50	15	7	14	35	30	20	43	19	58	21	25	28	49	25	48	64	49	22	58	42	47	60	55	30	58	59	40	47	54	64	49	53	40	34	56	56	69	59	78	65	53	73	63	69	73	73	79	70	65	72	82	70	89	88	70	94	76	96	95	104	99	97	102	96	97	105	100	105	1	1	1	1	2	1	3	1	1	2	2	1	1	2	1	3	1	2	3	1	2	2	2	2	3	1	2	3	1	2	1	2	3	3	1	2	1	1	1	2	1	5	2	1	1	2	1	3	2	1	2	1	1	2	1	1	2	1	2	2	2	1	2	1	3	1	2	2	1	2	2	2	1	1	2	3	3	3	1	1	3	2	2	2	3	1	1	2	3	2	2	4	2	1	8	1	6	2	1	2	1	3	1	3	3	2	2	2
27500	-650.211859444072388	-648.625651874729670	-1.586207569342753	0.000097272467875	0.000023945756185	0.246171981738623	0.491533223421690	0	2	3	4	1	5	4	4	6	8	7	6	7	8	9	8	11	8	9	10	10	11	10	10	11	10	13	11	10	11	11	11	11	13	9	12	12	12	13	13	12	11	12	10	12	13	13	13	13	12	12	11	14	14	13	15	15	11	14	14	15	15	15	15	15	16	17	16	16	17	16	18	16	17	16	17	19	17	18	18	17	18	18	17	18	19	19	20	21	18	17	21	20	23	25	25	26	25	28	28	30	29	29	30	29	31	31	32	0	5	2	5	1	4	5	3	8	9	8	7	8	9	18	7	16	8	7	13	15	19	16	19	13	18	45	8	15	23	14	16	16	32	16	28	18	30	58	50	31	23	26	18	13	20	43	19	58	29	33	9	58	17	35	58	49	11	49	42	47	54	44	59	49	65	73	28	54	64	65	53	40	61	64	64	54	53	78	53	58	67	63	54	73	82	78	56	53	78	73	75	78	75	70	94	76	92	97	98	99	97	99	96	96	100	104	105	1	1	1	2	1	1	2	1	2	2	3	2	2	1	1	3	3	2	3	2	1	1	2	1	3	2	1	6	1	1	3	2	3	2	1	1	3	1	2	1	1	1	1	2	3	2	1	3	1	1	1	5	2	3	3	2	2	2	1	2	2	1	2	1	2	1	1	3	1	2	1	3	2	1	1	2	4	2	1	3	4	1	3	2	1	1	1	3	4	1	1	4	3	3	7	1	7	4	2	2	1	1	1	3	4	2	1	2
28000	-642.462151321166971	-640.993548911537687	-1.468602409629339	0.000099879547357	0.000031853124812	0.318915390134903	0.436032538650047	-1	2	3	4	4	5	4	5	6	8	7	8	8	8	11	7	11	9	9	9	10	10	8	10	9	10	13	12	11	12	10	11	11	14	11	12	12	11	12	13	11	10	12	10	13	12	13	12	13	12	12	12	14	13	14	14	15	12	14	14	15	14	15	15	14	16	17	15	16	17	16	15	17	17	16	16	21	18	15	17	18	18	19	19	18	18	19	20	18	20	20	21	21	22	25	25	26	27	28	29	30	29	29	30	31	31	32	32	0	1	2	2	1	3	3	7	3	16	8	16	16	8	7	6	5	14	8	13	16	16	11	12	12	14	51	21	22	38	11	21	25	18	26	19	11	31	31	16	5	19	26	5	28	11	43	35	58	21	42	14	21	17	48	49	49	21	39	42	47	17	48	56	49	40	40	47	40	64	65	53	40	34	64	64	69	72	40	72	72	40	63	69	73	67	78	81	72	80	82	76	90	76	70	92	92	96	97	92	102	95	99	98	98	100	106	100	1	2	1	2	3	2	1	1	3	1	1	1	1	1	7	2	4	1	4	1	2	2	1	1	1	2	1	2	1	1	3	1	1	2	1	3	2	1	2	5	4	1	2	3	1	5	1	1	1	2	2	2	3	2	2	1	2	2	2	3	2	3	2	1	1	2	3	2	2	2	2	1	2	3	1	1	3	2	2	2	3	3	3	2	1	1	1	2	2	3	2	4	1	6	6	3	5	2	2	4	1	2	1	2	2	2	1	2
28500	-592.056787126781160	-590.501994940002533	-1.554792186778680	0.000100163430450	0.000026200084879	0.261573358272616	0.589455854279582	0	2	2	3	4	5	5	5	6	8	7	8	7	8	11	9	11	9	9	10	9	10	8	9	10	10	13	10	10	10	11	11	11	13	11	12	12	11	13	13	12	11	12	12	13	13	13	13	13	12	13	10	14	14	14	13	14	12	14	14	14	15	15	14	15	16	17	15	16	17	16	17	17	17	17	16	21	18	18	18	18	18	19	19	18	19	19	20	21	20	20	21	19	23	25	24	26	27	28	29	30	27	28	30	31	31	32	32	0	1	1	3	2	4	5	3	5	13	7	11	9	11	22	23	25	14	14	24	13	23	11	8	24	14	31	19	11	21	11	16	25	43	19	29	26	30	21	50	26	12	52	35	32	20	43	35	58	15	33	18	58	17	48	58	49	30	38	27	18	54	26	56	58	65	50	47	62	64	49	59	50	61	64	64	69	65	39	72	53	50	55	69	73	85	81	66	87	72	73	76	81	64	75	88	92	96	102	97	99	97	102	98	100	100	105	104	1	2	2	1	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	2	1	2	1	3	2	1	1	2	2	2	1	1	1	2	3	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	3	1	4	1	2	1	3	2	1	3	2	3	4	2	2	2	4	1	3	1	4	3	2	3	1	1	1	2	2	3	2	4	1	7	6	1	3	2	1	2	1	1	1	3	2	1	1	2
29000	-604.083792666142358	-602.505813432780201	-1.577979233362147	0.000098638556155	0.000024660421985	0.250007937526441	0.509161508779659	0	1	3	3	4	4	2	5	6	8	7	7	7	8	11	9	11	6	9	9	9	9	10	10	11	10	13	12	9	12	10	11	10	13	11	11	11	12	13	13	12	12	12	12	13	13	13	12	13	13	13	13	14	13	13	13	15	11	14	14	15	15	15	15	15	16	17	16	16	17	16	18	15	17	17	17	21	19	17	18	18	18	19	19	17	19	19	18	21	20	20	19	21	23	24	25	26	27	27	28	29	29	29	30	31	29	32	32	0	1	2	2	7	4	2	5	8	13	8	5	8	18	9	18	12	3	18	18	8	9	21	3	33	16	42	14	9	24	8	19	21	19	26	14	14	17	58	17	29	24	19	19	10	20	28	35	28	31	44	32	39	33	48	58	49	22	58	54	47	24	55	56	49	65	50	61	62	64	49	53	50	47	56	56	69	80	53	79	58	73	63	69	73	67	81	56	72	79	82	70	81	70	76	94	96	96	97	96	99	99	99	106	104	100	105	106	1	1	2	2	1	1	1	1	1	1	2	1	1	2	3	2	3	2	2	2	3	2	1	5	1	1	1	3	3	1	4	2	1	3	1	3	2	1	1	2	1	2	1	3	3	2	1	1	1	2	1	2	1	3	1	2	2	2	2	1	2	3	2	2	2	1	3	1	1	2	2	2	2	3	3	2	2	1	2	1	6	3	3	3	2	2	1	3	2	2	1	2	2	5	5	2	1	2	1	2	1	1	2	1	1	1	1	2
29500	-612.240020552324609	-610.811578110333926	-1.428442441990675	0.000074515605824	0.000026812118292	0.359818832525896	0.554406131200883	0	2	1	4	4	5	5	5	6	8	7	8	8	8	10	10	9	9	9	10	8	11	10	10	9	10	13	10	11	11	10	11	11	13	11	11	11	12	12	13	12	12	11	12	13	11	13	12	13	13	13	10	14	14	14	13	15	14	13	14	15	15	15	15	14	16	16	16	16	16	16	16	17	17	17	17	20	19	16	15	18	18	19	19	19	19	18	18	20	17	20	21	21	23	25	25	25	26	28	28	30	27	29	30	31	28	32	32	0	3	1	2	3	4	2	5	3	9	9	1	9	8	21	9	14	13	12	13	8	21	11	17	12	19	17	18	15	20	9	23	25	32	19	14	28	30	15	31	31	33	19	35	23	12	16	35	15	16	42	14	39	42	48	39	59	59	39	42	52	54	14	56	49	59	40	61	54	64	57	53	40	61	64	56	27	79	53	53	53	73	63	62	82	67	79	70	81	12	86	76	78	70	92	94	92	92	97	98	99	97	102	100	100	96	104	100	1	1	1	1	2	1	2	1	3	2	1	4	2	3	2	3	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	2	1	1	1	3	1	2	2	1	2	2	2	2	1	2	1	1	2	2	1	5	2	1	1	2	1	2	1	1	2	3	2	1	2	4	3	1	1	2	1	3	2	1	2	2	2	2	5	1	4	2	6	3	2	2	2	3	2	2	2	2	2	1	1	2	2
30000	-534.523770106120196	-533.071915956520911	-1.451854149599306	0.000091119522976	0.000030457711431	0.334261093956082	0.640303439257118	0	2	1	4	3	5	5	5	6	8	7	8	6	8	10	10	8	8	9	10	10	11	9	10	10	10	13	10	11	12	11	10	11	14	11	9	11	12	13	13	12	12	11	12	13	13	13	13	13	13	13	13	14	14	14	15	15	13	14	14	15	15	15	15	15	16	17	16	16	17	16	17	16	17	17	17	21	18	17	18	18	18	17	18	19	19	19	20	21	20	20	21	20	23	24	25	26	27	28	28	30	28	29	30	31	31	32	32	0	3	1	5	3	3	1	3	8	13	8	9	6	9	10	9	8	11	14	10	23	21	11	17	12	19	33	19	15	22	16	19	25	47	14	14	28	29	30	31	31	33	14	35	23	20	43	35	15	31	42	43	49	51	48	59	58	38	58	51	52	54	55	49	59	59	50	34	51	64	49	58	50	68	56	64	84	53	16	53	53	67	63	54	82	73	78	70	78	80	86	88	78	88	92	95	94	94	97	98	99	97	102	100	100	104	105	105	1	1	1	1	1	4	5	2	1	2	1	1	1	1	1	3	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	2	2	2	3	2	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	2	2	2	3	3	2	1	1	2	2	2	3	3	2	1	2	2	1	3	1	2	2	2	1	1	2	3	3	1	1	3	1	1	2	2	1	2	2	1	1	1
30500	-579.739432807604544	-578.253709005277528	-1.485723802326974	0.000097683853214	0.000029799959679	0.305065358285841	0.593880087527655	0	2	3	4	4	5	5	5	6	8	7	8	7	8	11	10	11	9	7	10	8	10	9	9	9	9	13	12	11	11	11	11	11	11	11	12	12	12	11	12	12	12	12	12	13	13	12	13	13	13	13	13	14	14	14	15	15	14	14	13	15	15	14	15	12	15	16	16	16	17	15	16	14	17	17	16	20	18	18	18	18	18	17	18	19	19	19	20	21	20	20	21	20	23	25	25	26	27	27	29	28	28	29	30	31	31	32	30	0	1	2	3	3	4	3	3	7	9	9	5	7	19	14	11	23	19	9	23	8	13	11	12	12	14	17	32	22	22	13	14	25	11	26	23	32	30	22	31	23	25	23	21	33	20	23	35	65	40	16	32	49	15	48	59	49	65	65	42	26	54	32	58	39	39	73	47	54	64	65	53	50	68	76	64	54	53	72	53	53	73	63	62	82	67	79	70	78	79	73	88	78	92	88	94	95	75	97	96	99	99	102	98	100	108	104	100	1	2	1	1	1	1	2	1	1	2	1	2	2	1	3	3	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	3	2	3	2	2	1	1	1	1	2	2	3	2	2	2	3	1	1	1	2	2	1	3	1	1	2	2	2	1	6	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	4	2	2	2	2	1	1	3	1	2	1	2	2	2	4	1	2	2	3	1	1	6	1	2	1	1	1	2	1	1	1	1
31000	-590.251345338623651	-588.740083368146998	-1.511261970476692	0.000090320301718	0.000025925542754	0.287040037073635	0.572019374897903	0	2	3	4	4	5	5	5	6	8	7	8	8	8	11	8	11	9	9	10	10	10	8	10	10	10	13	12	11	11	10	11	11	14	11	12	12	12	13	12	12	12	12	12	13	13	13	13	11	13	11	13	14	13	14	15	14	13	14	14	15	15	15	15	15	16	16	15	16	17	16	17	15	15	17	17	21	18	18	17	16	18	19	19	17	19	19	19	21	19	20	21	21	23	25	25	26	27	27	28	30	28	29	30	30	31	31	31	0	1	2	2	3	4	3	5	8	8	9	9	8	8	21	8	25	23	10	16	9	12	11	12	16	14	25	19	22	8	14	8	25	43	18	30	32	15	30	31	31	25	32	32	9	32	43	35	16	40	25	32	58	28	48	59	38	49	49	51	52	42	55	57	58	64	40	34	62	64	32	39	50	47	64	64	62	80	39	45	57	85	63	69	73	82	79	64	78	81	85	76	72	76	75	94	92	92	97	95	99	99	102	96	100	105	100	100	1	2	1	1	1	1	2	1	1	2	1	2	2	2	1	3	1	1	1	2	3	2	1	2	1	2	3	3	1	6	2	5	1	2	1	1	1	1	2	2	2	2	1	1	6	2	1	2	2	1	1	2	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	1	2	3	4	2	1	2	2	3	1	5	1	2	1	2	2	2	1	1	3	2	3	2	3	1	3	4	2	3	5	1	3	2	1	1	3	2	1	2	2
31500	-561.684077174694266	-560.190670784345457	-1.493406390348807	0.000101915320849	0.000030507879415	0.299345369864546	0.621703413244506	0	2	1	3	3	4	4	5	6	8	7	8	7	8	9	10	11	9	9	8	10	10	10	10	10	9	13	11	11	11	11	11	11	14	11	11	12	12	13	13	12	12	12	12	13	13	13	13	13	12	13	13	14	13	14	15	15	14	13	14	15	15	15	14	12	16	17	15	15	17	16	18	16	16	17	17	18	19	17	17	18	18	19	18	19	19	19	18	21	20	19	20	21	23	24	25	26	26	27	29	30	28	29	30	31	31	32	32	0	3	1	2	3	4	4	2	8	13	8	7	9	8	12	9	15	14	14	11	18	15	14	12	12	14	17	19	22	21	11	23	25	52	26	19	28	30	30	50	11	33	23	35	23	20	28	35	65	12	25	23	39	42	48	64	49	65	65	42	47	54	55	49	21	58	71	47	25	64	58	80	40	68	56	64	54	80	53	66	80	67	63	62	73	73	79	56	72	81	73	64	90	76	75	94	96	95	97	96	103	99	102	98	104	104	100	100	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	3	1	1	1	2	5	1	1	1	3	2	2	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2	3	2	2	1	3	1	2	1	3	2	3	1	1	1	3	1	2	3	2	3	2	1	2	5	1	3	3	2	1	1	1	3	1	1	1	2	1	1	2	2
